path	filename	extension	md5	label_count	KeySig	TimeSig	composer	movementTitle	musescore	copyright	workTitle	composed_start	composed_end
./n14op131_04.mscx	n14op131_04	.mscx	e17b5838e0b4f342526544c446d058ff	657	3, 0, 3, -1, 3	2/4, 4/4, 6/8, 2/4, 9/4, 2/4			3.4.2			1826	1826
./n14op131_05.mscx	n14op131_05	.mscx	a7082083ac8d19e7305488747a4c29d1	599	4, 3, 4, 3, 4, 3, 4	2/2			3.4.2			1826	1826
./n14op131_06.mscx	n14op131_06	.mscx	ad9f8c78dd3261a8ecedcd745cb7827c	68	5	3/4			3.4.2			1826	1826
./n14op131_07.mscx	n14op131_07	.mscx	244ee39645ec4294c57a454f4f7e78c7	523	4, 2, 4, 2, 4	2/2			3.4.2			1826	1826
./n15op132_01.mscx	n15op132_01	.mscx	52a756a92bf95e04375eefdf5bcfa21e	622	-1, 0, 1, 0	2/2, 4/4	L van Beethoven		3.4.2		String Quartet No15 Op 132	1823	1825
./n15op132_02.mscx	n15op132_02	.mscx	d91dac72440558a2e5701ce5545c49ee	479	3, 0, 3	3/4, 2/2, 3/4			3.4.2			1823	1825
./n15op132_03.mscx	n15op132_03	.mscx	61bc8e9ebda236cc740d1a6ad2b984da	506	2, 0, 2, 0	4/4, 3/8, 4/4, 3/8, 4/4	L van Beethoven		3.4.2		String Quartet No15 Op 132	1823	1825
./n15op132_04.mscx	n15op132_04	.mscx	520450e97cae7db668e452b436c2b4cd	113	3, 0	4/4, 4/4, 2/2	L van Beethoven		3.4.2		String Quartet No15 Op 132	1823	1825
./n15op132_05.mscx	n15op132_05	.mscx	bf3ba675eb4a31f198a5f342b86aaf46	715	3	3/4	L van Beethoven		3.4.2		String Quartet No15 Op 132	1823	1825
./n16op135_01.mscx	n16op135_01	.mscx	2c27b457f130c78eab9f562aa2044c27	398	-1, 1, -1	2/4			3.4.2	"<font size=""12""/><b><i>p</i></b><font size=""12""/><b><i>cresc.</i></b>"		1826	1826
./n16op135_02.mscx	n16op135_02	.mscx	00ec2c23fd6b9629182b0661ba7dafa4	376	-1, 1, 3, -1	3/4			3.4.2	"<font size=""10""/><i>dim.</i>"		1826	1826
./n16op135_03.mscx	n16op135_03	.mscx	517c09d832b422217ea781b81d230070	178	-5, 4, -5	6/8			3.4.2			1826	1826
./n16op135_04.mscx	n16op135_04	.mscx	47153059e548b4974ff99b4683391e13	562	-4, -1, 3, 0, 2, -1, -4, -1, 2, -1	3/2, 4/4, 3/2, 4/4			3.4.2	"<font size=""12""/><b><i>f</i></b><font size=""12""/><b><i>f</i></b><font size=""12""/><b><i>ff</i></b><font size=""12""/><b><i>p</i></b><font size=""10""/><i>cresc.</i><font size=""12""/><b><i>p</i></b><font size=""10""/><i>dim.</i>"		1826	1826
