mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
61	61	1/8	1/8	6/8	4	1	viio65/V					e	III		viio65/V		vii	o	65		V			o7	1	0	4, 1, -2, 7		7.0	4.0	0	30	0.0	0.0	3.75	0.0
62	62	1/8	1/8	6/8	4	1	Ger6					e	III		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-3, 1, -2, 7		7.0	-3.0	0	30	0.0	0.0	3.75	0.0
63	63	1/8	1/8	6/8	4	1	V(64)					e	III		V(64)		V			64				M	1	0	2, 1, 5		2.0	2.0	0	30	0.0	0.0	3.75	0.0
64	64	1/8	1/8	6/8	4	1	V7	0	-5.7805	/		e	III		V7		V		7					Mm7	1	0	2, 6, 3, 0		2.0	2.0	0	35	0.0	0.0	4.375	0.0
65	65	0	0	6/8	4	1	V(64)	0.926833	-5.53659	/		e	III		V(64)		V			64				M	1	0	2, 1, 5		2.0	2.0	0	31	0.0	0.0	2.25	0.0
66	66	0	0	6/8	4	1	V7	0	-4.95123	/		e	III		V7		V		7					Mm7	1	0	2, 6, 3, 0		2.0	2.0	0	31	0.0	0.0	2.25	0.0
67	67	0	0	6/8	4	1	V(64)					e	III		V(64)		V			64				M	1	0	2, 1, 5		2.0	2.0	0	37	0.0	0.0	2.625	0.0
68	68	0	0	6/8	4	1	V7					e	III		V7		V		7					Mm7	1	0	2, 6, 3, 0		2.0	2.0	0	38	0.0	0.0	3.0	0.0
69	69	0	0	6/8	4	1	I\\	0.195123	-4.95123	/	1.0	e	III		I		I						\\	M	1	0	1, 5, 2		1.0	1.0	0	19	0.0	0.0	1.375	0.0
69	69	3/8	3/8	6/8	4	1	V7	0	-4.95123	/	1.0	e	III		V7		V		7					Mm7	1	0	2, 6, 3, 0		2.0	2.0	12	8	0.6	0.8125	0.6875	0.5416666666666666
70	70	0	0	6/8	4	1	i.i	0.536587	-4.31707	/	1.0	e	i		i		i							m	1	1	4, 1, 5		4.0	4.0	0	7	0.0	0.0	1.75	0.0
70	70	3/8	3/8	6/8	4	1	V6	0	-4.2683	/	1.0	e	i		V6		V		6					M	1	1	9, 6, 5		5.0	9.0	0	8	0.0	0.0	2.0	0.0
71	71	0	0	6/8	4	1	bI.iii	0.195123	-4.46342	/	1.0	e	bI		iii		iii							m	1	0	1, -2, 2		1.0	1.0	0	19	0.0	0.0	1.375	0.0
71	71	3/8	3/8	6/8	4	1	V43	0.0487809	-4.2683	/	1.0	e	bI		V43		V		43					Mm7	1	0	-1, -4, -2, 2		-2.0	-1.0	0	13	0.0	0.0	1.0	0.0
71	71	5/8	5/8	6/8	4	1	V7	0	-4.31708	/	1.0	e	bI		V7		V		7					Mm7	1	0	-2, 2, -1, -4		-2.0	-2.0	0	7	0.0	0.0	0.5	0.0
72	70	0	0	6/8	4	1	I	-0.146342	-4.46342	/	1.0	e	bI		I		I							M	1	0	-3, 1, -2		-3.0	-3.0	0	7	0.0	0.0	1.75	0.0
72	70	3/8	3/8	6/8	4	1	V6	-0.439026	-4.41464	/	1.0	e	bI		V6		V		6					M	1	0	2, -1, -2		-2.0	2.0	0	6	0.0	0.0	1.5	0.0
74	72	0	0	6/8	4	1	I					e	bI		I		I							M	1	0	-3, 1, -2		-3.0	-3.0	1	3	0.25	0.25	0.75	0.25
74	72	3/8	3/8	6/8	4	1	V6					e	bI		V6		V		6					M	1	0	2, -1, -2		-2.0	2.0	0	4	0.0	0.0	1.0	0.0
76	74	0	0	6/8	4	1	i					e	bI		i		i							m	1	0	-3, -6, -2		-3.0	-3.0	3	1	0.75	0.75	0.25	0.75
76	74	3/8	3/8	6/8	4	1	v.#viio6					e	v		#viio6		#vii	o	6					o	1	1	7, 4, 10		10.0	7.0	0	4	0.0	0.0	1.0	0.0
78	76	0	0	6/8	4	1	i					e	v		i		i							m	1	1	5, 2, 6		5.0	5.0	0	5	0.0	0.0	1.25	0.0
78	76	3/8	3/8	6/8	4	1	V6	-0.390245	-3.09756	/		e	v		V6		V		6					M	1	1	10, 7, 6		6.0	10.0	0	8	0.0	0.0	2.375	0.0
80	78	0	0	6/8	4	1	i	0.73171	-3.29268	/		e	v		i		i							m	1	1	5, 2, 6		5.0	5.0	0	7	0.0	0.0	1.75	0.0
81	79	0	0	6/8	4	1	V7					e	v		V7		V		7					Mm7	1	1	6, 10, 7, 4		6.0	6.0	1	10	0.09090909090909091	0.0625	1.4375	0.041666666666666664
81	79	3/8	3/8	6/8	4	1	VI					e	v		VI		VI							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
83	81	0	0	6/8	4	1	vi.i					e	vi		i		i							m	1	1	0, -3, 1		0.0	0.0	0	7	0.0	0.0	1.125	0.0
84	82	0	0	6/8	4	1	V7	0	-4.56098	/		e	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	1	10	0.09090909090909091	0.0625	1.4375	0.041666666666666664
84	82	3/8	3/8	6/8	4	1	VI					e	vi		VI		VI							M	1	1	-4, 0, -3		-4.0	-4.0	0	15	0.0	0.0	5.25	0.0
86	84	0	0	6/8	4	1	bIV.I64	0	-3.58537	/		e	bIV		I64		I		64					M	1	0	-3, -4, 0		-4.0	-3.0	0	10	0.0	0.0	1.875	0.0
86	84	3/8	3/8	6/8	4	1	V7					e	bIV		V7		V		7					Mm7	1	0	-3, 1, -2, -5		-3.0	-3.0	2	32	0.058823529411764705	0.1875	7.3125	0.025
88	86	3/8	3/8	6/8	4	1	I64					e	bIV		I64		I		64					M	1	0	-3, -4, 0		-4.0	-3.0	1	10	0.09090909090909091	0.125	1.75	0.06666666666666667
89	87	0	0	6/8	4	1	I	0	-4.02439	/		e	bIV		I		I							M	1	0	-4, 0, -3		-4.0	-4.0	1	8	0.1111111111111111	0.125	1.75	0.06666666666666667
89	87	3/8	3/8	6/8	4	1	V2/IV	0.390245	-4.17074	/		e	bIV		V2/IV		V		2		IV			Mm7	1	0	-6, -4, 0, -3		-4.0	-6.0	0	16	0.0	0.0	2.0	0.0
90	88	1/8	1/8	6/8	4	1	V7(9)/ii	0	-4.46342	/		e	bIV		V7(9)/ii		V		7	9	ii			Mm7	1	0	-1, 3, 0, -3	-6	-1.0	-1.0	1	23	0.041666666666666664	0.0625	2.4375	0.025
91	89	0	0	6/8	4	1	ii64	0	-4.36586	/		e	bIV		ii64		ii		64					m	1	0	-1, -2, -5		-2.0	-1.0	8	11	0.42105263157894735	0.875	1.75	0.3333333333333333
92	90	0	0	6/8	4	1	ii64					e	bIV		ii64		ii		64					m	1	0	-1, -2, -5		-2.0	-1.0	0	11	0.0	0.0	1.625	0.0
92	90	3/8	3/8	6/8	4	1	V7(+2)/ii	0	-3.14635	/		e	bIV		V7(+2)/ii		V		7	+2	ii			Mm7	1	0	-1, 3, 0, -3	-6	-1.0	-1.0	0	11	0.0	0.0	1.125	0.0
93	91	0	0	6/8	4	1	ii64					e	bIV		ii64		ii		64					m	1	0	-1, -2, -5		-2.0	-1.0	0	27	0.0	0.0	4.375	0.0
95	93	0	0	6/8	4	1	bVII					e	bIV		bVII		bVII							M	1	0	-6, -2, -5		-6.0	-6.0	0	28	0.0	0.0	4.625	0.0
97	95	0	0	6/8	4	1	v.V7					e	v		V7		V		7					Mm7	1	1	6, 10, 7, 4		6.0	6.0	13	24	0.35135135135135137	2.375	4.25	0.3584905660377358
99	97	0	0	6/8	4	1	V(64)	0	-3.97561	/		e	v		V(64)		V			64				M	1	1	6, 5, 2		6.0	6.0	0	11	0.0	0.0	1.875	0.0
99	97	3/8	3/8	6/8	4	1	V7	0	-3.78049	/		e	v		V7		V		7					Mm7	1	1	6, 10, 7, 4		6.0	6.0	2	8	0.2	0.3125	0.8125	0.2777777777777778
100	98	0	0	6/8	4	1	V(64)					e	v		V(64)		V			64				M	1	1	6, 5, 2		6.0	6.0	0	11	0.0	0.0	1.625	0.0
100	98	3/8	3/8	6/8	4	1	V7(+2)					e	v		V7(+2)		V		7	+2				Mm7	1	1	6, 10, 7, 4	1	6.0	6.0	0	11	0.0	0.0	1.125	0.0
101	99	0	0	6/8	4	1	V(64)					e	v		V(64)		V			64				M	1	1	6, 5, 2		6.0	6.0	0	28	0.0	0.0	4.5	0.0
103	101	0	0	6/8	4	1	VI.V65/V					e	VI		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2.0	6.0	0	30	0.0	0.0	5.25	0.0
105	103	0	0	6/8	4	1	V2					e	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1.0	-1.0	0	15	0.0	0.0	2.625	0.0
106	104	0	0	6/8	4	1	V43					e	VI		V43		V		43					Mm7	1	0	2, -1, 1, 5		1.0	2.0	0	23	0.0	0.0	4.125	0.0
107	105	0	0	6/8	4	1	V65	-0.146342	-3.58536	/		e	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1.0	5.0	0	23	0.0	0.0	4.125	0.0
108	106	0	0	6/8	4	1	V7	-0.146342	-4.46342	/		e	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1.0	1.0	0	19	0.0	0.0	3.375	0.0
109	107	0	0	6/8	4	1	I	0	-4.17074	/		e	VI		I		I							M	1	0	0, 4, 1		0.0	0.0	4	11	0.26666666666666666	0.25	1.25	0.16666666666666666
109	107	3/8	3/8	6/8	4	1	V	0	-3.78049	/		e	VI		V		V							M	1	0	1, 5, 2		1.0	1.0	8	10	0.4444444444444444	0.5	0.9375	0.34782608695652173
110	108	0	0	6/8	4	1	@none					e	VI		@none		@none							m	1	0					36	0	1.0	2.25	0.0	1.0
111	109	0	0	6/8	4	1	I					e	VI		I		I							M	1	0	0, 4, 1		0.0	0.0	4	10	0.2857142857142857	0.25	1.0	0.2
111	109	3/8	3/8	6/8	4	1	V6					e	VI		V6		V		6					M	1	0	5, 2, 1		1.0	5.0	13	13	0.5	0.8125	1.1875	0.40625
112	110	3/8	3/8	6/8	4	1	I6					e	VI		I6		I		6					M	1	0	4, 1, 0		0.0	4.0	4	4	0.5	0.25	0.25	0.5
112	110	5/8	5/8	6/8	4	1	iv.#viio65					e	iv		#viio65		#vii	o	65					o7	1	1	5, 2, -1, 8		8.0	5.0	2	3	0.4	0.125	0.25	0.3333333333333333
113	111	0	0	6/8	4	1	i	0.292684	-3.14634	/		e	iv		i		i							m	1	1	3, 0, 4		3.0	3.0	4	11	0.26666666666666666	0.25	1.25	0.16666666666666666
113	111	3/8	3/8	6/8	4	1	V					e	iv		V		V							M	1	1	4, 8, 5		4.0	4.0	21	14	0.6	1.3125	1.125	0.5384615384615384
114	112	3/8	3/8	6/8	4	1	i6					e	iv		i6		i		6					m	1	1	0, 4, 3		3.0	0.0	10	8	0.5555555555555556	0.625	0.5	0.5555555555555556
115	113	0	0	6/8	4	1	i					e	iv		i		i							m	1	1	3, 0, 4		3.0	3.0	4	10	0.2857142857142857	0.25	1.0	0.2
115	113	3/8	3/8	6/8	4	1	V6					e	iv		V6		V		6					M	1	1	8, 5, 4		4.0	8.0	6	8	0.42857142857142855	0.375	0.875	0.3
116	114	0	0	6/8	4	1	III					e	iv		III		III							M	1	1	0, 4, 1		0.0	0.0	6	6	0.5	0.375	0.375	0.5
116	114	3/8	3/8	6/8	4	1	i					e	iv		i		i							m	1	1	3, 0, 4		3.0	3.0	6	6	0.5	0.375	0.375	0.5
117	115	0	0	6/8	4	1	i[i					e	iv	i	i		i							m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	1.4375	0.0
117	115	3/8	3/8	6/8	4	1	#viio43					e	iv	i	#viio43		#vii	o	43					o7	1	1	2, -1, 8, 5		8.0	2.0	1	6	0.14285714285714285	0.0625	1.0625	0.05555555555555555
118	116	0	0	6/8	4	1	i64					e	iv	i	i64		i		64					m	1	1	4, 3, 0		3.0	4.0	2	9	0.18181818181818182	0.125	1.75	0.06666666666666667
118	116	3/8	3/8	6/8	4	1	#viio43					e	iv	i	#viio43		#vii	o	43					o7	1	1	2, -1, 8, 5		8.0	2.0	2	6	0.25	0.125	1.0	0.1111111111111111
119	117	0	0	6/8	4	1	i]					e	iv	i	i		i							m	1	1	3, 0, 4		3.0	3.0	2	7	0.2222222222222222	0.125	1.0	0.1111111111111111
119	117	3/8	3/8	6/8	4	1	vii.i					e	vii		i		i							m	1	1	2, -1, 3		2.0	2.0	3	6	0.3333333333333333	0.1875	0.6875	0.21428571428571427
120	118	0	0	6/8	4	1	i6					e	vii		i6		i		6					m	1	1	-1, 3, 2		2.0	-1.0	4	7	0.36363636363636365	0.25	0.4375	0.36363636363636365
120	118	3/8	3/8	6/8	4	1	iv					e	vii		iv		iv							m	1	1	1, -2, 2		1.0	1.0	10	6	0.625	0.625	0.375	0.625
121	119	1/8	1/8	6/8	4	1	iv.vii%7/bII	0	-4	/		e	iv		vii%7/bII		vii	%	7		bII			%7	1	1	3, 0, -3, 1		3.0	3.0	6	8	0.42857142857142855	0.375	0.5	0.42857142857142855
121	119	9/16	9/16	6/8	4	1	bII6	0	-4	/		e	iv		bII6		bII		6					M	1	1	2, -1, -2		-2.0	2.0	0	8	0.0	0.0	0.625	0.0
122	120	1/8	1/8	6/8	4	1	viio7/V					e	iv		viio7/V		vii	o	7		V			o7	1	1	9, 6, 3, 0		9.0	9.0	0	6	0.0	0.0	1.0	0.0
122	120	3/8	3/8	6/8	4	1	V(64)					e	iv		V(64)		V			64				M	1	1	4, 3, 0		4.0	4.0	0	8	0.0	0.0	1.0	0.0
122	120	5/8	5/8	6/8	4	1	V					e	iv		V		V							M	1	1	4, 8, 5		4.0	4.0	0	4	0.0	0.0	0.5	0.0
123	121	0	0	6/8	4	1	i\\					e	iv		i		i						\\	m	1	1	3, 0, 4		3.0	3.0	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
123	121	3/8	3/8	6/8	4	1	V65(2)					e	iv		V65(2)		V		65	2				Mm7	1	1	8, 5, 2, -1		4.0	8.0	0	4	0.0	0.0	1.375	0.0
123	121	5/8	5/8	6/8	4	1	V65					e	iv		V65		V		65					Mm7	1	1	8, 5, 2, 4		4.0	8.0	0	1	0.0	0.0	0.125	0.0
124	122	0	0	6/8	4	1	i					e	iv		i		i							m	1	1	3, 0, 4		3.0	3.0	4	7	0.36363636363636365	0.375	1.125	0.25
124	122	3/8	3/8	6/8	4	1	V65(2)					e	iv		V65(2)		V		65	2				Mm7	1	1	8, 5, 2, -1		4.0	8.0	2	5	0.2857142857142857	0.125	1.125	0.1
124	122	5/8	5/8	6/8	4	1	V65					e	iv		V65		V		65					Mm7	1	1	8, 5, 2, 4		4.0	8.0	0	3	0.0	0.0	0.25	0.0
125	123	0	0	6/8	4	1	i					e	iv		i		i							m	1	1	3, 0, 4		3.0	3.0	3	6	0.3333333333333333	0.1875	0.9375	0.16666666666666666
125	123	3/8	3/8	6/8	4	1	VI					e	iv		VI		VI							M	1	1	-1, 3, 0		-1.0	-1.0	3	2	0.6	0.1875	0.125	0.6
125	123	5/8	5/8	6/8	4	1	V6/iv					e	iv		V6/iv		V		6		iv			M	1	1	7, 4, 3		3.0	7.0	2	2	0.5	0.125	0.125	0.5
126	124	0	0	6/8	4	1	iv					e	iv		iv		iv							m	1	1	2, -1, 3		2.0	2.0	4	4	0.5	0.25	0.25	0.5
126	124	1/4	1/4	6/8	4	1	bII					e	iv		bII		bII							M	1	1	-2, 2, -1		-2.0	-2.0	62	60	0.5081967213114754	3.875	3.75	0.5081967213114754
129	127	0	0	6/8	4	1	VI.V7/bIII	-0.195123	-4.36586	/		e	VI		V7/bIII		V		7		bIII			Mm7	1	0	-2, 2, -1, -4		-2.0	-2.0	0	39	0.0	0.0	3.0	0.0
130	128	0	0	6/8	4	1	V65					e	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1.0	5.0	0	21	0.0	0.0	2.625	0.0
131	129	0	0	6/8	4	1	I	0.146342	-4.07318	/		e	VI		I		I							M	1	0	0, 4, 1		0.0	0.0	0	41	0.0	0.0	3.0625	0.0
131	129	5/8	5/8	6/8	4	1	V7/IV	0	-4.46342	/		e	VI		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0.0	0.0	0	9	0.0	0.0	0.625	0.0
132	130	0	0	6/8	4	1	V65/ii	0	-4.17073	/		e	VI		V65/ii		V		65		ii			Mm7	1	0	7, 4, 1, 3		3.0	7.0	1	22	0.043478260869565216	0.0	2.625	0.0
133	131	0	0	6/8	4	1	ii	0.0487809	-4.90245	/		e	VI		ii		ii							m	1	0	2, -1, 3		2.0	2.0	0	41	0.0	0.0	3.0625	0.0
133	131	5/8	5/8	6/8	4	1	ii7	0	-4.31708	/		e	VI		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2.0	2.0	0	9	0.0	0.0	0.625	0.0
134	132	0	0	6/8	4	1	i.V65	0	-4.36586	/		e	i		V65		V		65					Mm7	1	1	9, 6, 3, 5		5.0	9.0	0	21	0.0	0.0	2.625	0.0
135	133	0	0	6/8	4	1	i	0.292684	-5.04879	/		e	i		i		i							m	1	1	4, 1, 5		4.0	4.0	0	10	0.0	0.0	2.5	0.0
135	133	5/8	5/8	6/8	4	1	i2	-0.146342	-6.72	/		e	i		i2		i		2					mm7	1	1	2, 4, 1, 5		4.0	2.0	4	8	0.3333333333333333	0.0	0.5	0.0
136	134	0	0	6/8	4	1	VI	0.048781	-6.72	/		e	i		VI		VI							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
136	134	1/4	1/4	6/8	4	1	@none	0.048781	-5.7805	/		e	i		@none		@none							m	1	1					28	0	1.0	1.5	0.0	1.0
137	135	0	0	6/8	4	1	ii					e	i		ii		ii							m	1	1	6, 3, 7		6.0	6.0	12	8	0.6	0.5	2.5	0.16666666666666666
138	136	0	0	6/8	4	1	#viio					e	i		#viio		#vii	o						o	1	1	9, 6, 3		9.0	9.0	0	8	0.0	0.0	1.0	0.0
138	136	3/8	3/8	6/8	4	1	i					e	i		i		i							m	1	1	4, 1, 5		4.0	4.0	8	4	0.6666666666666666	0.0	0.5	0.0
138	136	5/8	5/8	6/8	4	1	viio/V	-0.195123	-3.04878	/		e	i		viio/V		vii	o			V			o	1	1	10, 7, 4		10.0	10.0	4	8	0.3333333333333333	0.0	0.5	0.0
139	137	0	0	6/8	4	1	V					e	i		V		V							M	1	1	5, 9, 6		5.0	5.0	0	8	0.0	0.0	1.0	0.0
139	137	3/8	3/8	6/8	4	1	vi					e	i		vi		vi							m	1	1	0, -3, 1		0.0	0.0	8	4	0.6666666666666666	0.0	0.5	0.0
139	137	5/8	5/8	6/8	4	1	ii	0.341465	-2.90244	/		e	i		ii		ii							m	1	1	6, 3, 7		6.0	6.0	4	8	0.3333333333333333	0.0	0.5	0.0
140	138	0	0	6/8	4	1	III					e	i		III		III							M	1	1	1, 5, 2		1.0	1.0	0	8	0.0	0.0	1.0	0.0
140	138	3/8	3/8	6/8	4	1	#viio					e	i		#viio		#vii	o						o	1	1	9, 6, 3		9.0	9.0	8	16	0.3333333333333333	0.0	1.0	0.0
141	139	0	0	6/8	4	1	i					e	i		i		i							m	1	1	4, 1, 5		4.0	4.0	2	7	0.2222222222222222	0.125	0.875	0.125
141	139	3/8	3/8	6/8	4	1	V7					e	i		V7		V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	12	25	0.32432432432432434	0.75	1.9375	0.27906976744186046
143	141	0	0	6/8	4	1	i					e	i		i		i							m	1	1	4, 1, 5		4.0	4.0	2	11	0.15384615384615385	0.125	2.0	0.058823529411764705
143	141	3/8	3/8	6/8	4	1	V65	0	-4.17074	/		e	i		V65		V		65					Mm7	1	1	9, 6, 3, 5		5.0	9.0	8	20	0.2857142857142857	0.5	2.1875	0.18604651162790697
145	143	0	0	6/8	4	1	i					e	i		i		i							m	1	1	4, 1, 5		4.0	4.0	0	9	0.0	0.0	1.875	0.0
146	144	0	0	6/8	4	1	V7					e	i		V7		V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	1	9	0.1	0.0625	1.4375	0.041666666666666664
146	144	3/8	3/8	6/8	4	1	i\\					e	i		i		i						\\	m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
148	146	0	0	6/8	4	1	bII					e	i		bII		bII							M	1	1	-1, 3, 0		-1.0	-1.0	0	13	0.0	0.0	2.625	0.0
149	147	0	0	6/8	4	1	V7/bII					e	i		V7/bII		V		7		bII			Mm7	1	1	0, 4, 1, -2		0.0	0.0	1	8	0.1111111111111111	0.0625	1.4375	0.041666666666666664
149	147	3/8	3/8	6/8	4	1	bII64					e	i		bII64		bII		64					M	1	1	0, -1, 3		-1.0	0.0	3	4	0.42857142857142855	0.1875	0.8125	0.1875
149	147	5/8	5/8	6/8	4	1	V7/bII	-1.31708	-3	/		e	i		V7/bII		V		7		bII			Mm7	1	1	0, 4, 1, -2		0.0	0.0	0	2	0.0	0.0	0.125	0.0
150	148	0	0	6/8	4	1	bII					e	i		bII		bII							M	1	1	-1, 3, 0		-1.0	-1.0	0	1	0.0	0.0	0.25	0.0
151	149	0	0	6/8	4	1	#viio7	-1.02439	-2.70732	/		e	i		#viio7		#vii	o	7					o7	1	1	9, 6, 3, 0		9.0	9.0	0	7	0.0	0.0	1.125	0.0
152	150	0	0	6/8	4	1	V7(2)					e	i		V7(2)		V		7	2				Mm7	1	1	0, 9, 6, 3		5.0	0.0	0	3	0.0	0.0	1.875	0.0
152	150	3/8	3/8	6/8	4	1	V7					e	i		V7		V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	0	1	0.0	0.0	0.375	0.0
153	151	0	0	6/8	4	1	V7					e	i		V7		V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	0	6	0.0	0.0	0.75	0.0
153	151	3/8	3/8	6/8	4	1	#viio7	-0.146342	-3.43903	/		e	i		#viio7		#vii	o	7					o7	1	1	9, 6, 3, 0		9.0	9.0	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
154	152	0	0	6/8	4	1	V43(2)					e	i		V43(2)		V		43	2				Mm7	1	1	6, 3, 0, 9		5.0	6.0	0	4	0.0	0.0	2.625	0.0
154	152	3/8	3/8	6/8	4	1	V43					e	i		V43		V		43					Mm7	1	1	6, 3, 5, 9		5.0	6.0	0	1	0.0	0.0	0.375	0.0
155	153	0	0	6/8	4	1	i[i					e	i	i	i		i							m	1	1	4, 1, 5		4.0	4.0	0	9	0.0	0.0	1.875	0.0
155	153	3/8	3/8	6/8	4	1	#viio65					e	i	i	#viio65		#vii	o	65					o7	1	1	6, 3, 0, 9		9.0	6.0	2	7	0.2222222222222222	0.125	1.0	0.1111111111111111
156	154	0	0	6/8	4	1	i64					e	i	i	i64		i		64					m	1	1	5, 4, 1		4.0	5.0	2	5	0.2857142857142857	0.125	1.375	0.08333333333333333
156	154	1/4	1/4	6/8	4	1	i					e	i	i	i		i							m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.375	0.0
156	154	3/8	3/8	6/8	4	1	#viio65					e	i	i	#viio65		#vii	o	65					o7	1	1	6, 3, 0, 9		9.0	6.0	2	8	0.2	0.125	1.0	0.1111111111111111
157	155	0	0	6/8	4	1	i]					e	i	i	i		i							m	1	1	4, 1, 5		4.0	4.0	2	7	0.2222222222222222	0.125	1.0	0.1111111111111111
157	155	3/8	3/8	6/8	4	1	iv	0	-3.34147	/		e	i		iv		iv							m	1	1	3, 0, 4		3.0	3.0	1	4	0.2	0.0625	0.8125	0.07142857142857142
157	155	1/2	1/2	6/8	4	1	V6/iv	-0.439026	-3.14634	/		e	i		V6/iv		V		6		iv			M	1	1	8, 5, 4		4.0	8.0	0	2	0.0	0.0	0.125	0.0
157	155	5/8	5/8	6/8	4	1	iv					e	i		iv		iv							m	1	1	3, 0, 4		3.0	3.0	1	3	0.25	0.0625	0.25	0.2
158	156	1/8	1/8	6/8	4	1	@none					e	i		@none		@none							m	1	1					28	0	1.0	1.8125	0.0	1.0
160	158	3/8	3/8	6/8	4	1	bII					e	i		bII		bII							M	1	1	-1, 3, 0		-1.0	-1.0	4	3	0.5714285714285714	0.25	0.1875	0.5714285714285714
161	159	1/16	1/16	6/8	4	1	V7/bII	0	-4.5	/		e	i		V7/bII		V		7		bII			Mm7	1	1	0, 4, 1, -2		0.0	0.0	18	22	0.45	1.125	1.375	0.45
162	160	0	0	6/8	4	1	bII	0	-4.95123	/		e	i		bII		bII							M	1	1	-1, 3, 0		-1.0	-1.0	16	32	0.3333333333333333	1.0	2.0	0.3333333333333333
163	161	0	0	6/8	4	1	V2/VI	-0.195123	-4.7561	/		e	i		V2/VI		V		2		VI			Mm7	1	1	-1, 1, 5, 2		1.0	-1.0	0	19	0.0	0.0	2.5	0.0
164	162	0	0	6/8	4	1	VI6					e	i		VI6		VI		6					M	1	1	4, 1, 0		0.0	4.0	1	18	0.05263157894736842	0.0	2.0	0.0
165	163	0	0	6/8	4	1	#viio43					e	i		#viio43		#vii	o	43					o7	1	1	3, 0, 9, 6		9.0	3.0	19	0	1.0	2.5	0.0	1.0
166	164	0	0	6/8	4	1	iv6					e	i		iv6		iv		6					m	1	1	0, 4, 3		3.0	0.0	1	18	0.05263157894736842	0.0	2.0	0.0
167	165	0	0	6/8	4	1	V7					e	i		V7		V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	0	20	0.0	0.0	2.25	0.0
168	166	0	0	6/8	4	1	viio7/V					e	i		viio7/V		vii	o	7		V			o7	1	1	10, 7, 4, 1		10.0	10.0	0	30	0.0	0.0	3.0	0.0
169	167	0	0	6/8	4	1	V7					e	i		V7		V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	5	16	0.23809523809523808	0.4375	1.875	0.1891891891891892
169	167	5/8	5/8	6/8	4	1	viio7/V	-0.878052	-4	/		e	i		viio7/V		vii	o	7		V			o7	1	1	10, 7, 4, 1		10.0	10.0	1	4	0.2	0.0625	0.375	0.14285714285714285
170	168	0	0	6/8	4	1	V\\	0	-4	/		e	i		V		V						\\	M	1	1	5, 9, 6		5.0	5.0	1	3	0.25	0.0625	0.5	0.1111111111111111
170	168	1/16	1/16	6/8	4	1	V	0	-4	/		e	i		V		V							M	1	1	5, 9, 6		5.0	5.0	32	42	0.43243243243243246	2.0	4.6875	0.29906542056074764
173	171	0	0	6/8	4	1	V7					e	i		V7		V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	4	16	0.2	0.25	1.25	0.16666666666666666
174	172	0	0	6/8	4	1	V43					e	i		V43		V		43					Mm7	1	1	6, 3, 5, 9		5.0	6.0	2	18	0.1	0.125	1.625	0.07142857142857142
175	173	0	0	6/8	4	1	V65					e	i		V65		V		65					Mm7	1	1	9, 6, 3, 5		5.0	9.0	3	18	0.14285714285714285	0.1875	1.5625	0.10714285714285714
176	174	0	0	6/8	4	1	V2					e	i		V2		V		2					Mm7	1	1	3, 5, 9, 6		5.0	3.0	2	18	0.1	0.125	1.625	0.07142857142857142
177	175	0	0	6/8	4	1	V7					e	i		V7		V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	23	84	0.21495327102803738	1.4375	7.4375	0.1619718309859155
181	179	0	0	6/8	4	1	V6/iv	0	-6.05	/		e	i		V6/iv		V		6		iv			M	1	1	8, 5, 4		4.0	8.0	0	15	0.0	0.0	1.375	0.0
181	179	3/8	3/8	6/8	4	1	I.IV(11)	0	-6.05	/		e	I		IV(11)		IV			11				M	1	0	3, 7, 4	9	3.0	3.0	0	9	0.0	0.0	0.75	0.0
