mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
171	168	0	0	3/4	4	1	V						Eb	bVII		V		V							M	0	0	-4, 0, -3		-4	-4	4	8	0.3333333333333333	1.0	2.0	0.3333333333333333
172	169	0	0	3/4	4	1	I						Eb	bVII		I		I							M	0	0	-5, -1, -4		-5	-5	4	8	0.3333333333333333	1.0	2.0	0.3333333333333333
173	170	0	0	3/4	4	1	V						Eb	bVII		V		V							M	0	0	-4, 0, -3		-4	-4	4	8	0.3333333333333333	1.0	2.0	0.3333333333333333
174	171	0	0	3/4	4	1	I						Eb	bVII		I		I							M	0	0	-5, -1, -4		-5	-5	4	8	0.3333333333333333	1.0	2.0	0.3333333333333333
175	172	0	0	3/4	4	1	V						Eb	bVII		V		V							M	0	0	-4, 0, -3		-4	-4	4	8	0.3333333333333333	1.0	2.0	0.3333333333333333
176	173	0	0	3/4	4	1	I						Eb	bVII		I		I							M	0	0	-5, -1, -4		-5	-5	0	4	0.0	0.0	1.0	0.0
176	173	1/2	1/2	3/4	4	1	V64						Eb	bVII		V64		V		64					M	0	0	-3, -4, 0		-4	-3	0	4	0.0	0.0	1.0	0.0
177	174	0	0	3/4	4	1	I[I						Eb	bVII	I	I		I							M	0	0	-5, -1, -4		-5	-5	0	5	0.0	0.0	3.75	0.0
178	175	0	0	3/4	4	1	I6						Eb	bVII	I	I6		I		6					M	0	0	-1, -4, -5		-5	-1	1	6	0.14285714285714285	0.25	3.5	0.06666666666666667
179	176	0	0	3/4	4	1	#iio						Eb	bVII	I	#iio		#ii	o						o	0	0	4, 1, -2		4	4	5	7	0.4166666666666667	2.25	3.75	0.375
181	178	0	0	3/4	4	1	I6						Eb	bVII	I	I6		I		6					M	0	0	-1, -4, -5		-5	-1	1	11	0.08333333333333333	0.25	7.25	0.03333333333333333
183	180	0	0	3/4	4	1	iio6						Eb	bVII	I	iio6		ii	o	6					o	0	0	-6, -9, -3		-3	-6	5	7	0.4166666666666667	2.25	3.75	0.375
185	182	0	0	3/4	4	1	I6						Eb	bVII	I	I6		I		6					M	0	0	-1, -4, -5		-5	-1	3	14	0.17647058823529413	0.75	8.25	0.08333333333333333
188	185	0	0	3/4	4	1	vi64]						Eb	bVII	I	vi64		vi		64					m	0	0	-1, -2, -5		-2	-1	1	5	0.16666666666666666	0.25	2.75	0.08333333333333333
189	186	0	0	3/4	4	1	v.#viio6						Eb	v		#viio6		#vii	o	6					o	0	1	0, -3, 3		3	0	0	6	0.0	0.0	3.0	0.0
190	187	0	0	3/4	4	1	iio	0	-3.33029	/			Eb	v		iio		ii	o						o	0	1	0, -3, -6		0	0	1	5	0.16666666666666666	0.25	2.75	0.08333333333333333
191	188	0	0	3/4	4	1	V7						Eb	v		V7		V		7					Mm7	0	1	-1, 3, 0, -3		-1	-1	2	10	0.16666666666666666	0.5	5.5	0.08333333333333333
193	190	0	0	3/4	4	1	i						Eb	v		i		i							m	0	1	-2, -5, -1		-2	-2	1	21	0.045454545454545456	0.25	5.25	0.045454545454545456
195	192	0	0	3/4	4	1	i6	-0.187501	-3.8372	/			Eb	v		i6		i		6					m	0	1	-5, -1, -2		-2	-5	0	3	0.0	0.0	0.75	0.0
195	192	1/4	1/4	3/4	4	1	i6(+#4)	-0.187501	-3.81251	/			Eb	v		i6(+#4)		i		6	+#4				m	0	1	-5, -1, -2	4	-2	-5	1	7	0.125	0.25	1.75	0.125
196	193	0	0	3/4	4	1	i6	-0.120887	-5.93	/			Eb	v		i6		i		6					m	0	1	-5, -1, -2		-2	-5	1	9	0.1	0.25	2.25	0.1
197	194	0	0	3/4	4	1	V2	-0.241774	-5.93	/			Eb	v		V2		V		2					Mm7	0	1	-3, -1, 3, 0		-1	-3	0	3	0.0	0.0	0.75	0.0
197	194	1/4	1/4	3/4	4	1	V7	-0.362662	-5.93307	/			Eb	v		V7		V		7					Mm7	0	1	-1, 3, 0, -3		-1	-1	1	17	0.05555555555555555	0.25	4.25	0.05555555555555555
199	196	0	0	3/4	4	1	V2	-0.187501	-5.93	/			Eb	v		V2		V		2					Mm7	0	1	-3, -1, 3, 0		-1	-3	1	2	0.3333333333333333	0.25	0.5	0.3333333333333333
199	196	1/4	1/4	3/4	4	1	V7	-0.308388	-5.93	/			Eb	v		V7		V		7					Mm7	0	1	-1, 3, 0, -3		-1	-1	1	17	0.05555555555555555	0.25	4.25	0.05555555555555555
201	198	0	0	3/4	4	1	i6	-0.241774	-5.93	/			Eb	v		i6		i		6					m	0	1	-5, -1, -2		-2	-5	0	3	0.0	0.0	0.75	0.0
201	198	1/4	1/4	3/4	4	1	i	0	-5.93	/			Eb	v		i		i							m	0	1	-2, -5, -1		-2	-2	1	11	0.08333333333333333	0.25	2.75	0.08333333333333333
202	199	1/4	1/4	3/4	4	1	i6	1.9342	-5.93	/			Eb	v		i6		i		6					m	0	1	-5, -1, -2		-2	-5	0	9	0.0	0.0	2.25	0.0
203	200	1/4	1/4	3/4	4	1	i	0	-6.31006	/			Eb	v		i		i							m	0	1	-2, -5, -1		-2	-2	1	11	0.08333333333333333	0.25	2.75	0.08333333333333333
204	201	1/4	1/4	3/4	4	1	VI						Eb	v		VI		VI							M	0	1	-6, -2, -5		-6	-6	0	4	0.0	0.0	1.0	0.0
204	201	1/2	1/2	3/4	4	1	vo						Eb	v		vo		v	o						o	0	1	-1, -4, -7		-1	-1	0	4	0.0	0.0	1.0	0.0
205	202	0	0	3/4	4	1	iv7						Eb	v		iv7		iv		7					mm7	0	1	-3, -6, -2, -5		-3	-3	4	8	0.3333333333333333	1.0	2.0	0.3333333333333333
206	203	0	0	3/4	4	1	VI6	0.120885	-2.52417	/			Eb	v		VI6		VI		6					M	0	1	-2, -5, -6		-6	-2	4	8	0.3333333333333333	1.0	2.0	0.3333333333333333
207	204	0	0	3/4	4	1	iv7	-0.543992	-2.51209	/			Eb	v		iv7		iv		7					mm7	0	1	-3, -6, -2, -5		-3	-3	4	8	0.3333333333333333	1.0	2.0	0.3333333333333333
208	205	0	0	3/4	4	1	VI6						Eb	v		VI6		VI		6					M	0	1	-2, -5, -6		-6	-2	4	8	0.3333333333333333	1.0	2.0	0.3333333333333333
209	206	0	0	3/4	4	1	iv7						Eb	v		iv7		iv		7					mm7	0	1	-3, -6, -2, -5		-3	-3	4	8	0.3333333333333333	1.0	2.0	0.3333333333333333
210	207	0	0	3/4	4	1	bIII.I6						Eb	bIII		I6		I		6					M	0	0	-2, -5, -6		-6	-2	4	8	0.3333333333333333	1.0	2.0	0.3333333333333333
211	208	0	0	3/4	4	1	I[I						Eb	bIII	I	I		I							M	0	0	-6, -2, -5		-6	-6	0	4	0.0	0.0	3.0	0.0
212	209	0	0	3/4	4	1	I6						Eb	bIII	I	I6		I		6					M	0	0	-2, -5, -6		-6	-2	1	5	0.16666666666666666	0.25	2.75	0.08333333333333333
213	210	0	0	3/4	4	1	#iio						Eb	bIII	I	#iio		#ii	o						o	0	0	3, 0, -3		3	3	5	8	0.38461538461538464	2.25	4.5	0.3333333333333333
215	212	0	0	3/4	4	1	I6						Eb	bIII	I	I6		I		6					M	0	0	-2, -5, -6		-6	-2	1	10	0.09090909090909091	0.25	5.75	0.041666666666666664
217	214	0	0	3/4	4	1	viio64						Eb	bIII	I	viio64		vii	o	64					o	0	0	-7, -1, -4		-1	-7	5	7	0.4166666666666667	2.25	3.75	0.375
219	216	0	0	3/4	4	1	I6						Eb	bIII	I	I6		I		6					M	0	0	-2, -5, -6		-6	-2	0	5	0.0	0.0	3.0	0.0
220	217	0	0	3/4	4	1	I6]	0	-3.99453	/			Eb	bIII	I	I6		I		6					M	0	0	-2, -5, -6		-6	-2	1	5	0.16666666666666666	0.25	2.75	0.08333333333333333
221	218	0	0	3/4	4	1	vi						Eb	bIII		vi		vi							m	0	0	-3, -6, -2		-3	-3	3	9	0.25	0.75	5.25	0.125
223	220	0	0	3/4	4	1	i.V7						Eb	i		V7		V		7					Mm7	0	1	-2, 2, -1, -4		-2	-2	5	23	0.17857142857142858	1.25	13.75	0.08333333333333333
227	224	0	0	3/4	4	1	i						Eb	i		i		i							m	0	1	-3, -6, -2		-3	-3	1	23	0.041666666666666664	0.25	5.75	0.041666666666666664
229	226	0	0	3/4	4	1	i6	0	-4.21	/			Eb	i		i6		i		6					m	0	1	-6, -2, -3		-3	-6	0	3	0.0	0.0	0.75	0.0
229	226	1/4	1/4	3/4	4	1	i	0	-4.21	/			Eb	i		i		i							m	0	1	-3, -6, -2		-3	-3	1	11	0.08333333333333333	0.25	2.75	0.08333333333333333
230	227	1/4	1/4	3/4	4	1	i6	0	-4.20791	/			Eb	i		i6		i		6					m	0	1	-6, -2, -3		-3	-6	1	5	0.16666666666666666	0.25	1.25	0.16666666666666666
231	228	0	0	3/4	4	1	V43	0	-4.21	/			Eb	i		V43		V		43					Mm7	0	1	-1, -4, -2, 2		-2	-1	0	4	0.0	0.0	1.0	0.0
231	228	1/4	1/4	3/4	4	1	V7	0	-4.21	/			Eb	i		V7		V		7					Mm7	0	1	-2, 2, -1, -4		-2	-2	0	10	0.0	0.0	2.5	0.0
232	229	0	0	3/4	4	1	V7	0	-4.21	/			Eb	i		V7		V		7					Mm7	0	1	-2, 2, -1, -4		-2	-2	1	4	0.2	0.25	1.0	0.2
232	229	1/4	1/4	3/4	4	1	V43	0	-4.21	/			Eb	i		V43		V		43					Mm7	0	1	-1, -4, -2, 2		-2	-1	1	11	0.08333333333333333	0.25	2.75	0.08333333333333333
233	230	1/4	1/4	3/4	4	1	V7	0	-8.23	/			Eb	i		V7		V		7					Mm7	0	1	-2, 2, -1, -4		-2	-2	1	14	0.06666666666666667	0.25	3.5	0.06666666666666667
234	231	1/4	1/4	3/4	4	1	V43	0	-8.22901	/			Eb	i		V43		V		43					Mm7	0	1	-1, -4, -2, 2		-2	-1	0	8	0.0	0.0	2.0	0.0
235	232	0	0	3/4	4	1	i	0	-8.23	/			Eb	i		i		i							m	0	1	-3, -6, -2		-3	-3	7	47	0.12962962962962962	1.75	11.75	0.12962962962962962
239	236	0	0	3/4	4	1	V65						Eb	i		V65		V		65					Mm7	0	1	2, -1, -4, -2		-2	2	2	6	0.25	0.5	1.5	0.25
239	236	1/2	1/2	3/4	4	1	V43/V						Eb	i		V43/V		V		43		V			Mm7	0	1	0, -3, -1, 3		-1	0	0	4	0.0	0.0	1.0	0.0
240	237	0	0	3/4	4	1	V\\						Eb	i		V		V						\\	M	0	1	-2, 2, -1		-2	-2	31	35	0.4696969696969697	7.75	8.75	0.4696969696969697
246	243	0	0	3/4	4	1	V.I6						Eb	V		I6		I		6					M	0	0	2, -1, -2		-2	2	0	8	0.0	0.0	2.0	0.0
246	243	1/2	1/2	3/4	4	1	V64						Eb	V		V64		V		64					M	0	0	0, -1, 3		-1	0	0	4	0.0	0.0	1.0	0.0
247	244	0	0	3/4	4	1	I[I						Eb	V	I	I		I							M	0	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	3.0	0.0
248	245	0	0	3/4	4	1	I6						Eb	V	I	I6		I		6					M	0	0	2, -1, -2		-2	2	1	5	0.16666666666666666	0.25	2.75	0.08333333333333333
249	246	0	0	3/4	4	1	#iio7						Eb	V	I	#iio7		#ii	o	7					o7	0	0	7, 4, 1, -2		7	7	2	12	0.14285714285714285	0.5	7.0	0.06666666666666667
251	248	0	0	3/4	4	1	I6						Eb	V	I	I6		I		6					M	0	0	2, -1, -2		-2	2	1	10	0.09090909090909091	0.25	5.75	0.041666666666666664
253	250	0	0	3/4	4	1	viio64						Eb	V	I	viio64		vii	o	64					o	0	0	-3, 3, 0		3	-3	5	7	0.4166666666666667	2.25	3.75	0.375
255	252	0	0	3/4	4	1	I6						Eb	V	I	I6		I		6					M	0	0	2, -1, -2		-2	2	1	10	0.09090909090909091	0.25	5.75	0.041666666666666664
257	254	0	0	3/4	4	1	#iio7	0	-4.07755	/			Eb	V	I	#iio7		#ii	o	7					o7	0	0	7, 4, 1, -2		7	7	2	14	0.125	0.5	8.5	0.05555555555555555
259	256	0	0	3/4	4	1	I6	0	-3.16423	/			Eb	V	I	I6		I		6					M	0	0	2, -1, -2		-2	2	1	10	0.09090909090909091	0.25	5.75	0.041666666666666664
261	258	0	0	3/4	4	1	viio64	0.120887	-5.2034	/			Eb	V	I	viio64		vii	o	64					o	0	0	-3, 3, 0		3	-3	3	4	0.42857142857142855	1.25	2.5	0.3333333333333333
262	259	0	0	3/4	4	1	V2	0	-4.71169	/			Eb	V	I	V2		V		2					Mm7	0	0	-3, -1, 3, 0		-1	-3	2	5	0.2857142857142857	1.0	2.75	0.26666666666666666
263	260	0	0	3/4	4	1	I6	0	-4.59827	/			Eb	V	I	I6		I		6					M	0	0	2, -1, -2		-2	2	3	9	0.25	0.75	5.25	0.125
265	262	0	0	3/4	4	1	V2	0	-4.99524	/			Eb	V	I	V2		V		2					Mm7	0	0	-3, -1, 3, 0		-1	-3	5	9	0.35714285714285715	2.25	5.25	0.3
267	264	0	0	3/4	4	1	I6	0	-4.42814	/			Eb	V	I	I6		I		6					M	0	0	2, -1, -2		-2	2	8	11	0.42105263157894735	3.5	6.25	0.358974358974359
270	267	0	0	3/4	4	1	viio6	0	-5.32484	/			Eb	V	I	viio6		vii	o	6					o	0	0	0, -3, 3		3	0	2	6	0.25	1.0	3.5	0.2222222222222222
271	268	0	0	3/4	4	1	viio6]	0	-5.3764	/			Eb	V	I	viio6		vii	o	6					o	0	0	0, -3, 3		3	0	3	8	0.2727272727272727	1.0625	3.6875	0.2236842105263158
273	270	0	0	3/4	4	1	I.V	0	-3.62501	/			Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	3	11	0.21428571428571427	0.3125	5.1875	0.056818181818181816
275	272	0	0	3/4	4	1	V7	-0.483549	-4.88532	/			Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	1	3	0.25	0.5	1.25	0.2857142857142857
275	272	1/2	1/2	3/4	4	1	vii%7/V	-4.35938	-4.92636	/			Eb	I		vii%7/V		vii	%	7		V			%7	0	0	3, 0, -3, 1		3	3	0	2	0.0	0.0	0.5	0.0
276	273	0	0	3/4	4	1	V	0.84621	-2.42089	/			Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	2	6	0.25	0.1875	2.25	0.07692307692307693
277	274	0	0	3/4	4	1	V6						Eb	I		V6		V		6					M	0	0	2, -1, -2		-2	2	2	5	0.2857142857142857	0.1875	2.5625	0.06818181818181818
278	275	0	0	3/4	4	1	V64						Eb	I		V64		V		64					M	0	0	-1, -2, 2		-2	-1	1	6	0.14285714285714285	0.125	2.625	0.045454545454545456
279	276	0	0	3/4	4	1	V65/V						Eb	I		V65/V		V		65		V			Mm7	0	0	3, 0, -3, -1		-1	3	0	4	0.0	0.0	2.5	0.0
279	276	1/2	1/2	3/4	4	1	V	-0.120887	-2.5	/			Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
280	277	0	0	3/4	4	1	V43/V	-1.69242	-2.62089	/			Eb	I		V43/V		V		43		V			Mm7	0	0	0, -3, -1, 3		-1	0	0	4	0.0	0.0	1.0	0.0
280	277	1/4	1/4	3/4	4	1	V65						Eb	I		V65		V		65					Mm7	0	0	2, -1, -4, -2		-2	2	1	4	0.2	0.0625	1.0	0.058823529411764705
280	277	1/2	1/2	3/4	4	1	#viio/ii	0	-4.45907	/			Eb	I		#viio/ii		#vii	o			ii			o	0	0	4, 1, -2		4	4	0	5	0.0	0.0	0.9375	0.0
281	278	0	0	3/4	4	1	ii						Eb	I		ii		ii							m	0	0	-1, -4, 0		-1	-1	0	5	0.0	0.0	1.5625	0.0
281	278	1/2	1/2	3/4	4	1	#viio6/ii						Eb	I		#viio6/ii		#vii	o	6		ii			o	0	0	1, -2, 4		4	1	0	4	0.0	0.0	0.6875	0.0
282	279	0	0	3/4	4	1	ii6						Eb	I		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	0	4	0.0	0.0	1.3125	0.0
282	279	1/2	1/2	3/4	4	1	viio/V						Eb	I		viio/V		vii	o			V			o	0	0	3, 0, -3		3	3	1	5	0.16666666666666666	0.0	0.6875	0.0
283	280	0	0	3/4	4	1	V						Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	2	3	0.4	0.5	1.25	0.2857142857142857
285	282	7/16	7/16	3/4	4	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.25	0.0
285	282	1/2	1/2	3/4	4	1	V65						Eb	I		V65		V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	4	0.0	0.0	0.5	0.0
285	282	11/16	11/16	3/4	4	1	V7						Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	4	0.0	0.0	0.25	0.0
286	283	0	0	3/4	4	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	11	0.0	0.0	2.1875	0.0
287	284	1/2	1/2	3/4	4	1	V65						Eb	I		V65		V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	3	0.0	0.0	0.375	0.0
287	284	11/16	11/16	3/4	4	1	V7						Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	4	0.0	0.0	0.25	0.0
288	285	0	0	3/4	4	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	6	34	0.15	0.5625	5.4375	0.09375
291	288	1/4	1/4	3/4	4	1	ii6						Eb	I		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	0	4	0.0	0.0	0.5	0.0
291	288	7/16	7/16	3/4	4	1	V7						Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	4	0.0	0.0	0.25	0.0
291	288	1/2	1/2	3/4	4	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	11	0.0	0.0	0.9375	0.0
292	289	0	0	3/4	4	1	I\\	0	-4.64579	/			Eb	I		I		I						\\	M	0	0	-3, 1, -2		-3	-3	0	12	0.0	0.0	2.375	0.0
