mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
45	44	1/8	1/8	4/4	4	1	viio6/V	0	-3.55699	/			Bb	I		viio6/V		vii	o	6		V			o	0	0	1, -2, 4		4	1	12	12	0.5	0.75	0.75	0.5
45	44	1/2	1/2	4/4	4	1	V7/V	0.109976	-3.67657	/			Bb	I		V7/V		V		7		V			Mm7	0	0	0, 4, 1, -2		0	0	8	20	0.2857142857142857	0.5	1.5	0.25
46	45	0	0	4/4	4	1	V	0.229553	-5.02509	/			Bb	I		V		V							M	0	0	-1, 3, 0		-1	-1	0	16	0.0	0.0	2.0	0.0
46	45	1/2	1/2	4/4	4	1	V7	0	-4.10687	/			Bb	I		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	20	0.0	0.0	2.5	0.0
47	46	1/8	1/8	4/4	4	1	I6	0	-1.73017	/			Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	0	24	0.0	0.0	3.0	0.0
47	46	7/8	7/8	4/4	4	1	V/V						Bb	I		V/V		V				V			M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
48	47	0	0	4/4	4	1	V	0.229553	-4.79553	/			Bb	I		V		V							M	0	0	-1, 3, 0		-1	-1	0	14	0.0	0.0	2.0	0.0
48	47	1/2	1/2	4/4	4	1	V7	-0.109976	-5.30265	/			Bb	I		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	17	0.0	0.0	2.5	0.0
49	48	1/8	1/8	4/4	4	1	I6						Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	0	28	0.0	0.0	3.5	0.0
50	49	0	0	4/4	4	1	V	0.229553	-4.79553	/			Bb	I		V		V							M	0	0	-1, 3, 0		-1	-1	8	16	0.3333333333333333	0.6875	2.3125	0.22916666666666666
51	50	0	0	4/4	4	1	V65/V	0	-4.33643	/			Bb	I		V65/V		V		65		V			Mm7	0	0	4, 1, -2, 0		0	4	12	26	0.3157894736842105	1.0625	3.25	0.2463768115942029
52	51	0	0	4/4	4	1	V						Bb	I		V		V							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.5	0.0
52	51	1/4	1/4	4/4	4	1	@none						Bb	I		@none		@none							m	0	0					28	0	1.0	3.5	0.0	1.0
54	53	0	0	4/4	4	1	bVI.V	0	-1.6586	/			Bb	bVI		V		V							M	0	0	-5, -1, -4		-5	-5	2	6	0.25	0.125	3.125	0.038461538461538464
55	54	0	0	4/4	4	1	iii	0	-1.95012	/			Bb	bVI		iii		iii							m	0	0	-2, -5, -1		-2	-2	2	3	0.4	0.125	0.875	0.125
56	55	0	0	4/4	4	1	I[I	-0.219952	-1.58703	/			Bb	bVI	I	I		I							M	0	0	-6, -2, -5		-6	-6	0	2	0.0	0.0	1.5	0.0
56	55	1/2	1/2	4/4	4	1	viio7/V	-1.64964	-1.62543	/			Bb	bVI	I	viio7/V		vii	o	7		V			o7	0	0	0, -3, -6, -9		0	0	0	3	0.0	0.0	1.5	0.0
57	56	0	0	4/4	4	1	V	0.0384065	-1.57742	/			Bb	bVI	I	V		V							M	0	0	-5, -1, -4		-5	-5	2	3	0.4	1.25	1.25	0.5
57	56	1/2	1/2	4/4	4	1	V64	0.109976	-1.62019	/			Bb	bVI	I	V64		V		64					M	0	0	-4, -5, -1		-5	-4	1	3	0.25	0.25	1.25	0.16666666666666666
58	57	0	0	4/4	4	1	I6]	-0.109976	-1.51022	/			Bb	bVI	I	I6		I		6					M	0	0	-2, -5, -6		-6	-2	0	6	0.0	0.0	2.25	0.0
58	57	5/8	5/8	4/4	4	1	V	0	-1.73017	/			Bb	bVI		V		V							M	0	0	-5, -1, -4		-5	-5	3	3	0.5	0.1875	0.1875	0.5
59	58	0	0	4/4	4	1	iii	0	-1.73017	/			Bb	bVI		iii		iii							m	0	0	-2, -5, -1		-2	-2	3	5	0.375	0.1875	0.8125	0.1875
60	59	0	0	4/4	4	1	I[I						Bb	bVI	I	I		I							M	0	0	-6, -2, -5		-6	-6	0	2	0.0	0.0	1.5	0.0
60	59	1/2	1/2	4/4	4	1	viio7/V	-2.30949	-2.5	/			Bb	bVI	I	viio7/V		vii	o	7		V			o7	0	0	0, -3, -6, -9		0	0	0	3	0.0	0.0	1.5	0.0
61	60	0	0	4/4	4	1	viio7(4)/V	-0.109976	-3.59739	/			Bb	bVI	I	viio7(4)/V		vii	o	7	4	V			o7	0	0	0, -1, -6, -9		0	0	0	4	0.0	0.0	2.0	0.0
61	60	1/4	1/4	4/4	4	1	viio7/V	-0.210351	-3.41238	/			Bb	bVI	I	viio7/V		vii	o	7		V			o7	0	0	0, -3, -6, -9		0	0	0	1	0.0	0.0	0.25	0.0
61	60	1/2	1/2	4/4	4	1	I6]	0.219952	-3.90674	/			Bb	bVI	I	I6		I		6					M	0	0	-2, -5, -6		-6	-2	0	3	0.0	0.0	0.75	0.0
61	60	3/4	3/4	4/4	4	1	V7/V						Bb	bVI		V7/V		V		7		V			Mm7	0	0	-4, 0, -3, -6		-4	-4	0	4	0.0	0.0	1.0	0.0
62	61	0	0	4/4	4	1	viio65	-1.53966	-2.5	/			Bb	bVI		viio65		vii	o	65					o7	0	0	-4, -7, -10, -1		-1	-4	0	4	0.0	0.0	2.0	0.0
62	61	1/2	1/2	4/4	4	1	I6						Bb	bVI		I6		I		6					M	0	0	-2, -5, -6		-6	-2	0	4	0.0	0.0	2.0	0.0
63	62	0	0	4/4	4	1	ii65						Bb	bVI		ii65		ii		65					mm7	0	0	-7, -3, -6, -4		-4	-7	0	4	0.0	0.0	2.0	0.0
63	62	1/2	1/2	4/4	4	1	V65/V						Bb	bVI		V65/V		V		65		V			Mm7	0	0	0, -3, -6, -4		-4	0	0	4	0.0	0.0	2.0	0.0
64	63	0	0	4/4	4	1	V7						Bb	bVI		V7		V		7					Mm7	0	0	-5, -1, -4, -7		-5	-5	2	8	0.2	0.25	3.25	0.07142857142857142
65	64	0	0	4/4	4	1	I64						Bb	bVI		I64		I		64					M	0	0	-5, -6, -2		-6	-5	1	6	0.14285714285714285	0.125	2.875	0.041666666666666664
65	64	3/4	3/4	4/4	4	1	I						Bb	bVI		I		I							M	0	0	-6, -2, -5		-6	-6	3	8	0.2727272727272727	0.1875	0.5	0.2727272727272727
66	65	0	0	4/4	4	1	V7						Bb	bVI		V7		V		7					Mm7	0	0	-5, -1, -4, -7		-5	-5	6	13	0.3157894736842105	0.375	1.9375	0.16216216216216217
66	65	7/8	7/8	4/4	4	1	vi7						Bb	bVI		vi7		vi		7					mm7	0	0	-3, -6, -2, -5		-3	-3	0	4	0.0	0.0	0.25	0.0
66	65	15/16	15/16	4/4	4	1	V6						Bb	bVI		V6		V		6					M	0	0	-1, -4, -5		-5	-1	0	4	0.0	0.0	0.25	0.0
67	66	0	0	4/4	4	1	I						Bb	bVI		I		I							M	0	0	-6, -2, -5		-6	-6	6	7	0.46153846153846156	0.375	1.1875	0.24
68	67	0	0	4/4	4	1	V						Bb	bVI		V		V							M	0	0	-5, -1, -4		-5	-5	9	3	0.75	1.125	0.1875	0.8571428571428571
68	67	1/2	1/2	4/4	4	1	V7/vi						Bb	bVI		V7/vi		V		7		vi			Mm7	0	0	-2, 2, -1, -4		-2	-2	2	13	0.13333333333333333	0.125	1.375	0.08333333333333333
69	68	0	0	4/4	4	1	vi						Bb	bVI		vi		vi							m	0	0	-3, -6, -2		-3	-3	2	14	0.125	0.125	1.625	0.07142857142857142
69	68	1/2	1/2	4/4	4	1	V7/V						Bb	bVI		V7/V		V		7		V			Mm7	0	0	-4, 0, -3, -6		-4	-4	4	12	0.25	0.25	1.5	0.14285714285714285
70	69	0	0	4/4	4	1	V7						Bb	bVI		V7		V		7					Mm7	0	0	-5, -1, -4, -7		-5	-5	1	15	0.0625	0.0625	1.6875	0.03571428571428571
70	69	1/2	1/2	4/4	4	1	vi						Bb	bVI		vi		vi							m	0	0	-3, -6, -2		-3	-3	1	15	0.0625	0.0625	1.6875	0.03571428571428571
71	70	0	0	4/4	4	1	ii6						Bb	bVI		ii6		ii		6					m	0	0	-7, -3, -4		-4	-7	1	3	0.25	0.25	0.75	0.25
71	70	5/16	5/16	4/4	4	1	V7/V						Bb	bVI		V7/V		V		7		V			Mm7	0	0	-4, 0, -3, -6		-4	-4	1	11	0.08333333333333333	0.0625	0.6875	0.08333333333333333
71	70	1/2	1/2	4/4	4	1	V7						Bb	bVI		V7		V		7					Mm7	0	0	-5, -1, -4, -7		-5	-5	2	7	0.2222222222222222	0.125	1.375	0.08333333333333333
72	71	0	0	4/4	4	1	I	0	-4.91052	/			Bb	bVI		I		I							M	0	0	-6, -2, -5		-6	-6	2	5	0.2857142857142857	0.125	1.875	0.0625
72	71	1/4	1/4	4/4	4	1	I(+6)	0	-4.11739	/			Bb	bVI		I(+6)		I			+6				M	0	0	-6, -2, -5	-3	-6	-6	2	3	0.4	0.125	0.625	0.16666666666666666
72	71	1/2	1/2	4/4	4	1	V64(+2)	-0.210351	-3.3179	/			Bb	bVI		V64(+2)		V		64	+2				M	0	0	-4, -5, -1	-3	-5	-4	1	4	0.2	0.0625	0.6875	0.08333333333333333
72	71	3/4	3/4	4/4	4	1	V64	0	-3.74934	/			Bb	bVI		V64		V		64					M	0	0	-4, -5, -1		-5	-4	2	3	0.4	0.125	0.375	0.25
73	72	0	0	4/4	4	1	iii	0	-3.93296	/			Bb	bVI		iii		iii							m	0	0	-2, -5, -1		-2	-2	2	5	0.2857142857142857	0.125	1.875	0.0625
73	72	1/4	1/4	4/4	4	1	I6	0	-3.97035	/			Bb	bVI		I6		I		6					M	0	0	-2, -5, -6		-6	-2	2	3	0.4	0.125	0.375	0.25
73	72	1/2	1/2	4/4	4	1	V2	-0.109976	-3.73854	/			Bb	bVI		V2		V		2					Mm7	0	0	-7, -5, -1, -4		-5	-7	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
73	72	3/4	3/4	4/4	4	1	V	0.00960114	-3.55066	/			Bb	bVI		V		V							M	0	0	-5, -1, -4		-5	-5	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
74	73	0	0	4/4	4	1	I						Bb	bVI		I		I							M	0	0	-6, -2, -5		-6	-6	4	10	0.2857142857142857	0.25	1.75	0.125
74	73	1/2	1/2	4/4	4	1	V6						Bb	bVI		V6		V		6					M	0	0	-1, -4, -5		-5	-1	6	8	0.42857142857142855	0.375	1.625	0.1875
75	74	0	0	4/4	4	1	vi	0	-4.17	/			Bb	bVI		vi		vi							m	0	0	-3, -6, -2		-3	-3	2	5	0.2857142857142857	0.125	0.875	0.125
75	74	1/4	1/4	4/4	4	1	V	-0.0205987	-4.17	/			Bb	bVI		V		V							M	0	0	-5, -1, -4		-5	-5	2	5	0.2857142857142857	0.125	0.875	0.125
75	74	1/2	1/2	4/4	4	1	viio/V	-2.82359	-4.16735	/			Bb	bVI		viio/V		vii	o			V			o	0	0	0, -3, -6		0	0	2	5	0.2857142857142857	0.125	0.875	0.125
75	74	3/4	3/4	4/4	4	1	V2	-0.23095	-4.17	/			Bb	bVI		V2		V		2					Mm7	0	0	-7, -5, -1, -4		-5	-7	2	5	0.2857142857142857	0.125	0.875	0.125
76	75	0	0	4/4	4	1	I6						Bb	bVI		I6		I		6					M	0	0	-2, -5, -6		-6	-2	2	5	0.2857142857142857	0.125	0.875	0.125
76	75	1/4	1/4	4/4	4	1	ii6						Bb	bVI		ii6		ii		6					m	0	0	-7, -3, -4		-4	-7	4	6	0.4	0.25	0.75	0.25
76	75	1/2	1/2	4/4	4	1	V(64)						Bb	bVI		V(64)		V			64				M	0	0	-5, -6, -2		-5	-5	4	6	0.4	0.25	0.75	0.25
76	75	3/4	3/4	4/4	4	1	V						Bb	bVI		V		V							M	0	0	-5, -1, -4		-5	-5	5	5	0.5	0.3125	0.6875	0.3125
77	76	0	0	4/4	4	1	I\\						Bb	bVI		I		I						\\	M	0	0	-6, -2, -5		-6	-6	0	2	0.0	0.0	0.5	0.0
77	76	1/4	1/4	4/4	4	1	ii						Bb	bVI		ii		ii							m	0	0	-4, -7, -3		-4	-4	2	3	0.4	0.125	0.375	0.25
77	76	1/2	1/2	4/4	4	1	V						Bb	bVI		V		V							M	0	0	-5, -1, -4		-5	-5	0	2	0.0	0.0	0.5	0.0
77	76	3/4	3/4	4/4	4	1	V65						Bb	bVI		V65		V		65					Mm7	0	0	-1, -4, -7, -5		-5	-1	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
78	77	0	0	4/4	4	1	I6						Bb	bVI		I6		I		6					M	0	0	-2, -5, -6		-6	-2	6	9	0.4	0.375	1.125	0.25
78	77	1/2	1/2	4/4	4	1	V	-0.208954	-4.62784	/			Bb	bVI		V		V							M	0	0	-5, -1, -4		-5	-5	5	9	0.35714285714285715	0.3125	1.6875	0.15625
79	78	0	0	4/4	4	1	vi						Bb	bVI		vi		vi							m	0	0	-3, -6, -2		-3	-3	0	4	0.0	0.0	1.0	0.0
79	78	1/4	1/4	4/4	4	1	viio7						Bb	bVI		viio7		vii	o	7					o7	0	0	-1, -4, -7, -10		-1	-1	3	3	0.5	0.375	0.375	0.5
79	78	1/2	1/2	4/4	4	1	I						Bb	bVI		I		I							M	0	0	-6, -2, -5		-6	-6	0	3	0.0	0.0	0.75	0.0
79	78	3/4	3/4	4/4	4	1	V2/vi						Bb	bVI		V2/vi		V		2		vi			Mm7	0	0	-4, -2, 2, -1		-2	-4	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
80	79	0	0	4/4	4	1	vi6						Bb	bVI		vi6		vi		6					m	0	0	-6, -2, -3		-3	-6	0	3	0.0	0.0	0.75	0.0
80	79	1/4	1/4	4/4	4	1	V/V						Bb	bVI		V/V		V				V			M	0	0	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.75	0.0
80	79	1/2	1/2	4/4	4	1	V						Bb	bVI		V		V							M	0	0	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.75	0.0
80	79	3/4	3/4	4/4	4	1	V6						Bb	bVI		V6		V		6					M	0	0	-1, -4, -5		-5	-1	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
81	80	0	0	4/4	4	1	vi						Bb	bVI		vi		vi							m	0	0	-3, -6, -2		-3	-3	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
81	80	1/4	1/4	4/4	4	1	V						Bb	bVI		V		V							M	0	0	-5, -1, -4		-5	-5	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
81	80	1/2	1/2	4/4	4	1	I6						Bb	bVI		I6		I		6					M	0	0	-2, -5, -6		-6	-2	6	8	0.42857142857142855	0.375	0.875	0.3
82	81	0	0	4/4	4	1	V64	0	-3.41821	/			Bb	bVI		V64		V		64					M	0	0	-4, -5, -1		-5	-4	2	3	0.4	0.125	0.375	0.25
82	81	1/4	1/4	4/4	4	1	I6						Bb	bVI		I6		I		6					M	0	0	-2, -5, -6		-6	-2	4	6	0.4	0.25	0.75	0.25
82	81	1/2	1/2	4/4	4	1	I						Bb	bVI		I		I							M	0	0	-6, -2, -5		-6	-6	4	6	0.4	0.25	0.75	0.25
82	81	3/4	3/4	4/4	4	1	ii	0	-4.10687	/			Bb	bVI		ii		ii							m	0	0	-4, -7, -3		-4	-4	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
83	82	0	0	4/4	4	1	V65	0.104477	-3.02239	/			Bb	bVI		V65		V		65					Mm7	0	0	-1, -4, -7, -5		-5	-1	4	6	0.4	0.25	0.75	0.25
83	82	1/4	1/4	4/4	4	1	V6/vi	-0.0426799	-4.31023	/			Bb	bVI		V6/vi		V		6		vi			M	0	0	2, -1, -2		-2	2	2	5	0.2857142857142857	0.125	0.875	0.125
83	82	1/2	1/2	4/4	4	1	vi	-0.104477	-3.23134	/			Bb	bVI		vi		vi							m	0	0	-3, -6, -2		-3	-3	4	6	0.4	0.25	0.75	0.25
83	82	3/4	3/4	4/4	4	1	V6/V	-0.272233	-3.47853	/			Bb	bVI		V6/V		V		6		V			M	0	0	0, -3, -4		-4	0	4	6	0.4	0.25	0.75	0.25
84	83	0	0	4/4	4	1	V						Bb	bVI		V		V							M	0	0	-5, -1, -4		-5	-5	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
84	83	1/4	1/4	4/4	4	1	I						Bb	bVI		I		I							M	0	0	-6, -2, -5		-6	-6	2	6	0.25	0.125	0.875	0.125
84	83	1/2	1/2	4/4	4	1	viio/V	0	-5.02509	/			Bb	bVI		viio/V		vii	o			V			o	0	0	0, -3, -6		0	0	4	6	0.4	0.25	0.75	0.25
84	83	3/4	3/4	4/4	4	1	V/iii	0	-3.41821	/			Bb	bVI		V/iii		V				iii			M	0	0	-1, 3, 0		-1	-1	2	6	0.25	0.125	0.875	0.125
85	84	0	0	4/4	4	1	V6/vi						Bb	bVI		V6/vi		V		6		vi			M	0	0	2, -1, -2		-2	2	2	6	0.25	0.125	0.875	0.125
85	84	1/4	1/4	4/4	4	1	vi						Bb	bVI		vi		vi							m	0	0	-3, -6, -2		-3	-3	4	7	0.36363636363636365	0.25	0.75	0.25
85	84	1/2	1/2	4/4	4	1	IV						Bb	bVI		IV		IV							M	0	0	-7, -3, -6		-7	-7	4	8	0.3333333333333333	0.25	0.75	0.25
85	84	3/4	3/4	4/4	4	1	viio6						Bb	bVI		viio6		vii	o	6					o	0	0	-4, -7, -1		-1	-4	2	4	0.3333333333333333	0.125	0.375	0.25
85	84	7/8	7/8	4/4	4	1	I						Bb	bVI		I		I							M	0	0	-6, -2, -5		-6	-6	2	4	0.3333333333333333	0.125	0.375	0.25
86	85	0	0	4/4	4	1	viio	0.229553	-4.25197	/			Bb	bVI		viio		vii	o						o	0	0	-1, -4, -7		-1	-1	1	4	0.2	0.0625	0.4375	0.125
86	85	1/8	1/8	4/4	4	1	V43/V	0	-4.23583	/			Bb	bVI		V43/V		V		43		V			Mm7	0	0	-3, -6, -4, 0		-4	-3	0	5	0.0	0.0	0.5	0.0
86	85	1/4	1/4	4/4	4	1	V	-0.104477	-4.06716	/			Bb	bVI		V		V							M	0	0	-5, -1, -4		-5	-5	1	4	0.2	0.0625	0.5625	0.1
86	85	3/8	3/8	4/4	4	1	VM2	-1.25002	-5.51495	/			Bb	bVI		VM2		V	M	2					MM7	0	0	0, -5, -1, -4		-5	0	1	3	0.25	0.0625	0.3125	0.16666666666666666
86	85	1/2	1/2	4/4	4	1	V2	0	-4.58954	/			Bb	bVI		V2		V		2					Mm7	0	0	-7, -5, -1, -4		-5	-7	1	4	0.2	0.0625	0.4375	0.125
86	85	5/8	5/8	4/4	4	1	vi43	0.208954	-4.69402	/			Bb	bVI		vi43		vi		43					mm7	0	0	-2, -5, -3, -6		-3	-2	1	4	0.2	0.0625	0.4375	0.125
86	85	3/4	3/4	4/4	4	1	iii2	0.505344	-6.62662	/			Bb	bVI		iii2		iii		2					mm7	0	0	-4, -2, -5, -1		-2	-4	1	4	0.2	0.0625	0.5625	0.1
86	85	7/8	7/8	4/4	4	1	IM7	0.714298	-6.84051	/			Bb	bVI		IM7		I	M	7					MM7	0	0	-6, -2, -5, -1		-6	-6	1	3	0.25	0.0625	0.3125	0.16666666666666666
87	86	0	0	4/4	4	1	V6	-0.68866	-6.07286	/			Bb	bVI		V6		V		6					M	0	0	-1, -4, -5		-5	-1	1	4	0.2	0.0625	0.4375	0.125
87	86	1/8	1/8	4/4	4	1	vi7	-0.104477	-6.1567	/			Bb	bVI		vi7		vi		7					mm7	0	0	-3, -6, -2, -5		-3	-3	1	4	0.2	0.0625	0.4375	0.125
87	86	1/4	1/4	4/4	4	1	V	0.208954	-6.58356	/			Bb	bVI		V		V							M	0	0	-5, -1, -4		-5	-5	1	4	0.2	0.0625	0.5625	0.1
87	86	3/8	3/8	4/4	4	1	V6/V	-0.892872	-7.36246	/			Bb	bVI		V6/V		V		6		V			M	0	0	0, -3, -4		-4	0	1	3	0.25	0.0625	0.3125	0.16666666666666666
87	86	1/2	1/2	4/4	4	1	V2	-0.104477	-6.47013	/			Bb	bVI		V2		V		2					Mm7	0	0	-7, -5, -1, -4		-5	-7	1	4	0.2	0.0625	0.4375	0.125
87	86	5/8	5/8	4/4	4	1	V64	-0.73134	-4.69402	/			Bb	bVI		V64		V		64					M	0	0	-4, -5, -1		-5	-4	1	4	0.2	0.0625	0.4375	0.125
87	86	3/4	3/4	4/4	4	1	I	-0.104477	-4.69402	/			Bb	bVI		I		I							M	0	0	-6, -2, -5		-6	-6	1	4	0.2	0.0625	0.4375	0.125
87	86	7/8	7/8	4/4	4	1	V6	-0.208954	-4.06716	/			Bb	bVI		V6		V		6					M	0	0	-1, -4, -5		-5	-1	1	4	0.2	0.0625	0.4375	0.125
88	87	0	0	4/4	4	1	I	-0.104477	-3.96268	/			Bb	bVI		I		I							M	0	0	-6, -2, -5		-6	-6	4	7	0.36363636363636365	0.25	2.25	0.1
88	87	1/2	1/2	4/4	4	1	IV	-0.229553	-4.56598	/			Bb	bVI		IV		IV							M	0	0	-7, -3, -6		-7	-7	4	6	0.4	0.25	1.25	0.16666666666666666
89	88	0	0	4/4	4	1	I6	-0.104477	-4.62926	/			Bb	bVI		I6		I		6					M	0	0	-2, -5, -6		-6	-2	5	6	0.45454545454545453	0.3125	1.6875	0.15625
89	88	1/2	1/2	4/4	4	1	viio6	-0.229553	-5.25464	/			Bb	bVI		viio6		vii	o	6					o	0	0	-4, -7, -1		-1	-4	6	5	0.5454545454545454	0.375	1.625	0.1875
90	89	0	0	4/4	4	1	I	0.313431	-6.52748	/			Bb	bVI		I		I							M	0	0	-6, -2, -5		-6	-6	4	7	0.36363636363636365	0.25	1.75	0.125
90	89	1/2	1/2	4/4	4	1	V43	-0.0205987	-6.54809	/			Bb	bVI		V43		V		43					Mm7	0	0	-4, -7, -5, -1		-5	-4	2	5	0.2857142857142857	0.125	1.375	0.08333333333333333
90	89	3/4	3/4	4/4	4	1	V7	0	-6.67909	/			Bb	bVI		V7		V		7					Mm7	0	0	-5, -1, -4, -7		-5	-5	4	4	0.5	0.25	0.25	0.5
91	90	0	0	4/4	4	1	I\\	0.104477	-6.17137	/			Bb	bVI		I		I						\\	M	0	0	-6, -2, -5		-6	-6	0	8	0.0	0.0	1.0	0.0
91	90	1/4	1/4	4/4	4	1	V2/IV						Bb	bVI		V2/IV		V		2		IV			Mm7	0	0	-8, -6, -2, -5		-6	-8	0	12	0.0	0.0	1.5	0.0
91	90	5/8	5/8	4/4	4	1	IV						Bb	bVI		IV		IV							M	0	0	-7, -3, -6		-7	-7	0	12	0.0	0.0	1.5	0.0
92	91	0	0	4/4	4	1	@none						Bb	bVI		@none		@none							m	0	0					8	0	1.0	1.0	0.0	1.0
92	91	1/4	1/4	4/4	4	1	V2/IV	1.56716	-2.60448	/			Bb	bVI		V2/IV		V		2		IV			Mm7	0	0	-8, -6, -2, -5		-6	-8	0	12	0.0	0.0	1.5	0.0
92	91	5/8	5/8	4/4	4	1	IV						Bb	bVI		IV		IV							M	0	0	-7, -3, -6		-7	-7	20	32	0.38461538461538464	5.5	4.0	0.5789473684210527
95	94	0	0	4/4	4	1	@none	0.208954	-3.95971	/	1		Bb	bVI		@none		@none							m	0	0					36	0	1.0	5.0	0.0	1.0
96	95	1/4	1/4	4/4	4	1	V	0	-3.44029	/			Bb	bVI		V		V							M	0	0	-5, -1, -4		-5	-5	0	4	0.0	0.0	2.0	0.0
96	95	3/4	3/4	4/4	4	1	I	-0.208954	-3.64925	/			Bb	bVI		I		I							M	0	0	-6, -2, -5		-6	-6	0	2	0.0	0.0	0.5	0.0
97	96	0	0	3/4	4	1	V6(+4)						Bb	bVI		V6(+4)		V		6	+4				M	0	0	-1, -4, -5	-6	-5	-1	0	3	0.0	0.0	1.5	0.0
97	96	1/4	1/4	3/4	4	1	V2/IV						Bb	bVI		V2/IV		V		2		IV			Mm7	0	0	-8, -6, -2, -5		-6	-8	0	2	0.0	0.0	0.25	0.0
97	96	1/2	1/2	3/4	4	1	IV6						Bb	bVI		IV6		IV		6					M	0	0	-3, -6, -7		-7	-3	0	4	0.0	0.0	0.5	0.0
98	97	0	0	3/4	4	1	I6						Bb	bVI		I6		I		6					M	0	0	-2, -5, -6		-6	-2	0	3	0.0	0.0	0.875	0.0
98	97	1/4	1/4	3/4	4	1	V64						Bb	bVI		V64		V		64					M	0	0	-4, -5, -1		-5	-4	0	2	0.0	0.0	0.25	0.0
99	98	1/4	1/4	4/4	4	1	I						Bb	bVI		I		I							M	0	0	-6, -2, -5		-6	-6	13	0	1.0	1.5	0.0	1.0
100	99	0	0	3/4	4	1	III.I						Bb	III		I		I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.25	0.0
101	100	0	0	3/4	4	1	V6(+4)	-1.88059	-2.60448	/			Bb	III		V6(+4)		V		6	+4				M	0	0	7, 4, 3	2	3	7	0	3	0.0	0.0	1.25	0.0
101	100	1/4	1/4	3/4	4	1	V2/IV						Bb	III		V2/IV		V		2		IV			Mm7	0	0	0, 2, 6, 3		2	0	0	3	0.0	0.0	0.25	0.0
101	100	1/2	1/2	3/4	4	1	I6						Bb	III		I6		I		6					M	0	0	6, 3, 2		2	6	2	1	0.6666666666666666	0.25	0.125	0.6666666666666666
101	100	5/8	5/8	3/4	4	1	viio						Bb	III		viio		vii	o						o	0	0	7, 4, 1		7	7	0	3	0.0	0.0	0.375	0.0
102	101	0	0	3/4	4	1	V65						Bb	III		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	0	3	0.0	0.0	1.0	0.0
102	101	1/4	1/4	3/4	4	1	I						Bb	III		I		I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
103	102	0	0	4/4	4	1	I						Bb	III		I		I							M	0	0	2, 6, 3		2	2	4	10	0.2857142857142857	0.25	1.75	0.125
104	103	5/8	5/8	3/4	4	1	viio						Bb	III		viio		vii	o						o	0	0	7, 4, 1		7	7	0	3	0.0	0.0	0.375	0.0
105	104	0	0	3/4	4	1	V65						Bb	III		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	0	3	0.0	0.0	1.0	0.0
105	104	1/4	1/4	3/4	4	1	I						Bb	III		I		I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
105	104	5/8	5/8	3/4	4	1	viio	0	-1.97761	/			Bb	III		viio		vii	o						o	0	0	7, 4, 1		7	7	0	3	0.0	0.0	0.375	0.0
106	105	0	0	3/4	4	1	V65	0.104477	-1.76866	/			Bb	III		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	0	3	0.0	0.0	1.0	0.0
106	105	1/4	1/4	3/4	4	1	I	0	-1.87314	/			Bb	III		I		I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
106	105	5/8	5/8	3/4	4	1	viio	0	-1.1418	/			Bb	III		viio		vii	o						o	0	0	7, 4, 1		7	7	0	3	0.0	0.0	0.375	0.0
107	106	0	0	4/4	4	1	V65						Bb	III		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	0	3	0.0	0.0	0.875	0.0
107	106	1/4	1/4	4/4	4	1	I						Bb	III		I		I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
107	106	1/2	1/2	4/4	4	1	V65						Bb	III		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	0	3	0.0	0.0	0.875	0.0
107	106	3/4	3/4	4/4	4	1	I						Bb	III		I		I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
