mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
90	89	0	0	4/4	4	1	V					f	V		V	V							M	1	0	1, 5, 2		1	1	0	12	0.0	0.0	4.0	0.0
92	91	0	0	4/4	4	1	IV					f	V		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	2.0	0.0
92	91	1/2	1/2	4/4	4	1	I					f	V		I	I							M	1	0	0, 4, 1		0	0	1	5	0.16666666666666666	0.25	2.25	0.1
93	92	3/4	3/4	4/4	4	1	vi	0.197348	-0.526521	/		f	V		vi	vi							m	1	0	3, 0, 4		3	3	0	3	0.0	0.0	0.75	0.0
94	93	0	0	4/4	4	1	V	1.17164e-7	-2.8947	/		f	V		V	V							M	1	0	1, 5, 2		1	1	1	4	0.2	0.25	1.25	0.16666666666666666
94	93	1/2	1/2	4/4	4	1	V7	-0.296022	-3.44151	/		f	V		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1	1	4	0.2	0.25	1.5	0.14285714285714285
95	94	0	0	4/4	4	1	V43	-0.0986739	-3.78883	/		f	V		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2	2	5	0.2857142857142857	0.5	1.5	0.25
96	95	0	0	4/4	4	1	IV6	-0.888062	-3.28939	/		f	V		IV6	IV		6					M	1	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.75	0.0
96	95	1/4	1/4	4/4	4	1	vii%7	-0.197348	-3.93488	/		f	V		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5	0	3	0.0	0.0	0.75	0.0
96	95	1/2	1/2	4/4	4	1	I	0.592044	-3.99237	/		f	V		I	I							M	1	0	0, 4, 1		0	0	6	10	0.375	1.5	2.75	0.35294117647058826
97	96	3/4	3/4	4/4	4	1	IV	0	-4.21182	/		f	V		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
98	97	0	0	4/4	4	1	vi64	0	-4.98992	/		f	V		vi64	vi		64					m	1	0	4, 3, 0		3	4	0	6	0.0	0.0	1.75	0.0
98	97	1/2	1/2	4/4	4	1	V7/vi	0	-3.90058	/		f	V		V7/vi	V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4	4	8	0.3333333333333333	1.0	2.5	0.2857142857142857
99	98	3/4	3/4	4/4	4	1	vii%43	0	-4.58374	/		f	V		vii%43	vii	%	43					%7	1	0	-1, 3, 5, 2		5	-1	0	3	0.0	0.0	0.75	0.0
100	99	0	0	4/4	4	1	V7/vi	0.0834548	-4.58394	/		f	V		V7/vi	V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4	0	6	0.0	0.0	1.75	0.0
100	99	1/2	1/2	4/4	4	1	vi64	-0.0986739	-4.65218	/		f	V		vi64	vi		64					m	1	0	4, 3, 0		3	4	2	4	0.3333333333333333	0.5	1.25	0.2857142857142857
101	100	0	0	4/4	4	1	vi					f	V		vi	vi							m	1	0	3, 0, 4		3	3	2	2	0.5	0.5	0.5	0.5
101	100	1/2	1/2	4/4	4	1	vi6	-1.28276	-2.5	/		f	V		vi6	vi		6					m	1	0	0, 4, 3		3	0	0	2	0.0	0.0	0.5	0.0
101	100	3/4	3/4	4/4	4	1	ii2	-0.00445077	-3.95786	/		f	V		ii2	ii		2					mm7	1	0	0, 2, -1, 3		2	0	0	4	0.0	0.0	1.0	0.0
102	101	0	0	4/4	4	1	V(9)/IV	0	-4.0562	/		f	V		V(9)/IV	V			9	IV			M	1	0	0, 4, 1	2	0	0	0	5	0.0	0.0	1.5	0.0
102	101	1/2	1/2	4/4	4	1	V2/IV	0.789392	-3.97668	/		f	V		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2	1	4	0.2	0.25	1.25	0.16666666666666666
103	102	0	0	4/4	4	1	V43/IV	-2.17083	-3.90451	/		f	V		V43/IV	V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1	1	2	0.3333333333333333	0.25	0.5	0.3333333333333333
103	102	1/2	1/2	4/4	4	1	V2/IV	-1.38144	-4.65659	/		f	V		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2	2	8	0.2	0.5	2.5	0.16666666666666666
104	103	1/2	1/2	4/4	4	1	I.I6	-0.0986739	-4.7695	/		f	I		I6	I		6					M	1	0	3, 0, -1		-1	3	0	3	0.0	0.0	1.0	0.0
104	103	3/4	3/4	4/4	4	1	V43	0.0986739	-4.86817	/		f	I		V43	V		43					Mm7	1	0	1, -2, 0, 4		0	1	0	3	0.0	0.0	0.75	0.0
105	104	0	0	4/4	4	1	I	-0.0986739	-4.82302	/		f	I		I	I							M	1	0	-1, 3, 0		-1	-1	2	3	0.4	0.5	1.0	0.3333333333333333
105	104	1/2	1/2	4/4	4	1	I6	0.197348	-4.47005	/		f	I		I6	I		6					M	1	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.75	0.0
105	104	3/4	3/4	4/4	4	1	vi64	1.48011	-4.27613	/		f	I		vi64	vi		64					m	1	0	3, 2, -1		2	3	0	4	0.0	0.0	1.0	0.0
106	105	0	0	4/4	4	1	V/vi	0	-3.98838	/		f	I		V/vi	V				vi			M	1	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.5	1.25	0.2857142857142857
106	105	1/2	1/2	4/4	4	1	#vi.#viio	-1.97348	-3.49281	/		f	#vi		#viio	#vii	o						o	1	1	7, 4, 1		7	7	0	3	0.0	0.0	0.75	0.0
106	105	3/4	3/4	4/4	4	1	#viio2	0	-3.39303	/		f	#vi		#viio2	#vii	o	2					o7	1	1	-2, 7, 4, 1		7	-2	0	4	0.0	0.0	1.0	0.0
107	106	0	0	4/4	4	1	i64	0.789392	-3.88916	/		f	#vi		i64	i		64					m	1	1	3, 2, -1		2	3	0	4	0.0	0.0	1.25	0.0
107	106	1/4	1/4	4/4	4	1	iio6	0	-3.78993	/		f	#vi		iio6	ii	o	6					o	1	1	1, -2, 4		4	1	0	3	0.0	0.0	0.75	0.0
107	106	1/2	1/2	4/4	4	1	i6					f	#vi		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	6	0.0	0.0	1.5	0.0
108	107	0	0	4/4	4	1	VI(#2)	-1.77613	-2.5	/		f	#vi		VI(#2)	VI			#2				M	1	1	-2, 7, -1		-2	-2	0	2	0.0	0.0	0.75	0.0
108	107	1/4	1/4	4/4	4	1	VI					f	#vi		VI	VI							M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
108	107	1/2	1/2	4/4	4	1	V					f	#vi		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.75	0.0
108	107	3/4	3/4	4/4	4	1	#viio43	-1.97348	-2.5	/		f	#vi		#viio43	#vii	o	43					o7	1	1	1, -2, 7, 4		7	1	0	3	0.0	0.0	0.75	0.0
109	108	0	0	4/4	4	1	i6					f	#vi		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	3	0.0	0.0	1.5	0.0
109	108	1/4	1/4	4/4	4	1	iv(9)	-0.0986739	-4.23256	/		f	#vi		iv(9)	iv			9				m	1	1	1, -2, 2	3	1	1	0	2	0.0	0.0	0.5	0.0
109	108	1/2	1/2	4/4	4	1	i6	0.444033	-3.21046	/		f	#vi		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	3	0.0	0.0	1.0	0.0
109	108	3/4	3/4	4/4	4	1	V43	0	-3.19072	/		f	#vi		V43	V		43					Mm7	1	1	4, 1, 3, 7		3	4	0	3	0.0	0.0	0.75	0.0
110	109	0	0	4/4	4	1	i					f	#vi		i	i							m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.5	1.5	0.25
110	109	1/2	1/2	4/4	4	1	V(6)	0.0986739	-4.43605	/		f	#vi		V(6)	V			6				M	1	1	3, 7, -1		3	3	0	4	0.0	0.0	1.25	0.0
110	109	3/4	3/4	4/4	4	1	V7	0.355226	-5.48	/		f	#vi		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.75	0.0
111	110	0	0	4/4	4	1	VI(64+2)	0	-5.48	/		f	#vi		VI(64+2)	VI			64+2				M	1	1	-2, 4, 1	0	-2	-2	1	3	0.25	0.25	1.0	0.2
111	110	1/4	1/4	4/4	4	1	VI	0	-5.48	/		f	#vi		VI	VI							M	1	1	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
111	110	1/2	1/2	4/4	4	1	iio6	0	-5.48	/		f	#vi		iio6	ii	o	6					o	1	1	1, -2, 4		4	1	0	4	0.0	0.0	1.0	0.0
111	110	3/4	3/4	4/4	4	1	iv7(+2)	0	-5.47677	/		f	#vi		iv7(+2)	iv		7	+2				mm7	1	1	1, -2, 2, -1	3	1	1	0	4	0.0	0.0	1.0	0.0
112	111	0	0	4/4	4	1	VI(64+#2)	-1.67746	-5.48	/		f	#vi		VI(64+#2)	VI			64+#2				M	1	1	-2, 4, 1	7	-2	-2	0	4	0.0	0.0	1.25	0.0
112	111	1/4	1/4	4/4	4	1	VI	0	-5.48	/		f	#vi		VI	VI							M	1	1	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
112	111	1/2	1/2	4/4	4	1	iio6	0	-5.48	/		f	#vi		iio6	ii	o	6					o	1	1	1, -2, 4		4	1	0	4	0.0	0.0	1.0	0.0
112	111	3/4	3/4	4/4	4	1	iv7	0	-5.48	/		f	#vi		iv7	iv		7					mm7	1	1	1, -2, 2, -1		1	1	0	4	0.0	0.0	1.0	0.0
113	112	0	0	4/4	4	1	V7(+b2)	-2.36817	-5.48	/		f	#vi		V7(+b2)	V		7	+b2				Mm7	1	1	3, 7, 4, 1	-9	3	3	1	3	0.25	0.25	1.0	0.2
113	112	1/4	1/4	4/4	4	1	V(64)	0	-5.48	/		f	#vi		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	3	0.0	0.0	0.75	0.0
113	112	1/2	1/2	4/4	4	1	V7	0	-5.48	/		f	#vi		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	8	0.0	0.0	2.0	0.0
114	113	0	0	4/4	4	1	I\\					f	#vi		I	I						\\	M	1	1	2, 6, 3		2	2	0	5	0.0	0.0	1.25	0.0
114	113	1/2	1/2	4/4	4	1	#VI.I					f	#VI		I	I							M	1	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
115	114	0	0	4/4	4	1	I					f	#VI		I	I							M	1	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
115	114	1/2	1/2	4/4	4	1	vii%7					f	#VI		vii%7	vii	%	7					%7	1	0	7, 4, 1, 5		7	7	0	3	0.0	0.0	0.75	0.0
116	115	0	0	4/4	4	1	vi					f	#VI		vi	vi							m	1	0	5, 2, 6		5	5	0	3	0.0	0.0	1.5	0.0
116	115	1/2	1/2	4/4	4	1	V					f	#VI		V	V							M	1	0	3, 7, 4		3	3	0	3	0.0	0.0	0.75	0.0
116	115	3/4	3/4	4/4	4	1	#iv%7					f	#VI		#iv%7	#iv	%	7					%7	1	0	8, 5, 2, 6		8	8	0	3	0.0	0.0	0.75	0.0
117	116	0	0	4/4	4	1	V	0	-1.41459	/		f	#VI		V	V							M	1	0	3, 7, 4		3	3	1	4	0.2	0.25	3.5	0.06666666666666667
117	116	3/4	3/4	4/4	4	1	V7	0	-1.51326	/		f	#VI		V7	V		7					Mm7	1	0	3, 7, 4, 1		3	3	0	1	0.0	0.0	0.25	0.0
118	117	0	0	4/4	4	1	I\\					f	#VI		I	I						\\	M	1	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
118	117	1/2	1/2	4/4	4	1	I					f	#VI		I	I							M	1	0	2, 6, 3		2	2	0	6	0.0	0.0	1.5	0.0
119	118	1/2	1/2	4/4	4	1	vii%7	0.0986739	-2.59867	/		f	#VI		vii%7	vii	%	7					%7	1	0	7, 4, 1, 5		7	7	0	3	0.0	0.0	0.75	0.0
120	119	0	0	4/4	4	1	IV6	1.48011	-2.5	/		f	#VI		IV6	IV		6					M	1	0	5, 2, 1		1	5	0	3	0.0	0.0	0.75	0.0
120	119	1/2	1/2	4/4	4	1	V65					f	#VI		V65	V		65					Mm7	1	0	7, 4, 1, 3		3	7	0	3	0.0	0.0	0.75	0.0
121	120	0	0	4/4	4	1	I\\					f	#VI		I	I						\\	M	1	0	2, 6, 3		2	2	0	4	0.0	0.0	3.25	0.0
121	120	1/2	1/2	4/4	4	1	I64					f	#VI		I64	I		64					M	1	0	3, 2, 6		2	3	0	5	0.0	0.0	1.25	0.0
122	121	1/2	1/2	4/4	4	1	vi7					f	#VI		vi7	vi		7					mm7	1	0	5, 2, 6, 3		5	5	0	8	0.0	0.0	2.0	0.0
123	122	1/2	1/2	4/4	4	1	I64(64)					f	#VI		I64(64)	I		64	64				M	1	0	5, 2, 1		2	5	2	6	0.25	1.25	1.5	0.45454545454545453
124	123	1/2	1/2	4/4	4	1	I64					f	#VI		I64	I		64					M	1	0	3, 2, 6		2	3	0	3	0.0	0.0	0.75	0.0
125	124	0	0	4/4	4	1	V2					f	#VI		V2	V		2					Mm7	1	0	1, 3, 7, 4		3	1	0	4	0.0	0.0	1.75	0.0
125	124	1/2	1/2	4/4	4	1	I6					f	#VI		I6	I		6					M	1	0	6, 3, 2		2	6	0	3	0.0	0.0	0.75	0.0
126	125	0	0	4/4	4	1	I6(4)					f	#VI		I6(4)	I		6	4				M	1	0	1, 3, 2		2	1	1	3	0.25	1.0	2.25	0.3076923076923077
126	125	1/2	1/2	4/4	4	1	I6					f	#VI		I6	I		6					M	1	0	6, 3, 2		2	6	0	1	0.0	0.0	0.25	0.0
127	126	0	0	4/4	4	1	I(2)					f	#VI		I(2)	I			2				M	1	0	4, 6, 3		2	4	0	4	0.0	0.0	1.75	0.0
127	126	1/2	1/2	4/4	4	1	I					f	#VI		I	I							M	1	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
128	127	0	0	4/4	4	1	I(9)					f	#VI		I(9)	I			9				M	1	0	2, 6, 3	4	2	2	0	4	0.0	0.0	3.25	0.0
128	127	1/2	1/2	4/4	4	1	I					f	#VI		I	I							M	1	0	2, 6, 3		2	2	0	5	0.0	0.0	2.0	0.0
129	128	1/2	1/2	4/4	4	1	V2/IV					f	#VI		V2/IV	V		2		IV			Mm7	1	0	0, 2, 6, 3		2	0	1	9	0.1	0.25	4.5	0.05263157894736842
131	130	0	0	4/4	4	1	V43/IV	-0.888065	-2.5	/		f	#VI		V43/IV	V		43		IV			Mm7	1	0	3, 0, 2, 6		2	3	1	4	0.2	0.25	3.25	0.07142857142857142
131	130	1/2	1/2	4/4	4	1	V2/IV					f	#VI		V2/IV	V		2		IV			Mm7	1	0	0, 2, 6, 3		2	0	2	4	0.3333333333333333	2.0	2.0	0.5
132	131	1/2	1/2	4/4	4	1	IV6	0	-2.40133	/		f	#VI		IV6	IV		6					M	1	0	5, 2, 1		1	5	1	1	0.5	0.25	0.25	0.5
133	132	0	0	4/4	4	1	I					f	#VI		I	I							M	1	0	2, 6, 3		2	2	3	2	0.6	1.25	1.25	0.5
133	132	1/2	1/2	4/4	4	1	ii.i6					f	ii		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	3	0.25	0.25	1.25	0.16666666666666666
134	133	0	0	4/4	4	1	V					f	ii		V	V							M	1	1	2, 6, 3		2	2	2	5	0.2857142857142857	0.5	2.0	0.2
134	133	1/2	1/2	4/4	4	1	V65					f	ii		V65	V		65					Mm7	1	1	6, 3, 0, 2		2	6	3	3	0.5	0.75	0.75	0.5
135	134	0	0	4/4	4	1	V43					f	ii		V43	V		43					Mm7	1	1	3, 0, 2, 6		2	3	3	4	0.42857142857142855	0.75	1.75	0.3
135	134	1/2	1/2	4/4	4	1	V65					f	ii		V65	V		65					Mm7	1	1	6, 3, 0, 2		2	6	1	10	0.09090909090909091	0.25	3.75	0.0625
136	135	1/2	1/2	4/4	4	1	i					f	ii		i	i							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.75	0.0
136	135	3/4	3/4	4/4	4	1	V43					f	ii		V43	V		43					Mm7	1	1	3, 0, 2, 6		2	3	0	3	0.0	0.0	0.75	0.0
137	136	0	0	4/4	4	1	i6					f	ii		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	1.0	0.0
137	136	1/4	1/4	4/4	4	1	V2					f	ii		V2	V		2					Mm7	1	1	0, 2, 6, 3		2	0	0	4	0.0	0.0	1.0	0.0
137	136	1/2	1/2	4/4	4	1	i6					f	ii		i6	i		6					m	1	1	-2, 2, 1		1	-2	3	4	0.42857142857142855	0.75	1.25	0.375
138	137	0	0	4/4	4	1	i					f	ii		i	i							m	1	1	1, -2, 2		1	1	2	5	0.2857142857142857	0.5	1.5	0.25
138	137	1/2	1/2	4/4	4	1	i.#viio6					f	i		#viio6	#vii	o	6					o	1	1	1, -2, 4		4	1	11	13	0.4583333333333333	3.5	3.75	0.4827586206896552
140	139	1/2	1/2	4/4	4	1	i(9)					f	i		i(9)	i			9				m	1	1	-1, -4, 0	1	-1	-1	0	4	0.0	0.0	1.0	0.0
140	139	3/4	3/4	4/4	4	1	VI6					f	i		VI6	VI		6					M	1	1	-1, -4, -5		-5	-1	1	6	0.14285714285714285	0.25	1.5	0.14285714285714285
141	140	1/2	1/2	4/4	4	1	bVII(2)					f	i		bVII(2)	bVII			2				M	1	1	-1, -6, -9		-10	-1	3	1	0.75	0.75	0.25	0.75
141	140	3/4	3/4	4/4	4	1	v6					f	i		v6	v		6					m	1	1	-3, 1, 0		0	-3	1	6	0.14285714285714285	0.25	1.5	0.14285714285714285
142	141	1/2	1/2	4/4	4	1	VI(2)					f	i		VI(2)	VI			2				M	1	1	-3, -1, -4		-5	-3	1	3	0.25	0.25	0.75	0.25
142	141	3/4	3/4	4/4	4	1	iv6					f	i		iv6	iv		6					m	1	1	-5, -1, -2		-2	-5	1	6	0.14285714285714285	0.25	1.5	0.14285714285714285
143	142	1/2	1/2	4/4	4	1	#viio2	-1.38144	-2.40133	/		f	i		#viio2	#vii	o	2					o7	1	1	-5, 4, 1, -2		4	-5	0	4	0.0	0.0	1.0	0.0
143	142	3/4	3/4	4/4	4	1	III6					f	i		III6	III		6					M	1	1	0, -3, -4		-4	0	0	4	0.0	0.0	1.0	0.0
144	143	0	0	4/4	4	1	VI6(2+7)	-2.6642	-2.40133	/		f	i		VI6(2+7)	VI		6	2+7				M	1	1	-1, -4, -3	0	-5	-1	0	4	0.0	0.0	1.0	0.0
144	143	1/2	1/2	4/4	4	1	VI6	-1.18409	-2.30265	/		f	i		VI6	VI		6					M	1	1	-1, -4, -5		-5	-1	0	8	0.0	0.0	2.0	0.0
145	144	1/2	1/2	4/4	4	1	i6					f	i		i6	i		6					m	1	1	-4, 0, -1		-1	-4	0	4	0.0	0.0	1.0	0.0
146	145	0	0	4/4	4	1	VI6(2+7)	-1.67746	-2.5	/		f	i		VI6(2+7)	VI		6	2+7				M	1	1	-1, -4, -3	0	-5	-1	0	4	0.0	0.0	1.0	0.0
146	145	1/2	1/2	4/4	4	1	VI6	0	-4.08761	/		f	i		VI6	VI		6					M	1	1	-1, -4, -5		-5	-1	1	5	0.16666666666666666	0.0625	1.1875	0.05
147	146	0	0	4/4	4	1	i6					f	i		i6	i		6					m	1	1	-4, 0, -1		-1	-4	2	4	0.3333333333333333	0.5	1.0	0.3333333333333333
147	146	1/2	1/2	4/4	4	1	V					f	i		V	V							M	1	1	0, 4, 1		0	0	2	5	0.2857142857142857	0.5	1.25	0.2857142857142857
148	147	0	0	4/4	4	1	iio6					f	i		iio6	ii	o	6					o	1	1	-2, -5, 1		1	-2	2	4	0.3333333333333333	0.5	1.0	0.3333333333333333
148	147	1/2	1/2	4/4	4	1	i6(#76)	-2.2695	-2.40133	/		f	i		i6(#76)	i		6	#76				m	1	1	-4, -5, 4		-1	-4	0	4	0.0	0.0	1.0	0.0
148	147	3/4	3/4	4/4	4	1	i6					f	i		i6	i		6					m	1	1	-4, 0, -1		-1	-4	2	7	0.2222222222222222	0.5	1.75	0.2222222222222222
149	148	1/2	1/2	4/4	4	1	VII6(#76)					f	i		VII6(#76)	VII		6	#76				M	1	1	1, 0, 2		-3	1	0	4	0.0	0.0	1.0	0.0
149	148	3/4	3/4	4/4	4	1	VII6					f	i		VII6	VII		6					M	1	1	1, -2, -3		-3	1	2	7	0.2222222222222222	0.5	1.75	0.2222222222222222
150	149	1/2	1/2	4/4	4	1	VI6(76)					f	i		VI6(76)	VI		6	76				M	1	1	-1, -2, 0		-5	-1	0	4	0.0	0.0	1.0	0.0
150	149	3/4	3/4	4/4	4	1	VI6					f	i		VI6	VI		6					M	1	1	-1, -4, -5		-5	-1	2	7	0.2222222222222222	0.5	1.75	0.2222222222222222
151	150	1/2	1/2	4/4	4	1	iv%43	0	-2.8969	/		f	i		iv%43	iv	%	43					%7	1	1	-8, -4, -2, -5		-2	-8	0	4	0.0	0.0	1.0	0.0
151	150	3/4	3/4	4/4	4	1	v6					f	i		v6	v		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	1.0	0.0
152	151	0	0	4/4	4	1	i2					f	i		i2	i		2					mm7	1	1	-3, -1, -4, 0		-1	-3	0	4	0.0	0.0	1.0	0.0
152	151	1/2	1/2	4/4	4	1	VI					f	i		VI	VI							M	1	1	-5, -1, -4		-5	-5	0	8	0.0	0.0	2.0	0.0
153	152	1/2	1/2	4/4	4	1	i64					f	i		i64	i		64					m	1	1	0, -1, -4		-1	0	0	5	0.0	0.0	1.25	0.0
154	153	0	0	4/4	4	1	i2					f	i		i2	i		2					mm7	1	1	-3, -1, -4, 0		-1	-3	0	4	0.0	0.0	1.0	0.0
154	153	1/2	1/2	4/4	4	1	VI					f	i		VI	VI							M	1	1	-5, -1, -4		-5	-5	1	5	0.16666666666666666	0.0625	1.1875	0.05
155	154	0	0	4/4	4	1	V(64)					f	i		V(64)	V			64				M	1	1	0, -1, -4		0	0	0	4	0.0	0.0	1.75	0.0
155	154	1/2	1/2	4/4	4	1	V					f	i		V	V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
156	155	0	0	4/4	4	1	i43					f	i		i43	i		43					mm7	1	1	0, -3, -1, -4		-1	0	0	4	0.0	0.0	1.0	0.0
156	155	1/2	1/2	4/4	4	1	VI6	0	-4.28606	/		f	i		VI6	VI		6					M	1	1	-1, -4, -5		-5	-1	1	5	0.16666666666666666	0.0625	1.1875	0.05
157	156	0	0	4/4	4	1	i					f	i		i	i							m	1	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	1.75	0.0
157	156	1/2	1/2	4/4	4	1	i6					f	i		i6	i		6					m	1	1	-4, 0, -1		-1	-4	0	3	0.0	0.0	0.75	0.0
158	157	0	0	4/4	4	1	i43					f	i		i43	i		43					mm7	1	1	0, -3, -1, -4		-1	0	0	4	0.0	0.0	1.0	0.0
158	157	1/2	1/2	4/4	4	1	VI6	0	-4.05877	/		f	i		VI6	VI		6					M	1	1	-1, -4, -5		-5	-1	0	4	0.0	0.0	1.75	0.0
159	158	0	0	4/4	4	1	VI64					f	i		VI64	VI		64					M	1	1	-4, -5, -1		-5	-4	3	7	0.3	0.0	3.25	0.0
159	158	1/2	1/2	4/4	4	1	VIM2	-0.0986739	-2.26485	/		f	i		VIM2	VI	M	2					MM7	1	1	0, -5, -1, -4		-5	0	0	1	0.0	0.0	0.25	0.0
160	159	0	0	4/4	4	1	V					f	i		V	V							M	1	1	0, 4, 1		0	0	4	6	0.4	1.0	2.25	0.3076923076923077
161	160	0	0	4/4	4	1	V64					f	i		V64	V		64					M	1	1	1, 0, 4		0	1	6	6	0.5	1.5	2.25	0.4
162	161	0	0	4/4	4	1	i					f	i		i	i							m	1	1	-1, -4, 0		-1	-1	3	4	0.42857142857142855	1.5	1.0	0.6
162	161	1/2	1/2	4/4	4	1	i6	0	-2.83886	/		f	i		i6	i		6					m	1	1	-4, 0, -1		-1	-4	0	2	0.0	0.0	0.5	0.0
162	161	3/4	3/4	4/4	4	1	VII6	0	-2.70332	/		f	i		VII6	VII		6					M	1	1	1, -2, -3		-3	1	0	2	0.0	0.0	0.5	0.0
163	162	0	0	4/4	4	1	VI6	-0.49337	-2.5	/		f	i		VI6	VI		6					M	1	1	-1, -4, -5		-5	-1	1	2	0.3333333333333333	1.0	0.5	0.6666666666666666
163	162	1/4	1/4	4/4	4	1	v6					f	i		v6	v		6					m	1	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.75	0.0
163	162	1/2	1/2	4/4	4	1	iv6					f	i		iv6	iv		6					m	1	1	-5, -1, -2		-2	-5	0	3	0.0	0.0	0.75	0.0
163	162	3/4	3/4	4/4	4	1	V(6)					f	i		V(6)	V			6				M	1	1	0, 4, -4		0	0	0	4	0.0	0.0	1.0	0.0
164	163	0	0	4/4	4	1	V2	0	-4.21182	/		f	i		V2	V		2					Mm7	1	1	-2, 0, 4, 1		0	-2	0	4	0.0	0.0	1.75	0.0
164	163	1/4	1/4	4/4	4	1	i6	0.296022	-4.27613	/		f	i		i6	i		6					m	1	1	-4, 0, -1		-1	-4	0	3	0.0	0.0	0.75	0.0
164	163	1/2	1/2	4/4	4	1	V43	0	-4.71621	/		f	i		V43	V		43					Mm7	1	1	1, -2, 0, 4		0	1	0	3	0.0	0.0	0.75	0.0
164	163	3/4	3/4	4/4	4	1	VI6	0.197348	-4.07878	/		f	i		VI6	VI		6					M	1	1	-1, -4, -5		-5	-1	0	3	0.0	0.0	0.75	0.0
165	164	0	0	4/4	4	1	V6	0	-3.65213	/		f	i		V6	V		6					M	1	1	4, 1, 0		0	4	0	4	0.0	0.0	1.75	0.0
165	164	1/4	1/4	4/4	4	1	iv6					f	i		iv6	iv		6					m	1	1	-5, -1, -2		-2	-5	0	3	0.0	0.0	0.75	0.0
165	164	1/2	1/2	4/4	4	1	V7					f	i		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	1	2	0.3333333333333333	0.25	0.5	0.3333333333333333
165	164	3/4	3/4	4/4	4	1	V43					f	i		V43	V		43					Mm7	1	1	1, -2, 0, 4		0	1	0	3	0.0	0.0	0.75	0.0
166	165	0	0	3/2	4	1	V64	0	-3.74496	/		f	i		V64	V		64					M	1	1	1, 0, 4		0	1	0	5	0.0	0.0	2.25	0.0
166	165	3/8	3/8	3/2	4	1	V6	0	-3.90058	/		f	i		V6	V		6					M	1	1	4, 1, 0		0	4	0	2	0.0	0.0	0.25	0.0
166	165	1/2	1/2	3/2	4	1	III+	-0.0712966	-4.00594	/		f	i		III+	III	+						+	1	1	-4, 0, 4		-4	-4	0	5	0.0	0.0	2.5	0.0
166	165	1	1	3/2	4	1	III+6	0	-3.47687	/		f	i		III+6	III	+	6					+	1	1	0, 4, -4		-4	0	4	16	0.2	0.5	6.125	0.07547169811320754
167	166	1	1	3/2	4	1	i6	-0.15562	-4.36744	/		f	i		i6	i		6					m	1	1	-4, 0, -1		-1	-4	0	7	0.0	0.0	2.0	0.0
168	167	0	0	3/2	4	1	I64	0.0888065	-3.8321	/		f	i		I64	I		64					M	1	1	0, -1, 3		-1	0	0	5	0.0	0.0	2.25	0.0
168	167	3/8	3/8	3/2	4	1	I6	0.0888065	-3.56568	/		f	i		I6	I		6					M	1	1	3, 0, -1		-1	3	0	2	0.0	0.0	0.25	0.0
168	167	1/2	1/2	3/2	4	1	VI+7	0	-3.65071	/		f	i		VI+7	VI	+	7					+7	1	1	-5, -1, 3, -7		-5	-5	1	4	0.2	0.5	2.0	0.2
