mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
102	102	1/2	1/2	2/2	4	1	V(64)	0	-4.40245	/		D	V		V(64)		V			64				M	0	0	4, 3, 7		4.0	4.0	4	5	0.4444444444444444	0.375	0.625	0.375
102	102	3/4	3/4	2/2	4	1	V7	-0.146342	-4.40245	/		D	V		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	2	7	0.2222222222222222	0.16666666666666666	0.8333333333333334	0.16666666666666666
103	103	0	0	2/2	4	1	I	0	-4.54879	/		D	V		I		I							M	0	0	3, 7, 4		3.0	3.0	3	6	0.3333333333333333	0.25	0.75	0.25
103	103	1/4	1/4	2/2	4	1	V7	0	-4.54879	/		D	V		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	8	19	0.2962962962962963	0.6666666666666666	2.3333333333333335	0.2222222222222222
104	104	0	0	2/2	4	1	I\\	0.146342	-4.40245	/		D	V		I		I						\\	M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.0	0.0
105	105	0	0	2/2	4	1	IV.i6					D	IV		i6		i		6					m	0	0	-2, 2, 1		1.0	-2.0	0	5	0.0	0.0	1.25	0.0
106	106	0	0	2/2	4	1	V/IV					D	IV		V/IV		V				IV			M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
107	107	0	0	2/2	4	1	IV					D	IV		IV		IV							M	0	0	0, 4, 1		0.0	0.0	0	5	0.0	0.0	1.25	0.0
108	108	0	0	2/2	4	1	I.V7	0	-3.75963	/	1.0	D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	5	0.0	0.0	2.75	0.0
110	108	0	0	2/2	4	1	i.V7	0	-4.07454	/	2.0	D	i		V7		V		7					Mm7	0	1	3, 7, 4, 1		3.0	3.0	0	5	0.0	0.0	2.75	0.0
112	110	0	0	2/2	4	1	i					D	i		i		i							m	0	1	2, -1, 3		2.0	2.0	3	8	0.2727272727272727	0.375	3.625	0.09375
113	111	0	0	2/2	4	1	V43					D	i		V43		V		43					Mm7	0	1	4, 1, 3, 7		3.0	4.0	0	4	0.0	0.0	3.25	0.0
114	112	0	0	2/2	4	1	i6					D	i		i6		i		6					m	0	1	-1, 3, 2		2.0	-1.0	3	9	0.25	0.375	3.625	0.09375
115	113	0	0	2/2	4	1	ii%65					D	i		ii%65		ii	%	65					%7	0	1	1, -2, 2, 4		4.0	1.0	0	4	0.0	0.0	3.25	0.0
116	114	0	0	2/2	4	1	V(64)					D	i		V(64)		V			64				M	0	1	3, 2, -1		3.0	3.0	0	5	0.0	0.0	4.0	0.0
117	115	0	0	2/2	4	1	V					D	i		V		V							M	0	1	3, 7, 4		3.0	3.0	4	6	0.4	0.5	3.5	0.125
118	116	0	0	2/2	4	1	bVI.I(4)	-3.07318	-2.5	/		D	bVI		I(4)		I			4				M	0	0	-2, -3, -1		-2.0	-2.0	2	2	0.5	1.5	2.0	0.42857142857142855
118	116	1/2	1/2	2/2	4	1	I					D	bVI		I		I							M	0	0	-2, 2, -1		-2.0	-2.0	0	1	0.0	0.0	0.5	0.0
119	117	0	0	2/2	4	1	V7					D	bVI		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	2	9	0.18181818181818182	0.25	3.75	0.0625
120	118	0	0	2/2	4	1	V65/vi					D	bVI		V65/vi		V		65		vi			Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	6	0.0	0.0	4.0	0.0
121	119	0	0	2/2	4	1	vi					D	bVI		vi		vi							m	0	0	1, -2, 2		1.0	1.0	3	7	0.3	0.375	3.625	0.09375
122	120	0	0	2/2	4	1	ii65					D	bVI		ii65		ii		65					mm7	0	0	-3, 1, -2, 0		0.0	-3.0	0	4	0.0	0.0	3.0	0.0
122	120	1/2	1/2	2/2	4	1	V65/V					D	bVI		V65/V		V		65		V			Mm7	0	0	4, 1, -2, 0		0.0	4.0	2	3	0.4	0.25	0.75	0.25
123	121	0	0	2/2	4	1	V					D	bVI		V		V							M	0	0	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	1.25	0.0
123	121	1/4	1/4	2/2	4	1	V(+7+2)	-2.2695	-2.5	/		D	bVI		V(+7+2)		V			+7+2				M	0	0	-1, 3, 0	-3, 1	-1.0	-1.0	1	3	0.25	0.125	0.625	0.16666666666666666
123	121	1/2	1/2	2/2	4	1	V(64)					D	bVI		V(64)		V			64				M	0	0	-1, -2, 2		-1.0	-1.0	0	4	0.0	0.0	1.25	0.0
123	121	3/4	3/4	2/2	4	1	V7					D	bVI		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	1	3	0.25	0.125	0.625	0.16666666666666666
124	122	0	0	2/2	4	1	I\\					D	bVI		I		I						\\	M	0	0	-2, 2, -1		-2.0	-2.0	0	11	0.0	0.0	2.25	0.0
125	123	0	0	2/2	4	1	V65					D	bVI		V65		V		65					Mm7	0	0	3, 0, -3, -1		-1.0	3.0	0	3	0.0	0.0	1.25	0.0
125	123	1/2	1/2	2/2	4	1	I					D	bVI		I		I							M	0	0	-2, 2, -1		-2.0	-2.0	0	5	0.0	0.0	0.75	0.0
126	124	0	0	2/2	4	1	V65					D	bVI		V65		V		65					Mm7	0	0	3, 0, -3, -1		-1.0	3.0	0	3	0.0	0.0	1.0	0.0
126	124	1/2	1/2	2/2	4	1	I					D	bVI		I		I							M	0	0	-2, 2, -1		-2.0	-2.0	3	5	0.375	0.375	1.125	0.25
127	125	0	0	2/2	4	1	IV					D	bVI		IV		IV							M	0	0	-3, 1, -2		-3.0	-3.0	1	2	0.3333333333333333	0.125	0.375	0.25
127	125	1/4	1/4	2/2	4	1	ii65					D	bVI		ii65		ii		65					mm7	0	0	-3, 1, -2, 0		0.0	-3.0	0	3	0.0	0.0	0.625	0.0
127	125	1/2	1/2	2/2	4	1	V					D	bVI		V		V							M	0	0	-1, 3, 0		-1.0	-1.0	0	6	0.0	0.0	1.125	0.0
128	126	0	0	2/2	4	1	I(4)					D	bVI		I(4)		I			4				M	0	0	-2, -3, -1		-2.0	-2.0	0	2	0.0	0.0	0.5	0.0
128	126	1/4	1/4	2/2	4	1	I\\					D	bVI		I		I						\\	M	0	0	-2, 2, -1		-2.0	-2.0	0	6	0.0	0.0	1.0	0.0
129	127	0	0	2/2	4	1	V65	0	-4.39744	/		D	bVI		V65		V		65					Mm7	0	0	3, 0, -3, -1		-1.0	3.0	0	5	0.0	0.0	1.25	0.0
129	127	1/2	1/2	2/2	4	1	I	0	-4.4	/		D	bVI		I		I							M	0	0	-2, 2, -1		-2.0	-2.0	0	5	0.0	0.0	0.75	0.0
130	128	0	0	2/2	4	1	V65					D	bVI		V65		V		65					Mm7	0	0	3, 0, -3, -1		-1.0	3.0	0	5	0.0	0.0	1.25	0.0
130	128	1/2	1/2	2/2	4	1	I					D	bVI		I		I							M	0	0	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	0.5	0.0
130	128	3/4	3/4	2/2	4	1	iv.i					D	iv		i		i							m	0	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	0.25	0.0
131	129	0	0	2/2	4	1	V65					D	iv		V65		V		65					Mm7	0	1	6, 3, 0, 2		2.0	6.0	0	5	0.0	0.0	1.25	0.0
131	129	1/2	1/2	2/2	4	1	i					D	iv		i		i							m	0	1	1, -2, 2		1.0	1.0	0	5	0.0	0.0	0.75	0.0
132	130	0	0	2/2	4	1	V65					D	iv		V65		V		65					Mm7	0	1	6, 3, 0, 2		2.0	6.0	0	5	0.0	0.0	1.0	0.0
132	130	1/2	1/2	2/2	4	1	i					D	iv		i		i							m	0	1	1, -2, 2		1.0	1.0	2	6	0.25	0.25	1.25	0.16666666666666666
133	131	0	0	2/2	4	1	iv					D	iv		iv		iv							m	0	1	0, -3, 1		0.0	0.0	1	2	0.3333333333333333	0.125	0.375	0.25
133	131	1/4	1/4	2/2	4	1	ii%65					D	iv		ii%65		ii	%	65					%7	0	1	0, -3, 1, 3		3.0	0.0	0	3	0.0	0.0	0.625	0.0
133	131	1/2	1/2	2/2	4	1	V					D	iv		V		V							M	0	1	2, 6, 3		2.0	2.0	0	6	0.0	0.0	1.125	0.0
134	132	0	0	2/2	4	1	i(4)					D	iv		i(4)		i			4				m	0	1	1, 0, 2		1.0	1.0	0	2	0.0	0.0	0.5	0.0
134	132	1/4	1/4	2/2	4	1	i					D	iv		i		i							m	0	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	0.75	0.0
134	132	1/2	1/2	2/2	4	1	III					D	iv		III		III							M	0	1	-2, 2, -1		-2.0	-2.0	6	5	0.5454545454545454	0.75	1.0	0.42857142857142855
135	133	0	0	2/2	4	1	iv					D	iv		iv		iv							m	0	1	0, -3, 1		0.0	0.0	2	3	0.4	0.25	0.5	0.3333333333333333
135	133	1/4	1/4	2/2	4	1	ii%65					D	iv		ii%65		ii	%	65					%7	0	1	0, -3, 1, 3		3.0	0.0	0	3	0.0	0.0	0.5	0.0
135	133	1/2	1/2	2/2	4	1	V					D	iv		V		V							M	0	1	2, 6, 3		2.0	2.0	0	9	0.0	0.0	1.5	0.0
136	134	0	0	2/2	4	1	i\\					D	iv		i		i						\\	m	0	1	1, -2, 2		1.0	1.0	0	6	0.0	0.0	1.75	0.0
136	134	1/4	1/4	2/2	4	1	i					D	iv		i		i							m	0	1	1, -2, 2		1.0	1.0	1	11	0.08333333333333333	0.125	1.375	0.08333333333333333
137	135	0	0	2/2	4	1	v.iv6	0	-3.96342	/		D	v		iv6		iv		6					m	0	1	-1, 3, 2		2.0	-1.0	4	14	0.2222222222222222	0.5	3.5	0.125
138	136	0	0	2/2	4	1	V7(9)	0.146342	-4.84147	/		D	v		V7(9)		V		7	9				Mm7	0	1	4, 8, 5, 2	-1	4.0	4.0	1	21	0.045454545454545456	0.08333333333333333	5.916666666666667	0.013888888888888888
139	137	3/4	3/4	2/2	4	1	V7					D	v		V7		V		7					Mm7	0	1	4, 8, 5, 2		4.0	4.0	0	6	0.0	0.0	1.0	0.0
140	138	0	0	2/2	4	1	i					D	v		i		i							m	0	1	3, 0, 4		3.0	3.0	1	17	0.05555555555555555	0.125	3.125	0.038461538461538464
141	139	0	0	2/2	4	1	vi.iv6	0	-4.54879	/		D	vi		iv6		iv		6					m	0	1	1, 5, 4		4.0	1.0	4	14	0.2222222222222222	0.5	3.5	0.125
142	140	0	0	2/2	4	1	V7(9)	0.146342	-6.01221	/		D	vi		V7(9)		V		7	9				Mm7	0	1	6, 10, 7, 4	1	6.0	6.0	1	21	0.045454545454545456	0.08333333333333333	5.916666666666667	0.013888888888888888
143	141	3/4	3/4	2/2	4	1	V7					D	vi		V7		V		7					Mm7	0	1	6, 10, 7, 4		6.0	6.0	0	6	0.0	0.0	1.0	0.0
144	142	0	0	2/2	4	1	i\\	-0.292684	-4.10976	/		D	vi		i		i						\\	m	0	1	5, 2, 6		5.0	5.0	2	11	0.15384615384615385	0.25	3.25	0.07142857142857142
145	143	0	0	2/2	4	1	i	-0.292684	-3.81708	/		D	vi		i		i							m	0	1	5, 2, 6		5.0	5.0	4	10	0.2857142857142857	0.5	4.5	0.1
146	144	0	0	2/2	4	1	VI64					D	vi		VI64		VI		64					M	0	1	2, 1, 5		1.0	2.0	2	12	0.14285714285714285	0.25	4.75	0.05
147	145	0	0	2/2	4	1	VI					D	vi		VI		VI							M	0	1	1, 5, 2		1.0	1.0	4	10	0.2857142857142857	0.5	4.5	0.1
148	146	0	0	2/2	4	1	iii.#viio65					D	iii		#viio65		#vii	o	65					o7	0	1	8, 5, 2, 11		11.0	8.0	2	6	0.25	0.25	3.25	0.07142857142857142
148	146	1/2	1/2	2/2	4	1	V43					D	iii		V43		V		43					Mm7	0	1	8, 5, 7, 11		7.0	8.0	1	4	0.2	0.125	0.875	0.125
149	147	0	0	2/2	4	1	i6					D	iii		i6		i		6					m	0	1	3, 7, 6		6.0	3.0	4	8	0.3333333333333333	0.5	3.5	0.125
150	148	0	0	2/2	4	1	i					D	iii		i		i							m	0	1	6, 3, 7		6.0	6.0	4	8	0.3333333333333333	0.5	3.5	0.125
151	149	0	0	2/2	4	1	Ger6					D	iii		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	2, 6, 3, 12		12.0	2.0	2	10	0.16666666666666666	0.25	3.75	0.0625
152	150	0	0	2/2	4	1	V\\	0	-4.2561	/		D	iii		V		V						\\	M	0	1	7, 11, 8		7.0	7.0	0	5	0.0	0.0	1.5	0.0
152	150	1/2	1/2	2/2	4	1	V2	0	-4.2561	/		D	iii		V2		V		2					Mm7	0	1	5, 7, 11, 8		7.0	5.0	0	5	0.0	0.0	2.25	0.0
153	151	0	0	2/2	4	1	i6	0.146342	-5.57319	/		D	iii		i6		i		6					m	0	1	3, 7, 6		6.0	3.0	0	7	0.0	0.0	3.0	0.0
153	151	1/4	1/4	2/2	4	1	@none	-2.20431	-5.77307	/		D	iii		@none		@none							m	0	1					4	0	1.0	0.5	0.0	1.0
153	151	1/2	1/2	2/2	4	1	i	0	-5.86587	/		D	iii		i		i							m	0	1	6, 3, 7		6.0	6.0	1	6	0.14285714285714285	0.08333333333333333	0.6666666666666666	0.1111111111111111
153	151	3/4	3/4	2/2	4	1	It6	0.439026	-5.71952	/		D	iii		It6	It	vii	o	6	b3	V			It	0	1	2, 6, 12		12.0	2.0	1	6	0.14285714285714285	0.08333333333333333	0.6666666666666666	0.1111111111111111
154	152	0	0	2/2	4	1	V\\	0	-5.42684	/		D	iii		V		V						\\	M	0	1	7, 11, 8		7.0	7.0	0	6	0.0	0.0	1.75	0.0
154	152	1/2	1/2	2/2	4	1	V2	11.8537	-5.13416	/		D	iii		V2		V		2					Mm7	0	1	5, 7, 11, 8		7.0	5.0	0	10	0.0	0.0	2.25	0.0
155	153	0	0	2/2	4	1	i6	0.439026	-5.34	/		D	iii		i6		i		6					m	0	1	3, 7, 6		6.0	3.0	0	7	0.0	0.0	3.0	0.0
155	153	1/4	1/4	2/2	4	1	@none	-1.46954	-5.34	/		D	iii		@none		@none							m	0	1					4	0	1.0	0.5	0.0	1.0
155	153	1/2	1/2	2/2	4	1	i	0.146342	-5.34	/		D	iii		i		i							m	0	1	6, 3, 7		6.0	6.0	1	6	0.14285714285714285	0.08333333333333333	0.6666666666666666	0.1111111111111111
155	153	3/4	3/4	2/2	4	1	It6	0.292684	-5.33856	/		D	iii		It6	It	vii	o	6	b3	V			It	0	1	2, 6, 12		12.0	2.0	1	6	0.14285714285714285	0.08333333333333333	0.6666666666666666	0.1111111111111111
156	154	0	0	2/2	4	1	V\\	0	-4.2561	/		D	iii		V		V						\\	M	0	1	7, 11, 8		7.0	7.0	0	5	0.0	0.0	0.4166666666666667	0.0
156	154	1/12	1/12	2/2	4	1	V	0	-4.3748	/		D	iii		V		V							M	0	1	7, 11, 8		7.0	7.0	0	145	0.0	0.0	16.25	0.0
160	158	0	0	2/2	4	1	I.V65					D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3.0	7.0	0	6	0.0	0.0	6.0	0.0
162	160	0	0	2/2	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	3	10	0.23076923076923078	0.375	3.625	0.09375
163	161	0	0	2/2	4	1	V43					D	I		V43		V		43					Mm7	0	0	4, 1, 3, 7		3.0	4.0	0	4	0.0	0.0	4.0	0.0
164	162	0	0	2/2	4	1	I6					D	I		I6		I		6					M	0	0	6, 3, 2		2.0	6.0	3	8	0.2727272727272727	0.375	3.625	0.09375
165	163	0	0	2/2	4	1	IV					D	I		IV		IV							M	0	0	1, 5, 2		1.0	1.0	3	8	0.2727272727272727	0.375	3.625	0.09375
166	164	0	0	2/2	4	1	V(64)	0	-2.20064	/		D	I		V(64)		V			64				M	0	0	3, 2, 6		3.0	3.0	0	4	0.0	0.0	4.0	0.0
167	165	0	0	2/2	4	1	V7					D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	2	8	0.2	0.25	3.75	0.0625
168	166	0	0	2/2	4	1	#viio7/vi					D	I		#viio7/vi		#vii	o	7		vi			o7	0	0	10, 7, 4, 1		10.0	10.0	2	5	0.2857142857142857	0.0	4.0	0.0
169	167	0	0	2/2	4	1	vi\\					D	I		vi		vi						\\	m	0	0	5, 2, 6		5.0	5.0	0	4	0.0	0.0	2.5	0.0
170	168	0	0	2/2	4	1	V2/IV					D	I		V2/IV		V		2		IV			Mm7	0	0	0, 2, 6, 3		2.0	0.0	0	2	0.0	0.0	2.0	0.0
171	169	0	0	2/2	4	1	V65/IV					D	I		V65/IV		V		65		IV			Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	2	0.0	0.0	2.0	0.0
172	170	0	0	2/2	4	1	IV					D	I		IV		IV							M	0	0	1, 5, 2		1.0	1.0	3	7	0.3	0.375	2.625	0.125
173	171	0	0	2/2	4	1	viio6/IV					D	I		viio6/IV		vii	o	6		IV			o	0	0	3, 0, 6		6.0	3.0	0	3	0.0	0.0	3.0	0.0
174	172	0	0	2/2	4	1	IV6					D	I		IV6		IV		6					M	0	0	5, 2, 1		1.0	5.0	3	8	0.2727272727272727	0.375	3.625	0.09375
175	173	0	0	2/2	4	1	viio65/V					D	I		viio65/V		vii	o	65		V			o7	0	0	5, 2, -1, 8		8.0	5.0	0	4	0.0	0.0	4.0	0.0
176	174	0	0	2/2	4	1	v6					D	I		v6		v		6					m	0	0	0, 4, 3		3.0	0.0	4	7	0.36363636363636365	0.5	3.5	0.125
177	175	0	0	2/2	4	1	V65	-0.73171	-3.69279	/		D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3.0	7.0	7	4	0.6363636363636364	0.875	3.125	0.21875
178	176	0	0	2/2	4	1	vi6	0	-3.69	/		D	I		vi6		vi		6					m	0	0	2, 6, 5		5.0	2.0	4	7	0.36363636363636365	0.5	3.5	0.125
179	177	0	0	2/2	4	1	#viio7/ii	0	-4.43829	/		D	I		#viio7/ii		#vii	o	7		ii			o7	0	0	9, 6, 3, 0		9.0	9.0	4	7	0.36363636363636365	0.5	3.5	0.125
180	178	0	0	2/2	4	1	viio65	0	-4.44	/		D	I		viio65		vii	o	65					o7	0	0	4, 1, -2, 7		7.0	4.0	4	9	0.3076923076923077	0.5	3.5	0.125
181	179	0	0	2/2	4	1	I6(42)	0	-3.64806	/		D	I		I6(42)		I		6	42				M	0	0	1, 3, 4		2.0	1.0	1	3	0.25	1.0	0.75	0.5714285714285714
181	179	1/8	1/8	2/2	4	1	I6	0	-3.65	/		D	I		I6		I		6					M	0	0	6, 3, 2		2.0	6.0	6	9	0.4	0.75	1.5	0.3333333333333333
182	180	0	0	2/2	4	1	ii%65	0	-3.65	/		D	I		ii%65		ii	%	65					%7	0	0	1, -2, 2, 4		4.0	1.0	10	9	0.5263157894736842	1.25	2.75	0.3125
183	181	0	0	2/2	4	1	viio7/V					D	I		viio7/V		vii	o	7		V			o7	0	0	8, 5, 2, -1		8.0	8.0	8	11	0.42105263157894735	1.0	3.0	0.25
184	182	0	0	2/2	4	1	V\\					D	I		V		V						\\	M	0	0	3, 7, 4		3.0	3.0	2	5	0.2857142857142857	0.25	1.5	0.14285714285714285
184	182	1/2	1/2	2/2	4	1	V					D	I		V		V							M	0	0	3, 7, 4		3.0	3.0	15	19	0.4411764705882353	1.5625	4.5625	0.25510204081632654
187	185	0	0	2/2	4	1	V7					D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	7	16	0.30434782608695654	0.875	4.125	0.175
188	186	1/2	1/2	2/2	4	1	vi					D	I		vi		vi							m	0	0	5, 2, 6		5.0	5.0	2	5	0.2857142857142857	0.25	1.75	0.125
189	187	0	0	2/2	4	1	ii6					D	I		ii6		ii		6					m	0	0	1, 5, 4		4.0	1.0	2	5	0.2857142857142857	0.625	1.375	0.3125
189	187	1/2	1/2	2/2	4	1	V7					D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	1	6	0.14285714285714285	0.125	1.875	0.0625
190	188	0	0	2/2	4	1	I\\	0	-3.18	/		D	I		I		I						\\	M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	0.875	0.0
190	188	1/8	1/8	2/2	4	1	V7	0	-3.17772	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	8	15	0.34782608695652173	0.875	3.75	0.1891891891891892
192	190	0	0	2/2	4	1	V65					D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3.0	7.0	5	11	0.3125	0.5	3.25	0.13333333333333333
193	191	0	0	2/2	4	1	V43					D	I		V43		V		43					Mm7	0	0	4, 1, 3, 7		3.0	4.0	5	11	0.3125	0.5	3.25	0.13333333333333333
194	192	0	0	2/2	4	1	V2					D	I		V2		V		2					Mm7	0	0	1, 3, 7, 4		3.0	1.0	3	13	0.1875	0.375	2.625	0.125
195	193	0	0	2/2	4	1	viio2/vi					D	I		viio2/vi		vii	o	2		vi			o7	0	0	-6, 3, 0, -3		3.0	-6.0	13	1	0.9285714285714286	2.625	0.125	0.9545454545454546
196	194	0	0	2/2	4	1	viio43/vi					D	I		viio43/vi		vii	o	43		vi			o7	0	0	-3, -6, 3, 0		3.0	-3.0	15	1	0.9375	2.875	0.125	0.9583333333333334
197	195	0	0	2/2	4	1	bIII.viio	-0.146342	-3.01917	/		D	bIII		viio		vii	o						o	0	0	4, 1, -2		4.0	4.0	12	16	0.42857142857142855	1.5	7.5	0.16666666666666666
200	198	0	0	2/2	4	1	V7					D	bIII		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	2	9	0.18181818181818182	0.25	3.75	0.0625
201	199	0	0	2/2	4	1	I					D	bIII		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	1	12	0.07692307692307693	0.125	3.875	0.03125
202	200	0	0	2/2	4	1	V2					D	bIII		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0.0	-2.0	1	14	0.06666666666666667	0.125	3.875	0.03125
203	201	0	0	2/2	4	1	I6					D	bIII		I6		I		6					M	0	0	3, 0, -1		-1.0	3.0	0	8	0.0	0.0	2.0	0.0
203	201	1/2	1/2	2/2	4	1	V6					D	bIII		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	8	0.0	0.0	2.0	0.0
204	202	0	0	2/2	4	1	I					D	bIII		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	8	0.0	0.0	2.0	0.0
204	202	1/2	1/2	2/2	4	1	V					D	bIII		V		V							M	0	0	0, 4, 1		0.0	0.0	0	8	0.0	0.0	2.0	0.0
205	203	0	0	2/2	4	1	vi					D	bIII		vi		vi							m	0	0	2, -1, 3		2.0	2.0	1	12	0.07692307692307693	0.125	3.875	0.03125
206	204	0	0	2/2	4	1	V2/vi					D	bIII		V2/vi		V		2		vi			Mm7	0	0	1, 3, 7, 4		3.0	1.0	1	14	0.06666666666666667	0.125	3.875	0.03125
207	205	0	0	2/2	4	1	vi6					D	bIII		vi6		vi		6					m	0	0	-1, 3, 2		2.0	-1.0	0	8	0.0	0.0	2.0	0.0
207	205	1/2	1/2	2/2	4	1	i.ii%43					D	i		ii%43		ii	%	43					%7	0	1	-2, 2, 4, 1		4.0	-2.0	0	8	0.0	0.0	2.0	0.0
208	206	0	0	2/2	4	1	V(64)					D	i		V(64)		V			64				M	0	1	3, 2, -1		3.0	3.0	0	7	0.0	0.0	1.75	0.0
208	206	1/2	1/2	2/2	4	1	V					D	i		V		V							M	0	1	3, 7, 4		3.0	3.0	0	7	0.0	0.0	1.75	0.0
209	207	0	0	2/2	4	1	I.I\\					D	I		I		I						\\	M	0	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	2.5	0.0
209	207	1/2	1/2	2/2	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	0	12	0.0	0.0	4.0	0.0
210	208	1/2	1/2	2/2	4	1	ii					D	I		ii		ii							m	0	0	4, 1, 5		4.0	4.0	0	4	0.0	0.0	2.0	0.0
211	209	0	0	2/2	4	1	#viio6/ii					D	I		#viio6/ii		#vii	o	6		ii			o	0	0	6, 3, 9		9.0	6.0	0	4	0.0	0.0	4.0	0.0
212	210	0	0	2/2	4	1	viio7/V					D	I		viio7/V		vii	o	7		V			o7	0	0	8, 5, 2, -1		8.0	8.0	0	4	0.0	0.0	4.0	0.0
213	211	0	0	2/2	4	1	V(42)					D	I		V(42)		V			42				M	0	0	5, 2, 4		3.0	5.0	1	3	0.25	1.0	0.75	0.5714285714285714
213	211	1/4	1/4	2/2	4	1	V					D	I		V		V							M	0	0	3, 7, 4		3.0	3.0	14	15	0.4827586206896552	2.5	3.75	0.4
215	213	0	0	2/2	4	1	I	0.292684	-5.2805	/		D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	0	20	0.0	0.0	6.0	0.0
216	214	1/2	1/2	2/2	4	1	viio6	0	-3.69071	/		D	I		viio6		vii	o	6					o	0	0	4, 1, 7		7.0	4.0	0	4	0.0	0.0	2.0	0.0
217	215	0	0	2/2	4	1	#viio65/ii	0	-3.78993	/		D	I		#viio65/ii		#vii	o	65		ii			o7	0	0	6, 3, 0, 9		9.0	6.0	0	8	0.0	0.0	8.0	0.0
219	217	0	0	2/2	4	1	ii6					D	I		ii6		ii		6					m	0	0	1, 5, 4		4.0	1.0	0	4	0.0	0.0	4.0	0.0
220	218	0	0	2/2	4	1	viio7/V	-2.06881	-5.91687	/		D	I		viio7/V		vii	o	7		V			o7	0	0	8, 5, 2, -1		8.0	8.0	0	4	0.0	0.0	4.0	0.0
221	219	0	0	2/2	4	1	V(64)	-0.2968	-5.87547	/		D	I		V(64)		V			64				M	0	0	3, 2, 6		3.0	3.0	7	18	0.28	0.875	3.875	0.18421052631578946
222	220	0	0	2/2	4	1	V7	-0.439026	-5.2805	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	2	13	0.13333333333333333	0.25	4.5	0.05263157894736842
223	221	0	0	2/2	4	1	I\\					D	I		I		I						\\	M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.75	0.0
223	221	1/2	1/2	2/2	4	1	V7/IV					D	I		V7/IV		V		7		IV			Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	4	0.2	0.041666666666666664	0.5833333333333334	0.06666666666666667
224	222	0	0	2/2	4	1	IV6					D	I		IV6		IV		6					M	0	0	5, 2, 1		1.0	5.0	0	3	0.0	0.0	1.5	0.0
224	222	1/4	1/4	2/2	4	1	I64					D	I		I64		I		64					M	0	0	3, 2, 6		2.0	3.0	0	2	0.0	0.0	0.5	0.0
224	222	1/2	1/2	2/2	4	1	IV					D	I		IV		IV							M	0	0	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.5	0.0
224	222	3/4	3/4	2/2	4	1	I6					D	I		I6		I		6					M	0	0	6, 3, 2		2.0	6.0	0	2	0.0	0.0	0.5	0.0
225	223	0	0	2/2	4	1	viio6					D	I		viio6		vii	o	6					o	0	0	4, 1, 7		7.0	4.0	1	6	0.14285714285714285	0.25	2.75	0.08333333333333333
226	224	0	0	2/2	4	1	V					D	I		V		V							M	0	0	3, 7, 4		3.0	3.0	1	3	0.25	0.25	1.75	0.125
226	224	1/2	1/2	2/2	4	1	V7					D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	1	2	0.3333333333333333	0.25	0.75	0.25
227	225	0	0	2/2	4	1	I	0.292684	-3.96342	/		D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	1.75	0.0
