mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
90	88	0	0	3/4	4	1	V						F	I		V	V							M	0	0	0, 4, 1		0	0	4	6	0.4	0.5	1.0	0.3333333333333333
91	89	0	0	3/4	4	1	IV6	0	-3.03908	/			F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	1.0	0.0
91	89	1/2	1/2	3/4	4	1	vi	-0.0625422	-3.03407	/			F	I		vi	vi							m	0	0	2, -1, 3		2	2	1	3	0.25	0.25	0.75	0.25
92	90	0	0	3/4	4	1	V(64)/iii	-1.3321	-3.85038	/			F	I		V(64)/iii	V			64	iii			M	0	0	4, 3, 0		4	4	0	4	0.0	0.0	2.5	0.0
92	90	1/2	1/2	3/4	4	1	V/iii	0.048781	-3.09661	/			F	I		V/iii	V				iii			M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
93	91	0	0	3/4	4	1	I	-0.146342	-3.00781	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	8	15	0.34782608695652173	1.0	3.75	0.21052631578947367
95	93	0	0	3/4	4	1	IV6						F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	1.0	0.0
95	93	1/2	1/2	3/4	4	1	vi						F	I		vi	vi							m	0	0	2, -1, 3		2	2	0	4	0.0	0.0	1.0	0.0
96	94	0	0	3/4	4	1	V(64)/iii	-1.15449	-4.05846	/			F	I		V(64)/iii	V			64	iii			M	0	0	4, 3, 0		4	4	0	4	0.0	0.0	2.5	0.0
96	94	1/2	1/2	3/4	4	1	V/iii	-1.77613	-3.1282	/			F	I		V/iii	V				iii			M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
97	95	0	0	3/4	4	1	II.IV(6)	0	-4.00976	/			F	II		IV(6)	IV			6				M	0	0	0, 4, 3		0	0	0	4	0.0	0.0	1.0	0.0
97	95	1/2	1/2	3/4	4	1	IV	0	-3.96342	/			F	II		IV	IV							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
98	96	0	0	3/4	4	1	V(64)	0	-3.91464	/			F	II		V(64)	V			64				M	0	0	2, 1, 5		2	2	0	4	0.0	0.0	2.5	0.0
98	96	1/2	1/2	3/4	4	1	V	-0.195123	-3.86586	/			F	II		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
99	97	0	0	3/4	4	1	I\\	0	-3.81708	/			F	II		I	I						\\	M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	1.25	0.0
99	97	1/4	1/4	3/4	4	1	I64	-0.0888065	-3.8321	/			F	II		I64	I		64					M	0	0	2, 1, 5		1	2	5	45	0.1	1.0	11.0	0.08333333333333333
102	100	0	0	3/4	4	1	V7	0.146342	-3.96342	/			F	II		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	5	85	0.05555555555555555	1.25	21.25	0.05555555555555555
107	105	0	0	3/4	4	1	I						F	II		I	I							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	1.5	0.0
107	105	1/4	1/4	3/4	4	1	I64						F	II		I64	I		64					M	0	0	2, 1, 5		1	2	6	50	0.10714285714285714	1.25	12.25	0.09259259259259259
110	108	1/4	1/4	3/4	4	1	I	0	-3.96342	/			F	II		I	I							M	0	0	1, 5, 2		1	1	3	27	0.1	0.75	6.75	0.1
112	110	0	0	3/4	4	1	V2/IV	-0.0575355	-6.52502	/			F	II		V2/IV	V		2		IV			Mm7	0	0	-1, 1, 5, 2		1	-1	1	17	0.05555555555555555	0.25	4.25	0.05555555555555555
113	111	0	0	3/4	4	1	V7/ii	-0.0888065	-6.48499	/			F	II		V7/ii	V		7		ii			Mm7	0	0	4, 8, 5, 2		4	4	1	17	0.05555555555555555	0.25	4.25	0.05555555555555555
114	112	0	0	3/4	4	1	iii.V						F	iii		V	V							M	0	1	4, 8, 5		4	4	0	12	0.0	0.0	3.0	0.0
114	112	1/2	1/2	3/4	4	1	V7	-1.38144	-2.5	/			F	iii		V7	V		7					Mm7	0	1	4, 8, 5, 2		4	4	0	6	0.0	0.0	1.5	0.0
115	113	0	0	3/4	4	1	V(64)	0	-2.93903	/			F	iii		V(64)	V			64				M	0	1	4, 3, 0		4	4	1	28	0.034482758620689655	0.25	7.0	0.034482758620689655
116	114	1/2	1/2	3/4	4	1	V	-0.146342	-2.64634	/			F	iii		V	V							M	0	1	4, 8, 5		4	4	8	88	0.08333333333333333	1.5	21.5	0.06521739130434782
122	120	0	0	3/4	4	1	V64	0	-2.8947	/			F	iii		V64	V		64					M	0	1	5, 4, 8		4	5	3	12	0.2	0.375	2.875	0.11538461538461539
123	121	0	0	3/4	4	1	V	0	-2.69735	/			F	iii		V	V							M	0	1	4, 8, 5		4	4	7	26	0.21212121212121213	1.0	5.75	0.14814814814814814
125	123	0	0	3/4	4	1	III.I	0	-4.84147	/			F	III		I	I							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	1.25	0.0
125	123	1/4	1/4	3/4	4	1	I64	0.146342	-4.84147	/			F	III		I64	I		64					M	0	0	4, 3, 7		3	4	5	43	0.10416666666666667	1.0	10.5	0.08695652173913043
128	126	0	0	3/4	4	1	V7						F	III		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	6	60	0.09090909090909091	1.25	14.75	0.078125
131	129	1/2	1/2	3/4	4	1	V(64)	-0.0986739	-3.48674	/			F	III		V(64)	V			64				M	0	0	4, 3, 7		4	4	2	4	0.3333333333333333	0.25	0.75	0.25
132	130	0	0	3/4	4	1	V7	-0.0986739	-3.48674	/			F	III		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	4	12	0.25	0.5	2.5	0.16666666666666666
133	131	0	0	3/4	4	1	I	0	-4.35366	/			F	III		I	I							M	0	0	3, 7, 4		3	3	2	14	0.125	0.25	3.25	0.07142857142857142
134	132	0	0	3/4	4	1	I6	-0.195123	-4.50001	/			F	III		I6	I		6					M	0	0	7, 4, 3		3	7	2	15	0.11764705882352941	0.25	3.5	0.06666666666666667
135	133	0	0	3/4	4	1	vi7	0	-4.59757	/			F	III		vi7	vi		7					mm7	0	0	6, 3, 7, 4		6	6	4	13	0.23529411764705882	0.5	2.75	0.15384615384615385
136	134	0	0	3/4	4	1	V	0	-4.45123	/			F	III		V	V							M	0	0	4, 8, 5		4	4	2	9	0.18181818181818182	0.5	2.25	0.18181818181818182
136	134	1/2	1/2	3/4	4	1	V7	0.0986739	-4.47348	/			F	III		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	8	63	0.11267605633802817	2.0	15.75	0.11267605633802817
141	139	1/4	1/4	3/4	4	1	V65	0	-5.3045	/			F	III		V65	V		65					Mm7	0	0	8, 5, 2, 4		4	8	3	13	0.1875	0.375	2.625	0.125
142	140	0	0	3/4	4	1	V43	0.146342	-4.10977	/			F	III		V43	V		43					Mm7	0	0	5, 2, 4, 8		4	5	0	5	0.0	0.0	1.25	0.0
142	140	1/4	1/4	3/4	4	1	V	0.146342	-4.10976	/			F	III		V	V							M	0	0	4, 8, 5		4	4	6	8	0.42857142857142855	0.75	1.25	0.375
143	141	0	0	3/4	4	1	V7	0	-3.88144	/			F	III		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	5	17	0.22727272727272727	0.625	3.375	0.15625
144	142	1/4	1/4	3/4	4	1	IV6	-0.0986739	-4.89545	/			F	III		IV6	IV		6					M	0	0	6, 3, 2		2	6	4	8	0.3333333333333333	0.5	1.0	0.3333333333333333
144	142	5/8	5/8	3/4	4	1	viio	2.12316	-4.23941	/			F	III		viio	vii	o						o	0	0	8, 5, 2		8	8	0	4	0.0	0.0	0.5	0.0
145	143	0	0	3/4	4	1	I[I	0	-3.47561	/			F	III	I	I	I							M	0	0	3, 7, 4		3	3	152	132	0.5352112676056338	20.0	28.0	0.4166666666666667
161	159	0	0	3/4	4	1	V7	0	-4.06098	/			F	III	I	V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	20	17	0.5405405405405406	3.25	2.75	0.5416666666666666
163	161	0	0	3/4	4	1	I	0.390245	-3.86586	/			F	III	I	I	I							M	0	0	3, 7, 4		3	3	19	17	0.5277777777777778	2.5	3.5	0.4166666666666667
165	163	0	0	3/4	4	1	V7	0	-4.06098	/			F	III	I	V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	19	18	0.5135135135135135	3.25	2.75	0.5416666666666666
167	165	0	0	3/4	4	1	I	0	-3.86586	/			F	III	I	I	I							M	0	0	3, 7, 4		3	3	18	19	0.4864864864864865	2.25	3.75	0.375
169	167	0	0	3/4	4	1	V7	0	-4.64635	/			F	III	I	V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	20	17	0.5405405405405406	3.25	2.75	0.5416666666666666
171	169	0	0	3/4	4	1	I	0.585368	-4.2561	/			F	III	I	I	I							M	0	0	3, 7, 4		3	3	19	17	0.5277777777777778	2.5	3.5	0.4166666666666667
173	171	0	0	3/4	4	1	V7	-0.390245	-4.06098	/			F	III	I	V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	20	17	0.5405405405405406	3.25	2.75	0.5416666666666666
175	173	0	0	3/4	4	1	I	0.585368	-4.45123	/			F	III	I	I	I							M	0	0	3, 7, 4		3	3	18	19	0.4864864864864865	2.25	3.75	0.375
177	175	0	0	3/4	4	1	V7	-0.390245	-4.84147	/			F	III	I	V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	9	9	0.5	1.5	1.5	0.5
178	176	0	0	3/4	4	1	I	0	-3.86586	/			F	III	I	I	I							M	0	0	3, 7, 4		3	3	9	9	0.5	1.125	1.875	0.375
179	177	0	0	3/4	4	1	V7	-0.195123	-4.45123	/			F	III	I	V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	9	9	0.5	1.5	1.5	0.5
180	178	0	0	3/4	4	1	I	0.195123	-6.59757	/			F	III	I	I	I							M	0	0	3, 7, 4		3	3	9	10	0.47368421052631576	1.125	1.875	0.375
181	179	0	0	3/4	4	1	V7	0	-4.45123	/			F	III	I	V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	9	9	0.5	1.5	1.5	0.5
182	180	0	0	3/4	4	1	I	0.195123	-3.47561	/			F	III	I	I	I							M	0	0	3, 7, 4		3	3	93	91	0.5054347826086957	11.625	18.875	0.38114754098360654
192	190	0	0	3/4	4	1	I]						F	III	I	I	I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
192	190	1/4	1/4	3/4	4	1	@none						F	III		@none	@none							m	0	0					40	0	1.0	6.0	0.0	1.0
194	192	1/4	1/4	3/4	4	1	I.I						F	I		I	I							M	0	0	-1, 3, 0		-1	-1	12	16	0.42857142857142855	2.0	4.0	0.3333333333333333
196	194	1/4	1/4	3/4	4	1	@none	0	-3.32005	/			F	I		@none	@none							m	0	0					53	0	1.0	20.0	0.0	1.0
203	201	0	0	3/4	4	1	I(+2)						F	I		I(+2)	I			+2				M	0	0	-1, 3, 0	1	-1	-1	0	4	0.0	0.0	1.75	0.0
203	201	1/4	1/4	3/4	4	1	I	0.710452	-2.5	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.5	0.0
203	201	1/2	1/2	3/4	4	1	I6						F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.5	0.0
204	202	0	0	3/4	4	1	V2(6)						F	I		V2(6)	V		2	6				Mm7	0	0	-2, 0, 4, 3		0	-2	0	4	0.0	0.0	1.75	0.0
204	202	1/4	1/4	3/4	4	1	V2						F	I		V2	V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	1	0.0	0.0	0.25	0.0
204	202	1/2	1/2	3/4	4	1	V						F	I		V	V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
205	203	0	0	3/4	4	1	vi7(11)						F	I		vi7(11)	vi		7	11				mm7	0	0	2, -1, 3, 0	1	2	2	0	4	0.0	0.0	1.75	0.0
205	203	1/4	1/4	3/4	4	1	vi7						F	I		vi7	vi		7					mm7	0	0	2, -1, 3, 0		2	2	0	1	0.0	0.0	0.25	0.0
205	203	1/2	1/2	3/4	4	1	vi2						F	I		vi2	vi		2					mm7	0	0	0, 2, -1, 3		2	0	0	3	0.0	0.0	0.75	0.0
206	204	0	0	3/4	4	1	V2(+4)	-2.17083	-2.5	/			F	I		V2(+4)	V		2	+4				Mm7	0	0	-2, 0, 4, 1	-1	0	-2	0	4	0.0	0.0	1.75	0.0
206	204	1/4	1/4	3/4	4	1	V2						F	I		V2	V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	1	0.0	0.0	0.5	0.0
206	204	1/2	1/2	3/4	4	1	V64						F	I		V64	V		64					M	0	0	1, 0, 4		0	1	0	2	0.0	0.0	0.5	0.0
207	205	0	0	3/4	4	1	I(+2)						F	I		I(+2)	I			+2				M	0	0	-1, 3, 0	1	-1	-1	0	4	0.0	0.0	1.75	0.0
207	205	1/4	1/4	3/4	4	1	I	0.355226	-2.58881	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.5	0.0
207	205	1/2	1/2	3/4	4	1	I6						F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.5	0.0
208	206	0	0	3/4	4	1	V2(6)						F	I		V2(6)	V		2	6				Mm7	0	0	-2, 0, 4, 3		0	-2	0	4	0.0	0.0	1.75	0.0
208	206	1/4	1/4	3/4	4	1	V2						F	I		V2	V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	1	0.0	0.0	0.5	0.0
208	206	1/2	1/2	3/4	4	1	V						F	I		V	V							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
209	207	0	0	3/4	4	1	vi(11)						F	I		vi(11)	vi			11				m	0	0	2, -1, 3	1	2	2	0	4	0.0	0.0	1.0	0.0
209	207	1/4	1/4	3/4	4	1	vi						F	I		vi	vi							m	0	0	2, -1, 3		2	2	0	4	0.0	0.0	1.0	0.0
209	207	1/2	1/2	3/4	4	1	V						F	I		V	V							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
210	208	0	0	3/4	4	1	I\\						F	I		I	I						\\	M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
210	208	1/4	1/4	3/4	4	1	vi						F	I		vi	vi							m	0	0	2, -1, 3		2	2	0	3	0.0	0.0	0.75	0.0
210	208	1/2	1/2	3/4	4	1	V	3.84828	-4.35209	/			F	I		V	V							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
211	209	0	0	3/4	4	1	I	0.390245	-3.86586	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	2.0	0.0
211	209	1/2	1/2	3/4	4	1	I6	0	-4.2561	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.75	0.0
212	210	0	0	3/4	4	1	V2(64)	0	-4.35033	/			F	I		V2(64)	V		2	64				Mm7	0	0	-2, 0, -1, 3		0	-2	0	4	0.0	0.0	1.25	0.0
212	210	1/4	1/4	3/4	4	1	V2	0.38802	-4.449	/			F	I		V2	V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	2	0.0	0.0	0.75	0.0
212	210	1/2	1/2	3/4	4	1	V7	-0.592044	-4.45123	/			F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.75	0.0
213	211	0	0	3/4	4	1	vi7(4)	-1.77613	-4.64635	/			F	I		vi7(4)	vi		7	4				mm7	0	0	2, 1, 3, 0		2	2	0	4	0.0	0.0	1.25	0.0
213	211	1/4	1/4	3/4	4	1	vi43	-0.504496	-4.63745	/			F	I		vi43	vi		43					mm7	0	0	3, 0, 2, -1		2	3	0	2	0.0	0.0	0.75	0.0
213	211	1/2	1/2	3/4	4	1	I64	-0.197348	-4.57215	/			F	I		I64	I		64					M	0	0	0, -1, 3		-1	0	0	3	0.0	0.0	0.75	0.0
214	212	0	0	3/4	4	1	IV(+2)	-0.49337	-4.449	/			F	I		IV(+2)	IV			+2				M	0	0	-2, 2, -1	0	-2	-2	0	4	0.0	0.0	1.25	0.0
214	212	1/4	1/4	3/4	4	1	V2	0.49337	-4.47348	/			F	I		V2	V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	2	0.0	0.0	0.75	0.0
214	212	1/2	1/2	3/4	4	1	V64	-0.89029	-4.64858	/			F	I		V64	V		64					M	0	0	1, 0, 4		0	1	0	3	0.0	0.0	0.75	0.0
215	213	0	0	3/4	4	1	I	0.585368	-4.84147	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	1	5	0.16666666666666666	0.25	1.75	0.125
215	213	1/2	1/2	3/4	4	1	I6	0.195123	-4.64635	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.75	0.0
216	214	0	0	3/4	4	1	V2(64)	0.048781	-4.54878	/			F	I		V2(64)	V		2	64				Mm7	0	0	-2, 0, -1, 3		0	-2	0	4	0.0	0.0	1.25	0.0
216	214	1/4	1/4	3/4	4	1	V65	0.585368	-4.45123	/			F	I		V65	V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	2	0.0	0.0	0.75	0.0
216	214	1/2	1/2	3/4	4	1	V	0	-4.45123	/			F	I		V	V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
217	215	0	0	3/4	4	1	vi7(4)	-0.585368	-4.84147	/			F	I		vi7(4)	vi		7	4				mm7	0	0	2, 1, 3, 0		2	2	0	4	0.0	0.0	1.0	0.0
217	215	1/4	1/4	3/4	4	1	vi	0.585368	-4.84147	/			F	I		vi	vi							m	0	0	2, -1, 3		2	2	0	4	0.0	0.0	1.0	0.0
217	215	1/2	1/2	3/4	4	1	V	0.195123	-4.64635	/			F	I		V	V							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
218	216	0	0	3/4	4	1	I\\	0.195123	-6.01221	/			F	I		I	I						\\	M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
218	216	1/4	1/4	3/4	4	1	V2/IV	0.195123	-5.03659	/			F	I		V2/IV	V		2		IV			Mm7	0	0	-3, -1, 3, 0		-1	-3	0	4	0.0	0.0	2.0	0.0
219	217	0	0	3/4	4	1	V2/IV						F	I		V2/IV	V		2		IV			Mm7	0	0	-3, -1, 3, 0		-1	-3	0	26	0.0	0.0	11.5	0.0
225	223	1/4	1/4	3/4	4	1	V6						F	I		V6	V		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	2.0	0.0
226	224	1/4	1/4	3/4	4	1	V[V6						F	I	V	V6	V		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	2.0	0.0
227	225	0	0	3/4	4	1	I						F	I	V	I	I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	2.0	0.0
227	225	1/2	1/2	3/4	4	1	I64						F	I	V	I64	I		64					M	0	0	0, -1, 3		-1	0	0	3	0.0	0.0	0.75	0.0
228	226	0	0	3/4	4	1	vii%7/V	-2.86154	-2.5	/			F	I	V	vii%7/V	vii	%	7		V			%7	0	0	5, 2, -1, 3		5	5	2	3	0.4	0.75	1.0	0.42857142857142855
228	226	1/4	1/4	3/4	4	1	V(4)						F	I	V	V(4)	V			4				M	0	0	0, -1, 1		0	0	0	3	0.0	0.0	1.25	0.0
228	226	1/2	1/2	3/4	4	1	V						F	I	V	V	V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
229	227	0	0	3/4	4	1	vi64(4)	-0.621646	-1.66947	/			F	I	V	vi64(4)	vi		64	4				m	0	0	3, 2, 1		2	3	2	3	0.4	0.75	1.0	0.42857142857142855
229	227	1/4	1/4	3/4	4	1	vi64	0	-1.61193	/			F	I	V	vi64	vi		64					m	0	0	3, 2, -1		2	3	2	1	0.6666666666666666	0.75	0.5	0.6
229	227	1/2	1/2	3/4	4	1	i64	0	-1.61193	/			F	I	V	i64	i		64					m	0	0	0, -1, -4		-1	0	0	3	0.0	0.0	0.75	0.0
230	228	0	0	3/4	4	1	vii%7/V	-3.23651	-1.7106	/			F	I	V	vii%7/V	vii	%	7		V			%7	0	0	5, 2, -1, 3		5	5	2	3	0.4	0.75	1.0	0.42857142857142855
230	228	1/4	1/4	3/4	4	1	V6/V	-0.0888065	-1.70074	/			F	I	V	V6/V	V		6		V			M	0	0	5, 2, 1		1	5	1	1	0.5	0.25	0.5	0.3333333333333333
230	228	1/2	1/2	3/4	4	1	viio2	0.0888065	-2.05597	/			F	I	V	viio2	vii	o	2					o7	0	0	-5, 4, 1, -2		4	-5	1	3	0.25	0.25	0.75	0.25
231	229	0	0	3/4	4	1	I(97)	-0.799259	-2.14477	/			F	I	V	I(97)	I			97				M	0	0	-1, 3, 0	1, 4	-1	-1	0	5	0.0	0.0	1.5	0.0
231	229	1/4	1/4	3/4	4	1	I6	0.0888065	-2.23358	/			F	I	V	I6	I		6					M	0	0	3, 0, -1		-1	3	0	7	0.0	0.0	2.25	0.0
232	230	0	0	3/4	4	1	vii%7/V	-2.56775	-2.37685	/			F	I	V	vii%7/V	vii	%	7		V			%7	0	0	5, 2, -1, 3		5	5	2	3	0.4	0.75	0.75	0.5
232	230	1/4	1/4	3/4	4	1	V6/V	-0.00890153	-2.37685	/			F	I	V	V6/V	V		6		V			M	0	0	5, 2, 1		1	5	3	1	0.75	1.0	0.5	0.6666666666666666
232	230	1/2	1/2	3/4	4	1	V	-0.00667565	-2.39436	/			F	I	V	V	V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
233	231	0	0	3/4	4	1	viio(6)/V						F	I	V	viio(6)/V	vii	o		6	V			o	0	0	5, 2, 1		5	5	3	2	0.6	1.0	0.5	0.6666666666666666
233	231	1/4	1/4	3/4	4	1	viio/V						F	I	V	viio/V	vii	o			V			o	0	0	5, 2, -1		5	5	3	2	0.6	1.0	0.5	0.6666666666666666
233	231	1/2	1/2	3/4	4	1	viio6						F	I	V	viio6	vii	o	6					o	0	0	1, -2, 4		4	1	1	4	0.2	0.25	1.0	0.2
234	232	0	0	3/4	4	1	I]\\						F	I	V	I	I						\\	M	0	0	-1, 3, 0		-1	-1	1	4	0.2	0.25	1.0	0.2
234	232	1/4	1/4	3/4	4	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1	-1	4	4	0.5	1.0	1.0	0.5
235	233	1/4	1/4	3/4	4	1	I6	0	-3.81041	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.5	0.0
236	234	0	0	3/4	4	1	ii(2)	0	-3.98011	/			F	I		ii(2)	ii			2				m	0	0	3, -2, 2		1	3	0	4	0.0	0.0	1.0	0.0
236	234	1/4	1/4	3/4	4	1	ii	-0.0510059	-4.15409	/			F	I		ii	ii							m	0	0	1, -2, 2		1	1	2	2	0.5	0.5	1.0	0.3333333333333333
237	235	0	0	3/4	4	1	vi6(4)	-2.07215	-3.88144	/			F	I		vi6(4)	vi		6	4				m	0	0	1, 3, 2		2	1	0	4	0.0	0.0	1.0	0.0
237	235	1/4	1/4	3/4	4	1	vi6	-0.146342	-3.95675	/			F	I		vi6	vi		6					m	0	0	-1, 3, 2		2	-1	4	4	0.5	1.0	1.5	0.4
238	236	1/4	1/4	3/4	4	1	ii	0.1	-4.69513	/			F	I		ii	ii							m	0	0	1, -2, 2		1	1	2	6	0.25	0.5	2.0	0.2
239	237	1/4	1/4	3/4	4	1	I6	0	-4.69513	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	2	6	0.25	0.5	2.0	0.2
240	238	1/4	1/4	3/4	4	1	ii	0	-4.69513	/			F	I		ii	ii							m	0	0	1, -2, 2		1	1	2	2	0.5	0.5	1.0	0.3333333333333333
241	239	0	0	3/4	4	1	ii	0.243903	-4.69513	/			F	I		ii	ii							m	0	0	1, -2, 2		1	1	2	4	0.3333333333333333	0.5	1.0	0.3333333333333333
241	239	1/2	1/2	3/4	4	1	V64	0.146342	-4.30489	/			F	I		V64	V		64					M	0	0	1, 0, 4		0	1	0	5	0.0	0.0	1.25	0.0
242	240	0	0	3/4	4	1	I\\	0	-4.2561	/			F	I		I	I						\\	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.25	0.0
242	240	1/4	1/4	3/4	4	1	I6	0	-4.45568	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.75	0.0
242	240	1/2	1/2	3/4	4	1	V7/IV	0.0964491	-4.54545	/			F	I		V7/IV	V		7		IV			Mm7	0	0	-1, 3, 0, -3		-1	-1	0	3	0.0	0.0	0.75	0.0
243	241	0	0	3/4	4	1	IV	-0.0986739	-4.55212	/			F	I		IV	IV							M	0	0	-2, 2, -1		-2	-2	1	5	0.16666666666666666	0.25	1.25	0.16666666666666666
244	242	1/4	1/4	3/4	4	1	IV(+#4)	-2.86154	-4.93792	/			F	I		IV(+#4)	IV			+#4				M	0	0	-2, 2, -1	11	-2	-2	1	3	0.25	0.25	0.75	0.25
244	242	1/2	1/2	3/4	4	1	IV	0.0919983	-4.93792	/			F	I		IV	IV							M	0	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	1.0	0.0
245	243	0	0	3/4	4	1	I\\	0	-4.64635	/			F	I		I	I						\\	M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.5	0.0
245	243	1/2	1/2	3/4	4	1	iv6/ii	-1.8748	-4.49778	/			F	I		iv6/ii	iv		6		ii			m	0	0	-3, 1, 0		0	-3	0	3	0.0	0.0	0.75	0.0
246	244	0	0	3/4	4	1	V/ii	-0.49337	-4.05542	/			F	I		V/ii	V				ii			M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
246	244	1/4	1/4	3/4	4	1	vii%7	-1.18409	-3.98011	/			F	I		vii%7	vii	%	7					%7	0	0	4, 1, -2, 2		4	4	0	4	0.0	0.0	1.0	0.0
246	244	1/2	1/2	3/4	4	1	#viio/ii	-0.690718	-3.96008	/			F	I		#viio/ii	#vii	o			ii			o	0	0	6, 3, 0		6	6	0	4	0.0	0.0	1.0	0.0
247	245	0	0	3/4	4	1	ii(119)	-2.96133	-4.20622	/			F	I		ii(119)	ii			119				m	0	0	1, -2, 2	0, 3	1	1	0	4	0.0	0.0	1.0	0.0
247	245	1/4	1/4	3/4	4	1	viio6	0.390245	-4.2561	/			F	I		viio6	vii	o	6					o	0	0	1, -2, 4		4	1	0	4	0.0	0.0	1.0	0.0
247	245	1/2	1/2	3/4	4	1	I6	0	-4.2561	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.0	0.0
248	246	0	0	3/4	4	1	IVM7	-2.46685	-4.40356	/			F	I		IVM7	IV	M	7					MM7	0	0	-2, 2, -1, 3		-2	-2	0	4	0.0	0.0	1.0	0.0
248	246	1/4	1/4	3/4	4	1	ii6	0	-4.50001	/			F	I		ii6	ii		6					m	0	0	-2, 2, 1		1	-2	0	4	0.0	0.0	1.0	0.0
248	246	1/2	1/2	3/4	4	1	V7	-0.146342	-4.2561	/			F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	5	0.0	0.0	1.25	0.0
249	247	0	0	3/4	4	1	I\\	0	-4.2561	/			F	I		I	I						\\	M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
