mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
89	82	1/2	1/2	2/2	4	1	V43					c	I	V	V43		V		43					Mm7	1	0	2, -1, 1, 5		1.0	2.0	0	3	0.0	0.0	0.5	0.0
89	82	3/4	3/4	2/2	4	1	I6					c	I	V	I6		I		6					M	1	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.75	0.0
90	83	0	0	2/2	4	1	IV					c	I	V	IV		IV							M	1	0	-1, 3, 0		-1.0	-1.0	2	3	0.4	1.125	0.625	0.6428571428571429
90	83	1/4	1/4	2/2	4	1	I6					c	I	V	I6		I		6					M	1	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.75	0.0
90	83	1/2	1/2	2/2	4	1	IV6					c	I	V	IV6		IV		6					M	1	0	3, 0, -1		-1.0	3.0	1	3	0.25	0.125	0.625	0.16666666666666666
90	83	3/4	3/4	2/2	4	1	iii6					c	I	V	iii6		iii		6					m	1	0	1, 5, 4		4.0	1.0	0	4	0.0	0.0	0.75	0.0
91	84	0	0	2/2	4	1	ii6					c	I	V	ii6		ii		6					m	1	0	-1, 3, 2		2.0	-1.0	2	3	0.4	0.875	0.625	0.5833333333333334
91	84	1/4	1/4	2/2	4	1	I6					c	I	V	I6		I		6					M	1	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.75	0.0
91	84	1/2	1/2	2/2	4	1	viio6]					c	I	V	viio6		vii	o	6					o	1	0	2, -1, 5		5.0	2.0	1	3	0.25	0.125	0.625	0.16666666666666666
91	84	3/4	3/4	2/2	4	1	viio7/V	-0.146342	-2.64634	/		c	I		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6.0	6.0	0	5	0.0	0.0	1.0	0.0
92	85	0	0	2/2	4	1	V(64)	2.04879	-2.64634	/		c	I		V(64)		V			64				M	1	0	1, 0, 4		1.0	1.0	0	7	0.0	0.0	1.25	0.0
92	85	1/2	1/2	2/2	4	1	V7					c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1.0	1.0	0	8	0.0	0.0	1.5	0.0
93	86	0	0	2/2	4	1	I\\	0.146342	-3.81708	/	1.0	c	I		I		I						\\	M	1	0	0, 4, 1		0.0	0.0	0	9	0.0	0.0	1.75	0.0
94	86	0	0	2/2	4	1	I	0	-3.67074	/	2.0	c	I		I		I							M	1	0	0, 4, 1		0.0	0.0	2	9	0.18181818181818182	0.25	1.75	0.125
95	87	0	0	2/2	4	1	i.i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	2	3	0.4	0.25	0.5	0.3333333333333333
95	87	1/2	1/2	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	12	16	0.42857142857142855	1.375	2.875	0.3235294117647059
97	89	0	0	2/2	4	1	V6					c	i		V6		V		6					M	1	1	5, 2, 1		1.0	5.0	0	4	0.0	0.0	1.0	0.0
97	89	1/4	1/4	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
97	89	1/2	1/2	2/2	4	1	v6					c	i		v6		v		6					m	1	1	-2, 2, 1		1.0	-2.0	0	3	0.0	0.0	0.75	0.0
97	89	3/4	3/4	2/2	4	1	VIM7					c	i		VIM7		VI	M	7					MM7	1	1	-4, 0, -3, 1		-4.0	-4.0	0	3	0.0	0.0	0.75	0.0
98	90	0	0	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	2	6	0.25	0.25	2.0	0.1111111111111111
99	91	0	0	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	8	10	0.4444444444444444	1.0	1.5	0.4
100	92	0	0	2/2	4	1	v.iv					c	v		iv		iv							m	1	1	0, -3, 1		0.0	0.0	5	5	0.5	0.5	1.0	0.3333333333333333
100	92	3/4	3/4	2/2	4	1	viio7/V	0.146342	-2.20732	/		c	v		viio7/V		vii	o	7		V			o7	1	1	7, 4, 1, -2		7.0	7.0	2	3	0.4	0.25	0.5	0.3333333333333333
101	93	0	0	2/2	4	1	V(64)	-1.02439	-3.59148	/		c	v		V(64)		V			64				M	1	1	2, 1, -2		2.0	2.0	0	3	0.0	0.0	0.75	0.0
101	93	1/4	1/4	2/2	4	1	Ger6					c	v		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-3, 1, -2, 7		7.0	-3.0	2	4	0.3333333333333333	0.25	0.75	0.25
101	93	1/2	1/2	2/2	4	1	V(64)					c	v		V(64)		V			64				M	1	1	2, 1, -2		2.0	2.0	0	4	0.0	0.0	1.0	0.0
101	93	3/4	3/4	2/2	4	1	V					c	v		V		V							M	1	1	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
102	94	0	0	2/2	4	1	i\\	0	-3.52439	/	1.0	c	v		i		i						\\	m	1	1	1, -2, 2		1.0	1.0	2	7	0.2222222222222222	0.25	1.75	0.125
103	94	0	0	2/2	4	1	i	0.146342	-3.67074	/	2.0	c	v		i		i							m	1	1	1, -2, 2		1.0	1.0	3	8	0.2727272727272727	0.375	1.875	0.16666666666666666
104	95	0	0	2/2	4	1	i.V7/iv	0	-3.39303	/		c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0.0	0.0	0	6	0.0	0.0	1.5	0.0
104	95	1/2	1/2	2/2	4	1	iv	0	-3.69071	/		c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	7	0.0	0.0	1.75	0.0
105	96	0	0	2/2	4	1	VII7					c	i		VII7		VII		7					Mm7	1	1	-2, 2, -1, -4		-2.0	-2.0	0	6	0.0	0.0	1.5	0.0
105	96	1/2	1/2	2/2	4	1	III					c	i		III		III							M	1	1	-3, 1, -2		-3.0	-3.0	0	7	0.0	0.0	1.75	0.0
106	97	0	0	2/2	4	1	iv6(2)					c	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1.0	-4.0	5	5	0.5	0.75	1.0	0.42857142857142855
106	97	1/2	1/2	2/2	4	1	ii%43					c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2.0	-4.0	1	4	0.2	0.125	0.875	0.125
106	97	3/4	3/4	2/2	4	1	It6					c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6.0	-4.0	1	3	0.25	0.125	0.625	0.16666666666666666
107	98	0	0	2/2	4	1	V\\	0	-3.98838	/		c	i		V		V						\\	M	1	1	1, 5, 2		1.0	1.0	2	6	0.25	0.25	3.0	0.07692307692307693
108	99	0	0	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	13	15	0.4642857142857143	1.75	2.5	0.4117647058823529
109	100	1/2	1/2	2/2	4	1	VI					c	i		VI		VI							M	1	1	-4, 0, -3		-4.0	-4.0	1	3	0.25	0.125	0.625	0.16666666666666666
109	100	3/4	3/4	2/2	4	1	#viio6/iv					c	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4.0	1.0	2	4	0.3333333333333333	0.25	0.75	0.25
110	101	0	0	2/2	4	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	4	0.0	0.0	1.0	0.0
110	101	1/4	1/4	2/2	4	1	Ger6					c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6.0	-4.0	2	4	0.3333333333333333	0.25	0.75	0.25
110	101	1/2	1/2	2/2	4	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	4	0.0	0.0	1.0	0.0
110	101	3/4	3/4	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
111	102	0	0	2/2	4	1	i\\					c	i		i		i						\\	m	1	1	0, -3, 1		0.0	0.0	4	9	0.3076923076923077	0.5	2.0	0.2
112	103	0	0	2/2	4	1	V7/iv	0	-3.98838	/		c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0.0	0.0	0	8	0.0	0.0	2.0	0.0
112	103	1/2	1/2	2/2	4	1	iv	0	-3.19458	/		c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	7	0.0	0.0	1.75	0.0
113	104	0	0	2/2	4	1	VII7					c	i		VII7		VII		7					Mm7	1	1	-2, 2, -1, -4		-2.0	-2.0	0	6	0.0	0.0	1.5	0.0
113	104	1/2	1/2	2/2	4	1	III					c	i		III		III							M	1	1	-3, 1, -2		-3.0	-3.0	0	7	0.0	0.0	1.75	0.0
114	105	0	0	2/2	4	1	iv6(2)	0	-3.39303	/		c	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1.0	-4.0	0	4	0.0	0.0	1.0	0.0
114	105	1/4	1/4	2/2	4	1	iv6	0	-3.39303	/		c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	3	2	0.6	0.375	0.625	0.375
114	105	1/2	1/2	2/2	4	1	ii%43					c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2.0	-4.0	0	3	0.0	0.0	0.75	0.0
114	105	3/4	3/4	2/2	4	1	Fr6					c	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2.0	-4.0	0	3	0.0	0.0	0.75	0.0
115	106	0	0	2/2	4	1	V\\					c	i		V		V						\\	M	1	1	1, 5, 2		1.0	1.0	9	14	0.391304347826087	1.125	2.875	0.28125
116	107	0	0	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	14	20	0.4117647058823529	1.625	2.875	0.3611111111111111
117	108	1/4	1/4	2/2	4	1	i2					c	i		i2		i		2					mm7	1	1	-2, 0, -3, 1		0.0	-2.0	1	6	0.14285714285714285	0.125	0.875	0.125
117	108	1/2	1/2	2/2	4	1	VI					c	i		VI		VI							M	1	1	-4, 0, -3		-4.0	-4.0	1	6	0.14285714285714285	0.125	0.875	0.125
117	108	3/4	3/4	2/2	4	1	i64					c	i		i64		i		64					m	1	1	1, 0, -3		0.0	1.0	1	6	0.14285714285714285	0.125	0.875	0.125
118	109	0	0	2/2	4	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	6	0.0	0.0	1.0	0.0
118	109	1/4	1/4	2/2	4	1	It6					c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6.0	-4.0	1	5	0.16666666666666666	0.125	0.875	0.125
118	109	1/2	1/2	2/2	4	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	4	0.0	0.0	1.0	0.0
118	109	3/4	3/4	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
119	110	0	0	2/2	4	1	i\\					c	i		i		i						\\	m	1	1	0, -3, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
119	110	1/2	1/2	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
120	111	0	0	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	4	9	0.3076923076923077	0.5	2.0	0.2
121	112	0	0	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	2	13	0.13333333333333333	0.25	3.5	0.06666666666666667
122	113	0	0	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	0	6	0.0	0.0	2.0	0.0
122	113	1/2	1/2	2/2	4	1	i64					c	i		i64		i		64					m	1	1	1, 0, -3		0.0	1.0	0	8	0.0	0.0	1.0	0.0
123	114	0	0	2/2	4	1	V7	0.146342	-4.13171	/		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	59	0.0	0.0	11.75	0.0
126	117	0	0	2/2	4	1	I.I					c	I		I		I							M	1	0	0, 4, 1		0.0	0.0	0	5	0.0	0.0	4.0	0.0
127	118	0	0	2/2	4	1	V43	0	-4.10976	/		c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1.0	2.0	2	5	0.2857142857142857	0.5	3.5	0.125
128	119	0	0	2/2	4	1	I6	0	-3.96342	/		c	I		I6		I		6					M	1	0	4, 1, 0		0.0	4.0	1	4	0.2	0.25	1.75	0.125
128	119	1/2	1/2	2/2	4	1	viio6/V	-0.292684	-4.15854	/		c	I		viio6/V		vii	o	6		V			o	1	0	3, 0, 6		6.0	3.0	1	4	0.2	0.25	1.75	0.125
129	120	0	0	2/2	4	1	V(4)	0.146342	-4.95568	/		c	I		V(4)		V			4				M	1	0	1, 0, 2		1.0	1.0	0	4	0.0	0.0	3.5	0.0
129	120	1/2	1/2	2/2	4	1	V	0	-3.81708	/		c	I		V		V							M	1	0	1, 5, 2		1.0	1.0	0	1	0.0	0.0	0.5	0.0
130	121	0	0	2/2	4	1	V65/ii	0	-3.85308	/		c	I		V65/ii		V		65		ii			Mm7	1	0	7, 4, 1, 3		3.0	7.0	0	4	0.0	0.0	2.5	0.0
130	121	1/2	1/2	2/2	4	1	ii	0	-4.12369	/		c	I		ii		ii							m	1	0	2, -1, 3		2.0	2.0	0	3	0.0	0.0	1.5	0.0
131	122	0	0	2/2	4	1	V65					c	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1.0	5.0	0	4	0.0	0.0	2.5	0.0
131	122	1/2	1/2	2/2	4	1	I					c	I		I		I							M	1	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	1.5	0.0
132	123	0	0	2/2	4	1	ii6(94)	0	-3.19458	/		c	I		ii6(94)		ii		6	94				m	1	0	1, 3, 2	4	2.0	1.0	1	3	0.25	0.5	0.75	0.4
132	123	1/4	1/4	2/2	4	1	ii6	0	-2.99613	/		c	I		ii6		ii		6					m	1	0	-1, 3, 2		2.0	-1.0	0	3	0.0	0.0	0.75	0.0
132	123	1/2	1/2	2/2	4	1	V(64)					c	I		V(64)		V			64				M	1	0	1, 0, 4		1.0	1.0	0	4	0.0	0.0	1.25	0.0
132	123	3/4	3/4	2/2	4	1	V7					c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1.0	1.0	0	3	0.0	0.0	0.75	0.0
133	124	0	0	2/2	4	1	I\\					c	I		I		I						\\	M	1	0	0, 4, 1		0.0	0.0	6	9	0.4	0.5	1.75	0.2222222222222222
134	125	0	0	2/2	4	1	I					c	I		I		I							M	1	0	0, 4, 1		0.0	0.0	0	13	0.0	0.0	3.25	0.0
135	126	0	0	2/2	4	1	V7	-0.146342	-3.97174	/		c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1.0	1.0	4	13	0.23529411764705882	1.0	2.25	0.3076923076923077
136	127	0	0	2/2	4	1	I	0	-4.54879	/		c	I		I		I							M	1	0	0, 4, 1		0.0	0.0	0	5	0.0	0.0	1.0	0.0
136	127	1/4	1/4	2/2	4	1	V6	0	-6.18351	/		c	I		V6		V		6					M	1	0	5, 2, 1		1.0	5.0	5	5	0.5	0.75	1.0	0.42857142857142855
136	127	3/4	3/4	2/2	4	1	V7/V	0.146342	-4.84147	/		c	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.75	0.0
137	128	0	0	2/2	4	1	V	-0.146342	-5.57318	/		c	I		V		V							M	1	0	1, 5, 2		1.0	1.0	2	9	0.18181818181818182	0.25	2.25	0.1
138	129	0	0	2/2	4	1	V7/ii	0	-5.42684	/		c	I		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3.0	3.0	0	7	0.0	0.0	1.5	0.0
138	129	1/2	1/2	2/2	4	1	ii	0	-5.57318	/		c	I		ii		ii							m	1	0	2, -1, 3		2.0	2.0	0	8	0.0	0.0	1.75	0.0
139	130	0	0	2/2	4	1	V	0	-5.57318	/		c	I		V		V							M	1	0	1, 5, 2		1.0	1.0	1	6	0.14285714285714285	0.5	1.0	0.3333333333333333
139	130	1/2	1/2	2/2	4	1	I	0.292684	-5.2805	/		c	I		I		I							M	1	0	0, 4, 1		0.0	0.0	0	8	0.0	0.0	1.75	0.0
140	131	0	0	2/2	4	1	ii6(2)	0.292684	-6.97233	/		c	I		ii6(2)		ii		6	2				m	1	0	-1, 3, 4		2.0	-1.0	0	4	0.0	0.0	0.75	0.0
140	131	1/4	1/4	2/2	4	1	ii6	0.146342	-6.42908	/		c	I		ii6		ii		6					m	1	0	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	0.75	0.0
140	131	1/2	1/2	2/2	4	1	V7(4)	0.146342	-5.93795	/		c	I		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1.0	1.0	1	3	0.25	0.125	0.625	0.16666666666666666
140	131	3/4	3/4	2/2	4	1	V7	0	-4.40244	/		c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.75	0.0
141	132	0	0	2/2	4	1	I\\	0.146342	-5.34259	/		c	I		I		I						\\	M	1	0	0, 4, 1		0.0	0.0	4	10	0.2857142857142857	0.375	1.875	0.16666666666666666
141	132	3/4	3/4	2/2	4	1	v6	-0.146342	-5.13416	/		c	I		v6		v		6					m	1	0	-2, 2, 1		1.0	-2.0	1	4	0.2	0.125	0.875	0.125
142	133	0	0	2/2	4	1	V7/ii	-0.439026	-6.01221	/		c	I		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3.0	3.0	0	8	0.0	0.0	1.75	0.0
142	133	1/2	1/2	2/2	4	1	ii	-0.146342	-6.01221	/		c	I		ii		ii							m	1	0	2, -1, 3		2.0	2.0	0	8	0.0	0.0	1.75	0.0
143	134	0	0	2/2	4	1	V7	0	-5.57318	/		c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1.0	1.0	0	7	0.0	0.0	1.5	0.0
143	134	1/2	1/2	2/2	4	1	I	0.73171	-4.84147	/		c	I		I		I							M	1	0	0, 4, 1		0.0	0.0	0	8	0.0	0.0	1.75	0.0
144	135	0	0	2/2	4	1	ii6	0.146342	-5.19033	/		c	I		ii6		ii		6					m	1	0	-1, 3, 2		2.0	-1.0	3	17	0.15	0.375	2.625	0.125
145	136	0	0	2/2	4	1	V(64)	0	-5.03581	/		c	I		V(64)		V			64				M	1	0	1, 0, 4		1.0	1.0	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
145	136	1/2	1/2	2/2	4	1	V7	0	-3.23171	/		c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1.0	1.0	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
146	137	0	0	2/2	4	1	I\\	0	-2.93903	/		c	I		I		I						\\	M	1	0	0, 4, 1		0.0	0.0	4	10	0.2857142857142857	0.5	2.0	0.2
147	138	0	0	2/2	4	1	I6					c	I		I6		I		6					M	1	0	4, 1, 0		0.0	4.0	2	7	0.2222222222222222	0.25	2.25	0.1
148	139	0	0	2/2	4	1	V64					c	I		V64		V		64					M	1	0	2, 1, 5		1.0	2.0	4	9	0.3076923076923077	0.5	1.75	0.2222222222222222
149	140	0	0	2/2	4	1	V7					c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1.0	1.0	3	10	0.23076923076923078	0.375	2.875	0.11538461538461539
150	141	0	0	2/2	4	1	i.i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	4	9	0.3076923076923077	0.5	1.75	0.2222222222222222
151	142	0	0	2/2	4	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	2	7	0.2222222222222222	0.25	2.25	0.1
152	143	0	0	2/2	4	1	V7/III					c	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2.0	-2.0	7	20	0.25925925925925924	0.875	4.625	0.1590909090909091
154	145	0	0	2/2	4	1	III	0	-2.99203	/		c	i		III		III							M	1	1	-3, 1, -2		-3.0	-3.0	4	9	0.3076923076923077	0.5	1.75	0.2222222222222222
155	146	0	0	2/2	4	1	III6					c	i		III6		III		6					M	1	1	1, -2, -3		-3.0	1.0	2	7	0.2222222222222222	0.25	2.25	0.1
156	147	0	0	2/2	4	1	V7/iv					c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0.0	0.0	6	17	0.2608695652173913	0.75	4.0	0.15789473684210525
157	148	3/4	3/4	2/2	4	1	V2/iv					c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0.0	-2.0	0	3	0.0	0.0	0.75	0.0
158	149	0	0	2/2	4	1	iv6					c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	6	17	0.2608695652173913	0.75	4.0	0.15789473684210525
160	151	0	0	2/2	4	1	It6	0	-3.81708	/		c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6.0	-4.0	5	17	0.22727272727272727	1.25	5.0	0.2
162	153	0	0	2/2	4	1	V\\					c	i		V		V						\\	M	1	1	1, 5, 2		1.0	1.0	0	5	0.0	0.0	1.75	0.0
162	153	1/4	1/4	2/2	4	1	V[V					c	i	V	V		V							M	1	1	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.5	0.0
162	153	1/2	1/2	2/2	4	1	#viio7					c	i	V	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5.0	5.0	0	6	0.0	0.0	1.25	0.0
163	154	0	0	2/2	4	1	VI6					c	i	V	VI6		VI		6					M	1	1	0, -3, -4		-4.0	0.0	2	3	0.4	0.375	0.625	0.375
163	154	1/4	1/4	2/2	4	1	i6					c	i	V	i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	1	4	0.2	0.125	0.875	0.125
163	154	1/2	1/2	2/2	4	1	#viio6					c	i	V	#viio6		#vii	o	6					o	1	1	2, -1, 5		5.0	2.0	2	3	0.4	0.375	0.625	0.375
163	154	3/4	3/4	2/2	4	1	viio43/V					c	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6.0	0.0	2	3	0.4	0.375	0.625	0.375
164	155	0	0	2/2	4	1	V6	1.31708	-2.5	/		c	i	V	V6		V		6					M	1	1	5, 2, 1		1.0	5.0	0	8	0.0	0.0	2.25	0.0
164	155	1/2	1/2	2/2	4	1	#viio7					c	i	V	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5.0	5.0	0	6	0.0	0.0	1.25	0.0
165	156	0	0	2/2	4	1	VI6					c	i	V	VI6		VI		6					M	1	1	0, -3, -4		-4.0	0.0	2	3	0.4	0.375	0.625	0.375
165	156	1/4	1/4	2/2	4	1	i6					c	i	V	i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	1	4	0.2	0.125	0.875	0.125
165	156	1/2	1/2	2/2	4	1	viio6					c	i	V	viio6		vii	o	6					o	1	1	-5, -8, -2		-2.0	-5.0	5	0	1.0	1.0	0.0	1.0
165	156	3/4	3/4	2/2	4	1	viio43/V					c	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6.0	0.0	2	3	0.4	0.375	0.625	0.375
166	157	0	0	2/2	4	1	V]	1.7561	-2.35366	/		c	i	V	V		V							M	1	1	1, 5, 2		1.0	1.0	0	5	0.0	0.0	1.0	0.0
166	157	1/4	1/4	2/2	4	1	V	0	-2.3	/		c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.5	0.0
166	157	1/2	1/2	2/2	4	1	#viio2					c	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5.0	-4.0	0	14	0.0	0.0	3.0	0.0
168	159	0	0	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	2	6	0.25	0.375	1.125	0.25
168	159	1/2	1/2	2/2	4	1	#viio7\\					c	i		#viio7		#vii	o	7				\\	o7	1	1	5, 2, -1, -4		5.0	5.0	1	15	0.0625	1.0	4.0	0.2
172	163	0	0	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	10	31	0.24390243902439024	1.125	8.875	0.1125
174	165	0	0	2/2	4	1	V65	-0.878052	-2.5	/		c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1.0	5.0	0	5	0.0	0.0	1.25	0.0
174	165	1/4	1/4	2/2	4	1	i	0.585368	-2.64634	/		c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	5	0.0	0.0	1.25	0.0
174	165	1/2	1/2	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	0	5	0.0	0.0	1.25	0.0
174	165	3/4	3/4	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	5	0.0	0.0	1.25	0.0
175	166	0	0	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	2	17	0.10526315789473684	0.25	4.75	0.05
176	167	0	0	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	4	16	0.2	0.5	4.5	0.1
177	168	0	0	2/2	4	1	v.iv					c	v		iv		iv							m	1	1	0, -3, 1		0.0	0.0	3	10	0.23076923076923078	0.25	2.25	0.1
177	168	1/2	1/2	2/2	4	1	viio7/V					c	v		viio7/V		vii	o	7		V			o7	1	1	7, 4, 1, -2		7.0	7.0	2	10	0.16666666666666666	0.25	2.25	0.1
178	169	0	0	2/2	4	1	V(64)					c	v		V(64)		V			64				M	1	1	2, 1, -2		2.0	2.0	0	5	0.0	0.0	1.25	0.0
178	169	1/4	1/4	2/2	4	1	Ger6					c	v		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-3, 1, -2, 7		7.0	-3.0	0	4	0.0	0.0	1.0	0.0
178	169	1/2	1/2	2/2	4	1	V(64)					c	v		V(64)		V			64				M	1	1	2, 1, -2		2.0	2.0	0	4	0.0	0.0	1.0	0.0
178	169	3/4	3/4	2/2	4	1	V					c	v		V		V							M	1	1	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
179	170	0	0	2/2	4	1	i\\					c	v		i		i						\\	m	1	1	1, -2, 2		1.0	1.0	2	6	0.25	0.25	3.25	0.07142857142857142
180	171	0	0	2/2	4	1	i.V7/iv	0	-4.18683	/		c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0.0	0.0	1	9	0.1	0.25	3.25	0.07142857142857142
180	171	3/4	3/4	2/2	4	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	4	0.0	0.0	1.0	0.0
181	172	0	0	2/2	4	1	V7/III					c	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2.0	-2.0	1	8	0.1111111111111111	0.25	2.75	0.08333333333333333
181	172	3/4	3/4	2/2	4	1	III					c	i		III		III							M	1	1	-3, 1, -2		-3.0	-3.0	0	4	0.0	0.0	1.0	0.0
182	173	0	0	2/2	4	1	iv6(2)					c	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1.0	-4.0	4	6	0.4	0.5	1.5	0.25
182	173	1/2	1/2	2/2	4	1	ii%43					c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2.0	-4.0	0	4	0.0	0.0	1.0	0.0
182	173	3/4	3/4	2/2	4	1	It6					c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6.0	-4.0	0	4	0.0	0.0	1.0	0.0
183	174	0	0	2/2	4	1	V\\					c	i		V		V						\\	M	1	1	1, 5, 2		1.0	1.0	2	6	0.25	0.25	3.0	0.07692307692307693
184	175	0	0	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	6	21	0.2222222222222222	0.625	5.625	0.1
