mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin
68	68	203	203	0.25		1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1372		articStaccatoAbove								
68	68	813/4	813/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1373		articStaccatoAbove								
68	68	407/2	407/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1374		articStaccatoAbove								
68	68	815/4	815/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1375		articStaccatoAbove								
68	68	201	201	0.0		0	0	Dynamic	6/8	2	1	0						sf									
68	68	201	201	0.25		0	0	Chord	6/8	2	1	1/16			1/16	1	1376										
68	68	805/4	805/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	1377							177			
68	68	403/2	403/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	1378										
68	68	807/4	807/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	1379							178			
68	68	202	202	0.25		1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	1380										
68	68	809/4	809/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	1381							179			
68	68	405/2	405/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1382										
68	68	811/4	811/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1383							180			
68	68	203	203	0.25		1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1384										
68	68	813/4	813/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1385							181			
68	68	407/2	407/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1386										
68	68	815/4	815/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1387							182			
68	68	201	201	0.0		0	0	Dynamic	6/8	3	1	0						sf									
68	68	201	201	0.25		0	0	Chord	6/8	3	1	1/16			1/16	1	1388							183			
68	68	805/4	805/4	0.25		1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	1389										
68	68	403/2	403/2	0.25		1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	1390		articStaccatoAbove								
68	68	807/4	807/4	0.25		3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	1391		articStaccatoAbove								
68	68	202	202	0.25		1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	1392		articStaccatoAbove								
68	68	809/4	809/4	0.25		5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	1393		articStaccatoAbove								
68	68	405/2	405/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8			1/4	3/2	1394										
68	68	201	201	0.0		0	0	Dynamic	6/8	4	1	0						sf									
68	68	201	201	0.25		0	0	Chord	6/8	4	1	1/16			1/16	1	1395										
68	68	805/4	805/4	0.25		1/16	1/16	Chord	6/8	4	1	1/16			1/16	1	1396							184			
68	68	403/2	403/2	0.25		1/8	1/8	Chord	6/8	4	1	1/16			1/16	1	1397										
68	68	807/4	807/4	0.25		3/16	3/16	Chord	6/8	4	1	1/16			1/16	1	1398							185			
68	68	202	202	0.25		1/4	1/4	Chord	6/8	4	1	1/16			1/16	1	1399										
68	68	809/4	809/4	0.25		5/16	5/16	Chord	6/8	4	1	1/16			1/16	1	1400							186			
68	68	405/2	405/2	0.25		3/8	3/8	Chord	6/8	4	1	1/16			1/16	1	1401										
68	68	811/4	811/4	0.25		7/16	7/16	Chord	6/8	4	1	1/16			1/16	1	1402							187			
68	68	203	203	0.25		1/2	1/2	Chord	6/8	4	1	1/16			1/16	1	1403										
68	68	813/4	813/4	0.25		9/16	9/16	Chord	6/8	4	1	1/16			1/16	1	1404							188			
68	68	407/2	407/2	0.25		5/8	5/8	Chord	6/8	4	1	1/16			1/16	1	1405										
68	68	815/4	815/4	0.25		11/16	11/16	Chord	6/8	4	1	1/16			1/16	1	1406										
69	69		204	1.0	1	0	0	Chord	6/8	1	1	1/4			1/4	1	1407										
69	69		411/2	0.0	1	3/8	3/8	Dynamic	6/8	1	1	0						sf									
69	69		411/2	0.25	1	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1408							189			
69	69		823/4	0.25	1	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1409										
69	69		206	0.25	1	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1410		articStaccatoAbove								
69	69		825/4	0.25	1	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1411		articStaccatoAbove								
69	69		413/2	0.25	1	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1412		articStaccatoAbove								
69	69		827/4	0.25	1	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1413		articStaccatoAbove								
69	69		204	0.25	1	0	0	Chord	6/8	2	1	1/16			1/16	1	1414										
69	69		817/4	0.25	1	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	1415							190			
69	69		409/2	0.25	1	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	1416										
69	69		819/4	0.25	1	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	1417							191			
69	69		205	0.25	1	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	1418										
69	69		821/4	0.25	1	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	1419							192			
69	69		411/2	0.25	1	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1420										
69	69		823/4	0.25	1	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1421							193			
69	69		206	0.25	1	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1422										
69	69		825/4	0.25	1	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1423							194			
69	69		413/2	0.25	1	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1424										
69	69		827/4	0.25	1	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1425										
69	69		204	0.25	1	0	0	Chord	6/8	3	1	1/16			1/16	1	1426										
69	69		817/4	0.25	1	1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	1427							195			
69	69		409/2	0.25	1	1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	1428										
69	69		819/4	0.25	1	3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	1429							196			
69	69		205	0.25	1	1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	1430										
69	69		821/4	0.25	1	5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	1431							197			
69	69		411/2	0.25	1	3/8	3/8	Chord	6/8	3	1	1/16			1/16	1	1432										
69	69		823/4	0.25	1	7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	1433							198			
69	69		206	0.25	1	1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	1434										
69	69		825/4	0.25	1	9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	1435							199			
69	69		413/2	0.25	1	5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	1436										
69	69		827/4	0.25	1	11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	1437							200			
69	69		204	0.0	1	0	0	Dynamic	6/8	4	1	0						sf									
69	69		204	0.25	1	0	0	Chord	6/8	4	1	1/16			1/16	1	1438							201			
69	69		817/4	0.25	1	1/16	1/16	Chord	6/8	4	1	1/16			1/16	1	1439										
69	69		409/2	0.25	1	1/8	1/8	Chord	6/8	4	1	1/16			1/16	1	1440		articStaccatoAbove								
69	69		819/4	0.25	1	3/16	3/16	Chord	6/8	4	1	1/16			1/16	1	1441		articStaccatoAbove								
69	69		205	0.25	1	1/4	1/4	Chord	6/8	4	1	1/16			1/16	1	1442		articStaccatoBelow								
69	69		821/4	0.25	1	5/16	5/16	Chord	6/8	4	1	1/16			1/16	1	1443		articStaccatoBelow								
69	69		411/2	1.0	1	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	1444										
69	69		413/2	0.5	1	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	1445										
70	70		207	0.0	1	0	0	Dynamic	6/8	1	1	0						f									
70	70		207	1.0	1	0	0	Chord	6/8	1	1	1/4			1/4	1	1446		articStaccatoBelow								
70	70		417/2	1.0	1	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1447		articStaccatoAbove								
70	70		207	0.0	1	0	0	Dynamic	6/8	2	1	0						f									
70	70		207	1.0	1	0	0	Chord	6/8	2	1	1/4			1/4	1	1448		articStaccatoBelow								
70	70		417/2	1.0	1	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1449		articStaccatoBelow								
70	70		207	0.0	1	0	0	Dynamic	6/8	3	1	0						f									
70	70		207	1.0	1	0	0	Chord	6/8	3	1	1/4			1/4	1	1450		articStaccatoBelow								
70	70		417/2	1.0	1	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	1451		articStaccatoBelow								
70	70		207	0.0	1	0	0	Dynamic	6/8	4	1	0						f									
70	70		207	1.0	1	0	0	Chord	6/8	4	1	1/4			1/4	1	1452		articStaccatoAbove								
70	70		417/2	1.0	1	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	1453		articStaccatoAbove								
71	71		210	1.0	1	0	0	Chord	6/8	1	1	1/4			1/4	1	1454										
71	71		423/2	0.0	1	3/8	3/8	Dynamic	6/8	1	1	0						sf									
71	71		423/2	0.25	1	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1455							202			
71	71		847/4	0.25	1	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1456										
71	71		212	0.25	1	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1457		articStaccatoAbove								
71	71		849/4	0.25	1	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1458		articStaccatoAbove								
71	71		425/2	0.25	1	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1459		articStaccatoAbove								
71	71		851/4	0.25	1	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1460		articStaccatoAbove								
71	71		210	0.25	1	0	0	Chord	6/8	2	1	1/16			1/16	1	1461										
71	71		841/4	0.25	1	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	1462							203			
71	71		421/2	0.25	1	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	1463										
71	71		843/4	0.25	1	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	1464							204			
71	71		211	0.25	1	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	1465										
71	71		845/4	0.25	1	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	1466							205			
71	71		423/2	0.25	1	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1467										
71	71		847/4	0.25	1	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1468							206			
71	71		212	0.25	1	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1469										
71	71		849/4	0.25	1	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1470							207			
71	71		425/2	0.25	1	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1471										
71	71		851/4	0.25	1	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1472										
71	71		210	0.25	1	0	0	Chord	6/8	3	1	1/16			1/16	1	1473										
71	71		841/4	0.25	1	1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	1474							208			
71	71		421/2	0.25	1	1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	1475										
71	71		843/4	0.25	1	3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	1476							209			
71	71		211	0.25	1	1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	1477										
71	71		845/4	0.25	1	5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	1478							210			
71	71		423/2	0.25	1	3/8	3/8	Chord	6/8	3	1	1/16			1/16	1	1479										
71	71		847/4	0.25	1	7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	1480							211			
71	71		212	0.25	1	1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	1481										
71	71		849/4	0.25	1	9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	1482							212			
71	71		425/2	0.25	1	5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	1483										
71	71		851/4	0.25	1	11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	1484										
71	71		210	0.0	1	0	0	Dynamic	6/8	4	1	0						sf									
71	71		210	0.25	1	0	0	Chord	6/8	4	1	1/16			1/16	1	1485							213			
71	71		841/4	0.25	1	1/16	1/16	Chord	6/8	4	1	1/16			1/16	1	1486										
71	71		421/2	0.25	1	1/8	1/8	Chord	6/8	4	1	1/16			1/16	1	1487		articStaccatoAbove								
71	71		843/4	0.25	1	3/16	3/16	Chord	6/8	4	1	1/16			1/16	1	1488		articStaccatoAbove								
71	71		211	0.25	1	1/4	1/4	Chord	6/8	4	1	1/16			1/16	1	1489		articStaccatoBelow								
71	71		845/4	0.25	1	5/16	5/16	Chord	6/8	4	1	1/16			1/16	1	1490		articStaccatoBelow								
71	71		423/2	1.0	1	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	1491										
71	71		425/2	0.5	1	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	1492										
72	70		213	0.0	1	0	0	Dynamic	6/8	1	1	0						ff									
72	70		213	1.0	1	0	0	Chord	6/8	1	1	1/4			1/4	1	1493		articStaccatoBelow								
72	70		429/2	1.0	1	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1494		articStaccatoAbove								
72	70		213	0.0	1	0	0	Dynamic	6/8	2	1	0						ff									
72	70		213	1.0	1	0	0	Chord	6/8	2	1	1/4			1/4	1	1495		articStaccatoBelow								
72	70		429/2	1.0	1	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1496		articStaccatoBelow								
72	70		213	0.0	1	0	0	Dynamic	6/8	3	1	0						ff									
72	70		213	1.0	1	0	0	Chord	6/8	3	1	1/4			1/4	1	1497		articStaccatoBelow								
72	70		429/2	1.0	1	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	1498		articStaccatoBelow								
72	70		213	0.0	1	0	0	Dynamic	6/8	4	1	0						ff									
72	70		213	1.0	1	0	0	Chord	6/8	4	1	1/4			1/4	1	1499		articStaccatoBelow								
72	70		429/2	1.0	1	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	1500		articStaccatoBelow								
74	72	204	219	0.0		0	0	Dynamic	6/8	1	1	0						p									
74	72	204	219	1.0		0	0	Chord	6/8	1	1	1/4			1/4	1	1501		articStaccatoBelow								
74	72	411/2	441/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1502		articStaccatoAbove								
74	72	204	219	0.0		0	0	Dynamic	6/8	2	1	0						p									
74	72	204	219	1.0		0	0	Chord	6/8	2	1	1/4			1/4	1	1503		articStaccatoBelow								
74	72	411/2	441/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1504		articStaccatoBelow								
74	72	204	219	0.0		0	0	Dynamic	6/8	3	1	0						p									
74	72	204	219	1.0		0	0	Chord	6/8	3	1	1/4			1/4	1	1505		articStaccatoBelow								
74	72	411/2	441/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	1506		articStaccatoBelow								
74	72	204	219	0.0		0	0	Dynamic	6/8	4	1	0						p									
74	72	204	219	1.0		0	0	Chord	6/8	4	1	1/4			1/4	1	1507		articStaccatoAbove								
74	72	411/2	441/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	1508		articStaccatoAbove								
76	74	210	225	0.0		0	0	Dynamic	6/8	1	1	0						pp									
76	74	210	225	1.0		0	0	Chord	6/8	1	1	1/4			1/4	1	1509		articStaccatoBelow					214			
76	74	423/2	453/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1510		articStaccatoBelow								
76	74	210	225	0.0		0	0	Dynamic	6/8	2	1	0						pp									
76	74	210	225	1.0		0	0	Chord	6/8	2	1	1/4			1/4	1	1511		articStaccatoBelow					215			
76	74	423/2	453/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1512		articStaccatoBelow								
76	74	210	225	0.0		0	0	Dynamic	6/8	3	1	0						pp									
76	74	210	225	1.0		0	0	Chord	6/8	3	1	1/4			1/4	1	1513		articStaccatoBelow					216			
76	74	423/2	453/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	1514		articStaccatoAbove								
76	74	210	225	0.0		0	0	Dynamic	6/8	4	1	0						pp									
76	74	210	225	1.0		0	0	Chord	6/8	4	1	1/4			1/4	1	1515		articStaccatoAbove					217			
76	74	423/2	453/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	1516		articStaccatoBelow								
78	76	216	231	0.0		0	0	Dynamic	6/8	1	1	0						ff									
78	76	216	231	0.0		0	0	Dynamic	6/8	1	1	0						ff									
78	76	216	231	1.0		0	0	Chord	6/8	1	1	1/4			1/4	1	1517		articStaccatoBelow								
78	76	435/2	465/2	0.0		3/8	3/8	Dynamic	6/8	1	1	0						sf									
78	76	435/2	465/2	0.0		3/8	3/8	Spanner	6/8	1	1	0														22	
78	76	435/2	465/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	1518									22	
78	76	435/2	465/2	0.5		3/8	3/8	Chord	6/8	1	2	1/8			1/8	1	1519									22	
78	76	216	231	0.0		0	0	Dynamic	6/8	2	1	0						ff									
78	76	216	231	1.0		0	0	Chord	6/8	2	1	1/4			1/4	1	1520		articStaccatoBelow								
78	76	435/2	465/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1521		articStaccatoBelow								
78	76	216	231	0.0		0	0	Dynamic	6/8	3	1	0						ff									
78	76	216	231	1.0		0	0	Chord	6/8	3	1	1/4			1/4	1	1522		articStaccatoBelow								
78	76	435/2	465/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	1523		articStaccatoBelow								
78	76	216	231	0.0		0	0	Dynamic	6/8	4	1	0						ff									
78	76	216	231	1.0		0	0	Chord	6/8	4	1	1/4			1/4	1	1524		articStaccatoBelow								
78	76	435/2	465/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	1525		articStaccatoBelow								
79	77	219	234	3.0		0	0	Chord	6/8	1	1	3/4			1/2	3/2	1526									22	
80	78	222	237	0.0		0	0	Dynamic	6/8	1	1	0						pp									
80	78	222	237	0.0		0	0	Spanner	6/8	1	1	0															
80	78	222	237	3.0		0	0	Chord	6/8	1	1	3/4			1/2	3/2	1527										
80	78	449/2	479/2	0.0		5/8	5/8	Dynamic	6/8	2	1	0						pp									
80	78	449/2	479/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1528							218			
80	78	449/2	479/2	0.0		5/8	5/8	Dynamic	6/8	3	1	0						pp									
80	78	449/2	479/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	1529							219			
80	78	222	237	0.0		0	0	Dynamic	6/8	4	1	0						pp									
80	78	222	237	0.5		0	0	Chord	6/8	4	1	1/8			1/8	1	1530							220			
80	78	445/2	475/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	1531							220			
80	78	223	238	0.5		1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	1532							220			
80	78	447/2	477/2	1.5		3/8	3/8	Chord	6/8	4	1	3/8			1/4	3/2	1533										
81	79	225	240	0.25		0	0	Chord	6/8	1	1	1/16			1/16	1	1534							221			
81	79	901/4	961/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1535							221			
81	79	451/2	481/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1536							221			
81	79	903/4	963/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1537							221			
81	79	226	241	0.25		1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1538							221			
81	79	905/4	965/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1539							221			
81	79	453/2	483/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1540										
81	79	225	240	1.0		0	0	Chord	6/8	2	1	1/4			1/4	1	1541							218			
81	79	226	241	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1542							218			
81	79	453/2	483/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1543										
81	79	225	240	1.0		0	0	Chord	6/8	3	1	1/4			1/4	1	1544							219			
81	79	226	241	0.5		1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	1545							219			
81	79	453/2	483/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	1546										
81	79	225	240	1.5		0	0	Chord	6/8	4	1	3/8			1/4	3/2	1547							222			
81	79	453/2	483/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	1548										
83	81	467/2	497/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1549										
83	81	467/2	497/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1550							223			
83	81	467/2	497/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	1551							224			
83	81	231	246	0.5		0	0	Chord	6/8	4	1	1/8			1/8	1	1552							225			
83	81	463/2	493/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	1553							225			
83	81	232	247	0.5		1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	1554							225			
83	81	465/2	495/2	1.5		3/8	3/8	Chord	6/8	4	1	3/8			1/4	3/2	1555										
84	82	234	249	0.25		0	0	Chord	6/8	1	1	1/16			1/16	1	1556							226			
84	82	937/4	997/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1557							226			
84	82	469/2	499/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1558							226			
84	82	939/4	999/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1559							226			
84	82	235	250	0.25		1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1560							226			
84	82	941/4	1001/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1561							226			
84	82	471/2	501/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	1562										
84	82	234	249	1.0		0	0	Chord	6/8	2	1	1/4			1/4	1	1563							223			
84	82	235	250	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1564							223			
84	82	471/2	501/2	1.5		3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1565										
84	82	234	249	1.0		0	0	Chord	6/8	3	1	1/4			1/4	1	1566							224			
84	82	235	250	0.5		1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	1567							224			
84	82	471/2	501/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8			1/4	3/2	1568										
84	82	234	249	1.5		0	0	Chord	6/8	4	1	3/8			1/4	3/2	1569										
84	82	471/2	501/2	1.5		3/8	3/8	Chord	6/8	4	1	3/8			1/4	3/2	1570										
85	83	237	252	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	1571							227			
85	83	475/2	505/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1572							227			
85	83	238	253	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1573										
85	83	477/2	507/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	1574										
85	83	237	252	3.0		0	0	Chord	6/8	2	1	3/4			1/2	3/2	1575										
85	83	237	252	3.0		0	0	Chord	6/8	3	1	3/4			1/2	3/2	1576										
85	83	237	252	1.5		0	0	Chord	6/8	4	1	3/8			1/4	3/2	1577										
85	83	477/2	507/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	1578							228			
85	83	239	254	0.5		1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	1579							228			
85	83	479/2	509/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	1580										
86	84	240	255	0.25		0	0	Chord	6/8	1	1	1/16			1/16	1	1581							229			
86	84	961/4	1021/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1582							229			
86	84	481/2	511/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1583							229			
86	84	963/4	1023/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1584							229			
86	84	241	256	0.25		1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1585							229			
86	84	965/4	1025/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1586										
86	84	483/2	513/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1587							230			
86	84	242	257	0.5		1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1588										
86	84	485/2	515/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1589		articStaccatoBelow								
86	84	240	255	1.5		0	0	Chord	6/8	2	1	3/8			1/4	3/2	1590										
86	84	483/2	513/2	1.5		3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1591										
86	84	240	255	1.5		0	0	Chord	6/8	3	1	3/8			1/4	3/2	1592							231			
86	84	483/2	513/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8			1/4	3/2	1593										
86	84	240	255	1.5		0	0	Chord	6/8	4	1	3/8			1/4	3/2	1594										
86	84	483/2	513/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	1595							232			
86	84	242	257	0.25		1/2	1/2	Chord	6/8	4	1	1/16			1/16	1	1596							232			
86	84	969/4	1029/4	0.25		9/16	9/16	Chord	6/8	4	1	1/16			1/16	1	1597							232			
86	84	485/2	515/2	0.25		5/8	5/8	Chord	6/8	4	1	1/16			1/16	1	1598							232			
86	84	971/4	1031/4	0.25		11/16	11/16	Chord	6/8	4	1	1/16			1/16	1	1599										
87	85	243	258	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	1600							233			
87	85	487/2	517/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1601							233			
87	85	244	259	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1602										
87	85	489/2	519/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	1603										
87	85	243	258	3.0		0	0	Chord	6/8	2	1	3/4			1/2	3/2	1604										
87	85	243	258	3.0		0	0	Chord	6/8	3	1	3/4			1/2	3/2	1605										
87	85	243	258	0.5		0	0	Chord	6/8	4	1	1/8			1/8	1	1606							234			
87	85	487/2	517/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	1607										
87	85	244	259	0.5		1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	1608		articStaccatoBelow								
87	85	489/2	519/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	1609							235			
87	85	245	260	0.5		1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	1610							235			
87	85	491/2	521/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	1611										
88	86	246	261	0.25		0	0	Chord	6/8	1	1	1/16			1/16	1	1612							236			
88	86	985/4	1045/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1613							236			
88	86	493/2	523/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1614							236			
88	86	987/4	1047/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1615							236			
88	86	247	262	0.25		1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1616							236			
88	86	989/4	1049/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1617										
88	86	495/2	525/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1618							237			
