mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	decrescendo_hairpin	crescendo_hairpin
125	112	447/2	459/2	0.25		1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2299			articStaccatoAbove										
125	112	895/4	919/4	0.25		5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2300			articStaccatoAbove										
125	112	224	230	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2301			articStaccatoAbove										
125	112	897/4	921/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2302			articStaccatoAbove										
126	113	449/2	461/2	0.0		0	0	StaffText	2/4	1	1	0								cresc.									
126	113	449/2	461/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	2303			articStaccatoAbove							417			
126	113	225	231	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2304			articStaccatoAbove										
126	113	451/2	463/2	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2305													
126	113	449/2	461/2	0.0		0	0	StaffText	2/4	2	1	0								cresc.									
126	113	449/2	461/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2306													
126	113	899/4	923/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2307													
126	113	225	231	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2308													
126	113	901/4	925/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2309													
126	113	451/2	463/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2310													
126	113	903/4	927/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2311													
126	113	226	232	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2312													
126	113	905/4	929/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2313													
126	113	449/2	461/2	0.0		0	0	StaffText	2/4	3	1	0								cresc.									
126	113	449/2	461/2	0.25		0	0	Chord	2/4	3	1	1/16		1/16	1	2314													
126	113	899/4	923/4	0.25		1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2315													
126	113	225	231	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2316													
126	113	901/4	925/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2317													
126	113	451/2	463/2	0.25		1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2318													
126	113	903/4	927/4	0.25		5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2319													
126	113	226	232	0.25		3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2320													
126	113	905/4	929/4	0.25		7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2321													
126	113	449/2	461/2	0.0		0	0	StaffText	2/4	4	1	0								cresc.									
126	113	449/2	461/2	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	2322													
126	113	225	231	0.5		1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2323													
126	113	451/2	463/2	1.0		1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	2324													
127	114	453/2	465/2	0.0		0	0	Dynamic	2/4	1	1	0						p											
127	114	453/2	465/2	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	2325													
127	114	455/2	467/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2326													
127	114	911/4	935/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2327			articStaccatoAbove										
127	114	228	234	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2328			articStaccatoAbove										
127	114	913/4	937/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2329			articStaccatoAbove										
127	114	453/2	465/2	0.0		0	0	Dynamic	2/4	2	1	0						p											
127	114	453/2	465/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2330			articStaccatoAbove										
127	114	907/4	931/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2331			articStaccatoAbove										
127	114	227	233	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2332			articStaccatoAbove										
127	114	909/4	933/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2333			articStaccatoAbove										
127	114	455/2	467/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2334													
127	114	453/2	465/2	0.0		0	0	Dynamic	2/4	3	1	0						p											
127	114	453/2	465/2	0.25		0	0	Chord	2/4	3	1	1/16		1/16	1	2335			articStaccatoAbove										
127	114	907/4	931/4	0.25		1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2336			articStaccatoAbove										
127	114	227	233	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2337			articStaccatoAbove										
127	114	909/4	933/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2338			articStaccatoAbove										
127	114	455/2	467/2	1.0		1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	2339													
127	114	453/2	465/2	0.0		0	0	Dynamic	2/4	4	1	0						p											
127	114	453/2	465/2	0.25		0	0	Chord	2/4	4	1	1/16		1/16	1	2340													
127	114	907/4	931/4	0.25		1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	2341			articStaccatoAbove										
127	114	227	233	0.25		1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	2342			articStaccatoAbove										
127	114	909/4	933/4	0.25		3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2343			articStaccatoAbove										
127	114	455/2	467/2	1.0		1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	2344													
128	115	457/2	469/2	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	2345													
128	115	459/2	471/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2346													
128	115	919/4	943/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2347			articStaccatoAbove										
128	115	230	236	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2348			articStaccatoAbove										
128	115	921/4	945/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2349			articStaccatoAbove										
128	115	457/2	469/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2350													
128	115	915/4	939/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2351			articStaccatoAbove										
128	115	229	235	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2352			articStaccatoAbove										
128	115	917/4	941/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2353			articStaccatoAbove										
128	115	459/2	471/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2354													
128	115	457/2	469/2	0.25		0	0	Chord	2/4	3	1	1/16		1/16	1	2355													
128	115	915/4	939/4	0.25		1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2356			articStaccatoAbove										
128	115	229	235	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2357			articStaccatoAbove										
128	115	917/4	941/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2358			articStaccatoAbove										
128	115	459/2	471/2	1.0		1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	2359													
128	115	457/2	469/2	0.25		0	0	Chord	2/4	4	1	1/16		1/16	1	2360													
128	115	915/4	939/4	0.25		1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	2361			articStaccatoAbove										
128	115	229	235	0.25		1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	2362			articStaccatoAbove										
128	115	917/4	941/4	0.25		3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2363			articStaccatoAbove										
128	115	459/2	471/2	1.0		1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	2364													
129	116	461/2	473/2	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	2365													
129	116	923/4	947/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2366			articStaccatoBelow										
129	116	231	237	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2367			articStaccatoBelow										
129	116	925/4	949/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2368			articStaccatoBelow										
129	116	463/2	475/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2369			articStaccatoBelow										
129	116	927/4	951/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2370			articStaccatoBelow										
129	116	232	238	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2371										418			
129	116	461/2	473/2	1.0		0	0	Chord	2/4	3	1	1/4		1/4	1	2372													
129	116	463/2	475/2	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2373			articStaccatoBelow							419			
129	116	232	238	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2374			articStaccatoBelow										
129	116	461/2	473/2	2.0		0	0	Chord	2/4	4	1	1/2		1/2	1	2375													
130	117	465/2	477/2	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	2376													
130	117	465/2	477/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2377													
130	117	931/4	955/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2378			articStaccatoBelow										
130	117	233	239	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2379			articStaccatoBelow										
130	117	933/4	957/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2380			articStaccatoBelow										
130	117	467/2	479/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2381			articStaccatoBelow										
130	117	935/4	959/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2382			articStaccatoBelow										
130	117	234	240	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2383										420			
130	117	465/2	477/2	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	2384			articStaccatoBelow							421			
130	117	233	239	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2385			articStaccatoBelow										
130	117	467/2	479/2	1.0		1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	2386													
130	117	465/2	477/2	2.0		0	0	Chord	2/4	4	1	1/2		1/2	1	2387													
131	118	469/2	481/2	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	2388													
131	118	469/2	481/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2389													
131	118	939/4	963/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2390			articStaccatoBelow										
131	118	235	241	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2391			articStaccatoBelow										
131	118	941/4	965/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2392			articStaccatoBelow										
131	118	471/2	483/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2393			articStaccatoBelow										
131	118	943/4	967/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2394			articStaccatoBelow										
131	118	236	242	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2395			articStaccatoBelow										
131	118	945/4	969/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2396			articStaccatoBelow										
131	118	469/2	481/2	1.0		0	0	Chord	2/4	3	1	1/4		1/4	1	2397													
131	118	471/2	483/2	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2398			articStaccatoBelow							422			
131	118	236	242	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2399			articStaccatoBelow										
131	118	469/2	481/2	2.0		0	0	Chord	2/4	4	1	1/2		1/2	1	2400													
132	119	473/2	485/2	0.0		0	0	StaffText	2/4	1	1	0								cresc.									
132	119	473/2	485/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	2401										423			
132	119	947/4	971/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2402										423			
132	119	237	243	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2403										423			
132	119	949/4	973/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2404										423			
132	119	475/2	487/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2405										423			
132	119	951/4	975/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2406										423			
132	119	238	244	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2407										423			
132	119	953/4	977/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2408													
132	119	473/2	485/2	0.0		0	0	StaffText	2/4	2	1	0								cresc.									
132	119	473/2	485/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2409													
132	119	237	243	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2410													
132	119	475/2	487/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2411													
132	119	473/2	485/2	0.0		0	0	StaffText	2/4	3	1	0								cresc.									
132	119	473/2	485/2	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	2412										424			
132	119	237	243	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2413										424			
132	119	475/2	487/2	1.0		1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	2414													
132	119	473/2	485/2	0.0		0	0	StaffText	2/4	4	1	0								cresc.									
132	119	473/2	485/2	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	2415										425			
132	119	237	243	0.5		1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2416										425			
132	119	475/2	487/2	1.0		1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	2417													
133	120	477/2	489/2	0.0		0	0	Dynamic	2/4	1	1	0						p											
133	120	477/2	489/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	2418			articStaccatoAbove										
133	120	955/4	979/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2419			articStaccatoAbove										
133	120	239	245	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2420			articStaccatoAbove										
133	120	957/4	981/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2421			articStaccatoAbove										
133	120	479/2	491/2	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2422													
133	120	477/2	489/2	0.0		0	0	Dynamic	2/4	2	1	0						p											
133	120	477/2	489/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2423													
133	120	955/4	979/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2424			articStaccatoAbove										
133	120	239	245	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2425			articStaccatoAbove										
133	120	957/4	981/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2426			articStaccatoAbove										
133	120	479/2	491/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2427													
133	120	477/2	489/2	0.0		0	0	Dynamic	2/4	3	1	0						p											
133	120	477/2	489/2	1.0		0	0	Chord	2/4	3	1	1/4		1/4	1	2428													
133	120	479/2	491/2	0.25		1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2429													
133	120	959/4	983/4	0.25		5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2430			articStaccatoBelow										
133	120	240	246	0.25		3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2431			articStaccatoBelow										
133	120	961/4	985/4	0.25		7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2432			articStaccatoBelow										
133	120	477/2	489/2	0.0		0	0	Dynamic	2/4	4	1	0						p											
133	120	477/2	489/2	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	2433													
133	120	479/2	491/2	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2434													
134	121	481/2	493/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	2435													
134	121	963/4	987/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2436			articStaccatoAbove										
134	121	241	247	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2437			articStaccatoAbove										
134	121	965/4	989/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2438			articStaccatoAbove										
134	121	483/2	495/2	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2439													
134	121	481/2	493/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2440													
134	121	963/4	987/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2441			articStaccatoBelow										
134	121	241	247	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2442			articStaccatoBelow										
134	121	965/4	989/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2443			articStaccatoBelow										
134	121	483/2	495/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2444													
134	121	481/2	493/2	1.0		0	0	Chord	2/4	3	1	1/4		1/4	1	2445													
134	121	483/2	495/2	0.25		1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2446													
134	121	967/4	991/4	0.25		5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2447			articStaccatoBelow										
134	121	242	248	0.25		3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2448			articStaccatoBelow										
134	121	969/4	993/4	0.25		7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2449			articStaccatoBelow										
134	121	481/2	493/2	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	2450													
134	121	483/2	495/2	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2451													
135	122	971/4	995/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2452			articStaccatoAbove										
135	122	243	249	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2453			articStaccatoAbove										
135	122	973/4	997/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2454			articStaccatoAbove										
135	122	487/2	499/2	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2455													
135	122	971/4	995/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2456			articStaccatoBelow										
135	122	243	249	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2457			articStaccatoBelow										
135	122	973/4	997/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2458			articStaccatoBelow										
135	122	487/2	499/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2459													
135	122	971/4	995/4	0.25		1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2460			articStaccatoAbove										
135	122	243	249	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2461			articStaccatoAbove										
135	122	973/4	997/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2462			articStaccatoAbove										
135	122	487/2	499/2	1.0		1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	2463													
135	122	485/2	497/2	1.0		0	0	Chord	2/4	4	1	1/4		1/4	1	2464													
135	122	487/2	499/2	0.25		1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2465													
135	122	975/4	999/4	0.25		5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2466			articStaccatoBelow										
135	122	244	250	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2467			articStaccatoBelow										
135	122	977/4	1001/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2468			articStaccatoBelow										
136	123	489/2	501/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	2469													
136	123	979/4	1003/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2470			articStaccatoAbove										
136	123	245	251	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2471			articStaccatoAbove										
136	123	981/4	1005/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2472			articStaccatoAbove										
136	123	491/2	503/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2473													
136	123	489/2	501/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2474													
136	123	979/4	1003/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2475			articStaccatoBelow										
136	123	245	251	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2476			articStaccatoBelow										
136	123	981/4	1005/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2477			articStaccatoBelow										
136	123	491/2	503/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2478													
136	123	489/2	501/2	0.25		0	0	Chord	2/4	3	1	1/16		1/16	1	2479													
136	123	979/4	1003/4	0.25		1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2480			articStaccatoAbove										
136	123	245	251	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2481			articStaccatoAbove										
136	123	981/4	1005/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2482			articStaccatoAbove										
136	123	491/2	503/2	1.0		1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	2483													
136	123	489/2	501/2	1.0		0	0	Chord	2/4	4	1	1/4		1/4	1	2484													
136	123	491/2	503/2	0.25		1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2485													
136	123	983/4	1007/4	0.25		5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2486			articStaccatoBelow										
136	123	246	252	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2487			articStaccatoBelow										
136	123	985/4	1009/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2488			articStaccatoBelow										
137	124	493/2	505/2	0.0		0	0	StaffText	2/4	1	1	0								cresc.									
137	124	493/2	505/2	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	2489													
137	124	495/2	507/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2490													
137	124	991/4	1015/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2491			articStaccatoAbove										
137	124	248	254	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2492			articStaccatoAbove										
137	124	993/4	1017/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2493			articStaccatoAbove										
137	124	493/2	505/2	0.0		0	0	StaffText	2/4	2	1	0								cresc.									
137	124	493/2	505/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2494													
137	124	987/4	1011/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2495			articStaccatoAbove										
137	124	247	253	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2496			articStaccatoAbove										
137	124	989/4	1013/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2497			articStaccatoAbove										
137	124	495/2	507/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2498													
137	124	493/2	505/2	0.0		0	0	StaffText	2/4	3	1	0								cresc.									
137	124	493/2	505/2	0.25		0	0	Chord	2/4	3	1	1/16		1/16	1	2499													
137	124	987/4	1011/4	0.25		1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2500			articStaccatoAbove										
137	124	247	253	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2501			articStaccatoAbove										
137	124	989/4	1013/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2502			articStaccatoAbove										
137	124	495/2	507/2	1.0		1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	2503													
137	124	493/2	505/2	0.0		0	0	StaffText	2/4	4	1	0								cresc.									
137	124	493/2	505/2	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	2504													
137	124	247	253	0.75		1/8	1/8	Chord	2/4	4	1	3/16		1/8	3/2	2505													
137	124	991/4	1015/4	0.25		5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2506													
137	124	248	254	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2507													
137	124	993/4	1017/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2508													
138	125	497/2	509/2	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	2509													
138	125	499/2	511/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2510													
138	125	999/4	1023/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2511			articStaccatoAbove										
138	125	250	256	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2512			articStaccatoAbove										
138	125	1001/4	1025/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2513			articStaccatoAbove										
138	125	497/2	509/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2514													
138	125	995/4	1019/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2515			articStaccatoAbove										
138	125	249	255	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2516			articStaccatoAbove										
138	125	997/4	1021/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2517			articStaccatoAbove										
138	125	499/2	511/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2518													
138	125	497/2	509/2	0.25		0	0	Chord	2/4	3	1	1/16		1/16	1	2519													
138	125	995/4	1019/4	0.25		1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2520			articStaccatoAbove										
138	125	249	255	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2521			articStaccatoAbove										
138	125	997/4	1021/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2522			articStaccatoAbove										
138	125	499/2	511/2	1.0		1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	2523													
138	125	995/4	1019/4	0.25		1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	2524													
138	125	249	255	0.75		1/8	1/8	Chord	2/4	4	1	3/16		1/8	3/2	2525													
138	125	999/4	1023/4	0.25		5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2526													
138	125	250	256	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2527													
138	125	1001/4	1025/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2528													
139	126	501/2	513/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	2529			articStaccatoAbove										
139	126	1003/4	1027/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2530			articStaccatoAbove										
139	126	251	257	0.0		1/8	1/8	Dynamic	2/4	1	1	0						sf											
139	126	251	257	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2531			articStaccatoAbove										
139	126	1005/4	1029/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2532			articStaccatoAbove										
139	126	503/2	515/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2533			articStaccatoAbove										
139	126	1007/4	1031/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2534			articStaccatoAbove										
139	126	252	258	0.0		3/8	3/8	Dynamic	2/4	1	1	0						sf											
139	126	252	258	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2535			articStaccatoAbove										
139	126	1009/4	1033/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2536			articStaccatoAbove										
139	126	501/2	513/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	2537													
139	126	1003/4	1027/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2538			articStaccatoAbove										
139	126	251	257	0.0		1/8	1/8	Dynamic	2/4	2	1	0						sf											
