mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	Trill:trill
54	54	215/2	215/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	932									170			
54	54	431/4	431/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	933												
54	54	106	106	0.0	0	0	Spanner	2/4	3	1	0																
54	54	106	106	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	934									171			
54	54	213/2	213/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	935									171			
54	54	107	107	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	936									171			
54	54	215/2	215/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	937												
54	54	106	106	0.0	0	0	Spanner	2/4	4	1	0																
54	54	106	106	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	938									172			
54	54	107	107	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	939												
55	55	108	108	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	940									173			
55	55	433/4	433/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	941									173			
55	55	217/2	217/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	942									173			
55	55	435/4	435/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	943												
55	55	109	109	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	944									174			
55	55	439/4	439/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	945												
55	55	108	108	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	946												
55	55	109	109	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	947									175			
55	55	437/4	437/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	948									175			
55	55	219/2	219/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	949									175			
55	55	439/4	439/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	950												
55	55	108	108	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	951									176			
55	55	217/2	217/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	952									176			
55	55	109	109	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	953									176			
55	55	219/2	219/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	954												
55	55	108	108	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	955									177			
55	55	109	109	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	956												
56	56	110	110	0.0	0	0	StaffText	2/4	1	1	0							cresc.									
56	56	110	110	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	957									178			
56	56	883/8	883/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	958									178			
56	56	221/2	221/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	959									178			
56	56	887/8	887/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	960												
56	56	111	111	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	961									179			
56	56	891/8	891/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	962									179			
56	56	223/2	223/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	963									179			
56	56	895/8	895/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	964												
56	56	110	110	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	965									180			
56	56	221/2	221/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	966												
56	56	223/2	223/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	967												
56	56	110	110	0.0	0	0	StaffText	2/4	3	1	0							cresc.									
56	56	110	110	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	968									181			
56	56	221/2	221/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	969												
56	56	111	111	0.375	1/4	1/4	Chord	2/4	3	1	3/32		1/16	3/2	970									182			
56	56	891/8	891/8	0.125	11/32	11/32	Chord	2/4	3	1	1/32		1/32	1	971									182			
56	56	223/2	223/2	0.375	3/8	3/8	Chord	2/4	3	1	3/32		1/16	3/2	972									182			
56	56	895/8	895/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	973												
56	56	110	110	0.0	0	0	StaffText	2/4	4	1	0							cresc.									
56	56	110	110	0.0	0	0	StaffText	2/4	4	1	0							cresc.									
56	56	110	110	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	974									183			
56	56	221/2	221/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	975									183			
56	56	111	111	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	976									183			
56	56	223/2	223/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	977												
57	57	112	112	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	978									184			
57	57	899/8	899/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	979												
57	57	225/2	225/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	980												
57	57	227/2	227/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	981									185			
57	57	911/8	911/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	982												
57	57	112	112	0.375	0	0	Chord	2/4	2	1	3/32		1/16	3/2	983									186			
57	57	899/8	899/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	984												
57	57	225/2	225/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	985												
57	57	227/2	227/2	0.375	3/8	3/8	Chord	2/4	2	1	3/32		1/16	3/2	986									187			
57	57	911/8	911/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	987												
57	57	112	112	0.375	0	0	Chord	2/4	3	1	3/32		1/16	3/2	988									188			
57	57	899/8	899/8	0.125	3/32	3/32	Chord	2/4	3	1	1/32		1/32	1	989												
57	57	225/2	225/2	1.0	1/8	1/8	Chord	2/4	3	1	1/4		1/4	1	990												
57	57	227/2	227/2	0.375	3/8	3/8	Chord	2/4	3	1	3/32		1/16	3/2	991									189			
57	57	911/8	911/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	992												
57	57	112	112	0.75	0	0	Chord	2/4	4	1	3/16		1/8	3/2	993									190			
57	57	451/4	451/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	994									190			
57	57	113	113	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	995												
57	57	227/2	227/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	996												
58	58	114	114	0.0	0	0	Dynamic	2/4	1	1	0					p											
58	58	114	114	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	997												
58	58	115	115	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	998									191			
58	58	921/8	921/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	999									191			
58	58	461/4	461/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1000									191			
58	58	923/8	923/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1001									191			
58	58	231/2	231/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1002									191			
58	58	925/8	925/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1003									191			
58	58	463/4	463/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1004									191			
58	58	927/8	927/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1005												
58	58	114	114	0.0	0	0	Dynamic	2/4	2	1	0					p											
58	58	114	114	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1006												
58	58	114	114	0.0	0	0	Dynamic	2/4	3	1	0					p											
58	58	114	114	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1007												
58	58	114	114	0.0	0	0	Dynamic	2/4	4	1	0					p											
58	58	114	114	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1008												
58	58	229/2	229/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1009												
59	59	116	116	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	1010									192			
59	59	931/8	931/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1011												
59	59	233/2	233/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1012												
59	59	117	117	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	1013									193			
59	59	939/8	939/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1014												
59	59	235/2	235/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1015												
59	59	116	116	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1016									194			
59	59	233/2	233/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1017												
59	59	117	117	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1018									195			
59	59	235/2	235/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1019												
59	59	116	116	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1020									196			
59	59	233/2	233/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1021												
59	59	117	117	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1022									197			
59	59	235/2	235/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1023												
60	60	118	118	0.0	0	0	Chord	2/4	1	1	0	acciaccatura	1/8	1	1024												
60	60	118	118	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	1025									198			
60	60	945/8	945/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1026									198			
60	60	473/4	473/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1027									198			
60	60	947/8	947/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1028												
60	60	237/2	237/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1029		articStaccatoAbove										
60	60	118	118	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1030												
60	60	118	118	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1031												
60	60	119	119	0.125	1/4	1/4	Chord	2/4	3	1	1/32		1/32	1	1032									199			
60	60	953/8	953/8	0.125	9/32	9/32	Chord	2/4	3	1	1/32		1/32	1	1033									199			
60	60	477/4	477/4	0.125	5/16	5/16	Chord	2/4	3	1	1/32		1/32	1	1034									199			
60	60	955/8	955/8	0.125	11/32	11/32	Chord	2/4	3	1	1/32		1/32	1	1035									199			
60	60	239/2	239/2	0.125	3/8	3/8	Chord	2/4	3	1	1/32		1/32	1	1036									199			
60	60	957/8	957/8	0.125	13/32	13/32	Chord	2/4	3	1	1/32		1/32	1	1037									199			
60	60	479/4	479/4	0.125	7/16	7/16	Chord	2/4	3	1	1/32		1/32	1	1038									199			
60	60	959/8	959/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	1039												
60	60	119	119	0.125	1/4	1/4	Chord	2/4	4	1	1/32		1/32	1	1040									200			
60	60	953/8	953/8	0.125	9/32	9/32	Chord	2/4	4	1	1/32		1/32	1	1041									200			
60	60	477/4	477/4	0.125	5/16	5/16	Chord	2/4	4	1	1/32		1/32	1	1042									200			
60	60	955/8	955/8	0.125	11/32	11/32	Chord	2/4	4	1	1/32		1/32	1	1043									200			
60	60	239/2	239/2	0.125	3/8	3/8	Chord	2/4	4	1	1/32		1/32	1	1044									200			
60	60	957/8	957/8	0.125	13/32	13/32	Chord	2/4	4	1	1/32		1/32	1	1045									200			
60	60	479/4	479/4	0.125	7/16	7/16	Chord	2/4	4	1	1/32		1/32	1	1046									200			
60	60	959/8	959/8	0.125	15/32	15/32	Chord	2/4	4	1	1/32		1/32	1	1047												
61	61	120	120	0.375	0	0	Chord	2/4	3	1	3/32		1/16	3/2	1048									201			
61	61	963/8	963/8	0.125	3/32	3/32	Chord	2/4	3	1	1/32		1/32	1	1049												
61	61	241/2	241/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1050		articStaccatoAbove										
61	61	121	121	0.375	1/4	1/4	Chord	2/4	3	1	3/32		1/16	3/2	1051									202			
61	61	971/8	971/8	0.125	11/32	11/32	Chord	2/4	3	1	1/32		1/32	1	1052												
61	61	243/2	243/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1053		articStaccatoAbove										
61	61	120	120	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1054									203			
61	61	241/2	241/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1055												
61	61	121	121	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1056									204			
61	61	243/2	243/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1057												
62	62	123	123	0.0	1/4	1/4	Dynamic	2/4	2	1	0					pp											
62	62	123	123	0.125	1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	1058									205			
62	62	985/8	985/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	1059									205			
62	62	493/4	493/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32		1/32	1	1060									205			
62	62	987/8	987/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	1061									205			
62	62	247/2	247/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	1062									205			
62	62	989/8	989/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	1063									205			
62	62	495/4	495/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	1064									205			
62	62	991/8	991/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	1065												
62	62	122	122	0.0	0	0	Chord	2/4	3	1	0	acciaccatura	1/8	1	1066												
62	62	122	122	0.125	0	0	Chord	2/4	3	1	1/32		1/32	1	1067									206			
62	62	977/8	977/8	0.125	1/32	1/32	Chord	2/4	3	1	1/32		1/32	1	1068									206			
62	62	489/4	489/4	0.125	1/16	1/16	Chord	2/4	3	1	1/32		1/32	1	1069									206			
62	62	979/8	979/8	0.125	3/32	3/32	Chord	2/4	3	1	1/32		1/32	1	1070												
62	62	245/2	245/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1071		articStaccatoBelow										
62	62	122	122	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1072												
62	62	245/2	245/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1073												
63	63	124	124	0.0	0	0	Dynamic	2/4	1	1	0					pp											
63	63	124	124	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1074									207			
63	63	125	125	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1075												
63	63	124	124	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1076									208			
63	63	125	125	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1077												
63	63	124	124	0.0	0	0	Dynamic	2/4	3	1	0					pp											
63	63	124	124	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1078									209			
63	63	125	125	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1079												
63	63	124	124	0.0	0	0	Dynamic	2/4	4	1	0					pp											
63	63	124	124	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1080												
63	63	497/4	497/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1081												
63	63	249/2	249/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1082												
63	63	499/4	499/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1083												
63	63	125	125	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1084												
63	63	501/4	501/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1085												
63	63	251/2	251/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1086												
63	63	503/4	503/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1087												
64	64	126	126	0.0	0	0	StaffText	2/4	1	1	0							cresc.									
64	64	126	126	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1088												
64	64	127	127	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1089									210			
64	64	509/4	509/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1090									210			
64	64	1019/8	1019/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1091									210			
64	64	255/2	255/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1092									210			
64	64	1021/8	1021/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1093									210			
64	64	511/4	511/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1094									210			
64	64	1023/8	1023/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1095												
64	64	126	126	0.0	0	0	StaffText	2/4	2	1	0							cresc.									
64	64	126	126	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1096									211			
64	64	127	127	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1097												
64	64	126	126	0.0	0	0	StaffText	2/4	3	1	0							cresc.									
64	64	126	126	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	1098												
64	64	126	126	0.0	0	0	StaffText	2/4	4	1	0							cresc.									
64	64	126	126	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1099												
64	64	505/4	505/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1100												
64	64	253/2	253/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1101												
64	64	507/4	507/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1102												
64	64	127	127	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1103												
64	64	509/4	509/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1104												
64	64	255/2	255/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1105												
64	64	511/4	511/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1106												
65	65	128	128	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	1107									212			
65	65	1027/8	1027/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1108												
65	65	257/2	257/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1109		articStaccatoBelow										
65	65	515/4	515/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1110		articStaccatoBelow										
65	65	129	129	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	1111									213			
65	65	1035/8	1035/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1112												
65	65	259/2	259/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1113		articStaccatoBelow										
65	65	519/4	519/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1114		articStaccatoBelow										
65	65	128	128	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1115												
65	65	513/4	513/4	0.5	1/16	1/16	Chord	2/4	2	1	1/8		1/8	1	1116												
65	65	515/4	515/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1117												
65	65	129	129	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1118												
65	65	517/4	517/4	0.5	5/16	5/16	Chord	2/4	2	1	1/8		1/8	1	1119												
65	65	519/4	519/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1120												
65	65	128	128	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1121												
65	65	513/4	513/4	0.5	1/16	1/16	Chord	2/4	3	1	1/8		1/8	1	1122												
65	65	515/4	515/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1123												
65	65	129	129	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	1124												
65	65	517/4	517/4	0.5	5/16	5/16	Chord	2/4	3	1	1/8		1/8	1	1125												
65	65	519/4	519/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1126												
65	65	128	128	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1127												
65	65	513/4	513/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1128												
65	65	257/2	257/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1129												
65	65	515/4	515/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1130												
65	65	129	129	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1131												
65	65	517/4	517/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1132												
65	65	259/2	259/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1133												
65	65	519/4	519/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1134												
66	66	130	130	0.0	0	0	Dynamic	2/4	1	1	0					p											
66	66	130	130	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1135												
66	66	1049/8	1049/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1136									214			
66	66	525/4	525/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1137									214			
66	66	1051/8	1051/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1138									214			
66	66	263/2	263/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1139									214			
66	66	1053/8	1053/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1140									214			
66	66	527/4	527/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1141									214			
66	66	1055/8	1055/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1142												
66	66	130	130	0.0	0	0	Dynamic	2/4	2	1	0					p											
66	66	130	130	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1143												
66	66	130	130	0.0	0	0	Dynamic	2/4	3	1	0					p											
66	66	130	130	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1144									215			
66	66	261/2	261/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1145									215			
66	66	131	131	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1146									215			
66	66	263/2	263/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1147												
66	66	130	130	0.0	0	0	Dynamic	2/4	4	1	0					p											
66	66	130	130	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1148												
66	66	521/4	521/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1149												
66	66	261/2	261/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1150												
66	66	523/4	523/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1151												
66	66	131	131	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1152												
66	66	525/4	525/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1153												
66	66	263/2	263/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1154												
66	66	527/4	527/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1155												
67	67	132	132	0.0	0	0	StaffText	2/4	1	1	0							cresc.									
67	67	132	132	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1156									216			
67	67	133	133	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1157												
67	67	132	132	0.0	0	0	StaffText	2/4	2	1	0							cresc.									
67	67	132	132	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1158									217			
67	67	133	133	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1159												
67	67	132	132	0.0	0	0	StaffText	2/4	3	1	0							cresc.									
67	67	132	132	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1160									218			
67	67	133	133	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1161												
67	67	132	132	0.0	0	0	StaffText	2/4	4	1	0							cresc.									
67	67	132	132	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1162												
67	67	529/4	529/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1163												
67	67	265/2	265/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1164												
67	67	531/4	531/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1165												
67	67	133	133	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1166												
67	67	533/4	533/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1167												
67	67	267/2	267/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1168												
67	67	535/4	535/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1169												
68	68	134	134	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1170												
68	68	135	135	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1171									219			
68	68	541/4	541/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1172									219			
68	68	1083/8	1083/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1173									219			
68	68	271/2	271/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1174									219			
68	68	1085/8	1085/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1175									219			
68	68	543/4	543/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1176									219			
68	68	1087/8	1087/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1177												
68	68	134	134	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1178									220			
68	68	135	135	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1179												
68	68	134	134	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	1180												
68	68	134	134	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1181												
68	68	537/4	537/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1182												
68	68	269/2	269/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1183												
68	68	539/4	539/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1184												
68	68	135	135	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1185												
68	68	541/4	541/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1186												
68	68	271/2	271/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1187												
68	68	543/4	543/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1188												
69	69	136	136	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	1189									221			
69	69	1091/8	1091/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1190												
69	69	273/2	273/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1191		articStaccatoAbove										
69	69	547/4	547/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1192		articStaccatoAbove										
69	69	137	137	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	1193									222			
69	69	1099/8	1099/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1194												
