mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
78	77	230	230	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	555		articStaccatoAbove							
78	77	229	229	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	556		articStaccatoBelow							
78	77	229	229	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	557		articStaccatoAbove							
78	77	229	229	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	558		articStaccatoAbove							
79	78	232	232	0.0		0	0	StaffText	3/4	1	1	0							cresc.						
79	78	232	232	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	559									
79	78	232	232	0.0		0	0	StaffText	3/4	2	1	0							cresc.						
79	78	232	232	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	560									
79	78	232	232	0.0		0	0	StaffText	3/4	3	1	0							cresc.						
79	78	232	232	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	561									
79	78	232	232	0.0		0	0	StaffText	3/4	4	1	0							cresc.						
79	78	232	232	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	562									
80	79	235	235	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	563									
80	79	235	235	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	564									
80	79	235	235	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	565									
80	79	235	235	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	566									
81	80	238	238	0.0		0	0	Dynamic	3/4	1	1	0					sfp								
81	80	238	238	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	567									
81	80	479/2	479/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	568		articStaccatoAbove							
81	80	240	240	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	569		articStaccatoAbove							
81	80	481/2	481/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	570		articStaccatoAbove							
81	80	238	238	0.0		0	0	Dynamic	3/4	2	1	0					sfp								
81	80	238	238	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	571									146
81	80	239	239	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	572									146
81	80	479/2	479/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	573									
81	80	240	240	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	574		articStaccatoBelow							
81	80	481/2	481/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	575		articStaccatoBelow							
81	80	238	238	0.0		0	0	Dynamic	3/4	3	1	0					sfp								
81	80	238	238	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	576									147
81	80	239	239	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	577									
81	80	240	240	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	578									
81	80	238	238	0.0		0	0	Dynamic	3/4	4	1	0					sfp								
81	80	238	238	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	579									
81	80	240	240	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	580									
82	81		241	1.0	1	0	0	Chord	3/4	1	1	1/4		1/4	1	581									
82	81		243	1.0	1	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	582									
82	81		241	1.0	1	0	0	Chord	3/4	2	1	1/4		1/4	1	583									
82	81		241	1.0	1	0	0	Chord	3/4	3	1	1/4		1/4	1	584									
82	81		241	1.0	1	0	0	Chord	3/4	4	1	1/4		1/4	1	585									
83	81	241	244	1.0	2	0	0	Chord	3/4	1	1	1/4		1/4	1	586									
83	81	241	244	1.0	2	0	0	Chord	3/4	2	1	1/4		1/4	1	587									
83	81	241	244	1.0	2	0	0	Chord	3/4	3	1	1/4		1/4	1	588									
83	81	241	244	1.0	2	0	0	Chord	3/4	4	1	1/4		1/4	1	589									
84	81	243	246	0.0		0	1/2	StaffText	3/4	1	1	0							<b>Trio</b>						
84	81	243	246	1.0		0	1/2	Chord	3/4	2	1	1/4		1/4	1	590									
84	81	243	246	1.0		0	1/2	Chord	3/4	3	1	1/4		1/4	1	591									
85	82	244	247	0.0		0	0	Dynamic	3/4	1	1	0					p								
85	82	244	247	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	592									
85	82	246	249	0.0		1/2	1/2	Dynamic	3/4	1	1	0					sf								
85	82	246	249	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	593									
85	82	244	247	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	594									148
85	82	245	248	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	595									148
85	82	246	249	0.0		1/2	1/2	Dynamic	3/4	2	1	0					sf								
85	82	246	249	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	596									
85	82	244	247	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	597									149
85	82	245	248	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	598									149
85	82	246	249	0.0		1/2	1/2	Dynamic	3/4	3	1	0					sf								
85	82	246	249	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	599									
85	82	244	247	0.0		0	0	Dynamic	3/4	4	1	0					p								
85	82	244	247	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	600									
85	82	246	249	0.0		1/2	1/2	Dynamic	3/4	4	1	0					sf								
85	82	246	249	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	601									
86	83	247	250	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	602									
86	83	249	252	0.0		1/2	1/2	Dynamic	3/4	1	1	0					sf								
86	83	249	252	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	603									
86	83	247	250	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	604									150
86	83	248	251	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	605									150
86	83	249	252	0.0		1/2	1/2	Dynamic	3/4	2	1	0					sf								
86	83	249	252	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	606									
86	83	247	250	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	607									151
86	83	248	251	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	608									151
86	83	249	252	0.0		1/2	1/2	Dynamic	3/4	3	1	0					sf								
86	83	249	252	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	609									
86	83	247	250	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	610									
86	83	249	252	0.0		1/2	1/2	Dynamic	3/4	4	1	0					sf								
86	83	249	252	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	611									
87	84	250	253	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	612									
87	84	252	255	0.0		1/2	1/2	Dynamic	3/4	1	1	0					sf								
87	84	252	255	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	613									
87	84	250	253	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	614									
87	84	251	254	0.0		1/4	1/4	Chord	3/4	2	1	0	acciaccatura	1/8	1	615									
87	84	251	254	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	616									152
87	84	503/2	509/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	617									152
87	84	252	255	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	618									152
87	84	505/2	511/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	619									
87	84	250	253	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	620									
87	84	251	254	0.0		1/4	1/4	Chord	3/4	3	1	0	acciaccatura	1/8	1	621									
87	84	251	254	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	622									153
87	84	503/2	509/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	623									153
87	84	252	255	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	624									153
87	84	505/2	511/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	625									
87	84	250	253	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	626									
87	84	252	255	0.0		1/2	1/2	Dynamic	3/4	4	1	0					sf								
87	84	252	255	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	627									
88	85	253	256	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	628									
88	85	255	258	0.0		1/2	1/2	Dynamic	3/4	1	1	0					sf								
88	85	255	258	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	629									
88	85	253	256	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	630									154
88	85	254	257	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	631									
88	85	255	258	0.0		1/2	1/2	Dynamic	3/4	2	1	0					sf								
88	85	255	258	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	632									155
88	85	253	256	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	633									156
88	85	254	257	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	634									
88	85	255	258	0.0		1/2	1/2	Dynamic	3/4	3	1	0					sf								
88	85	255	258	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	635									157
88	85	253	256	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	636									
88	85	255	258	0.0		1/2	1/2	Dynamic	3/4	4	1	0					sf								
88	85	255	258	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	637									
89	86	256	259	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	638									
89	86	258	261	0.0		1/2	1/2	Dynamic	3/4	1	1	0					sf								
89	86	258	261	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	639									
89	86	256	259	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	640									155
89	86	257	260	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	641									
89	86	258	261	0.0		1/2	1/2	Dynamic	3/4	2	1	0					sf								
89	86	258	261	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	642									158
89	86	256	259	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	643									157
89	86	257	260	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	644									
89	86	258	261	0.0		1/2	1/2	Dynamic	3/4	3	1	0					sf								
89	86	258	261	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	645									159
89	86	256	259	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	646									
89	86	258	261	0.0		1/2	1/2	Dynamic	3/4	4	1	0					sf								
89	86	258	261	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	647									
90	87	259	262	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	648									
90	87	261	264	0.0		1/2	1/2	Dynamic	3/4	1	1	0					sf								
90	87	261	264	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	649									
90	87	259	262	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	650									158
90	87	260	263	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	651									
90	87	261	264	0.0		1/2	1/2	Dynamic	3/4	2	1	0					sf								
90	87	261	264	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	652									
90	87	259	262	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	653									159
90	87	260	263	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	654									
90	87	261	264	0.0		1/2	1/2	Dynamic	3/4	3	1	0					sf								
90	87	261	264	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	655									
90	87	259	262	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	656									
90	87	261	264	0.0		1/2	1/2	Dynamic	3/4	4	1	0					sf								
90	87	261	264	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	657									
91	88	262	265	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	658									
91	88	263	266	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	659									160
91	88	264	267	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	660									
91	88	262	265	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	661									161
91	88	263	266	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	662									161
91	88	264	267	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	663									
91	88	262	265	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	664									162
91	88	263	266	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	665									162
91	88	264	267	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	666									
91	88	262	265	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	667									
91	88	264	267	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	668									
92	89	265	268	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	669									
92	89	265	268	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	670									
92	89	265	268	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	671									
92	89	265	268	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	672									
93	89	267	270	0.0		0	1/2	Dynamic	3/4	3	1	0					p								
93	89	267	270	1.0		0	1/2	Chord	3/4	3	1	1/4		1/4	1	673									
94	90	268	271	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	674									
94	90	268	271	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	675									163
94	90	269	272	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	676									163
94	90	270	273	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	677									163
94	90	268	271	0.0		0	0	Dynamic	3/4	4	1	0					p								
94	90	268	271	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	678									
94	90	269	272	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	679									
94	90	270	273	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	680									
95	91	271	274	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	681									
95	91	271	274	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	682									163
95	91	272	275	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	683									163
95	91	273	276	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	684									163
95	91	271	274	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	685									
95	91	272	275	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	686									
95	91	273	276	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	687									
96	92	274	277	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	688									
96	92	275	278	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	689									164
96	92	276	279	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	690									164
96	92	274	277	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	691									163
96	92	275	278	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	692									163
96	92	276	279	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	693									163
96	92	274	277	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	694									
96	92	275	278	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	695									
96	92	276	279	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	696									
97	93	279	282	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	697									
97	93	277	280	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	698									
97	93	278	281	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	699									165
97	93	557/2	563/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	700									
97	93	279	282	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	701									166
97	93	559/2	565/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	702									
97	93	277	280	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	703									
97	93	278	281	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	704									
97	93	279	282	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	705									
97	93	277	280	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	706									
98	94	280	283	0.0		0	0	StaffText	3/4	1	1	0							cresc.						
98	94	280	283	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	707									167
98	94	281	284	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	708									167
98	94	282	285	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	709									167
98	94	280	283	0.0		0	0	StaffText	3/4	2	1	0							cresc.						
98	94	280	283	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	710									168
98	94	281	284	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	711									168
98	94	282	285	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	712									168
98	94	280	283	0.0		0	0	StaffText	3/4	3	1	0							cresc						
98	94	280	283	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	713									
98	94	280	283	0.0		0	0	StaffText	3/4	4	1	0							cresc.						
98	94	280	283	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	714									169
98	94	281	284	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	715									169
98	94	282	285	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	716									169
99	95	283	286	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	717									167
99	95	284	287	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	718									167
99	95	285	288	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	719									167
99	95	283	286	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	720									168
99	95	284	287	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	721									168
99	95	285	288	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	722									168
99	95	283	286	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	723									
99	95	283	286	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	724									169
99	95	284	287	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	725									169
99	95	285	288	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	726									169
100	96	286	289	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	727									167
100	96	287	290	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	728									167
100	96	288	291	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	729									167
100	96	286	289	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	730									168
100	96	287	290	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	731									168
100	96	288	291	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	732									168
100	96	286	289	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	733									
100	96	287	290	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	734									
100	96	288	291	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	735									
100	96	286	289	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	736									169
100	96	287	290	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	737									169
100	96	288	291	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	738									169
101	97	289	292	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	739									
101	97	291	294	0.0		1/2	1/2	Dynamic	3/4	1	1	0					p								
101	97	291	294	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	740									170
101	97	289	292	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	741									
101	97	291	294	0.0		1/2	1/2	Dynamic	3/4	2	1	0					p								
101	97	291	294	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	742									171
101	97	289	292	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	743									172
101	97	290	293	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	744									172
101	97	291	294	0.0		1/2	1/2	Dynamic	3/4	3	1	0					p								
101	97	291	294	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	745									
101	97	289	292	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	746									
102	98	292	295	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	747									170
102	98	293	296	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	748									170
102	98	294	297	0.0		1/2	1/2	Dynamic	3/4	1	1	0					sf								
102	98	294	297	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	749									
102	98	292	295	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	750									171
102	98	293	296	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	751									171
102	98	294	297	0.0		1/2	1/2	Dynamic	3/4	2	1	0					sf								
102	98	294	297	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	752									
102	98	292	295	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	753									
102	98	294	297	0.0		1/2	1/2	Dynamic	3/4	3	1	0					sf								
102	98	294	297	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	754									
102	98	292	295	0.0		0	0	Dynamic	3/4	4	1	0					p								
102	98	292	295	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	755									
102	98	294	297	0.0		1/2	1/2	Dynamic	3/4	4	1	0					sf								
102	98	294	297	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	756									
103	99	295	298	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	757									173
103	99	296	299	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	758									173
103	99	297	300	0.0		1/2	1/2	Dynamic	3/4	1	1	0					sf								
103	99	297	300	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	759									
103	99	295	298	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	760									174
103	99	296	299	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	761									174
103	99	297	300	0.0		1/2	1/2	Dynamic	3/4	2	1	0					sf								
103	99	297	300	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	762									
103	99	295	298	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	763									
103	99	297	300	0.0		1/2	1/2	Dynamic	3/4	3	1	0					sf								
103	99	297	300	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	764									
103	99	295	298	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	765									
103	99	297	300	0.0		1/2	1/2	Dynamic	3/4	4	1	0					sf								
103	99	297	300	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	766									
104	100	298	301	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	767									
104	100	299	302	0.0		1/4	1/4	Chord	3/4	1	1	0	acciaccatura	1/8	1	768									
104	100	299	302	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	769									175
104	100	599/2	605/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	770									175
104	100	300	303	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	771									175
104	100	601/2	607/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	772									
104	100	298	301	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	773									
104	100	299	302	0.0		1/4	1/4	Chord	3/4	2	1	0	acciaccatura	1/8	1	774									
104	100	299	302	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	775									176
104	100	599/2	605/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	776									176
104	100	300	303	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	777									176
104	100	601/2	607/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	778									
104	100	298	301	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	779									
104	100	300	303	0.0		1/2	1/2	Dynamic	3/4	3	1	0					sf								
104	100	300	303	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	780									
104	100	298	301	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	781									
104	100	300	303	0.0		1/2	1/2	Dynamic	3/4	4	1	0					sf								
104	100	300	303	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	782									
105	101	301	304	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	783									177
105	101	302	305	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	784									
105	101	303	306	0.0		1/2	1/2	Dynamic	3/4	1	1	0					sf								
105	101	303	306	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	785									
105	101	301	304	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	786									178
105	101	302	305	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	787									
105	101	303	306	0.0		1/2	1/2	Dynamic	3/4	2	1	0					sf								
105	101	303	306	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	788									179
105	101	301	304	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	789									
105	101	303	306	0.0		1/2	1/2	Dynamic	3/4	3	1	0					sf								
105	101	303	306	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	790									180
105	101	301	304	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	791									
105	101	303	306	0.0		1/2	1/2	Dynamic	3/4	4	1	0					sf								
105	101	303	306	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	792									
106	102	304	307	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	793									
106	102	306	309	0.0		1/2	1/2	Dynamic	3/4	1	1	0					sf								
106	102	306	309	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	794									181
106	102	304	307	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	795									179
106	102	305	308	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	796									
106	102	306	309	0.0		1/2	1/2	Dynamic	3/4	2	1	0					sf								
106	102	306	309	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	797									182
106	102	304	307	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	798									180
106	102	305	308	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	799									
106	102	306	309	0.0		1/2	1/2	Dynamic	3/4	3	1	0					sf								
106	102	306	309	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	800									183
106	102	304	307	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	801									
106	102	306	309	0.0		1/2	1/2	Dynamic	3/4	4	1	0					sf								
106	102	306	309	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	802									
107	103	307	310	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	803									181
107	103	308	311	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	804									
107	103	309	312	0.0		1/2	1/2	Dynamic	3/4	1	1	0					sf								
107	103	309	312	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	805									184
107	103	307	310	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	806									182
107	103	308	311	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	807									
107	103	309	312	0.0		1/2	1/2	Dynamic	3/4	2	1	0					sf								
107	103	309	312	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	808									185
107	103	307	310	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	809									183
107	103	308	311	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	810									
