mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
79	79	312	312	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	1671							311		
79	79	1249/4	1249/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	1672							311		
79	79	625/2	625/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	1673							311		
79	79	1251/4	1251/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	1674									
79	79	313	313	3.0	1/4	1/4	Chord	4/4	4	1	3/4		1/2	3/2	1675									
80	80	316	316	0.0	0	0	Spanner	4/4	1	1	0													16
80	80	316	316	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1676							312		16
80	80	1265/4	1265/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1677									16
80	80	633/2	633/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1678							313		16
80	80	1267/4	1267/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1679									16
80	80	317	317	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1680							314		16
80	80	1269/4	1269/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1681									16
80	80	635/2	635/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1682							315		16
80	80	1271/4	1271/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1683									16
80	80	318	318	0.0	1/2	1/2	Spanner	4/4	1	1	0												20	
80	80	318	318	0.0	1/2	1/2	Spanner	4/4	1	1	0												20	
80	80	318	318	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1684							316	20	
80	80	1273/4	1273/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1685								20	
80	80	637/2	637/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1686							317	20	
80	80	1275/4	1275/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1687								20	
80	80	319	319	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1688							318	20	
80	80	1277/4	1277/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1689								20	
80	80	639/2	639/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1690							319	20	
80	80	1279/4	1279/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1691								20	
80	80	316	316	0.0	0	0	Spanner	4/4	2	1	0											309		17
80	80	316	316	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1692							309		17
80	80	318	318	0.0	1/2	1/2	Spanner	4/4	2	1	0											309	21	
80	80	318	318	0.0	1/2	1/2	Spanner	4/4	2	1	0											309	21	
80	80	318	318	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1693							309	21	
80	80	319	319	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1694								21	
80	80	316	316	0.0	0	0	Spanner	4/4	3	1	0													18
80	80	316	316	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	1695							320		18
80	80	1265/4	1265/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	1696							320		18
80	80	633/2	633/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	1697							320		18
80	80	1267/4	1267/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	1698									18
80	80	317	317	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	1699									18
80	80	318	318	0.0	1/2	1/2	Spanner	4/4	3	1	0												22	
80	80	318	318	0.0	1/2	1/2	Spanner	4/4	3	1	0												22	
80	80	318	318	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	1700							321	22	
80	80	319	319	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	1701								22	
80	80	316	316	0.0	0	0	Spanner	4/4	4	1	0													19
80	80	316	316	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	1702									19
80	80	318	318	0.0	1/2	1/2	Spanner	4/4	4	1	0												23	
80	80	318	318	0.0	1/2	1/2	Spanner	4/4	4	1	0												23	
80	80	318	318	0.25	1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	1703							322	23	
80	80	1273/4	1273/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	1704							322	23	
80	80	637/2	637/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	1705							322	23	
80	80	1275/4	1275/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	1706								23	
80	80	319	319	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	1707								23	
81	81	320	320	0.0	0	0	Dynamic	4/4	1	1	0					sf								
81	81	320	320	0.0	0	0	Spanner	4/4	1	1	0													
81	81	320	320	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1708							323		
81	81	1281/4	1281/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1709									
81	81	641/2	641/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1710							324		
81	81	1283/4	1283/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1711									
81	81	321	321	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1712							325		
81	81	1285/4	1285/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1713									
81	81	643/2	643/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1714							326		
81	81	1287/4	1287/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1715									
81	81	322	322	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1716							327		
81	81	1289/4	1289/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1717									
81	81	645/2	645/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1718							328		
81	81	1291/4	1291/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1719									
81	81	323	323	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1720							329		
81	81	1293/4	1293/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1721									
81	81	647/2	647/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1722							330		
81	81	1295/4	1295/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1723									
81	81	320	320	0.0	0	0	Dynamic	4/4	2	1	0					sf								
81	81	320	320	0.0	0	0	Spanner	4/4	2	1	0													
81	81	320	320	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1724									
81	81	322	322	0.0	1/2	1/2	Dynamic	4/4	2	1	0					sf								
81	81	322	322	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1725									
81	81	320	320	0.0	0	0	Spanner	4/4	3	1	0													
81	81	641/2	641/2	0.0	1/8	1/8	Dynamic	4/4	3	1	0					sf								
81	81	641/2	641/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	1726		articStaccatoAbove							
81	81	321	321	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	1727							331		
81	81	1285/4	1285/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	1728							331		
81	81	643/2	643/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	1729							331		
81	81	1287/4	1287/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	1730									
81	81	645/2	645/2	0.0	5/8	5/8	Dynamic	4/4	3	1	0					sf								
81	81	645/2	645/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	1731		articStaccatoAbove							
81	81	323	323	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	1732							332		
81	81	1293/4	1293/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	1733							332		
81	81	647/2	647/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	1734							332		
81	81	1295/4	1295/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	1735									
81	81	320	320	0.0	0	0	Dynamic	4/4	4	1	0					sf								
81	81	320	320	0.0	0	0	Spanner	4/4	4	1	0													
81	81	320	320	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	1736									
81	81	322	322	0.0	1/2	1/2	Dynamic	4/4	4	1	0					sf								
81	81	322	322	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	1737									
82	82	324	324	0.0	0	0	Dynamic	4/4	1	1	0					f								
82	82	324	324	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1738							333		
82	82	1297/4	1297/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1739							333		
82	82	649/2	649/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1740							333		
82	82	1299/4	1299/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1741									
82	82	325	325	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1742		articStaccatoBelow							
82	82	651/2	651/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1743		articStaccatoBelow							
82	82	326	326	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1744		articStaccatoBelow							
82	82	653/2	653/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1745		articStaccatoBelow							
82	82	327	327	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1746		articStaccatoBelow							
82	82	655/2	655/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1747		articStaccatoBelow							
82	82	324	324	0.0	0	0	Dynamic	4/4	2	1	0					f								
82	82	324	324	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1748							334		
82	82	1297/4	1297/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1749							334		
82	82	649/2	649/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1750							334		
82	82	1299/4	1299/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1751									
82	82	325	325	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1752		articStaccatoBelow							
82	82	651/2	651/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1753		articStaccatoBelow							
82	82	326	326	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1754		articStaccatoBelow							
82	82	653/2	653/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1755		articStaccatoBelow							
82	82	327	327	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1756		articStaccatoBelow							
82	82	655/2	655/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1757		articStaccatoBelow							
82	82	324	324	0.0	0	0	Dynamic	4/4	3	1	0					f								
82	82	324	324	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	1758							335		
82	82	1297/4	1297/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	1759							335		
82	82	649/2	649/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	1760							335		
82	82	1299/4	1299/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	1761									
82	82	325	325	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	1762		articStaccatoBelow							
82	82	651/2	651/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	1763		articStaccatoBelow							
82	82	326	326	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	1764		articStaccatoBelow							
82	82	653/2	653/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	1765		articStaccatoBelow							
82	82	327	327	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	1766		articStaccatoBelow							
82	82	655/2	655/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1767		articStaccatoBelow							
82	82	324	324	0.0	0	0	Dynamic	4/4	4	1	0					f								
82	82	324	324	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	1768							336		
82	82	1297/4	1297/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	1769							336		
82	82	649/2	649/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	1770							336		
82	82	1299/4	1299/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	1771									
82	82	325	325	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	1772		articStaccatoBelow							
82	82	651/2	651/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	1773		articStaccatoBelow							
82	82	326	326	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	1774		articStaccatoBelow							
82	82	653/2	653/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	1775		articStaccatoBelow							
82	82	327	327	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	1776		articStaccatoBelow							
82	82	655/2	655/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	1777		articStaccatoBelow							
83	83	328	328	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1778									
83	83	328	328	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1779									
83	83	328	328	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	1780									
83	83	328	328	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	1781									
84	84	332	332	0.0	0	0	Dynamic	4/4	1	1	0					sf								
84	84	332	332	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1782							337		
84	84	1329/4	1329/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1783							337		
84	84	665/2	665/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1784							337		
84	84	1331/4	1331/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1785									
84	84	333	333	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1786		articStaccatoBelow							
84	84	334	334	0.0	1/2	1/2	Dynamic	4/4	1	1	0					sf								
84	84	334	334	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1787							338		
84	84	1337/4	1337/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1788							338		
84	84	669/2	669/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1789							338		
84	84	1339/4	1339/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1790									
84	84	335	335	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1791		articStaccatoBelow							
84	84	332	332	0.0	0	0	Dynamic	4/4	2	1	0					sf								
84	84	332	332	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1792							339		
84	84	1329/4	1329/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1793							339		
84	84	665/2	665/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1794							339		
84	84	1331/4	1331/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1795									
84	84	333	333	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1796		articStaccatoBelow							
84	84	334	334	0.0	1/2	1/2	Dynamic	4/4	2	1	0					sf								
84	84	334	334	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1797							340		
84	84	1337/4	1337/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1798							340		
84	84	669/2	669/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1799							340		
84	84	1339/4	1339/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1800									
84	84	335	335	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1801		articStaccatoBelow							
84	84	332	332	0.0	0	0	Dynamic	4/4	3	1	0					sf								
84	84	332	332	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	1802							341		
84	84	1329/4	1329/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	1803							341		
84	84	665/2	665/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	1804							341		
84	84	1331/4	1331/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	1805									
84	84	333	333	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	1806		articStaccatoBelow							
84	84	334	334	0.0	1/2	1/2	Dynamic	4/4	3	1	0					sf								
84	84	334	334	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	1807							342		
84	84	1337/4	1337/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	1808							342		
84	84	669/2	669/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	1809							342		
84	84	1339/4	1339/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	1810									
84	84	335	335	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	1811		articStaccatoBelow							
84	84	332	332	0.0	0	0	Dynamic	4/4	4	1	0					sf								
84	84	332	332	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	1812							343		
84	84	1329/4	1329/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	1813							343		
84	84	665/2	665/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	1814							343		
84	84	1331/4	1331/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	1815									
84	84	333	333	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	1816		articStaccatoBelow							
84	84	334	334	0.0	1/2	1/2	Dynamic	4/4	4	1	0					sf								
84	84	334	334	0.25	1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	1817							344		
84	84	1337/4	1337/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	1818							344		
84	84	669/2	669/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	1819							344		
84	84	1339/4	1339/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	1820									
84	84	335	335	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	1821		articStaccatoBelow							
85	85	336	336	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1822									
85	85	1345/4	1345/4	0.0	1/16	1/16	StaffText	4/4	1	1	0							<i>non ligato</i>						
85	85	1345/4	1345/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1823									
85	85	673/2	673/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1824									
85	85	1347/4	1347/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1825									
85	85	337	337	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1826									
85	85	1349/4	1349/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1827									
85	85	675/2	675/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1828									
85	85	1351/4	1351/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1829									
85	85	338	338	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1830									
85	85	1353/4	1353/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1831									
85	85	677/2	677/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1832									
85	85	1355/4	1355/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1833									
85	85	339	339	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1834									
85	85	1357/4	1357/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1835									
85	85	679/2	679/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1836									
85	85	1359/4	1359/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1837									
85	85	336	336	0.0	0	0	Dynamic	4/4	2	1	0					ff								
85	85	336	336	0.0	0	0	Dynamic	4/4	2	1	0					ff								
85	85	336	336	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1838									
85	85	1345/4	1345/4	0.0	1/16	1/16	StaffText	4/4	2	1	0							<i>non ligato</i>						
85	85	1345/4	1345/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1839									
85	85	673/2	673/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1840									
85	85	1347/4	1347/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1841									
85	85	337	337	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1842									
85	85	1349/4	1349/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1843									
85	85	675/2	675/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1844									
85	85	1351/4	1351/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1845									
85	85	338	338	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1846									
85	85	1353/4	1353/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1847									
85	85	677/2	677/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1848									
85	85	1355/4	1355/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1849									
85	85	339	339	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1850									
85	85	1357/4	1357/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1851									
85	85	679/2	679/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1852									
85	85	1359/4	1359/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1853									
85	85	336	336	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	1854									
85	85	1345/4	1345/4	0.0	1/16	1/16	StaffText	4/4	3	1	0							<i>non ligato</i>						
85	85	1345/4	1345/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	1855									
85	85	673/2	673/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	1856									
85	85	1347/4	1347/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	1857									
85	85	337	337	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	1858									
85	85	1349/4	1349/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	1859									
85	85	675/2	675/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	1860									
85	85	1351/4	1351/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	1861									
85	85	338	338	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	1862									
85	85	1353/4	1353/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	1863									
85	85	677/2	677/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	1864									
85	85	1355/4	1355/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	1865									
85	85	339	339	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	1866									
85	85	1357/4	1357/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	1867									
85	85	679/2	679/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	1868									
85	85	1359/4	1359/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	1869									
85	85	336	336	0.0	0	0	Dynamic	4/4	4	1	0					ff								
85	85	336	336	0.0	0	0	Dynamic	4/4	4	1	0					ff								
85	85	336	336	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	1870									
85	85	1345/4	1345/4	0.0	1/16	1/16	StaffText	4/4	4	1	0							<i>non ligato</i>						
85	85	1345/4	1345/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	1871									
85	85	673/2	673/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	1872									
85	85	1347/4	1347/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	1873									
85	85	337	337	0.25	1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	1874									
85	85	1349/4	1349/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	1875									
85	85	675/2	675/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	1876									
85	85	1351/4	1351/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	1877									
85	85	338	338	0.25	1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	1878									
85	85	1353/4	1353/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	1879									
85	85	677/2	677/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	1880									
85	85	1355/4	1355/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	1881									
85	85	339	339	0.25	3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	1882									
85	85	1357/4	1357/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	1883									
85	85	679/2	679/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	1884									
85	85	1359/4	1359/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	1885									
86	86	340	340	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1886									
86	86	681/2	681/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1887							345		
86	86	341	341	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	1888							345		
86	86	343	343	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1889							345		
86	86	340	340	0.0	0	0	Dynamic	4/4	2	1	0					p								
86	86	340	340	0.0	0	0	Dynamic	4/4	2	1	0					p								
86	86	340	340	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1890									
86	86	342	342	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1891							346		
86	86	343	343	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1892							346		
86	86	687/2	687/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1893									
86	86	340	340	0.0	0	0	Dynamic	4/4	3	1	0					p								
86	86	340	340	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	1894									
86	86	342	342	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	1895							347		
86	86	343	343	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	1896							347		
86	86	687/2	687/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1897									
86	86	340	340	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	1898									
87	87	344	344	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1899							345		
87	87	345	345	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1900							345		
87	87	691/2	691/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1901							345		
87	87	346	346	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1902									
87	87	344	344	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1903							348		
87	87	345	345	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1904							348		
87	87	691/2	691/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1905							348		
87	87	346	346	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1906							348		
87	87	347	347	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1907									
87	87	344	344	4.0	0	0	Chord	4/4	3	1	1		1	1	1908									
