mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
11	11	21	21	0.0	1/4	1/4	Spanner	2/4	3	1	0														
11	11	21	21	0.75	1/4	1/4	Chord	2/4	3	1	3/16	1/8	3/2	255											
11	11	87/4	87/4	0.0	7/16	7/16	Spanner	2/4	3	1	0													2	
11	11	87/4	87/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16	1/16	1	256										2	
11	11	20	20	0.375	0	0	Chord	2/4	4	1	3/32	1/16	3/2	257									65		
11	11	163/8	163/8	0.125	3/32	3/32	Chord	2/4	4	1	1/32	1/32	1	258											
11	11	41/2	41/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16	1/16	1	259		articStaccatoAbove							66		
11	11	83/4	83/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16	1/16	1	260		articStaccatoAbove									
11	11	21	21	0.0	1/4	1/4	Spanner	2/4	4	1	0														
11	11	21	21	0.0	1/4	1/4	Spanner	2/4	4	1	0														
11	11	21	21	0.75	1/4	1/4	Chord	2/4	4	1	3/16	1/8	3/2	261											
11	11	87/4	87/4	0.0	7/16	7/16	Spanner	2/4	4	1	0													3	
11	11	87/4	87/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16	1/16	1	262										3	
12	12	22	22	0.0	0	0	Spanner	2/4	1	1	0												59		
12	12	22	22	0.0	0	0	Spanner	2/4	1	1	0												59		1
12	12	22	22	0.375	0	0	Chord	2/4	1	1	3/32	1/16	3/2	263		ornamentTurn							59		1
12	12	179/8	179/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	264											1
12	12	45/2	45/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32	1/16	3/2	265		ornamentTurn							67		1
12	12	183/8	183/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	266											1
12	12	23	23	0.0	1/4	1/4	Spanner	2/4	1	1	0														
12	12	23	23	0.0	1/4	1/4	Spanner	2/4	1	1	0													4	
12	12	23	23	0.375	1/4	1/4	Chord	2/4	1	1	3/32	1/16	3/2	267									68	4	
12	12	187/8	187/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	268									68	4	
12	12	47/2	47/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	269									68	4	
12	12	189/8	189/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	270									68	4	
12	12	95/4	95/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	271									68	4	
12	12	191/8	191/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	272										4	
12	12	22	22	0.0	0	0	Spanner	2/4	2	1	0														
12	12	22	22	0.0	0	0	Spanner	2/4	2	1	0														2
12	12	22	22	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	273									69		2
12	12	45/2	45/2	0.0	1/8	1/8	Spanner	2/4	2	1	0												69	5	2
12	12	45/2	45/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	274									69	5	2
12	12	23	23	0.0	1/4	1/4	Spanner	2/4	2	1	0													5	
12	12	23	23	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	275										5	
12	12	47/2	47/2	0.0	3/8	3/8	Spanner	2/4	2	1	0														
12	12	22	22	0.0	0	0	Spanner	2/4	3	1	0														
12	12	22	22	0.0	0	0	Spanner	2/4	3	1	0														3
12	12	22	22	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	276									70		3
12	12	45/2	45/2	0.0	1/8	1/8	Spanner	2/4	3	1	0												70	6	3
12	12	45/2	45/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	277									70	6	3
12	12	23	23	0.0	1/4	1/4	Spanner	2/4	3	1	0													6	
12	12	23	23	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	278										6	
12	12	47/2	47/2	0.0	3/8	3/8	Spanner	2/4	3	1	0														
12	12	22	22	0.0	0	0	Spanner	2/4	4	1	0														
12	12	22	22	0.0	0	0	Spanner	2/4	4	1	0														4
12	12	22	22	0.5	0	0	Chord	2/4	4	1	1/8	1/8	1	279									71		4
12	12	45/2	45/2	0.0	1/8	1/8	Spanner	2/4	4	1	0												71	7	4
12	12	45/2	45/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8	1/8	1	280									71	7	4
12	12	23	23	0.0	1/4	1/4	Spanner	2/4	4	1	0													7	
12	12	23	23	0.5	1/4	1/4	Chord	2/4	4	1	1/8	1/8	1	281										7	
12	12	47/2	47/2	0.0	3/8	3/8	Spanner	2/4	4	1	0														
13	13	24	24	0.0	0	0	Dynamic	2/4	1	1	0				p										
13	13	24	24	0.0	0	0	Spanner	2/4	1	1	0														
13	13	24	24	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	282									72		
13	13	97/4	97/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	283											
13	13	49/2	49/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	284		articStaccatoAbove									
13	13	99/4	99/4	0.0625	3/16	3/16	Chord	2/4	1	1	1/64	1/64	1	285									73		
13	13	397/16	397/16	0.0625	13/64	13/64	Chord	2/4	1	1	1/64	1/64	1	286									73		
13	13	199/8	199/8	0.0625	7/32	7/32	Chord	2/4	1	1	1/64	1/64	1	287									73		
13	13	399/16	399/16	0.0625	15/64	15/64	Chord	2/4	1	1	1/64	1/64	1	288											
13	13	25	25	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	289									74		
13	13	101/4	101/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	290											
13	13	51/2	51/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	291		articStaccatoAbove									
13	13	103/4	103/4	0.0625	7/16	7/16	Chord	2/4	1	1	1/64	1/64	1	292									75		
13	13	413/16	413/16	0.0625	29/64	29/64	Chord	2/4	1	1	1/64	1/64	1	293									75		
13	13	207/8	207/8	0.0625	15/32	15/32	Chord	2/4	1	1	1/64	1/64	1	294									75		
13	13	415/16	415/16	0.0625	31/64	31/64	Chord	2/4	1	1	1/64	1/64	1	295											
13	13	24	24	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	296											
13	13	24	24	0.0	0	0	Dynamic	2/4	3	1	0				p										
13	13	49/2	49/2	0.0	1/8	1/8	StaffText	2/4	3	1	0						queste note ben marcate								
13	13	395/16	395/16	0.0	11/64	11/64	Dynamic	2/4	3	1	0				p										
13	13	395/16	395/16	0.0625	11/64	11/64	Chord	2/4	3	1	1/64	1/64	1	297		articStaccatoBelow									
13	13	99/4	99/4	0.1875	3/16	3/16	Chord	2/4	3	1	3/64	1/32	3/2	298		articStaccatoBelow									
13	13	399/16	399/16	0.0625	15/64	15/64	Chord	2/4	3	1	1/64	1/64	1	299		articStaccatoBelow									
13	13	25	25	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	300											
13	13	51/2	51/2	0.0	3/8	3/8	StaffText	2/4	4	1	0						queste note ben marcate								
13	13	411/16	411/16	0.0	27/64	27/64	Dynamic	2/4	4	1	0				p										
13	13	411/16	411/16	0.0625	27/64	27/64	Chord	2/4	4	1	1/64	1/64	1	301		articStaccatoBelow									
13	13	103/4	103/4	0.1875	7/16	7/16	Chord	2/4	4	1	3/64	1/32	3/2	302		articStaccatoBelow									
13	13	415/16	415/16	0.0625	31/64	31/64	Chord	2/4	4	1	1/64	1/64	1	303		articStaccatoBelow									
14	14	26	26	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	304									76		
14	14	105/4	105/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	305											
14	14	423/16	423/16	0.0625	7/64	7/64	Chord	2/4	1	1	1/64	1/64	1	306											
14	14	53/2	53/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	307									77		
14	14	107/4	107/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	308											
14	14	431/16	431/16	0.0625	15/64	15/64	Chord	2/4	1	1	1/64	1/64	1	309											
14	14	27	27	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	310									78		
14	14	109/4	109/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	311											
14	14	439/16	439/16	0.0625	23/64	23/64	Chord	2/4	1	1	1/64	1/64	1	312											
14	14	55/2	55/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	313									79		
14	14	111/4	111/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	314											
14	14	447/16	447/16	0.0625	31/64	31/64	Chord	2/4	1	1	1/64	1/64	1	315											
14	14	26	26	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	316									80		
14	14	27	27	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	317											
14	14	427/16	427/16	0.0625	11/64	11/64	Chord	2/4	3	1	1/64	1/64	1	318		articStaccatoAbove									
14	14	107/4	107/4	0.1875	3/16	3/16	Chord	2/4	3	1	3/64	1/32	3/2	319		articStaccatoAbove									
14	14	431/16	431/16	0.0625	15/64	15/64	Chord	2/4	3	1	1/64	1/64	1	320		articStaccatoAbove									
14	14	27	27	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	321											
14	14	26	26	0.5	0	0	Chord	2/4	4	1	1/8	1/8	1	322											
14	14	443/16	443/16	0.0625	27/64	27/64	Chord	2/4	4	1	1/64	1/64	1	323		articStaccatoBelow									
14	14	111/4	111/4	0.1875	7/16	7/16	Chord	2/4	4	1	3/64	1/32	3/2	324		articStaccatoBelow									
14	14	447/16	447/16	0.0625	31/64	31/64	Chord	2/4	4	1	1/64	1/64	1	325		articStaccatoBelow									
15	15	28	28	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	326									81		
15	15	113/4	113/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	327											
15	15	57/2	57/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	328		articStaccatoAbove									
15	15	115/4	115/4	0.0625	3/16	3/16	Chord	2/4	1	1	1/64	1/64	1	329									82		
15	15	461/16	461/16	0.0625	13/64	13/64	Chord	2/4	1	1	1/64	1/64	1	330									82		
15	15	231/8	231/8	0.0625	7/32	7/32	Chord	2/4	1	1	1/64	1/64	1	331									82		
15	15	463/16	463/16	0.0625	15/64	15/64	Chord	2/4	1	1	1/64	1/64	1	332											
15	15	29	29	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	333									83		
15	15	117/4	117/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	334											
15	15	59/2	59/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	335		articStaccatoAbove									
15	15	119/4	119/4	0.0625	7/16	7/16	Chord	2/4	1	1	1/64	1/64	1	336									84		
15	15	477/16	477/16	0.0625	29/64	29/64	Chord	2/4	1	1	1/64	1/64	1	337									84		
15	15	239/8	239/8	0.0625	15/32	15/32	Chord	2/4	1	1	1/64	1/64	1	338									84		
15	15	479/16	479/16	0.0625	31/64	31/64	Chord	2/4	1	1	1/64	1/64	1	339											
15	15	28	28	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	340											
15	15	29	29	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	341									85		
15	15	59/2	59/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	342											
15	15	28	28	0.5	0	0	Chord	2/4	2	2	1/8	1/8	1	343											
15	15	57/2	57/2	0.1875	1/8	1/8	Chord	2/4	2	2	3/64	1/32	3/2	344											
15	15	459/16	459/16	0.0625	11/64	11/64	Chord	2/4	2	2	1/64	1/64	1	345											
15	15	115/4	115/4	0.1875	3/16	3/16	Chord	2/4	2	2	3/64	1/32	3/2	346											
15	15	463/16	463/16	0.0625	15/64	15/64	Chord	2/4	2	2	1/64	1/64	1	347											
15	15	29	29	0.5	1/4	1/4	Chord	2/4	2	2	1/8	1/8	1	348									86		
15	15	59/2	59/2	0.1875	3/8	3/8	Chord	2/4	2	2	3/64	1/32	3/2	349									86		
15	15	475/16	475/16	0.0625	27/64	27/64	Chord	2/4	2	2	1/64	1/64	1	350									86		
15	15	119/4	119/4	0.1875	7/16	7/16	Chord	2/4	2	2	3/64	1/32	3/2	351									86		
15	15	479/16	479/16	0.0625	31/64	31/64	Chord	2/4	2	2	1/64	1/64	1	352											
15	15	459/16	459/16	0.0625	11/64	11/64	Chord	2/4	3	1	1/64	1/64	1	353		articStaccatoBelow									
15	15	115/4	115/4	0.1875	3/16	3/16	Chord	2/4	3	1	3/64	1/32	3/2	354		articStaccatoBelow									
15	15	463/16	463/16	0.0625	15/64	15/64	Chord	2/4	3	1	1/64	1/64	1	355		articStaccatoBelow									
15	15	29	29	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	356											
15	15	28	28	0.5	0	0	Chord	2/4	4	1	1/8	1/8	1	357											
15	15	475/16	475/16	0.0625	27/64	27/64	Chord	2/4	4	1	1/64	1/64	1	358		articStaccatoBelow									
15	15	119/4	119/4	0.1875	7/16	7/16	Chord	2/4	4	1	3/64	1/32	3/2	359		articStaccatoBelow									
15	15	479/16	479/16	0.0625	31/64	31/64	Chord	2/4	4	1	1/64	1/64	1	360		articStaccatoBelow									
16	16	30	30	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	361		articStaccatoAbove									
16	16	121/4	121/4	0.0625	1/16	1/16	Chord	2/4	1	1	1/64	1/64	1	362									87		
16	16	485/16	485/16	0.0625	5/64	5/64	Chord	2/4	1	1	1/64	1/64	1	363									87		
16	16	243/8	243/8	0.0625	3/32	3/32	Chord	2/4	1	1	1/64	1/64	1	364									87		
16	16	487/16	487/16	0.0625	7/64	7/64	Chord	2/4	1	1	1/64	1/64	1	365											
16	16	61/2	61/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	366		articStaccatoAbove									
16	16	123/4	123/4	0.0625	3/16	3/16	Chord	2/4	1	1	1/64	1/64	1	367									88		
16	16	493/16	493/16	0.0625	13/64	13/64	Chord	2/4	1	1	1/64	1/64	1	368									88		
16	16	247/8	247/8	0.0625	7/32	7/32	Chord	2/4	1	1	1/64	1/64	1	369									88		
16	16	495/16	495/16	0.0625	15/64	15/64	Chord	2/4	1	1	1/64	1/64	1	370											
16	16	31	31	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	371											
16	16	127/4	127/4	0.0	7/16	7/16	Dynamic	2/4	1	1	0				pp										
16	16	127/4	127/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	372											
16	16	30	30	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	373											
16	16	61/2	61/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	374											
16	16	31	31	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	375											
16	16	30	30	0.25	0	0	Chord	2/4	3	1	1/16	1/16	1	376											
16	16	61/2	61/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16	1/16	1	377											
16	16	31	31	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	378											
16	16	30	30	0.25	0	0	Chord	2/4	4	1	1/16	1/16	1	379											
16	16	61/2	61/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16	1/16	1	380											
16	16	31	31	0.5	1/4	1/4	Chord	2/4	4	1	1/8	1/8	1	381											
16	16	127/4	127/4	0.0	7/16	7/16	Dynamic	2/4	4	1	0				pp										
16	16	127/4	127/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16	1/16	1	382											
17	17	32	32	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	383									89		
17	17	65/2	65/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	384									89		
17	17	131/4	131/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	385									89		
17	17	33	33	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	386									89		
17	17	67/2	67/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	387									89		
17	17	135/4	135/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	388									89		
17	17	135/4	135/4	0.0	7/16	7/16	Dynamic	2/4	3	1	0				pp										
17	17	135/4	135/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16	1/16	1	389									90		
17	17	32	32	0.5	0	0	Chord	2/4	4	1	1/8	1/8	1	390									91		
17	17	65/2	65/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16	1/16	1	391									91		
17	17	131/4	131/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16	1/16	1	392									91		
17	17	33	33	0.5	1/4	1/4	Chord	2/4	4	1	1/8	1/8	1	393									91		
17	17	67/2	67/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16	1/16	1	394									91		
17	17	135/4	135/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16	1/16	1	395									91		
18	18	34	34	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	396									89		
18	18	137/4	137/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	397									89		
18	18	69/2	69/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	398									89		
18	18	139/4	139/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	399									89		
18	18	35	35	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	400									89		
18	18	141/4	141/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	401									89		
18	18	71/2	71/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	402									89		
18	18	143/4	143/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	403											
18	18	34	34	0.25	0	0	Chord	2/4	3	1	1/16	1/16	1	404									90		
18	18	137/4	137/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16	1/16	1	405									90		
18	18	69/2	69/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16	1/16	1	406									90		
18	18	139/4	139/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16	1/16	1	407									90		
18	18	35	35	0.25	1/4	1/4	Chord	2/4	3	1	1/16	1/16	1	408									90		
18	18	141/4	141/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16	1/16	1	409									90		
18	18	71/2	71/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16	1/16	1	410									90		
18	18	143/4	143/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16	1/16	1	411											
18	18	34	34	0.25	0	0	Chord	2/4	4	1	1/16	1/16	1	412									91		
18	18	137/4	137/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16	1/16	1	413									91		
18	18	69/2	69/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16	1/16	1	414									91		
18	18	139/4	139/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16	1/16	1	415									91		
18	18	35	35	0.25	1/4	1/4	Chord	2/4	4	1	1/16	1/16	1	416									91		
18	18	141/4	141/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16	1/16	1	417									91		
18	18	71/2	71/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16	1/16	1	418									91		
18	18	143/4	143/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16	1/16	1	419											
19	19	36	36	0.0	0	0	StaffText	2/4	1	1	0						cresc.								
19	19	36	36	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	420									92		
19	19	73/2	73/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	421									92		
19	19	147/4	147/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	422									92		
19	19	37	37	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	423									92		
19	19	149/4	149/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	424									92		
19	19	75/2	75/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	425									92		
19	19	151/4	151/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	426											
19	19	36	36	0.0	0	0	StaffText	2/4	2	1	0						cresc.								
19	19	36	36	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	427									93		
19	19	73/2	73/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	428									93		
19	19	147/4	147/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	429									93		
19	19	37	37	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	430									93		
19	19	149/4	149/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	431									93		
19	19	75/2	75/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	432									93		
19	19	151/4	151/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	433											
19	19	36	36	0.0	0	0	StaffText	2/4	3	1	0						cresc.								
19	19	36	36	0.75	0	0	Chord	2/4	3	1	3/16	1/8	3/2	434											
19	19	147/4	147/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16	1/16	1	435									94		
19	19	37	37	0.25	1/4	1/4	Chord	2/4	3	1	1/16	1/16	1	436									94		
19	19	149/4	149/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16	1/16	1	437									94		
19	19	75/2	75/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16	1/16	1	438									94		
19	19	151/4	151/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16	1/16	1	439											
19	19	36	36	0.0	0	0	StaffText	2/4	4	1	0						cresc.								
19	19	36	36	0.5	0	0	Chord	2/4	4	1	1/8	1/8	1	440									95		
19	19	73/2	73/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16	1/16	1	441									95		
19	19	147/4	147/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16	1/16	1	442									95		
19	19	37	37	0.25	1/4	1/4	Chord	2/4	4	1	1/16	1/16	1	443									95		
19	19	149/4	149/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16	1/16	1	444									95		
19	19	75/2	75/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16	1/16	1	445									95		
19	19	151/4	151/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16	1/16	1	446											
20	20	38	38	0.0	0	0	Dynamic	2/4	1	1	0				pp										
20	20	38	38	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	447											
20	20	77/2	77/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	448											
20	20	39	39	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	449											
20	20	38	38	0.0	0	0	Dynamic	2/4	2	1	0				pp										
20	20	38	38	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	450											
20	20	77/2	77/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	451											
20	20	39	39	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	452											
20	20	159/4	159/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	453											
20	20	38	38	0.0	0	0	Dynamic	2/4	3	1	0				pp										
20	20	38	38	0.25	0	0	Chord	2/4	3	1	1/16	1/16	1	454											
20	20	77/2	77/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16	1/16	1	455											
20	20	39	39	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	456											
20	20	38	38	0.0	0	0	Dynamic	2/4	4	1	0				pp										
20	20	38	38	0.25	0	0	Chord	2/4	4	1	1/16	1/16	1	457											
20	20	77/2	77/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16	1/16	1	458											
20	20	39	39	0.5	1/4	1/4	Chord	2/4	4	1	1/8	1/8	1	459											
21	21	40	40	0.0	0	0	Dynamic	2/4	1	1	0				pp										
21	21	40	40	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	460									96		
21	21	321/8	321/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	461									96		
21	21	161/4	161/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	462									96		
21	21	323/8	323/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	463									96		
21	21	81/2	81/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	464									96		
21	21	325/8	325/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	465									96		
21	21	163/4	163/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	466									96		
21	21	327/8	327/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	467									96		
21	21	41	41	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	468									96		
21	21	329/8	329/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	469									96		
21	21	165/4	165/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	470									96		
21	21	331/8	331/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	471									96		
21	21	83/2	83/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	472									96		
21	21	333/8	333/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	473									96		
21	21	167/4	167/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	474									96		
21	21	335/8	335/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	475											
21	21	40	40	0.0	0	0	Dynamic	2/4	2	1	0				pp										
21	21	40	40	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	476									97		
21	21	81/2	81/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	477									97		
21	21	163/4	163/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	478									97		
21	21	41	41	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	479									97		
21	21	83/2	83/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	480									97		
21	21	167/4	167/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	481									97		
22	22	42	42	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	482									98		
22	22	337/8	337/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	483									98		
22	22	169/4	169/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	484									98		
22	22	339/8	339/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	485									98		
22	22	85/2	85/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	486									98		
22	22	341/8	341/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	487									98		
22	22	171/4	171/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	488									98		
22	22	343/8	343/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	489											
22	22	43	43	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	490									99		
22	22	345/8	345/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	491									99		
22	22	173/4	173/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	492									99		
22	22	347/8	347/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	493									99		
22	22	87/2	87/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	494									99		
22	22	349/8	349/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	495									99		
22	22	175/4	175/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	496									99		
22	22	351/8	351/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	497											
