mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
80	79	455/2	455/2	0.0	0	0	StaffText	6/8	2	1	0							<i>cresc.</i>						
80	79	455/2	455/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1652							337		
80	79	457/2	457/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	1653							337		
80	79	915/4	915/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	1654									
80	79	229	229	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1655							338		
80	79	459/2	459/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1656									
80	79	230	230	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1657							339		
80	79	921/4	921/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1658									
80	79	455/2	455/2	0.0	0	0	StaffText	6/8	3	1	0							<i>cresc.</i>						
80	79	455/2	455/2	1.0	0	0	Chord	6/8	3	1	1/4		1/4	1	1659							340		
80	79	457/2	457/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	1660							340		
80	79	915/4	915/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	1661									
80	79	229	229	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1662							341		
80	79	459/2	459/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1663									
80	79	455/2	455/2	0.0	0	0	StaffText	6/8	4	1	0							<i>cresc.</i>						
80	79	228	228	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1664							342		
80	79	457/2	457/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1665									
80	79	459/2	459/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1666							343		
80	79	230	230	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1667									
81	80	461/2	461/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1668							336		
81	80	231	231	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1669							336		
81	80	463/2	463/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1670							336		
81	80	232	232	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1671							336		
81	80	465/2	465/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1672									
81	80	233	233	0.0	5/8	5/8	Dynamic	6/8	1	1	0					sf								
81	80	233	233	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1673							344		
81	80	461/2	461/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	1674							345		
81	80	923/4	923/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	1675							345		
81	80	231	231	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	1676							345		
81	80	925/4	925/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	1677							345		
81	80	463/2	463/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	1678							345		
81	80	927/4	927/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	1679									
81	80	232	232	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	1680							346		
81	80	929/4	929/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	1681							346		
81	80	465/2	465/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	1682							346		
81	80	931/4	931/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1683									
81	80	233	233	0.0	5/8	5/8	Dynamic	6/8	2	1	0					sf								
81	80	233	233	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1684							347		
81	80	233	233	0.0	5/8	5/8	Dynamic	6/8	3	1	0					sf								
81	80	233	233	0.25	5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	1685							348		
81	80	933/4	933/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	1686									
81	80	233	233	0.0	5/8	5/8	Dynamic	6/8	4	1	0					sf								
81	80	233	233	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1687							349		
82	81	467/2	467/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1688							344		
82	81	234	234	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1689							344		
82	81	469/2	469/2	0.0	1/4	1/4	Dynamic	6/8	1	1	0					sf						344		
82	81	469/2	469/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1690							344		
82	81	235	235	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1691							344		
82	81	471/2	471/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1692									
82	81	236	236	0.0	5/8	5/8	Dynamic	6/8	1	1	0					sf								
82	81	236	236	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1693							350		
82	81	467/2	467/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	1694							347		
82	81	234	234	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1695							347		
82	81	469/2	469/2	0.0	1/4	1/4	Dynamic	6/8	2	1	0					sf						347		
82	81	469/2	469/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1696							347		
82	81	235	235	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1697							347		
82	81	471/2	471/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1698									
82	81	236	236	0.0	5/8	5/8	Dynamic	6/8	2	1	0					sf								
82	81	236	236	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1699							351		
82	81	467/2	467/2	0.25	0	0	Chord	6/8	3	1	1/16		1/16	1	1700							352		
82	81	935/4	935/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16		1/16	1	1701							352		
82	81	234	234	0.25	1/8	1/8	Chord	6/8	3	1	1/16		1/16	1	1702							352		
82	81	937/4	937/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16		1/16	1	1703							352		
82	81	469/2	469/2	0.0	1/4	1/4	Dynamic	6/8	3	1	0					sf						352		
82	81	469/2	469/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	1704							352		
82	81	939/4	939/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	1705									
82	81	235	235	0.25	3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	1706							353		
82	81	941/4	941/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	1707							353		
82	81	471/2	471/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	1708							353		
82	81	943/4	943/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	1709							353		
82	81	236	236	0.0	5/8	5/8	Dynamic	6/8	3	1	0					sf						353		
82	81	236	236	0.25	5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	1710							353		
82	81	945/4	945/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	1711									
82	81	467/2	467/2	0.5	0	0	Chord	6/8	4	1	1/8		1/8	1	1712									
82	81	234	234	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1713							354		
82	81	469/2	469/2	0.0	1/4	1/4	Dynamic	6/8	4	1	0					sf						354		
82	81	469/2	469/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1714							354		
82	81	235	235	0.5	3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1715									
82	81	471/2	471/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1716									
82	81	236	236	0.0	5/8	5/8	Dynamic	6/8	4	1	0					sf								
82	81	236	236	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1717							355		
83	82	473/2	473/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1718							350		
83	82	237	237	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1719							350		
83	82	475/2	475/2	0.0	1/4	1/4	Dynamic	6/8	1	1	0					sf								
83	82	475/2	475/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1720									
83	82	238	238	0.0	3/8	3/8	Dynamic	6/8	1	1	0					ff								
83	82	238	238	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	1721									
83	82	238	238	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1722									
83	82	473/2	473/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	1723							351		
83	82	237	237	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1724							351		
83	82	475/2	475/2	0.0	1/4	1/4	Dynamic	6/8	2	1	0					sf								
83	82	475/2	475/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1725									
83	82	238	238	0.0	3/8	3/8	Dynamic	6/8	2	1	0					ff								
83	82	238	238	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	1726									
83	82	953/4	953/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	1727									
83	82	477/2	477/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	1728									
83	82	955/4	955/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1729									
83	82	239	239	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1730									
83	82	957/4	957/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1731									
83	82	473/2	473/2	0.25	0	0	Chord	6/8	3	1	1/16		1/16	1	1732							356		
83	82	947/4	947/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16		1/16	1	1733							356		
83	82	237	237	0.25	1/8	1/8	Chord	6/8	3	1	1/16		1/16	1	1734							356		
83	82	949/4	949/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16		1/16	1	1735							356		
83	82	475/2	475/2	0.0	1/4	1/4	Dynamic	6/8	3	1	0					sf						356		
83	82	475/2	475/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	1736							356		
83	82	951/4	951/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	1737									
83	82	238	238	0.0	3/8	3/8	Dynamic	6/8	3	1	0					ff								
83	82	238	238	0.25	3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	1738									
83	82	953/4	953/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	1739									
83	82	477/2	477/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	1740									
83	82	955/4	955/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	1741									
83	82	239	239	0.25	5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	1742									
83	82	957/4	957/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	1743									
83	82	473/2	473/2	0.5	0	0	Chord	6/8	4	1	1/8		1/8	1	1744									
83	82	237	237	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1745									
83	82	475/2	475/2	0.0	1/4	1/4	Dynamic	6/8	4	1	0					sf								
83	82	475/2	475/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1746									
83	82	238	238	0.0	3/8	3/8	Dynamic	6/8	4	1	0					ff								
83	82	238	238	1.0	3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	1747									
84	83	241	241	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1748									
84	83	479/2	479/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	1749									
84	83	959/4	959/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	1750									
84	83	240	240	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	1751									
84	83	961/4	961/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	1752									
84	83	481/2	481/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	1753									
84	83	963/4	963/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	1754									
84	83	241	241	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	1755									
84	83	965/4	965/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	1756									
84	83	483/2	483/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	1757									
84	83	967/4	967/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1758									
84	83	242	242	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1759									
84	83	969/4	969/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1760									
84	83	479/2	479/2	0.25	0	0	Chord	6/8	3	1	1/16		1/16	1	1761									
84	83	959/4	959/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16		1/16	1	1762									
84	83	240	240	0.25	1/8	1/8	Chord	6/8	3	1	1/16		1/16	1	1763									
84	83	961/4	961/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16		1/16	1	1764									
84	83	481/2	481/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	1765									
84	83	963/4	963/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	1766									
84	83	241	241	0.25	3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	1767									
84	83	965/4	965/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	1768									
84	83	483/2	483/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	1769									
84	83	967/4	967/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	1770									
84	83	242	242	0.25	5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	1771									
84	83	969/4	969/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	1772									
84	83	241	241	1.0	3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	1773									
85	84	244	244	0.0	3/8	3/8	Dynamic	6/8	1	1	0					p								
85	84	244	244	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1774									
85	84	485/2	485/2	0.0	0	0	Dynamic	6/8	2	1	0					p								
85	84	485/2	485/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	1775									
85	84	971/4	971/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	1776									
85	84	243	243	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	1777									
85	84	973/4	973/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	1778									
85	84	487/2	487/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	1779									
85	84	975/4	975/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	1780									
85	84	244	244	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	1781									
85	84	977/4	977/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	1782									
85	84	489/2	489/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	1783									
85	84	979/4	979/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1784									
85	84	245	245	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1785									
85	84	981/4	981/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1786									
85	84	485/2	485/2	0.0	0	0	Dynamic	6/8	3	1	0					p								
85	84	485/2	485/2	0.25	0	0	Chord	6/8	3	1	1/16		1/16	1	1787									
85	84	971/4	971/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16		1/16	1	1788									
85	84	243	243	0.25	1/8	1/8	Chord	6/8	3	1	1/16		1/16	1	1789									
85	84	973/4	973/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16		1/16	1	1790									
85	84	487/2	487/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	1791									
85	84	975/4	975/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	1792									
85	84	244	244	0.25	3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	1793									
85	84	977/4	977/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	1794									
85	84	489/2	489/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	1795									
85	84	979/4	979/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	1796									
85	84	245	245	0.25	5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	1797									
85	84	981/4	981/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	1798									
85	84	244	244	0.0	3/8	3/8	Dynamic	6/8	4	1	0					p								
85	84	244	244	1.0	3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	1799									
86	85	491/2	491/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	1800									
86	85	491/2	491/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1801									
86	85	247	247	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	1802									
86	85	247	247	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1803									
86	85	491/2	491/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	1804									
86	85	983/4	983/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	1805									
86	85	246	246	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	1806									
86	85	985/4	985/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	1807									
86	85	493/2	493/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	1808									
86	85	987/4	987/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	1809									
86	85	247	247	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	1810									
86	85	989/4	989/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	1811									
86	85	495/2	495/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	1812									
86	85	991/4	991/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1813									
86	85	248	248	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1814									
86	85	993/4	993/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1815									
86	85	491/2	491/2	0.25	0	0	Chord	6/8	3	1	1/16		1/16	1	1816									
86	85	983/4	983/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16		1/16	1	1817									
86	85	246	246	0.25	1/8	1/8	Chord	6/8	3	1	1/16		1/16	1	1818									
86	85	985/4	985/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16		1/16	1	1819									
86	85	493/2	493/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	1820									
86	85	987/4	987/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	1821									
86	85	247	247	0.25	3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	1822									
86	85	989/4	989/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	1823									
86	85	495/2	495/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	1824									
86	85	991/4	991/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	1825									
86	85	248	248	0.25	5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	1826									
86	85	993/4	993/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	1827									
86	85	491/2	491/2	1.0	0	0	Chord	6/8	4	1	1/4		1/4	1	1828									
86	85	247	247	1.0	3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	1829									
87	86	250	250	0.0	3/8	3/8	Dynamic	6/8	1	1	0					ff								
87	86	250	250	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1830									
87	86	497/2	497/2	0.0	0	0	Dynamic	6/8	2	1	0					ff								
87	86	497/2	497/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	1831									
87	86	995/4	995/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	1832									
87	86	249	249	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	1833									
87	86	997/4	997/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	1834									
87	86	499/2	499/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	1835									
87	86	999/4	999/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	1836									
87	86	250	250	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	1837									
87	86	1001/4	1001/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	1838									
87	86	501/2	501/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	1839									
87	86	1003/4	1003/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1840									
87	86	251	251	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1841									
87	86	1005/4	1005/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1842									
87	86	497/2	497/2	0.25	0	0	Chord	6/8	3	1	1/16		1/16	1	1843									
87	86	995/4	995/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16		1/16	1	1844									
87	86	249	249	0.25	1/8	1/8	Chord	6/8	3	1	1/16		1/16	1	1845									
87	86	997/4	997/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16		1/16	1	1846									
87	86	499/2	499/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	1847									
87	86	999/4	999/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	1848									
87	86	250	250	0.25	3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	1849									
87	86	1001/4	1001/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	1850									
87	86	501/2	501/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	1851									
87	86	1003/4	1003/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	1852									
87	86	251	251	0.25	5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	1853									
87	86	1005/4	1005/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	1854									
87	86	497/2	497/2	0.0	0	0	Dynamic	6/8	4	1	0					ff								
87	86	250	250	0.0	3/8	3/8	Dynamic	6/8	4	1	0					ff								
87	86	250	250	1.0	3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	1855									
88	87	253	253	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1856									
88	87	503/2	503/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	1857									
88	87	1007/4	1007/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	1858									
88	87	252	252	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	1859									
88	87	1009/4	1009/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	1860									
88	87	505/2	505/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	1861									
88	87	1011/4	1011/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	1862									
88	87	253	253	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	1863									
88	87	1013/4	1013/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	1864									
88	87	507/2	507/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	1865									
88	87	1015/4	1015/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1866									
88	87	254	254	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1867									
88	87	1017/4	1017/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1868									
88	87	503/2	503/2	0.25	0	0	Chord	6/8	3	1	1/16		1/16	1	1869									
88	87	1007/4	1007/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16		1/16	1	1870									
88	87	252	252	0.25	1/8	1/8	Chord	6/8	3	1	1/16		1/16	1	1871									
88	87	1009/4	1009/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16		1/16	1	1872									
88	87	505/2	505/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	1873									
88	87	1011/4	1011/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	1874									
88	87	253	253	0.25	3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	1875									
88	87	1013/4	1013/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	1876									
88	87	507/2	507/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	1877									
88	87	1015/4	1015/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	1878									
88	87	254	254	0.25	5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	1879									
88	87	1017/4	1017/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	1880									
88	87	253	253	1.0	3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	1881									
89	88	256	256	0.0	3/8	3/8	Dynamic	6/8	1	1	0					p								
89	88	256	256	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1882									
89	88	509/2	509/2	0.0	0	0	Dynamic	6/8	2	1	0					p								
89	88	509/2	509/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	1883									
89	88	1019/4	1019/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	1884									
89	88	255	255	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	1885									
89	88	1021/4	1021/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	1886									
89	88	511/2	511/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	1887									
89	88	1023/4	1023/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	1888									
89	88	256	256	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	1889									
89	88	1025/4	1025/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	1890									
89	88	513/2	513/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	1891									
89	88	1027/4	1027/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1892									
89	88	257	257	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1893									
89	88	1029/4	1029/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1894									
89	88	509/2	509/2	0.0	0	0	Dynamic	6/8	3	1	0					p								
89	88	509/2	509/2	0.25	0	0	Chord	6/8	3	1	1/16		1/16	1	1895									
89	88	1019/4	1019/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16		1/16	1	1896									
89	88	255	255	0.25	1/8	1/8	Chord	6/8	3	1	1/16		1/16	1	1897									
89	88	1021/4	1021/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16		1/16	1	1898									
89	88	511/2	511/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	1899									
89	88	1023/4	1023/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	1900									
89	88	256	256	0.25	3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	1901									
89	88	1025/4	1025/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	1902									
89	88	513/2	513/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	1903									
89	88	1027/4	1027/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	1904									
89	88	257	257	0.25	5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	1905									
