mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin
62	61	244	244	1.5	0	0	Chord	2/2	3	1	3/8		1/4	3/2	764				76		
62	61	491/2	491/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	765						
62	61	246	246	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	766						
62	61	244	244	0.0	0	0	StaffText	2/2	4	1	0							"<font size=""8.2""/><i>cresc.</i>"			
62	61	244	244	4.0	0	0	Chord	2/2	4	1	1		1	1	767						
63	62	248	248	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	768				74		
63	62	250	250	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	769						
63	62	248	248	4.0	0	0	Chord	2/2	2	1	1		1	1	770						
63	62	248	248	0.0	0	0	StaffText	2/2	3	1	0							"<font size=""8.2""/><i>espress.</i>"			
63	62	248	248	0.0	0	0	StaffText	2/2	3	1	0							"<font size=""8.2""/><i>poco riten.</i>"			
63	62	248	248	2.0	0	0	Chord	2/2	3	1	1/2		1/2	1	771						
63	62	250	250	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	772						
63	62	248	248	4.0	0	0	Chord	2/2	4	1	1		1	1	773						
64	63	252	252	0.0	0	0	Dynamic	2/2	1	1	0					p					
64	63	252	252	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	774				77		
64	63	254	254	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	775				77		
64	63	252	252	0.0	0	0	Dynamic	2/2	2	1	0					p					
64	63	252	252	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	776						
64	63	254	254	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	777				78		
64	63	509/2	509/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	778				78		
64	63	255	255	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	779				78		
64	63	511/2	511/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	780				78		
64	63	252	252	0.0	0	0	StaffText	2/2	3	1	0							"<font size=""8.2""/><b>in tempo</b>"			
64	63	252	252	0.0	0	0	Dynamic	2/2	3	1	0					p					
64	63	252	252	2.0	0	0	Chord	2/2	3	1	1/2		1/2	1	781				79		
64	63	254	254	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	782				79		
64	63	252	252	0.0	0	0	Dynamic	2/2	4	1	0					p					
64	63	252	252	4.0	0	0	Chord	2/2	4	1	1		1	1	783						
65	64	256	256	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	784				77		
65	64	258	258	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	785						
65	64	256	256	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	786				78		
65	64	513/2	513/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	787				78		
65	64	257	257	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	788				78		
65	64	515/2	515/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	789				78		
65	64	258	258	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	790				78		
65	64	517/2	517/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	791				78		
65	64	259	259	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	792				78		
65	64	519/2	519/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	793						
65	64	256	256	2.0	0	0	Chord	2/2	3	1	1/2		1/2	1	794				79		
65	64	258	258	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	795						
65	64	256	256	4.0	0	0	Chord	2/2	4	1	1		1	1	796						
66	65	260	260	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""8.2""/><i>cresc.</i>"			
66	65	260	260	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	797						
66	65	262	262	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	798				80		
66	65	525/2	525/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	799				80		
66	65	263	263	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	800				80		
66	65	527/2	527/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	801				80		
66	65	260	260	0.0	0	0	StaffText	2/2	2	1	0							"<font size=""8.2""/><i>cresc.</i>"			
66	65	260	260	1.5	0	0	Chord	2/2	2	1	3/8		1/4	3/2	802				81		
66	65	523/2	523/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	803						
66	65	262	262	0.0	1/2	1/2	StaffText	2/2	2	1	0							"<font size=""8.2""/><i>espress.</i>"			
66	65	262	262	0.0	1/2	1/2	StaffText	2/2	2	1	0							"<font size=""8.2""/><i>poco riten.</i>"			
66	65	262	262	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	804						
66	65	260	260	0.0	0	0	StaffText	2/2	3	1	0							"<font size=""8.2""/><i>cresc.</i>"			
66	65	260	260	2.0	0	0	Chord	2/2	3	1	1/2		1/2	1	805				82		
66	65	262	262	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	806				82		
66	65	260	260	0.0	0	0	StaffText	2/2	4	1	0							"<font size=""8.2""/><i>cresc.</i>"			
66	65	260	260	4.0	0	0	Chord	2/2	4	1	1		1	1	807						
67	66	264	264	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	808				80		
67	66	529/2	529/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	809				80		
67	66	265	265	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	810				80		
67	66	531/2	531/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	811				80		
67	66	266	266	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	812				80		
67	66	533/2	533/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	813				80		
67	66	267	267	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	814				80		
67	66	535/2	535/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	815						
67	66	264	264	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	816						
67	66	266	266	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	817						
67	66	264	264	2.0	0	0	Chord	2/2	3	1	1/2		1/2	1	818				82		
67	66	266	266	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	819						
67	66	264	264	4.0	0	0	Chord	2/2	4	1	1		1	1	820						
68	67	268	268	1.5	0	0	Chord	2/2	1	1	3/8		1/4	3/2	821				83		
68	67	539/2	539/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	822						
68	67	270	270	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	823						
68	67	272	272	0.0	1	1	StaffText	2/2	1	1	0							"<font size=""8.2""/><i>rit.</i>"			
68	67	268	268	0.0	0	0	StaffText	2/2	2	1	0							"<font size=""8.2""/><b>in tempo</b>"			
68	67	268	268	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	824				84		
68	67	270	270	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	825						
68	67	272	272	0.0	1	1	StaffText	2/2	2	1	0							"<font size=""8.2""/><i>rit.</i>"			
68	67	268	268	2.0	0	0	Chord	2/2	3	1	1/2		1/2	1	826				85		
68	67	270	270	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	827						
68	67	272	272	0.0	1	1	StaffText	2/2	3	1	0							"<font size=""8.2""/><i>rit.</i>"			
68	67	268	268	2.0	0	0	Chord	2/2	4	1	1/2		1/2	1	828				86		
68	67	270	270	2.0	1/2	1/2	Chord	2/2	4	1	1/2		1/2	1	829						
68	67	272	272	0.0	1	1	StaffText	2/2	4	1	0							"<font size=""8.2""/><i>rit.</i>"			
69	68	272	272	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	830						
69	68	274	274	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	831						
69	68	272	272	4.0	0	0	Chord	2/2	2	1	1		1	1	832						
69	68	272	272	4.0	0	0	Chord	2/2	3	1	1		1	1	833						
69	68	272	272	4.0	0	0	Chord	2/2	4	1	1		1	1	834						
70	69	276	276	1.5	0	0	Chord	2/2	1	1	3/8		1/4	3/2	835				87		
70	69	555/2	555/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	836						
70	69	278	278	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	837						
70	69	276	276	4.0	0	0	Chord	2/2	2	1	1		1	1	838						
70	69	276	276	4.0	0	0	Chord	2/2	3	1	1		1	1	839						
70	69	276	276	4.0	0	0	Chord	2/2	4	1	1		1	1	840						
71	70	280	280	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	841						
71	70	282	282	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	842						
71	70	280	280	4.0	0	0	Chord	2/2	2	1	1		1	1	843						
71	70	280	280	4.0	0	0	Chord	2/2	3	1	1		1	1	844						
71	70	280	280	4.0	0	0	Chord	2/2	4	1	1		1	1	845						
72	71	284	284	0.0	0	0	Dynamic	2/2	1	1	0					p					
72	71	284	284	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""8.2""/><b>in tempo</b>"			
72	71	284	284	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	846				88		
72	71	286	286	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	847				88		
72	71	287	287	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	848				88		
72	71	284	284	0.0	0	0	Dynamic	2/2	2	1	0					p					
72	71	284	284	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	849				89		
72	71	286	286	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	850						
72	71	284	284	0.0	0	0	Dynamic	2/2	3	1	0					p					
72	71	284	284	2.0	0	0	Chord	2/2	3	1	1/2		1/2	1	851				90		
72	71	286	286	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	852						
72	71	284	284	0.0	0	0	Dynamic	2/2	4	1	0					p					
72	71	284	284	2.0	0	0	Chord	2/2	4	1	1/2		1/2	1	853				91		
72	71	286	286	2.0	1/2	1/2	Chord	2/2	4	1	1/2		1/2	1	854						
73	72	288	288	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	855						
73	72	290	290	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	856				92		
73	72	288	288	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	857				93		
73	72	290	290	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	858				93		
73	72	291	291	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	859						
73	72	288	288	2.0	0	0	Chord	2/2	3	1	1/2		1/2	1	860						
73	72	290	290	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	861				94		
73	72	288	288	4.0	0	0	Chord	2/2	4	1	1		1	1	862						
74	73	292	292	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	863				92		
74	73	294	294	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	864				92		
74	73	292	292	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	865				95		
74	73	294	294	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	866				96		
74	73	292	292	2.0	0	0	Chord	2/2	3	1	1/2		1/2	1	867				94		
74	73	294	294	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	868				94		
74	73	292	292	4.0	0	0	Chord	2/2	4	1	1		1	1	869						
75	74	296	296	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	870				92		
75	74	298	298	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	871				92		
75	74	296	296	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	872				97		
75	74	298	298	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	873				98		
75	74	296	296	2.0	0	0	Chord	2/2	3	1	1/2		1/2	1	874				94		
75	74	298	298	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	875						
75	74	296	296	4.0	0	0	Chord	2/2	4	1	1		1	1	876						
76	75	300	300	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	877						
76	75	302	302	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	878						
76	75	300	300	4.0	0	0	Chord	2/2	2	1	1		1	1	879						
76	75	300	300	4.0	0	0	Chord	2/2	3	1	1		1	1	880						
76	75	300	300	2.0	0	0	Chord	2/2	4	1	1/2		1/2	1	881				99		
76	75	302	302	2.0	1/2	1/2	Chord	2/2	4	1	1/2		1/2	1	882				100		
77	76	304	304	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""8.2""/><i>cresc.</i>"			
77	76	304	304	4.0	0	0	Chord	2/2	1	1	1		1	1	883						
77	76	304	304	0.0	0	0	StaffText	2/2	2	1	0							"<font size=""8.2""/><i>cresc.</i>"			
77	76	304	304	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	884						
77	76	305	305	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	885				101		
77	76	611/2	611/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	886				101		
77	76	306	306	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	887		articStaccatoBelow				
77	76	307	307	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	888				102		
77	76	615/2	615/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	889				102		
77	76	304	304	0.0	0	0	StaffText	2/2	3	1	0							"<font size=""8.2""/><i>cresc.</i>"			
77	76	304	304	4.0	0	0	Chord	2/2	3	1	1		1	1	890						
77	76	304	304	0.0	0	0	StaffText	2/2	4	1	0							"<font size=""8.2""/><i>cresc.</i>"			
77	76	304	304	3.0	0	0	Chord	2/2	4	1	3/4		1/2	3/2	891						
77	76	307	307	0.5	3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	892				103		
77	76	615/2	615/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	893				103		
78	77	308	308	0.0	0	0	Dynamic	2/2	1	1	0					ff					
78	77	308	308	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	894						
78	77	309	309	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	895				104		
78	77	619/2	619/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	896				104		
78	77	310	310	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	897		articStaccatoAbove				
78	77	311	311	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	898				105		
78	77	623/2	623/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	899				105		
78	77	308	308	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	900		articStaccatoBelow				
78	77	309	309	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	901				106		
78	77	619/2	619/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	902				106		
78	77	310	310	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	903		articStaccatoAbove				
78	77	311	311	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	904				107		
78	77	623/2	623/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	905				107		
78	77	308	308	0.0	0	0	Dynamic	2/2	3	1	0					ff					
78	77	308	308	0.0	0	0	Dynamic	2/2	3	1	0					ff					
78	77	308	308	1.0	0	0	Chord	2/2	3	1	1/4		1/4	1	906		articStaccatoAbove				
78	77	309	309	0.5	1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	907				108		
78	77	619/2	619/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	908				108		
78	77	310	310	1.0	1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	909		articStaccatoAbove				
78	77	311	311	0.5	3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	910				109		
78	77	623/2	623/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	911				109		
78	77	308	308	0.0	0	0	Dynamic	2/2	4	1	0					ff					
78	77	308	308	1.0	0	0	Chord	2/2	4	1	1/4		1/4	1	912		articStaccatoAbove				
78	77	309	309	0.5	1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	913				110		
78	77	619/2	619/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	914				110		
78	77	310	310	1.0	1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	915		articStaccatoBelow				
78	77	311	311	0.5	3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	916				111		
78	77	623/2	623/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	917				111		
79	78	312	312	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	918		articStaccatoBelow				
79	78	312	312	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	919		articStaccatoBelow				
79	78	312	312	1.0	0	0	Chord	2/2	3	1	1/4		1/4	1	920		articStaccatoBelow				
79	78	312	312	1.0	0	0	Chord	2/2	4	1	1/4		1/4	1	921		articStaccatoBelow				
80	79	317	317	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	922				112		
80	79	635/2	635/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	923				112		
80	79	318	318	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	924		articStaccatoAbove				
80	79	319	319	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	925				113		
80	79	639/2	639/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	926				113		
80	79	317	317	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	927				114		
80	79	635/2	635/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	928				114		
80	79	318	318	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	929		articStaccatoAbove				
80	79	319	319	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	930				115		
80	79	639/2	639/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	931				115		
80	79	317	317	0.5	1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	932				116		
80	79	635/2	635/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	933				116		
80	79	318	318	1.0	1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	934		articStaccatoAbove				
80	79	319	319	0.5	3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	935				117		
80	79	639/2	639/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	936				117		
80	79	317	317	0.5	1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	937				118		
80	79	635/2	635/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	938				118		
80	79	318	318	1.0	1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	939		articStaccatoBelow				
80	79	319	319	0.5	3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	940				119		
80	79	639/2	639/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	941				119		
81	80	320	320	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	942						
81	80	322	322	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	943						
81	80	647/2	647/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	944						
81	80	320	320	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	945						
81	80	643/2	643/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	946						
81	80	322	322	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	947						
81	80	647/2	647/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	948						
81	80	320	320	1.0	0	0	Chord	2/2	3	1	1/4		1/4	1	949						
81	80	643/2	643/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	950						
81	80	322	322	1.0	1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	951						
81	80	647/2	647/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	952						
81	80	320	320	1.0	0	0	Chord	2/2	4	1	1/4		1/4	1	953						
81	80	643/2	643/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	954						
81	80	322	322	1.0	1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	955						
81	80	647/2	647/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	956						
82	81	324	324	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	957						
82	81	651/2	651/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	958						
82	81	326	326	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	959						
82	81	655/2	655/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	960						
82	81	324	324	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	961						
82	81	651/2	651/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	962						
82	81	326	326	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	963						
82	81	655/2	655/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	964						
82	81	324	324	1.0	0	0	Chord	2/2	3	1	1/4		1/4	1	965						
82	81	651/2	651/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	966						
82	81	326	326	1.0	1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	967						
82	81	655/2	655/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	968						
82	81	324	324	1.0	0	0	Chord	2/2	4	1	1/4		1/4	1	969						
82	81	651/2	651/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	970						
82	81	326	326	1.0	1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	971						
82	81	655/2	655/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	972						
83	82	328	328	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	973						
83	82	330	330	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	974						
83	82	663/2	663/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	975						
83	82	328	328	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	976						
83	82	659/2	659/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	977						
83	82	330	330	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	978						
83	82	663/2	663/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	979						
83	82	328	328	1.0	0	0	Chord	2/2	3	1	1/4		1/4	1	980						
83	82	659/2	659/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	981						
83	82	330	330	1.0	1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	982						
83	82	663/2	663/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	983						
83	82	328	328	1.0	0	0	Chord	2/2	4	1	1/4		1/4	1	984						
83	82	659/2	659/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	985						
83	82	330	330	1.0	1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	986						
83	82	663/2	663/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	987						
84	83	332	332	0.0	0	0	Chord	2/2	1	1	0	grace16	1/16	1	988						
84	83	332	332	0.0	0	0	Chord	2/2	1	1	0	grace16	1/16	1	989						
84	83	332	332	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	990						
84	83	667/2	667/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	991						
84	83	334	334	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	992						
84	83	671/2	671/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	993						
84	83	332	332	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	994						
84	83	667/2	667/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	995						
84	83	334	334	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	996						
84	83	671/2	671/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	997						
84	83	332	332	1.0	0	0	Chord	2/2	3	1	1/4		1/4	1	998						
84	83	667/2	667/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	999						
84	83	334	334	1.0	1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1000						
84	83	671/2	671/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	1001						
84	83	332	332	1.0	0	0	Chord	2/2	4	1	1/4		1/4	1	1002						
84	83	667/2	667/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	1003						
84	83	334	334	1.0	1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1004						
84	83	671/2	671/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	1005						
85	84	336	336	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1006						
85	84	338	338	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1007						
85	84	679/2	679/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1008						
85	84	336	336	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1009						
85	84	675/2	675/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1010						
85	84	338	338	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1011						
85	84	679/2	679/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1012						
85	84	336	336	1.0	0	0	Chord	2/2	3	1	1/4		1/4	1	1013						
85	84	675/2	675/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	1014						
85	84	338	338	1.0	1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1015						
85	84	679/2	679/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	1016						
85	84	336	336	1.0	0	0	Chord	2/2	4	1	1/4		1/4	1	1017						
85	84	675/2	675/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	1018						
85	84	338	338	1.0	1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1019						
85	84	679/2	679/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	1020						
86	85	340	340	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1021						
86	85	683/2	683/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1022						
86	85	342	342	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1023						
86	85	687/2	687/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1024						
86	85	340	340	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1025						
86	85	683/2	683/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1026						
86	85	342	342	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1027						
86	85	687/2	687/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1028						
86	85	340	340	1.0	0	0	Chord	2/2	3	1	1/4		1/4	1	1029						
86	85	683/2	683/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	1030						
86	85	342	342	1.0	1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1031						
86	85	687/2	687/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	1032						
