mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
202	199	586	595	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2461											
202	199	587	596	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2462											
202	199	588	597	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2463											
202	199	586	595	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2464											
203	200	589	598	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2465									151		
203	200	590	599	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2466									151		
203	200	591	600	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2467									151		
203	200	589	598	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2468											
203	200	590	599	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2469											
203	200	591	600	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2470											
203	200	589	598	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2471											
203	200	590	599	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2472											
203	200	591	600	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2473											
203	200	590	599	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2474											
203	200	591	600	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2475											
204	201	592	601	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2476											
204	201	593	602	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2477									152		
204	201	594	603	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2478									152		
204	201	592	601	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2479											
204	201	593	602	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2480									153		
204	201	594	603	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2481									153		
204	201	592	601	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2482											
204	201	593	602	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2483									154		
204	201	594	603	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2484									154		
204	201	592	601	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2485											
204	201	593	602	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2486									155		
204	201	594	603	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2487									155		
205	202	595	604	0.0		0	0	Dynamic	3/4	1	1	0					ff										
205	202	595	604	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2488		articStaccatoBelow									
205	202	596	605	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2489									156		
205	202	597	606	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2490									156		
205	202	595	604	0.0		0	0	Dynamic	3/4	2	1	0					ff										
205	202	595	604	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2491		articStaccatoAbove									
205	202	596	605	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2492									157		
205	202	597	606	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2493									157		
205	202	595	604	0.0		0	0	Dynamic	3/4	3	1	0					ff										
205	202	595	604	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2494		articStaccatoBelow									
205	202	596	605	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2495									158		
205	202	597	606	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2496									158		
205	202	595	604	0.0		0	0	Dynamic	3/4	4	1	0					ff										
205	202	595	604	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2497		articStaccatoAbove									
205	202	596	605	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2498									159		
205	202	597	606	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2499									159		
206	203	598	607	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2500		articStaccatoBelow									
206	203	599	608	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2501									160		
206	203	600	609	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2502									160		
206	203	598	607	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2503		articStaccatoAbove									
206	203	599	608	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2504									161		
206	203	600	609	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2505									161		
206	203	598	607	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2506		articStaccatoAbove									
206	203	599	608	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2507									162		
206	203	600	609	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2508									162		
206	203	598	607	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2509		articStaccatoBelow									
206	203	599	608	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2510									163		
206	203	600	609	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2511									163		
207	204	601	610	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2512		articStaccatoBelow									
207	204	602	611	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2513									164		
207	204	603	612	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2514									164		
207	204	601	610	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2515		articStaccatoAbove									
207	204	602	611	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2516									165		
207	204	603	612	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2517									165		
207	204	601	610	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2518		articStaccatoAbove									
207	204	602	611	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2519									166		
207	204	603	612	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2520									166		
207	204	601	610	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2521		articStaccatoAbove									
207	204	602	611	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2522									167		
207	204	603	612	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2523									167		
208	205	604	613	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2524		articStaccatoBelow									
208	205	605	614	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2525									168		
208	205	606	615	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2526									168		
208	205	604	613	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2527		articStaccatoAbove									
208	205	605	614	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2528									169		
208	205	606	615	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2529									169		
208	205	604	613	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2530		articStaccatoBelow									
208	205	605	614	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2531									170		
208	205	606	615	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2532									170		
208	205	604	613	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2533		articStaccatoBelow									
208	205	605	614	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2534									171		
208	205	606	615	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2535									171		
209	206	607	616	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2536		articStaccatoBelow									
209	206	608	617	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2537									172		
209	206	609	618	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2538									172		
209	206	607	616	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2539		articStaccatoAbove									
209	206	608	617	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2540									173		
209	206	609	618	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2541									173		
209	206	607	616	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2542		articStaccatoAbove									
209	206	608	617	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2543									174		
209	206	609	618	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2544									174		
209	206	607	616	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2545		articStaccatoAbove									
209	206	608	617	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2546									175		
209	206	609	618	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2547									175		
210	207	610	619	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2548		articStaccatoBelow									
210	207	611	620	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2549									176		
210	207	612	621	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2550									176		
210	207	610	619	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2551		articStaccatoAbove									
210	207	611	620	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2552									177		
210	207	612	621	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2553									177		
210	207	610	619	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2554		articStaccatoBelow									
210	207	611	620	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2555									178		
210	207	612	621	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2556									178		
210	207	610	619	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2557		articStaccatoBelow									
210	207	611	620	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2558									179		
210	207	612	621	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2559									179		
211	208	613	622	0.0		0	0	Dynamic	3/4	1	1	0					f										
211	208	613	622	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	2560											
211	208	613	622	0.0		0	0	Dynamic	3/4	2	1	0					f										
211	208	613	622	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2561											
211	208	613	622	0.0		0	0	Dynamic	3/4	3	1	0					f										
211	208	613	622	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2562											
211	208	613	622	0.0		0	0	Dynamic	3/4	4	1	0					f										
211	208	613	622	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2563											
212	209	616	625	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2564											
212	209	617	626	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2565									180		
212	209	618	627	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2566									180		
212	209	616	625	0.0		0	0	Dynamic	3/4	2	1	0					sf										
212	209	616	625	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2567											
212	209	616	625	0.0		0	0	Dynamic	3/4	3	1	0					sf										
212	209	616	625	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2568											
212	209	616	625	0.0		0	0	Dynamic	3/4	4	1	0					sf										
212	209	616	625	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2569											
213	210	619	628	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2570		articStaccatoBelow									
213	210	620	629	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2571									181		
213	210	621	630	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2572									181		
213	210	619	628	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2573											
213	210	619	628	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2574											
213	210	619	628	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2575											
214	211	622	631	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2576		articStaccatoBelow									
214	211	623	632	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2577									182		
214	211	624	633	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2578									182		
214	211	622	631	0.0		0	0	Dynamic	3/4	2	1	0					sf										
214	211	622	631	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2579											
214	211	622	631	0.0		0	0	Dynamic	3/4	3	1	0					sf										
214	211	622	631	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2580											
214	211	622	631	0.0		0	0	Dynamic	3/4	4	1	0					sf										
214	211	622	631	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2581											
215	212	625	634	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	2582											
215	212	627	636	0.0		1/2	1/2	Dynamic	3/4	1	1	0					sf										
215	212	627	636	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2583											
215	212	625	634	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2584											
215	212	625	634	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2585											
215	212	625	634	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2586											
216	213	628	637	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2587											
216	213	629	638	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2588									183		
216	213	630	639	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2589									183		
216	213	628	637	0.0		0	0	Dynamic	3/4	2	1	0					sf										
216	213	628	637	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2590											
216	213	628	637	0.0		0	0	Dynamic	3/4	3	1	0					sf										
216	213	628	637	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2591											
216	213	628	637	0.0		0	0	Dynamic	3/4	4	1	0					sf										
216	213	628	637	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2592											
217	214	631	640	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2593		articStaccatoBelow									
217	214	632	641	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2594									184		
217	214	633	642	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2595									184		
217	214	631	640	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2596											
217	214	631	640	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2597											
217	214	631	640	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2598											
218	215	634	643	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2599		articStaccatoBelow									
218	215	635	644	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2600									185		
218	215	636	645	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2601									185		
218	215	634	643	0.0		0	0	Dynamic	3/4	2	1	0					sf										
218	215	634	643	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2602											
218	215	634	643	0.0		0	0	Dynamic	3/4	3	1	0					sf										
218	215	634	643	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2603											
218	215	634	643	0.0		0	0	Dynamic	3/4	4	1	0					sf										
218	215	634	643	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2604											
219	216	637	646	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	2605									186		
219	216	639	648	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2606											
219	216	637	646	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2607											
219	216	637	646	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2608											
219	216	637	646	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2609											
220	217	640	649	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2610											
220	217	641	650	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2611									187		
220	217	642	651	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2612									187		
220	217	640	649	0.0		0	0	Dynamic	3/4	2	1	0					sf										
220	217	640	649	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2613											
220	217	640	649	0.0		0	0	Dynamic	3/4	3	1	0					sf										
220	217	640	649	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2614											
220	217	640	649	0.0		0	0	Dynamic	3/4	4	1	0					sf										
220	217	640	649	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2615											
221	218	643	652	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2616		articStaccatoAbove									
221	218	644	653	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2617									188		
221	218	645	654	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2618									188		
221	218	643	652	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2619											
221	218	643	652	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2620											
221	218	643	652	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2621											
222	219	646	655	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2622		articStaccatoAbove									
222	219	647	656	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2623									189		
222	219	648	657	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2624									189		
222	219	646	655	0.0		0	0	Dynamic	3/4	2	1	0					sf										
222	219	646	655	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2625											
222	219	646	655	0.0		0	0	Dynamic	3/4	3	1	0					sf										
222	219	646	655	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2626											
222	219	646	655	0.0		0	0	Dynamic	3/4	4	1	0					sf										
222	219	646	655	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2627											
223	220	649	658	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2628		articStaccatoAbove									
223	220	650	659	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2629									190		
223	220	651	660	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2630									190		
223	220	649	658	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2631											
223	220	649	658	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2632											
223	220	649	658	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2633											
224	221	652	661	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2634		articStaccatoAbove									
224	221	653	662	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2635									191		
224	221	654	663	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2636									191		
224	221	652	661	0.0		0	0	Dynamic	3/4	2	1	0					sf										
224	221	652	661	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2637											
224	221	652	661	0.0		0	0	Dynamic	3/4	3	1	0					sf										
224	221	652	661	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2638											
224	221	652	661	0.0		0	0	Dynamic	3/4	4	1	0					sf										
224	221	652	661	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2639											
225	222	655	664	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2640		articStaccatoBelow									
225	222	656	665	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2641									192		
225	222	657	666	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2642									192		
225	222	655	664	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2643											
225	222	655	664	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2644											
225	222	655	664	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2645											
226	223	658	667	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2646		articStaccatoBelow									
226	223	659	668	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2647									193		
226	223	660	669	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2648									193		
226	223	658	667	0.0		0	0	Dynamic	3/4	2	1	0					sf										
226	223	658	667	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2649											
226	223	658	667	0.0		0	0	Dynamic	3/4	3	1	0					sf										
226	223	658	667	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2650											
226	223	658	667	0.0		0	0	Dynamic	3/4	4	1	0					sf										
226	223	658	667	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	2651											
227	224	661	670	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2652		articStaccatoBelow									
227	224	662	671	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2653									194		
227	224	663	672	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2654									194		
227	224	661	670	0.0		0	0	Dynamic	3/4	2	1	0					pp										
227	224	661	670	0.0		0	0	Dynamic	3/4	2	1	0					pp										
227	224	661	670	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2655											
227	224	662	671	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2656											
227	224	663	672	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2657											
227	224	661	670	0.0		0	0	Dynamic	3/4	3	1	0					pp										
227	224	661	670	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2658											
227	224	662	671	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2659											
227	224	663	672	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2660											
227	224	661	670	0.0		0	0	Dynamic	3/4	4	1	0					pp										
227	224	661	670	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2661											
227	224	662	671	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2662											
227	224	663	672	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2663											
228	225	664	673	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2664									194		
228	225	665	674	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2665									194		
228	225	666	675	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2666									194		
228	225	664	673	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2667											
228	225	665	674	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2668											
228	225	666	675	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2669											
228	225	664	673	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2670											
228	225	665	674	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2671											
228	225	666	675	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2672											
228	225	664	673	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2673											
229	226	667	676	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2674									194		
229	226	668	677	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2675									194		
229	226	669	678	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2676									194		
229	226	667	676	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2677											
229	226	668	677	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2678											
229	226	669	678	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2679											
229	226	667	676	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2680											
229	226	668	677	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2681											
229	226	669	678	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2682											
229	226	668	677	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2683											
229	226	669	678	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2684											
230	227	670	679	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2685									194		
230	227	671	680	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2686									194		
230	227	672	681	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2687									194		
230	227	670	679	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2688											
230	227	671	680	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2689											
230	227	672	681	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2690											
230	227	670	679	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2691											
230	227	671	680	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2692											
230	227	672	681	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2693											
230	227	670	679	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2694											
231	228	673	682	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2695									194		
231	228	674	683	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2696									194		
231	228	675	684	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2697									194		
231	228	673	682	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2698											
231	228	674	683	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2699											
231	228	675	684	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2700											
231	228	673	682	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2701											
231	228	674	683	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2702											
231	228	675	684	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2703											
231	228	674	683	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2704											
231	228	675	684	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2705											
232	229	676	685	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2706									194		
232	229	677	686	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2707									194		
232	229	678	687	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2708									194		
232	229	676	685	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2709											
232	229	677	686	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2710											
232	229	678	687	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2711											
232	229	676	685	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2712											
232	229	677	686	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2713											
232	229	678	687	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2714											
232	229	676	685	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2715											
233	230	679	688	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2716									194		
233	230	680	689	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2717									194		
233	230	681	690	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2718									194		
233	230	679	688	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2719											
233	230	680	689	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2720											
233	230	681	690	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2721											
233	230	679	688	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2722											
233	230	680	689	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2723											
233	230	681	690	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2724											
233	230	680	689	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2725											
233	230	681	690	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2726											
234	231	682	691	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2727									194		
234	231	683	692	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2728									194		
