mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	Trill:trill	decrescendo_hairpin	crescendo_hairpin
151	150	1809/4	1809/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2777									79	
151	150	905/2	905/2	0.0		3/8	3/8	Spanner	6/8	2	1	0														
151	150	905/2	905/2	0.0		3/8	3/8	Spanner	6/8	2	1	0														70
151	150	905/2	905/2	0.75		3/8	3/8	Chord	6/8	2	1	3/16		1/8	3/2	2778							553			70
151	150	1813/4	1813/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2779							553			70
151	150	907/2	907/2	0.0		5/8	5/8	Spanner	6/8	2	1	0											553			
151	150	907/2	907/2	0.0		5/8	5/8	Spanner	6/8	2	1	0											553		80	
151	150	907/2	907/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2780							553		80	
151	150	1815/4	1815/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2781									80	
151	150	451	451	0.0		0	0	Spanner	6/8	3	1	0														
151	150	905/2	905/2	0.0		3/8	3/8	Spanner	6/8	3	1	0														71
151	150	905/2	905/2	0.75		3/8	3/8	Chord	6/8	3	1	3/16		1/8	3/2	2782							554			71
151	150	1813/4	1813/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	2783							554			71
151	150	907/2	907/2	0.0		5/8	5/8	Spanner	6/8	3	1	0											554			
151	150	907/2	907/2	0.0		5/8	5/8	Spanner	6/8	3	1	0											554		81	
151	150	907/2	907/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	2784							554		81	
151	150	1815/4	1815/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	2785									81	
151	150	451	451	0.0		0	0	Spanner	6/8	4	1	0														
151	150	451	451	0.0		0	0	Spanner	6/8	4	1	0														72
151	150	451	451	0.0		0	0	Spanner	6/8	4	1	0														72
151	150	451	451	0.0		0	0	Spanner	6/8	4	1	0														72
151	150	451	451	0.75		0	0	Chord	6/8	4	1	3/16		1/8	3/2	2786							555			72
151	150	1807/4	1807/4	0.25		3/16	3/16	Chord	6/8	4	1	1/16		1/16	1	2787							555			72
151	150	452	452	0.0		1/4	1/4	Spanner	6/8	4	1	0											555		82	
151	150	452	452	0.0		1/4	1/4	Spanner	6/8	4	1	0											555		82	
151	150	452	452	0.25		1/4	1/4	Chord	6/8	4	1	1/16		1/16	1	2788							555		82	
151	150	1809/4	1809/4	0.25		5/16	5/16	Chord	6/8	4	1	1/16		1/16	1	2789									82	
151	150	905/2	905/2	0.0		3/8	3/8	Spanner	6/8	4	1	0														
152	151	454	454	0.0		0	0	StaffText	6/8	1	1	0							"<font size=""8.2""/><i>cresc.</i>"							
152	151	1817/4	1817/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	2790							556			
152	151	909/2	909/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	2791										
152	151	1819/4	1819/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2792							557			
152	151	455	455	0.25		1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	2793										
152	151	1821/4	1821/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2794							558			
152	151	911/2	911/2	0.0		3/8	3/8	StaffText	6/8	1	1	0							"<font size=""8.2""/><i>dim.</i>"							
152	151	911/2	911/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	2795										
152	151	1823/4	1823/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	2796							559			
152	151	456	456	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	2797										
152	151	1825/4	1825/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2798							560			
152	151	913/2	913/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	2799										
152	151	1827/4	1827/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2800							561			
152	151	454	454	0.0		0	0	StaffText	6/8	2	1	0							"<font size=""8.2""/><i>cresc.</i>"							
152	151	454	454	0.0		0	0	Spanner	6/8	2	1	0														
152	151	454	454	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	2801										
152	151	1817/4	1817/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2802							562			
152	151	909/2	909/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2803										
152	151	1819/4	1819/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2804							563			
152	151	455	455	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2805										
152	151	1821/4	1821/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2806							564			
152	151	911/2	911/2	0.0		3/8	3/8	StaffText	6/8	2	1	0							"<font size=""8.2""/><i>dim.</i>"							
152	151	911/2	911/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2807										
152	151	1823/4	1823/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2808							565			
152	151	456	456	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2809										
152	151	1825/4	1825/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2810							566			
152	151	913/2	913/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2811										
152	151	1827/4	1827/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2812							567			
152	151	454	454	0.0		0	0	StaffText	6/8	3	1	0							"<font size=""8.2""/><i>cresc.</i>"							
152	151	454	454	0.0		0	0	Spanner	6/8	3	1	0														
152	151	454	454	0.25		0	0	Chord	6/8	3	1	1/16		1/16	1	2813							568			
152	151	1817/4	1817/4	0.25		1/16	1/16	Chord	6/8	3	1	1/16		1/16	1	2814							568			
152	151	909/2	909/2	0.25		1/8	1/8	Chord	6/8	3	1	1/16		1/16	1	2815							568			
152	151	1819/4	1819/4	0.25		3/16	3/16	Chord	6/8	3	1	1/16		1/16	1	2816							568			
152	151	455	455	0.25		1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	2817							568			
152	151	1821/4	1821/4	0.25		5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	2818							568			
152	151	911/2	911/2	0.0		3/8	3/8	StaffText	6/8	3	1	0							"<font size=""8.2""/><i>dim.</i>"				568			
152	151	911/2	911/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	2819							568			
152	151	1823/4	1823/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	2820							568			
152	151	456	456	0.25		1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	2821							568			
152	151	1825/4	1825/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	2822							568			
152	151	913/2	913/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	2823							568			
152	151	1827/4	1827/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	2824										
153	152	457	457	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2825										
153	152	917/2	917/2	0.0		3/8	3/8	Spanner	6/8	1	1	0													83	
153	152	917/2	917/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	2826							569		83	
153	152	1835/4	1835/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	2827							569		83	
153	152	459	459	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	2828									83	
153	152	1837/4	1837/4	0.0		9/16	9/16	Spanner	6/8	1	1	0														
153	152	457	457	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2829										
153	152	1831/4	1831/4	0.0		3/16	3/16	Spanner	6/8	2	1	0													84	
153	152	1831/4	1831/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2830							570		84	
153	152	458	458	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2831							570		84	
153	152	1833/4	1833/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2832									84	
153	152	917/2	917/2	0.0		3/8	3/8	Spanner	6/8	2	1	0														
153	152	457	457	0.25		0	0	Chord	6/8	3	1	1/16		1/16	1	2833							571			
153	152	1829/4	1829/4	0.25		1/16	1/16	Chord	6/8	3	1	1/16		1/16	1	2834							571			
153	152	915/2	915/2	0.25		1/8	1/8	Chord	6/8	3	1	1/16		1/16	1	2835										
153	152	917/2	917/2	0.0		3/8	3/8	Spanner	6/8	3	1	0													85	
153	152	917/2	917/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	2836							572		85	
153	152	1835/4	1835/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	2837							572		85	
153	152	459	459	0.25		1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	2838									85	
153	152	1837/4	1837/4	0.0		9/16	9/16	Spanner	6/8	3	1	0														
153	152	1837/4	1837/4	0.0		9/16	9/16	Spanner	6/8	3	1	0														73
153	152	1837/4	1837/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	2839							573			73
153	152	919/2	919/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	2840							573			73
153	152	1839/4	1839/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	2841										73
153	152	1837/4	1837/4	0.0		9/16	9/16	Spanner	6/8	4	1	0														74
153	152	1837/4	1837/4	0.25		9/16	9/16	Chord	6/8	4	1	1/16		1/16	1	2842							574			74
153	152	919/2	919/2	0.25		5/8	5/8	Chord	6/8	4	1	1/16		1/16	1	2843							574			74
153	152	1839/4	1839/4	0.25		11/16	11/16	Chord	6/8	4	1	1/16		1/16	1	2844										74
154	153	460	460	0.0		0	0	Spanner	6/8	1	1	0														75
154	153	460	460	0.25		0	0	Chord	6/8	1	1	1/16		1/16	1	2845							575			75
154	153	1841/4	1841/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	2846							575			75
154	153	921/2	921/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	2847							575			75
154	153	1843/4	1843/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2848							575			75
154	153	461	461	0.25		1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	2849							575			75
154	153	1845/4	1845/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2850							575			75
154	153	923/2	923/2	0.0		3/8	3/8	Spanner	6/8	1	1	0											575		86	75
154	153	923/2	923/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	2851							575		86	75
154	153	1847/4	1847/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	2852							575		86	75
154	153	462	462	0.0		1/2	1/2	Spanner	6/8	1	1	0											575		86	
154	153	462	462	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	2853							575		86	
154	153	1849/4	1849/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2854							575		86	
154	153	925/2	925/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	2855							575		86	
154	153	1851/4	1851/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2856							575		86	
154	153	460	460	0.0		0	0	Dynamic	6/8	2	1	0					p									
154	153	923/2	923/2	0.0		3/8	3/8	Spanner	6/8	2	1	0													87	
154	153	1847/4	1847/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2857							576		87	
154	153	462	462	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2858							576		87	
154	153	1849/4	1849/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2859							576		87	
154	153	925/2	925/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2860							576		87	
154	153	1851/4	1851/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2861							576		87	
154	153	460	460	0.0		0	0	Dynamic	6/8	3	1	0					p									
154	153	460	460	0.0		0	0	Spanner	6/8	3	1	0														
154	153	460	460	0.0		0	0	Spanner	6/8	3	1	0														76
154	153	460	460	1.5		0	0	Chord	6/8	3	1	3/8		1/4	3/2	2862										76
154	153	923/2	923/2	0.0		3/8	3/8	Spanner	6/8	3	1	0													88	76
154	153	923/2	923/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2863									88	76
154	153	462	462	0.0		1/2	1/2	Spanner	6/8	3	1	0													88	
154	153	462	462	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2864									88	
154	153	925/2	925/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2865									88	
154	153	460	460	0.0		0	0	Dynamic	6/8	4	1	0					p									
154	153	460	460	0.0		0	0	Spanner	6/8	4	1	0														
154	153	460	460	0.0		0	0	Spanner	6/8	4	1	0														77
154	153	460	460	1.5		0	0	Chord	6/8	4	1	3/8		1/4	3/2	2866										77
154	153	923/2	923/2	0.0		3/8	3/8	Spanner	6/8	4	1	0													89	77
154	153	923/2	923/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2867									89	77
154	153	462	462	0.0		1/2	1/2	Spanner	6/8	4	1	0													89	
154	153	462	462	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2868									89	
154	153	925/2	925/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2869									89	
155	154	463	463	0.0		0	0	Dynamic	6/8	1	1	0					p						575			
155	154	463	463	0.0		0	0	Spanner	6/8	1	1	0											575			
155	154	463	463	0.25		0	0	Chord	6/8	1	1	1/16		1/16	1	2870							575			
155	154	1853/4	1853/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	2871							575			
155	154	927/2	927/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	2872							575			
155	154	1855/4	1855/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2873							575			
155	154	464	464	0.25		1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	2874							575			
155	154	1857/4	1857/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2875										
155	154	929/2	929/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	2876							577			
155	154	1859/4	1859/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	2877										
155	154	465	465	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	2878							578			
155	154	1861/4	1861/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2879										
155	154	931/2	931/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	2880										
155	154	1863/4	1863/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2881										
155	154	463	463	0.0		0	0	Spanner	6/8	2	1	0											576			
155	154	463	463	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	2882							576			
155	154	1853/4	1853/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2883							576			
155	154	927/2	927/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2884							576			
155	154	1855/4	1855/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2885							576			
155	154	464	464	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2886							576			
155	154	1857/4	1857/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2887										
155	154	929/2	929/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2888							579			
155	154	1859/4	1859/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2889										
155	154	465	465	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2890							580			
155	154	1861/4	1861/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2891										
155	154	931/2	931/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2892										
155	154	1863/4	1863/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2893										
155	154	463	463	0.0		0	0	Dynamic	6/8	3	1	0					p									
155	154	463	463	0.0		0	0	Dynamic	6/8	3	1	0					p									
155	154	463	463	0.0		0	0	Spanner	6/8	3	1	0														
155	154	463	463	1.5		0	0	Chord	6/8	3	1	3/8		1/4	3/2	2894										
155	154	929/2	929/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2895							581			
155	154	465	465	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2896							581			
155	154	931/2	931/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	2897							581			
155	154	1863/4	1863/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	2898										
155	154	463	463	0.0		0	0	Dynamic	6/8	4	1	0					p									
155	154	463	463	0.0		0	0	Spanner	6/8	4	1	0														
155	154	463	463	1.5		0	0	Chord	6/8	4	1	3/8		1/4	3/2	2899										
155	154	929/2	929/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2900							582			
155	154	465	465	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2901							582			
155	154	931/2	931/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2902										
156	155	466	466	0.0		0	0	StaffText	6/8	1	1	0							"<font size=""8.2""/><i>cresc.</i>"							
156	155	466	466	1.5		0	0	Chord	6/8	1	1	3/8		1/4	3/2	2903										
156	155	935/2	935/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2904							583			
156	155	468	468	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2905							583			
156	155	937/2	937/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2906										
156	155	466	466	0.0		0	0	StaffText	6/8	2	1	0							"<font size=""8.2""/><i>cresc.</i>"							
156	155	466	466	1.5		0	0	Chord	6/8	2	1	3/8		1/4	3/2	2907										
156	155	935/2	935/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2908							584			
156	155	468	468	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2909							584			
156	155	937/2	937/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2910										
156	155	466	466	0.0		0	0	StaffText	6/8	3	1	0							"<font size=""8.2""/><i>cresc.</i>"							
156	155	466	466	0.25		0	0	Chord	6/8	3	1	1/16		1/16	1	2911							585			
156	155	1865/4	1865/4	0.25		1/16	1/16	Chord	6/8	3	1	1/16		1/16	1	2912							585			
156	155	933/2	933/2	0.25		1/8	1/8	Chord	6/8	3	1	1/16		1/16	1	2913							585			
156	155	1867/4	1867/4	0.25		3/16	3/16	Chord	6/8	3	1	1/16		1/16	1	2914							585			
156	155	467	467	0.25		1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	2915							585			
156	155	1869/4	1869/4	0.25		5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	2916							585			
156	155	935/2	935/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	2917							585			
156	155	1871/4	1871/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	2918							585			
156	155	468	468	0.25		1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	2919							585			
156	155	1873/4	1873/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	2920							585			
156	155	937/2	937/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	2921							585			
156	155	1875/4	1875/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	2922										
156	155	466	466	0.0		0	0	StaffText	6/8	4	1	0							"<font size=""8.2""/><i>cresc.</i>"							
156	155	466	466	3.0		0	0	Chord	6/8	4	1	3/4		1/2	3/2	2923										
157	156	469	469	1.5		0	0	Chord	6/8	1	1	3/8		1/4	3/2	2924										
157	156	941/2	941/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2925							586			
157	156	471	471	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2926							586			
157	156	943/2	943/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	2927							586			
157	156	1887/4	1887/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2928										
157	156	469	469	1.5		0	0	Chord	6/8	2	1	3/8		1/4	3/2	2929										
157	156	941/2	941/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2930							587			
157	156	471	471	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2931							587			
157	156	943/2	943/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2932										
157	156	469	469	1.5		0	0	Chord	6/8	3	1	3/8		1/4	3/2	2933										
157	156	941/2	941/2	0.75		3/8	3/8	Chord	6/8	3	1	3/16		1/8	3/2	2934							588			
157	156	1885/4	1885/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	2935										
157	156	943/2	943/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	2936							589			
157	156	1887/4	1887/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	2937										
157	156	469	469	0.25		0	0	Chord	6/8	4	1	1/16		1/16	1	2938							590			
157	156	1877/4	1877/4	0.25		1/16	1/16	Chord	6/8	4	1	1/16		1/16	1	2939							590			
157	156	939/2	939/2	0.25		1/8	1/8	Chord	6/8	4	1	1/16		1/16	1	2940							590			
157	156	1879/4	1879/4	0.25		3/16	3/16	Chord	6/8	4	1	1/16		1/16	1	2941							590			
157	156	470	470	0.25		1/4	1/4	Chord	6/8	4	1	1/16		1/16	1	2942							590			
157	156	1881/4	1881/4	0.25		5/16	5/16	Chord	6/8	4	1	1/16		1/16	1	2943										
157	156	941/2	941/2	0.25		3/8	3/8	Chord	6/8	4	1	1/16		1/16	1	2944							591			
157	156	1883/4	1883/4	0.25		7/16	7/16	Chord	6/8	4	1	1/16		1/16	1	2945										
157	156	471	471	0.25		1/2	1/2	Chord	6/8	4	1	1/16		1/16	1	2946							592			
157	156	1885/4	1885/4	0.25		9/16	9/16	Chord	6/8	4	1	1/16		1/16	1	2947										
157	156	943/2	943/2	0.25		5/8	5/8	Chord	6/8	4	1	1/16		1/16	1	2948										
157	156	1887/4	1887/4	0.25		11/16	11/16	Chord	6/8	4	1	1/16		1/16	1	2949										
158	157	472	472	0.0		0	0	Spanner	6/8	1	1	0														78
158	157	472	472	0.75		0	0	Chord	6/8	1	1	3/16		1/8	3/2	2950							593			78
158	157	1891/4	1891/4	0.0		3/16	3/16	Spanner	6/8	1	1	0											593		90	78
158	157	1891/4	1891/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2951							593		90	78
158	157	473	473	0.0		1/4	1/4	Spanner	6/8	1	1	0											593		90	
158	157	473	473	0.25		1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	2952							593		90	
158	157	1893/4	1893/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2953									90	
158	157	947/2	947/2	0.0		3/8	3/8	Spanner	6/8	1	1	0														
158	157	1895/4	1895/4	0.0		7/16	7/16	Spanner	6/8	1	1	0														79
158	157	1895/4	1895/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	2954							594			79
158	157	474	474	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	2955										79
158	157	1897/4	1897/4	0.0		9/16	9/16	Spanner	6/8	1	1	0														
158	157	1899/4	1899/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2956										
158	157	475	475	0.0		3/4	3/4	Dynamic	6/8	1	1	0					p									
158	157	475	475	0.0		3/4	3/4	Spanner	6/8	1	1	0														80
158	157	475	475	0.0		3/4	3/4	Spanner	6/8	1	1	0														80, 81
158	157	475	475	0.0		3/4	3/4	Spanner	6/8	1	1	0														80, 81
158	157	472	472	0.0		0	0	Dynamic	6/8	2	1	0					p									
158	157	472	472	0.0		0	0	Spanner	6/8	2	1	0														82
158	157	472	472	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	2957							595			82
158	157	1889/4	1889/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2958							595			82
158	157	945/2	945/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2959										82
158	157	1891/4	1891/4	0.0		3/16	3/16	Spanner	6/8	2	1	0														
158	157	1891/4	1891/4	0.0		3/16	3/16	Spanner	6/8	2	1	0													91	
158	157	1893/4	1893/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2960									91	
158	157	947/2	947/2	0.0		3/8	3/8	Spanner	6/8	2	1	0														
158	157	1895/4	1895/4	0.0		7/16	7/16	Spanner	6/8	2	1	0														83
158	157	1895/4	1895/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2961							596			83
158	157	474	474	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2962										83
158	157	1897/4	1897/4	0.0		9/16	9/16	Spanner	6/8	2	1	0														
158	157	1899/4	1899/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2963										
158	157	475	475	0.0		3/4	3/4	Dynamic	6/8	2	1	0					p									
158	157	475	475	0.0		3/4	3/4	Spanner	6/8	2	1	0														84
158	157	475	475	0.0		3/4	3/4	Spanner	6/8	2	1	0														84, 85
158	157	475	475	0.0		3/4	3/4	Spanner	6/8	2	1	0														84, 85
158	157	472	472	0.0		0	0	Spanner	6/8	3	1	0														86
158	157	472	472	0.75		0	0	Chord	6/8	3	1	3/16		1/8	3/2	2964							597			86
158	157	1891/4	1891/4	0.0		3/16	3/16	Spanner	6/8	3	1	0											597		92	86
158	157	1891/4	1891/4	0.25		3/16	3/16	Chord	6/8	3	1	1/16		1/16	1	2965							597		92	86
158	157	473	473	0.0		1/4	1/4	Spanner	6/8	3	1	0											597		92	
158	157	473	473	0.25		1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	2966							597		92	
158	157	1893/4	1893/4	0.25		5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	2967									92	
158	157	947/2	947/2	0.0		3/8	3/8	Spanner	6/8	3	1	0														
158	157	947/2	947/2	0.75		3/8	3/8	Chord	6/8	3	1	3/16		1/8	3/2	2968							598			
158	157	1897/4	1897/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	2969							598			
158	157	949/2	949/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	2970							598			
158	157	1899/4	1899/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	2971										
158	157	472	472	0.0		0	0	Spanner	6/8	4	1	0														87
158	157	472	472	0.75		0	0	Chord	6/8	4	1	3/16		1/8	3/2	2972							599			87
158	157	1891/4	1891/4	0.0		3/16	3/16	Spanner	6/8	4	1	0											599		93	87
158	157	1891/4	1891/4	0.25		3/16	3/16	Chord	6/8	4	1	1/16		1/16	1	2973							599		93	87
158	157	473	473	0.0		1/4	1/4	Spanner	6/8	4	1	0											599		93	
158	157	473	473	0.25		1/4	1/4	Chord	6/8	4	1	1/16		1/16	1	2974							599		93	
158	157	1893/4	1893/4	0.25		5/16	5/16	Chord	6/8	4	1	1/16		1/16	1	2975									93	
158	157	947/2	947/2	0.0		3/8	3/8	Spanner	6/8	4	1	0														
158	157	947/2	947/2	0.75		3/8	3/8	Chord	6/8	4	1	3/16		1/8	3/2	2976							600			
158	157	1897/4	1897/4	0.25		9/16	9/16	Chord	6/8	4	1	1/16		1/16	1	2977							600			
