mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
54	54	80	80	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	664							126		
54	54	321/4	321/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	665							126		
54	54	161/2	161/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	666							126		
54	54	323/4	323/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	667									
54	54	159/2	159/2	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	668							127		
54	54	319/4	319/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	669							127		
54	54	80	80	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	670							127		
54	54	321/4	321/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	671							127		
54	54	161/2	161/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	672							127		
54	54	323/4	323/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16	1/16	1	673									
54	54	159/2	159/2	1.5	0	0	Chord	3/8	4	1	3/8	1/4	3/2	674									
55	55	81	81	0.0	0	0	Dynamic	3/8	1	1	0				f								
55	55	81	81	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	675							128		
55	55	325/4	325/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	676							128		
55	55	163/2	163/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	677							128		
55	55	327/4	327/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	678							128		
55	55	82	82	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	679							128		
55	55	329/4	329/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	680									
55	55	81	81	0.0	0	0	Dynamic	3/8	2	1	0				f								
55	55	81	81	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	681									
55	55	82	82	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	682									
55	55	81	81	0.0	0	0	Dynamic	3/8	3	1	0				f								
55	55	81	81	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	683							129		
55	55	325/4	325/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	684							129		
55	55	163/2	163/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	685							129		
55	55	327/4	327/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	686							129		
55	55	82	82	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	687							129		
55	55	329/4	329/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16	1/16	1	688									
55	55	81	81	0.0	0	0	Dynamic	3/8	4	1	0				f								
55	55	81	81	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	689		articStaccatoAbove							
55	55	163/2	163/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	690		articStaccatoAbove							
55	55	82	82	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	691		articStaccatoAbove							
56	56	165/2	165/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	692							130		
56	56	331/4	331/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	693							130		
56	56	83	83	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	694							130		
56	56	333/4	333/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	695							130		
56	56	167/2	167/2	0.0	1/4	1/4	StaffText	3/8	1	1	0						<i>dim.</i>				130		
56	56	167/2	167/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	696							130		
56	56	335/4	335/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	697									
56	56	165/2	165/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	698							131		
56	56	331/4	331/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	699							131		
56	56	83	83	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	700							131		
56	56	333/4	333/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	701							131		
56	56	167/2	167/2	0.0	1/4	1/4	StaffText	3/8	2	1	0						<i>dim.</i>				131		
56	56	167/2	167/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	702							131		
56	56	335/4	335/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	703									
56	56	165/2	165/2	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	704							132		
56	56	331/4	331/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	705							132		
56	56	83	83	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	706							132		
56	56	333/4	333/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	707							132		
56	56	167/2	167/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	708							132		
56	56	335/4	335/4	0.0	5/16	5/16	StaffText	3/8	3	1	0						<i>dim.</i>						
56	56	335/4	335/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16	1/16	1	709									
56	56	165/2	165/2	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	710									
57	57	84	84	0.0	0	0	Dynamic	3/8	1	1	0				p								
57	57	84	84	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	711		articStaccatoAbove							
57	57	169/2	169/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	712		articStaccatoAbove							
57	57	85	85	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	713		articStaccatoAbove							
57	57	84	84	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	714							133		
57	57	337/4	337/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	715							133		
57	57	169/2	169/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	716							133		
57	57	339/4	339/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	717							133		
57	57	85	85	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	718							133		
57	57	341/4	341/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	719									
57	57	84	84	0.0	0	0	Dynamic	3/8	3	1	0				p								
57	57	84	84	0.0	0	0	Dynamic	3/8	3	1	0				p								
57	57	84	84	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	720							134		
57	57	337/4	337/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	721							134		
57	57	169/2	169/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	722							134		
57	57	339/4	339/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	723							134		
57	57	85	85	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	724							134		
57	57	341/4	341/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16	1/16	1	725									
58	58	171/2	171/2	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	726									
58	58	171/2	171/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	727									
58	58	171/2	171/2	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	728									
58	58	171/2	171/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
58	58	171/2	171/2	0.25	0	0	Chord	3/8	4	1	1/16	1/16	1	729							135		
58	58	343/4	343/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16	1/16	1	730							135		
58	58	86	86	0.25	1/8	1/8	Chord	3/8	4	1	1/16	1/16	1	731							135		
58	58	345/4	345/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16	1/16	1	732							135		
58	58	173/2	173/2	0.25	1/4	1/4	Chord	3/8	4	1	1/16	1/16	1	733							135		
58	58	347/4	347/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16	1/16	1	734									
59	59	87	87	0.0	0	0	StaffText	3/8	1	1	0						<i>sempre p</i>						
59	59	87	87	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	735		articStaccatoAbove							
59	59	175/2	175/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	736		articStaccatoAbove							
59	59	88	88	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	737		articStaccatoAbove							
59	59	87	87	0.0	0	0	StaffText	3/8	2	1	0						<i>sempre p</i>						
59	59	87	87	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	738		articStaccatoAbove							
59	59	175/2	175/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	739		articStaccatoAbove							
59	59	88	88	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	740		articStaccatoAbove							
59	59	87	87	0.0	0	0	StaffText	3/8	3	1	0						<i>sempre p</i>						
59	59	87	87	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	741		articStaccatoAbove							
59	59	175/2	175/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	742		articStaccatoAbove							
59	59	88	88	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	743		articStaccatoAbove							
59	59	87	87	0.0	0	0	StaffText	3/8	4	1	0						<i>sempre p</i>						
59	59	87	87	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	744		articStaccatoAbove							
59	59	175/2	175/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	745		articStaccatoAbove							
59	59	88	88	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	746		articStaccatoAbove							
60	60	177/2	177/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	747							136		
60	60	89	89	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	748							136		
60	60	179/2	179/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	749									
60	60	177/2	177/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	750									
60	60	179/2	179/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	751							137		
60	60	359/4	359/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	752									
60	60	177/2	177/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	753							138		
60	60	89	89	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	754									
60	60	179/2	179/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	755							139		
60	60	359/4	359/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16	1/16	1	756									
60	60	177/2	177/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	757							140		
60	60	89	89	1.0	1/8	1/8	Chord	3/8	4	1	1/4	1/4	1	758									
61	61	90	90	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	759		articStaccatoAbove							
61	61	181/2	181/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	760		articStaccatoAbove							
61	61	91	91	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	761		articStaccatoAbove							
61	61	90	90	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	762							141		
61	61	361/4	361/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	763							141		
61	61	181/2	181/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	764							141		
61	61	363/4	363/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	765							141		
61	61	91	91	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	766							141		
61	61	365/4	365/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	767									
61	61	90	90	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	768							142		
61	61	361/4	361/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	769							142		
61	61	181/2	181/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	770							142		
61	61	363/4	363/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	771							142		
61	61	91	91	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	772							142		
61	61	365/4	365/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16	1/16	1	773									
61	61	90	90	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	774		articStaccatoBelow							
61	61	181/2	181/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	775		articStaccatoBelow							
61	61	91	91	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	776		articStaccatoBelow							
62	62	183/2	183/2	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	777									
62	62	183/2	183/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	778							143		
62	62	92	92	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	779							143		
62	62	185/2	185/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	780									
62	62	183/2	183/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	781							144		
62	62	92	92	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	782							144		
62	62	185/2	185/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	783									
62	62	183/2	183/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	784							145		
62	62	92	92	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	785							145		
62	62	185/2	185/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	786									
63	63	93	93	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	787		articStaccatoAbove							
63	63	187/2	187/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	788		articStaccatoAbove							
63	63	94	94	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	789		articStaccatoAbove							
63	63	93	93	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	790		articStaccatoBelow							
63	63	187/2	187/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	791		articStaccatoBelow							
63	63	94	94	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	792		articStaccatoBelow							
63	63	93	93	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	793		articStaccatoBelow							
63	63	187/2	187/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	794		articStaccatoBelow							
63	63	94	94	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	795		articStaccatoBelow							
63	63	93	93	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	796		articStaccatoBelow							
63	63	187/2	187/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	797		articStaccatoBelow							
63	63	94	94	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	798		articStaccatoBelow							
64	64	189/2	189/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	799							146		
64	64	95	95	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	800									
64	64	189/2	189/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	801							147		
64	64	95	95	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	802							147		
64	64	191/2	191/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	803									
64	64	189/2	189/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	804							148		
64	64	95	95	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	805							148		
64	64	191/2	191/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	806									
64	64	189/2	189/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	807							149		
64	64	95	95	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	808							149		
64	64	191/2	191/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	809									
65	65	96	96	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	810		articStaccatoAbove							
65	65	193/2	193/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	811		articStaccatoAbove							
65	65	97	97	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	812		articStaccatoAbove							
65	65	96	96	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	813							150		
65	65	385/4	385/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	814							150		
65	65	193/2	193/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	815							150		
65	65	387/4	387/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	816							150		
65	65	97	97	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	817							150		
65	65	389/4	389/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	818									
65	65	96	96	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	819							151		
65	65	385/4	385/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	820							151		
65	65	193/2	193/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	821							151		
65	65	387/4	387/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	822							151		
65	65	97	97	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	823							151		
65	65	389/4	389/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16	1/16	1	824									
65	65	96	96	0.25	0	0	Chord	3/8	4	1	1/16	1/16	1	825							152		
65	65	385/4	385/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16	1/16	1	826							152		
65	65	193/2	193/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16	1/16	1	827							152		
65	65	387/4	387/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16	1/16	1	828							152		
65	65	97	97	0.25	1/4	1/4	Chord	3/8	4	1	1/16	1/16	1	829							152		
65	65	389/4	389/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16	1/16	1	830									
66	66	195/2	195/2	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	831									
66	66	195/2	195/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	832							153		
66	66	98	98	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	833							153		
66	66	197/2	197/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	834									
66	66	195/2	195/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	835							154		
66	66	98	98	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	836							154		
66	66	197/2	197/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	837									
66	66	195/2	195/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	838							155		
66	66	98	98	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	839							155		
66	66	197/2	197/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	840									
67	67	99	99	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	841		articStaccatoAbove							
67	67	199/2	199/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	842		articStaccatoAbove							
67	67	100	100	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	843		articStaccatoAbove							
67	67	99	99	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	844		articStaccatoAbove							
67	67	199/2	199/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	845		articStaccatoAbove							
67	67	100	100	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	846		articStaccatoAbove							
67	67	99	99	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	847		articStaccatoAbove							
67	67	199/2	199/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	848		articStaccatoAbove							
67	67	100	100	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	849		articStaccatoAbove							
67	67	99	99	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	850		articStaccatoAbove							
67	67	199/2	199/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	851		articStaccatoAbove							
67	67	100	100	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	852		articStaccatoAbove							
68	68	201/2	201/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	853							156		
68	68	101	101	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	854							156		
68	68	203/2	203/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	855									
68	68	201/2	201/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	856							157		
68	68	101	101	1.0	1/8	1/8	Chord	3/8	2	1	1/4	1/4	1	857									
68	68	201/2	201/2	1.5	0	0	Chord	3/8	3	1	3/8	1/4	3/2	858									
68	68	201/2	201/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	859							158		
68	68	101	101	1.0	1/8	1/8	Chord	3/8	4	1	1/4	1/4	1	860									
69	69	102	102	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	861							159		
69	69	409/4	409/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	862							159		
69	69	205/2	205/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	863							159		
69	69	411/4	411/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	864							159		
69	69	103	103	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	865							159		
69	69	413/4	413/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	866									
69	69	102	102	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	867							160		
69	69	409/4	409/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	868							160		
69	69	205/2	205/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	869							160		
69	69	411/4	411/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	870							160		
69	69	103	103	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	871							160		
69	69	413/4	413/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	872									
69	69	102	102	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	873		articStaccatoBelow							
69	69	205/2	205/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	874		articStaccatoBelow							
69	69	103	103	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	875		articStaccatoBelow							
69	69	102	102	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	876		articStaccatoBelow							
69	69	205/2	205/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	877		articStaccatoBelow							
69	69	103	103	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	878		articStaccatoBelow							
70	70	207/2	207/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	879							161		
70	70	104	104	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	880							161		
70	70	209/2	209/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	881									
70	70	207/2	207/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	882									
70	70	209/2	209/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	883									
70	70	207/2	207/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	884									
70	70	104	104	1.0	1/8	1/8	Chord	3/8	3	1	1/4	1/4	1	885									
70	70	207/2	207/2	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	886									
71	71	105	105	0.0	0	0	StaffText	3/8	1	1	0						<i>sempre p</i>						
71	71	105	105	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	887		articStaccatoAbove							
71	71	211/2	211/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	888		articStaccatoAbove							
71	71	106	106	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	889		articStaccatoAbove							
71	71	105	105	0.0	0	0	StaffText	3/8	2	1	0						<i>sempre p</i>						
71	71	105	105	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	890		articStaccatoBelow							
71	71	211/2	211/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	891		articStaccatoBelow							
71	71	106	106	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	892		articStaccatoBelow							
71	71	105	105	0.0	0	0	StaffText	3/8	3	1	0						<i>sempre p</i>						
71	71	105	105	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	893		articStaccatoBelow							
71	71	211/2	211/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	894		articStaccatoBelow							
71	71	106	106	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	895		articStaccatoBelow							
71	71	105	105	0.0	0	0	StaffText	3/8	4	1	0						<i>sempre p</i>						
71	71	105	105	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	896		articStaccatoBelow							
71	71	211/2	211/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	897		articStaccatoBelow							
71	71	106	106	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	898		articStaccatoBelow							
72	72	213/2	213/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	899							162		
72	72	107	107	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	900									
72	72	213/2	213/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	901							163		
72	72	107	107	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	902							163		
72	72	215/2	215/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	903									
72	72	213/2	213/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	904							164		
72	72	107	107	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	905							164		
72	72	215/2	215/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	906									
72	72	213/2	213/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	907							165		
72	72	107	107	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	908							165		
72	72	215/2	215/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	909									
73	73	108	108	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	910		articStaccatoAbove							
73	73	217/2	217/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	911		articStaccatoAbove							
73	73	109	109	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	912		articStaccatoAbove							
73	73	108	108	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	913		articStaccatoAbove							
73	73	217/2	217/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	914		articStaccatoAbove							
73	73	109	109	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	915		articStaccatoAbove							
73	73	108	108	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	916		articStaccatoAbove							
73	73	217/2	217/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	917		articStaccatoAbove							
73	73	109	109	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	918		articStaccatoAbove							
74	74	219/2	219/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	919							166		
74	74	110	110	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	920									
74	74	219/2	219/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	921							167		
74	74	110	110	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	922							167		
74	74	221/2	221/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	923									
74	74	219/2	219/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	924							168		
