mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
32	29	84	84	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	493		articStaccatoBelow							
32	29	337/4	337/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	494							102		
32	29	169/2	169/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	495							102		
32	29	339/4	339/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	496									
32	29	83	83	0.0	0	0	Dynamic	2/4	4	1	0					p								
32	29	83	83	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	497									
32	29	84	84	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	498									
33	30	85	85	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	499							103		
33	30	341/4	341/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	500									
33	30	171/2	171/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	501		articStaccatoBelow							
33	30	343/4	343/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	502		articStaccatoBelow							
33	30	86	86	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	503		articStaccatoAbove							
33	30	345/4	345/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	504							104		
33	30	173/2	173/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	505							104		
33	30	347/4	347/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	506									
33	30	85	85	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	507									
33	30	85	85	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	508									
33	30	85	85	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	509									
34	31	87	87	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	510		articStaccatoBelow							
34	31	349/4	349/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	511							105		
34	31	175/2	175/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	512									
34	31	351/4	351/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	513		articStaccatoBelow							
34	31	88	88	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	514		articStaccatoBelow							
34	31	353/4	353/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	515							106		
34	31	177/2	177/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	516									
34	31	355/4	355/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	517		articStaccatoBelow							
34	31	87	87	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	518									
34	31	87	87	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	519		articStaccatoAbove							
34	31	349/4	349/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	520							107		
34	31	175/2	175/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	521							107		
34	31	351/4	351/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	522									
34	31	88	88	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	523		articStaccatoBelow							
34	31	353/4	353/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	524							108		
34	31	177/2	177/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	525							108		
34	31	355/4	355/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	526									
34	31	87	87	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	527									
34	31	88	88	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	528									
35	32	89	89	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	529							109		
35	32	357/4	357/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	530									
35	32	179/2	179/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	531		articStaccatoBelow							
35	32	359/4	359/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	532		articStaccatoBelow							
35	32	90	90	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	533		articStaccatoAbove							
35	32	361/4	361/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	534							110		
35	32	181/2	181/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	535							110		
35	32	363/4	363/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	536									
35	32	89	89	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	537									
35	32	90	90	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	538		articStaccatoBelow							
35	32	361/4	361/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	539							111		
35	32	181/2	181/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	540							111		
35	32	363/4	363/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	541									
35	32	89	89	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	542									
35	32	90	90	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	543									
35	32	89	89	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	544									
35	32	90	90	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	545							112		
36	33	91	91	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	546		articStaccatoAbove							
36	33	365/4	365/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	547							113		
36	33	183/2	183/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	548							113		
36	33	367/4	367/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	549									
36	33	92	92	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	550		articStaccatoAbove							
36	33	369/4	369/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	551							114		
36	33	185/2	185/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	552							114		
36	33	371/4	371/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	553									
36	33	91	91	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	554		articStaccatoBelow							
36	33	365/4	365/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	555							115		
36	33	183/2	183/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	556							115		
36	33	367/4	367/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	557									
36	33	92	92	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	558		articStaccatoBelow							
36	33	369/4	369/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	559							116		
36	33	185/2	185/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	560							116		
36	33	371/4	371/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	561									
36	33	91	91	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	562									
36	33	92	92	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	563							117		
36	33	91	91	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	564									
36	33	92	92	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	565							118		
37	34	93	93	0.0	0	0	Dynamic	2/4	1	1	0					f								
37	34	93	93	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	566		articStaccatoAbove							
37	34	373/4	373/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	567							119		
37	34	187/2	187/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	568							119		
37	34	375/4	375/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	569									
37	34	94	94	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	570		articStaccatoAbove							
37	34	377/4	377/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	571							120		
37	34	189/2	189/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	572							120		
37	34	379/4	379/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	573									
37	34	93	93	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	574		articStaccatoBelow							
37	34	373/4	373/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	575							121		
37	34	187/2	187/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	576							121		
37	34	375/4	375/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	577									
37	34	94	94	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	578		articStaccatoBelow							
37	34	377/4	377/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	579							122		
37	34	189/2	189/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	580							122		
37	34	379/4	379/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	581									
37	34	93	93	0.0	0	0	Dynamic	2/4	3	1	0					f								
37	34	93	93	0.0	0	0	Dynamic	2/4	3	1	0					f								
37	34	93	93	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	582									
37	34	94	94	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	583		articStaccatoBelow							
37	34	377/4	377/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	584							123		
37	34	189/2	189/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	585							123		
37	34	379/4	379/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	586									
37	34	93	93	0.0	0	0	Dynamic	2/4	4	1	0					f								
37	34	93	93	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	587									
37	34	94	94	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	588		articStaccatoAbove							
37	34	377/4	377/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	589							124		
37	34	189/2	189/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	590							124		
37	34	379/4	379/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	591									
38	35	95	95	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	592		articStaccatoAbove							
38	35	381/4	381/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	593							125		
38	35	191/2	191/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	594							125		
38	35	383/4	383/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	595									
38	35	96	96	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	596		articStaccatoAbove							
38	35	385/4	385/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	597							126		
38	35	193/2	193/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	598							126		
38	35	387/4	387/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	599							126		
38	35	95	95	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	600		articStaccatoBelow							
38	35	381/4	381/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	601							127		
38	35	191/2	191/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	602							127		
38	35	383/4	383/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	603									
38	35	96	96	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	604									
38	35	385/4	385/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	605									
38	35	193/2	193/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	606									
38	35	387/4	387/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	607									
38	35	95	95	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	608		articStaccatoBelow							
38	35	381/4	381/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	609							128		
38	35	191/2	191/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	610							128		
38	35	383/4	383/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	611									
38	35	96	96	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	612									
38	35	385/4	385/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	613									
38	35	193/2	193/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	614									
38	35	387/4	387/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	615									
38	35	95	95	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	616									
38	35	96	96	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	617		articStaccatoBelow							
38	35	385/4	385/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	618							129		
38	35	193/2	193/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	619							129		
38	35	387/4	387/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	620							129		
39	36	97	97	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	621									
39	36	97	97	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	622									
39	36	97	97	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	623									
39	36	97	97	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	624									
40	36	98	98	0.0	0	1/4	Dynamic	2/4	2	1	0					p								
40	36	98	98	0.25	0	1/4	Chord	2/4	2	1	1/16		1/16	1	625		articStaccatoAbove							
40	36	393/4	393/4	0.25	1/16	5/16	Chord	2/4	2	1	1/16		1/16	1	626							130		
40	36	197/2	197/2	0.25	1/8	3/8	Chord	2/4	2	1	1/16		1/16	1	627							130		
40	36	395/4	395/4	0.25	3/16	7/16	Chord	2/4	2	1	1/16		1/16	1	628									
41	37	100	100	0.0	1/4	1/4	Dynamic	2/4	1	1	0					p								
41	37	100	100	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	629		articStaccatoAbove							
41	37	401/4	401/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	630							131		
41	37	201/2	201/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	631							131		
41	37	403/4	403/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	632									
41	37	99	99	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	633		articStaccatoAbove							
41	37	397/4	397/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	634							132		
41	37	199/2	199/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	635							132		
41	37	399/4	399/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	636									
41	37	100	100	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	637		articStaccatoBelow							
41	37	401/4	401/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	638							133		
41	37	201/2	201/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	639							133		
41	37	403/4	403/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	640									
41	37	99	99	0.0	0	0	Dynamic	2/4	3	1	0					p								
41	37	99	99	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	641		articStaccatoAbove							
41	37	397/4	397/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	642							134		
41	37	199/2	199/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	643							134		
41	37	399/4	399/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	644									
41	37	100	100	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	645		articStaccatoAbove							
41	37	401/4	401/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	646							135		
41	37	201/2	201/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	647							135		
41	37	403/4	403/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	648									
41	37	100	100	0.0	1/4	1/4	Dynamic	2/4	4	1	0					p								
41	37	100	100	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	649		articStaccatoAbove							
41	37	401/4	401/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	650							136		
41	37	201/2	201/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	651							136		
41	37	403/4	403/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	652									
42	38	101	101	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	653		articStaccatoAbove							
42	38	405/4	405/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	654							137		
42	38	203/2	203/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	655							137		
42	38	407/4	407/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	656									
42	38	101	101	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	657									
42	38	102	102	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	658		articStaccatoAbove							
42	38	409/4	409/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	659							138		
42	38	205/2	205/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	660							138		
42	38	411/4	411/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	661									
42	38	101	101	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	662		articStaccatoAbove							
42	38	405/4	405/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	663							139		
42	38	203/2	203/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	664							139		
42	38	407/4	407/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	665									
42	38	101	101	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	666		articStaccatoAbove							
42	38	405/4	405/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	667							140		
42	38	203/2	203/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	668							140		
42	38	407/4	407/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	669									
43	39	104	104	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	670		articStaccatoAbove							
43	39	417/4	417/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	671							141		
43	39	209/2	209/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	672							141		
43	39	419/4	419/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	673									
43	39	103	103	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	674		articStaccatoBelow							
43	39	413/4	413/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	675							142		
43	39	207/2	207/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	676							142		
43	39	415/4	415/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	677									
43	39	104	104	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	678		articStaccatoBelow							
43	39	417/4	417/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	679							143		
43	39	209/2	209/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	680							143		
43	39	419/4	419/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	681									
43	39	103	103	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	682		articStaccatoAbove							
43	39	413/4	413/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	683							144		
43	39	207/2	207/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	684							144		
43	39	415/4	415/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	685									
43	39	104	104	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	686		articStaccatoAbove							
43	39	417/4	417/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	687							145		
43	39	209/2	209/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	688							145		
43	39	419/4	419/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	689									
43	39	104	104	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	690		articStaccatoAbove							
43	39	417/4	417/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	691							146		
43	39	209/2	209/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	692							146		
43	39	419/4	419/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	693									
44	40	105	105	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	694		articStaccatoAbove							
44	40	421/4	421/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	695							147		
44	40	211/2	211/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	696							147		
44	40	423/4	423/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	697									
44	40	106	106	0.0	1/4	1/4	StaffText	2/4	1	1	0							<b><i>cresc.</i></b>						
44	40	106	106	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	698		articStaccatoAbove							
44	40	425/4	425/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	699							148		
44	40	213/2	213/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	700							148		
44	40	427/4	427/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	701									
44	40	105	105	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	702									
44	40	106	106	0.0	1/4	1/4	StaffText	2/4	2	1	0							<b><i>cresc.</i></b>						
44	40	106	106	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	703		articStaccatoBelow							
44	40	425/4	425/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	704							149		
44	40	213/2	213/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	705							149		
44	40	427/4	427/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	706									
44	40	105	105	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	707		articStaccatoBelow							
44	40	421/4	421/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	708							150		
44	40	211/2	211/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	709							150		
44	40	423/4	423/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	710									
44	40	106	106	0.0	1/4	1/4	StaffText	2/4	3	1	0							<b><i>cresc.</i></b>						
44	40	106	106	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	711		articStaccatoBelow							
44	40	425/4	425/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	712							151		
44	40	213/2	213/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	713							151		
44	40	427/4	427/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	714									
44	40	105	105	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	715		articStaccatoAbove							
44	40	421/4	421/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	716							152		
44	40	211/2	211/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	717							152		
44	40	423/4	423/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	718									
44	40	106	106	0.0	1/4	1/4	StaffText	2/4	4	1	0							<b><i>cresc.</i></b>						
44	40	106	106	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	719									
44	40	213/2	213/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	720									
45	41	107	107	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	721		articStaccatoAbove							
45	41	429/4	429/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	722							153		
45	41	215/2	215/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	723							153		
45	41	431/4	431/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	724									
45	41	108	108	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	725		articStaccatoAbove							
45	41	433/4	433/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	726							154		
45	41	217/2	217/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	727							154		
45	41	435/4	435/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	728									
45	41	107	107	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	729		articStaccatoBelow							
45	41	429/4	429/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	730							155		
45	41	215/2	215/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	731							155		
45	41	431/4	431/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	732									
45	41	108	108	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	733		articStaccatoBelow							
45	41	433/4	433/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	734							156		
45	41	217/2	217/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	735							156		
45	41	435/4	435/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	736									
45	41	107	107	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	737		articStaccatoBelow							
45	41	429/4	429/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	738							157		
45	41	215/2	215/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	739							157		
45	41	431/4	431/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	740									
45	41	108	108	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	741		articStaccatoBelow							
45	41	433/4	433/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	742							158		
45	41	217/2	217/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	743							158		
45	41	435/4	435/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	744									
45	41	107	107	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	745									
45	41	215/2	215/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	746									
45	41	108	108	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	747									
45	41	217/2	217/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	748									
46	42	109	109	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	749		articStaccatoAbove							
46	42	437/4	437/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	750							159		
46	42	219/2	219/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	751							159		
46	42	439/4	439/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	752									
46	42	110	110	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	753		articStaccatoAbove							
46	42	441/4	441/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	754							160		
46	42	221/2	221/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	755							160		
46	42	443/4	443/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	756									
46	42	109	109	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	757		articStaccatoBelow							
46	42	437/4	437/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	758							161		
