mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
138	137	547	551	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1950											
138	137	1095/2	1103/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1951											
138	137	544	548	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1952											
138	137	1089/2	1097/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1953											
138	137	545	549	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1954											
138	137	1091/2	1099/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1955											
138	137	546	550	0.0		1/2	1/2	Dynamic	2/2	2	1	0					sf										
138	137	546	550	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1956											
138	137	1093/2	1101/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1957											
138	137	547	551	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1958											
138	137	1095/2	1103/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1959											
138	137	544	548	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	1960											
138	137	1089/2	1097/2	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	1961											
138	137	545	549	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	1962											
138	137	1091/2	1099/2	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	1963											
138	137	546	550	0.0		1/2	1/2	Dynamic	2/2	3	1	0					sf										
138	137	546	550	0.5		1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	1964											
138	137	1093/2	1101/2	0.5		5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	1965											
138	137	547	551	0.5		3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	1966											
138	137	1095/2	1103/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	1967											
138	137	544	548	0.5		0	0	Chord	2/2	4	1	1/8		1/8	1	1968											
138	137	1089/2	1097/2	0.5		1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	1969											
138	137	545	549	0.5		1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	1970											
138	137	1091/2	1099/2	0.5		3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	1971											
138	137	546	550	0.0		1/2	1/2	Dynamic	2/2	4	1	0					sf										
138	137	546	550	0.5		1/2	1/2	Chord	2/2	4	1	1/8		1/8	1	1972											
138	137	1093/2	1101/2	0.5		5/8	5/8	Chord	2/2	4	1	1/8		1/8	1	1973											
138	137	547	551	0.5		3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	1974											
138	137	1095/2	1103/2	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	1975											
139	138	548	552	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	1976											
139	138	1097/2	1105/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1977											
139	138	549	553	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1978											
139	138	1099/2	1107/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1979											
139	138	550	554	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1980											
139	138	551	555	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1981											
139	138	548	552	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1982											
139	138	1097/2	1105/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1983											
139	138	549	553	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1984											
139	138	1099/2	1107/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1985											
139	138	550	554	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1986											
139	138	551	555	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1987											
139	138	548	552	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	1988											
139	138	1097/2	1105/2	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	1989											
139	138	549	553	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	1990											
139	138	1099/2	1107/2	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	1991											
139	138	550	554	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1992											
139	138	551	555	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1993											
139	138	548	552	0.5		0	0	Chord	2/2	4	1	1/8		1/8	1	1994											
139	138	1097/2	1105/2	0.5		1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	1995											
139	138	549	553	0.5		1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	1996											
139	138	1099/2	1107/2	0.5		3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	1997											
139	138	550	554	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1998											
139	138	551	555	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1999											
140	139	552	556	0.0		0	0	Dynamic	2/2	1	1	0					fp										
140	139	552	556	3.0		0	0	Chord	2/2	1	1	3/4		1/2	3/2	2000											
140	139	555	559	0.0		3/4	3/4	Chord	2/2	1	1	0	grace16	1/16	1	2001											
140	139	555	559	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2002									118		
140	139	1111/2	1119/2	0.25		7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	2003									118		
140	139	2223/4	2239/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	2004											
140	139	552	556	0.0		0	0	Dynamic	2/2	2	1	0					fp										
140	139	552	556	3.0		0	0	Chord	2/2	2	1	3/4		1/2	3/2	2005											
140	139	552	556	0.0		0	0	Dynamic	2/2	3	1	0					fp										
140	139	552	556	3.0		0	0	Chord	2/2	3	1	3/4		1/2	3/2	2006											
140	139	552	556	0.0		0	0	Dynamic	2/2	4	1	0					fp										
140	139	552	556	3.0		0	0	Chord	2/2	4	1	3/4		1/2	3/2	2007											
141	140	556	560	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2008		articStaccatoBelow									
141	140	557	561	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2009		articStaccatoBelow									
141	140	558	562	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2010		articStaccatoBelow									
141	140	559	563	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2011		articStaccatoBelow									
142	141	560	564	3.0		0	0	Chord	2/2	1	1	3/4		1/2	3/2	2012											
142	141	563	567	0.0		3/4	3/4	Chord	2/2	1	1	0	grace16	1/16	1	2013											
142	141	563	567	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2014									119		
142	141	1127/2	1135/2	0.25		7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	2015									119		
142	141	2255/4	2271/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	2016											
142	141	560	564	3.0		0	0	Chord	2/2	2	1	3/4		1/2	3/2	2017											
142	141	563	567	0.0		3/4	3/4	Chord	2/2	2	1	0	grace16	1/16	1	2018											
142	141	563	567	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2019									120		
142	141	1127/2	1135/2	0.25		7/8	7/8	Chord	2/2	2	1	1/16		1/16	1	2020									120		
142	141	2255/4	2271/4	0.25		15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	2021											
143	142	564	568	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2022		articStaccatoAbove									
143	142	565	569	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2023		articStaccatoBelow									
143	142	566	570	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2024		articStaccatoAbove									
143	142	567	571	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2025		articStaccatoBelow									
143	142	564	568	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2026		articStaccatoBelow									
143	142	565	569	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2027		articStaccatoBelow									
143	142	566	570	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2028		articStaccatoBelow									
143	142	567	571	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2029		articStaccatoBelow									
144	143	568	572	0.0		0	0	Dynamic	2/2	1	1	0					pp										
144	143	568	572	4.0		0	0	Chord	2/2	1	1	1		1	1	2030											
144	143	568	572	0.0		0	0	Dynamic	2/2	2	1	0					pp										
144	143	568	572	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2031		articStaccatoBelow									
144	143	569	573	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2032		articStaccatoBelow									
144	143	570	574	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2033		articStaccatoBelow									
144	143	571	575	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2034		articStaccatoBelow									
144	143	570	574	0.0		1/2	1/2	Dynamic	2/2	3	1	0					pp										
144	143	570	574	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2035		articStaccatoBelow									
144	143	571	575	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	2036		articStaccatoBelow									
144	143	568	572	0.0		0	0	Dynamic	2/2	4	1	0					pp										
144	143	568	572	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2037		articStaccatoAbove									
144	143	569	573	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2038		articStaccatoBelow									
144	143	570	574	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2039		articStaccatoAbove									
144	143	571	575	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2040		articStaccatoBelow									
145	144	572	576	4.0		0	0	Chord	2/2	1	1	1		1	1	2041											
145	144	572	576	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2042											
145	144	573	577	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2043											
145	144	574	578	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2044											
145	144	575	579	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2045											
145	144	574	578	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2046		articStaccatoBelow									
145	144	575	579	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	2047		articStaccatoBelow									
145	144	572	576	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2048											
145	144	573	577	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2049											
145	144	574	578	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2050											
145	144	575	579	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2051											
146	145	576	580	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2052											
146	145	578	582	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	2053											
146	145	576	580	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2054											
146	145	577	581	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2055											
146	145	578	582	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2056											
146	145	579	583	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2057											
146	145	578	582	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2058		articStaccatoAbove									
146	145	579	583	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	2059		articStaccatoBelow									
146	145	576	580	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2060											
146	145	577	581	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2061											
146	145	578	582	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2062											
146	145	579	583	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2063											
147	146	580	584	4.0		0	0	Chord	2/2	1	1	1		1	1	2064											
147	146	580	584	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2065											
147	146	581	585	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2066											
147	146	582	586	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2067											
147	146	583	587	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2068											
147	146	580	584	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2069											
147	146	581	585	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	2070											
147	146	582	586	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2071											
147	146	583	587	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	2072											
147	146	580	584	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2073											
147	146	581	585	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2074											
147	146	582	586	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2075											
147	146	583	587	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2076											
148	147	584	588	0.0		0	0	Spanner	2/2	1	1	0															8
148	147	584	588	4.0		0	0	Chord	2/2	1	1	1		1	1	2077											8
148	147	584	588	0.0		0	0	Spanner	2/2	2	1	0															9
148	147	584	588	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2078									121		9
148	147	585	589	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2079									121		9
148	147	586	590	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2080									121		9
148	147	587	591	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2081									121		9
148	147	584	588	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2082											
148	147	584	588	0.0		0	0	Spanner	2/2	4	1	0															10
148	147	584	588	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2083									122		10
148	147	585	589	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2084									122		10
148	147	586	590	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2085									122		10
148	147	587	591	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2086									122		10
149	148	588	592	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2087											8
149	148	590	594	0.0		1/2	1/2	Spanner	2/2	1	1	0														16	
149	148	590	594	0.0		1/2	1/2	Spanner	2/2	1	1	0														16	
149	148	590	594	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2088									123	16	
149	148	1181/2	1189/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2089									123	16	
149	148	591	595	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2090									123	16	
149	148	1183/2	1191/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2091										16	
149	148	588	592	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2092									121		9
149	148	589	593	0.0		1/4	1/4	Spanner	2/2	2	1	0													121	17	
149	148	589	593	0.0		1/4	1/4	Spanner	2/2	2	1	0													121	17	
149	148	589	593	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2093									121	17	
149	148	590	594	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2094									121	17	
149	148	591	595	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2095										17	
149	148	588	592	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2096									122		10
149	148	589	593	0.0		1/4	1/4	Spanner	2/2	4	1	0													122	18	
149	148	589	593	0.0		1/4	1/4	Spanner	2/2	4	1	0													122	18	
149	148	589	593	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2097									122	18	
149	148	590	594	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2098									122	18	
149	148	591	595	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2099										18	
150	149	592	596	0.0		0	0	Spanner	2/2	1	1	0															
150	149	592	596	0.0		0	0	Spanner	2/2	1	1	0															11
150	149	592	596	4.0		0	0	Chord	2/2	1	1	1		1	1	2100											11
150	149	592	596	0.0		0	0	Spanner	2/2	2	1	0															
150	149	592	596	0.0		0	0	Spanner	2/2	2	1	0															12
150	149	592	596	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2101											12
150	149	593	597	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2102											12
150	149	594	598	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2103											12
150	149	595	599	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2104											12
150	149	592	596	0.0		0	0	Spanner	2/2	4	1	0															
150	149	592	596	0.0		0	0	Spanner	2/2	4	1	0															13
150	149	592	596	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2105									124		13
150	149	593	597	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2106									124		13
150	149	594	598	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2107									124		13
150	149	595	599	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2108									124		13
151	150	596	600	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2109											11
151	150	598	602	0.0		1/2	1/2	Spanner	2/2	1	1	0															
151	150	598	602	0.0		1/2	1/2	Spanner	2/2	1	1	0														19	
151	150	598	602	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2110									125	19	
151	150	1197/2	1205/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2111									125	19	
151	150	599	603	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2112									125	19	
151	150	1199/2	1207/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2113										19	
151	150	596	600	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2114											12
151	150	597	601	0.0		1/4	1/4	Spanner	2/2	2	1	0															
151	150	597	601	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2115											
151	150	598	602	0.0		1/2	1/2	Spanner	2/2	2	1	0														20	
151	150	598	602	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2116										20	
151	150	599	603	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2117										20	
151	150	596	600	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2118									124		13
151	150	597	601	0.0		1/4	1/4	Spanner	2/2	4	1	0													124		
151	150	597	601	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2119									124		
151	150	598	602	0.0		1/2	1/2	Spanner	2/2	4	1	0													124	21	
151	150	598	602	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2120									124	21	
151	150	599	603	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2121										21	
152	151	600	604	0.0		0	0	Spanner	2/2	1	1	0															
152	151	600	604	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	2122									126		
152	151	1201/2	1209/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	2123									126		
152	151	601	605	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2124									126		
152	151	1203/2	1211/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2125									126		
152	151	602	606	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2126									126		
152	151	1205/2	1213/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2127									126		
152	151	603	607	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2128									126		
152	151	1207/2	1215/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2129									126		
152	151	600	604	0.0		0	0	Spanner	2/2	2	1	0															
152	151	600	604	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2130											
152	151	602	606	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	2131									127		
152	151	1205/2	1213/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	2132									127		
152	151	603	607	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2133									127		
152	151	1207/2	1215/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2134									127		
152	151	600	604	0.0		0	0	Spanner	2/2	4	1	0															
152	151	600	604	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2135											
153	152	604	608	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	2136									126		
153	152	1209/2	1217/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	2137									126		
153	152	605	609	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2138									126		
153	152	1211/2	1219/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2139											
153	152	606	610	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2140		articStaccatoAbove									
153	152	607	611	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2141		articStaccatoAbove									
153	152	604	608	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2142									127		
153	152	1209/2	1217/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2143									127		
153	152	605	609	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2144									127		
153	152	1211/2	1219/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2145											
153	152	606	610	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2146		articStaccatoAbove									
153	152	607	611	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2147		articStaccatoAbove									
154	153	608	612	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2148											
154	153	608	612	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2149											
154	153	608	612	0.0		0	0	Dynamic	2/2	3	1	0					p										
154	153	608	612	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	2150									128		
154	153	1217/2	1225/2	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2151									128		
154	153	609	613	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	2152									128		
154	153	1219/2	1227/2	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	2153									128		
154	153	610	614	0.5		1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	2154									128		
154	153	1221/2	1229/2	0.5		5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	2155									128		
154	153	611	615	0.5		3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	2156									128		
154	153	1223/2	1231/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	2157									128		
154	153	610	614	0.0		1/2	1/2	Dynamic	2/2	4	1	0					p										
154	153	610	614	0.5		1/2	1/2	Chord	2/2	4	1	1/8		1/8	1	2158									129		
154	153	1221/2	1229/2	0.5		5/8	5/8	Chord	2/2	4	1	1/8		1/8	1	2159									129		
154	153	611	615	0.5		3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	2160									129		
154	153	1223/2	1231/2	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	2161									129		
155	154	612	616	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	2162									128		
155	154	1225/2	1233/2	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2163									128		
155	154	613	617	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	2164									128		
155	154	1227/2	1235/2	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	2165											
155	154	614	618	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2166		articStaccatoAbove									
155	154	615	619	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	2167		articStaccatoAbove									
155	154	612	616	0.5		0	0	Chord	2/2	4	1	1/8		1/8	1	2168									129		
155	154	1225/2	1233/2	0.5		1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	2169									129		
155	154	613	617	0.5		1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	2170									129		
155	154	1227/2	1235/2	0.5		3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	2171											
155	154	614	618	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2172		articStaccatoAbove									
155	154	615	619	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2173		articStaccatoAbove									
156	155	616	620	0.0		0	0	Dynamic	2/2	1	1	0					p										
156	155	616	620	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	2174									130		
156	155	1233/2	1241/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	2175									130		
156	155	617	621	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2176									130		
156	155	1235/2	1243/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2177									130		
156	155	618	622	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2178									130		
156	155	1237/2	1245/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2179									130		
156	155	619	623	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2180									130		
156	155	1239/2	1247/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2181									130		
156	155	618	622	0.0		1/2	1/2	Dynamic	2/2	2	1	0					p										
156	155	618	622	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	2182									131		
156	155	1237/2	1245/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	2183									131		
156	155	619	623	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2184									131		
156	155	1239/2	1247/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2185									131		
156	155	616	620	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2186											
156	155	616	620	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2187											
157	156	620	624	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	2188									130		
157	156	1241/2	1249/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	2189									130		
157	156	621	625	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2190									130		
157	156	1243/2	1251/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2191											
157	156	622	626	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2192		articStaccatoAbove									
157	156	623	627	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2193		articStaccatoAbove									
157	156	620	624	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2194									131		
157	156	1241/2	1249/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2195									131		
157	156	621	625	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2196									131		
157	156	1243/2	1251/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2197											
157	156	622	626	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2198		articStaccatoAbove									
157	156	623	627	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2199		articStaccatoAbove									
158	157	624	628	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2200											
158	157	624	628	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2201											
158	157	624	628	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	2202									132		
158	157	1249/2	1257/2	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2203									132		
