mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	Trill:trill
147	147	293	293	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1612							314			
147	147	587/2	587/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1613										
147	147	292	292	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1614							315			
147	147	1169/4	1169/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	1615							315			
147	147	585/2	585/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1616							315			
147	147	1171/4	1171/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1617										
147	147	293	293	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1618							316			
147	147	587/2	587/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1619										
147	147	292	292	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1620							317			
147	147	585/2	585/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1621							317			
147	147	1171/4	1171/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1622							317			
147	147	293	293	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1623							317			
147	147	587/2	587/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1624										
148	148	294	294	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1625							318			
148	148	589/2	589/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1626							318			
148	148	1179/4	1179/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1627							318			
148	148	295	295	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1628							318			
148	148	591/2	591/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1629										
148	148	294	294	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1630							319			
148	148	589/2	589/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1631							319			
148	148	295	295	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1632							319			
148	148	591/2	591/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1633										
148	148	294	294	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1634							320			
148	148	589/2	589/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1635							320			
148	148	1179/4	1179/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1636							320			
148	148	295	295	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1637							320			
148	148	591/2	591/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1638										
148	148	294	294	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1639							321			
148	148	589/2	589/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1640							321			
148	148	1179/4	1179/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1641							321			
148	148	295	295	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1642							321			
148	148	591/2	591/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1643										
149	149	296	296	0.0	0	0	Dynamic	2/4	1	1	0					f									
149	149	296	296	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	1644							322			
149	149	595/2	595/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1645										
149	149	296	296	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1646							323			
149	149	593/2	593/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1647							323			
149	149	1187/4	1187/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1648							323			
149	149	297	297	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1649							323			
149	149	595/2	595/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1650										
149	149	296	296	0.0	0	0	Dynamic	2/4	3	1	0					f									
149	149	296	296	0.0	0	0	Dynamic	2/4	3	1	0					f									
149	149	296	296	1.5	0	0	Chord	2/4	3	1	3/8		1/4	3/2	1651							324			
149	149	595/2	595/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1652										
149	149	296	296	0.0	0	0	Dynamic	2/4	4	1	0					f									
149	149	296	296	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1653										
150	150	298	298	0.0	0	0	StaffText	2/4	1	1	0							<i>dim.</i>							
150	150	298	298	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	1654							325			
150	150	599/2	599/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1655										
150	150	298	298	0.0	0	0	StaffText	2/4	2	1	0							<i>dim.</i>							
150	150	298	298	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1656							326			
150	150	597/2	597/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1657							326			
150	150	1195/4	1195/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1658							326			
150	150	299	299	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1659							326			
150	150	599/2	599/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1660										
150	150	298	298	0.0	0	0	StaffText	2/4	3	1	0							<i>dim.</i>							
150	150	298	298	1.5	0	0	Chord	2/4	3	1	3/8		1/4	3/2	1661							327			
150	150	599/2	599/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1662										
150	150	298	298	0.0	0	0	StaffText	2/4	4	1	0							<i>dim.</i>							
150	150	298	298	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1663										
151	151	300	300	0.0	0	0	Dynamic	2/4	1	1	0					p									
151	151	300	300	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	1664							328			
151	151	603/2	603/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1665										
151	151	300	300	0.0	0	0	Dynamic	2/4	2	1	0					p									
151	151	300	300	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1666							329			
151	151	601/2	601/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1667							329			
151	151	1203/4	1203/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1668							329			
151	151	301	301	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1669							329			
151	151	603/2	603/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1670							329			
151	151	300	300	0.0	0	0	Dynamic	2/4	3	1	0					p									
151	151	300	300	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1671							330			
151	151	601/2	601/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1672							330			
151	151	1203/4	1203/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1673							330			
151	151	301	301	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1674							330			
151	151	603/2	603/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1675										
151	151	300	300	0.0	0	0	Dynamic	2/4	4	1	0					p									
151	151	300	300	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	1676										
151	151	603/2	603/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1677							331			
151	151	1207/4	1207/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1678							331			
152	152	302	302	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1679							332			
152	152	605/2	605/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1680							332			
152	152	303	303	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1681							332			
152	152	607/2	607/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1682										
152	152	302	302	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1683							329			
152	152	605/2	605/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1684							329			
152	152	303	303	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1685							329			
152	152	607/2	607/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1686										
152	152	302	302	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1687										
152	152	605/2	605/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1688										
152	152	303	303	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1689										
152	152	607/2	607/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1690										
152	152	302	302	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1691							331			
152	152	605/2	605/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1692							331			
152	152	1211/4	1211/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1693							331			
152	152	303	303	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1694							331			
152	152	607/2	607/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1695							331			
152	152	1215/4	1215/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1696										
153	153	304	304	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1697							333			
153	153	609/2	609/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1698							333			
153	153	305	305	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1699							333			
153	153	611/2	611/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1700							333			
153	153	304	304	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1701										
153	153	304	304	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1702										
153	153	304	304	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1703										
154	154	306	306	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1704							333			
154	154	613/2	613/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1705							333			
154	154	307	307	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1706							333			
154	154	615/2	615/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1707							333			
154	154	306	306	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1708							334			
154	154	307	307	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1709							334			
154	154	615/2	615/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1710										
154	154	306	306	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1711										
154	154	306	306	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	1712							335			
154	154	615/2	615/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1713										
155	155	308	308	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1714							333			
155	155	617/2	617/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1715							333			
155	155	309	309	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1716							333			
155	155	619/2	619/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1717										
155	155	308	308	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1718							336			
155	155	309	309	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1719										
155	155	308	308	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1720										
155	155	309	309	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1721										
155	155	308	308	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1722							337			
155	155	309	309	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1723		ornamentTrill								
156	156	310	310	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1724							338			
156	156	621/2	621/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1725										
156	156	311	311	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1726										
156	156	623/2	623/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1727										
156	156	310	310	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1728										
156	156	310	310	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1729										
156	156	310	310	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1730							339			
156	156	621/2	621/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1731										
156	156	311	311	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1732							340			
156	156	1245/4	1245/4	0.125	5/16	5/16	Chord	2/4	4	1	1/32		1/32	1	1733							340			
156	156	2491/8	2491/8	0.125	11/32	11/32	Chord	2/4	4	1	1/32		1/32	1	1734										
156	156	623/2	623/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1735		articStaccatoAbove								
156	156	1247/4	1247/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1736		articStaccatoAbove								
157	157	312	312	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1737										
157	157	312	312	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1738							341			
157	157	313	313	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1739										
157	157	312	312	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1740							342			
157	157	625/2	625/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1741							342			
157	157	313	313	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1742							342			
157	157	627/2	627/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1743										
157	157	625/2	625/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1744										
157	157	627/2	627/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1745										
158	158	314	314	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	1746							343			
158	158	631/2	631/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1747										
158	158	314	314	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1748							344			
158	158	315	315	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1749										
158	158	631/2	631/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1750							345			
158	158	314	314	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1751							346			
158	158	629/2	629/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1752							346			
158	158	315	315	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1753							346			
158	158	631/2	631/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1754										
158	158	629/2	629/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1755										
158	158	631/2	631/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1756										
159	159	316	316	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1757							347			
159	159	317	317	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1758		ornamentTrill								
159	159	316	316	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1759										
159	159	633/2	633/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1760							348			
159	159	317	317	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1761										
159	159	635/2	635/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1762							349			
159	159	316	316	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1763							350			
159	159	633/2	633/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1764							350			
159	159	317	317	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1765							350			
159	159	635/2	635/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1766										
159	159	633/2	633/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1767										
159	159	635/2	635/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1768										
160	160	318	318	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1769							351			
160	160	637/2	637/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1770										
160	160	319	319	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1771							352			
160	160	1277/4	1277/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1772							352			
160	160	2555/8	2555/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1773										
160	160	639/2	639/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1774		articStaccatoAbove								
160	160	1279/4	1279/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1775		articStaccatoAbove								
160	160	318	318	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1776										
160	160	318	318	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1777							353			
160	160	637/2	637/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1778										
160	160	319	319	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1779										
160	160	639/2	639/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1780							354			
160	160	318	318	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1781										
160	160	637/2	637/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1782										
160	160	319	319	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1783										
160	160	639/2	639/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1784							355			
161	161	320	320	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1785							356			
161	161	321	321	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1786										
161	161	320	320	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1787										
161	161	320	320	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1788							354			
161	161	641/2	641/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1789							354			
161	161	321	321	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1790							354			
161	161	643/2	643/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1791							354			
161	161	320	320	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1792							355			
161	161	641/2	641/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1793							355			
161	161	321	321	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1794							355			
161	161	643/2	643/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1795							355			
162	162	322	322	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	1796							357			
162	162	647/2	647/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1797										
162	162	322	322	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1798										
162	162	323	323	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1799										
162	162	322	322	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1800							354			
162	162	645/2	645/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1801							354			
162	162	323	323	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1802							354			
162	162	647/2	647/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1803										
162	162	322	322	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1804							355			
162	162	645/2	645/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1805							355			
162	162	323	323	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1806							355			
162	162	647/2	647/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1807										
163	163	324	324	0.0	0	0	StaffText	2/4	1	1	0							<i>cresc.</i>							
163	163	324	324	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	1808							358			
163	163	651/2	651/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1809										
163	163	324	324	0.0	0	0	StaffText	2/4	2	1	0							<i>cresc.</i>							
163	163	324	324	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1810										
163	163	325	325	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1811										
163	163	324	324	0.0	0	0	StaffText	2/4	3	1	0							<i>cresc.</i>							
163	163	324	324	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1812							359			
163	163	649/2	649/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1813							359			
163	163	325	325	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1814							359			
163	163	651/2	651/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1815										
163	163	324	324	0.0	0	0	StaffText	2/4	4	1	0							<i>cresc.</i>							
163	163	324	324	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1816							360			
163	163	649/2	649/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1817							360			
163	163	325	325	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1818							360			
163	163	651/2	651/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1819										
164	164	326	326	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1820							361			
164	164	327	327	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1821										
164	164	326	326	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1822										
164	164	327	327	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1823										
164	164	326	326	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1824							362			
164	164	653/2	653/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1825							362			
164	164	327	327	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1826							362			
164	164	655/2	655/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1827										
164	164	326	326	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1828							363			
164	164	653/2	653/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1829							363			
164	164	327	327	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1830							363			
164	164	655/2	655/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1831										
165	165	328	328	0.0	0	0	Dynamic	2/4	1	1	0					f									
165	165	328	328	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1832										
165	165	328	328	0.0	0	0	Dynamic	2/4	2	1	0					f									
165	165	328	328	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1833							364			
165	165	657/2	657/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1834							364			
165	165	329	329	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1835							364			
165	165	659/2	659/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1836										
165	165	328	328	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1837							365			
165	165	657/2	657/2	0.0	1/8	1/8	Dynamic	2/4	3	1	0					f						365			
165	165	657/2	657/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1838							365			
165	165	329	329	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1839							365			
165	165	659/2	659/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1840										
165	165	328	328	0.0	0	0	Dynamic	2/4	4	1	0					f									
165	165	328	328	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1841							366			
165	165	657/2	657/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1842							366			
165	165	329	329	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1843							366			
165	165	659/2	659/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1844										
166	166	330	330	0.0	0	0	Spanner	2/4	1	1	0													49	
166	166	330	330	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1845							367		49	
166	166	1321/4	1321/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1846							367		49	
166	166	661/2	661/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1847							367		49	
166	166	1323/4	1323/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1848							367		49	
166	166	331	331	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1849							367		49	
166	166	1325/4	1325/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1850									49	
166	166	663/2	663/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1851		articStaccatoAbove							49	
166	166	1327/4	1327/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1852		articStaccatoAbove							49	
166	166	330	330	0.0	0	0	Spanner	2/4	2	1	0													50	
166	166	330	330	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1853							368		50	
166	166	661/2	661/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1854							368		50	
166	166	331	331	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1855							368		50	
166	166	663/2	663/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1856									50	
166	166	330	330	0.0	0	0	Spanner	2/4	3	1	0													51	
166	166	330	330	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1857							369		51	
166	166	661/2	661/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1858							369		51	
166	166	331	331	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1859							369		51	
166	166	663/2	663/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1860									51	
166	166	330	330	0.0	0	0	Spanner	2/4	4	1	0													52	
166	166	330	330	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1861							370		52	
166	166	661/2	661/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1862							370		52	
166	166	331	331	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1863							370		52	
166	166	663/2	663/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1864									52	
167	167	332	332	0.0	0	0	Dynamic	2/4	1	1	0					p									
167	167	332	332	0.0	0	0	Spanner	2/4	1	1	0														
167	167	332	332	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1865							371			
167	167	665/2	665/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	1866							371			
167	167	667/2	667/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1867										
167	167	332	332	0.0	0	0	Dynamic	2/4	2	1	0					p									
167	167	332	332	0.0	0	0	Spanner	2/4	2	1	0														
167	167	332	332	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1868							372			
167	167	665/2	665/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1869							372			
167	167	333	333	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1870										
167	167	667/2	667/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1871		articStaccatoBelow								
167	167	332	332	0.0	0	0	Dynamic	2/4	3	1	0					p									
167	167	332	332	0.0	0	0	Spanner	2/4	3	1	0														
167	167	332	332	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1872							373			
