mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	slur
68	68	203	203	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	546					58
68	68	201	201	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	547					59
68	68	202	202	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	548					59
68	68	203	203	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	549					59
68	68	201	201	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	550					60
68	68	202	202	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	551					60
68	68	203	203	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	552					60
69	69	204	204	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	553					
69	69	204	204	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	554					58
69	69	205	205	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	555					58
69	69	206	206	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	556					
69	69	204	204	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	557					59
69	69	205	205	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	558					59
69	69	206	206	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	559					
69	69	204	204	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	560					60
69	69	205	205	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	561					60
69	69	206	206	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	562					
70	70	207	207	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	563		articStaccatoAbove			
70	70	208	208	0.0	1/4	1/4	Dynamic	3/4	1	1	0					f				
70	70	208	208	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	564					61
70	70	209	209	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	565					61
70	70	207	207	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	566		articStaccatoAbove			
70	70	208	208	0.0	1/4	1/4	Dynamic	3/4	2	1	0					f				
70	70	208	208	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	567					62
70	70	209	209	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	568					62
70	70	207	207	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	569		articStaccatoAbove			
70	70	208	208	0.0	1/4	1/4	Dynamic	3/4	3	1	0					f				
70	70	208	208	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	570					63
70	70	209	209	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	571					63
70	70	207	207	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	572		articStaccatoAbove			
70	70	208	208	0.0	1/4	1/4	Dynamic	3/4	4	1	0					f				
70	70	208	208	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	573					64
70	70	209	209	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	574					64
71	71	210	210	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	575					61
71	71	211	211	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	576					61
71	71	212	212	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	577					
71	71	210	210	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	578					62
71	71	211	211	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	579					62
71	71	212	212	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	580					
71	71	210	210	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	581					63
71	71	211	211	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	582					63
71	71	212	212	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	583					
71	71	210	210	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	584					64
71	71	211	211	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	585					64
71	71	212	212	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	586					
72	72	213	213	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	587		articStaccatoAbove			
72	72	214	214	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	588					65
72	72	215	215	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	589					65
72	72	213	213	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	590		articStaccatoAbove			
72	72	214	214	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	591					66
72	72	215	215	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	592					66
72	72	213	213	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	593		articStaccatoBelow			
72	72	214	214	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	594					67
72	72	215	215	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	595					67
72	72	213	213	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	596		articStaccatoAbove			
72	72	214	214	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	597					68
72	72	215	215	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	598					68
73	73	216	216	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	599		articStaccatoAbove			
73	73	217	217	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	600					69
73	73	218	218	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	601					69
73	73	216	216	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	602		articStaccatoAbove			
73	73	217	217	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	603					70
73	73	218	218	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	604					70
73	73	216	216	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	605		articStaccatoAbove			
73	73	217	217	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	606					71
73	73	218	218	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	607					71
73	73	216	216	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	608		articStaccatoAbove			
73	73	217	217	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	609					72
73	73	218	218	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	610					72
74	74	219	219	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	611					69
74	74	220	220	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	612					69
74	74	221	221	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	613					69
74	74	219	219	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	614					70
74	74	220	220	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	615					70
74	74	221	221	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	616					70
74	74	219	219	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	617					71
74	74	220	220	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	618					71
74	74	221	221	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	619					71
74	74	219	219	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	620					72
74	74	220	220	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	621					72
74	74	221	221	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	622					72
75	75	222	222	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	623					69
75	75	223	223	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	624					69
75	75	224	224	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	625					69
75	75	222	222	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	626					70
75	75	223	223	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	627					70
75	75	224	224	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	628					70
75	75	222	222	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	629					71
75	75	223	223	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	630					71
75	75	224	224	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	631					71
75	75	222	222	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	632					72
75	75	223	223	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	633					72
75	75	224	224	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	634					72
76	76	225	225	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	635					69
76	76	226	226	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	636					69
76	76	227	227	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	637					69
76	76	225	225	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	638					70
76	76	226	226	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	639					70
76	76	227	227	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	640					70
76	76	225	225	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	641					71
76	76	226	226	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	642					
76	76	227	227	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	643					73
76	76	225	225	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	644					72
76	76	226	226	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	645					72
76	76	227	227	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	646					72
77	77	228	228	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	647					69
77	77	229	229	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	648					
77	77	230	230	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	649		articStaccatoBelow			
77	77	228	228	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	650					70
77	77	229	229	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	651					
77	77	230	230	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	652		articStaccatoBelow			
77	77	228	228	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	653					
77	77	229	229	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	654					
77	77	230	230	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	655		articStaccatoBelow			
77	77	228	228	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	656					72
77	77	229	229	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	657					
77	77	230	230	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	658		articStaccatoBelow			
78	78	231	231	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	659		articStaccatoBelow			
78	78	232	232	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	660		articStaccatoBelow			
78	78	233	233	0.0	1/2	1/2	Dynamic	3/4	1	1	0					sf				
78	78	233	233	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	661		articStaccatoAbove			
78	78	231	231	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	662		articStaccatoBelow			
78	78	232	232	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	663		articStaccatoBelow			
78	78	233	233	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	664					
78	78	231	231	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	665		articStaccatoBelow			
78	78	233	233	0.0	1/2	1/2	Dynamic	3/4	3	1	0					sf				
78	78	233	233	0.0	1/2	1/2	Dynamic	3/4	3	1	0					sf				
78	78	233	233	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	666					
78	78	231	231	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	667		articStaccatoBelow			
78	78	233	233	0.0	1/2	1/2	Dynamic	3/4	4	1	0					sf				
78	78	233	233	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	668					
79	79	234	234	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	669					
79	79	234	234	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	670					
79	79	234	234	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	671					
79	79	235	235	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	672		articStaccatoBelow			
79	79	236	236	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	673		articStaccatoBelow			
79	79	234	234	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	674					
79	79	235	235	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	675		articStaccatoAbove			
79	79	236	236	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	676		articStaccatoBelow			
80	80	237	237	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	677		articStaccatoAbove			
80	80	238	238	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	678		articStaccatoAbove			
80	80	239	239	0.0	1/2	1/2	Dynamic	3/4	1	1	0					sf				
80	80	239	239	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	679		articStaccatoAbove			
80	80	237	237	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	680		articStaccatoBelow			
80	80	238	238	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	681		articStaccatoBelow			
80	80	239	239	0.0	1/2	1/2	Dynamic	3/4	2	1	0					sf				
80	80	239	239	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	682					
80	80	237	237	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	683					
80	80	239	239	0.0	1/2	1/2	Dynamic	3/4	3	1	0					sf				
80	80	239	239	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	684					
80	80	237	237	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	685					
80	80	239	239	0.0	1/2	1/2	Dynamic	3/4	4	1	0					sf				
80	80	239	239	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	686					
81	81	240	240	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	687					
81	81	240	240	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	688					
81	81	240	240	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	689					
81	81	241	241	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	690		articStaccatoBelow			
81	81	242	242	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	691		articStaccatoBelow			
81	81	240	240	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	692		articStaccatoBelow			
81	81	241	241	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	693		articStaccatoBelow			
81	81	242	242	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	694		articStaccatoBelow			
82	82	243	243	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	695					
82	82	244	244	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf				
82	82	244	244	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	696					
82	82	243	243	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	697					
82	82	244	244	0.0	1/4	1/4	Dynamic	3/4	2	1	0					sf				
82	82	244	244	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	698					
82	82	243	243	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	699		articStaccatoBelow			
82	82	244	244	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	700		articStaccatoBelow			
82	82	245	245	0.0	1/2	1/2	Dynamic	3/4	3	1	0					sf				
82	82	245	245	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	701		articStaccatoBelow			
82	82	243	243	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	702		articStaccatoBelow			
82	82	244	244	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	703		articStaccatoBelow			
82	82	245	245	0.0	1/2	1/2	Dynamic	3/4	4	1	0					sf				
82	82	245	245	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	704		articStaccatoBelow			
83	83	246	246	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	705					
83	83	247	247	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf				
83	83	247	247	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	706					
83	83	246	246	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	707					
83	83	247	247	0.0	1/4	1/4	Dynamic	3/4	2	1	0					sf				
83	83	247	247	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	708					
83	83	246	246	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	709					
83	83	247	247	0.0	1/4	1/4	Dynamic	3/4	3	1	0					sf				
83	83	247	247	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	710					
83	83	248	248	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	711					
83	83	246	246	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	712					
83	83	247	247	0.0	1/4	1/4	Dynamic	3/4	4	1	0					sf				
83	83	247	247	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	713					
83	83	248	248	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	714					
84	84	249	249	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	715					
84	84	250	250	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	716					
84	84	251	251	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	717					
84	84	249	249	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	718					
84	84	250	250	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	719					
84	84	251	251	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	720					
84	84	249	249	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	721					
84	84	250	250	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	722					
84	84	251	251	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	723					
84	84	249	249	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	724					
84	84	250	250	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	725					
84	84	251	251	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	726					
85	85	252	252	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	727					
85	85	252	252	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	728					
85	85	252	252	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	729					
85	85	252	252	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	730					
86	86	255	255	0.0	0	0	Dynamic	3/4	1	1	0					ff				
86	86	255	255	0.0	0	0	SystemText	3/4	1	1	0								"<b><font size=""14""/>TRIO</b>"	
86	86	255	255	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	731					
86	86	255	255	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	732		articStaccatoAbove			
86	86	257	257	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	733		articStaccatoBelow			
86	86	255	255	0.0	0	0	Dynamic	3/4	2	1	0					ff				
86	86	255	255	0.0	0	0	Chord	3/4	2	1	0	acciaccatura	1/8	1	734					
86	86	255	255	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	735		articStaccatoAbove			
86	86	257	257	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	736		articStaccatoBelow			
86	86	255	255	0.0	0	0	Dynamic	3/4	3	1	0					ff				
86	86	255	255	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	737		articStaccatoAbove			
86	86	257	257	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	738		articStaccatoBelow			
86	86	255	255	0.0	0	0	Dynamic	3/4	4	1	0					ff				
86	86	255	255	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	739		articStaccatoBelow			
86	86	257	257	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	740		articStaccatoBelow			
87	87	258	258	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	741					
87	87	258	258	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	742		articStaccatoAbove			
87	87	260	260	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	743		articStaccatoBelow			
87	87	258	258	0.0	0	0	Chord	3/4	2	1	0	acciaccatura	1/8	1	744					
87	87	258	258	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	745		articStaccatoAbove			
87	87	260	260	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	746		articStaccatoBelow			
87	87	258	258	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	747		articStaccatoAbove			
87	87	260	260	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	748		articStaccatoBelow			
87	87	258	258	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	749		articStaccatoBelow			
87	87	260	260	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	750		articStaccatoBelow			
88	88	261	261	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	751					
88	88	261	261	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	752		articStaccatoAbove			
88	88	262	262	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	753		articStaccatoBelow			
88	88	263	263	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	754		articStaccatoAbove			
88	88	261	261	0.0	0	0	Chord	3/4	2	1	0	acciaccatura	1/8	1	755					
88	88	261	261	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	756		articStaccatoAbove			
88	88	262	262	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	757		articStaccatoBelow			
88	88	263	263	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	758					
88	88	261	261	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	759		articStaccatoAbove			
88	88	262	262	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	760		articStaccatoBelow			
88	88	263	263	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	761		articStaccatoAbove			
88	88	261	261	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	762		articStaccatoBelow			
88	88	262	262	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	763		articStaccatoBelow			
88	88	263	263	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	764		articStaccatoBelow			
89	89	264	264	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	765		articStaccatoBelow			
89	89	265	265	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	766		articStaccatoAbove			
89	89	266	266	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	767		articStaccatoBelow			
89	89	264	264	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	768		articStaccatoBelow			
89	89	265	265	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	769		articStaccatoAbove			
89	89	266	266	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	770		articStaccatoBelow			
89	89	264	264	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	771		articStaccatoBelow			
89	89	265	265	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	772		articStaccatoAbove			
89	89	266	266	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	773		articStaccatoBelow			
89	89	264	264	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	774		articStaccatoBelow			
89	89	265	265	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	775		articStaccatoBelow			
89	89	266	266	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	776		articStaccatoBelow			
90	90	267	267	0.0	0	0	Dynamic	3/4	1	1	0					p				
90	90	267	267	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	777					74
90	90	535/2	535/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	778					74
90	90	268	268	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	779					74
90	90	537/2	537/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	780					74
90	90	269	269	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	781					74
90	90	539/2	539/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	782					
90	90	267	267	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	783					
90	90	267	267	0.0	0	0	Dynamic	3/4	3	1	0					p				
90	90	267	267	0.0	0	0	Dynamic	3/4	3	1	0					p				
90	90	267	267	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	784					
90	90	267	267	0.0	0	0	Dynamic	3/4	4	1	0					p				
90	90	267	267	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	785					
91	91	270	270	0.0	0	0	Dynamic	3/4	1	1	0					sf				
91	91	270	270	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	786					75
91	91	541/2	541/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	787					75
91	91	271	271	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	788					75
91	91	543/2	543/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	789					75
91	91	272	272	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	790					75
91	91	545/2	545/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	791					75
91	91	270	270	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	792					
91	91	270	270	0.0	0	0	Dynamic	3/4	3	1	0					sf				
91	91	270	270	0.0	0	0	Dynamic	3/4	3	1	0					sf				
91	91	270	270	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	793					
91	91	270	270	0.0	0	0	Dynamic	3/4	4	1	0					sf				
91	91	270	270	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	794					
92	92	273	273	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	795					75
92	92	547/2	547/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	796					75
92	92	274	274	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	797					75
92	92	549/2	549/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	798					75
92	92	275	275	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	799					75
92	92	551/2	551/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	800					75
92	92	273	273	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	801					
92	92	273	273	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	802					
92	92	273	273	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	803					
93	93	276	276	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	804					75
93	93	553/2	553/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	805					75
93	93	277	277	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	806					75
93	93	555/2	555/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	807					75
93	93	278	278	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	808					75
93	93	557/2	557/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	809					
93	93	276	276	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	810					
93	93	278	278	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	811					
93	93	276	276	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	812					
