mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	214		articStaccatoAbove							
8	8	31	31	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	215		articStaccatoAbove							
8	8	63/2	63/2	0.0	7/8	7/8	StaffText	4/4	1	1	0							<i>cresc.</i>						
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	216		articStaccatoAbove							
8	8	28	28	0.0	0	0	StaffText	4/4	2	1	0							<i>cresc.</i>						
8	8	28	28	0.0	0	0	Dynamic	4/4	2	1	0					p								
8	8	28	28	0.0	0	0	Spanner	4/4	2	1	0													
8	8	28	28	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	217							21		
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	218							21		
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	219		articStaccatoBelow							
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	220		articStaccatoBelow							
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	221		articStaccatoBelow							
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	222		articStaccatoBelow							
8	8	31	31	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	223		articStaccatoBelow							
8	8	63/2	63/2	0.0	7/8	7/8	StaffText	4/4	2	1	0							<i>cresc.</i>						
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	224		articStaccatoBelow							
8	8	28	28	0.0	0	0	StaffText	4/4	3	1	0							<i>cresc.</i>						
8	8	28	28	0.0	0	0	Dynamic	4/4	3	1	0					p								
8	8	28	28	0.0	0	0	Spanner	4/4	3	1	0													
8	8	28	28	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	225							22		
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	226							22		
8	8	29	29	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	227		articStaccatoBelow							
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	228		articStaccatoBelow							
8	8	30	30	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	229		articStaccatoBelow							
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	230		articStaccatoBelow							
8	8	31	31	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	231		articStaccatoBelow							
8	8	63/2	63/2	0.0	7/8	7/8	StaffText	4/4	3	1	0							<i>cresc.</i>						
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	232		articStaccatoBelow							
8	8	28	28	0.0	0	0	StaffText	4/4	4	1	0							<i>cresc.</i>						
8	8	28	28	0.0	0	0	Dynamic	4/4	4	1	0					p								
8	8	28	28	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	233									
8	8	113/4	113/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	234									
8	8	57/2	57/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	235									
8	8	115/4	115/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	236									
8	8	29	29	0.25	1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	237									
8	8	117/4	117/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	238									
8	8	59/2	59/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	239									
8	8	119/4	119/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	240									
8	8	30	30	0.25	1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	241									
8	8	121/4	121/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	242									
8	8	61/2	61/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	243									
8	8	123/4	123/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	244									
8	8	31	31	0.25	3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	245									
8	8	125/4	125/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	246									
8	8	63/2	63/2	0.0	7/8	7/8	StaffText	4/4	4	1	0							<i>cresc.</i>						
8	8	63/2	63/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	247									
8	8	127/4	127/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	248									
9	9	32	32	0.0	0	0	Dynamic	4/4	1	1	0					p								
9	9	32	32	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	249		articStaccatoAbove							
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	250		articStaccatoAbove							
9	9	33	33	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	251		articStaccatoAbove							
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	252		articStaccatoAbove							
9	9	34	34	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	253		articStaccatoAbove							
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	254		articStaccatoAbove							
9	9	35	35	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	255		articStaccatoAbove							
9	9	32	32	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	256		articStaccatoBelow							
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	257		articStaccatoBelow							
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	258		articStaccatoBelow							
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	259		articStaccatoBelow							
9	9	34	34	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	260		articStaccatoBelow							
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	261		articStaccatoBelow							
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	262		articStaccatoBelow							
9	9	32	32	0.0	0	0	Dynamic	4/4	3	1	0					p								
9	9	32	32	0.0	0	0	Dynamic	4/4	3	1	0					p								
9	9	32	32	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	263		articStaccatoBelow							
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	264		articStaccatoBelow							
9	9	33	33	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	265		articStaccatoBelow							
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	266		articStaccatoBelow							
9	9	34	34	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	267		articStaccatoBelow							
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	268		articStaccatoBelow							
9	9	35	35	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	269		articStaccatoBelow							
9	9	32	32	0.0	0	0	Dynamic	4/4	4	1	0					p								
9	9	32	32	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	270									
9	9	129/4	129/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	271									
9	9	65/2	65/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	272									
9	9	131/4	131/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	273									
9	9	33	33	0.25	1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	274									
9	9	133/4	133/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	275									
9	9	67/2	67/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	276									
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	277									
9	9	34	34	0.25	1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	278									
9	9	137/4	137/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	279									
9	9	69/2	69/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	280									
9	9	139/4	139/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	281									
9	9	35	35	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	282									
10	10	39	39	0.0	3/4	3/4	StaffText	4/4	1	1	0							<i>cresc.</i>						
10	10	39	39	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	283		articStaccatoAbove							
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	284		articStaccatoAbove							
10	10	36	36	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""6.7""/><b>pizz.</b>"						
10	10	38	38	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	285									
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	286									
10	10	39	39	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	287									
10	10	36	36	0.0	0	0	StaffText	4/4	3	1	0							"<font size=""6.7""/><b>pizz.</b>"						
10	10	37	37	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	288									
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	289									
10	10	38	38	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	290									
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	291									
10	10	39	39	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	292									
10	10	36	36	0.0	0	0	StaffText	4/4	4	1	0							"<font size=""6.7""/><b>pizz.</b>"						
10	10	36	36	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	293									
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	294									
10	10	37	37	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	295									
10	10	38	38	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	296									
10	10	39	39	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	297									
11	11	40	40	0.0	0	0	Dynamic	4/4	1	1	0					fp								
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	298									
11	11	41	41	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	1	299									
11	11	41	41	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	300		articStaccatoAbove							
11	11	165/4	165/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	301		articStaccatoAbove							
11	11	83/2	83/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	302		articStaccatoAbove							
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	303		articStaccatoAbove							
11	11	42	42	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	304		articStaccatoAbove							
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	305		articStaccatoAbove							
11	11	43	43	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	306		articStaccatoAbove							
11	11	40	40	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""6.7""/><b>arco</b>"						
11	11	40	40	0.0	0	0	Chord	4/4	2	1	0	grace16	1/16	1	307									
11	11	40	40	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	308		articStaccatoBelow							
11	11	161/4	161/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	309		articStaccatoBelow							
11	11	81/2	81/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	310		articStaccatoBelow							
11	11	163/4	163/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	311		articStaccatoBelow							
11	11	41	41	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	312		articStaccatoBelow							
11	11	165/4	165/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	313		articStaccatoBelow							
11	11	83/2	83/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	314		articStaccatoBelow							
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	315		articStaccatoBelow							
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	316		articStaccatoBelow							
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	317		articStaccatoBelow							
11	11	43	43	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	318		articStaccatoBelow							
11	11	40	40	0.0	0	0	Dynamic	4/4	3	1	0					fp								
11	11	41	41	0.0	1/4	1/4	Dynamic	4/4	3	1	0					p								
11	11	41	41	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	319		articStaccatoBelow							
11	11	165/4	165/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	320		articStaccatoBelow							
11	11	83/2	83/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	321		articStaccatoBelow							
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	322		articStaccatoBelow							
11	11	42	42	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	323		articStaccatoBelow							
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	324		articStaccatoBelow							
11	11	43	43	0.0	3/4	3/4	Chord	4/4	3	1	0	grace16	1/16	1	325									
11	11	43	43	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	326		articStaccatoBelow							
11	11	173/4	173/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	327		articStaccatoBelow							
11	11	87/2	87/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	328		articStaccatoBelow							
11	11	175/4	175/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	329		articStaccatoBelow							
11	11	42	42	0.0	1/2	1/2	Dynamic	4/4	4	1	0					p								
11	11	42	42	0.0	1/2	1/2	Chord	4/4	4	1	0	grace16	1/16	1	330									
11	11	42	42	0.25	1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	331		articStaccatoBelow							
11	11	169/4	169/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	332		articStaccatoBelow							
11	11	85/2	85/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	333		articStaccatoBelow							
11	11	171/4	171/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	334		articStaccatoBelow							
11	11	43	43	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	335		articStaccatoBelow							
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	336									
12	12	45	45	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	1	337									
12	12	45	45	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	338		articStaccatoAbove							
12	12	181/4	181/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	339		articStaccatoAbove							
12	12	91/2	91/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	340		articStaccatoAbove							
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	341		articStaccatoAbove							
12	12	46	46	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	342		articStaccatoAbove							
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	343		articStaccatoAbove							
12	12	47	47	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	344		articStaccatoAbove							
12	12	44	44	0.0	0	0	Chord	4/4	2	1	0	grace16	1/16	1	345									
12	12	44	44	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	346		articStaccatoAbove							
12	12	177/4	177/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	347		articStaccatoAbove							
12	12	89/2	89/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	348		articStaccatoAbove							
12	12	179/4	179/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	349		articStaccatoAbove							
12	12	45	45	0.0	1/4	1/4	Chord	4/4	2	1	0	grace16	1/16	1	350									
12	12	45	45	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	351		articStaccatoBelow							
12	12	181/4	181/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	352		articStaccatoBelow							
12	12	91/2	91/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	353		articStaccatoBelow							
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	354		articStaccatoBelow							
12	12	46	46	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	355		articStaccatoBelow							
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	356		articStaccatoBelow							
12	12	47	47	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	357		articStaccatoBelow							
12	12	189/4	189/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	358		articStaccatoBelow							
12	12	95/2	95/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	359		articStaccatoBelow							
12	12	191/4	191/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	360		articStaccatoBelow							
12	12	45	45	0.0	1/4	1/4	Chord	4/4	3	1	0	grace16	1/16	1	361									
12	12	45	45	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	362		articStaccatoBelow							
12	12	181/4	181/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	363		articStaccatoBelow							
12	12	91/2	91/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	364		articStaccatoBelow							
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	365		articStaccatoBelow							
12	12	46	46	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	366		articStaccatoBelow							
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	367		articStaccatoBelow							
12	12	47	47	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	368		articStaccatoBelow							
12	12	189/4	189/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	369		articStaccatoBelow							
12	12	95/2	95/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	370		articStaccatoBelow							
12	12	191/4	191/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	371		articStaccatoBelow							
12	12	46	46	0.0	1/2	1/2	Chord	4/4	4	1	0	grace16	1/16	1	372									
12	12	46	46	0.25	1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	373		articStaccatoAbove							
12	12	185/4	185/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	374		articStaccatoAbove							
12	12	93/2	93/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	375		articStaccatoAbove							
12	12	187/4	187/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	376		articStaccatoAbove							
12	12	47	47	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	377		articStaccatoAbove							
13	13	48	48	0.0	0	0	Dynamic	4/4	1	1	0					pp								
13	13	48	48	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	378		articStaccatoAbove							
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	379		articStaccatoAbove							
13	13	49	49	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	380		articStaccatoAbove							
13	13	50	50	0.0	1/2	1/2	Dynamic	4/4	1	1	0					fp								
13	13	50	50	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	381		articStaccatoAbove							
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	382		articStaccatoAbove							
13	13	48	48	0.0	0	0	Dynamic	4/4	2	1	0					pp								
13	13	48	48	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	383		articStaccatoBelow							
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	384		articStaccatoBelow							
13	13	49	49	0.0	1/4	1/4	Chord	4/4	2	1	0	grace32	1/32	1	385									
13	13	49	49	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	386		articStaccatoBelow							
13	13	197/4	197/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	387		articStaccatoBelow							
13	13	99/2	99/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	388		articStaccatoBelow							
13	13	199/4	199/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	389		articStaccatoBelow							
13	13	50	50	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	390		articStaccatoAbove							
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	391		articStaccatoAbove							
13	13	48	48	0.0	0	0	Dynamic	4/4	3	1	0					pp								
13	13	48	48	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	392		articStaccatoAbove							
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	393		articStaccatoAbove							
13	13	49	49	0.0	1/4	1/4	Chord	4/4	3	1	0	grace32	1/32	1	394									
13	13	49	49	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	395		articStaccatoAbove							
13	13	197/4	197/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	396		articStaccatoAbove							
13	13	99/2	99/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	397		articStaccatoAbove							
13	13	199/4	199/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	398		articStaccatoAbove							
13	13	50	50	0.0	1/2	1/2	Dynamic	4/4	3	1	0					fp								
13	13	50	50	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	399		articStaccatoBelow							
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	400		articStaccatoBelow							
13	13	48	48	0.0	0	0	Dynamic	4/4	4	1	0					pp								
13	13	48	48	0.0	0	0	Chord	4/4	4	1	0	grace16	1/16	1	401									
13	13	48	48	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	402		articStaccatoBelow							
13	13	193/4	193/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	403		articStaccatoBelow							
13	13	97/2	97/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	404		articStaccatoBelow							
13	13	195/4	195/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	405		articStaccatoBelow							
13	13	49	49	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	406		articStaccatoBelow							
13	13	50	50	0.0	1/2	1/2	Dynamic	4/4	4	1	0					fp								
13	13	50	50	0.0	1/2	1/2	Dynamic	4/4	4	1	0					fp								
13	13	50	50	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	407		articStaccatoBelow							
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	408		articStaccatoBelow							
13	13	205/4	205/4	0.125	13/16	13/16	Chord	4/4	4	1	1/32		1/32	1	409							23		
13	13	411/8	411/8	0.125	27/32	27/32	Chord	4/4	4	1	1/32		1/32	1	410									
13	13	103/2	103/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	411		articStaccatoBelow							
13	13	207/4	207/4	0.0	15/16	15/16	Dynamic	4/4	4	1	0					pp								
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	412		articStaccatoBelow							
14	14	52	52	0.0	0	0	Dynamic	4/4	1	1	0					pp								
14	14	221/4	221/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32		1/32	1	413							24		
14	14	443/8	443/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	414									
14	14	111/2	111/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	415		articStaccatoAbove							
14	14	223/4	223/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	416		articStaccatoAbove							
14	14	52	52	0.0	0	0	Dynamic	4/4	3	1	0					pp								
14	14	54	54	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	417		articStaccatoBelow							
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	418		articStaccatoBelow							
14	14	55	55	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	419		articStaccatoBelow							
14	14	52	52	0.0	0	0	Spanner	4/4	4	1	0												9	
14	14	52	52	0.75	0	0	Chord	4/4	4	1	3/16		1/8	3/2	420							25	9	
14	14	211/4	211/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	421								9	
14	14	53	53	0.0	1/4	1/4	Spanner	4/4	4	1	0													
14	14	53	53	0.0	1/4	1/4	Spanner	4/4	4	1	0													15
14	14	53	53	0.75	1/4	1/4	Chord	4/4	4	1	3/16		1/8	3/2	422							26		15
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	423									15
14	14	54	54	0.0	1/2	1/2	Spanner	4/4	4	1	0													
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	424		articStaccatoBelow							
14	14	55	55	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	425		articStaccatoBelow							
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	426		articStaccatoBelow							
15	15	56	56	0.0	0	0	Spanner	4/4	1	1	0												10	
15	15	56	56	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	427							27	10	
15	15	227/4	227/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	428								10	
15	15	57	57	0.0	1/4	1/4	Spanner	4/4	1	1	0													
15	15	57	57	0.0	1/4	1/4	Spanner	4/4	1	1	0													16
15	15	57	57	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	429							28		16
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	430									16
15	15	58	58	0.0	1/2	1/2	Spanner	4/4	1	1	0													
15	15	56	56	0.0	0	0	Dynamic	4/4	2	1	0					pp								
15	15	113/2	113/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	431							29		
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	432									
15	15	237/4	237/4	0.125	13/16	13/16	Chord	4/4	2	1	1/32		1/32	1	433							30		
15	15	475/8	475/8	0.125	27/32	27/32	Chord	4/4	2	1	1/32		1/32	1	434									
15	15	119/2	119/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	435		articStaccatoBelow							
15	15	239/4	239/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	436		articStaccatoBelow							
15	15	56	56	0.0	0	0	Dynamic	4/4	3	1	0					pp								
