mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
76	76	303	303	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	901		articStaccatoAbove									
76	76	300	300	0.0		0	0	Dynamic	2/2	2	1	0					f										
76	76	300	300	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	902											
76	76	301	301	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	903		articStaccatoAbove									
76	76	302	302	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	904		articStaccatoAbove									
76	76	303	303	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	905		articStaccatoAbove									
76	76	300	300	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	906											
76	76	302	302	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	907		articStaccatoBelow									
76	76	303	303	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	908		articStaccatoBelow									
76	76	300	300	0.0		0	0	Dynamic	2/2	4	1	0					f										
76	76	300	300	0.0		0	0	Dynamic	2/2	4	1	0					f										
76	76	300	300	2.0		0	0	Chord	2/2	4	1	1/2		1/2	1	909											
76	76	302	302	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	910		articStaccatoBelow									
76	76	303	303	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	911		articStaccatoAbove									
77	77	304	304	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	912		articStaccatoAbove									
77	77	306	306	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	913		articStaccatoAbove									
77	77	304	304	2.0		0	0	Chord	2/2	2	1	1/2		1/2	1	914		articStaccatoAbove									
77	77	306	306	2.0		1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	915		articStaccatoAbove									
77	77	304	304	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	916		articStaccatoAbove									
77	77	306	306	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	917		articStaccatoAbove									
77	77	304	304	2.0		0	0	Chord	2/2	4	1	1/2		1/2	1	918		articStaccatoAbove									
77	77	306	306	2.0		1/2	1/2	Chord	2/2	4	1	1/2		1/2	1	919		articStaccatoAbove									
78	78	308	308	0.0		0	0	Dynamic	2/2	1	1	0					sf										
78	78	308	308	4.0		0	0	Chord	2/2	1	1	1		1	1	920											
78	78	308	308	0.0		0	0	Dynamic	2/2	2	1	0					sf										
78	78	308	308	4.0		0	0	Chord	2/2	2	1	1		1	1	921											
78	78	308	308	0.0		0	0	Dynamic	2/2	3	1	0					sf										
78	78	308	308	4.0		0	0	Chord	2/2	3	1	1		1	1	922											
78	78	308	308	0.0		0	0	Dynamic	2/2	4	1	0					sf										
78	78	308	308	4.0		0	0	Chord	2/2	4	1	1		1	1	923											
79	79	312	312	0.0		0	0	Dynamic	2/2	1	1	0					sf										
79	79	312	312	4.0		0	0	Chord	2/2	1	1	1		1	1	924											
79	79	312	312	0.0		0	0	Dynamic	2/2	2	1	0					sf										
79	79	312	312	4.0		0	0	Chord	2/2	2	1	1		1	1	925											
79	79	312	312	0.0		0	0	Dynamic	2/2	3	1	0					sf										
79	79	312	312	4.0		0	0	Chord	2/2	3	1	1		1	1	926											
79	79	312	312	0.0		0	0	Dynamic	2/2	4	1	0					sf										
79	79	312	312	4.0		0	0	Chord	2/2	4	1	1		1	1	927											
80	80	316	316	3.0		0	0	Chord	2/2	1	1	3/4		1/2	3/2	928									145		
80	80	319	319	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	929									145		
80	80	639/2	639/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	930											
80	80	316	316	2.0		0	0	Chord	2/2	2	1	1/2		1/2	1	931									146		
80	80	318	318	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	932									146		
80	80	319	319	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	933									146		
80	80	316	316	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	934											
80	80	317	317	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	935									147		
80	80	318	318	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	936									147		
80	80	319	319	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	937									147		
80	80	316	316	4.0		0	0	Chord	2/2	4	1	1		1	1	938											
81	81	320	320	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	939		articStaccatoAbove									
81	81	641/2	641/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	940		articStaccatoAbove									
81	81	321	321	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	941		articStaccatoAbove									
81	81	643/2	643/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	942		articStaccatoAbove									
81	81	322	322	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	943		articStaccatoAbove									
81	81	645/2	645/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	944		articStaccatoAbove									
81	81	323	323	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	945		articStaccatoAbove									
81	81	647/2	647/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	946		articStaccatoAbove									
81	81	320	320	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	947									146		
81	81	321	321	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	948									146		
81	81	322	322	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	949									146		
81	81	323	323	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	950											
81	81	320	320	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	951									147		
81	81	321	321	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	952									147		
81	81	322	322	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	953									147		
81	81	323	323	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	954											
81	81	320	320	4.0		0	0	Chord	2/2	4	1	1		1	1	955											
82	82	324	324	0.0		0	0	Dynamic	2/2	1	1	0					ff										
82	82	324	324	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	956		articStaccatoAbove									
82	82	325	325	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	957		articStaccatoAbove									
82	82	326	326	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	958		articStaccatoAbove									
82	82	327	327	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	959		articStaccatoAbove									
82	82	324	324	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	960		articStaccatoBelow									
82	82	325	325	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	961		articStaccatoAbove									
82	82	326	326	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	962		articStaccatoAbove									
82	82	327	327	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	963		articStaccatoAbove									
82	82	324	324	0.0		0	0	Dynamic	2/2	3	1	0					ff										
82	82	324	324	0.0		0	0	Dynamic	2/2	3	1	0					ff										
82	82	324	324	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	964		articStaccatoAbove									
82	82	325	325	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	965		articStaccatoBelow									
82	82	326	326	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	966		articStaccatoBelow									
82	82	327	327	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	967		articStaccatoAbove									
82	82	324	324	0.0		0	0	Dynamic	2/2	4	1	0					ff										
82	82	324	324	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	968		articStaccatoBelow									
82	82	325	325	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	969		articStaccatoBelow									
82	82	326	326	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	970		articStaccatoAbove									
82	82	327	327	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	971		articStaccatoAbove									
83	83	328	328	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	972		articStaccatoAbove									
83	83	330	330	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	973		articStaccatoAbove									
83	83	328	328	2.0		0	0	Chord	2/2	2	1	1/2		1/2	1	974		articStaccatoAbove									
83	83	330	330	2.0		1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	975		articStaccatoAbove									
83	83	328	328	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	976		articStaccatoAbove									
83	83	330	330	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	977		articStaccatoAbove									
83	83	328	328	2.0		0	0	Chord	2/2	4	1	1/2		1/2	1	978		articStaccatoAbove									
83	83	330	330	2.0		1/2	1/2	Chord	2/2	4	1	1/2		1/2	1	979		articStaccatoAbove									
84	84	332	332	0.0		0	0	Dynamic	2/2	1	1	0					sf										
84	84	332	332	4.0		0	0	Chord	2/2	1	1	1		1	1	980											
84	84	332	332	0.0		0	0	Dynamic	2/2	2	1	0					sf										
84	84	332	332	4.0		0	0	Chord	2/2	2	1	1		1	1	981											
84	84	332	332	0.0		0	0	Dynamic	2/2	3	1	0					sf										
84	84	332	332	4.0		0	0	Chord	2/2	3	1	1		1	1	982											
84	84	332	332	0.0		0	0	Dynamic	2/2	4	1	0					sf										
84	84	332	332	4.0		0	0	Chord	2/2	4	1	1		1	1	983											
85	85	336	336	0.0		0	0	Dynamic	2/2	1	1	0					sf										
85	85	336	336	4.0		0	0	Chord	2/2	1	1	1		1	1	984											
85	85	336	336	0.0		0	0	Dynamic	2/2	2	1	0					sf										
85	85	336	336	4.0		0	0	Chord	2/2	2	1	1		1	1	985											
85	85	336	336	0.0		0	0	Dynamic	2/2	3	1	0					sf										
85	85	336	336	4.0		0	0	Chord	2/2	3	1	1		1	1	986											
85	85	336	336	0.0		0	0	Dynamic	2/2	4	1	0					sf										
85	85	336	336	4.0		0	0	Chord	2/2	4	1	1		1	1	987											
86	86	340	340	0.0		0	0	Dynamic	2/2	1	1	0					sf										
86	86	340	340	4.0		0	0	Chord	2/2	1	1	1		1	1	988											
86	86	340	340	0.0		0	0	Dynamic	2/2	2	1	0					sf										
86	86	340	340	4.0		0	0	Chord	2/2	2	1	1		1	1	989											
86	86	340	340	0.0		0	0	Dynamic	2/2	3	1	0					sf										
86	86	340	340	4.0		0	0	Chord	2/2	3	1	1		1	1	990											
86	86	340	340	0.0		0	0	Dynamic	2/2	4	1	0					sf										
86	86	340	340	4.0		0	0	Chord	2/2	4	1	1		1	1	991											
87	87	344	344	0.0		0	0	Dynamic	2/2	1	1	0					sf										
87	87	344	344	4.0		0	0	Chord	2/2	1	1	1		1	1	992											
87	87	344	344	0.0		0	0	Dynamic	2/2	2	1	0					sf										
87	87	344	344	4.0		0	0	Chord	2/2	2	1	1		1	1	993											
87	87	344	344	0.0		0	0	Dynamic	2/2	3	1	0					sf										
87	87	344	344	4.0		0	0	Chord	2/2	3	1	1		1	1	994											
87	87	344	344	0.0		0	0	Dynamic	2/2	4	1	0					sf										
87	87	344	344	4.0		0	0	Chord	2/2	4	1	1		1	1	995											
88	88	348	348	0.0		0	0	Dynamic	2/2	1	1	0					sf										
88	88	348	348	1.5		0	0	Chord	2/2	1	1	3/8		1/4	3/2	996											
88	88	699/2	699/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	997		articStaccatoAbove									
88	88	350	350	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	998		articStaccatoAbove									
88	88	701/2	701/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	999		articStaccatoAbove									
88	88	351	351	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1000		articStaccatoAbove									
88	88	703/2	703/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1001		articStaccatoAbove									
88	88	348	348	4.0		0	0	Chord	2/2	2	1	1		1	1	1002									148		
88	88	348	348	0.0		0	0	Dynamic	2/2	3	1	0					sf										
88	88	348	348	0.0		0	0	Dynamic	2/2	3	1	0					sf										
88	88	348	348	4.0		0	0	Chord	2/2	3	1	1		1	1	1003									149		
88	88	348	348	0.0		0	0	Dynamic	2/2	4	1	0					sf										
88	88	348	348	0.5		0	0	Chord	2/2	4	1	1/8		1/8	1	1004		articStaccatoBelow									
88	88	697/2	697/2	0.5		1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	1005		articStaccatoBelow									
88	88	349	349	0.5		1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	1006		articStaccatoBelow									
88	88	699/2	699/2	0.5		3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	1007		articStaccatoBelow									
88	88	350	350	0.5		1/2	1/2	Chord	2/2	4	1	1/8		1/8	1	1008		articStaccatoBelow									
88	88	701/2	701/2	0.5		5/8	5/8	Chord	2/2	4	1	1/8		1/8	1	1009		articStaccatoBelow									
88	88	351	351	0.5		3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	1010		articStaccatoBelow									
88	88	703/2	703/2	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	1011		articStaccatoBelow									
89	89	352	352	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	1012		articStaccatoAbove									
89	89	705/2	705/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1013		articStaccatoAbove									
89	89	353	353	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1014		articStaccatoAbove									
89	89	707/2	707/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1015		articStaccatoAbove									
89	89	354	354	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1016											
89	89	355	355	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1017											
89	89	352	352	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1018											
89	89	353	353	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1019											
89	89	354	354	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1020											
89	89	355	355	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1021											
89	89	352	352	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1022											
89	89	353	353	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	1023											
89	89	354	354	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1024											
89	89	355	355	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1025											
89	89	352	352	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1026											
89	89	353	353	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	1027											
89	89	354	354	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1028											
89	89	355	355	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1029											
90	90	356	356	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1030											
90	90	356	356	0.0		0	0	Dynamic	2/2	2	1	0					p										
90	90	356	356	4.0		0	0	Chord	2/2	2	1	1		1	1	1031											
90	90	356	356	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1032											
90	90	719/2	719/2	0.0		7/8	7/8	Dynamic	2/2	3	1	0					p										
90	90	719/2	719/2	0.16666666666666666		7/8	7/8	Chord	2/2	3	1	1/24		1/16	2/3	1033									150		
90	90	1079/3	1079/3	0.16666666666666666		11/12	11/12	Chord	2/2	3	1	1/24		1/16	2/3	1034									150		
90	90	2159/6	2159/6	0.16666666666666666		23/24	23/24	Chord	2/2	3	1	1/24		1/16	2/3	1035									150		
90	90	356	356	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1036									151		
90	90	358	358	0.0		1/2	1/2	Dynamic	2/2	4	1	0					p								151		
90	90	358	358	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1037									151		
90	90	359	359	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1038									151		
91	91	360	360	4.0		0	0	Chord	2/2	2	1	1		1	1	1039											
91	91	360	360	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1040									150		
91	91	361	361	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	1041									150		
91	91	362	362	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1042									150		
91	91	363	363	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1043											
91	91	360	360	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1044									151		
91	91	361	361	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	1045									151		
91	91	362	362	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1046									151		
91	91	363	363	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1047											
92	92	364	364	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1048											
92	92	365	365	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1049									152		
92	92	366	366	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1050									152		
92	92	367	367	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1051									152		
92	92	364	364	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	1052									153		
92	92	366	366	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1053									153		
92	92	364	364	4.0		0	0	Chord	2/2	4	1	1		1	1	1054									154		
93	93	368	368	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1055									152		
93	93	369	369	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1056									152		
93	93	370	370	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1057									152		
93	93	371	371	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1058											
93	93	368	368	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	1059									153		
93	93	370	370	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1060											
93	93	368	368	4.0		0	0	Chord	2/2	4	1	1		1	1	1061											
94	94	372	372	0.0		0	0	StaffText	2/2	1	1	0							p cresc.								
94	94	372	372	0.0		0	0	Chord	2/2	1	1	0	acciaccatura	1/8	1	1062											
94	94	372	372	4.0		0	0	Chord	2/2	1	1	1		1	1	1063											
94	94	372	372	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1064											
94	94	751/2	751/2	0.0		7/8	7/8	StaffText	2/2	2	1	0							cresc.								
94	94	751/2	751/2	0.16666666666666666		7/8	7/8	Chord	2/2	2	1	1/24		1/16	2/3	1065									155		
94	94	1127/3	1127/3	0.16666666666666666		11/12	11/12	Chord	2/2	2	1	1/24		1/16	2/3	1066									155		
94	94	2255/6	2255/6	0.16666666666666666		23/24	23/24	Chord	2/2	2	1	1/24		1/16	2/3	1067									155		
94	94	372	372	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1068											
94	94	751/2	751/2	0.0		7/8	7/8	StaffText	2/2	3	1	0							cresc.								
94	94	751/2	751/2	0.16666666666666666		7/8	7/8	Chord	2/2	3	1	1/24		1/16	2/3	1069									156		
94	94	1127/3	1127/3	0.16666666666666666		11/12	11/12	Chord	2/2	3	1	1/24		1/16	2/3	1070									156		
94	94	2255/6	2255/6	0.16666666666666666		23/24	23/24	Chord	2/2	3	1	1/24		1/16	2/3	1071									156		
94	94	372	372	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1072											
94	94	374	374	0.0		1/2	1/2	StaffText	2/2	4	1	0							cresc.								
94	94	374	374	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1073									157		
94	94	375	375	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1074									157		
95	95	376	376	4.0		0	0	Chord	2/2	1	1	1		1	1	1075											
95	95	376	376	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1076									155		
95	95	377	377	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1077									155		
95	95	378	378	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1078									155		
95	95	379	379	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1079											
95	95	376	376	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1080									156		
95	95	377	377	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	1081									156		
95	95	378	378	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1082									156		
95	95	379	379	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1083											
95	95	376	376	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1084									157		
95	95	377	377	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	1085									157		
95	95	378	378	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1086									157		
95	95	379	379	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1087											
96	96	380	380	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1088									158		
96	96	381	381	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1089									158		
96	96	382	382	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1090									158		
96	96	383	383	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1091									158		
96	96	380	380	4.0		0	0	Chord	2/2	2	1	1		1	1	1092											
96	96	380	380	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	1093									159		
96	96	382	382	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1094									159		
96	96	380	380	4.0		0	0	Chord	2/2	4	1	1		1	1	1095									160		
97	97	384	384	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1096									158		
97	97	385	385	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1097									158		
97	97	386	386	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1098									158		
97	97	387	387	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1099											
97	97	384	384	2.0		0	0	Chord	2/2	2	1	1/2		1/2	1	1100											
97	97	386	386	2.0		1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1101											
97	97	384	384	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	1102									159		
97	97	386	386	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1103											
97	97	384	384	4.0		0	0	Chord	2/2	4	1	1		1	1	1104											
98	98	388	388	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1105											
98	98	388	388	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1106											
98	98	389	389	0.0		1/4	1/4	Dynamic	2/2	2	1	0					p										
98	98	389	389	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1107									161		
98	98	1168/3	1168/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1108									161		
98	98	1169/3	1169/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1109									161		
98	98	390	390	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1110									161		
98	98	1171/3	1171/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1111									161		
98	98	1172/3	1172/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1112									161		
98	98	391	391	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1113									161		
98	98	1174/3	1174/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1114									161		
98	98	1175/3	1175/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1115											
98	98	388	388	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1116											
98	98	391	391	0.0		3/4	3/4	Dynamic	2/2	3	1	0					p										
98	98	391	391	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1117		articStaccatoAbove									
98	98	388	388	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1118											
98	98	391	391	0.0		3/4	3/4	Dynamic	2/2	4	1	0					p										
98	98	391	391	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1119		articStaccatoAbove									
99	99	393	393	0.0		1/4	1/4	Dynamic	2/2	1	1	0					p										
99	99	393	393	0.3333333333333333		1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1120									162		
99	99	1180/3	1180/3	0.3333333333333333		1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1121									162		
99	99	1181/3	1181/3	0.3333333333333333		5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1122									162		
99	99	394	394	0.3333333333333333		1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1123									162		
99	99	1183/3	1183/3	0.3333333333333333		7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1124									162		
99	99	1184/3	1184/3	0.3333333333333333		2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1125									162		
99	99	395	395	0.3333333333333333		3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1126									162		
99	99	1186/3	1186/3	0.3333333333333333		5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1127									162		
99	99	1187/3	1187/3	0.3333333333333333		11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1128											
99	99	392	392	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1129											
99	99	392	392	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1130		articStaccatoAbove									
99	99	395	395	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1131											
99	99	392	392	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1132		articStaccatoAbove									
99	99	395	395	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1133											
100	100	396	396	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1134											
100	100	397	397	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1135									163		
100	100	1192/3	1192/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1136									163		
100	100	1193/3	1193/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1137									163		
100	100	398	398	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1138									163		
100	100	1195/3	1195/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1139									163		
100	100	1196/3	1196/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1140									163		
100	100	399	399	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1141									163		
100	100	1198/3	1198/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1142									163		
100	100	1199/3	1199/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1143											
100	100	396	396	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1144											
100	100	399	399	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1145											
100	100	396	396	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1146											
100	100	399	399	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1147											
101	101	401	401	0.3333333333333333		1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1148									164		
