mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
124	124	246	246	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1601									
124	124	1975/8	1975/8	0.125	7/32	7/32	Chord	2/4	3	1	1/32		1/32	1	1602									
124	124	247	247	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1603									
124	124	1983/8	1983/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	1604									
124	124	246	246	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1605									
125	125	248	248	0.0	0	0	StaffText	2/4	1	1	0							<b><i>cresc.</i></b>						
125	125	993/4	993/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1606									
125	125	497/2	497/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1607									
125	125	997/4	997/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1608									
125	125	499/2	499/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1609									
125	125	248	248	0.0	0	0	StaffText	2/4	2	1	0							<b><i>cresc.</i></b>						
125	125	993/4	993/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1610									
125	125	497/2	497/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1611									
125	125	997/4	997/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1612									
125	125	499/2	499/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1613									
125	125	248	248	0.0	0	0	StaffText	2/4	3	1	0							<b><i>cresc.</i></b>						
125	125	248	248	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1614									
125	125	1991/8	1991/8	0.125	7/32	7/32	Chord	2/4	3	1	1/32		1/32	1	1615									
125	125	249	249	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1616									
125	125	1999/8	1999/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	1617									
125	125	248	248	0.0	0	0	StaffText	2/4	4	1	0							<b><i>cresc.</i></b>						
125	125	248	248	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1618									
125	125	993/4	993/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1619		articStaccatoBelow							
125	125	497/2	497/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1620		articStaccatoBelow							
125	125	995/4	995/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1621		articStaccatoBelow							
125	125	249	249	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1622		articStaccatoBelow							
125	125	997/4	997/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1623		articStaccatoBelow							
125	125	499/2	499/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1624		articStaccatoBelow							
125	125	999/4	999/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1625		articStaccatoBelow							
126	126	1001/4	1001/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1626									
126	126	501/2	501/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1627									
126	126	1005/4	1005/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1628									
126	126	503/2	503/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1629									
126	126	1001/4	1001/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1630									
126	126	501/2	501/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1631									
126	126	1005/4	1005/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1632									
126	126	503/2	503/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1633									
126	126	250	250	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1634									
126	126	2007/8	2007/8	0.125	7/32	7/32	Chord	2/4	3	1	1/32		1/32	1	1635									
126	126	251	251	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1636									
126	126	2015/8	2015/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	1637									
126	126	250	250	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1638							215		
126	126	251	251	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1639									
127	127	1009/4	1009/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1640									
127	127	505/2	505/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1641									
127	127	1013/4	1013/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1642									
127	127	507/2	507/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1643									
127	127	1009/4	1009/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1644									
127	127	505/2	505/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1645									
127	127	1013/4	1013/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1646									
127	127	507/2	507/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1647									
127	127	252	252	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1648									
127	127	2023/8	2023/8	0.125	7/32	7/32	Chord	2/4	3	1	1/32		1/32	1	1649									
127	127	253	253	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1650									
127	127	2031/8	2031/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	1651									
127	127	252	252	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1652							216		
127	127	1009/4	1009/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1653									
127	127	505/2	505/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1654		articStaccatoBelow							
127	127	1011/4	1011/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1655		articStaccatoBelow							
127	127	253	253	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1656		articStaccatoBelow							
127	127	1013/4	1013/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1657		articStaccatoBelow							
127	127	507/2	507/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1658		articStaccatoBelow							
127	127	1015/4	1015/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1659		articStaccatoBelow							
128	128	1017/4	1017/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1660									
128	128	509/2	509/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1661									
128	128	1021/4	1021/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1662									
128	128	511/2	511/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1663									
128	128	1017/4	1017/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1664									
128	128	509/2	509/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1665									
128	128	1021/4	1021/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1666									
128	128	511/2	511/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1667									
128	128	254	254	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1668									
128	128	2039/8	2039/8	0.125	7/32	7/32	Chord	2/4	3	1	1/32		1/32	1	1669									
128	128	255	255	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1670									
128	128	2047/8	2047/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	1671									
128	128	254	254	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1672							217		
128	128	255	255	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1673									
129	129	1025/4	1025/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1674									
129	129	513/2	513/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1675									
129	129	1029/4	1029/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1676									
129	129	515/2	515/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1677									
129	129	1025/4	1025/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1678									
129	129	513/2	513/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1679									
129	129	1029/4	1029/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1680									
129	129	515/2	515/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1681									
129	129	256	256	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1682									
129	129	2055/8	2055/8	0.125	7/32	7/32	Chord	2/4	3	1	1/32		1/32	1	1683									
129	129	257	257	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1684									
129	129	2063/8	2063/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	1685									
129	129	256	256	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1686							218		
129	129	1025/4	1025/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1687									
129	129	513/2	513/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1688		articStaccatoAbove							
129	129	1027/4	1027/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1689		articStaccatoAbove							
129	129	257	257	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1690		articStaccatoAbove							
129	129	1029/4	1029/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1691		articStaccatoAbove							
129	129	515/2	515/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1692		articStaccatoAbove							
129	129	1031/4	1031/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1693		articStaccatoAbove							
130	130	258	258	0.0	0	0	Dynamic	2/4	1	1	0					f								
130	130	517/2	517/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1694									
130	130	258	258	0.0	0	0	Dynamic	2/4	2	1	0					f								
130	130	517/2	517/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1695									
130	130	258	258	0.0	0	0	Dynamic	2/4	3	1	0					f								
130	130	258	258	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1696		articStaccatoAbove							
130	130	517/2	517/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1697		articStaccatoAbove							
130	130	258	258	0.0	0	0	Dynamic	2/4	4	1	0					f								
130	130	258	258	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1698									
131	131	260	260	0.0	0	0	Dynamic	2/4	1	1	0					p								
131	131	260	260	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1699		articStaccatoAbove							
131	131	261	261	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1700		articStaccatoAbove							
131	131	260	260	0.0	0	0	Dynamic	2/4	3	1	0					p								
131	131	260	260	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1701		articStaccatoAbove							
131	131	261	261	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1702		articStaccatoAbove							
131	131	260	260	0.0	0	0	Dynamic	2/4	4	1	0					p								
131	131	260	260	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1703		articStaccatoAbove							
131	131	261	261	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1704		articStaccatoAbove							
132	132	262	262	0.0	0	0	Dynamic	2/4	1	1	0					sf								
132	132	262	262	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	1705									
132	132	527/2	527/2	0.0	3/8	3/8	Dynamic	2/4	1	1	0					p								
132	132	527/2	527/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1706							219		
132	132	1055/4	1055/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1707									
132	132	262	262	0.0	0	0	Dynamic	2/4	2	1	0					sf								
132	132	262	262	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	1708									
132	132	527/2	527/2	0.0	3/8	3/8	Dynamic	2/4	2	1	0					p								
132	132	527/2	527/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1709									
132	132	262	262	0.0	0	0	Dynamic	2/4	3	1	0					sf								
132	132	262	262	1.5	0	0	Chord	2/4	3	1	3/8		1/4	3/2	1710									
132	132	527/2	527/2	0.0	3/8	3/8	Dynamic	2/4	3	1	0					p								
132	132	527/2	527/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1711							220		
132	132	1055/4	1055/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1712									
132	132	262	262	0.0	0	0	Dynamic	2/4	4	1	0					sf								
132	132	262	262	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	1713									
132	132	527/2	527/2	0.0	3/8	3/8	Dynamic	2/4	4	1	0					p								
132	132	527/2	527/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1714									
133	133	264	264	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1715							221		
133	133	1057/4	1057/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1716									
133	133	529/2	529/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1717							222		
133	133	1059/4	1059/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1718									
133	133	265	265	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1719							223		
133	133	1061/4	1061/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1720									
133	133	531/2	531/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1721							224		
133	133	1063/4	1063/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1722									
133	133	264	264	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1723		articStaccatoAbove							
133	133	529/2	529/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1724		articStaccatoAbove							
133	133	265	265	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1725		articStaccatoAbove							
133	133	531/2	531/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1726		articStaccatoAbove							
133	133	264	264	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1727							225		
133	133	1057/4	1057/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	1728									
133	133	529/2	529/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1729							226		
133	133	1059/4	1059/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1730									
133	133	265	265	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	1731							227		
133	133	1061/4	1061/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	1732									
133	133	531/2	531/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1733							228		
133	133	1063/4	1063/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1734									
133	133	264	264	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1735		articStaccatoAbove							
133	133	529/2	529/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1736		articStaccatoAbove							
133	133	265	265	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1737		articStaccatoAbove							
133	133	531/2	531/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1738		articStaccatoAbove							
134	134	266	266	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1739							229		
134	134	1065/4	1065/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1740									
134	134	266	266	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1741									
134	134	266	266	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1742							230		
134	134	1065/4	1065/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	1743									
134	134	266	266	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1744									
135	135	268	268	0.0	0	0	StaffText	2/4	1	1	0							<b><i>cresc.</i></b>						
135	135	268	268	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1745		articStaccatoAbove							
135	135	269	269	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1746		articStaccatoAbove							
135	135	268	268	0.0	0	0	StaffText	2/4	2	1	0							<b><i>cresc.</i></b>						
135	135	268	268	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1747		articStaccatoBelow							
135	135	269	269	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1748		articStaccatoBelow							
135	135	268	268	0.0	0	0	StaffText	2/4	3	1	0							<b><i>cresc.</i></b>						
135	135	268	268	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1749		articStaccatoAbove							
135	135	269	269	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1750		articStaccatoAbove							
135	135	268	268	0.0	0	0	StaffText	2/4	4	1	0							<b><i>cresc.</i></b>						
135	135	268	268	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1751		articStaccatoAbove							
135	135	269	269	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1752		articStaccatoAbove							
136	136	270	270	0.0	0	0	Dynamic	2/4	1	1	0					sf								
136	136	270	270	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	1753									
136	136	543/2	543/2	0.0	3/8	3/8	Dynamic	2/4	1	1	0					p								
136	136	543/2	543/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1754							231		
136	136	1087/4	1087/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1755									
136	136	270	270	0.0	0	0	Dynamic	2/4	2	1	0					sf								
136	136	270	270	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	1756									
136	136	543/2	543/2	0.0	3/8	3/8	Dynamic	2/4	2	1	0					p								
136	136	543/2	543/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1757							232		
136	136	1087/4	1087/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1758									
136	136	270	270	0.0	0	0	Dynamic	2/4	3	1	0					sf								
136	136	270	270	1.5	0	0	Chord	2/4	3	1	3/8		1/4	3/2	1759									
136	136	543/2	543/2	0.0	3/8	3/8	Dynamic	2/4	3	1	0					p								
136	136	543/2	543/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1760									
136	136	270	270	0.0	0	0	Dynamic	2/4	4	1	0					sf								
136	136	270	270	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	1761									
136	136	543/2	543/2	0.0	3/8	3/8	Dynamic	2/4	4	1	0					p								
136	136	543/2	543/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1762									
137	137	272	272	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1763							233		
137	137	1089/4	1089/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1764									
137	137	545/2	545/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1765							234		
137	137	1091/4	1091/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1766									
137	137	273	273	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1767							235		
137	137	1093/4	1093/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1768									
137	137	547/2	547/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1769							236		
137	137	1095/4	1095/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1770									
137	137	272	272	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1771							237		
137	137	1089/4	1089/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1772									
137	137	545/2	545/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1773							238		
137	137	1091/4	1091/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1774									
137	137	273	273	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1775							239		
137	137	1093/4	1093/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1776									
137	137	547/2	547/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1777							240		
137	137	1095/4	1095/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1778									
137	137	272	272	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1779									
137	137	545/2	545/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1780									
137	137	273	273	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1781									
137	137	547/2	547/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1782									
137	137	272	272	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1783									
137	137	545/2	545/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1784									
137	137	273	273	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1785									
137	137	547/2	547/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1786									
138	138	274	274	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1787							241		
138	138	1097/4	1097/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1788									
138	138	551/2	551/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1789							242		
138	138	1103/4	1103/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1790									
138	138	274	274	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1791							243		
138	138	1097/4	1097/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1792									
138	138	551/2	551/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1793							244		
138	138	1103/4	1103/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1794									
138	138	274	274	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1795									
138	138	274	274	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1796									
139	139	276	276	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1797							245		
139	139	1105/4	1105/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1798									
139	139	553/2	553/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1799							246		
139	139	1107/4	1107/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1800									
139	139	277	277	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1801							247		
139	139	1109/4	1109/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1802									
139	139	555/2	555/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1803							248		
139	139	1111/4	1111/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1804									
139	139	276	276	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1805							249		
139	139	1105/4	1105/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1806									
139	139	553/2	553/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1807							250		
139	139	1107/4	1107/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1808									
139	139	277	277	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1809							251		
139	139	1109/4	1109/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1810									
139	139	555/2	555/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1811							252		
139	139	1111/4	1111/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1812									
140	140	278	278	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1813							253		
140	140	1113/4	1113/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1814									
140	140	559/2	559/2	0.0	3/8	3/8	StaffText	2/4	1	1	0							<b><i>decresc.</i></b>						
140	140	559/2	559/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1815							254		
140	140	1119/4	1119/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1816									
140	140	278	278	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1817							255		
140	140	1113/4	1113/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1818									
140	140	559/2	559/2	0.0	3/8	3/8	StaffText	2/4	2	1	0							<b><i>decresc.</i></b>						
140	140	559/2	559/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1819							256		
140	140	1119/4	1119/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1820									
140	140	557/2	557/2	0.0	1/8	1/8	StaffText	2/4	3	1	0							<b><i>decresc.</i></b>						
140	140	557/2	557/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1821							257		
140	140	1115/4	1115/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1822									
140	140	279	279	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	1823							258		
140	140	1117/4	1117/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	1824									
140	140	557/2	557/2	0.0	1/8	1/8	StaffText	2/4	4	1	0							<b><i>decresc.</i></b>						
140	140	557/2	557/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1825							259		
140	140	1115/4	1115/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1826									
140	140	279	279	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1827							260		
140	140	1117/4	1117/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1828									
141	141	280	280	0.0	0	0	Dynamic	2/4	1	1	0					pp								
141	141	280	280	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1829							261		
141	141	1121/4	1121/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1830									
141	141	563/2	563/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1831							262		
141	141	1127/4	1127/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1832									
141	141	280	280	0.0	0	0	Dynamic	2/4	2	1	0					pp								
141	141	280	280	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1833							263		
141	141	1121/4	1121/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1834									
141	141	563/2	563/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1835							264		
141	141	1127/4	1127/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1836									
141	141	561/2	561/2	0.0	1/8	1/8	Dynamic	2/4	3	1	0					pp								
141	141	561/2	561/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1837							265		
141	141	1123/4	1123/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1838									
141	141	281	281	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	1839							266		
141	141	1125/4	1125/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	1840									
141	141	561/2	561/2	0.0	1/8	1/8	Dynamic	2/4	4	1	0					pp								
