mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
62	61	243	243	0.5	1/2	1/2	Chord	2/2	3	1	1/8	1/8	1	781								
62	61	487/2	487/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8	1/8	1	782						176		
62	61	244	244	0.5	3/4	3/4	Chord	2/2	3	1	1/8	1/8	1	783						176		
62	61	489/2	489/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	784								
62	61	241	241	0.0	0	0	StaffText	2/2	4	1	0					"<font size=""8.2""/><i>r</i>"						
62	61	241	241	0.0	0	0	Dynamic	2/2	4	1	0				fz							
62	61	241	241	0.5	0	0	Chord	2/2	4	1	1/8	1/8	1	785								
62	61	483/2	483/2	0.5	1/8	1/8	Chord	2/2	4	1	1/8	1/8	1	786						177		
62	61	242	242	0.5	1/4	1/4	Chord	2/2	4	1	1/8	1/8	1	787						177		
62	61	485/2	485/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8	1/8	1	788						177		
62	61	243	243	0.0	1/2	1/2	StaffText	2/2	4	1	0					"<font size=""8.2""/><i>dim.</i>"				177		
62	61	243	243	0.5	1/2	1/2	Chord	2/2	4	1	1/8	1/8	1	789						177		
62	61	487/2	487/2	0.5	5/8	5/8	Chord	2/2	4	1	1/8	1/8	1	790						177		
62	61	244	244	0.5	3/4	3/4	Chord	2/2	4	1	1/8	1/8	1	791						177		
62	61	489/2	489/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8	1/8	1	792								
63	62	245	245	0.0	0	0	StaffText	2/2	2	1	0					"<font size=""8.2""/><i>r</i>"						
63	62	245	245	0.0	0	0	Dynamic	2/2	2	1	0				fz							
63	62	245	245	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	793						178		
63	62	491/2	491/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	794								
63	62	493/2	493/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	795								
63	62	247	247	0.0	1/2	1/2	StaffText	2/2	2	1	0					"<font size=""8.2""/><i>dim.</i>"						
63	62	247	247	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	796						179		
63	62	495/2	495/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	797						179		
63	62	248	248	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	798						179		
63	62	497/2	497/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	799								
63	62	245	245	0.0	0	0	StaffText	2/2	3	1	0					"<font size=""8.2""/><i>r</i>"						
63	62	245	245	0.0	0	0	Dynamic	2/2	3	1	0				fz							
63	62	245	245	0.5	0	0	Chord	2/2	3	1	1/8	1/8	1	800						180		
63	62	491/2	491/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8	1/8	1	801						180		
63	62	246	246	0.5	1/4	1/4	Chord	2/2	3	1	1/8	1/8	1	802						180		
63	62	493/2	493/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	803								
63	62	247	247	0.0	1/2	1/2	StaffText	2/2	3	1	0					"<font size=""8.2""/><i>dim.</i>"						
63	62	247	247	0.5	1/2	1/2	Chord	2/2	3	1	1/8	1/8	1	804						181		
63	62	495/2	495/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8	1/8	1	805						181		
63	62	248	248	0.5	3/4	3/4	Chord	2/2	3	1	1/8	1/8	1	806						181		
63	62	497/2	497/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	807								
63	62	245	245	0.0	0	0	StaffText	2/2	4	1	0					"<font size=""8.2""/><i>r</i>"						
63	62	245	245	0.0	0	0	Dynamic	2/2	4	1	0				fz							
63	62	245	245	0.5	0	0	Chord	2/2	4	1	1/8	1/8	1	808						182		
63	62	491/2	491/2	0.5	1/8	1/8	Chord	2/2	4	1	1/8	1/8	1	809						182		
63	62	246	246	0.5	1/4	1/4	Chord	2/2	4	1	1/8	1/8	1	810						182		
63	62	493/2	493/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8	1/8	1	811								
63	62	247	247	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	812								
63	62	248	248	0.0	3/4	3/4	StaffText	2/2	4	1	0					"<font size=""8.2""/><i>dim.</i>"						
63	62	248	248	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	813								
64	63	249	249	0.0	0	0	Dynamic	2/2	1	1	0				p							
64	63	249	249	0.0	0	0	StaffText	2/2	1	1	0					"<font size=""8""/><i>dolce cresc.</i>"						
64	63	250	250	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	814						183		
64	63	251	251	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	815						183		
64	63	249	249	0.0	0	0	Dynamic	2/2	2	1	0				p							
64	63	249	249	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	816						184		
64	63	499/2	499/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	817								
64	63	252	252	0.0	3/4	3/4	StaffText	2/2	2	1	0					"<font size=""8.2""/><i>cresc.</i>"						
64	63	252	252	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	818						185		
64	63	249	249	0.0	0	0	Dynamic	2/2	3	1	0				p							
64	63	249	249	0.5	0	0	Chord	2/2	3	1	1/8	1/8	1	819						186		
64	63	499/2	499/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8	1/8	1	820								
64	63	250	250	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	821								
64	63	251	251	0.0	1/2	1/2	StaffText	2/2	3	1	0					"<font size=""8.2""/><i>cresc.</i>"						
64	63	251	251	0.5	1/2	1/2	Chord	2/2	3	1	1/8	1/8	1	822								
64	63	503/2	503/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8	1/8	1	823						187		
64	63	252	252	0.75	3/4	3/4	Chord	2/2	3	1	3/16	1/8	3/2	824						187		
64	63	1011/4	1011/4	0.25	15/16	15/16	Chord	2/2	3	1	1/16	1/16	1	825								
64	63	249	249	0.0	0	0	Dynamic	2/2	4	1	0				p							
64	63	249	249	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	826						188		
64	63	251	251	0.0	1/2	1/2	StaffText	2/2	4	1	0					"<font size=""8.2""/><i>cresc.</i>"						
64	63	251	251	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	827						189		
65	64	253	253	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	828						183		
65	64	255	255	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	829								
65	64	253	253	1.5	0	0	Chord	2/2	2	1	3/8	1/4	3/2	830						185		
65	64	509/2	509/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	831						185		
65	64	255	255	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	832								
65	64	256	256	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	833						190		
65	64	253	253	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	834						191		
65	64	255	255	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	835						191		
65	64	256	256	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	836						191		
65	64	253	253	4.0	0	0	Chord	2/2	4	1	1	1	1	837								
66	65	257	257	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	838						192		
66	65	258	258	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	839						192		
66	65	259	259	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	840						192		
66	65	260	260	0.0	3/4	3/4	Spanner	2/2	1	1	0									192		15
66	65	260	260	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	841						192		15
66	65	257	257	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	842						190		
66	65	258	258	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	843						190		
66	65	259	259	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	844						190		
66	65	260	260	0.0	3/4	3/4	Spanner	2/2	2	1	0											16
66	65	260	260	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	845								16
66	65	257	257	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	846						191		
66	65	258	258	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	847						191		
66	65	259	259	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	848						193		
66	65	260	260	0.0	3/4	3/4	Spanner	2/2	3	1	0											17
66	65	260	260	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	849								17
66	65	257	257	3.0	0	0	Chord	2/2	4	1	3/4	1/2	3/2	850								
66	65	260	260	0.0	3/4	3/4	Spanner	2/2	4	1	0											18
66	65	260	260	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	851								18
67	66	261	261	0.0	0	0	Dynamic	2/2	1	1	0				p					192		
67	66	261	261	0.0	0	0	Spanner	2/2	1	1	0									192		
67	66	261	261	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	852						192		
67	66	262	262	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	853						192		
67	66	263	263	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	854						192		
67	66	264	264	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	855								
67	66	261	261	0.0	0	0	Dynamic	2/2	2	1	0				p							
67	66	261	261	0.0	0	0	Spanner	2/2	2	1	0											
67	66	261	261	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	856						194		
67	66	262	262	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	857						194		
67	66	263	263	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	858						194		
67	66	264	264	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	859								
67	66	261	261	0.0	0	0	Dynamic	2/2	3	1	0				p							
67	66	261	261	0.0	0	0	Spanner	2/2	3	1	0											
67	66	261	261	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	860						195		
67	66	262	262	2.0	1/4	1/4	Chord	2/2	3	1	1/2	1/2	1	861						195		
67	66	264	264	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	862						195		
67	66	261	261	0.0	0	0	Dynamic	2/2	4	1	0				p							
67	66	261	261	0.0	0	0	Spanner	2/2	4	1	0											
67	66	261	261	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	863								
67	66	263	263	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	864								
68	67	265	265	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	865								
68	67	268	268	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	866						196		
68	67	265	265	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	867						197		
68	67	266	266	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	868						197		
68	67	267	267	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	869						197		
68	67	268	268	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	870								
68	67	265	265	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	871								
68	67	265	265	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	872								
69	68	269	269	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	873						196		
69	68	270	270	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	874						196		
69	68	271	271	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	875						196		
69	68	272	272	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	876								
69	68	269	269	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	877								
69	68	272	272	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	878						198		
70	69	273	273	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	879								
70	69	276	276	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	880						199		
70	69	273	273	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	881						198		
70	69	274	274	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	882						198		
70	69	275	275	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	883						198		
70	69	276	276	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	884								
71	70	277	277	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	885						199		
71	70	278	278	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	886								
71	70	279	279	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	887						200		
71	70	559/2	559/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	888						200		
71	70	280	280	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	889								
71	70	277	277	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	890								
71	70	280	280	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	891								
72	71	281	281	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	892								
72	71	283	283	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	893						201		
72	71	284	284	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	894						201		
72	71	281	281	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	895						202		
72	71	563/2	563/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	896						202		
72	71	282	282	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	897						202		
72	71	284	284	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	898								
73	72	285	285	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	899								
73	72	287	287	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	900						203		
73	72	288	288	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	901						203		
73	72	285	285	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	902								
73	72	571/2	571/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	903								
73	72	286	286	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	904								
73	72	288	288	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	905								
73	72	575/2	575/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8	1/8	1	906						204		
73	72	288	288	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	907								
73	72	287	287	0.0	1/2	1/2	StaffText	2/2	4	1	0					"<font size=""8.2""/><i>dolce</i>"						
73	72	288	288	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	908								
74	73	289	289	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	909						203		
74	73	290	290	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	910						203		
74	73	291	291	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	911						203		
74	73	292	292	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	912						203		
74	73	289	289	4.0	0	0	Chord	2/2	2	1	1	1	1	913								
74	73	289	289	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	914								
74	73	292	292	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	915								
74	73	289	289	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	916						205		
74	73	290	290	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	917						205		
74	73	291	291	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	918						205		
74	73	292	292	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	919								
75	74	293	293	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	920								
75	74	293	293	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	921								
75	74	293	293	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	922						206		
75	74	294	294	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	923						206		
75	74	295	295	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	924						206		
75	74	296	296	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	925								
75	74	293	293	3.0	0	0	Chord	2/2	4	1	3/4	1/2	3/2	926								
75	74	296	296	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	927						207		
76	75	297	297	3.0	0	0	Chord	2/2	3	1	3/4	1/2	3/2	928								
76	75	300	300	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	929						208		
76	75	297	297	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	930						207		
76	75	298	298	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	931						207		
76	75	299	299	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	932						207		
76	75	300	300	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	933								
77	76	301	301	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	934						208		
77	76	302	302	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	935						208		
77	76	303	303	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	936						208		
77	76	304	304	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	937								
77	76	301	301	3.0	0	0	Chord	2/2	4	1	3/4	1/2	3/2	938								
77	76	304	304	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	939						209		
78	77	305	305	3.0	0	0	Chord	2/2	3	1	3/4	1/2	3/2	940								
78	77	308	308	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	941								
78	77	305	305	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	942						209		
78	77	306	306	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	943								
78	77	307	307	0.5	1/2	1/2	Chord	2/2	4	1	1/8	1/8	1	944						210		
78	77	615/2	615/2	0.5	5/8	5/8	Chord	2/2	4	1	1/8	1/8	1	945						210		
78	77	308	308	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	946								
79	78	309	309	0.5	0	0	Chord	2/2	3	1	1/8	1/8	1	947						211		
79	78	619/2	619/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8	1/8	1	948						211		
79	78	310	310	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	949								
79	78	311	311	0.5	1/2	1/2	Chord	2/2	3	1	1/8	1/8	1	950						212		
79	78	623/2	623/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8	1/8	1	951								
79	78	312	312	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	952								
79	78	309	309	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	953								
79	78	311	311	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	954						213		
79	78	312	312	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	955								
80	79	315	315	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	956						214		
80	79	316	316	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	957						214		
80	79	313	313	0.5	0	0	Chord	2/2	3	1	1/8	1/8	1	958								
80	79	627/2	627/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8	1/8	1	959						215		
80	79	314	314	2.0	1/4	1/4	Chord	2/2	3	1	1/2	1/2	1	960						215		
80	79	316	316	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	961								
80	79	313	313	4.0	0	0	Chord	2/2	4	1	1	1	1	962								
81	80	317	317	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	963								
81	80	319	319	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	964								
81	80	320	320	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	965								
81	80	317	317	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	966								
81	80	319	319	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	967								
81	80	317	317	0.5	0	0	Chord	2/2	4	1	1/8	1/8	1	968								
81	80	635/2	635/2	0.5	1/8	1/8	Chord	2/2	4	1	1/8	1/8	1	969						216		
81	80	318	318	2.0	1/4	1/4	Chord	2/2	4	1	1/2	1/2	1	970								
81	80	320	320	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	971								
82	81	323	323	0.0	1/2	1/2	StaffText	2/2	1	1	0					"<font size=""8.2""/><i>cresc.</i>"						
82	81	323	323	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	972						217		
82	81	324	324	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	973						217		
82	81	321	321	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	974								
82	81	321	321	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	975								
82	81	323	323	0.0	1/2	1/2	StaffText	2/2	3	1	0					"<font size=""8.2""/><i>cresc.</i>"						
82	81	323	323	0.5	1/2	1/2	Chord	2/2	3	1	1/8	1/8	1	976								
82	81	647/2	647/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8	1/8	1	977						218		
82	81	324	324	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	978								
82	81	321	321	0.5	0	0	Chord	2/2	4	1	1/8	1/8	1	979								
82	81	643/2	643/2	0.5	1/8	1/8	Chord	2/2	4	1	1/8	1/8	1	980						219		
82	81	322	322	2.0	1/4	1/4	Chord	2/2	4	1	1/2	1/2	1	981								
82	81	324	324	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	982								
82	81	325	325	0.0	1	1	StaffText	2/2	4	1	0					"<font size=""8.2""/><i>cresc.</i>"						
83	82	325	325	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	983								
83	82	327	327	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	984						220		
83	82	328	328	0.0	3/4	3/4	Spanner	2/2	1	1	0											19
83	82	328	328	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	985								19
83	82	327	327	0.0	1/2	1/2	StaffText	2/2	2	1	0					"<font size=""8.2""/><i>cresc.</i>"						
83	82	327	327	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	986								
83	82	328	328	0.0	3/4	3/4	Spanner	2/2	2	1	0											20
83	82	328	328	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	987								20
83	82	325	325	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	988								
83	82	326	326	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	989						221		
83	82	327	327	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	990								
83	82	328	328	0.0	3/4	3/4	Spanner	2/2	3	1	0											21
83	82	328	328	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	991						222		21
83	82	325	325	0.5	0	0	Chord	2/2	4	1	1/8	1/8	1	992						223		
83	82	651/2	651/2	0.5	1/8	1/8	Chord	2/2	4	1	1/8	1/8	1	993						223		
83	82	326	326	1.5	1/4	1/4	Chord	2/2	4	1	3/8	1/4	3/2	994								
83	82	655/2	655/2	0.5	5/8	5/8	Chord	2/2	4	1	1/8	1/8	1	995						224		
83	82	328	328	0.0	3/4	3/4	Spanner	2/2	4	1	0											22
83	82	328	328	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	996								22
84	83	329	329	0.0	0	0	Dynamic	2/2	1	1	0				p							
84	83	329	329	0.0	0	0	Spanner	2/2	1	1	0											
84	83	329	329	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	997						225		
84	83	330	330	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	998						225		
84	83	331	331	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	999						225		
84	83	332	332	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1000						225		
84	83	329	329	0.0	0	0	Dynamic	2/2	2	1	0				p							
84	83	329	329	0.0	0	0	Spanner	2/2	2	1	0											
84	83	329	329	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1001						226		
84	83	330	330	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1002						226		
84	83	331	331	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1003						226		
84	83	332	332	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1004						226		
84	83	329	329	0.0	0	0	Dynamic	2/2	3	1	0				p					222		
84	83	329	329	0.0	0	0	Spanner	2/2	3	1	0									222		
84	83	329	329	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1005						222		
84	83	330	330	2.0	1/4	1/4	Chord	2/2	3	1	1/2	1/2	1	1006								
84	83	332	332	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1007								
84	83	329	329	0.0	0	0	Dynamic	2/2	4	1	0				p							
84	83	329	329	0.0	0	0	Spanner	2/2	4	1	0											
84	83	329	329	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	1008						227		
84	83	330	330	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	1009						227		
84	83	331	331	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	1010						227		
84	83	332	332	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	1011						227		
85	84	333	333	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1012						225		
85	84	334	334	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1013						225		
85	84	335	335	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1014						225		
85	84	336	336	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1015								
85	84	333	333	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1016						226		
85	84	334	334	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1017						226		
85	84	335	335	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1018						226		
85	84	336	336	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1019								
85	84	333	333	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1020						228		
85	84	334	334	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1021						228		
85	84	335	335	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1022						228		
85	84	336	336	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1023								
85	84	333	333	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	1024						227		
85	84	334	334	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	1025						227		
85	84	335	335	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	1026						227		
85	84	336	336	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	1027								
86	85	337	337	4.0	0	0	Chord	2/2	1	1	1	1	1	1028								
86	85	337	337	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1029						229		
86	85	338	338	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1030						229		
86	85	339	339	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1031						229		
86	85	340	340	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1032						229		
86	85	337	337	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1033						230		
86	85	338	338	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1034						230		
86	85	339	339	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1035						230		
86	85	340	340	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1036						230		
86	85	337	337	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	1037						231		
