mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	slur
188	188	374	374	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1897		articStaccatoAbove			
188	188	375	375	0.0	1/4	1/4	Dynamic	2/4	2	1	0					sf				
188	188	375	375	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1898					
188	188	374	374	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1899					
188	188	749/2	749/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1900					
188	188	375	375	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1901					
188	188	751/2	751/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1902					
188	188	374	374	0.0	0	0	Dynamic	2/4	4	1	0					sf				
188	188	374	374	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	1903					182
188	188	751/2	751/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1904					182
188	188	1503/4	1503/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1905					
189	189	376	376	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1906					183
189	189	753/2	753/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1907					183
189	189	1507/4	1507/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1908					
189	189	377	377	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1909					
189	189	755/2	755/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1910					
189	189	376	376	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1911					
189	189	753/2	753/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1912					
189	189	377	377	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1913					
189	189	755/2	755/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1914					
189	189	376	376	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1915		articStaccatoBelow			
189	189	753/2	753/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1916		articStaccatoBelow			
189	189	377	377	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1917		articStaccatoAbove			
189	189	755/2	755/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1918		articStaccatoAbove			
190	190	378	378	0.0	0	0	Dynamic	2/4	1	1	0					p				
190	190	378	378	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1919		articStaccatoAbove			
190	190	757/2	757/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1920		articStaccatoAbove			
190	190	379	379	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1921		articStaccatoAbove			
190	190	759/2	759/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1922		articStaccatoAbove			
190	190	378	378	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1923					
190	190	757/2	757/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1924					
190	190	379	379	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1925					
190	190	378	378	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1926					
190	190	757/2	757/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1927					
190	190	379	379	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1928					
190	190	759/2	759/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1929					
190	190	378	378	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1930					
191	191	380	380	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1931					
191	191	381	381	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1932		articStaccatoBelow			
191	191	380	380	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1933					
191	191	761/2	761/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1934					
191	191	381	381	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1935					
191	191	763/2	763/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1936					
191	191	380	380	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1937		articStaccatoBelow			
191	191	381	381	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1938		articStaccatoAbove			
192	192	767/2	767/2	0.0	3/8	3/8	SystemText	2/4	1	1	0								"<font size=""12""/>V43"	
192	192	382	382	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1939		articStaccatoAbove			
192	192	383	383	0.0	1/4	1/4	Dynamic	2/4	2	1	0					sf				
192	192	383	383	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1940					
192	192	382	382	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1941					
192	192	765/2	765/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1942					
192	192	383	383	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1943					
192	192	767/2	767/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1944					
192	192	382	382	0.0	0	0	Dynamic	2/4	4	1	0					sf				
192	192	382	382	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	1945					184
192	192	767/2	767/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1946					184
192	192	1535/4	1535/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1947					
193	193	384	384	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1948					185
193	193	769/2	769/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1949					185
193	193	1539/4	1539/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1950					
193	193	385	385	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1951		articStaccatoAbove			
193	193	771/2	771/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1952		articStaccatoAbove			
193	193	384	384	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1953					
193	193	769/2	769/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1954					
193	193	385	385	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1955					
193	193	771/2	771/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1956					
193	193	384	384	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1957		articStaccatoBelow			
193	193	769/2	769/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1958		articStaccatoBelow			
193	193	385	385	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1959		articStaccatoAbove			
193	193	771/2	771/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1960		articStaccatoAbove			
194	194	386	386	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1961		articStaccatoAbove			
194	194	773/2	773/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1962		articStaccatoAbove			
194	194	387	387	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1963		articStaccatoAbove			
194	194	775/2	775/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1964		articStaccatoAbove			
194	194	386	386	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1965		articStaccatoAbove			
194	194	773/2	773/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1966		articStaccatoAbove			
194	194	387	387	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1967					
194	194	386	386	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1968					
194	194	773/2	773/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1969					
194	194	387	387	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1970		articStaccatoAbove			
194	194	775/2	775/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1971		articStaccatoAbove			
194	194	386	386	0.0	0	0	Dynamic	2/4	4	1	0					sf				
194	194	386	386	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1972					
195	195	388	388	0.0	0	0	Dynamic	2/4	1	1	0					sf				
195	195	388	388	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1973					
195	195	389	389	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1974		articStaccatoAbove			
195	195	779/2	779/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1975		articStaccatoAbove			
195	195	388	388	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1976		articStaccatoAbove			
195	195	777/2	777/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1977		articStaccatoAbove			
195	195	389	389	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1978					
195	195	388	388	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1979					
195	195	777/2	777/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1980		articStaccatoAbove			
195	195	389	389	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1981		articStaccatoAbove			
195	195	779/2	779/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1982		articStaccatoAbove			
196	196	390	390	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1983		articStaccatoAbove			
196	196	781/2	781/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1984		articStaccatoAbove			
196	196	391	391	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1985		articStaccatoAbove			
196	196	783/2	783/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1986		articStaccatoAbove			
196	196	390	390	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1987		articStaccatoAbove			
196	196	781/2	781/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1988		articStaccatoAbove			
196	196	391	391	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1989		articStaccatoAbove			
196	196	391	391	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1990		articStaccatoBelow			
196	196	783/2	783/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1991		articStaccatoBelow			
196	196	390	390	0.0	0	0	Dynamic	2/4	4	1	0					sf				
196	196	390	390	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1992					
197	197	392	392	0.0	0	0	Dynamic	2/4	1	1	0					sf				
197	197	392	392	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1993					
197	197	393	393	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1994		articStaccatoAbove			
197	197	787/2	787/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1995		articStaccatoAbove			
197	197	392	392	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1996		articStaccatoAbove			
197	197	785/2	785/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1997		articStaccatoAbove			
197	197	393	393	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1998					
197	197	392	392	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1999		articStaccatoAbove			
197	197	785/2	785/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2000		articStaccatoAbove			
197	197	393	393	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2001		articStaccatoBelow			
197	197	787/2	787/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2002		articStaccatoBelow			
198	198	394	394	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2003		articStaccatoAbove			
198	198	789/2	789/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2004		articStaccatoAbove			
198	198	395	395	0.0	1/4	1/4	SystemText	2/4	1	1	0								"<font size=""12""/>viio6/V"	
198	198	395	395	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2005		articStaccatoAbove			
198	198	791/2	791/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2006		articStaccatoAbove			
198	198	394	394	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2007		articStaccatoAbove			
198	198	789/2	789/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2008		articStaccatoAbove			
198	198	395	395	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2009		articStaccatoBelow			
198	198	395	395	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2010		articStaccatoBelow			
198	198	791/2	791/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2011		articStaccatoBelow			
198	198	394	394	0.0	0	0	Dynamic	2/4	4	1	0					sf				
198	198	394	394	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	2012					
199	199	396	396	0.0	0	0	Dynamic	2/4	1	1	0					sf				
199	199	396	396	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	2013					
199	199	397	397	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2014		articStaccatoAbove			
199	199	795/2	795/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2015		articStaccatoAbove			
199	199	396	396	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2016		articStaccatoBelow			
199	199	793/2	793/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2017		articStaccatoBelow			
199	199	397	397	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	2018					
199	199	396	396	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2019		articStaccatoBelow			
199	199	793/2	793/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2020		articStaccatoBelow			
199	199	397	397	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2021		articStaccatoBelow			
199	199	795/2	795/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2022		articStaccatoBelow			
200	200	398	398	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2023		articStaccatoAbove			
200	200	797/2	797/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2024		articStaccatoAbove			
200	200	399	399	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2025		articStaccatoAbove			
200	200	799/2	799/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2026		articStaccatoAbove			
200	200	398	398	0.0	0	0	Dynamic	2/4	2	1	0					ff				
200	200	398	398	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2027		articStaccatoBelow			
200	200	797/2	797/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2028		articStaccatoBelow			
200	200	399	399	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2029					
200	200	399	399	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2030		articStaccatoBelow			
200	200	799/2	799/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2031		articStaccatoBelow			
200	200	398	398	0.0	0	0	Dynamic	2/4	4	1	0					sf				
200	200	398	398	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	2032					
201	201	400	400	0.0	0	0	Dynamic	2/4	1	1	0					sf				
201	201	400	400	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	2033					
201	201	401	401	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2034		articStaccatoBelow			
201	201	803/2	803/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2035		articStaccatoBelow			
201	201	400	400	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2036		articStaccatoBelow			
201	201	801/2	801/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2037		articStaccatoBelow			
201	201	401	401	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	2038					
201	201	400	400	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2039		articStaccatoBelow			
201	201	801/2	801/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2040		articStaccatoBelow			
201	201	401	401	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2041		articStaccatoBelow			
201	201	803/2	803/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2042		articStaccatoBelow			
202	202	402	402	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2043		articStaccatoAbove			
202	202	805/2	805/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2044		articStaccatoAbove			
202	202	403	403	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2045		articStaccatoAbove			
202	202	807/2	807/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2046		articStaccatoAbove			
202	202	402	402	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2047		articStaccatoBelow			
202	202	805/2	805/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2048		articStaccatoBelow			
202	202	403	403	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2049					
202	202	403	403	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2050		articStaccatoBelow			
202	202	807/2	807/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2051		articStaccatoBelow			
202	202	402	402	0.0	0	0	Dynamic	2/4	4	1	0					sf				
202	202	402	402	0.0	0	0	Dynamic	2/4	4	1	0					ff				
202	202	402	402	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	2052					
203	203	404	404	0.0	0	0	Dynamic	2/4	1	1	0					sf				
203	203	404	404	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	2053					
203	203	404	404	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2054		articStaccatoBelow			
203	203	809/2	809/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2055		articStaccatoBelow			
203	203	405	405	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2056		articStaccatoBelow			
203	203	811/2	811/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2057		articStaccatoBelow			
203	203	404	404	0.0	0	0	Dynamic	2/4	4	1	0					ff				
203	203	404	404	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2058		articStaccatoBelow			
203	203	809/2	809/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2059		articStaccatoBelow			
203	203	405	405	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2060		articStaccatoBelow			
203	203	811/2	811/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2061		articStaccatoBelow			
204	204	406	406	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	2062					
204	204	406	406	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2063					
204	204	813/2	813/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2064					
204	204	407	407	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2065					
204	204	815/2	815/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2066					
205	205	408	408	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	2067					
205	205	408	408	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2068					
205	205	817/2	817/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2069					
205	205	409	409	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2070					
205	205	819/2	819/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2071					
206	206	410	410	0.0	0	0	Dynamic	2/4	1	1	0					ff				
206	206	410	410	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2072		articStaccatoAbove			
206	206	411	411	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2073		articStaccatoAbove			
206	206	410	410	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	2074					
206	206	411	411	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2075		articStaccatoBelow			
206	206	823/2	823/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2076		articStaccatoBelow			
206	206	410	410	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2077					
206	206	821/2	821/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2078					
206	206	411	411	0.0	1/4	1/4	Dynamic	2/4	4	1	0					sf				
206	206	411	411	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2079					
206	206	823/2	823/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2080					
207	207	412	412	0.0	0	0	Dynamic	2/4	1	1	0					sf				
207	207	412	412	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	2081					
207	207	412	412	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2082		articStaccatoBelow			
207	207	825/2	825/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2083		articStaccatoBelow			
207	207	413	413	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2084		articStaccatoBelow			
207	207	827/2	827/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2085		articStaccatoBelow			
207	207	412	412	0.0	0	0	Dynamic	2/4	4	1	0					sf				
207	207	412	412	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2086					
207	207	825/2	825/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2087					
207	207	413	413	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2088					
207	207	827/2	827/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2089					
208	208	414	414	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	2090					
208	208	414	414	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2091					
208	208	829/2	829/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2092					
208	208	415	415	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2093					
208	208	831/2	831/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2094					
209	209	416	416	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	2095					
209	209	416	416	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2096					
209	209	833/2	833/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2097					
209	209	417	417	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2098					
209	209	835/2	835/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2099					
210	210	418	418	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2100		articStaccatoAbove			
210	210	419	419	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2101		articStaccatoAbove			
210	210	418	418	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2102		articStaccatoBelow			
210	210	419	419	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2103		articStaccatoBelow			
210	210	418	418	0.0	0	0	Dynamic	2/4	3	1	0					ff				
210	210	418	418	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	2104					
210	210	419	419	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2105		articStaccatoBelow			
210	210	839/2	839/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2106		articStaccatoBelow			
210	210	418	418	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2107					
210	210	837/2	837/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2108					
210	210	419	419	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2109					
210	210	839/2	839/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2110					
211	211	420	420	0.0	0	0	Dynamic	2/4	1	1	0					sf				
211	211	420	420	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	2111					
211	211	420	420	0.0	0	0	Dynamic	2/4	2	1	0					sf				
211	211	420	420	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	2112					
211	211	420	420	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2113		articStaccatoBelow			
211	211	841/2	841/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2114		articStaccatoBelow			
211	211	421	421	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2115		articStaccatoBelow			
211	211	843/2	843/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2116		articStaccatoBelow			
211	211	420	420	0.0	0	0	Dynamic	2/4	4	1	0					sf				
211	211	420	420	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2117					
211	211	841/2	841/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2118					
211	211	421	421	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2119					
211	211	843/2	843/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2120					
212	212	422	422	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	2121					
212	212	422	422	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2122					
212	212	845/2	845/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2123					
212	212	423	423	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2124					
212	212	847/2	847/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2125					
213	213	424	424	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	2126					
213	213	424	424	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2127					
213	213	849/2	849/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2128					
213	213	425	425	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2129					
213	213	851/2	851/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2130					
214	214	426	426	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2131		articStaccatoAbove			
214	214	427	427	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2132		articStaccatoAbove			
214	214	426	426	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2133		articStaccatoBelow			
214	214	427	427	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2134		articStaccatoBelow			
214	214	426	426	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	2135					
214	214	426	426	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2136					
214	214	853/2	853/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2137					
214	214	427	427	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2138					
214	214	855/2	855/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2139					
215	215	428	428	0.0	0	0	Dynamic	2/4	1	1	0					p				
215	215	428	428	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2140					186
215	215	429	429	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2141					186
215	215	428	428	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	2142					
215	215	428	428	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	2143		articStaccatoBelow			
215	215	429	429	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	2144		articStaccatoBelow			
215	215	428	428	0.0	0	0	Dynamic	2/4	4	1	0					p				
215	215	428	428	0.0	0	0	Dynamic	2/4	4	1	0					p				
