mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin
153	153	1217/2	1217/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2779										
153	153	609	609	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2780										
153	153	1219/2	1219/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2781										
153	153	610	610	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2782										
153	153	1221/2	1221/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2783										
153	153	611	611	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2784										
153	153	1223/2	1223/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2785										
153	153	608	608	0.0	0	0	Dynamic	4/4	3	1	0					p									
153	153	608	608	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2786										
153	153	610	610	0.0	1/2	1/2	StaffText	4/4	3	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>pizz."							
153	153	610	610	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2787										
153	153	611	611	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	2788										
153	153	608	608	0.0	0	0	Dynamic	4/4	4	1	0					p									
153	153	608	608	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	2789										
154	154	612	612	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	2790										
154	154	1225/2	1225/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2791										
154	154	613	613	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2792										
154	154	1227/2	1227/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2793										
154	154	614	614	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2794										
154	154	1229/2	1229/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2795										
154	154	615	615	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2796										
154	154	1231/2	1231/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2797										
154	154	612	612	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	2798										
154	154	1225/2	1225/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2799										
154	154	613	613	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2800										
154	154	1227/2	1227/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2801										
154	154	614	614	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2802										
154	154	1229/2	1229/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2803										
154	154	615	615	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2804										
154	154	1231/2	1231/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2805										
154	154	614	614	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2806										
154	154	615	615	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	2807										
154	154	612	612	0.0	0	0	StaffText	4/4	4	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>pizz."							
154	154	612	612	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	2808										
154	154	613	613	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	2809										
155	155	616	616	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	2810										
155	155	1233/2	1233/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2811										
155	155	617	617	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2812										
155	155	1235/2	1235/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2813										
155	155	618	618	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2814										
155	155	1237/2	1237/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2815										
155	155	619	619	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2816										
155	155	1239/2	1239/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2817										
155	155	616	616	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	2818										
155	155	1233/2	1233/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2819										
155	155	617	617	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2820										
155	155	1235/2	1235/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2821										
155	155	618	618	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2822										
155	155	1237/2	1237/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2823										
155	155	619	619	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2824										
155	155	1239/2	1239/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2825										
155	155	618	618	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2826										
155	155	619	619	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	2827										
155	155	616	616	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	2828										
155	155	617	617	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	2829										
156	156	620	620	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	2830										
156	156	1241/2	1241/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2831										
156	156	621	621	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2832										
156	156	1243/2	1243/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2833										
156	156	622	622	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2834										
156	156	1245/2	1245/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2835										
156	156	623	623	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2836										
156	156	1247/2	1247/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2837										
156	156	620	620	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	2838										
156	156	1241/2	1241/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2839										
156	156	621	621	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2840										
156	156	1243/2	1243/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2841										
156	156	622	622	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2842										
156	156	1245/2	1245/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2843										
156	156	623	623	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2844										
156	156	1247/2	1247/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2845										
156	156	620	620	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2846										
156	156	622	622	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2847										
156	156	621	621	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	2848										
156	156	623	623	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	2849										
157	157	626	626	0.0	1/2	1/2	StaffText	4/4	1	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>pizz."							
157	157	626	626	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2850										
157	157	627	627	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2851										
157	157	624	624	0.0	0	0	StaffText	4/4	3	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>arco"							
157	157	624	624	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	2852										
157	157	1249/2	1249/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	2853										
157	157	625	625	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	2854										
157	157	1251/2	1251/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	2855										
157	157	626	626	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	2856										
157	157	1253/2	1253/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	2857										
157	157	627	627	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	2858										
157	157	1255/2	1255/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	2859										
157	157	624	624	0.0	0	0	StaffText	4/4	4	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>arco"							
157	157	624	624	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	2860										
157	157	1249/2	1249/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	2861										
157	157	625	625	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2862										
157	157	1251/2	1251/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2863										
157	157	626	626	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2864										
157	157	1253/2	1253/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	2865										
157	157	627	627	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2866										
157	157	1255/2	1255/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2867										
158	158	630	630	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2868										
158	158	631	631	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2869										
158	158	628	628	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>pizz."							
158	158	628	628	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2870										
158	158	629	629	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2871										
158	158	628	628	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	2872										
158	158	1257/2	1257/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	2873										
158	158	629	629	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	2874										
158	158	1259/2	1259/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	2875										
158	158	630	630	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	2876										
158	158	1261/2	1261/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	2877										
158	158	631	631	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	2878										
158	158	1263/2	1263/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	2879										
158	158	628	628	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	2880										
158	158	1257/2	1257/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	2881										
158	158	629	629	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2882										
158	158	1259/2	1259/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2883										
158	158	630	630	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2884										
158	158	1261/2	1261/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	2885										
158	158	631	631	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2886										
158	158	1263/2	1263/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2887										
159	159	634	634	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2888										
159	159	635	635	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2889										
159	159	632	632	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2890										
159	159	633	633	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2891										
159	159	632	632	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	2892										
159	159	1265/2	1265/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	2893										
159	159	633	633	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	2894										
159	159	1267/2	1267/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	2895										
159	159	634	634	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	2896										
159	159	1269/2	1269/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	2897										
159	159	635	635	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	2898										
159	159	1271/2	1271/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	2899										
159	159	632	632	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	2900										
159	159	1265/2	1265/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	2901										
159	159	633	633	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2902										
159	159	1267/2	1267/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2903										
159	159	634	634	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2904										
159	159	1269/2	1269/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	2905										
159	159	635	635	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2906										
159	159	1271/2	1271/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2907										
160	160	636	636	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2908										
160	160	638	638	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2909										
160	160	637	637	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2910										
160	160	639	639	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2911										
160	160	636	636	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	2912										
160	160	1273/2	1273/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	2913										
160	160	637	637	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	2914										
160	160	1275/2	1275/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	2915										
160	160	638	638	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	2916										
160	160	1277/2	1277/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	2917										
160	160	639	639	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	2918										
160	160	1279/2	1279/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	2919										
160	160	636	636	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	2920										
160	160	1273/2	1273/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	2921										
160	160	637	637	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2922										
160	160	1275/2	1275/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2923										
160	160	638	638	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2924										
160	160	1277/2	1277/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	2925										
160	160	639	639	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2926										
160	160	1279/2	1279/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2927										
161	161	640	640	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>arco"							
161	161	640	640	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	2928										
161	161	1281/2	1281/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2929										
161	161	641	641	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2930										
161	161	1283/2	1283/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2931										
161	161	642	642	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2932										
161	161	1285/2	1285/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2933										
161	161	643	643	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2934										
161	161	1287/2	1287/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2935										
161	161	642	642	0.0	1/2	1/2	StaffText	4/4	2	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>arco"							
161	161	642	642	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2936										
161	161	1285/2	1285/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2937										
161	161	643	643	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2938										
161	161	1287/2	1287/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2939										
161	161	640	640	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2940										
161	161	642	642	0.0	1/2	1/2	StaffText	4/4	3	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>pizz."							
161	161	642	642	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2941										
161	161	643	643	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	2942										
161	161	640	640	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	2943										
162	162	644	644	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	2944										
162	162	1289/2	1289/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2945										
162	162	645	645	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2946										
162	162	1291/2	1291/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2947										
162	162	646	646	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2948										
162	162	1293/2	1293/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2949										
162	162	647	647	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2950										
162	162	1295/2	1295/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2951										
162	162	644	644	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	2952										
162	162	1289/2	1289/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2953										
162	162	645	645	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2954										
162	162	1291/2	1291/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2955										
162	162	646	646	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2956										
162	162	1293/2	1293/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2957										
162	162	647	647	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2958										
162	162	1295/2	1295/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2959										
162	162	646	646	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2960										
162	162	647	647	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	2961										
162	162	644	644	0.0	0	0	StaffText	4/4	4	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>pizz."							
162	162	644	644	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	2962										
162	162	645	645	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	2963										
163	163	648	648	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	2964										
163	163	1297/2	1297/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2965										
163	163	649	649	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2966										
163	163	1299/2	1299/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2967										
163	163	650	650	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2968										
163	163	1301/2	1301/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2969										
163	163	651	651	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2970										
163	163	1303/2	1303/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2971										
163	163	648	648	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	2972										
163	163	1297/2	1297/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2973										
163	163	649	649	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2974										
163	163	1299/2	1299/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2975										
163	163	650	650	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2976										
163	163	1301/2	1301/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2977										
163	163	651	651	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2978										
163	163	1303/2	1303/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2979										
163	163	650	650	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2980										
163	163	651	651	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	2981										
163	163	648	648	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	2982										
163	163	649	649	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	2983										
164	164	652	652	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	2984										
164	164	1305/2	1305/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2985										
164	164	653	653	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2986										
164	164	1307/2	1307/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2987										
164	164	654	654	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2988										
164	164	1309/2	1309/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2989										
164	164	655	655	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2990										
164	164	1311/2	1311/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2991										
164	164	652	652	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	2992										
164	164	1305/2	1305/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2993										
164	164	653	653	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2994										
164	164	1307/2	1307/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2995										
164	164	654	654	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2996										
164	164	1309/2	1309/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2997										
164	164	655	655	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2998										
164	164	1311/2	1311/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2999										
164	164	652	652	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3000										
164	164	654	654	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3001										
164	164	653	653	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	3002										
164	164	655	655	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	3003										
165	165	658	658	0.0	1/2	1/2	StaffText	4/4	1	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>pizz."							
165	165	658	658	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3004										
165	165	659	659	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3005										
165	165	656	656	0.0	0	0	StaffText	4/4	3	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>arco"							
165	165	656	656	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	3006										
165	165	1313/2	1313/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	3007										
165	165	657	657	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	3008										
165	165	1315/2	1315/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	3009										
165	165	658	658	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	3010										
165	165	1317/2	1317/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	3011										
165	165	659	659	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3012										
165	165	1319/2	1319/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3013										
165	165	656	656	0.0	0	0	StaffText	4/4	4	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>arco"							
165	165	656	656	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	3014										
165	165	1313/2	1313/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	3015										
165	165	657	657	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	3016										
165	165	1315/2	1315/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	3017										
165	165	658	658	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	3018										
165	165	1317/2	1317/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	3019										
165	165	659	659	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	3020										
165	165	1319/2	1319/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	3021										
166	166	662	662	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3022										
166	166	663	663	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3023										
166	166	660	660	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>pizz."							
166	166	660	660	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	3024										
166	166	661	661	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	3025										
166	166	660	660	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	3026										
166	166	1321/2	1321/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	3027										
166	166	661	661	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	3028										
166	166	1323/2	1323/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	3029										
166	166	662	662	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	3030										
166	166	1325/2	1325/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	3031										
166	166	663	663	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3032										
166	166	1327/2	1327/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3033										
166	166	660	660	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	3034										
166	166	1321/2	1321/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	3035										
166	166	661	661	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	3036										
166	166	1323/2	1323/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	3037										
166	166	662	662	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	3038										
166	166	1325/2	1325/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	3039										
166	166	663	663	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	3040										
166	166	1327/2	1327/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	3041										
167	167	664	664	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	3042										
167	167	665	665	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	3043										
167	167	666	666	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3044										
167	167	667	667	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3045										
167	167	666	666	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3046										
167	167	667	667	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	3047										
167	167	664	664	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	3048										
