mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin
127	127	252	252	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2148					
127	127	1009/4	1009/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2149					
127	127	505/2	505/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2150					
127	127	1011/4	1011/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2151					
127	127	253	253	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2152					
127	127	252	252	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2153					
127	127	253	253	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2154					
127	127	1013/4	1013/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2155			279		
127	127	507/2	507/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2156			279		
127	127	1015/4	1015/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2157			279		
127	127	252	252	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	2158					
127	127	1009/4	1009/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2159					
127	127	505/2	505/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2160					
127	127	1011/4	1011/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2161					
127	127	253	253	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2162					
127	127	252	252	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	2163					
127	127	1009/4	1009/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	2164					
127	127	505/2	505/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	2165					
127	127	1011/4	1011/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2166					
127	127	253	253	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2167					
128	128	254	254	0.0	0	0	StaffText	2/4	1	1	0						"<font size=""12""/><b><i>p</i></b>"			
128	128	1021/4	1021/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2168			280		
128	128	511/2	511/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2169			280		
128	128	1023/4	1023/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2170					
128	128	254	254	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2171	articStaccatoAbove				
128	128	1017/4	1017/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2172			281		
128	128	509/2	509/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2173			281		
128	128	1019/4	1019/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2174			281		
128	128	255	255	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2175	articStaccatoAbove				
128	128	1021/4	1021/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2176			282		
128	128	511/2	511/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2177			282		
128	128	1023/4	1023/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2178					
128	128	1021/4	1021/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2179					
128	128	511/2	511/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2180					
128	128	1023/4	1023/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2181					
128	128	1021/4	1021/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2182					
128	128	511/2	511/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2183					
128	128	1023/4	1023/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2184					
129	129	256	256	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2185			283		
129	129	1025/4	1025/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2186			283		
129	129	513/2	513/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2187					
129	129	1027/4	1027/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2188	articStaccatoBelow				
129	129	257	257	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2189			284		
129	129	1029/4	1029/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2190			284		
129	129	515/2	515/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2191					
129	129	2063/8	2063/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2192	articStaccatoBelow				
129	129	256	256	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2193					
129	129	257	257	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2194					
129	129	1029/4	1029/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2195			285		
129	129	515/2	515/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2196					
129	129	2063/8	2063/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	2197	articStaccatoBelow				
129	129	256	256	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	2198					
129	129	256	256	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2199					
130	130	258	258	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2200			286		
130	130	259	259	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2201					
130	130	258	258	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2202			287		
130	130	1033/4	1033/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2203			287		
130	130	517/2	517/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2204					
130	130	1035/4	1035/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2205	articStaccatoBelow				
130	130	259	259	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2206			288		
130	130	1037/4	1037/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2207			288		
130	130	519/2	519/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2208					
130	130	2079/8	2079/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	2209	articStaccatoAbove				
130	130	258	258	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	2210					
131	131	1041/4	1041/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2211			289		
131	131	521/2	521/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2212					
131	131	1043/4	1043/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2213	articStaccatoBelow				
131	131	261	261	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2214			290		
131	131	1045/4	1045/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2215			290		
131	131	523/2	523/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2216					
131	131	2095/8	2095/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2217	articStaccatoBelow				
131	131	260	260	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2218					
131	131	261	261	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2219					
131	131	1045/4	1045/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2220			291		
131	131	523/2	523/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2221					
131	131	2095/8	2095/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	2222	articStaccatoBelow				
131	131	260	260	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	2223					
132	132	262	262	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2224			292		
132	132	263	263	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2225					
132	132	1053/4	1053/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2226			293		
132	132	527/2	527/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2227					
132	132	2111/8	2111/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	2228	articStaccatoBelow				
132	132	262	262	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	2229			294		
132	132	1049/4	1049/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2230			294		
132	132	525/2	525/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2231					
132	132	1051/4	1051/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2232	articStaccatoBelow				
132	132	263	263	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2233			295		
132	132	1053/4	1053/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2234			295		
132	132	527/2	527/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2235					
132	132	2111/8	2111/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	2236	articStaccatoBelow				
132	132	262	262	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	2237					
133	133	264	264	0.0	0	0	StaffText	2/4	1	1	0						"<font size=""7.8""/><i>cresc.</i>"			
133	133	264	264	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2238					
133	133	1057/4	1057/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2239			296		
133	133	529/2	529/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2240					
133	133	1059/4	1059/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2241					
133	133	265	265	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2242					
133	133	1061/4	1061/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2243			297		
133	133	531/2	531/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2244					
133	133	2127/8	2127/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2245	articStaccatoAbove				
133	133	264	264	0.0	0	0	StaffText	2/4	2	1	0						"<font size=""7.8""/><i>cresc.</i>"			
133	133	264	264	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2246					
133	133	265	265	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2247					
133	133	1061/4	1061/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2248			298		
133	133	531/2	531/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2249					
133	133	2127/8	2127/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	2250	articStaccatoAbove				
133	133	264	264	0.0	0	0	StaffText	2/4	3	1	0						"<font size=""7.8""/><i>cresc.</i>"			
133	133	264	264	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	2251					
133	133	264	264	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	2252			299		
133	133	265	265	0.0	1/4	1/4	StaffText	2/4	4	1	0						"<font size=""8.5""/><i>cresc.</i>"	299		
133	133	265	265	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	2253			299		
134	134	266	266	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2254					
134	134	267	267	0.0	1/4	1/4	Spanner	2/4	1	1	0								36	
134	134	267	267	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2255			300	36	
134	134	1069/4	1069/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2256			300	36	
134	134	535/2	535/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2257			300	36	
134	134	1071/4	1071/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2258				36	
134	134	266	266	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2259			301		
134	134	533/2	533/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2260			301		
134	134	267	267	0.0	1/4	1/4	Spanner	2/4	2	1	0							301	37	
134	134	267	267	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2261			301	37	
134	134	535/2	535/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2262				37	
134	134	266	266	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	2263			302		
134	134	267	267	0.0	1/4	1/4	Spanner	2/4	3	1	0							302	38	
134	134	267	267	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2264			302	38	
134	134	535/2	535/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2265				38	
134	134	266	266	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2266			299		
134	134	533/2	533/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2267			299		
134	134	267	267	0.0	1/4	1/4	Spanner	2/4	4	1	0							299	39	
134	134	267	267	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2268			299	39	
134	134	535/2	535/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2269				39	
135	135	268	268	0.0	0	0	StaffText	2/4	1	1	0						"<font size=""12""/><b><i>p</i></b>"			
135	135	268	268	0.0	0	0	Spanner	2/4	1	1	0									
135	135	268	268	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2270			303		
135	135	1073/4	1073/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2271					
135	135	537/2	537/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2272			304		
135	135	1075/4	1075/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2273					
135	135	269	269	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2274			305		
135	135	1077/4	1077/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2275					
135	135	539/2	539/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2276			306		
135	135	1079/4	1079/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2277					
135	135	268	268	0.0	0	0	Spanner	2/4	2	1	0									
135	135	1073/4	1073/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2278	articStaccatoBelow				
135	135	537/2	537/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2279	articStaccatoBelow				
135	135	1075/4	1075/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2280	articStaccatoBelow				
135	135	1077/4	1077/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2281	articStaccatoBelow				
135	135	539/2	539/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2282	articStaccatoBelow				
135	135	1079/4	1079/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2283	articStaccatoBelow				
135	135	268	268	0.0	0	0	StaffText	2/4	3	1	0						"<font size=""12""/><b><i>p</i></b>"			
135	135	268	268	0.0	0	0	StaffText	2/4	3	1	0						"<font size=""12""/><b><i>p</i></b>"			
135	135	268	268	0.0	0	0	Spanner	2/4	3	1	0									
135	135	1073/4	1073/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2284	articStaccatoBelow				
135	135	537/2	537/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2285	articStaccatoBelow				
135	135	1075/4	1075/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2286	articStaccatoBelow				
135	135	1077/4	1077/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2287	articStaccatoBelow				
135	135	539/2	539/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2288	articStaccatoBelow				
135	135	1079/4	1079/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2289	articStaccatoBelow				
135	135	268	268	0.0	0	0	StaffText	2/4	4	1	0						"<font size=""12""/><b><i>p</i></b>"			
135	135	268	268	0.0	0	0	Spanner	2/4	4	1	0									
135	135	268	268	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2290					
135	135	537/2	537/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2291	articStaccatoBelow				
135	135	269	269	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2292	articStaccatoBelow				
135	135	539/2	539/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2293	articStaccatoBelow				
136	136	270	270	0.0	0	0	StaffText	2/4	1	1	0						"<font size=""10""/><b><i>cresc.</i></b>"			
136	136	270	270	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	2294					
136	136	270	270	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	2295					
136	136	1621/6	1621/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	2296					
136	136	811/3	811/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	2297					
136	136	541/2	541/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	2298					
136	136	812/3	812/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	2299					
136	136	1625/6	1625/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	2300					
136	136	271	271	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	2301					
136	136	1627/6	1627/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	2302					
136	136	814/3	814/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	2303					
136	136	543/2	543/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2304					
136	136	270	270	0.0	0	0	StaffText	2/4	3	1	0						"<font size=""10""/><b><i>cresc.</i></b>"			
136	136	270	270	0.0	0	0	StaffText	2/4	3	1	0						"<font size=""10""/><b><i>cresc.</i></b>"			
136	136	270	270	1.5	0	0	Chord	2/4	3	1	3/8		1/4	3/2	2305					
136	136	543/2	543/2	0.16666666666666666	3/8	3/8	Chord	2/4	3	1	1/24		1/16	2/3	2306					
136	136	815/3	815/3	0.16666666666666666	5/12	5/12	Chord	2/4	3	1	1/24		1/16	2/3	2307					
136	136	1631/6	1631/6	0.16666666666666666	11/24	11/24	Chord	2/4	3	1	1/24		1/16	2/3	2308					
136	136	270	270	0.0	0	0	StaffText	2/4	4	1	0						"<font size=""10""/><b><i>cresc.</i></b>"			
136	136	270	270	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2309	articStaccatoAbove				
136	136	541/2	541/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2310	articStaccatoAbove				
136	136	271	271	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2311	articStaccatoAbove				
136	136	543/2	543/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2312	articStaccatoAbove				
137	137	272	272	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2313	articStaccatoAbove				
137	137	545/2	545/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2314	articStaccatoAbove				
137	137	273	273	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2315	articStaccatoAbove				
137	137	547/2	547/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2316	articStaccatoAbove				
137	137	545/2	545/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2317					
137	137	273	273	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	2318					
137	137	1639/6	1639/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	2319					
137	137	820/3	820/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	2320					
137	137	547/2	547/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	2321					
137	137	821/3	821/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	2322					
137	137	1643/6	1643/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	2323					
137	137	272	272	0.16666666666666666	0	0	Chord	2/4	3	1	1/24		1/16	2/3	2324					
137	137	1633/6	1633/6	0.16666666666666666	1/24	1/24	Chord	2/4	3	1	1/24		1/16	2/3	2325					
137	137	817/3	817/3	0.16666666666666666	1/12	1/12	Chord	2/4	3	1	1/24		1/16	2/3	2326					
137	137	545/2	545/2	0.16666666666666666	1/8	1/8	Chord	2/4	3	1	1/24		1/16	2/3	2327					
137	137	818/3	818/3	0.16666666666666666	1/6	1/6	Chord	2/4	3	1	1/24		1/16	2/3	2328					
137	137	1637/6	1637/6	0.16666666666666666	5/24	5/24	Chord	2/4	3	1	1/24		1/16	2/3	2329					
137	137	273	273	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2330					
137	137	272	272	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2331	articStaccatoAbove				
137	137	545/2	545/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2332	articStaccatoAbove				
137	137	273	273	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	2333					
138	138	274	274	0.0	0	0	StaffText	2/4	1	1	0						"<font size=""10""/><b><i>cresc.</i></b>"			
138	138	274	274	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2334	articStaccatoAbove				
138	138	549/2	549/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2335	articStaccatoAbove				
138	138	275	275	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2336	articStaccatoAbove				
138	138	551/2	551/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2337	articStaccatoAbove				
138	138	274	274	0.0	0	0	StaffText	2/4	2	1	0						"<font size=""10""/><b><i>cresc.</i></b>"			
138	138	274	274	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	2338					
138	138	1645/6	1645/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	2339					
138	138	823/3	823/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	2340					
138	138	549/2	549/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	2341					
138	138	824/3	824/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	2342					
138	138	1649/6	1649/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	2343					
138	138	275	275	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	2344					
138	138	1651/6	1651/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	2345					
138	138	826/3	826/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	2346					
138	138	551/2	551/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	2347					
138	138	827/3	827/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	2348					
138	138	1655/6	1655/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	2349					
138	138	274	274	0.16666666666666666	0	0	Chord	2/4	3	1	1/24		1/16	2/3	2350					
138	138	1645/6	1645/6	0.16666666666666666	1/24	1/24	Chord	2/4	3	1	1/24		1/16	2/3	2351					
138	138	823/3	823/3	0.16666666666666666	1/12	1/12	Chord	2/4	3	1	1/24		1/16	2/3	2352					
138	138	549/2	549/2	0.16666666666666666	1/8	1/8	Chord	2/4	3	1	1/24		1/16	2/3	2353					
138	138	824/3	824/3	0.16666666666666666	1/6	1/6	Chord	2/4	3	1	1/24		1/16	2/3	2354					
138	138	1649/6	1649/6	0.16666666666666666	5/24	5/24	Chord	2/4	3	1	1/24		1/16	2/3	2355					
138	138	275	275	0.16666666666666666	1/4	1/4	Chord	2/4	3	1	1/24		1/16	2/3	2356					
138	138	1651/6	1651/6	0.16666666666666666	7/24	7/24	Chord	2/4	3	1	1/24		1/16	2/3	2357					
138	138	826/3	826/3	0.16666666666666666	1/3	1/3	Chord	2/4	3	1	1/24		1/16	2/3	2358					
138	138	551/2	551/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2359					
138	138	274	274	0.0	0	0	StaffText	2/4	4	1	0						"<font size=""10""/><b><i>cresc.</i></b>"			
138	138	551/2	551/2	0.16666666666666666	3/8	3/8	Chord	2/4	4	1	1/24		1/16	2/3	2360					
138	138	827/3	827/3	0.16666666666666666	5/12	5/12	Chord	2/4	4	1	1/24		1/16	2/3	2361					
138	138	1655/6	1655/6	0.16666666666666666	11/24	11/24	Chord	2/4	4	1	1/24		1/16	2/3	2362					
139	139	276	276	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2363	articStaccatoAbove				
139	139	553/2	553/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2364	articStaccatoAbove				
139	139	277	277	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2365					
139	139	277	277	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	2366					
139	139	1663/6	1663/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	2367					
139	139	832/3	832/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	2368					
139	139	555/2	555/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	2369					
139	139	833/3	833/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	2370					
139	139	1667/6	1667/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	2371					
139	139	277	277	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2372	articStaccatoAbove				
139	139	555/2	555/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2373	articStaccatoAbove				
139	139	276	276	0.16666666666666666	0	0	Chord	2/4	4	1	1/24		1/16	2/3	2374					
139	139	1657/6	1657/6	0.16666666666666666	1/24	1/24	Chord	2/4	4	1	1/24		1/16	2/3	2375					
139	139	829/3	829/3	0.16666666666666666	1/12	1/12	Chord	2/4	4	1	1/24		1/16	2/3	2376					
139	139	553/2	553/2	0.16666666666666666	1/8	1/8	Chord	2/4	4	1	1/24		1/16	2/3	2377					
139	139	830/3	830/3	0.16666666666666666	1/6	1/6	Chord	2/4	4	1	1/24		1/16	2/3	2378					
139	139	1661/6	1661/6	0.16666666666666666	5/24	5/24	Chord	2/4	4	1	1/24		1/16	2/3	2379					
139	139	277	277	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2380					
140	140	278	278	0.0	0	0	StaffText	2/4	1	1	0						"<font size=""12""/><b><i>sfp</i></b>"			
140	140	278	278	0.0	0	0	StaffText	2/4	1	1	0						"<font size=""12""/><b><i>f</i></b>"			
140	140	278	278	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	2381					
140	140	559/2	559/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2382					
140	140	839/3	839/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2383					
140	140	1679/6	1679/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2384					
