mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
90	89	334	334	0.0		0	0	Dynamic	4/4	2	1	0					sf								
90	89	334	334	0.0		0	0	Spanner	4/4	2	1	0												19	
90	89	334	334	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	2308								19	
90	89	336	336	0.0		1/2	1/2	Dynamic	4/4	2	1	0					sf							19	
90	89	336	336	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2309								19	
90	89	334	334	2.0		0	0	Chord	4/4	3	1	1/2		1/2	1	2310									
90	89	336	336	1.0		1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2311									
90	89	337	337	0.0		3/4	3/4	Spanner	4/4	3	1	0												20	
90	89	337	337	0.25		3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	2312							207	20	
90	89	1349/4	1349/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	2313							207	20	
90	89	675/2	675/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	2314							207	20	
90	89	1351/4	1351/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	2315								20	
90	89	334	334	0.0		0	0	Dynamic	4/4	4	1	0					sf								
90	89	334	334	0.0		0	0	Dynamic	4/4	4	1	0					sf								
90	89	334	334	0.25		0	0	Chord	4/4	4	1	1/16		1/16	1	2316							208		
90	89	1337/4	1337/4	0.25		1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	2317							208		
90	89	669/2	669/2	0.25		1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	2318							208		
90	89	1339/4	1339/4	0.25		3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	2319							208		
90	89	335	335	0.25		1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	2320							208		
90	89	1341/4	1341/4	0.25		5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	2321							208		
90	89	671/2	671/2	0.25		3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	2322							208		
90	89	1343/4	1343/4	0.25		7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	2323									
90	89	336	336	0.0		1/2	1/2	Dynamic	4/4	4	1	0					sf								
90	89	336	336	0.0		1/2	1/2	Dynamic	4/4	4	1	0					sf								
90	89	336	336	0.25		1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	2324							209		
90	89	1345/4	1345/4	0.25		9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	2325							209		
90	89	673/2	673/2	0.25		5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	2326							209		
90	89	1347/4	1347/4	0.25		11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	2327							209		
90	89	337	337	0.0		3/4	3/4	Spanner	4/4	4	1	0											209	21	
90	89	337	337	0.25		3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	2328							209	21	
90	89	1349/4	1349/4	0.25		13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	2329							209	21	
90	89	675/2	675/2	0.25		7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	2330							209	21	
90	89	1351/4	1351/4	0.25		15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	2331								21	
91	90	338	338	0.0		0	0	Dynamic	4/4	1	1	0					p								
91	90	338	338	0.0		0	0	Spanner	4/4	1	1	0													
91	90	338	338	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	2332		articStaccatoAbove							
91	90	677/2	677/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2333		articStaccatoAbove							
91	90	339	339	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2334							210		
91	90	679/2	679/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2335									
91	90	340	340	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2336							211		
91	90	681/2	681/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2337							211		
91	90	341	341	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2338									
91	90	683/2	683/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2339		articStaccatoBelow							
91	90	338	338	0.0		0	0	Dynamic	4/4	2	1	0					p								
91	90	338	338	0.0		0	0	Spanner	4/4	2	1	0													
91	90	338	338	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2340		articStaccatoBelow							
91	90	677/2	677/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2341		articStaccatoBelow							
91	90	339	339	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2342							212		
91	90	679/2	679/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2343									
91	90	340	340	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2344							213		
91	90	681/2	681/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2345							213		
91	90	341	341	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2346									
91	90	683/2	683/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2347		articStaccatoBelow							
91	90	338	338	0.0		0	0	Dynamic	4/4	3	1	0					p								
91	90	338	338	0.0		0	0	Spanner	4/4	3	1	0													
91	90	338	338	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	2348		articStaccatoBelow							
91	90	677/2	677/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	2349		articStaccatoBelow							
91	90	339	339	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	2350							214		
91	90	679/2	679/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	2351									
91	90	340	340	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	2352							215		
91	90	681/2	681/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	2353							215		
91	90	341	341	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	2354									
91	90	683/2	683/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	2355		articStaccatoBelow							
91	90	338	338	0.0		0	0	Dynamic	4/4	4	1	0					p								
91	90	338	338	0.0		0	0	Spanner	4/4	4	1	0													
91	90	338	338	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	2356		articStaccatoBelow							
91	90	677/2	677/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	2357		articStaccatoBelow							
91	90	339	339	0.5		1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2358							216		
91	90	679/2	679/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2359									
91	90	340	340	0.5		1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2360							217		
91	90	681/2	681/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	2361							217		
91	90	341	341	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2362									
91	90	683/2	683/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2363		articStaccatoAbove							
92	91	342	342	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	2364							218		
92	91	685/2	685/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2365							218		
92	91	343	343	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2366									
92	91	687/2	687/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2367		articStaccatoBelow							
92	91	344	344	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2368							219		
92	91	689/2	689/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2369							219		
92	91	345	345	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2370									
92	91	691/2	691/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2371		articStaccatoBelow							
92	91	342	342	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2372							220		
92	91	685/2	685/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2373							220		
92	91	343	343	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2374									
92	91	687/2	687/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2375		articStaccatoBelow							
92	91	344	344	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2376							221		
92	91	689/2	689/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2377							221		
92	91	345	345	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2378									
92	91	691/2	691/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2379		articStaccatoBelow							
92	91	342	342	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	2380							222		
92	91	685/2	685/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	2381							222		
92	91	343	343	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	2382									
92	91	687/2	687/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	2383		articStaccatoBelow							
92	91	344	344	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	2384							223		
92	91	689/2	689/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	2385							223		
92	91	345	345	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	2386									
92	91	691/2	691/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	2387		articStaccatoBelow							
92	91	342	342	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	2388							224		
92	91	685/2	685/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	2389							224		
92	91	343	343	0.5		1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2390									
92	91	687/2	687/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2391		articStaccatoAbove							
92	91	344	344	0.5		1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2392							225		
92	91	689/2	689/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	2393							225		
92	91	345	345	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2394									
92	91	691/2	691/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2395		articStaccatoAbove							
93	92		346	0.0	1	0	0	StaffText	4/4	1	1	0							più						
93	92		346	0.5	1	0	0	Chord	4/4	1	1	1/8		1/8	1	2396							226		
93	92		693/2	0.0	1	1/8	1/8	Dynamic	4/4	1	1	0					p						226		
93	92		693/2	0.5	1	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2397							226		
93	92		347	0.5	1	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2398									
93	92		695/2	0.5	1	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2399		articStaccatoBelow							
93	92		348	0.5	1	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2400							227		
93	92		697/2	0.5	1	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2401							227		
93	92		349	0.5	1	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2402									
93	92		699/2	0.5	1	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2403		articStaccatoBelow							
93	92		346	0.0	1	0	0	StaffText	4/4	2	1	0							più						
93	92		346	0.5	1	0	0	Chord	4/4	2	1	1/8		1/8	1	2404							228		
93	92		693/2	0.0	1	1/8	1/8	Dynamic	4/4	2	1	0					p						228		
93	92		693/2	0.5	1	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2405							228		
93	92		347	0.5	1	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2406									
93	92		695/2	0.5	1	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2407		articStaccatoBelow							
93	92		348	0.5	1	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2408							229		
93	92		697/2	0.5	1	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2409							229		
93	92		349	0.5	1	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2410									
93	92		699/2	0.5	1	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2411		articStaccatoBelow							
93	92		346	0.0	1	0	0	StaffText	4/4	3	1	0							più						
93	92		346	0.5	1	0	0	Chord	4/4	3	1	1/8		1/8	1	2412							230		
93	92		693/2	0.5	1	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	2413							230		
93	92		347	0.5	1	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	2414									
93	92		695/2	0.5	1	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	2415		articStaccatoAbove							
93	92		348	0.5	1	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	2416							231		
93	92		697/2	0.5	1	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	2417							231		
93	92		349	0.5	1	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	2418									
93	92		699/2	0.5	1	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	2419		articStaccatoBelow							
93	92		346	0.0	1	0	0	StaffText	4/4	4	1	0							più						
93	92		346	0.5	1	0	0	Chord	4/4	4	1	1/8		1/8	1	2420							232		
93	92		693/2	0.0	1	1/8	1/8	Dynamic	4/4	4	1	0					p						232		
93	92		693/2	0.0	1	1/8	1/8	Dynamic	4/4	4	1	0					p						232		
93	92		693/2	0.5	1	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	2421							232		
93	92		347	0.5	1	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2422									
93	92		695/2	0.5	1	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2423		articStaccatoBelow							
93	92		348	0.5	1	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2424							233		
93	92		697/2	0.5	1	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	2425							233		
93	92		349	0.5	1	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2426									
93	92		699/2	0.5	1	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2427		articStaccatoBelow							
94	93		350	1.0	1	0	0	Chord	4/4	1	1	1/4		1/4	1	2428									
94	93		351	3.0	1	1/4	1/4	Chord	4/4	1	1	3/4		1/2	3/2	2429									
94	93		350	0.0	1	0	0	Dynamic	4/4	2	1	0					pp								
94	93		350	0.0	1	0	0	Dynamic	4/4	2	1	0					pp								
94	93		350	1.0	1	0	0	Chord	4/4	2	1	1/4		1/4	1	2430									
94	93		351	3.0	1	1/4	1/4	Chord	4/4	2	1	3/4		1/2	3/2	2431									
94	93		350	0.0	1	0	0	Dynamic	4/4	3	1	0					pp								
94	93		350	1.0	1	0	0	Chord	4/4	3	1	1/4		1/4	1	2432									
94	93		351	3.0	1	1/4	1/4	Chord	4/4	3	1	3/4		1/2	3/2	2433									
94	93		350	0.0	1	0	0	Dynamic	4/4	4	1	0					pp								
94	93		350	1.0	1	0	0	Chord	4/4	4	1	1/4		1/4	1	2434									
94	93		351	3.0	1	1/4	1/4	Chord	4/4	4	1	3/4		1/2	3/2	2435									
95	94		354	0.0	1	0	0	StaffText	4/4	1	1	0							più						
95	94		354	0.5	1	0	0	Chord	4/4	1	1	1/8		1/8	1	2436							234		
95	94		709/2	0.0	1	1/8	1/8	Dynamic	4/4	1	1	0					p						234		
95	94		709/2	0.5	1	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2437							234		
95	94		355	0.5	1	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2438									
95	94		711/2	0.5	1	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2439		articStaccatoBelow							
95	94		356	0.5	1	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2440							235		
95	94		713/2	0.5	1	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2441							235		
95	94		357	0.5	1	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2442									
95	94		715/2	0.5	1	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2443		articStaccatoBelow							
95	94		354	0.0	1	0	0	StaffText	4/4	2	1	0							più						
95	94		354	0.5	1	0	0	Chord	4/4	2	1	1/8		1/8	1	2444							236		
95	94		709/2	0.0	1	1/8	1/8	Dynamic	4/4	2	1	0					p						236		
95	94		709/2	0.5	1	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2445							236		
95	94		355	0.5	1	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2446									
95	94		711/2	0.5	1	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2447		articStaccatoBelow							
95	94		356	0.5	1	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2448							237		
95	94		713/2	0.5	1	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2449							237		
95	94		357	0.5	1	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2450									
95	94		715/2	0.5	1	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2451		articStaccatoBelow							
95	94		354	0.0	1	0	0	StaffText	4/4	3	1	0							più						
95	94		354	0.5	1	0	0	Chord	4/4	3	1	1/8		1/8	1	2452							238		
95	94		709/2	0.0	1	1/8	1/8	Dynamic	4/4	3	1	0					p						238		
95	94		709/2	0.5	1	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	2453							238		
95	94		355	0.5	1	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	2454									
95	94		711/2	0.5	1	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	2455		articStaccatoAbove							
95	94		356	0.5	1	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	2456							239		
95	94		713/2	0.5	1	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	2457							239		
95	94		357	0.5	1	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	2458									
95	94		715/2	0.5	1	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	2459		articStaccatoBelow							
95	94		354	0.0	1	0	0	StaffText	4/4	4	1	0							più						
95	94		354	0.5	1	0	0	Chord	4/4	4	1	1/8		1/8	1	2460							240		
95	94		709/2	0.0	1	1/8	1/8	Dynamic	4/4	4	1	0					p						240		
95	94		709/2	0.5	1	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	2461							240		
95	94		355	0.5	1	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2462									
95	94		711/2	0.5	1	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2463		articStaccatoBelow							
95	94		356	0.5	1	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2464							241		
95	94		713/2	0.5	1	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	2465							241		
95	94		357	0.5	1	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2466									
95	94		715/2	0.5	1	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2467		articStaccatoBelow							
96	95	346	358	0.0		0	0	Tempo	4/4	1	1	0								TempoI.	60.0	1.0			
96	95	346	358	0.0		0	0	Dynamic	4/4	1	1	0					pp								
96	95	346	358	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2468									
96	95	347	359	2.0		1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	2469									
96	95	346	358	0.0		0	0	Dynamic	4/4	2	1	0					pp								
96	95	346	358	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2470									
96	95	347	359	2.0		1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	2471									
96	95	346	358	0.0		0	0	Dynamic	4/4	3	1	0					pp								
96	95	346	358	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	2472									
96	95	347	359	2.0		1/4	1/4	Chord	4/4	3	1	1/2		1/2	1	2473									
96	95	349	361	1.0		3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	2474									
96	95	346	358	0.0		0	0	Dynamic	4/4	4	1	0					pp								
96	95	346	358	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	2475									
96	95	347	359	2.0		1/4	1/4	Chord	4/4	4	1	1/2		1/2	1	2476									
96	95	349	361	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	2477							242		
97	96	350	362	0.0		0	0	Tempo	3/4	1	1	0								TempoI.	60.0	1.0			
97	96	350	362	0.0		0	0	StaffText	3/4	2	1	0							<i>cresc.</i>						
97	96	350	362	1.5		0	0	Chord	3/4	2	1	3/8		1/4	3/2	2478							243		
97	96	703/2	727/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	2479							243		
97	96	352	364	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	2480									
97	96	705/2	729/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	2481									
97	96	350	362	0.0		0	0	StaffText	3/4	3	1	0							<i>cresc.</i>						
97	96	350	362	0.0		0	0	Dynamic	3/4	3	1	0					p								
97	96	350	362	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	2482									
97	96	350	362	0.0		0	0	StaffText	3/4	4	1	0							<i>cresc.</i>				242		
97	96	350	362	1.5		0	0	Chord	3/4	4	1	3/8		1/4	3/2	2483							242		
97	96	703/2	727/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	2484							242		
97	96	352	364	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	2485							242		
97	96	705/2	729/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	2486									
98	97	353	365	0.0		0	0	Dynamic	3/4	2	1	0					p								
98	97	353	365	1.5		0	0	Chord	3/4	2	1	3/8		1/4	3/2	2487									
98	97	353	365	0.0		0	0	Dynamic	3/4	3	1	0					p								
98	97	353	365	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2488							244		
98	97	354	366	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	2489									
98	97	353	365	0.0		0	0	Dynamic	3/4	4	1	0					p								
98	97	353	365	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2490							245		
98	97	354	366	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	2491									
99	98	356	368	0.0		0	0	Tempo	4/4	1	1	0								Allegro.	120.0	1.0			
99	98	357	369	0.0		1/4	1/4	Dynamic	4/4	1	1	0					pp								
99	98	357	369	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2492									
99	98	358	370	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2493									
99	98	359	371	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2494									
99	98	719/2	743/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2495									
99	98	357	369	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2496									
99	98	1429/4	1477/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2497									
99	98	715/2	739/2	0.0		3/8	3/8	StaffText	4/4	2	1	0							<i>non ligato</i>						
99	98	715/2	739/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2498									
99	98	1431/4	1479/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2499									
99	98	358	370	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2500									
99	98	1433/4	1481/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2501									
99	98	717/2	741/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2502									
99	98	1435/4	1483/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2503									
99	98	359	371	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2504									
99	98	356	368	0.0		0	0	Dynamic	4/4	3	1	0					pp								
100	99	360	372	0.0		0	0	Tempo	3/4	1	1	0								Adagiomanontroppo.	60.0	1.0			
100	99	360	372	0.0		0	0	Dynamic	3/4	1	1	0					p								
100	99	360	372	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	2505									
100	99	362	374	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2506									
100	99	362	374	0.0		1/2	1/2	Dynamic	3/4	3	1	0					p								
100	99	362	374	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2507							246		
100	99	362	374	0.0		1/2	1/2	Dynamic	3/4	4	1	0					p								
100	99	362	374	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2508							247		
101	100	363	375	0.0		0	0	StaffText	3/4	2	1	0							<i>cresc.</i>						
101	100	363	375	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	2509									
101	100	365	377	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	2510							248		
101	100	731/2	755/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	2511									
101	100	363	375	0.0		0	0	StaffText	3/4	3	1	0							<i>cresc.</i>				246		
101	100	363	375	1.5		0	0	Chord	3/4	3	1	3/8		1/4	3/2	2512							246		
101	100	729/2	753/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	2513							246		
101	100	365	377	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	2514									
101	100	731/2	755/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	2515									
101	100	363	375	0.0		0	0	StaffText	3/4	4	1	0							<i>cresc.</i>				247		
101	100	363	375	1.5		0	0	Chord	3/4	4	1	3/8		1/4	3/2	2516							247		
101	100	729/2	753/2	0.25		3/8	3/8	Chord	3/4	4	1	1/16		1/16	1	2517							247		
101	100	1459/4	1507/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	2518							247		
101	100	365	377	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	2519							247		
101	100	731/2	755/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	2520									
102	101	366	378	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	2521									
102	101	366	378	0.0		0	0	Dynamic	3/4	3	1	0					p								
102	101	366	378	0.0		0	0	Dynamic	3/4	3	1	0					p								
102	101	366	378	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2522									
102	101	367	379	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2523									
102	101	366	378	0.0		0	0	Dynamic	3/4	4	1	0					p								
102	101	366	378	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2524									
102	101	367	379	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2525									
103	102	369	381	0.0		0	0	Tempo	4/4	1	1	0								Allegro.	120.0	1.0			
103	102	370	382	0.0		1/4	1/4	Dynamic	4/4	1	1	0					pp								
103	102	370	382	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2526									
103	102	371	383	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2527									
103	102	372	384	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2528									
103	102	745/2	769/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2529									
103	102	370	382	0.0		1/4	1/4	StaffText	4/4	2	1	0							<i>non ligato</i>						
103	102	370	382	0.0		1/4	1/4	Dynamic	4/4	2	1	0					pp								
103	102	370	382	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2530									
103	102	1481/4	1529/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2531									
103	102	741/2	765/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2532									
103	102	1483/4	1531/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2533									
