mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	Trill:trill
220	219	1651/2	1691/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	3504							414			
220	219	3303/4	3383/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	3505										
220	219	826	846	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3506										
220	219	1653/2	1693/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3507										
220	219	823	843	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	3508							415			
220	219	825	845	0.5		1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	3509										
221	220	828	848	0.0		1/4	1/4	Dynamic	4/4	1	1	0					p									
221	220	828	848	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3510		articStaccatoAbove								
221	220	829	849	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	3511										
221	220	828	848	0.0		1/4	1/4	Dynamic	4/4	2	1	0					p									
221	220	828	848	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	3512		articStaccatoAbove								
221	220	829	849	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	3513										
221	220	827	847	0.0		0	0	Dynamic	4/4	3	1	0					p									
221	220	827	847	3.0		0	0	Chord	4/4	3	1	3/4		1/2	3/2	3514										
221	220	830	850	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3515		articStaccatoAbove								
222	221	831	851	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	3516										
222	221	832	852	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3517		articStaccatoAbove								
222	221	833	853	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	3518										
222	221	831	851	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3519										
222	221	832	852	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	3520		articStaccatoAbove								
222	221	833	853	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	3521										
222	221	831	851	3.0		0	0	Chord	4/4	3	1	3/4		1/2	3/2	3522										
222	221	834	854	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3523		articStaccatoAbove								
222	221	831	851	0.0		0	0	Dynamic	4/4	4	1	0					p									
222	221	831	851	3.0		0	0	Chord	4/4	4	1	3/4		1/2	3/2	3524										
222	221	834	854	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	3525		articStaccatoAbove								
223	222	835	855	0.0		0	0	StaffText	4/4	1	1	0							<i>cresc.</i>							
223	222	835	855	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	3526										
223	222	1671/2	1711/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	3527		articStaccatoAbove								
223	222	836	856	1.5		1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	3528										
223	222	1675/2	1715/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	3529		articStaccatoAbove								
223	222	838	858	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3530										
223	222	835	855	0.0		0	0	StaffText	4/4	2	1	0							<i>cresc.</i>							
223	222	835	855	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	3531										
223	222	1671/2	1711/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	3532		articStaccatoAbove								
223	222	836	856	1.5		1/4	1/4	Chord	4/4	2	1	3/8		1/4	3/2	3533										
223	222	1675/2	1715/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3534		articStaccatoAbove								
223	222	838	858	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	3535										
223	222	835	855	0.0		0	0	StaffText	4/4	3	1	0							<i>cresc.</i>							
223	222	835	855	1.5		0	0	Chord	4/4	3	1	3/8		1/4	3/2	3536										
223	222	1673/2	1713/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	3537		articStaccatoAbove								
223	222	837	857	1.5		1/2	1/2	Chord	4/4	3	1	3/8		1/4	3/2	3538										
223	222	1677/2	1717/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3539		articStaccatoAbove								
223	222	835	855	0.0		0	0	StaffText	4/4	4	1	0							<i>cresc.</i>							
223	222	835	855	1.5		0	0	Chord	4/4	4	1	3/8		1/4	3/2	3540										
223	222	1673/2	1713/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	3541		articStaccatoAbove								
223	222	837	857	1.5		1/2	1/2	Chord	4/4	4	1	3/8		1/4	3/2	3542										
223	222	1677/2	1717/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	3543		articStaccatoAbove								
224	223	839	859	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	3544										
224	223	1679/2	1719/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	3545		articStaccatoAbove								
224	223	840	860	1.5		1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	3546										
224	223	1683/2	1723/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	3547		articStaccatoAbove								
224	223	842	862	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3548										
224	223	839	859	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	3549										
224	223	1679/2	1719/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	3550		articStaccatoAbove								
224	223	840	860	1.5		1/4	1/4	Chord	4/4	2	1	3/8		1/4	3/2	3551										
224	223	1683/2	1723/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3552		articStaccatoAbove								
224	223	842	862	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	3553										
224	223	839	859	1.5		0	0	Chord	4/4	3	1	3/8		1/4	3/2	3554										
224	223	1681/2	1721/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	3555		articStaccatoAbove								
224	223	841	861	1.5		1/2	1/2	Chord	4/4	3	1	3/8		1/4	3/2	3556										
224	223	1685/2	1725/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3557		articStaccatoAbove								
224	223	839	859	1.5		0	0	Chord	4/4	4	1	3/8		1/4	3/2	3558										
224	223	1681/2	1721/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	3559		articStaccatoAbove								
224	223	841	861	1.5		1/2	1/2	Chord	4/4	4	1	3/8		1/4	3/2	3560										
224	223	1685/2	1725/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	3561		articStaccatoAbove								
225	224	843	863	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	3562										
225	224	3373/4	3453/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	3563										
225	224	1687/2	1727/2	0.75		1/8	1/8	Chord	4/4	1	1	3/16		1/8	3/2	3564										
225	224	3377/4	3457/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3565										
225	224	1689/2	1729/2	0.75		3/8	3/8	Chord	4/4	1	1	3/16		1/8	3/2	3566										
225	224	3381/4	3461/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3567										
225	224	1691/2	1731/2	0.75		5/8	5/8	Chord	4/4	1	1	3/16		1/8	3/2	3568										
225	224	3385/4	3465/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	3569										
225	224	1693/2	1733/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3570										
225	224	843	863	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	3571										
225	224	3373/4	3453/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	3572										
225	224	1687/2	1727/2	0.75		1/8	1/8	Chord	4/4	2	1	3/16		1/8	3/2	3573										
225	224	3377/4	3457/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	3574										
225	224	1689/2	1729/2	0.75		3/8	3/8	Chord	4/4	2	1	3/16		1/8	3/2	3575										
225	224	3381/4	3461/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	3576										
225	224	1691/2	1731/2	0.75		5/8	5/8	Chord	4/4	2	1	3/16		1/8	3/2	3577										
225	224	3385/4	3465/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3578										
225	224	1693/2	1733/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3579										
225	224	843	863	0.75		0	0	Chord	4/4	3	1	3/16		1/8	3/2	3580										
225	224	3375/4	3455/4	0.25		3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	3581										
225	224	844	864	0.75		1/4	1/4	Chord	4/4	3	1	3/16		1/8	3/2	3582										
225	224	3379/4	3459/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	3583										
225	224	845	865	0.75		1/2	1/2	Chord	4/4	3	1	3/16		1/8	3/2	3584										
225	224	3383/4	3463/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	3585										
225	224	846	866	0.75		3/4	3/4	Chord	4/4	3	1	3/16		1/8	3/2	3586										
225	224	3387/4	3467/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	3587										
225	224	843	863	0.75		0	0	Chord	4/4	4	1	3/16		1/8	3/2	3588										
225	224	3375/4	3455/4	0.25		3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	3589										
225	224	844	864	0.75		1/4	1/4	Chord	4/4	4	1	3/16		1/8	3/2	3590										
225	224	3379/4	3459/4	0.25		7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	3591										
225	224	845	865	0.75		1/2	1/2	Chord	4/4	4	1	3/16		1/8	3/2	3592										
225	224	3383/4	3463/4	0.25		11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	3593										
225	224	846	866	0.75		3/4	3/4	Chord	4/4	4	1	3/16		1/8	3/2	3594										
225	224	3387/4	3467/4	0.25		15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	3595										
226	225	847	867	0.0		0	0	Dynamic	4/4	1	1	0					f									
226	225	847	867	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	3596		articStaccatoAbove								
226	225	1695/2	1735/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	3597							416			
226	225	3391/4	3471/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3598							416			
226	225	848	868	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3599		articStaccatoAbove								
226	225	1697/2	1737/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3600							417			
226	225	3395/4	3475/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3601							417			
226	225	849	869	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	3602		articStaccatoAbove								
226	225	1699/2	1739/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3603							418			
226	225	3399/4	3479/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3604							418			
226	225	850	870	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3605		articStaccatoAbove								
226	225	1701/2	1741/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	3606							419			
226	225	3403/4	3483/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3607							419			
226	225	847	867	0.0		0	0	Dynamic	4/4	2	1	0					f									
226	225	847	867	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	3608		articStaccatoAbove								
226	225	1695/2	1735/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	3609							420			
226	225	3391/4	3471/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	3610							420			
226	225	848	868	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	3611		articStaccatoAbove								
226	225	1697/2	1737/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	3612							421			
226	225	3395/4	3475/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	3613							421			
226	225	849	869	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3614		articStaccatoAbove								
226	225	1699/2	1739/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	3615							422			
226	225	3399/4	3479/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	3616							422			
226	225	850	870	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3617		articStaccatoAbove								
226	225	1701/2	1741/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3618							423			
226	225	3403/4	3483/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3619							423			
226	225	847	867	0.0		0	0	Dynamic	4/4	3	1	0					f									
226	225	847	867	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	3620										
226	225	848	868	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	3621										
226	225	849	869	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	3622										
226	225	850	870	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3623										
226	225	847	867	0.0		0	0	Dynamic	4/4	4	1	0					f									
226	225	847	867	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	3624										
226	225	848	868	0.5		1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	3625										
226	225	849	869	0.5		1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	3626										
226	225	850	870	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	3627										
227	226	851	871	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	3628		articStaccatoAbove								
227	226	1703/2	1743/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	3629							424			
227	226	3407/4	3487/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3630										
227	226	852	872	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3631							425			
227	226	3409/4	3489/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3632							425			
227	226	1705/2	1745/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3633							425			
227	226	3411/4	3491/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3634										
227	226	853	873	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3635							426			
227	226	3413/4	3493/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3636							426			
227	226	1707/2	1747/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3637							426			
227	226	3415/4	3495/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3638							426			
227	226	854	874	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	3639							426			
227	226	3417/4	3497/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	3640							426			
227	226	1709/2	1749/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	3641							426			
227	226	3419/4	3499/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3642										
227	226	851	871	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	3643		articStaccatoAbove								
227	226	1703/2	1743/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	3644							427			
227	226	3407/4	3487/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	3645										
227	226	852	872	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	3646							428			
227	226	3409/4	3489/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	3647							428			
227	226	1705/2	1745/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	3648							428			
227	226	3411/4	3491/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	3649										
227	226	853	873	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	3650							429			
227	226	3413/4	3493/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	3651							429			
227	226	1707/2	1747/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	3652							429			
227	226	3415/4	3495/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	3653							429			
227	226	854	874	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	3654							429			
227	226	3417/4	3497/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3655							429			
227	226	1709/2	1749/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3656							429			
227	226	3419/4	3499/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3657										
227	226	851	871	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	3658										
227	226	851	871	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	3659										
228	227	855	875	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	3660										
228	227	856	876	0.0		1/4	1/4	Dynamic	4/4	1	1	0					p									
228	227	856	876	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3661							430			
228	227	3425/4	3505/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3662							430			
228	227	1713/2	1753/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3663							430			
228	227	3427/4	3507/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3664							430			
228	227	857	877	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3665							430			
228	227	3429/4	3509/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3666							430			
228	227	1715/2	1755/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3667							430			
228	227	3431/4	3511/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3668										
228	227	858	878	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3669		articStaccatoAbove								
228	227	1717/2	1757/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3670		articStaccatoAbove								
228	227	855	875	0.0		0	0	Dynamic	4/4	2	1	0					f									
228	227	855	875	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	3671										
228	227	855	875	0.0		0	0	Dynamic	4/4	3	1	0					f									
228	227	855	875	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	3672										
228	227	855	875	0.0		0	0	Dynamic	4/4	4	1	0					f									
228	227	855	875	0.0		0	0	Dynamic	4/4	4	1	0					f									
228	227	855	875	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	3673										
229	228	859	879	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	3674							431			
229	228	860	880	3.0		1/4	1/4	Chord	4/4	1	1	3/4		1/2	3/2	3675										
229	228	860	880	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	3676							432			
229	228	3441/4	3521/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	3677							432			
229	228	1721/2	1761/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	3678							432			
229	228	3443/4	3523/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	3679							432			
229	228	861	881	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	3680							432			
229	228	3445/4	3525/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	3681							432			
229	228	1723/2	1763/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	3682							432			
229	228	3447/4	3527/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	3683										
229	228	862	882	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3684		articStaccatoBelow								
229	228	1725/2	1765/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3685		articStaccatoBelow								
229	228	859	879	0.0		0	0	Dynamic	4/4	3	1	0					p									
229	228	859	879	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	3686										
229	228	860	880	0.0		1/4	1/4	Dynamic	4/4	3	1	0					p									
229	228	859	879	0.0		0	0	Dynamic	4/4	4	1	0					p									
229	228	859	879	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	3687										
230	229	863	883	3.0		0	0	Chord	4/4	1	1	3/4		1/2	3/2	3688							433			
230	229	866	886	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3689							433			
230	229	863	883	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3690							434			
230	229	864	884	3.0		1/4	1/4	Chord	4/4	2	1	3/4		1/2	3/2	3691							434			
230	229	866	886	1.0		3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	3692							435			
230	229	864	884	0.25		1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	3693							436			
230	229	3457/4	3537/4	0.25		5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	3694							436			
230	229	1729/2	1769/2	0.25		3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	3695							436			
230	229	3459/4	3539/4	0.25		7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	3696							436			
230	229	865	885	0.25		1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	3697							436			
230	229	3461/4	3541/4	0.25		9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	3698							436			
230	229	1731/2	1771/2	0.25		5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	3699							436			
230	229	3463/4	3543/4	0.25		11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	3700										
230	229	866	886	0.25		3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	3701							437			
230	229	3465/4	3545/4	0.25		13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	3702							437			
230	229	1733/2	1773/2	0.25		7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	3703							437			
230	229	3467/4	3547/4	0.25		15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	3704										
231	230	867	887	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	3705		articStaccatoAbove								
231	230	868	888	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3706										
231	230	869	889	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	3707										
231	230	870	890	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3708										
231	230	867	887	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	3709							438			
231	230	3469/4	3549/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	3710							438			
231	230	1735/2	1775/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	3711							438			
231	230	3471/4	3551/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	3712							438			
231	230	868	888	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	3713							438			
231	230	3473/4	3553/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	3714							438			
231	230	1737/2	1777/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	3715							438			
231	230	3475/4	3555/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	3716										
231	230	869	889	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	3717							439			
231	230	3477/4	3557/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	3718							439			
231	230	1739/2	1779/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	3719							439			
231	230	3479/4	3559/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	3720							439			
231	230	870	890	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	3721							439			
231	230	3481/4	3561/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3722							439			
231	230	1741/2	1781/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3723							439			
231	230	3483/4	3563/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3724										
231	230	867	887	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	3725										
231	230	868	888	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	3726										
231	230	869	889	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	3727										
231	230	870	890	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3728										
231	230	867	887	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	3729										
231	230	868	888	0.5		1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	3730										
231	230	869	889	0.5		1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	3731										
231	230	870	890	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	3732										
232	231	871	891	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	3733										
232	231	871	891	0.0		0	0	Dynamic	4/4	2	1	0					f									
232	231	871	891	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	3734										
232	231	871	891	0.0		0	0	Dynamic	4/4	3	1	0					f									
232	231	871	891	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	3735										
232	231	872	892	0.0		1/4	1/4	Dynamic	4/4	3	1	0					p									
232	231	872	892	0.25		1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	3736							440			
232	231	3489/4	3569/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	3737							440			
232	231	1745/2	1785/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	3738							440			
232	231	3491/4	3571/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	3739							440			
232	231	873	893	0.25		1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	3740							440			
232	231	3493/4	3573/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	3741							440			
232	231	1747/2	1787/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	3742							440			
232	231	3495/4	3575/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	3743										
232	231	874	894	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3744		articStaccatoAbove								
232	231	1749/2	1789/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3745		articStaccatoAbove								
232	231	871	891	0.0		0	0	Dynamic	4/4	4	1	0					f									
232	231	871	891	0.0		0	0	Dynamic	4/4	4	1	0					f									
232	231	871	891	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	3746										
233	232	876	896	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3747							441			
233	232	3505/4	3585/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3748							441			
233	232	1753/2	1793/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3749							441			
233	232	3507/4	3587/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3750							441			
233	232	877	897	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3751							441			
233	232	3509/4	3589/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3752							441			
233	232	1755/2	1795/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3753							441			
233	232	3511/4	3591/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3754										
233	232	878	898	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3755		articStaccatoAbove								
233	232	1757/2	1797/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3756		articStaccatoAbove								
