mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur
81	79	631/2	639/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1487				
81	79	316	320	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1488				
81	79	633/2	641/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1489				
81	79	313	317	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1490				
81	79	627/2	635/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1491				
81	79	314	318	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1492				
81	79	629/2	637/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1493				
81	79	315	319	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1494				
81	79	631/2	639/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1495				
81	79	316	320	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1496				
81	79	633/2	641/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1497				
81	79	313	317	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	1498				
81	79	627/2	635/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1499				
81	79	314	318	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1500				
81	79	629/2	637/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1501				
81	79	315	319	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1502				
81	79	631/2	639/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1503				
81	79	316	320	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1504				
81	79	633/2	641/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1505				
82	80	317	321	2.0		0	0	Chord	4/4	1	1	1/2			1/2	1	1506				
82	80	319	323	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1507				
82	80	639/2	647/2	0.0		5/8	5/8	Chord	4/4	1	1	0	grace16		1/16	1	1508				
82	80	639/2	647/2	0.0		5/8	5/8	Chord	4/4	1	1	0	grace16		1/16	1	1509				
82	80	639/2	647/2	0.0		5/8	5/8	Chord	4/4	1	1	0	grace16		1/16	1	1510				
82	80	639/2	647/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1511				161
82	80	320	324	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1512				161
82	80	641/2	649/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1513				
82	80	317	321	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	1514				
82	80	635/2	643/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1515				
82	80	318	322	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1516				
82	80	637/2	645/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1517				
82	80	319	323	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1518				
82	80	639/2	647/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1519				
82	80	320	324	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1520				
82	80	641/2	649/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1521				
82	80	317	321	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1522				
82	80	635/2	643/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1523				
82	80	318	322	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1524				
82	80	637/2	645/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1525				
82	80	319	323	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1526				
82	80	639/2	647/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1527				
82	80	320	324	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1528				
82	80	641/2	649/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1529				
82	80	317	321	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	1530				
82	80	635/2	643/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1531				
82	80	318	322	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1532				
82	80	637/2	645/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1533				
82	80	319	323	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1534				
82	80	639/2	647/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1535				
82	80	320	324	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1536				
82	80	641/2	649/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1537				
83	81	321	325	2.0		0	0	Chord	4/4	1	1	1/2			1/2	1	1538				162
83	81	323	327	1.0		1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1539				
83	81	324	328	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1540				
83	81	321	325	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	1541				
83	81	643/2	651/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1542				
83	81	322	326	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1543				
83	81	645/2	653/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1544				
83	81	323	327	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1545				
83	81	647/2	655/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1546				
83	81	324	328	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1547				
83	81	649/2	657/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1548				
83	81	321	325	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1549				
83	81	643/2	651/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1550				
83	81	322	326	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1551				
83	81	645/2	653/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1552				
83	81	323	327	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1553				
83	81	647/2	655/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1554				
83	81	324	328	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1555				
83	81	649/2	657/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1556				
83	81	321	325	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	1557				
83	81	643/2	651/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1558				
83	81	322	326	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1559				
83	81	645/2	653/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1560				
83	81	323	327	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1561				
83	81	647/2	655/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1562				
83	81	324	328	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1563				
83	81	649/2	657/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1564				
84	82	325	329	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	1565				163
84	82	651/2	659/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1566				
84	82	326	330	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	1567				164
84	82	328	332	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1568				
84	82	325	329	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	1569				
84	82	651/2	659/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1570				
84	82	326	330	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1571				
84	82	653/2	661/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1572				
84	82	327	331	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1573				
84	82	655/2	663/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1574				
84	82	328	332	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1575				
84	82	657/2	665/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1576				
84	82	325	329	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1577				
84	82	651/2	659/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1578				
84	82	326	330	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1579				
84	82	653/2	661/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1580				
84	82	327	331	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1581				
84	82	655/2	663/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1582				
84	82	328	332	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1583				
84	82	657/2	665/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1584				
84	82	325	329	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	1585				
84	82	651/2	659/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1586				
84	82	326	330	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1587				
84	82	653/2	661/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1588				
84	82	327	331	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1589				
84	82	655/2	663/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1590				
84	82	328	332	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1591				
84	82	657/2	665/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1592				
85	83	329	333	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	1593				165
85	83	659/2	667/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1594				
85	83	330	334	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	1595				166
85	83	332	336	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1596				
85	83	329	333	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	1597				
85	83	659/2	667/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1598				
85	83	330	334	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1599				
85	83	661/2	669/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1600				
85	83	331	335	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1601				
85	83	663/2	671/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1602				
85	83	332	336	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1603				
85	83	665/2	673/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1604				
85	83	329	333	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1605				
85	83	659/2	667/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1606				
85	83	330	334	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1607				
85	83	661/2	669/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1608				
85	83	331	335	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1609				
85	83	663/2	671/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1610				
85	83	332	336	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1611				
85	83	665/2	673/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1612				
85	83	329	333	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	1613				
85	83	659/2	667/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1614				
85	83	330	334	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1615				
85	83	661/2	669/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1616				
85	83	331	335	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1617				
85	83	663/2	671/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1618				
85	83	332	336	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1619				
85	83	665/2	673/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1620				
86	84	333	337	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	1621				167
86	84	667/2	675/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1622				
86	84	334	338	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	1623				168
86	84	336	340	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1624				
86	84	333	337	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	1625				
86	84	667/2	675/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1626				
86	84	334	338	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1627				
86	84	669/2	677/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1628				
86	84	335	339	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1629				
86	84	671/2	679/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1630				
86	84	336	340	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1631				
86	84	673/2	681/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1632				
86	84	333	337	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1633				
86	84	667/2	675/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1634				
86	84	334	338	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1635				
86	84	669/2	677/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1636				
86	84	335	339	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1637				
86	84	671/2	679/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1638				
86	84	336	340	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1639				
86	84	673/2	681/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1640				
86	84	333	337	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	1641				
86	84	667/2	675/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1642				
86	84	334	338	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1643				
86	84	669/2	677/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1644				
86	84	335	339	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1645				
86	84	671/2	679/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1646				
86	84	336	340	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1647				
86	84	673/2	681/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1648				
87	85	337	341	1.5		0	0	Chord	4/4	1	1	3/8			1/4	3/2	1649		ornamentTurn		169
87	85	677/2	685/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1650				
87	85	339	343	1.0		1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1651		articStaccatoAbove		
87	85	681/2	689/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1652		articStaccatoAbove		
87	85	337	341	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	1653		articStaccatoAbove		
87	85	675/2	683/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1654		articStaccatoAbove		
87	85	338	342	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1655				170
87	85	677/2	685/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1656				
87	85	339	343	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1657		articStaccatoAbove		
87	85	679/2	687/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1658		articStaccatoAbove		
87	85	340	344	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1659		articStaccatoAbove		
87	85	681/2	689/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1660		articStaccatoAbove		
87	85	337	341	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1661				
87	85	675/2	683/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1662				
87	85	338	342	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1663				
87	85	677/2	685/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1664				
87	85	339	343	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1665				
87	85	679/2	687/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1666				
87	85	340	344	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1667				
87	85	681/2	689/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1668				
87	85	337	341	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	1669		articStaccatoAbove		
87	85	675/2	683/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1670		articStaccatoAbove		
87	85	338	342	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1671				171
87	85	677/2	685/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1672				
87	85	339	343	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1673		articStaccatoAbove		
87	85	679/2	687/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1674		articStaccatoAbove		
87	85	340	344	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1675		articStaccatoAbove		
87	85	681/2	689/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1676		articStaccatoAbove		
88	86	341	345	0.0		0	0	StaffText	4/4	1	1	0								cresc.	
88	86	341	345	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	1677				172
88	86	683/2	691/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1678				
88	86	342	346	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	1679				173
88	86	344	348	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1680				
88	86	341	345	0.0		0	0	StaffText	4/4	2	1	0								cresc.	
88	86	341	345	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	1681				
88	86	683/2	691/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1682				
88	86	342	346	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1683				
88	86	685/2	693/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1684				
88	86	343	347	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1685				
88	86	687/2	695/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1686				
88	86	344	348	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1687				
88	86	689/2	697/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1688				
88	86	341	345	0.0		0	0	StaffText	4/4	3	1	0								cresc.	
88	86	341	345	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1689				
88	86	683/2	691/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1690				
88	86	342	346	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1691				
88	86	685/2	693/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1692				
88	86	343	347	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1693				
88	86	687/2	695/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1694				
88	86	344	348	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1695				
88	86	689/2	697/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1696				
88	86	341	345	0.0		0	0	StaffText	4/4	4	1	0								cresc.	
88	86	341	345	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	1697				
88	86	683/2	691/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1698				
88	86	342	346	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1699				
88	86	685/2	693/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1700				
88	86	343	347	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1701				
88	86	687/2	695/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1702				
88	86	344	348	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1703				
88	86	689/2	697/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1704				
89	87	345	349	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	1705				174
89	87	346	350	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	1706				175
89	87	348	352	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1707				
89	87	691/2	699/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1708				
89	87	346	350	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1709				
89	87	693/2	701/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1710				
89	87	347	351	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1711				
89	87	695/2	703/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1712				
89	87	348	352	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1713				
89	87	697/2	705/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1714				
89	87	691/2	699/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1715				
89	87	346	350	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1716				
89	87	693/2	701/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1717				
89	87	347	351	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1718				
89	87	695/2	703/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1719				
89	87	348	352	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1720				
89	87	697/2	705/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1721				
89	87	691/2	699/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1722				
89	87	346	350	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1723				
89	87	693/2	701/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1724				
89	87	347	351	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1725				
89	87	695/2	703/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1726				
89	87	348	352	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1727				
89	87	697/2	705/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1728				
90	88	349	353	3.0		0	0	Chord	4/4	1	1	3/4			1/2	3/2	1729				
90	88	352	356	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1730				
90	88	699/2	707/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1731				
90	88	350	354	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1732				
90	88	701/2	709/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1733				
90	88	351	355	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1734				
90	88	703/2	711/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1735				
90	88	352	356	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1736				
90	88	705/2	713/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1737				
90	88	699/2	707/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1738				
90	88	350	354	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1739				
90	88	701/2	709/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1740				
90	88	351	355	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1741				
90	88	703/2	711/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1742				
90	88	352	356	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1743				
90	88	705/2	713/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1744				
90	88	699/2	707/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1745				
90	88	350	354	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1746				
90	88	701/2	709/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1747				
90	88	351	355	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1748				
90	88	703/2	711/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1749				
90	88	352	356	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1750				
90	88	705/2	713/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1751				
91	89	353	357	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	1752				176
91	89	354	358	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	1753				176
91	89	356	360	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1754				
91	89	353	357	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	1755				
91	89	707/2	715/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1756				
91	89	354	358	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1757				
91	89	709/2	717/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1758				
91	89	355	359	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1759				
91	89	711/2	719/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1760				
91	89	356	360	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1761				
91	89	713/2	721/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1762				
91	89	353	357	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1763				
91	89	707/2	715/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1764				
91	89	354	358	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1765				
91	89	709/2	717/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1766				
91	89	355	359	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1767				
91	89	711/2	719/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1768				
91	89	356	360	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1769				
91	89	713/2	721/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1770				
91	89	353	357	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	1771				
91	89	707/2	715/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1772				
