mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
29	29	169/2	169/2	0.375	1/8	1/8	Chord	3/4	1	1	3/32		1/16	3/2	423							103		
29	29	679/8	679/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	424									
29	29	85	85	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	425							104		
29	29	86	86	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	426							104		
29	29	173/2	173/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	427									
29	29	84	84	0.0	0	0	Dynamic	3/4	2	1	0					p								
29	29	84	84	0.0	0	0	Spanner	3/4	2	1	0												42	
29	29	84	84	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	428							105	42	
29	29	169/2	169/2	0.0	1/8	1/8	Spanner	3/4	2	1	0													
29	29	169/2	169/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	429									
29	29	85	85	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	430							106		
29	29	171/2	171/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	431							106		
29	29	86	86	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	432									
29	29	84	84	0.0	0	0	Dynamic	3/4	3	1	0					p								
29	29	84	84	0.0	0	0	Spanner	3/4	3	1	0												43	
29	29	84	84	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	433							107	43	
29	29	169/2	169/2	0.0	1/8	1/8	Spanner	3/4	3	1	0											107		
29	29	169/2	169/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	434							107		
29	29	85	85	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	435							107		
29	29	86	86	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	436									
29	29	84	84	0.0	0	0	Dynamic	3/4	4	1	0					p								
29	29	84	84	0.0	0	0	Dynamic	3/4	4	1	0					p								
29	29	84	84	0.0	0	0	Spanner	3/4	4	1	0												44	
29	29	84	84	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	437								44	
29	29	85	85	0.0	1/4	1/4	Spanner	3/4	4	1	0													
29	29	85	85	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	438									
29	29	86	86	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	439									
30	30	87	87	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	440							108		
30	30	351/4	351/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	441									
30	30	88	88	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	442									
30	30	87	87	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	443									
30	30	88	88	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	444									
30	30	177/2	177/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	445							109		
30	30	89	89	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	446							109		
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	447									
30	30	87	87	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	448									
30	30	88	88	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	449									
30	30	177/2	177/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	450							110		
30	30	89	89	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	451							110		
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	452									
30	30	87	87	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	453							111		
30	30	88	88	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	454							111		
30	30	89	89	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	455									
31	31	90	90	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	456							112		
31	31	363/4	363/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	457									
31	31	91	91	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	458									
31	31	183/2	183/2	0.0	3/8	3/8	StaffText	3/4	2	1	0							<i>cresc.</i>						
31	31	183/2	183/2	1.0	3/8	3/8	Chord	3/4	2	1	1/4		1/4	1	459									
31	31	185/2	185/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	460									
31	31	90	90	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	461									
31	31	91	91	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	462							113		
31	31	92	92	0.0	1/2	1/2	StaffText	3/4	3	1	0							<i>cresc.</i>						
31	31	92	92	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	463									
31	31	90	90	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	464									
31	31	91	91	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	465							114		
31	31	92	92	0.0	1/2	1/2	StaffText	3/4	4	1	0							<i>cresc.</i>						
31	31	92	92	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	466									
32	32	93	93	0.0	0	0	Dynamic	3/4	2	1	0					p								
32	32	93	93	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	467							115		
32	32	94	94	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	468							115		
32	32	95	95	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	469							115		
32	32	191/2	191/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	470									
32	32	93	93	0.0	0	0	Dynamic	3/4	3	1	0					p								
32	32	93	93	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	471							116		
32	32	94	94	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	472							116		
32	32	95	95	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	473							116		
32	32	191/2	191/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	474									
32	32	93	93	0.0	0	0	Dynamic	3/4	4	1	0					p								
32	32	93	93	0.5	0	0	Chord	3/4	4	1	1/8		1/8	1	475							117		
32	32	187/2	187/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	476							117		
32	32	94	94	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	477							117		
32	32	95	95	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	478									
33	33	98	98	0.0	1/2	1/2	Spanner	3/4	1	1	0													27
33	33	98	98	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	479							118		27
33	33	197/2	197/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	480									27
33	33	96	96	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	481							119		
33	33	193/2	193/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	482									
33	33	97	97	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	483									
33	33	98	98	0.0	1/2	1/2	Spanner	3/4	2	1	0													28
33	33	98	98	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	484									28
33	33	96	96	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	485									
33	33	97	97	0.0	1/4	1/4	Spanner	3/4	3	1	0												45	
33	33	97	97	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	486							120	45	
33	33	195/2	195/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	487								45	
33	33	98	98	0.0	1/2	1/2	Spanner	3/4	3	1	0													
33	33	98	98	0.0	1/2	1/2	Spanner	3/4	3	1	0													29
33	33	98	98	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	488									29
33	33	96	96	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	489							121		
33	33	97	97	0.0	1/4	1/4	Spanner	3/4	4	1	0											121	46	
33	33	97	97	0.5	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	490							121	46	
33	33	195/2	195/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	491								46	
33	33	98	98	0.0	1/2	1/2	Spanner	3/4	4	1	0													
33	33	98	98	0.0	1/2	1/2	Spanner	3/4	4	1	0													30
33	33	98	98	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	492									30
34	34	99	99	0.0	0	0	Dynamic	3/4	1	1	0					p								
34	34	99	99	0.0	0	0	Spanner	3/4	1	1	0													
34	34	99	99	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	493							122		
34	34	100	100	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	494							122		
34	34	101	101	0.0	1/2	1/2	Chord	3/4	1	1	0	grace32	1/32	2/3	495							122		
34	34	101	101	0.0	1/2	1/2	Chord	3/4	1	1	0	grace32	1/32	2/3	496							122		
34	34	101	101	0.0	1/2	1/2	Chord	3/4	1	1	0	grace32	1/32	2/3	497							122		
34	34	101	101	0.0	1/2	1/2	Chord	3/4	1	1	0	grace32	1/32	2/3	498							122		
34	34	101	101	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12		1/8	2/3	499							122		
34	34	304/3	304/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12		1/8	2/3	500							122		
34	34	305/3	305/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12		1/8	2/3	501									
34	34	99	99	0.0	0	0	Spanner	3/4	2	1	0													
34	34	99	99	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	502							123		
34	34	100	100	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	503							123		
34	34	101	101	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	504							123		
34	34	99	99	0.0	0	0	Dynamic	3/4	3	1	0					p								
34	34	99	99	0.0	0	0	Dynamic	3/4	3	1	0					p								
34	34	99	99	0.0	0	0	Spanner	3/4	3	1	0													
34	34	99	99	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	505									
34	34	100	100	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	506									
34	34	101	101	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	507									
34	34	99	99	0.0	0	0	Dynamic	3/4	4	1	0					p								
34	34	99	99	0.0	0	0	Spanner	3/4	4	1	0													
34	34	99	99	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	508							124		
34	34	100	100	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	509							124		
34	34	101	101	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	510									
35	35	102	102	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	511							125		
35	35	205/2	205/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	512									
35	35	103	103	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	513									
35	35	104	104	0.0	1/2	1/2	StaffText	3/4	1	1	0							<i>cresc.</i>						
35	35	104	104	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	514							126		
35	35	209/2	209/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	515							126		
35	35	419/4	419/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	516									
35	35	102	102	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	517							123		
35	35	103	103	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	518									
35	35	104	104	0.0	1/2	1/2	StaffText	3/4	2	1	0							<i>cresc.</i>						
35	35	104	104	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	519									
35	35	102	102	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	520									
35	35	103	103	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	521							127		
35	35	104	104	0.0	1/2	1/2	StaffText	3/4	3	1	0							<i>cresc.</i>						
35	35	104	104	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	522									
35	35	102	102	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	523							128		
35	35	103	103	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	524							128		
35	35	104	104	0.0	1/2	1/2	StaffText	3/4	4	1	0							<i>cresc.</i>						
35	35	104	104	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	525									
36	36	105	105	0.0	0	0	Dynamic	3/4	1	1	0					f								
36	36	105	105	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	526							129		
36	36	211/2	211/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	527									
36	36	106	106	0.0	1/4	1/4	Spanner	3/4	1	1	0												47	
36	36	106	106	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	528							130	47	
36	36	215/2	215/2	0.375	5/8	5/8	Chord	3/4	1	1	3/32		1/16	3/2	529							130	47	
36	36	863/8	863/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	530								47	
36	36	105	105	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	531									
36	36	106	106	0.0	1/4	1/4	Spanner	3/4	2	1	0												48	
36	36	106	106	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	532								48	
36	36	107	107	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	533								48	
36	36	105	105	0.0	0	0	Dynamic	3/4	3	1	0					f								
36	36	105	105	0.0	0	0	Dynamic	3/4	3	1	0					f								
36	36	105	105	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	534									
36	36	106	106	0.0	1/4	1/4	Spanner	3/4	3	1	0												49	
36	36	106	106	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	535								49	
36	36	107	107	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	536								49	
36	36	105	105	0.0	0	0	Dynamic	3/4	4	1	0					f								
36	36	105	105	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	537									
36	36	106	106	0.0	1/4	1/4	Spanner	3/4	4	1	0												50	
36	36	106	106	0.5	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	538							131	50	
36	36	213/2	213/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	539							131	50	
36	36	107	107	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	540								50	
37	37	108	108	0.0	0	0	Spanner	3/4	1	1	0													
37	37	108	108	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	541							132		
37	37	217/2	217/2	0.0	1/8	1/8	StaffText	3/4	1	1	0							<i>cresc.</i>						
37	37	217/2	217/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	542									
37	37	109	109	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	543							133		
37	37	219/2	219/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	544									
37	37	110	110	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	545							134		
37	37	221/2	221/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	546									
37	37	108	108	0.0	0	0	Dynamic	3/4	2	1	0					p								
37	37	108	108	0.0	0	0	Spanner	3/4	2	1	0													
37	37	108	108	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	547									
37	37	109	109	0.0	1/4	1/4	StaffText	3/4	2	1	0							<i>cresc.</i>						
37	37	109	109	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	548							135		
37	37	219/2	219/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	549									
37	37	110	110	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	550							136		
37	37	221/2	221/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	551									
37	37	108	108	0.0	0	0	Dynamic	3/4	3	1	0					p								
37	37	108	108	0.0	0	0	Spanner	3/4	3	1	0													
37	37	108	108	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	552									
37	37	109	109	0.0	1/4	1/4	StaffText	3/4	3	1	0							<i>cresc.</i>						
37	37	109	109	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	553							137		
37	37	219/2	219/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	554									
37	37	110	110	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	555							138		
37	37	221/2	221/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	556									
37	37	108	108	0.5	0	0	Chord	3/4	3	2	1/8		1/8	1	557									
37	37	217/2	217/2	0.5	1/8	1/8	Chord	3/4	3	2	1/8		1/8	1	558									
37	37	108	108	0.0	0	0	Dynamic	3/4	4	1	0					p								
37	37	108	108	0.0	0	0	StaffText	3/4	4	1	0							<i>cresc.</i>						
37	37	108	108	0.0	0	0	Dynamic	3/4	4	1	0					p								
37	37	108	108	0.0	0	0	Spanner	3/4	4	1	0													
37	37	108	108	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	559							139		
37	37	109	109	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	560							139		
37	37	110	110	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	561									
38	38	111	111	0.0	0	0	Spanner	3/4	1	1	0												51	
38	38	111	111	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	562							140	51	
38	38	223/2	223/2	0.375	1/8	1/8	Chord	3/4	1	1	3/32		1/16	3/2	563							140	51	
38	38	895/8	895/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	564								51	
38	38	112	112	0.0	1/4	1/4	Spanner	3/4	1	1	0													
38	38	112	112	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	565							141		
38	38	113	113	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	566							141		
38	38	227/2	227/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	567									
38	38	111	111	0.0	0	0	Spanner	3/4	2	1	0												52	
38	38	111	111	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	568								52	
38	38	112	112	0.0	1/4	1/4	Dynamic	3/4	2	1	0					p								
38	38	112	112	0.0	1/4	1/4	Spanner	3/4	2	1	0													
38	38	112	112	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	569									
38	38	225/2	225/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	570									
38	38	113	113	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	571							142		
38	38	227/2	227/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	572									
38	38	111	111	0.0	0	0	Spanner	3/4	3	1	0												53	
38	38	111	111	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	573							143	53	
38	38	223/2	223/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	574							143	53	
38	38	112	112	0.0	1/4	1/4	Dynamic	3/4	3	1	0					p						143		
38	38	112	112	0.0	1/4	1/4	Spanner	3/4	3	1	0											143		
38	38	112	112	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	575							143		
38	38	225/2	225/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	576									
38	38	113	113	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	577									
38	38	111	111	0.0	0	0	Spanner	3/4	4	1	0												54	
38	38	111	111	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	578								54	
38	38	112	112	0.0	1/4	1/4	Dynamic	3/4	4	1	0					p								
38	38	112	112	0.0	1/4	1/4	Dynamic	3/4	4	1	0					p								
38	38	112	112	0.0	1/4	1/4	Spanner	3/4	4	1	0													
38	38	112	112	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	579									
38	38	113	113	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	580									
39	39	114	114	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	581							144		
39	39	229/2	229/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	582							144		
39	39	115	115	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	583									
39	39	114	114	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	584							145		
39	39	229/2	229/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	585									
39	39	115	115	0.0	1/4	1/4	Spanner	3/4	2	1	0													31
39	39	115	115	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	586									31
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	587									31
39	39	116	116	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	588							146		31
39	39	233/2	233/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	589									31
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	590									31
39	39	116	116	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	591									31
39	39	114	114	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	592							147		
39	39	229/2	229/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	593									
39	39	115	115	0.0	1/4	1/4	Spanner	3/4	3	1	0													32
39	39	115	115	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	594									32
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	595									32
39	39	116	116	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	596							148		32
39	39	233/2	233/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	597									32
39	39	114	114	1.5	0	0	Chord	3/4	4	1	3/8		1/4	3/2	598									
39	39	231/2	231/2	0.0	3/8	3/8	Spanner	3/4	4	1	0													33
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	599							149		33
39	39	116	116	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	600							149		33
39	39	233/2	233/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	601									33
40	40	117	117	0.0	0	0	Spanner	3/4	2	1	0													
40	40	117	117	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	602		articStaccatoBelow					150		
40	40	352/3	352/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	603		articStaccatoBelow					150		
40	40	353/3	353/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	604		articStaccatoBelow							
40	40	118	118	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12		1/8	2/3	605		articStaccatoBelow					151		
40	40	355/3	355/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12		1/8	2/3	606		articStaccatoBelow					151		
40	40	356/3	356/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12		1/8	2/3	607		articStaccatoBelow							
40	40	119	119	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12		1/8	2/3	608		articStaccatoBelow					152		
40	40	358/3	358/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12		1/8	2/3	609		articStaccatoBelow					152		
40	40	359/3	359/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12		1/8	2/3	610		articStaccatoBelow							
40	40	117	117	0.0	0	0	Dynamic	3/4	3	1	0					pp								
40	40	117	117	0.0	0	0	Dynamic	3/4	3	1	0					pp								
40	40	117	117	0.0	0	0	Spanner	3/4	3	1	0													
40	40	117	117	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	611		articStaccatoBelow					153		
40	40	352/3	352/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	612		articStaccatoBelow					153		
40	40	353/3	353/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	613		articStaccatoBelow							
40	40	118	118	0.3333333333333333	1/4	1/4	Chord	3/4	3	1	1/12		1/8	2/3	614		articStaccatoBelow					154		
40	40	355/3	355/3	0.3333333333333333	1/3	1/3	Chord	3/4	3	1	1/12		1/8	2/3	615		articStaccatoBelow					154		
40	40	356/3	356/3	0.3333333333333333	5/12	5/12	Chord	3/4	3	1	1/12		1/8	2/3	616		articStaccatoBelow							
40	40	119	119	0.3333333333333333	1/2	1/2	Chord	3/4	3	1	1/12		1/8	2/3	617		articStaccatoBelow					155		
40	40	358/3	358/3	0.3333333333333333	7/12	7/12	Chord	3/4	3	1	1/12		1/8	2/3	618		articStaccatoBelow					155		
40	40	359/3	359/3	0.3333333333333333	2/3	2/3	Chord	3/4	3	1	1/12		1/8	2/3	619		articStaccatoBelow							
40	40	117	117	0.0	0	0	Dynamic	3/4	4	1	0					pp								
40	40	117	117	0.0	0	0	Spanner	3/4	4	1	0													
40	40	117	117	0.3333333333333333	0	0	Chord	3/4	4	1	1/12		1/8	2/3	620		articStaccatoBelow					156		
40	40	352/3	352/3	0.3333333333333333	1/12	1/12	Chord	3/4	4	1	1/12		1/8	2/3	621		articStaccatoBelow					156		
40	40	353/3	353/3	0.3333333333333333	1/6	1/6	Chord	3/4	4	1	1/12		1/8	2/3	622		articStaccatoBelow							
40	40	118	118	0.3333333333333333	1/4	1/4	Chord	3/4	4	1	1/12		1/8	2/3	623		articStaccatoBelow					157		
40	40	355/3	355/3	0.3333333333333333	1/3	1/3	Chord	3/4	4	1	1/12		1/8	2/3	624		articStaccatoBelow					157		
40	40	356/3	356/3	0.3333333333333333	5/12	5/12	Chord	3/4	4	1	1/12		1/8	2/3	625		articStaccatoBelow							
40	40	119	119	0.3333333333333333	1/2	1/2	Chord	3/4	4	1	1/12		1/8	2/3	626		articStaccatoBelow					158		
40	40	358/3	358/3	0.3333333333333333	7/12	7/12	Chord	3/4	4	1	1/12		1/8	2/3	627		articStaccatoBelow					158		
40	40	359/3	359/3	0.3333333333333333	2/3	2/3	Chord	3/4	4	1	1/12		1/8	2/3	628		articStaccatoBelow							
41	41	121	121	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	629									
41	41	120	120	0.0	0	0	Dynamic	3/4	2	1	0					pp								
41	41	120	120	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	630									
41	41	361/3	361/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	631									
41	41	362/3	362/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	632									
41	41	121	121	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12		1/8	2/3	633									
41	41	364/3	364/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12		1/8	2/3	634									
41	41	365/3	365/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12		1/8	2/3	635									
41	41	122	122	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12		1/8	2/3	636									
41	41	367/3	367/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12		1/8	2/3	637									
41	41	368/3	368/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12		1/8	2/3	638									
41	41	120	120	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	639									
41	41	361/3	361/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	640									
41	41	362/3	362/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	641									
41	41	121	121	0.3333333333333333	1/4	1/4	Chord	3/4	3	1	1/12		1/8	2/3	642									
