mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	Trill:trill
261	261	390	390	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	3317							171			
261	261	781/2	781/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8		1/8	1	3318							171			
261	261	391	391	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	3319							171			
261	261	390	390	0.0	0	0	StaffText	3/8	4	1	0							<i>cresc.</i>							
261	261	390	390	0.5	0	0	Chord	3/8	4	1	1/8		1/8	1	3320							172			
261	261	781/2	781/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	3321							172			
261	261	391	391	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	3322							172			
262	262	783/2	783/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	3323										0
262	262	783/2	783/2	0.375	0	0	Chord	3/8	2	1	3/32		1/16	3/2	3324							170			
262	262	3135/8	3135/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	3325							170			
262	262	392	392	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	3326							170			
262	262	785/2	785/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	3327										
262	262	783/2	783/2	0.375	0	0	Chord	3/8	3	1	3/32		1/16	3/2	3328							171			
262	262	3135/8	3135/8	0.125	3/32	3/32	Chord	3/8	3	1	1/32		1/32	1	3329							171			
262	262	392	392	0.5	1/8	1/8	Chord	3/8	3	1	1/8		1/8	1	3330							171			
262	262	785/2	785/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	3331										
262	262	783/2	783/2	0.5	0	0	Chord	3/8	4	1	1/8		1/8	1	3332							172			
262	262	392	392	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	3333							172			
262	262	785/2	785/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	3334										
263	263	393	393	0.0	0	0	Dynamic	3/8	1	1	0					f									0
263	263	393	393	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	3335										0
263	263	787/2	787/2	0.0	1/8	1/8	Spanner	3/8	1	1	0														
263	263	787/2	787/2	0.0	1/8	1/8	Spanner	3/8	1	1	0														1
263	263	787/2	787/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	3336										1
263	263	393	393	0.0	0	0	Dynamic	3/8	2	1	0					f									
263	263	393	393	0.375	0	0	Chord	3/8	2	1	3/32		1/16	3/2	3337							173			
263	263	3147/8	3147/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	3338										
263	263	787/2	787/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	3339		articStaccatoAbove								
263	263	393	393	0.0	0	0	Dynamic	3/8	3	1	0					f									
263	263	393	393	0.375	0	0	Chord	3/8	3	1	3/32		1/16	3/2	3340							174			
263	263	3147/8	3147/8	0.125	3/32	3/32	Chord	3/8	3	1	1/32		1/32	1	3341										
263	263	787/2	787/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8		1/8	1	3342		articStaccatoAbove								
263	263	393	393	0.0	0	0	Dynamic	3/8	4	1	0					f									
263	263	393	393	0.5	0	0	Chord	3/8	4	1	1/8		1/8	1	3343							175			
263	263	787/2	787/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	3344										
264	264	789/2	789/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	3345										1
264	264	395	395	0.0	1/8	1/8	Dynamic	3/8	1	1	0					sf									
264	264	395	395	0.0	1/8	1/8	Spanner	3/8	1	1	0														
264	264	395	395	0.0	1/8	1/8	Chord	3/8	1	1	0	grace16after	1/16	1	3346										
264	264	395	395	0.0	1/8	1/8	Chord	3/8	1	1	0	grace16after	1/16	1	3347										
264	264	395	395	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	3348		ornamentTrill								
264	264	395	395	0.0	1/8	1/8	Dynamic	3/8	2	1	0					f									
264	264	395	395	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	3349										
264	264	395	395	0.0	1/8	1/8	Dynamic	3/8	3	1	0					f									
264	264	395	395	0.5	1/8	1/8	Chord	3/8	3	1	1/8		1/8	1	3350										
264	264	395	395	0.0	1/8	1/8	Dynamic	3/8	4	1	0					f									
264	264	395	395	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	3351										
265	265	396	396	0.0	0	0	Dynamic	3/8	1	1	0					ff									
265	265	396	396	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	3352										
265	265	1585/4	1585/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	3353										
265	265	793/2	793/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	3354										
265	265	397	397	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	3355										
265	265	396	396	0.0	0	0	Dynamic	3/8	2	1	0					ff									
265	265	396	396	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	3356										
265	265	1585/4	1585/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	3357										
265	265	793/2	793/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	3358										
265	265	397	397	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	3359										
265	265	396	396	0.0	0	0	Dynamic	3/8	3	1	0					ff									
265	265	396	396	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	3360										
265	265	1585/4	1585/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	3361										
265	265	793/2	793/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8		1/8	1	3362										
265	265	397	397	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	3363										
265	265	396	396	0.0	0	0	Dynamic	3/8	4	1	0					ff									
265	265	396	396	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	3364										
265	265	1585/4	1585/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	3365										
265	265	793/2	793/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	3366										
265	265	397	397	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	3367										
266	266	795/2	795/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	3368										
266	266	1591/4	1591/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	3369										
266	266	398	398	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	3370										
266	266	797/2	797/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	3371										
266	266	795/2	795/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	3372										
266	266	1591/4	1591/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	3373										
266	266	398	398	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	3374										
266	266	797/2	797/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	3375										
266	266	795/2	795/2	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	3376										
266	266	1591/4	1591/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	3377										
266	266	398	398	0.5	1/8	1/8	Chord	3/8	3	1	1/8		1/8	1	3378										
266	266	797/2	797/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	3379										
266	266	795/2	795/2	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	3380										
266	266	1591/4	1591/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	3381										
266	266	398	398	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	3382										
266	266	797/2	797/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	3383										
267	267	399	399	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	3384										
267	267	1597/4	1597/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	3385										
267	267	799/2	799/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	3386										
267	267	1599/4	1599/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	3387										
267	267	400	400	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	3388										
267	267	1601/4	1601/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	3389										
267	267	399	399	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	3390										
267	267	1597/4	1597/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	3391										
267	267	799/2	799/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	3392										
267	267	1599/4	1599/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	3393										
267	267	400	400	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	3394										
267	267	1601/4	1601/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	3395										
267	267	399	399	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	3396										
267	267	1597/4	1597/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	3397										
267	267	799/2	799/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	3398										
267	267	1599/4	1599/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	3399										
267	267	400	400	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	3400										
267	267	1601/4	1601/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	3401										
267	267	399	399	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	3402										
267	267	1597/4	1597/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	3403										
267	267	799/2	799/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	3404										
267	267	1599/4	1599/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	3405										
267	267	400	400	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	3406										
267	267	1601/4	1601/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	3407										
268	268	801/2	801/2	0.0	0	0	Dynamic	3/8	1	1	0					sf									
268	268	801/2	801/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	3408										
268	268	801/2	801/2	0.0	0	0	Dynamic	3/8	2	1	0					sf									
268	268	801/2	801/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	3409										
268	268	801/2	801/2	0.0	0	0	Dynamic	3/8	3	1	0					sf									
268	268	801/2	801/2	1.5	0	0	Chord	3/8	3	1	3/8		1/4	3/2	3410										
268	268	801/2	801/2	0.0	0	0	Dynamic	3/8	4	1	0					sf									
268	268	801/2	801/2	1.5	0	0	Chord	3/8	4	1	3/8		1/4	3/2	3411										
269	269	402	402	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	3412										
269	269	1609/4	1609/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	3413										
269	269	805/2	805/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	3414										
269	269	1611/4	1611/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	3415										
269	269	403	403	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	3416										
269	269	1613/4	1613/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	3417										
269	269	402	402	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	3418										
269	269	1609/4	1609/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	3419										
269	269	805/2	805/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	3420										
269	269	1611/4	1611/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	3421										
269	269	403	403	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	3422										
269	269	1613/4	1613/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	3423										
269	269	402	402	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	3424										
269	269	1609/4	1609/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	3425										
269	269	805/2	805/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	3426										
269	269	1611/4	1611/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	3427										
269	269	403	403	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	3428										
269	269	1613/4	1613/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	3429										
269	269	402	402	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	3430										
269	269	1609/4	1609/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	3431										
269	269	805/2	805/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	3432										
269	269	1611/4	1611/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	3433										
269	269	403	403	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	3434										
269	269	1613/4	1613/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	3435										
270	270	807/2	807/2	0.0	0	0	Dynamic	3/8	1	1	0					sf									
270	270	807/2	807/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	3436										
270	270	807/2	807/2	0.0	0	0	Dynamic	3/8	2	1	0					sf									
270	270	807/2	807/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	3437										
270	270	807/2	807/2	0.0	0	0	Dynamic	3/8	3	1	0					sf									
270	270	807/2	807/2	1.5	0	0	Chord	3/8	3	1	3/8		1/4	3/2	3438										
270	270	807/2	807/2	0.0	0	0	Dynamic	3/8	4	1	0					sf									
270	270	807/2	807/2	1.5	0	0	Chord	3/8	4	1	3/8		1/4	3/2	3439										
271	271	405	405	0.0	0	0	Dynamic	3/8	3	1	0					p									
271	271	405	405	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	3440										
271	271	1621/4	1621/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	3441										
271	271	811/2	811/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	3442										
271	271	1623/4	1623/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	3443										
271	271	406	406	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	3444										
271	271	1625/4	1625/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	3445										
272	272	813/2	813/2	0.0	0	0	Dynamic	3/8	1	1	0					p									
272	272	813/2	813/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	3446										
272	272	1627/4	1627/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	3447										
272	272	407	407	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	3448										
272	272	1629/4	1629/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	3449										
272	272	815/2	815/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	3450										
272	272	1631/4	1631/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	3451										
272	272	813/2	813/2	0.0	0	0	Dynamic	3/8	2	1	0					p									
272	272	813/2	813/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	3452										
272	272	1627/4	1627/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	3453										
272	272	407	407	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	3454										
272	272	1629/4	1629/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	3455										
272	272	815/2	815/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	3456										
272	272	1631/4	1631/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	3457										
273	273	408	408	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	3458										
273	273	1633/4	1633/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	3459										
273	273	817/2	817/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	3460										
273	273	1635/4	1635/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	3461										
273	273	409	409	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	3462										
273	273	1637/4	1637/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	3463										
274	274	819/2	819/2	0.0	0	0	Dynamic	3/8	4	1	0					p									
274	274	819/2	819/2	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	3464										
274	274	1639/4	1639/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	3465										
274	274	410	410	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	3466										
274	274	1641/4	1641/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	3467										
274	274	821/2	821/2	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	3468										
274	274	1643/4	1643/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	3469										
275	275	411	411	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	3470										
275	275	1647/4	1647/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	3471		articStaccatoAbove								
275	275	412	412	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	3472		articStaccatoAbove								
275	275	1649/4	1649/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	3473		articStaccatoAbove								
275	275	411	411	0.0	0	0	Dynamic	3/8	2	1	0					fp									
275	275	411	411	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	3474										
275	275	1645/4	1645/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	3475										
275	275	823/2	823/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	3476										
275	275	1647/4	1647/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	3477										
275	275	412	412	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	3478										
275	275	1649/4	1649/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	3479										
275	275	411	411	0.0	0	0	Dynamic	3/8	3	1	0					fp									
275	275	411	411	0.0	0	0	Dynamic	3/8	3	1	0					fp									
275	275	411	411	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	3480										
275	275	1645/4	1645/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	3481										
275	275	823/2	823/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	3482										
275	275	1647/4	1647/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	3483										
275	275	412	412	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	3484										
275	275	1649/4	1649/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	3485										
275	275	411	411	0.0	0	0	Dynamic	3/8	4	1	0					f									
275	275	411	411	0.5	0	0	Chord	3/8	4	1	1/8		1/8	1	3486										
276	276	825/2	825/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	3487							176			
276	276	1651/4	1651/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	3488										
276	276	413	413	0.375	1/8	1/8	Chord	3/8	1	1	3/32		1/16	3/2	3489		articStaccatoAbove								
276	276	3307/8	3307/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	3490		articStaccatoAbove								
276	276	827/2	827/2	0.375	1/4	1/4	Chord	3/8	1	1	3/32		1/16	3/2	3491		articStaccatoAbove								
276	276	3311/8	3311/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	3492		articStaccatoAbove								
276	276	825/2	825/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	3493										
276	276	1651/4	1651/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	3494										
276	276	413	413	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	3495										
276	276	1653/4	1653/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	3496										
276	276	827/2	827/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	3497										
276	276	1655/4	1655/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	3498										
276	276	825/2	825/2	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	3499										
276	276	1651/4	1651/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	3500										
276	276	413	413	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	3501										
276	276	1653/4	1653/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	3502										
276	276	827/2	827/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	3503										
276	276	1655/4	1655/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	3504										
277	277	414	414	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	3505							177			
277	277	829/2	829/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	3506							177			
277	277	415	415	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	3507										
277	277	414	414	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	3508										
277	277	1657/4	1657/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	3509										
277	277	829/2	829/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	3510										
277	277	1659/4	1659/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	3511										
277	277	415	415	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	3512										
277	277	1661/4	1661/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	3513										
277	277	414	414	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	3514										
277	277	1657/4	1657/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	3515										
277	277	829/2	829/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	3516										
277	277	1659/4	1659/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	3517										
277	277	415	415	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	3518										
277	277	1661/4	1661/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	3519										
277	277	414	414	0.0	0	0	Dynamic	3/8	4	1	0					p									
277	277	414	414	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	3520		articStaccatoAbove								
277	277	1657/4	1657/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	3521		articStaccatoAbove								
277	277	829/2	829/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	3522		articStaccatoAbove								
277	277	1659/4	1659/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	3523		articStaccatoAbove								
277	277	415	415	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	3524		articStaccatoAbove								
277	277	1661/4	1661/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	3525		articStaccatoAbove								
278	278	831/2	831/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	3526							178			
278	278	1663/4	1663/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	3527										
278	278	416	416	0.375	1/8	1/8	Chord	3/8	1	1	3/32		1/16	3/2	3528		articStaccatoAbove								
278	278	3331/8	3331/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	3529		articStaccatoAbove								
278	278	833/2	833/2	0.375	1/4	1/4	Chord	3/8	1	1	3/32		1/16	3/2	3530		articStaccatoAbove								
278	278	3335/8	3335/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	3531		articStaccatoAbove								
278	278	831/2	831/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	3532										
278	278	1663/4	1663/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	3533										
278	278	416	416	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	3534										
278	278	1665/4	1665/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	3535										
278	278	833/2	833/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	3536										
278	278	1667/4	1667/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	3537										
278	278	831/2	831/2	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	3538										
278	278	1663/4	1663/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	3539										
278	278	416	416	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	3540										
278	278	1665/4	1665/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	3541										
278	278	833/2	833/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	3542										
278	278	1667/4	1667/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	3543										
278	278	831/2	831/2	0.5	0	0	Chord	3/8	4	1	1/8		1/8	1	3544										
278	278	833/2	833/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	3545										
279	279	417	417	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	3546							179			
279	279	1669/4	1669/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	3547										
279	279	835/2	835/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	3548		articStaccatoAbove								
279	279	1671/4	1671/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	3549		articStaccatoAbove								
279	279	418	418	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	3550		articStaccatoAbove								
279	279	1673/4	1673/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	3551		articStaccatoAbove								
279	279	417	417	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	3552										
279	279	1673/4	1673/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	3553										
279	279	417	417	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	3554										
279	279	1673/4	1673/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	3555										
279	279	417	417	0.5	0	0	Chord	3/8	4	1	1/8		1/8	1	3556										
280	280	837/2	837/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	3557							180			
280	280	1675/4	1675/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	3558										
280	280	419	419	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	3559		articStaccatoAbove								
280	280	1677/4	1677/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	3560		articStaccatoAbove								
280	280	839/2	839/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	3561		articStaccatoAbove								
280	280	1679/4	1679/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	3562		articStaccatoAbove								
280	280	837/2	837/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	3563										
280	280	837/2	837/2	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	3564										
280	280	1679/4	1679/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	3565										
280	280	1679/4	1679/4	0.0	5/16	5/16	Dynamic	3/8	4	1	0					p									
280	280	1679/4	1679/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	3566										
281	281	420	420	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	3567		articStaccatoAbove								
