quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	harmony_layer	label	regex_match	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
240	1.5	61	60	3/4	3/4	2/2	4	1		1	viio43/ii	dcml	c#	VI		viio43/ii		vii	o	43		ii			o7	1	0	-6, -9, 0, -3		0	-6
483/2	0.5	62	61	1/8	1/8	2/2	4	1		1	ii6	dcml	c#	VI		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
242	0.5	62	61	1/4	1/4	2/2	4	1		1	iii6	dcml	c#	VI		iii6		iii		6					m	1	0	1, 5, 4		4	1
485/2	0.5	62	61	3/8	3/8	2/2	4	1		1	IV6	dcml	c#	VI		IV6		IV		6					M	1	0	3, 0, -1		-1	3
243	0.5	62	61	1/2	1/2	2/2	4	1		1	V65	dcml	c#	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
487/2	0.5	62	61	5/8	5/8	2/2	4	1		1	I	dcml	c#	VI		I		I							M	1	0	0, 4, 1		0	0
244	0.5	62	61	3/4	3/4	2/2	4	1		1	IV	dcml	c#	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
489/2	0.5	62	61	7/8	7/8	2/2	4	1		1	V	dcml	c#	VI		V		V							M	1	0	1, 5, 2		1	1
245	1.0	63	62	0	0	2/2	4	1		1	viio/ii	dcml	c#	VI		viio/ii		vii	o			ii			o	1	0	0, -3, -6		0	0
246	1.0	63	62	1/4	1/4	2/2	4	1		1	iii64	dcml	c#	VI		iii64		iii		64					m	1	0	5, 4, 1		4	5
247	0.5	63	62	1/2	1/2	2/2	4	1		1	V7	dcml	c#	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
495/2	0.5	63	62	5/8	5/8	2/2	4	1		1	V(64)	dcml	c#	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
248	1.0	63	62	3/4	3/4	2/2	4	1		1	V7	dcml	c#	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
249	2.0	64	63	0	0	2/2	4	1		1	I[I	dcml	c#	VI	I	I		I							M	1	0	0, 4, 1		0	0
251	2.0	64	63	1/2	1/2	2/2	4	1		1	viio7/iii	dcml	c#	VI	I	viio7/iii		vii	o	7		iii			o7	1	0	2, -1, -4, -7		2	2
253	2.0	65	64	0	0	2/2	4	1		1	IV(#2)	dcml	c#	VI	I	IV(#2)		IV			#2				M	1	0	-1, 8, 0		-1	-1
255	2.0	65	64	1/2	1/2	2/2	4	1		1	IV	dcml	c#	VI	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
257	1.0	66	65	0	0	2/2	4	1		1	I(6#4#2)	dcml	c#	VI	I	I(6#4#2)		I			6#4#2				M	1	0	0, 9, 6, 3		0	0
258	1.0	66	65	1/4	1/4	2/2	4	1		1	I	dcml	c#	VI	I	I		I							M	1	0	0, 4, 1		0	0
259	2.0	66	65	1/2	1/2	2/2	4	1		1	viio7/iii]	dcml	c#	VI	I	viio7/iii		vii	o	7		iii			o7	1	0	2, -1, -4, -7		2	2
261	1.0	67	66	0	0	2/2	4	1		1	V6	dcml	c#	VI		V6		V		6					M	1	0	5, 2, 1		1	5
262	1.0	67	66	1/4	1/4	2/2	4	1		1	V65	dcml	c#	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
263	1.0	67	66	1/2	1/2	2/2	4	1		1	I	dcml	c#	VI		I		I							M	1	0	0, 4, 1		0	0
264	1.0	67	66	3/4	3/4	2/2	4	1		1	I(42)	dcml	c#	VI		I(42)		I			42				M	1	0	2, -1, 1		0	2
265	3.0	68	67	0	0	2/2	4	1		1	I	dcml	c#	VI		I		I							M	1	0	0, 4, 1		0	0
268	1.0	68	67	3/4	3/4	2/2	4	1		1	V6	dcml	c#	VI		V6		V		6					M	1	0	5, 2, 1		1	5
269	1.0	69	68	0	0	2/2	4	1		1	I(4)	dcml	c#	VI		I(4)		I			4				M	1	0	0, -1, 1		0	0
270	3.0	69	68	1/4	1/4	2/2	4	1		1	I	dcml	c#	VI		I		I							M	1	0	0, 4, 1		0	0
273	4.0	70	69	0	0	2/2	4	1		1	IV6	dcml	c#	VI		IV6		IV		6					M	1	0	3, 0, -1		-1	3
277	1.0	71	70	0	0	2/2	4	1		1	vii(4)	dcml	c#	VI		vii(4)		vii			4				m	1	0	5, 4, 6		5	5
278	3.0	71	70	1/4	1/4	2/2	4	1		1	vii	dcml	c#	VI		vii		vii							m	1	0	5, 2, 6		5	5
281	3.0	72	71	0	0	2/2	4	1		1	iii6	dcml	c#	VI		iii6		iii		6					m	1	0	1, 5, 4		4	1
284	1.0	72	71	3/4	3/4	2/2	4	1		1	V2	dcml	c#	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
285	1.0	73	72	0	0	2/2	4	1		1	I	dcml	c#	VI		I		I							M	1	0	0, 4, 1		0	0
286	1.0	73	72	1/4	1/4	2/2	4	1		1	ii7	dcml	c#	VI		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
287	1.0	73	72	1/2	1/2	2/2	4	1		1	ii2	dcml	c#	VI		ii2		ii		2					mm7	1	0	0, 2, -1, 3		2	0
288	1.0	73	72	3/4	3/4	2/2	4	1		1	V2/IV	dcml	c#	VI		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
289	4.0	74	73	0	0	2/2	4	1		1	IV\\	dcml	c#	VI		IV		IV						\\	M	1	0	-1, 3, 0		-1	-1
293	8.0	75	74	0	0	2/2	4	1		1	IV	dcml	c#	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
301	4.0	77	76	0	0	2/2	4	1		1	V65/IV	dcml	c#	VI		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
305	4.0	78	77	0	0	2/2	4	1		1	vi6	dcml	c#	VI		vi6		vi		6					m	1	0	0, 4, 3		3	0
309	2.0	79	78	0	0	2/2	4	1		1	ii	dcml	c#	VI		ii		ii							m	1	0	2, -1, 3		2	2
311	2.0	79	78	1/2	1/2	2/2	4	1		1	V65/IV	dcml	c#	VI		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
313	4.0	80	79	0	0	2/2	4	1		1	IV	dcml	c#	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
317	2.0	81	80	0	0	2/2	4	1		1	I6	dcml	c#	VI		I6		I		6					M	1	0	4, 1, 0		0	4
319	2.0	81	80	1/2	1/2	2/2	4	1		1	V2	dcml	c#	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
321	3.0	82	81	0	0	2/2	4	1		1	I	dcml	c#	VI		I		I							M	1	0	0, 4, 1		0	0
324	1.0	82	81	3/4	3/4	2/2	4	1		1	i.V7	dcml	c#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
325	1.0	83	82	0	0	2/2	4	1		1	VI2	dcml	c#	i		VI2		VI		2					Mm7	1	1	-6, -4, 0, -3		-4	-6
326	2.0	83	82	1/4	1/4	2/2	4	1		1	i6	dcml	c#	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
328	1.0	83	82	3/4	3/4	2/2	4	1		1	V65	dcml	c#	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
329	1.0	84	83	0	0	2/2	4	1		1	V7(4)	dcml	c#	i		V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
330	1.0	84	83	1/4	1/4	2/2	4	1		1	V43	dcml	c#	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
331	1.0	84	83	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i		i							m	1	1	0, -3, 1		0	0
332	1.0	84	83	3/4	3/4	2/2	4	1		1	V65	dcml	c#	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
333	1.0	85	84	0	0	2/2	4	1		1	i	dcml	c#	i		i		i							m	1	1	0, -3, 1		0	0
334	1.0	85	84	1/4	1/4	2/2	4	1		1	i6	dcml	c#	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
335	1.0	85	84	1/2	1/2	2/2	4	1		1	V43	dcml	c#	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
336	1.0	85	84	3/4	3/4	2/2	4	1		1	i	dcml	c#	i		i		i							m	1	1	0, -3, 1		0	0
337	4.0	86	85	0	0	2/2	4	1		1	V43	dcml	c#	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
341	4.0	87	86	0	0	2/2	4	1		1	i6	dcml	c#	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
345	4.0	88	87	0	0	2/2	4	1		1	V7	dcml	c#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
349	2.0	89	88	0	0	2/2	4	1		1	i	dcml	c#	i		i		i							m	1	1	0, -3, 1		0	0
351	1.0	89	88	1/2	1/2	2/2	4	1		1	V43	dcml	c#	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
352	1.0	89	88	3/4	3/4	2/2	4	1		1	i6	dcml	c#	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
353	1.0	90	89	0	0	2/2	4	1		1	V6/iv	dcml	c#	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
354	1.0	90	89	1/4	1/4	2/2	4	1		1	V65/iv	dcml	c#	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
355	1.0	90	89	1/2	1/2	2/2	4	1		1	iv	dcml	c#	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
356	1.0	90	89	3/4	3/4	2/2	4	1		1	V43/iv	dcml	c#	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
357	1.0	91	90	0	0	2/2	4	1		1	iv6	dcml	c#	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
358	1.0	91	90	1/4	1/4	2/2	4	1		1	Ger6	dcml	c#	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
359	1.5	91	90	1/2	1/2	2/2	4	1		1	V(64)	dcml	c#	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
721/2	2.5	91	90	7/8	7/8	2/2	4	1		1	V7	dcml	c#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
363	2.0	92	91	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i		i							m	1	1	0, -3, 1		0	0
365	2.0	93	92	0	0	2/2	4	1		1	i6	dcml	c#	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
367	1.0	93	92	1/2	1/2	2/2	4	1		1	V	dcml	c#	i		V		V							M	1	1	1, 5, 2		1	1
368	1.0	93	92	3/4	3/4	2/2	4	1		1	V7	dcml	c#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
369	2.0	94	93	0	0	2/2	4	1		1	V65	dcml	c#	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
371	2.0	94	93	1/2	1/2	2/2	4	1		1	iv.V	dcml	c#	iv		V		V							M	1	1	1, 5, 2		1	1
373	2.0	95	94	0	0	2/2	4	1		1	III+	dcml	c#	iv		III+		III	+						+	1	1	-3, 1, 5		-3	-3
375	2.0	95	94	1/2	1/2	2/2	4	1		1	i6	dcml	c#	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
377	1.0	96	95	0	0	2/2	4	1		1	VI6	dcml	c#	iv		VI6		VI		6					M	1	1	0, -3, -4		-4	0
378	1.0	96	95	1/4	1/4	2/2	4	1		1	VI64	dcml	c#	iv		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3
379	1.0	96	95	1/2	1/2	2/2	4	1		1	iio	dcml	c#	iv		iio		ii	o						o	1	1	2, -1, -4		2	2
380	1.0	96	95	3/4	3/4	2/2	4	1		1	iv64	dcml	c#	iv		iv64		iv		64					m	1	1	0, -1, -4		-1	0
381	1.0	97	96	0	0	2/2	4	1		1	viio65	dcml	c#	iv		viio65		vii	o	65					o7	1	1	-5, -8, -11, -2		-2	-5
382	1.0	97	96	1/4	1/4	2/2	4	1		1	III6	dcml	c#	iv		III6		III		6					M	1	1	1, -2, -3		-3	1
383	2.0	97	96	1/2	1/2	2/2	4	1		1	V43	dcml	c#	iv		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
385	1.0	98	97	0	0	2/2	4	1		1	i(2)	dcml	c#	iv		i(2)		i			2				m	1	1	2, -3, 1		0	2
386	1.0	98	97	1/4	1/4	2/2	4	1		1	i	dcml	c#	iv		i		i							m	1	1	0, -3, 1		0	0
387	1.0	98	97	1/2	1/2	2/2	4	1		1	VI	dcml	c#	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
388	1.0	98	97	3/4	3/4	2/2	4	1		1	VI6	dcml	c#	iv		VI6		VI		6					M	1	1	0, -3, -4		-4	0
389	1.0	99	98	0	0	2/2	4	1		1	VI6	dcml	c#	iv		VI6		VI		6					M	1	1	0, -3, -4		-4	0
390	1.0	99	98	1/4	1/4	2/2	4	1		1	V7	dcml	c#	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
391	1.0	99	98	1/2	1/2	2/2	4	1		1	i	dcml	c#	iv		i		i							m	1	1	0, -3, 1		0	0
392	1.0	99	98	3/4	3/4	2/2	4	1		1	V6	dcml	c#	iv		V6		V		6					M	1	1	5, 2, 1		1	5
393	2.0	100	99	0	0	2/2	4	1		1	V43	dcml	c#	iv		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
395	2.0	100	99	1/2	1/2	2/2	4	1		1	i	dcml	c#	iv		i		i							m	1	1	0, -3, 1		0	0
397	4.0	101	100	0	0	2/2	4	1		1	i.#viio7	dcml	c#	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
401	4.0	102	101	0	0	2/2	4	1		1	i	dcml	c#	i		i		i							m	1	1	0, -3, 1		0	0
405	6.0	103	102	0	0	2/2	4	1		1	#viio2	dcml	c#	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
411	1.0	104	103	1/2	1/2	2/2	4	1		1	V(64)	dcml	c#	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
412	1.0	104	103	3/4	3/4	2/2	4	1		1	V7	dcml	c#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
413	2.0	105	104	0	0	2/2	4	1		1	#viio43	dcml	c#	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
415	1.0	105	104	1/2	1/2	2/2	4	1		1	iv6(2)	dcml	c#	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1	-4
416	1.0	105	104	3/4	3/4	2/2	4	1		1	iv6	dcml	c#	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
417	1.0	106	105	0	0	2/2	4	1		1	V43(4)/iv	dcml	c#	i		V43(4)/iv		V		43	4	iv			Mm7	1	1	1, -2, 0, -1		0	1
418	1.0	106	105	1/4	1/4	2/2	4	1		1	V43/iv	dcml	c#	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
419	1.0	106	105	1/2	1/2	2/2	4	1		1	iv	dcml	c#	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
420	1.0	106	105	3/4	3/4	2/2	4	1		1	V2	dcml	c#	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
421	2.0	107	106	0	0	2/2	4	1		1	i6	dcml	c#	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
423	1.0	107	106	1/2	1/2	2/2	4	1		1	iv(4)	dcml	c#	i		iv(4)		iv			4				m	1	1	-1, -2, 0		-1	-1
424	1.0	107	106	3/4	3/4	2/2	4	1		1	iv	dcml	c#	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
425	2.0	108	107	0	0	2/2	4	1		1	V2/bII	dcml	c#	i		V2/bII		V		2		bII			Mm7	1	1	-6, -4, 0, -3		-4	-6
427	2.0	108	107	1/2	1/2	2/2	4	1		1	bII6	dcml	c#	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
429	2.0	109	108	0	0	2/2	4	1		1	V2	dcml	c#	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
431	1.0	109	108	1/2	1/2	2/2	4	1		1	i6	dcml	c#	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
432	3.0	109	108	3/4	3/4	2/2	4	1		1	V2/vii	dcml	c#	i		V2/vii		V		2		vii			Mm7	1	1	-3, -1, 3, 0		-1	-3
435	2.0	110	109	1/2	1/2	2/2	4	1		1	V43	dcml	c#	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
437	2.0	111	110	0	0	2/2	4	1		1	V43	dcml	c#	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
439	1.0	111	110	1/2	1/2	2/2	4	1		1	i(4)	dcml	c#	i		i(4)		i			4				m	1	1	0, -1, 1		0	0
440	1.0	111	110	3/4	3/4	2/2	4	1		1	V/iv	dcml	c#	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
441	2.0	112	111	0	0	2/2	4	1		1	V6/iv	dcml	c#	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
443	2.0	112	111	1/2	1/2	2/2	4	1		1	iv	dcml	c#	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
445	2.0	113	112	0	0	2/2	4	1		1	bII(#2)	dcml	c#	i		bII(#2)		bII			#2				M	1	1	-5, 4, -4		-5	-5
447	1.0	113	112	1/2	1/2	2/2	4	1		1	iv64	dcml	c#	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
448	1.0	113	112	3/4	3/4	2/2	4	1		1	#viio7	dcml	c#	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
449	4.0	114	113	0	0	2/2	4	1		1	Ger6	dcml	c#	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
453	3.0	115	114	0	0	2/2	4	1		1	I	dcml	c#	i		I		I							M	1	1	0, 4, 1		0	0
456	5.0	115	114	3/4	3/4	2/2	4	1		1	Ger6	dcml	c#	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
461	3.0	117	116	0	0	2/2	4	1		1	I[I	dcml	c#	i	I	I		I							M	1	1	0, 4, 1		0	0
464	3.0	117	116	3/4	3/4	2/2	4	1		1	#viio43	dcml	c#	i	I	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
467	1.0	118	117	1/2	1/2	2/2	4	1		1	I	dcml	c#	i	I	I		I							M	1	1	0, 4, 1		0	0
468	1.0	118	117	3/4	3/4	2/2	4	1		1	#viio2	dcml	c#	i	I	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
469	1.0	119	118	0	0	2/2	4	1		1	I	dcml	c#	i	I	I		I							M	1	1	0, 4, 1		0	0
470	1.0	119	118	1/4	1/4	2/2	4	1		1	#viio2	dcml	c#	i	I	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
471	10.0	119	118	1/2	1/2	2/2	4	1		1	I]	dcml	c#	i	I	I		I							M	1	1	0, 4, 1		0	0
481	3.0	122	120	0	0	2/2	4	1		1	I\\	dcml	c#	i		I		I						\\	M	1	1	0, 4, 1		0	0
