quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	harmony_layer	label	regex_match	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
823/2	1.0	107	103	1/2	1/2	2/2	4	1		1	I6	dcml	A	IV		I6	I		6					M	0	0	4, 1, 0		0	4
825/2	1.0	107	103	3/4	3/4	2/2	4	1		1	I	dcml	A	IV		I	I							M	0	0	0, 4, 1		0	0
827/2	2.0	108	104	0	0	2/2	4	1		1	V7	dcml	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
831/2	2.0	108	104	1/2	1/2	2/2	4	1		1	I	dcml	A	IV		I	I							M	0	0	0, 4, 1		0	0
835/2	2.0	109	105	0	0	2/2	4	1		1	V7	dcml	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
839/2	2.0	109	105	1/2	1/2	2/2	4	1		1	I	dcml	A	IV		I	I							M	0	0	0, 4, 1		0	0
843/2	2.0	110	106	0	0	2/2	4	1		1	V7	dcml	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
847/2	2.0	110	106	1/2	1/2	2/2	4	1		1	I	dcml	A	IV		I	I							M	0	0	0, 4, 1		0	0
851/2	2.0	111	107	0	0	2/2	4	1		1	viio6	dcml	A	IV		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
855/2	2.0	111	107	1/2	1/2	2/2	4	1		1	vi6	dcml	A	IV		vi6	vi		6					m	0	0	0, 4, 3		3	0
859/2	2.0	112	108	0	0	2/2	4	1		1	V[V6	dcml	A	IV	V	V6	V		6					M	0	0	5, 2, 1		1	5
863/2	2.0	112	108	1/2	1/2	2/2	4	1		1	IV6	dcml	A	IV	V	IV6	IV		6					M	0	0	3, 0, -1		-1	3
867/2	2.0	113	109	0	0	2/2	4	1		1	I64	dcml	A	IV	V	I64	I		64					M	0	0	1, 0, 4		0	1
871/2	2.0	113	109	1/2	1/2	2/2	4	1		1	viio64]	dcml	A	IV	V	viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
875/2	2.0	114	110	0	0	2/2	4	1		1	i\\	dcml	A	IV		i	i						\\	m	0	0	0, -3, 1		0	0
879/2	2.0	114	110	1/2	1/2	2/2	4	1		1	iv.i6	dcml	A	iv		i6	i		6					m	0	1	-3, 1, 0		0	-3
883/2	2.0	115	111	0	0	2/2	4	1		1	VII6	dcml	A	iv		VII6	VII		6					M	0	1	2, -1, -2		-2	2
887/2	2.0	115	111	1/2	1/2	2/2	4	1		1	VI6	dcml	A	iv		VI6	VI		6					M	0	1	0, -3, -4		-4	0
891/2	2.0	116	112	0	0	2/2	4	1		1	v6	dcml	A	iv		v6	v		6					m	0	1	-2, 2, 1		1	-2
895/2	2.0	116	112	1/2	1/2	2/2	4	1		1	iv6(+2)	dcml	A	iv		iv6(+2)	iv		6	+2				m	0	1	-4, 0, -1	1	-1	-4
899/2	2.0	117	113	0	0	2/2	4	1		1	i64	dcml	A	iv		i64	i		64					m	0	1	1, 0, -3		0	1
903/2	2.0	117	113	1/2	1/2	2/2	4	1		1	V2	dcml	A	iv		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
907/2	4.5	118	114	0	0	2/2	4	1		1	i6\\	dcml	A	iv		i6	i		6				\\	m	0	1	-3, 1, 0		0	-3
458	3.5	119	115	1/8	1/8	2/2	4	1		1	biii.V7/V	dcml	A	biii		V7/V	V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
923/2	2.0	120	116	0	0	2/2	4	1		1	V\\	dcml	A	biii		V	V						\\	M	0	1	1, 5, 2		1	1
927/2	4.0	120	116	1/2	1/2	2/2	4	1		1	V2	dcml	A	biii		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
935/2	2.0	121	117	1/2	1/2	2/2	4	1		1	bIII.I6	dcml	A	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
939/2	2.0	122	118	0	0	2/2	4	1		1	I	dcml	A	bIII		I	I							M	0	0	0, 4, 1		0	0
943/2	4.5	122	118	1/2	1/2	2/2	4	1		1	V7/IV	dcml	A	bIII		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
476	1.5	123	119	5/8	5/8	2/2	4	1		1	V43/IV	dcml	A	bIII		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
955/2	4.0	124	120	0	0	2/2	4	1		1	IV	dcml	A	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
963/2	2.0	125	121	0	0	2/2	4	1		1	ii6	dcml	A	bIII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
967/2	2.0	125	121	1/2	1/2	2/2	4	1		1	V65/V	dcml	A	bIII		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
971/2	2.0	126	122	0	0	2/2	4	1		1	V\\	dcml	A	bIII		V	V						\\	M	0	0	1, 5, 2		1	1
975/2	4.0	126	122	1/2	1/2	2/2	4	1		1	V7	dcml	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
983/2	2.5	127	123	1/2	1/2	2/2	4	1		1	V(6)	dcml	A	bIII		V(6)	V			6				M	0	0	1, 5, 4		1	1
494	1.5	128	124	1/8	1/8	2/2	4	1		1	V7	dcml	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
991/2	1.0	128	124	1/2	1/2	2/2	4	1		1	V7(9)	dcml	A	bIII		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
993/2	2.0	128	124	3/4	3/4	2/2	4	1		1	V(6)	dcml	A	bIII		V(6)	V			6				M	0	0	1, 5, 4		1	1
997/2	1.0	129	125	1/4	1/4	2/2	4	1		1	V7	dcml	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
999/2	1.0	129	125	1/2	1/2	2/2	4	1		1	V(64)	dcml	A	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
1001/2	1.0	129	125	3/4	3/4	2/2	4	1		1	V(b64)	dcml	A	bIII		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
1003/2	2.0	130	126	0	0	2/2	4	1		1	V	dcml	A	bIII		V	V							M	0	0	1, 5, 2		1	1
1007/2	2.0	130	126	1/2	1/2	2/2	4	1		1	V7	dcml	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1011/2	2.0	131	127	0	0	2/2	4	1		1	V(64)	dcml	A	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
1015/2	2.5	131	127	1/2	1/2	2/2	4	1		1	V	dcml	A	bIII		V	V							M	0	0	1, 5, 2		1	1
510	1.5	132	128	1/8	1/8	2/2	4	1		1	V7	dcml	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1023/2	1.0	132	128	1/2	1/2	2/2	4	1		1	V7(9)	dcml	A	bIII		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
1025/2	2.0	132	128	3/4	3/4	2/2	4	1		1	V(64)	dcml	A	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
1029/2	1.0	133	129	1/4	1/4	2/2	4	1		1	V7	dcml	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1031/2	1.0	133	129	1/2	1/2	2/2	4	1		1	V(64)	dcml	A	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
1033/2	1.0	133	129	3/4	3/4	2/2	4	1		1	V(b64)	dcml	A	bIII		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
1035/2	1.0	134	130	0	0	2/2	4	1		1	V	dcml	A	bIII		V	V							M	0	0	1, 5, 2		1	1
1037/2	1.0	134	130	1/4	1/4	2/2	4	1		1	V7/V	dcml	A	bIII		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
1039/2	1.0	134	130	1/2	1/2	2/2	4	1		1	V	dcml	A	bIII		V	V							M	0	0	1, 5, 2		1	1
1041/2	1.0	134	130	3/4	3/4	2/2	4	1		1	V7/V	dcml	A	bIII		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
1043/2	4.0	135	131	0	0	2/2	4	1		1	V\\	dcml	A	bIII		V	V						\\	M	0	0	1, 5, 2		1	1
1051/2	4.0	136	132	0	0	2/2	4	1		1	I	dcml	A	bIII		I	I							M	0	0	0, 4, 1		0	0
1059/2	4.0	137	133	0	0	2/2	4	1		1	IV	dcml	A	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
1067/2	4.0	138	134	0	0	2/2	4	1		1	V	dcml	A	bIII		V	V							M	0	0	1, 5, 2		1	1
1075/2	4.0	139	135	0	0	2/2	4	1		1	I6	dcml	A	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
1083/2	2.0	140	136	0	0	2/2	4	1		1	I	dcml	A	bIII		I	I							M	0	0	0, 4, 1		0	0
1087/2	1.0	140	136	1/2	1/2	2/2	4	1		1	vi	dcml	A	bIII		vi	vi							m	0	0	3, 0, 4		3	3
1089/2	1.0	140	136	3/4	3/4	2/2	4	1		1	I64	dcml	A	bIII		I64	I		64					M	0	0	1, 0, 4		0	1
1091/2	2.0	141	137	0	0	2/2	4	1		1	IV	dcml	A	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
1095/2	1.0	141	137	1/2	1/2	2/2	4	1		1	ii	dcml	A	bIII		ii	ii							m	0	0	2, -1, 3		2	2
1097/2	1.0	141	137	3/4	3/4	2/2	4	1		1	ii2	dcml	A	bIII		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
1099/2	2.0	142	138	0	0	2/2	4	1		1	V65	dcml	A	bIII		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
1103/2	1.0	142	138	1/2	1/2	2/2	4	1		1	vi7	dcml	A	bIII		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
1105/2	1.0	142	138	3/4	3/4	2/2	4	1		1	V65	dcml	A	bIII		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
1107/2	1.0	143	139	0	0	2/2	4	1		1	I	dcml	A	bIII		I	I							M	0	0	0, 4, 1		0	0
1109/2	1.0	143	139	1/4	1/4	2/2	4	1		1	V/vi	dcml	A	bIII		V/vi	V				vi			M	0	0	4, 8, 5		4	4
1111/2	1.0	143	139	1/2	1/2	2/2	4	1		1	V6/V	dcml	A	bIII		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
1113/2	1.0	143	139	3/4	3/4	2/2	4	1		1	V6/vi	dcml	A	bIII		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
1115/2	1.0	144	140	0	0	2/2	4	1		1	vi	dcml	A	bIII		vi	vi							m	0	0	3, 0, 4		3	3
1117/2	1.0	144	140	1/4	1/4	2/2	4	1		1	vi2	dcml	A	bIII		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
1119/2	2.0	144	140	1/2	1/2	2/2	4	1		1	IV	dcml	A	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
1123/2	1.0	145	141	0	0	2/2	4	1		1	ii	dcml	A	bIII		ii	ii							m	0	0	2, -1, 3		2	2
1125/2	1.0	145	141	1/4	1/4	2/2	4	1		1	ii2	dcml	A	bIII		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
1127/2	2.0	145	141	1/2	1/2	2/2	4	1		1	viio	dcml	A	bIII		viio	vii	o						o	0	0	5, 2, -1		5	5
1131/2	1.0	146	142	0	0	2/2	4	1		1	V65/vi	dcml	A	bIII		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
1133/2	1.0	146	142	1/4	1/4	2/2	4	1		1	V/vi	dcml	A	bIII		V/vi	V				vi			M	0	0	4, 8, 5		4	4
1135/2	1.0	146	142	1/2	1/2	2/2	4	1		1	V6/V	dcml	A	bIII		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
1137/2	1.0	146	142	3/4	3/4	2/2	4	1		1	V6/vi	dcml	A	bIII		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
1139/2	1.0	147	143	0	0	2/2	4	1		1	i.i	dcml	A	i		i	i							m	0	1	0, -3, 1		0	0
1141/2	1.0	147	143	1/4	1/4	2/2	4	1		1	II7	dcml	A	i		II7	II		7					Mm7	0	1	2, 6, 3, 0		2	2
1143/2	1.0	147	143	1/2	1/2	2/2	4	1		1	i6	dcml	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
1145/2	1.0	147	143	3/4	3/4	2/2	4	1		1	V65/v	dcml	A	i		V65/v	V		65		v			Mm7	0	1	6, 3, 0, 2		2	6
1147/2	2.0	148	144	0	0	2/2	4	1		1	v	dcml	A	i		v	v							m	0	1	1, -2, 2		1	1
1151/2	2.0	148	144	1/2	1/2	2/2	4	1		1	III	dcml	A	i		III	III							M	0	1	-3, 1, -2		-3	-3
1155/2	4.0	149	145	0	0	2/2	4	1		1	i	dcml	A	i		i	i							m	0	1	0, -3, 1		0	0
1163/2	4.0	150	146	0	0	2/2	4	1		1	V7/V	dcml	A	i		V7/V	V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
1171/2	4.0	151	147	0	0	2/2	4	1		1	I.V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1179/2	1.0	152	148	0	0	2/2	4	1		1	V7(+2)/IV	dcml	A	I		V7(+2)/IV	V		7	+2	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
1181/2	1.0	152	148	1/4	1/4	2/2	4	1		1	V2/IV	dcml	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
1183/2	2.0	152	148	1/2	1/2	2/2	4	1		1	V65/bVII	dcml	A	I		V65/bVII	V		65		bVII			Mm7	0	0	3, 0, -3, -1		-1	3
1187/2	1.0	153	149	0	0	2/2	4	1		1	bVII7(+2)	dcml	A	I		bVII7(+2)	bVII		7	+2				Mm7	0	0	-2, 2, -1, -4	0	-2	-2
1189/2	1.0	153	149	1/4	1/4	2/2	4	1		1	bVII2	dcml	A	I		bVII2	bVII		2					Mm7	0	0	-4, -2, 2, -1		-2	-4
1191/2	2.0	153	149	1/2	1/2	2/2	4	1		1	bIII65	dcml	A	I		bIII65	bIII		65					Mm7	0	0	1, -2, -5, -3		-3	1
1195/2	1.0	154	150	0	0	2/2	4	1		1	bVI(+2)	dcml	A	I		bVI(+2)	bVI			+2				M	0	0	-4, 0, -3	5	-4	-4
1197/2	1.0	154	150	1/4	1/4	2/2	4	1		1	bVI	dcml	A	I		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
1199/2	1.0	154	150	1/2	1/2	2/2	4	1		1	V(94)	dcml	A	I		V(94)	V			94				M	0	0	1, 0, 2	3	1	1
1201/2	1.0	154	150	3/4	3/4	2/2	4	1		1	V(9)	dcml	A	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
1203/2	2.0	155	151	0	0	2/2	4	1		1	ii6	dcml	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1207/2	1.0	155	151	1/2	1/2	2/2	4	1		1	iio6	dcml	A	I		iio6	ii	o	6					o	0	0	-1, -4, 2		2	-1
1209/2	1.0	155	151	3/4	3/4	2/2	4	1		1	viio7/V	dcml	A	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
1211/2	2.0	156	152	0	0	2/2	4	1		1	V\\	dcml	A	I		V	V						\\	M	0	0	1, 5, 2		1	1
1215/2	2.0	156	152	1/2	1/2	2/2	4	1		1	V[V	dcml	A	I	V	V	V							M	0	0	1, 5, 2		1	1
1219/2	4.0	157	153	0	0	2/2	4	1		1	viio43	dcml	A	I	V	viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
1227/2	4.0	158	154	0	0	2/2	4	1		1	i6	dcml	A	I	V	i6	i		6					m	0	0	-3, 1, 0		0	-3
1235/2	4.0	159	155	0	0	2/2	4	1		1	viio43/V	dcml	A	I	V	viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
1243/2	4.0	160	156	0	0	2/2	4	1		1	V	dcml	A	I	V	V	V							M	0	0	1, 5, 2		1	1
1251/2	4.0	161	157	0	0	2/2	4	1		1	viio2	dcml	A	I	V	viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
1259/2	4.0	162	158	0	0	2/2	4	1		1	I64	dcml	A	I	V	I64	I		64					M	0	0	1, 0, 4		0	1
1267/2	4.0	163	159	0	0	2/2	4	1		1	viio7/V	dcml	A	I	V	viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
1275/2	4.0	164	160	0	0	2/2	4	1		1	V	dcml	A	I	V	V	V							M	0	0	1, 5, 2		1	1
1283/2	4.0	165	161	0	0	2/2	4	1		1	viio2/V	dcml	A	I	V	viio2/V	vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
1291/2	4.0	166	162	0	0	2/2	4	1		1	V	dcml	A	I	V	V	V							M	0	0	1, 5, 2		1	1
1299/2	4.0	167	163	0	0	2/2	4	1		1	viio43/V	dcml	A	I	V	viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
1307/2	4.0	168	164	0	0	2/2	4	1		1	V]	dcml	A	I	V	V	V							M	0	0	1, 5, 2		1	1
1315/2	12.0	169	165	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1339/2	2.0	172	168	0	0	2/2	4	1		1	I64	dcml	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
1343/2	2.0	172	168	1/2	1/2	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1347/2	2.0	173	169	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1351/2	1.0	173	169	1/2	1/2	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
1353/2	1.0	173	169	3/4	3/4	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1355/2	2.0	174	170	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1359/2	2.0	174	170	1/2	1/2	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1363/2	2.0	175	171	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1367/2	2.0	175	171	1/2	1/2	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1371/2	2.0	176	172	0	0	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
1375/2	2.0	176	172	1/2	1/2	2/2	4	1		1	V7/V	dcml	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
1379/2	4.0	177	173	0	0	2/2	4	1		1	V\\	dcml	A	I		V	V						\\	M	0	0	1, 5, 2		1	1
1387/2	4.0	178	174	0	0	2/2	4	1		1	V43	dcml	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1395/2	4.0	179	175	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1403/2	2.0	180	176	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1407/2	2.0	180	176	1/2	1/2	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1411/2	2.0	181	177	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1415/2	2.0	181	177	1/2	1/2	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
1419/2	2.0	182	178	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1423/2	2.0	182	178	1/2	1/2	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1427/2	2.0	183	179	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1431/2	1.0	183	179	1/2	1/2	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
1433/2	1.0	183	179	3/4	3/4	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
1435/2	1.0	184	180	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1437/2	1.0	184	180	1/4	1/4	2/2	4	1		1	V6	dcml	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
1439/2	1.0	184	180	1/2	1/2	2/2	4	1		1	V43	dcml	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1441/2	1.0	184	180	3/4	3/4	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1443/2	4.0	185	181	0	0	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
1451/2	4.0	186	182	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1459/2	4.0	187	183	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1467/2	1.0	188	184	0	0	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1469/2	1.0	188	184	1/4	1/4	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
1471/2	1.0	188	184	1/2	1/2	2/2	4	1		1	V43/IV	dcml	A	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
1473/2	1.0	188	184	3/4	3/4	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1475/2	2.0	189	185	0	0	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
1479/2	2.0	189	185	1/2	1/2	2/2	4	1		1	viio/V	dcml	A	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
1483/2	1.0	190	186	0	0	2/2	4	1		1	v6(+4)	dcml	A	I		v6(+4)	v		6	+4				m	0	0	-2, 2, 1	0	1	-2
1485/2	2.0	190	186	1/4	1/4	2/2	4	1		1	viio/V	dcml	A	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
1489/2	1.0	190	186	3/4	3/4	2/2	4	1		1	iii6	dcml	A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
1491/2	3.0	191	187	0	0	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1497/2	1.0	191	187	3/4	3/4	2/2	4	1		1	viio/IV	dcml	A	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
1499/2	1.0	192	188	0	0	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1501/2	2.0	192	188	1/4	1/4	2/2	4	1		1	viio/IV	dcml	A	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
1505/2	1.0	192	188	3/4	3/4	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1507/2	3.0	193	189	0	0	2/2	4	1		1	viio/IV	dcml	A	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
1513/2	1.0	193	189	3/4	3/4	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1515/2	1.0	194	190	0	0	2/2	4	1		1	viio/IV	dcml	A	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
1517/2	1.0	194	190	1/4	1/4	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1519/2	1.0	194	190	1/2	1/2	2/2	4	1		1	ii6	dcml	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1521/2	1.0	194	190	3/4	3/4	2/2	4	1		1	viio/IV	dcml	A	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
1523/2	2.0	195	191	0	0	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1527/2	2.0	195	191	1/2	1/2	2/2	4	1		1	ii6	dcml	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1531/2	2.0	196	192	0	0	2/2	4	1		1	I6(2)	dcml	A	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
1535/2	2.0	196	192	1/2	1/2	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
1539/2	2.0	197	193	0	0	2/2	4	1		1	viio6(2)	dcml	A	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
1543/2	2.0	197	193	1/2	1/2	2/2	4	1		1	viio6	dcml	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
1547/2	2.0	198	194	0	0	2/2	4	1		1	I(7)	dcml	A	I		I(7)	I			7				M	0	0	0, 4, 1	5	0	0
1551/2	2.0	198	194	1/2	1/2	2/2	4	1		1	IV64	dcml	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
1555/2	2.0	199	195	0	0	2/2	4	1		1	viio7(4)	dcml	A	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
1559/2	2.0	199	195	1/2	1/2	2/2	4	1		1	V6	dcml	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
1563/2	2.0	200	196	0	0	2/2	4	1		1	vi7	dcml	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
1567/2	2.0	200	196	1/2	1/2	2/2	4	1		1	viio6/V	dcml	A	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
1571/2	2.0	201	197	0	0	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
1575/2	2.0	201	197	1/2	1/2	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1579/2	2.0	202	198	0	0	2/2	4	1		1	I(+2)	dcml	A	I		I(+2)	I			+2				M	0	0	0, 4, 1	2	0	0
1583/2	2.0	202	198	1/2	1/2	2/2	4	1		1	i6	dcml	A	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
1587/2	2.0	203	199	0	0	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
1591/2	2.0	203	199	1/2	1/2	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1595/2	2.0	204	200	0	0	2/2	4	1		1	I(+2)	dcml	A	I		I(+2)	I			+2				M	0	0	0, 4, 1	2	0	0
1599/2	1.0	204	200	1/2	1/2	2/2	4	1		1	i6	dcml	A	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
1601/2	1.0	204	200	3/4	3/4	2/2	4	1		1	i	dcml	A	I		i	i							m	0	0	0, -3, 1		0	0
1603/2	2.0	205	201	0	0	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
1607/2	2.0	205	201	1/2	1/2	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1611/2	2.0	206	202	0	0	2/2	4	1		1	I(+2)	dcml	A	I		I(+2)	I			+2				M	0	0	0, 4, 1	2	0	0
1615/2	2.0	206	202	1/2	1/2	2/2	4	1		1	i6	dcml	A	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
1619/2	2.0	207	203	0	0	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
