quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
525/2	0.5	132	132	1/8	1/8	2/4	4	1		vi7	F	bVI		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
263	0.5	132	132	1/4	1/4	2/4	4	1		V7	F	bVI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
527/2	0.5	132	132	3/8	3/8	2/4	4	1		V2	F	bVI		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
264	0.5	133	133	0	0	2/4	4	1		I6	F	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
529/2	7.5	133	133	1/8	1/8	2/4	4	1		I	F	bVI		I		I							M	0	0	0, 4, 1		0	0
272	2.0	137	137	0	0	2/4	4	1		V65	F	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
274	1.5	138	138	0	0	2/4	4	1		V	F	bVI		V		V							M	0	0	1, 5, 2		1	1
551/2	0.5	138	138	3/8	3/8	2/4	4	1		V2	F	bVI		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
276	3.5	139	139	0	0	2/4	4	1		I6	F	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
559/2	0.5	140	140	3/8	3/8	2/4	4	1		I	F	bVI		I		I							M	0	0	0, 4, 1		0	0
280	1.5	141	141	0	0	2/4	4	1		V43	F	bVI		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
563/2	0.5	141	141	3/8	3/8	2/4	4	1		V6	F	bVI		V6		V		6					M	0	0	5, 2, 1		1	5
282	1.5	142	142	0	0	2/4	4	1		V	F	bVI		V		V							M	0	0	1, 5, 2		1	1
567/2	0.5	142	142	3/8	3/8	2/4	4	1		V2	F	bVI		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
284	0.5	143	143	0	0	2/4	4	1		I6	F	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
569/2	2.0	143	143	1/8	1/8	2/4	4	1		I	F	bVI		I		I							M	0	0	0, 4, 1		0	0
573/2	2.0	144	144	1/8	1/8	2/4	4	1		vi	F	bVI		vi		vi							m	0	0	3, 0, 4		3	3
577/2	2.0	145	145	1/8	1/8	2/4	4	1		IV	F	bVI		IV		IV							M	0	0	-1, 3, 0		-1	-1
581/2	2.0	146	146	1/8	1/8	2/4	4	1		ii	F	bVI		ii		ii							m	0	0	2, -1, 3		2	2
585/2	2.0	147	147	1/8	1/8	2/4	4	1		V.V/iii	F	V		V/iii		V				iii			M	0	0	5, 9, 6		5	5
589/2	2.0	148	148	1/8	1/8	2/4	4	1		iii64	F	V		iii64		iii		64					m	0	0	5, 4, 1		4	5
593/2	1.5	149	149	1/8	1/8	2/4	4	1		V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
298	5.5	150	150	0	0	2/4	4	1		V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
607/2	0.5	152	152	3/8	3/8	2/4	4	1		I	F	V		I		I							M	0	0	0, 4, 1		0	0
304	1.5	153	153	0	0	2/4	4	1		V43	F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
611/2	0.5	153	153	3/8	3/8	2/4	4	1		V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
306	1.5	154	154	0	0	2/4	4	1		V	F	V		V		V							M	0	0	1, 5, 2		1	1
615/2	0.5	154	154	3/8	3/8	2/4	4	1		V2	F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
308	3.5	155	155	0	0	2/4	4	1		I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
623/2	0.5	156	156	3/8	3/8	2/4	4	1		I	F	V		I		I							M	0	0	0, 4, 1		0	0
312	1.0	157	157	0	0	2/4	4	1		V43	F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
313	1.0	157	157	1/4	1/4	2/4	4	1		V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
314	1.0	158	158	0	0	2/4	4	1		V	F	V		V		V							M	0	0	1, 5, 2		1	1
315	1.0	158	158	1/4	1/4	2/4	4	1		V2	F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
316	2.0	159	159	0	0	2/4	4	1		v.i6	F	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
318	1.0	160	160	0	0	2/4	4	1		i	F	v		i		i							m	0	1	0, -3, 1		0	0
319	1.0	160	160	1/4	1/4	2/4	4	1		VI	F	v		VI		VI							M	0	1	-4, 0, -3		-4	-4
320	1.0	161	161	0	0	2/4	4	1		V(+2)	F	v		V(+2)		V			+2				M	0	1	1, 5, 2	-4	1	1
321	1.0	161	161	1/4	1/4	2/4	4	1		V2	F	v		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
322	1.0	162	162	0	0	2/4	4	1		i6	F	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
323	0.5	162	162	1/4	1/4	2/4	4	1		i	F	v		i		i							m	0	1	0, -3, 1		0	0
647/2	0.5	162	162	3/8	3/8	2/4	4	1		#viio64/iv	F	v		#viio64/iv		#vii	o	64		iv			o	0	1	-2, 4, 1		4	-2
324	2.0	163	163	0	0	2/4	4	1		i.i6	F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
326	1.0	164	164	0	0	2/4	4	1		i	F	i		i		i							m	0	1	0, -3, 1		0	0
327	1.0	164	164	1/4	1/4	2/4	4	1		VI6	F	i		VI6		VI		6					M	0	1	0, -3, -4		-4	0
328	1.0	165	165	0	0	2/4	4	1		V(+2)	F	i		V(+2)		V			+2				M	0	1	1, 5, 2	-4	1	1
329	1.0	165	165	1/4	1/4	2/4	4	1		V65	F	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
330	1.0	166	166	0	0	2/4	4	1		i	F	i		i		i							m	0	1	0, -3, 1		0	0
331	0.5	166	166	1/4	1/4	2/4	4	1		i6	F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
663/2	0.5	166	166	3/8	3/8	2/4	4	1		V65/iv	F	i		V65/iv		V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
332	2.0	167	167	0	0	2/4	4	1		iv	F	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
334	1.5	168	168	0	0	2/4	4	1		bIII.V7	F	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
671/2	0.5	168	168	3/8	3/8	2/4	4	1		V2	F	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
336	2.0	169	169	0	0	2/4	4	1		I6	F	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
338	2.0	170	170	0	0	2/4	4	1		I	F	bIII		I		I							M	0	0	0, 4, 1		0	0
340	2.0	171	171	0	0	2/4	4	1		i.VI	F	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
342	0.5	172	172	0	0	2/4	4	1		iv	F	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
685/2	0.5	172	172	1/8	1/8	2/4	4	1		i6	F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
343	0.5	172	172	1/4	1/4	2/4	4	1		viio65	F	i		viio65		vii	o	65					o7	0	1	-5, -8, -11, -2		-2	-5
687/2	0.5	172	172	3/8	3/8	2/4	4	1		VI6	F	i		VI6		VI		6					M	0	1	0, -3, -4		-4	0
344	2.0	173	173	0	0	2/4	4	1		v6	F	i		v6		v		6					m	0	1	-2, 2, 1		1	-2
346	0.5	174	174	0	0	2/4	4	1		V	F	i		V		V							M	0	1	1, 5, 2		1	1
693/2	0.5	174	174	1/8	1/8	2/4	4	1		V2	F	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
347	0.5	174	174	1/4	1/4	2/4	4	1		i6	F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
695/2	0.5	174	174	3/8	3/8	2/4	4	1		V43	F	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
348	0.5	175	175	0	0	2/4	4	1		i	F	i		i		i							m	0	1	0, -3, 1		0	0
697/2	1.0	175	175	1/8	1/8	2/4	4	1		i6	F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
699/2	1.0	175	175	3/8	3/8	2/4	4	1		i	F	i		i		i							m	0	1	0, -3, 1		0	0
701/2	0.5	176	176	1/8	1/8	2/4	4	1		VI	F	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
351	0.5	176	176	1/4	1/4	2/4	4	1		i64	F	i		i64		i		64					m	0	1	1, 0, -3		0	1
703/2	0.5	176	176	3/8	3/8	2/4	4	1		viio7/V	F	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
352	2.5	177	177	0	0	2/4	4	1		V[V	F	i	V	V		V							M	0	1	1, 5, 2		1	1
709/2	1.5	178	178	1/8	1/8	2/4	4	1		viio2/V	F	i	V	viio2/V		vii	o	2		V			o7	0	1	-3, 6, 3, 0		6	-3
356	2.5	179	179	0	0	2/4	4	1		V	F	i	V	V		V							M	0	1	1, 5, 2		1	1
717/2	1.5	180	180	1/8	1/8	2/4	4	1		viio2/V	F	i	V	viio2/V		vii	o	2		V			o7	0	1	-3, 6, 3, 0		6	-3
360	2.0	181	181	0	0	2/4	4	1		V	F	i	V	V		V							M	0	1	1, 5, 2		1	1
362	2.0	182	182	0	0	2/4	4	1		viio2/V	F	i	V	viio2/V		vii	o	2		V			o7	0	1	-3, 6, 3, 0		6	-3
364	2.5	183	183	0	0	2/4	4	1		V	F	i	V	V		V							M	0	1	1, 5, 2		1	1
733/2	1.5	184	184	1/8	1/8	2/4	4	1		viio2/V	F	i	V	viio2/V		vii	o	2		V			o7	0	1	-3, 6, 3, 0		6	-3
368	4.0	185	185	0	0	2/4	4	1		V]	F	i	V	V		V							M	0	1	1, 5, 2		1	1
372	2.0	187	187	0	0	2/4	4	1		i64	F	i		i64		i		64					m	0	1	1, 0, -3		0	1
374	2.0	188	188	0	0	2/4	4	1		VI.VII	F	VI		VII		VII							M	0	0	5, 9, 6		5	5
376	4.0	189	189	0	0	2/4	4	1		iii64	F	VI		iii64		iii		64					m	0	0	5, 4, 1		4	5
380	4.0	191	191	0	0	2/4	4	1		I	F	VI		I		I							M	0	0	0, 4, 1		0	0
384	1.5	193	193	0	0	2/4	4	1		V43	F	VI		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
771/2	0.5	193	193	3/8	3/8	2/4	4	1		V6	F	VI		V6		V		6					M	0	0	5, 2, 1		1	5
386	1.5	194	194	0	0	2/4	4	1		V	F	VI		V		V							M	0	0	1, 5, 2		1	1
775/2	0.5	194	194	3/8	3/8	2/4	4	1		V2	F	VI		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
388	1.5	195	195	0	0	2/4	4	1		I6	F	VI		I6		I		6					M	0	0	4, 1, 0		0	4
779/2	0.5	195	195	3/8	3/8	2/4	4	1		I	F	VI		I		I							M	0	0	0, 4, 1		0	0
390	1.5	196	196	0	0	2/4	4	1		I6	F	VI		I6		I		6					M	0	0	4, 1, 0		0	4
783/2	0.5	196	196	3/8	3/8	2/4	4	1		I	F	VI		I		I							M	0	0	0, 4, 1		0	0
392	1.5	197	197	0	0	2/4	4	1		V43	F	VI		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
787/2	0.5	197	197	3/8	3/8	2/4	4	1		V6	F	VI		V6		V		6					M	0	0	5, 2, 1		1	5
394	1.5	198	198	0	0	2/4	4	1		V7	F	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
791/2	0.5	198	198	3/8	3/8	2/4	4	1		V2	F	VI		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
396	0.5	199	199	0	0	2/4	4	1		I6	F	VI		I6		I		6					M	0	0	4, 1, 0		0	4
793/2	2.0	199	199	1/8	1/8	2/4	4	1		I	F	VI		I		I							M	0	0	0, 4, 1		0	0
797/2	2.0	200	200	1/8	1/8	2/4	4	1		i	F	VI		i		i							m	0	0	0, -3, 1		0	0
801/2	2.0	201	201	1/8	1/8	2/4	4	1		bVI	F	VI		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
805/2	5.0	202	202	1/8	1/8	2/4	4	1		bVII.V7	F	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
815/2	0.5	204	204	3/8	3/8	2/4	4	1		V(64)	F	bVII		V(64)		V			64				M	0	0	1, 0, 4		1	1
408	4.0	205	205	0	0	2/4	4	1		V7	F	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
412	4.0	207	207	0	0	2/4	4	1		V(64)	F	bVII		V(64)		V			64				M	0	0	1, 0, 4		1	1
416	2.0	209	209	0	0	2/4	4	1		V7	F	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
418	2.0	210	210	0	0	2/4	4	1		i.Ger6	F	i		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
420	1.0	211	211	0	0	2/4	4	1		V	F	i		V		V							M	0	1	1, 5, 2		1	1
421	1.0	211	211	1/4	1/4	2/4	4	1		V7	F	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
422	2.0	212	212	0	0	2/4	4	1		ii.Ger6	F	ii		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
424	1.0	213	213	0	0	2/4	4	1		V	F	ii		V		V							M	0	1	1, 5, 2		1	1
425	1.0	213	213	1/4	1/4	2/4	4	1		V(+9)	F	ii		V(+9)		V			+9				M	0	1	1, 5, 2	-4	1	1
426	2.0	214	214	0	0	2/4	4	1		V6(+2)	F	ii		V6(+2)		V		6	+2				M	0	1	5, 2, 1	-4	1	5
428	1.0	215	215	0	0	2/4	4	1		i	F	ii		i		i							m	0	1	0, -3, 1		0	0
429	1.0	215	215	1/4	1/4	2/4	4	1		I.ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
430	2.0	216	216	0	0	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
432	1.0	217	217	0	0	2/4	4	1		I(+4)	F	I		I(+4)		I			+4				M	0	0	0, 4, 1	-1	0	0
433	0.5	217	217	1/4	1/4	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
867/2	0.5	217	217	3/8	3/8	2/4	4	1		V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
434	1.5	218	218	0	0	2/4	4	1		vi7	F	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
871/2	0.5	218	218	3/8	3/8	2/4	4	1		viio6/V	F	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
436	4.0	219	219	0	0	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
440	4.0	221	221	0	0	2/4	4	1		V7/V	F	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
444	4.0	223	223	0	0	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
448	4.0	225	225	0	0	2/4	4	1		V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
452	4.0	227	227	0	0	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
456	1.0	229	229	0	0	2/4	4	1		iv6	F	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
457	1.0	229	229	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
458	1.0	230	230	0	0	2/4	4	1		iv6	F	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
459	9.0	230	230	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
468	0.5	235	235	0	0	2/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
937/2	1.5	235	235	1/8	1/8	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
470	1.0	236	236	0	0	2/4	4	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
471	1.0	236	236	1/4	1/4	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
472	2.0	237	237	0	0	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
474	1.0	238	238	0	0	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
475	1.0	238	238	1/4	1/4	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
476	0.5	239	239	0	0	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
953/2	0.5	239	239	1/8	1/8	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
477	1.0	239	239	1/4	1/4	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
478	0.5	240	240	0	0	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
957/2	0.5	240	240	1/8	1/8	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
479	1.0	240	240	1/4	1/4	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
480	1.0	241	241	0	0	2/4	4	1		V.I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
481	0.5	241	241	1/4	1/4	2/4	4	1		IV	F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
963/2	0.5	241	241	3/8	3/8	2/4	4	1		V65/V	F	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
482	0.5	242	242	0	0	2/4	4	1		V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
965/2	0.5	242	242	1/8	1/8	2/4	4	1		V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
483	1.0	242	242	1/4	1/4	2/4	4	1		I\\	F	V		I		I						\\	M	0	0	0, 4, 1		0	0
484	2.0	243	243	0	0	2/4	4	1		I.I	F	I		I		I							M	0	0	0, 4, 1		0	0
486	1.0	244	244	0	0	2/4	4	1		viio6	F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
487	1.0	244	244	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
488	2.0	245	245	0	0	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
490	1.0	246	246	0	0	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
491	1.5	246	246	1/4	1/4	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
985/2	0.5	247	247	1/8	1/8	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
493	1.0	247	247	1/4	1/4	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
494	0.5	248	248	0	0	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
989/2	0.5	248	248	1/8	1/8	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
495	1.0	248	248	1/4	1/4	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
496	0.5	249	249	0	0	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
993/2	0.5	249	249	1/8	1/8	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
497	0.5	249	249	1/4	1/4	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
995/2	0.5	249	249	3/8	3/8	2/4	4	1		#viio7/ii	F	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
498	0.5	250	250	0	0	2/4	4	1		ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
997/2	0.5	250	250	1/8	1/8	2/4	4	1		#viio7/vi	F	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
499	0.5	250	250	1/4	1/4	2/4	4	1		vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
999/2	0.5	250	250	3/8	3/8	2/4	4	1		V65/V	F	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
500	1.0	251	251	0	0	2/4	4	1		V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
501	1.0	251	251	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
502	2.0	252	252	0	0	2/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
504	2.0	253	253	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
506	2.0	254	254	0	0	2/4	4	1		V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
508	2.0	255	255	0	0	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
510	6.0	256	256	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
516	2.0	259	259	0	0	2/4	4	1		V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
518	1.0	260	260	0	0	2/4	4	1		I(4+2)	F	I		I(4+2)		I			4+2				M	0	0	0, -1, 1	2	0	0
519	1.0	260	260	1/4	1/4	2/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
520	2.0	261	261	0	0	2/4	4	1		V/vi	F	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
522	2.0	262	262	0	0	2/4	4	1		vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
524	2.0	263	263	0	0	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
526	2.0	264	264	0	0	2/4	4	1		vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
528	4.0	265	265	0	0	2/4	4	1		@none	F	I		@none		@none							m	0	0				
532	2.0	267	267	0	0	2/4	4	1		V7/IV	F	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
534	2.0	268	268	0	0	2/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
536	2.0	269	269	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
538	2.0	270	270	0	0	2/4	4	1		V7/IV	F	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
540	2.0	271	271	0	0	2/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
542	2.0	272	272	0	0	2/4	4	1		ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
544	2.0	273	273	0	0	2/4	4	1		V64/ii	F	I		V64/ii		V		64		ii			M	0	0	4, 3, 7		3	4
546	2.0	274	274	0	0	2/4	4	1		V/ii	F	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
548	1.0	275	275	0	0	2/4	4	1		ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
549	1.0	275	275	1/4	1/4	2/4	4	1		V2/V	F	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
550	1.0	276	276	0	0	2/4	4	1		V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
551	1.0	276	276	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
552	1.0	277	277	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
553	1.0	277	277	1/4	1/4	2/4	4	1		V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
554	1.0	278	278	0	0	2/4	4	1		vi7	F	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
555	1.0	278	278	1/4	1/4	2/4	4	1		V/V	F	I		V/V		V				V			M	0	0	2, 6, 3		2	2
556	2.0	279	279	0	0	2/4	4	1		V.I	F	V		I		I							M	0	0	0, 4, 1		0	0
558	2.0	280	280	0	0	2/4	4	1		V43	F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
560	2.0	281	281	0	0	2/4	4	1		I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
562	1.5	282	282	0	0	2/4	4	1		V2	F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1127/2	0.5	282	282	3/8	3/8	2/4	4	1		V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
564	0.5	283	283	0	0	2/4	4	1		I	F	V		I		I							M	0	0	0, 4, 1		0	0
1129/2	0.5	283	283	1/8	1/8	2/4	4	1		V	F	V		V		V							M	0	0	1, 5, 2		1	1
565	0.5	283	283	1/4	1/4	2/4	4	1		V6	F	V		V6		V		6					M	0	0	5, 2, 1		1	5
1131/2	0.5	283	283	3/8	3/8	2/4	4	1		I(6)	F	V		I(6)		I			6				M	0	0	0, 4, 3		0	0
566	1.0	284	284	0	0	2/4	4	1		V43	F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
567	0.5	284	284	1/4	1/4	2/4	4	1		I	F	V		I		I							M	0	0	0, 4, 1		0	0
1135/2	0.5	284	284	3/8	3/8	2/4	4	1		V43	F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
568	1.0	285	285	0	0	2/4	4	1		I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
569	1.0	285	285	1/4	1/4	2/4	4	1		V65/IV	F	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
570	1.5	286	286	0	0	2/4	4	1		V7/IV	F	V		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
1143/2	0.5	286	286	3/8	3/8	2/4	4	1		V65/IV	F	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
572	2.0	287	287	0	0	2/4	4	1		I.I	F	I		I		I							M	0	0	0, 4, 1		0	0
574	2.0	288	288	0	0	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
576	2.0	289	289	0	0	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
578	0.5	290	290	0	0	2/4	4	1		V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1157/2	1.0	290	290	1/8	1/8	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
1159/2	0.5	290	290	3/8	3/8	2/4	4	1		V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
580	1.0	291	291	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
581	1.0	291	291	1/4	1/4	2/4	4	1		V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
582	1.0	292	292	0	0	2/4	4	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
583	0.5	292	292	1/4	1/4	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1167/2	0.5	292	292	3/8	3/8	2/4	4	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
584	2.0	293	293	0	0	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
586	1.5	294	294	0	0	2/4	4	1		V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1175/2	0.5	294	294	3/8	3/8	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
588	1.5	295	295	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1179/2	0.5	295	295	3/8	3/8	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
590	1.5	296	296	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
