quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	harmony_layer	label	regex_match	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
409	1.0	205	205	1/4	1/4	2/4	4	1		1	V7	dcml	F	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
410	1.0	206	206	0	0	2/4	4	1		1	i\\	dcml	F	i		i		i						\\	m	0	1	0, -3, 1		0	0
411	0.75	206	206	1/4	1/4	2/4	4	1		1	V7	dcml	F	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
1647/4	0.25	206	206	7/16	7/16	2/4	4	1		1	V6	dcml	F	i		V6		V		6					M	0	1	5, 2, 1		1	5
412	1.0	207	207	0	0	2/4	4	1		1	i	dcml	F	i		i		i							m	0	1	0, -3, 1		0	0
413	1.0	207	207	1/4	1/4	2/4	4	1		1	#viio6	dcml	F	i		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
414	1.0	208	208	0	0	2/4	4	1		1	i6	dcml	F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
415	1.0	208	208	1/4	1/4	2/4	4	1		1	V43	dcml	F	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
416	1.0	209	209	0	0	2/4	4	1		1	i	dcml	F	i		i		i							m	0	1	0, -3, 1		0	0
417	1.0	209	209	1/4	1/4	2/4	4	1		1	V	dcml	F	i		V		V							M	0	1	1, 5, 2		1	1
418	1.0	210	210	0	0	2/4	4	1		1	i6	dcml	F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
419	0.75	210	210	1/4	1/4	2/4	4	1		1	V7	dcml	F	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
1679/4	0.25	210	210	7/16	7/16	2/4	4	1		1	V65	dcml	F	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
420	1.0	211	211	0	0	2/4	4	1		1	i	dcml	F	i		i		i							m	0	1	0, -3, 1		0	0
421	1.0	211	211	1/4	1/4	2/4	4	1		1	V/III	dcml	F	i		V/III		V				III			M	0	1	-2, 2, -1		-2	-2
422	1.0	212	212	0	0	2/4	4	1		1	III	dcml	F	i		III		III							M	0	1	-3, 1, -2		-3	-3
423	1.0	212	212	1/4	1/4	2/4	4	1		1	V7/III	dcml	F	i		V7/III		V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
424	1.0	213	213	0	0	2/4	4	1		1	III	dcml	F	i		III		III							M	0	1	-3, 1, -2		-3	-3
425	0.75	213	213	1/4	1/4	2/4	4	1		1	I.V7/ii	dcml	F	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
1703/4	0.25	213	213	7/16	7/16	2/4	4	1		1	V6/ii	dcml	F	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
426	4.0	214	214	0	0	2/4	4	1		1	V7/V	dcml	F	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
430	2.0	216	216	0	0	2/4	4	1		1	V	dcml	F	I		V		V							M	0	0	1, 5, 2		1	1
432	2.0	217	217	0	0	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
434	1.0	218	218	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
435	1.0	218	218	1/4	1/4	2/4	4	1		1	V43	dcml	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
436	1.0	219	219	0	0	2/4	4	1		1	I6	dcml	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
437	1.0	219	219	1/4	1/4	2/4	4	1		1	#viio65/ii	dcml	F	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
438	1.0	220	220	0	0	2/4	4	1		1	V2	dcml	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
439	1.0	220	220	1/4	1/4	2/4	4	1		1	#viio6/ii	dcml	F	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
440	1.5	221	221	0	0	2/4	4	1		1	V43	dcml	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
883/2	2.5	221	221	3/8	3/8	2/4	4	1		1	V65	dcml	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
444	1.0	223	223	0	0	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
445	1.0	223	223	1/4	1/4	2/4	4	1		1	V43	dcml	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
446	1.0	224	224	0	0	2/4	4	1		1	I6	dcml	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
447	1.0	224	224	1/4	1/4	2/4	4	1		1	V43	dcml	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
448	1.0	225	225	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
449	1.0	225	225	1/4	1/4	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
450	1.0	226	226	0	0	2/4	4	1		1	i.V[i64	dcml	F	i	V	i64		i		64					m	0	1	1, 0, -3		0	1
451	1.0	226	226	1/4	1/4	2/4	4	1		1	V	dcml	F	i	V	V		V							M	0	1	1, 5, 2		1	1
452	1.0	227	227	0	0	2/4	4	1		1	i6	dcml	F	i	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
453	1.0	227	227	1/4	1/4	2/4	4	1		1	v6	dcml	F	i	V	v6		v		6					m	0	1	-2, 2, 1		1	-2
454	1.0	228	228	0	0	2/4	4	1		1	i	dcml	F	i	V	i		i							m	0	1	0, -3, 1		0	0
455	1.0	228	228	1/4	1/4	2/4	4	1		1	#viio2/iv	dcml	F	i	V	#viio2/iv		#vii	o	2		iv			o7	0	1	-5, 4, 1, -2		4	-5
456	2.0	229	229	0	0	2/4	4	1		1	V43	dcml	F	i	V	V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
458	2.0	230	230	0	0	2/4	4	1		1	V2	dcml	F	i	V	V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
460	1.0	231	231	0	0	2/4	4	1		1	iv	dcml	F	i	V	iv		iv							m	0	1	-1, -4, 0		-1	-1
461	1.0	231	231	1/4	1/4	2/4	4	1		1	V	dcml	F	i	V	V		V							M	0	1	1, 5, 2		1	1
462	1.0	232	232	0	0	2/4	4	1		1	VI	dcml	F	i	V	VI		VI							M	0	1	-4, 0, -3		-4	-4
463	1.0	232	232	1/4	1/4	2/4	4	1		1	V6	dcml	F	i	V	V6		V		6					M	0	1	5, 2, 1		1	5
464	1.0	233	233	0	0	2/4	4	1		1	i]	dcml	F	i	V	i		i							m	0	1	0, -3, 1		0	0
465	1.0	233	233	1/4	1/4	2/4	4	1		1	V43/VI	dcml	F	i		V43/VI		V		43		VI			Mm7	0	1	-2, -5, -3, 1		-3	-2
466	2.0	234	234	0	0	2/4	4	1		1	VI	dcml	F	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
468	4.0	235	235	0	0	2/4	4	1		1	Ger6	dcml	F	i		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
472	2.0	237	237	0	0	2/4	4	1		1	I.V(64)	dcml	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
474	2.0	238	238	0	0	2/4	4	1		1	IV	dcml	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
476	2.0	239	239	0	0	2/4	4	1		1	V43	dcml	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
478	2.0	240	240	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
480	2.0	241	241	0	0	2/4	4	1		1	IV	dcml	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
482	1.0	242	242	0	0	2/4	4	1		1	V(64)	dcml	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
483	1.0	242	242	1/4	1/4	2/4	4	1		1	V7\\	dcml	F	I		V7		V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
484	2.0	243	243	0	0	2/4	4	1		1	V6	dcml	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
486	2.0	244	244	0	0	2/4	4	1		1	viio2/V	dcml	F	I		viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
488	2.0	245	245	0	0	2/4	4	1		1	I6	dcml	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
490	1.0	246	246	0	0	2/4	4	1		1	I64	dcml	F	I		I64		I		64					M	0	0	1, 0, 4		0	1
491	1.0	246	246	1/4	1/4	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
492	2.0	247	247	0	0	2/4	4	1		1	V43	dcml	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
494	2.0	248	248	0	0	2/4	4	1		1	V65	dcml	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
496	4.0	249	249	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
500	4.0	251	251	0	0	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
504	0.75	253	253	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
2019/4	0.25	253	253	3/16	3/16	2/4	4	1		1	V	dcml	F	I		V		V							M	0	0	1, 5, 2		1	1
505	0.75	253	253	1/4	1/4	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
2023/4	0.25	253	253	7/16	7/16	2/4	4	1		1	V7/ii	dcml	F	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
506	0.75	254	254	0	0	2/4	4	1		1	ii	dcml	F	I		ii		ii							m	0	0	2, -1, 3		2	2
2027/4	0.25	254	254	3/16	3/16	2/4	4	1		1	V7/ii	dcml	F	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
507	0.75	254	254	1/4	1/4	2/4	4	1		1	ii	dcml	F	I		ii		ii							m	0	0	2, -1, 3		2	2
2031/4	0.25	254	254	7/16	7/16	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
508	0.75	255	255	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
2035/4	0.25	255	255	3/16	3/16	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
509	0.75	255	255	1/4	1/4	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
2039/4	0.25	255	255	7/16	7/16	2/4	4	1		1	V7/ii	dcml	F	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
510	0.75	256	256	0	0	2/4	4	1		1	ii	dcml	F	I		ii		ii							m	0	0	2, -1, 3		2	2
2043/4	0.25	256	256	3/16	3/16	2/4	4	1		1	V7/ii	dcml	F	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
511	0.75	256	256	1/4	1/4	2/4	4	1		1	ii	dcml	F	I		ii		ii							m	0	0	2, -1, 3		2	2
2047/4	0.25	256	256	7/16	7/16	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
512	1.0	257	257	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
513	1.0	257	257	1/4	1/4	2/4	4	1		1	vi	dcml	F	I		vi		vi							m	0	0	3, 0, 4		3	3
514	1.0	258	258	0	0	2/4	4	1		1	ii	dcml	F	I		ii		ii							m	0	0	2, -1, 3		2	2
515	1.0	258	258	1/4	1/4	2/4	4	1		1	V	dcml	F	I		V		V							M	0	0	1, 5, 2		1	1
516	1.0	259	259	0	0	2/4	4	1		1	I\\	dcml	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
517	1.0	259	259	1/4	1/4	2/4	4	1		1	vi	dcml	F	I		vi		vi							m	0	0	3, 0, 4		3	3
518	1.0	260	260	0	0	2/4	4	1		1	ii	dcml	F	I		ii		ii							m	0	0	2, -1, 3		2	2
519	1.0	260	260	1/4	1/4	2/4	4	1		1	V	dcml	F	I		V		V							M	0	0	1, 5, 2		1	1
520	6.0	261	261	0	0	2/4	4	1		1	V43/V	dcml	F	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
526	5.0	264	264	0	0	2/4	4	1		1	V7\\	dcml	F	I		V7		V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
531	1.0	266	266	1/4	1/4	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
532	1.0	267	267	0	0	2/4	4	1		1	ii	dcml	F	I		ii		ii							m	0	0	2, -1, 3		2	2
533	1.0	267	267	1/4	1/4	2/4	4	1		1	V/ii	dcml	F	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
534	1.0	268	268	0	0	2/4	4	1		1	ii	dcml	F	I		ii		ii							m	0	0	2, -1, 3		2	2
535	1.0	268	268	1/4	1/4	2/4	4	1		1	V7/ii	dcml	F	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
536	1.0	269	269	0	0	2/4	4	1		1	ii	dcml	F	I		ii		ii							m	0	0	2, -1, 3		2	2
537	1.0	269	269	1/4	1/4	2/4	4	1		1	V64/ii	dcml	F	I		V64/ii		V		64		ii			M	0	0	4, 3, 7		3	4
538	1.0	270	270	0	0	2/4	4	1		1	ii6	dcml	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
539	1.0	270	270	1/4	1/4	2/4	4	1		1	V43/ii	dcml	F	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
540	0.5	271	271	0	0	2/4	4	1		1	ii6	dcml	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
1081/2	0.5	271	271	1/8	1/8	2/4	4	1		1	ii	dcml	F	I		ii		ii							m	0	0	2, -1, 3		2	2
541	1.0	271	271	1/4	1/4	2/4	4	1		1	V/ii	dcml	F	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
542	1.0	272	272	0	0	2/4	4	1		1	ii	dcml	F	I		ii		ii							m	0	0	2, -1, 3		2	2
543	1.0	272	272	1/4	1/4	2/4	4	1		1	viio6	dcml	F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
544	1.0	273	273	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
545	1.0	273	273	1/4	1/4	2/4	4	1		1	V	dcml	F	I		V		V							M	0	0	1, 5, 2		1	1
546	1.0	274	274	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
547	1.0	274	274	1/4	1/4	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
548	1.0	275	275	0	0	2/4	4	1		1	i.i	dcml	F	i		i		i							m	0	1	0, -3, 1		0	0
549	1.0	275	275	1/4	1/4	2/4	4	1		1	V43	dcml	F	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
550	1.0	276	276	0	0	2/4	4	1		1	i6	dcml	F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
551	1.0	276	276	1/4	1/4	2/4	4	1		1	V2	dcml	F	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
552	1.0	277	277	0	0	2/4	4	1		1	i6	dcml	F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
553	1.0	277	277	1/4	1/4	2/4	4	1		1	V7/III	dcml	F	i		V7/III		V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
554	1.0	278	278	0	0	2/4	4	1		1	III	dcml	F	i		III		III							M	0	1	-3, 1, -2		-3	-3
555	1.0	278	278	1/4	1/4	2/4	4	1		1	V7/iv	dcml	F	i		V7/iv		V		7		iv			Mm7	0	1	0, 4, 1, -2		0	0
556	1.0	279	279	0	0	2/4	4	1		1	iv	dcml	F	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
557	0.5	279	279	1/4	1/4	2/4	4	1		1	V2/V	dcml	F	i		V2/V		V		2		V			Mm7	0	1	0, 2, 6, 3		2	0
1115/2	0.5	279	279	3/8	3/8	2/4	4	1		1	V43/V	dcml	F	i		V43/V		V		43		V			Mm7	0	1	3, 0, 2, 6		2	3
558	1.0	280	280	0	0	2/4	4	1		1	I.V[V6	dcml	F	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
559	0.5	280	280	1/4	1/4	2/4	4	1		1	I	dcml	F	I	V	I		I							M	0	0	0, 4, 1		0	0
1119/2	0.5	280	280	3/8	3/8	2/4	4	1		1	V6/ii	dcml	F	I	V	V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
560	1.0	281	281	0	0	2/4	4	1		1	ii	dcml	F	I	V	ii		ii							m	0	0	2, -1, 3		2	2
561	0.5	281	281	1/4	1/4	2/4	4	1		1	bVII	dcml	F	I	V	bVII		bVII							M	0	0	-2, 2, -1		-2	-2
1123/2	0.5	281	281	3/8	3/8	2/4	4	1		1	V6	dcml	F	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
562	1.0	282	282	0	0	2/4	4	1		1	I	dcml	F	I	V	I		I							M	0	0	0, 4, 1		0	0
563	1.0	282	282	1/4	1/4	2/4	4	1		1	IV6	dcml	F	I	V	IV6		IV		6					M	0	0	3, 0, -1		-1	3
564	0.5	283	283	0	0	2/4	4	1		1	viio(4)	dcml	F	I	V	viio(4)		vii	o		4				o	0	0	5, 4, -1		5	5
1129/2	0.5	283	283	1/8	1/8	2/4	4	1		1	viio	dcml	F	I	V	viio		vii	o						o	0	0	5, 2, -1		5	5
565	1.0	283	283	1/4	1/4	2/4	4	1		1	I	dcml	F	I	V	I		I							M	0	0	0, 4, 1		0	0
566	0.5	284	284	0	0	2/4	4	1		1	viio6(2)	dcml	F	I	V	viio6(2)		vii	o	6	2				o	0	0	2, -1, 0		5	2
1133/2	1.0	284	284	1/8	1/8	2/4	4	1		1	viio6	dcml	F	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
1135/2	0.5	284	284	3/8	3/8	2/4	4	1		1	vi64	dcml	F	I	V	vi64		vi		64					m	0	0	4, 3, 0		3	4
568	1.0	285	285	0	0	2/4	4	1		1	V2	dcml	F	I	V	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
569	3.0	285	285	1/4	1/4	2/4	4	1		1	V65	dcml	F	I	V	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
572	4.0	287	287	0	0	2/4	4	1		1	I	dcml	F	I	V	I		I							M	0	0	0, 4, 1		0	0
576	4.0	289	289	0	0	2/4	4	1		1	V43	dcml	F	I	V	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
580	4.0	291	291	0	0	2/4	4	1		1	I6	dcml	F	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
584	2.0	293	293	0	0	2/4	4	1		1	V]	dcml	F	I	V	V		V							M	0	0	1, 5, 2		1	1
586	2.0	294	294	0	0	2/4	4	1		1	V6	dcml	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
588	4.0	295	295	0	0	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
592	1.0	297	297	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
593	1.0	297	297	1/4	1/4	2/4	4	1		1	IV	dcml	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
594	1.0	298	298	0	0	2/4	4	1		1	V6	dcml	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
595	1.0	298	298	1/4	1/4	2/4	4	1		1	I6	dcml	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
596	1.0	299	299	0	0	2/4	4	1		1	iio6	dcml	F	I		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
597	3.0	299	299	1/4	1/4	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
600	1.0	301	301	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
601	1.0	301	301	1/4	1/4	2/4	4	1		1	IV6	dcml	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
602	1.0	302	302	0	0	2/4	4	1		1	V	dcml	F	I		V		V							M	0	0	1, 5, 2		1	1
603	1.0	302	302	1/4	1/4	2/4	4	1		1	I6	dcml	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
604	1.0	303	303	0	0	2/4	4	1		1	iio	dcml	F	I		iio		ii	o						o	0	0	2, -1, -4		2	2
605	1.0	303	303	1/4	1/4	2/4	4	1		1	V65	dcml	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
606	2.0	304	304	0	0	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
608	1.0	305	305	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
609	1.0	305	305	1/4	1/4	2/4	4	1		1	V2	dcml	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
610	0.5	306	306	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
1221/2	0.5	306	306	1/8	1/8	2/4	4	1		1	V6	dcml	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
611	0.75	306	306	1/4	1/4	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
2447/4	0.25	306	306	7/16	7/16	2/4	4	1		1	V6	dcml	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
612	3.0	307	307	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
615	0.5	308	308	1/4	1/4	2/4	4	1		1	V2	dcml	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1231/2	0.5	308	308	3/8	3/8	2/4	4	1		1	V/vi	dcml	F	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
616	2.0	309	309	0	0	2/4	4	1		1	IV	dcml	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
618	1.0	310	310	0	0	2/4	4	1		1	I(64)	dcml	F	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
619	2.0	310	310	1/4	1/4	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
621	0.5	311	311	1/4	1/4	2/4	4	1		1	V65/V	dcml	F	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
1243/2	0.5	311	311	3/8	3/8	2/4	4	1		1	ii%43/vi	dcml	F	I		ii%43/vi		ii	%	43		vi			%7	0	0	-1, 3, 5, 2		5	-1
622	1.0	312	312	0	0	2/4	4	1		1	V/vi	dcml	F	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
623	1.0	312	312	1/4	1/4	2/4	4	1		1	V64	dcml	F	I		V64		V		64					M	0	0	2, 1, 5		1	2
624	1.0	313	313	0	0	2/4	4	1		1	V/vi	dcml	F	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
625	1.0	313	313	1/4	1/4	2/4	4	1		1	V43	dcml	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
626	1.0	314	314	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
627	1.0	314	314	1/4	1/4	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
628	1.0	315	315	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
629	1.0	315	315	1/4	1/4	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
630	1.0	316	316	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
631	1.0	316	316	1/4	1/4	2/4	4	1		1	V2	dcml	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
632	1.0	317	317	0	0	2/4	4	1		1	I6	dcml	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
633	1.0	317	317	1/4	1/4	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
634	1.0	318	318	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
635	1.0	318	318	1/4	1/4	2/4	4	1		1	V65	dcml	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
636	9.0	319	319	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
645	1.0	323	323	1/4	1/4	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
646	1.0	324	324	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
647	1.0	324	324	1/4	1/4	2/4	4	1		1	V7	dcml	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
648	4.0	325	325	0	0	2/4	4	1		1	I	dcml	F	I		I		I							M	0	0	0, 4, 1		0	0
652	2.0	327	327	0	0	2/4	4	1		1	I\\	dcml	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
