quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
458	0.5	230	230	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
917/2	0.5	230	230	1/8	1/8	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
459	0.5	230	230	1/4	1/4	2/4	4	1		ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
919/2	0.5	230	230	3/8	3/8	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
460	0.5	231	231	0	0	2/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
921/2	1.5	231	231	1/8	1/8	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
462	1.0	232	232	0	0	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
463	0.5	232	232	1/4	1/4	2/4	4	1		ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
927/2	0.5	232	232	3/8	3/8	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
464	2.0	233	233	0	0	2/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
466	1.0	234	234	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
467	1.0	234	234	1/4	1/4	2/4	4	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
468	1.0	235	235	0	0	2/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
469	1.0	235	235	1/4	1/4	2/4	4	1		ii7	G	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
470	2.0	236	236	0	0	2/4	4	1		V65/IV	G	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
472	2.0	237	237	0	0	2/4	4	1		V43/IV	G	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
474	1.0	238	238	0	0	2/4	4	1		V65/vi	G	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
475	1.0	238	238	1/4	1/4	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
476	0.5	239	239	0	0	2/4	4	1		V43/vi	G	I		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
953/2	1.5	239	239	1/8	1/8	2/4	4	1		#viio65/vi	G	I		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
478	1.0	240	240	0	0	2/4	4	1		V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
479	1.0	240	240	1/4	1/4	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
480	0.5	241	241	0	0	2/4	4	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
961/2	1.5	241	241	1/8	1/8	2/4	4	1		viio65	G	I		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
482	4.0	242	242	0	0	2/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
486	2.0	244	244	0	0	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
488	2.0	245	245	0	0	2/4	4	1		V\\	G	I		V		V						\\	M	0	0	1, 5, 2		1	1
490	0.5	246	246	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
981/2	0.5	246	246	1/8	1/8	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
491	0.5	246	246	1/4	1/4	2/4	4	1		ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
983/2	0.5	246	246	3/8	3/8	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
492	0.5	247	247	0	0	2/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
985/2	1.5	247	247	1/8	1/8	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
494	1.0	248	248	0	0	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
495	0.5	248	248	1/4	1/4	2/4	4	1		ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
991/2	0.5	248	248	3/8	3/8	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
496	2.0	249	249	0	0	2/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
