quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	harmony_layer	label	alt_label	regex_match	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
687	1.0	172	172	3/4	3/4	2/2	4	1		1	IV.V2		dcml	Eb	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
688	1.0	173	173	0	0	2/2	4	1		1	I6		dcml	Eb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
689	1.0	173	173	1/4	1/4	2/2	4	1		1	viio6		dcml	Eb	IV		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
690	1.0	173	173	1/2	1/2	2/2	4	1		1	I		dcml	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
691	1.0	173	173	3/4	3/4	2/2	4	1		1	I64		dcml	Eb	IV		I64		I		64					M	0	0	1, 0, 4		0	1
692	1.0	174	174	0	0	2/2	4	1		1	ii7		dcml	Eb	IV		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
693	1.0	174	174	1/4	1/4	2/2	4	1		1	viio		dcml	Eb	IV		viio		vii	o						o	0	0	5, 2, -1		5	5
694	1.0	174	174	1/2	1/2	2/2	4	1		1	I		dcml	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
695	2.0	174	174	3/4	3/4	2/2	4	1		1	ii64		dcml	Eb	IV		ii64		ii		64					m	0	0	3, 2, -1		2	3
697	2.0	175	175	1/4	1/4	2/2	4	1		1	V2		dcml	Eb	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
699	1.0	175	175	3/4	3/4	2/2	4	1		1	V7		dcml	Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
700	1.0	176	176	0	0	2/2	4	1		1	V(64)		dcml	Eb	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
701	3.0	176	176	1/4	1/4	2/2	4	1		1	V7		dcml	Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
704	1.0	177	177	0	0	2/2	4	1		1	I6(13)		dcml	Eb	IV		I6(13)		I		6	13				M	0	0	4, 1, 0	3	0	4
705	2.0	177	177	1/4	1/4	2/2	4	1		1	I6		dcml	Eb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
707	1.0	177	177	3/4	3/4	2/2	4	1		1	I+6		dcml	Eb	IV		I+6		I	+	6					+	0	0	4, 8, 0		0	4
708	1.0	178	178	0	0	2/2	4	1		1	IV(11)		dcml	Eb	IV		IV(11)		IV			11				M	0	0	-1, 3, 0	5	-1	-1
709	2.0	178	178	1/4	1/4	2/2	4	1		1	ii6		dcml	Eb	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
711	6.0	178	178	3/4	3/4	2/2	4	1		1	V6/vi		dcml	Eb	IV		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
717	4.0	180	180	1/4	1/4	2/2	4	1		1	V7/ii		dcml	Eb	IV		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
721	8.0	181	181	1/4	1/4	2/2	4	1		1	V7/iii		dcml	Eb	IV		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
729	2.0	183	183	1/4	1/4	2/2	4	1		1	#viio2/iii		dcml	Eb	IV		#viio2/iii		#vii	o	2		iii			o7	0	0	0, 9, 6, 3		9	0
731	13.0	183	183	3/4	3/4	2/2	4	1		1	I.V2		dcml	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
744	2.0	187	187	0	0	2/2	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
746	1.0	187	187	1/2	1/2	2/2	4	1		1	V43(2)		dcml	Eb	I		V43(2)		V		43	2				Mm7	0	0	2, -1, 3, 5		1	2
747	1.0	187	187	3/4	3/4	2/2	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
748	2.0	188	188	0	0	2/2	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
750	1.0	188	188	1/2	1/2	2/2	4	1		1	V43(2)		dcml	Eb	I		V43(2)		V		43	2				Mm7	0	0	2, -1, 3, 5		1	2
751	1.0	188	188	3/4	3/4	2/2	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
752	2.0	189	189	0	0	2/2	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
754	2.0	189	189	1/2	1/2	2/2	4	1		1	V7/v		dcml	Eb	I		V7/v		V		7		v			Mm7	0	0	2, 6, 3, 0		2	2
756	1.0	190	190	0	0	2/2	4	1		1	v64		dcml	Eb	I		v64		v		64					m	0	0	2, 1, -2		1	2
757	1.0	190	190	1/4	1/4	2/2	4	1		1	V6/ii		dcml	Eb	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
758	1.0	190	190	1/2	1/2	2/2	4	1		1	ii		dcml	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
759	1.0	190	190	3/4	3/4	2/2	4	1		1	ii6		dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
760	1.0	191	191	0	0	2/2	4	1		1	viio7/V		dcml	Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
761	1.0	191	191	1/4	1/4	2/2	4	1		1	V[V64		dcml	Eb	I	V	V64		V		64					M	0	0	2, 1, 5		1	2
762	1.0	191	191	1/2	1/2	2/2	4	1		1	vio6		dcml	Eb	I	V	vio6		vi	o	6					o	0	0	0, -3, 3		3	0
763	1.0	191	191	3/4	3/4	2/2	4	1		1	V6		dcml	Eb	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
764	1.0	192	192	0	0	2/2	4	1		1	vi6]		dcml	Eb	I	V	vi6		vi		6					m	0	0	0, 4, 3		3	0
765	1.0	192	192	1/4	1/4	2/2	4	1		1	V2		dcml	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
766	1.0	192	192	1/2	1/2	2/2	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
767	1.0	192	192	3/4	3/4	2/2	4	1		1	viio6		dcml	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
768	1.0	193	193	0	0	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
769	1.0	193	193	1/4	1/4	2/2	4	1		1	vi7		dcml	Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
770	1.0	193	193	1/2	1/2	2/2	4	1		1	viio		dcml	Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
771	1.0	193	193	3/4	3/4	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
772	1.0	194	194	0	0	2/2	4	1		1	V(64)		dcml	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
773	1.0	194	194	1/4	1/4	2/2	4	1		1	V65/V		dcml	Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
774	1.0	194	194	1/2	1/2	2/2	4	1		1	V\\		dcml	Eb	I		V		V						\\	M	0	0	1, 5, 2		1	1
775	1.0	194	194	3/4	3/4	2/2	4	1		1	V65		dcml	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
776	2.0	195	195	0	0	2/2	4	1		1	I[I6		dcml	Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
778	2.0	195	195	1/2	1/2	2/2	4	1		1	V2		dcml	Eb	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
780	2.0	196	196	0	0	2/2	4	1		1	I6		dcml	Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
782	2.0	196	196	1/2	1/2	2/2	4	1		1	V2		dcml	Eb	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
784	1.0	197	197	0	0	2/2	4	1		1	I6]		dcml	Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
785	1.0	197	197	1/4	1/4	2/2	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
786	1.0	197	197	1/2	1/2	2/2	4	1		1	viio2/V		dcml	Eb	I		viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
787	1.0	197	197	3/4	3/4	2/2	4	1		1	V/V		dcml	Eb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
788	2.0	198	198	0	0	2/2	4	1		1	V64		dcml	Eb	I		V64		V		64					M	0	0	2, 1, 5		1	2
790	1.0	198	198	1/2	1/2	2/2	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
791	1.0	198	198	3/4	3/4	2/2	4	1		1	V2		dcml	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
792	1.0	199	199	0	0	2/2	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
793	1.0	199	199	1/4	1/4	2/2	4	1		1	ii7		dcml	Eb	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
794	1.0	199	199	1/2	1/2	2/2	4	1		1	IV		dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
795	1.0	199	199	3/4	3/4	2/2	4	1		1	V2		dcml	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
796	1.0	200	200	0	0	2/2	4	1		1	vi64		dcml	Eb	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
797	1.0	200	200	1/4	1/4	2/2	4	1		1	iv64(42)		dcml	Eb	I		iv64(42)		iv		64	42				m	0	0	0, 1, 5		-1	0
798	1.0	200	200	1/2	1/2	2/2	4	1		1	ii(7^2)		dcml	Eb	I		ii(7^2)		ii			7^2				m	0	0	2, 4, 3	0	2	2
799	1.0	200	200	3/4	3/4	2/2	4	1		1	ii6		dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
800	1.0	201	201	0	0	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
801	1.0	201	201	1/4	1/4	2/2	4	1		1	V2/IV		dcml	Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
802	1.0	201	201	1/2	1/2	2/2	4	1		1	IV6		dcml	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
803	1.0	201	201	3/4	3/4	2/2	4	1		1	viio		dcml	Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
804	2.0	202	202	0	0	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
806	1.0	202	202	1/2	1/2	2/2	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
807	1.0	202	202	3/4	3/4	2/2	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
808	1.0	203	203	0	0	2/2	4	1		1	I64		dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
809	1.0	203	203	1/4	1/4	2/2	4	1		1	viio64		dcml	Eb	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
810	1.0	203	203	1/2	1/2	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
811	1.0	203	203	3/4	3/4	2/2	4	1		1	vi		dcml	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
812	1.0	204	204	0	0	2/2	4	1		1	IV		dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
813	1.0	204	204	1/4	1/4	2/2	4	1		1	viio6		dcml	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
814	1.0	204	204	1/2	1/2	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
815	1.0	204	204	3/4	3/4	2/2	4	1		1	I64		dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
816	1.0	205	205	0	0	2/2	4	1		1	V[I6		dcml	Eb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
817	1.0	205	205	1/4	1/4	2/2	4	1		1	vi6		dcml	Eb	I	V	vi6		vi		6					m	0	0	0, 4, 3		3	0
818	1.0	205	205	1/2	1/2	2/2	4	1		1	viio6(2)/V		dcml	Eb	I	V	viio6(2)/V		vii	o	6	2	V			o	0	0	3, 0, 1		6	3
819	1.0	205	205	3/4	3/4	2/2	4	1		1	viio6/V		dcml	Eb	I	V	viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
820	1.0	206	206	0	0	2/2	4	1		1	V6(2)		dcml	Eb	I	V	V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
821	1.0	206	206	1/4	1/4	2/2	4	1		1	V6		dcml	Eb	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
822	1.0	206	206	1/2	1/2	2/2	4	1		1	V6]		dcml	Eb	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
823	1.0	206	206	3/4	3/4	2/2	4	1		1	I64		dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
824	1.0	207	207	0	0	2/2	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
825	1.0	207	207	1/4	1/4	2/2	4	1		1	viio6		dcml	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
826	1.0	207	207	1/2	1/2	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
827	1.0	207	207	3/4	3/4	2/2	4	1		1	vi		dcml	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
828	1.0	208	208	0	0	2/2	4	1		1	IV(9)		dcml	Eb	I		IV(9)		IV			9				M	0	0	-1, 3, 0	1	-1	-1
829	0.5	208	208	1/4	1/4	2/2	4	1		1	ii		dcml	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
1659/2	0.5	208	208	3/8	3/8	2/2	4	1		1	viio6		dcml	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
830	1.0	208	208	1/2	1/2	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
831	1.0	208	208	3/4	3/4	2/2	4	1		1	I[I6		dcml	Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
832	2.0	209	209	0	0	2/2	4	1		1	IV		dcml	Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
834	1.0	209	209	1/2	1/2	2/2	4	1		1	V		dcml	Eb	I	I	V		V							M	0	0	1, 5, 2		1	1
835	0.5	209	209	3/4	3/4	2/2	4	1		1	IV6		dcml	Eb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
1671/2	0.5	209	209	7/8	7/8	2/2	4	1		1	viio		dcml	Eb	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
836	1.0	210	210	0	0	2/2	4	1		1	I		dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
837	0.5	210	210	1/4	1/4	2/2	4	1		1	V7		dcml	Eb	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
1675/2	0.5	210	210	3/8	3/8	2/2	4	1		1	viio		dcml	Eb	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
838	1.0	210	210	1/2	1/2	2/2	4	1		1	I6]		dcml	Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
839	2.0	210	210	3/4	3/4	2/2	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
841	1.0	211	211	1/4	1/4	2/2	4	1		1	V[viio6		dcml	Eb	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
842	3.0	211	211	1/2	1/2	2/2	4	1		1	I6		dcml	Eb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
845	1.0	212	212	1/4	1/4	2/2	4	1		1	viio6		dcml	Eb	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
846	1.0	212	212	1/2	1/2	2/2	4	1		1	I		dcml	Eb	I	V	I		I							M	0	0	0, 4, 1		0	0
847	2.0	212	212	3/4	3/4	2/2	4	1		1	I6		dcml	Eb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
849	1.0	213	213	1/4	1/4	2/2	4	1		1	vi65		dcml	Eb	I	V	vi65		vi		65					mm7	0	0	0, 4, 1, 3		3	0
850	1.0	213	213	1/2	1/2	2/2	4	1		1	V		dcml	Eb	I	V	V		V							M	0	0	1, 5, 2		1	1
851	1.0	213	213	3/4	3/4	2/2	4	1		1	V64/V		dcml	Eb	I	V	V64/V		V		64		V			M	0	0	3, 2, 6		2	3
852	1.0	214	214	0	0	2/2	4	1		1	V2/V		dcml	Eb	I	V	V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
853	1.0	214	214	1/4	1/4	2/2	4	1		1	iii64		dcml	Eb	I	V	iii64		iii		64					m	0	0	5, 4, 1		4	5
854	1.0	214	214	1/2	1/2	2/2	4	1		1	V6		dcml	Eb	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
855	2.0	214	214	3/4	3/4	2/2	4	1		1	I6		dcml	Eb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
857	1.0	215	215	1/4	1/4	2/2	4	1		1	V43		dcml	Eb	I	V	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
858	2.0	215	215	1/2	1/2	2/2	4	1		1	I6		dcml	Eb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
860	2.0	216	216	0	0	2/2	4	1		1	I6]		dcml	Eb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
862	2.0	216	216	1/2	1/2	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
864	2.0	217	217	0	0	2/2	4	1		1	IV		dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
866	1.0	217	217	1/2	1/2	2/2	4	1		1	ii6		dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
867	1.0	217	217	3/4	3/4	2/2	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
868	1.0	218	218	0	0	2/2	4	1		1	V(64)		dcml	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
869	1.0	218	218	1/4	1/4	2/2	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
870	1.0	218	218	1/2	1/2	2/2	4	1		1	I\\		dcml	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
871	1.0	218	218	3/4	3/4	2/2	4	1		1	IV64		dcml	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
872	1.0	219	219	0	0	2/2	4	1		1	I[I6		dcml	Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
873	1.0	219	219	1/4	1/4	2/2	4	1		1	IV		dcml	Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
874	1.0	219	219	1/2	1/2	2/2	4	1		1	I6		dcml	Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
875	1.0	219	219	3/4	3/4	2/2	4	1		1	ii2		dcml	Eb	I	I	ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
876	1.0	220	220	0	0	2/2	4	1		1	I		dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
877	1.0	220	220	1/4	1/4	2/2	4	1		1	viio		dcml	Eb	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
878	1.0	220	220	1/2	1/2	2/2	4	1		1	IV6		dcml	Eb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
879	1.0	220	220	3/4	3/4	2/2	4	1		1	I64		dcml	Eb	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
880	1.0	221	221	0	0	2/2	4	1		1	IV		dcml	Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
881	1.0	221	221	1/4	1/4	2/2	4	1		1	I6]		dcml	Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
882	1.0	221	221	1/2	1/2	2/2	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
883	1.0	221	221	3/4	3/4	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
884	1.0	222	222	0	0	2/2	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
885	1.0	222	222	1/4	1/4	2/2	4	1		1	V(94)		dcml	Eb	I		V(94)		V			94				M	0	0	1, 0, 2	3	1	1
886	1.0	222	222	1/2	1/2	2/2	4	1		1	V\\		dcml	Eb	I		V		V						\\	M	0	0	1, 5, 2		1	1
887	1.0	222	222	3/4	3/4	2/2	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
888	1.0	223	223	0	0	2/2	4	1		1	I[I		dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
889	1.0	223	223	1/4	1/4	2/2	4	1		1	IV		dcml	Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
890	1.0	223	223	1/2	1/2	2/2	4	1		1	I6		dcml	Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
891	1.0	223	223	3/4	3/4	2/2	4	1		1	viio6		dcml	Eb	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
892	1.0	224	224	0	0	2/2	4	1		1	I		dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
893	1.0	224	224	1/4	1/4	2/2	4	1		1	viio		dcml	Eb	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
894	1.0	224	224	1/2	1/2	2/2	4	1		1	IV6		dcml	Eb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
895	1.0	224	224	3/4	3/4	2/2	4	1		1	I64		dcml	Eb	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
896	1.0	225	225	0	0	2/2	4	1		1	IV(+2)		dcml	Eb	I	I	IV(+2)		IV			+2				M	0	0	-1, 3, 0	1	-1	-1
897	1.0	225	225	1/4	1/4	2/2	4	1		1	I6]		dcml	Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
898	1.0	225	225	1/2	1/2	2/2	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
899	1.0	225	225	3/4	3/4	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
900	1.0	226	226	0	0	2/2	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
901	1.0	226	226	1/4	1/4	2/2	4	1		1	vi		dcml	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
902	1.0	226	226	1/2	1/2	2/2	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
903	1.0	226	226	3/4	3/4	2/2	4	1		1	V7(9)		dcml	Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
904	1.0	227	227	0	0	2/2	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
905	1.0	227	227	1/4	1/4	2/2	4	1		1	ii		dcml	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
906	1.0	227	227	1/2	1/2	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
907	1.0	227	227	3/4	3/4	2/2	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
908	4.0	228	228	0	0	2/2	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
912	1.0	229	229	0	0	2/2	4	1		1	vii%7		dcml	Eb	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
913	1.0	229	229	1/4	1/4	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
914	1.0	229	229	1/2	1/2	2/2	4	1		1	V65		dcml	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
915	1.0	229	229	3/4	3/4	2/2	4	1		1	I	IV/V	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
916	1.0	230	230	0	0	2/2	4	1		1	V(64)/V		dcml	Eb	I		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
917	1.0	230	230	1/4	1/4	2/2	4	1		1	V7/V		dcml	Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
918	1.0	230	230	1/2	1/2	2/2	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
919	1.0	230	230	3/4	3/4	2/2	4	1		1	viio2(+2)/V		dcml	Eb	I		viio2(+2)/V		vii	o	2	+2	V			o7	0	0	-3, 6, 3, 0	1	6	-3
920	4.0	231	231	0	0	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
924	2.0	232	232	0	0	2/2	4	1		1	IV		dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
926	2.0	232	232	1/2	1/2	2/2	4	1		1	IV6		dcml	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
928	4.0	233	233	0	0	2/2	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
932	2.0	234	234	0	0	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
934	3.0	234	234	1/2	1/2	2/2	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
937	4.0	235	235	1/4	1/4	2/2	4	1		1	ii		dcml	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
941	3.0	236	236	1/4	1/4	2/2	4	1		1	iii		dcml	Eb	I		iii		iii							m	0	0	4, 1, 5		4	4
944	12.0	237	237	0	0	2/2	4	1		1	V7/V		dcml	Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
956	1.0	240	240	0	0	2/2	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
957	1.0	240	240	1/4	1/4	2/2	4	1		1	IV		dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
958	1.0	240	240	1/2	1/2	2/2	4	1		1	V(64)		dcml	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
959	1.0	240	240	3/4	3/4	2/2	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
960	12.0	241	241	0	0	2/2	4	1		1	V7/V		dcml	Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
972	1.0	244	244	0	0	2/2	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
973	1.0	244	244	1/4	1/4	2/2	4	1		1	IV		dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
974	1.0	244	244	1/2	1/2	2/2	4	1		1	V(64)		dcml	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
975	1.0	244	244	3/4	3/4	2/2	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
976	4.0	245	245	0	0	2/2	4	1		1	viio		dcml	Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
980	3.0	246	246	0	0	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
983	7.0	246	246	3/4	3/4	2/2	4	1		1	@none		dcml	Eb	I		@none		@none							m	0	0				
