quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	harmony_layer	label	regex_match	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
256	2.0	90	90	1/4	1/4	3/4	4	1		1	I6	dcml	Eb	III		I6		I		6					M	0	0	4, 1, 0		0	4
258	1.0	91	91	0	0	3/4	4	1		1	ii(2)	dcml	Eb	III		ii(2)		ii			2				m	0	0	4, -1, 3		2	4
259	2.0	91	91	1/4	1/4	3/4	4	1		1	ii	dcml	Eb	III		ii		ii							m	0	0	2, -1, 3		2	2
261	1.0	92	92	0	0	3/4	4	1		1	I(2)	dcml	Eb	III		I(2)		I			2				M	0	0	2, 4, 1		0	2
262	2.0	92	92	1/4	1/4	3/4	4	1		1	I	dcml	Eb	III		I		I							M	0	0	0, 4, 1		0	0
264	2.0	93	93	0	0	3/4	4	1		1	V2/IV	dcml	Eb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
266	1.0	93	93	1/2	1/2	3/4	4	1		1	I	dcml	Eb	III		I		I							M	0	0	0, 4, 1		0	0
267	1.0	94	94	0	0	3/4	4	1		1	IV6(2)	dcml	Eb	III		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
268	1.0	94	94	1/4	1/4	3/4	4	1		1	IV64	dcml	Eb	III		IV64		IV		64					M	0	0	0, -1, 3		-1	0
269	1.0	94	94	1/2	1/2	3/4	4	1		1	iv6	dcml	Eb	III		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
270	1.0	95	95	0	0	3/4	4	1		1	V64(2)	dcml	Eb	III		V64(2)		V		64	2				M	0	0	2, 3, 5		1	2
271	1.0	95	95	1/4	1/4	3/4	4	1		1	I6	dcml	Eb	III		I6		I		6					M	0	0	4, 1, 0		0	4
272	1.0	95	95	1/2	1/2	3/4	4	1		1	I	dcml	Eb	III		I		I							M	0	0	0, 4, 1		0	0
273	1.0	96	96	0	0	3/4	4	1		1	V7(b9)	dcml	Eb	III		V7(b9)		V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
274	1.0	96	96	1/4	1/4	3/4	4	1		1	V2	dcml	Eb	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
275	1.0	96	96	1/2	1/2	3/4	4	1		1	V43	dcml	Eb	III		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
276	2.0	97	97	0	0	3/4	4	1		1	I	dcml	Eb	III		I		I							M	0	0	0, 4, 1		0	0
278	1.0	97	97	1/2	1/2	3/4	4	1		1	V2	dcml	Eb	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
279	1.0	98	98	0	0	3/4	4	1		1	I6(72)	dcml	Eb	III		I6(72)		I		6	72				M	0	0	4, 1, 2, 5		0	4
280	1.0	98	98	1/4	1/4	3/4	4	1		1	I6	dcml	Eb	III		I6		I		6					M	0	0	4, 1, 0		0	4
281	1.0	98	98	1/2	1/2	3/4	4	1		1	I64	dcml	Eb	III		I64		I		64					M	0	0	1, 0, 4		0	1
282	2.0	99	99	0	0	3/4	4	1		1	I	dcml	Eb	III		I		I							M	0	0	0, 4, 1		0	0
284	1.0	99	99	1/2	1/2	3/4	4	1		1	V7(4)	dcml	Eb	III		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
285	1.0	100	100	0	0	3/4	4	1		1	VII	dcml	Eb	III		VII		VII							M	0	0	5, 9, 6		5	5
286	2.0	100	100	1/4	1/4	3/4	4	1		1	viio/IV	dcml	Eb	III		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
288	1.0	101	101	0	0	3/4	4	1		1	iv6(7)	dcml	Eb	III		iv6(7)		iv		6	7				m	0	0	-4, 0, 4		-1	-4
289	2.0	101	101	1/4	1/4	3/4	4	1		1	iv6	dcml	Eb	III		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
291	1.0	102	102	0	0	3/4	4	1		1	V43(4)/IV	dcml	Eb	III		V43(4)/IV		V		43	4	IV			Mm7	0	0	1, -2, 0, -1		0	1
292	2.0	102	102	1/4	1/4	3/4	4	1		1	V43/IV	dcml	Eb	III		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
294	3.0	103	103	0	0	3/4	4	1		1	iv64	dcml	Eb	III		iv64		iv		64					m	0	0	0, -1, -4		-1	0
297	1.0	104	104	0	0	3/4	4	1		1	V2(9)/IV	dcml	Eb	III		V2(9)/IV		V		2	9	IV			Mm7	0	0	-2, 0, 4, 1	2	0	-2
298	2.0	104	104	1/4	1/4	3/4	4	1		1	V2/IV	dcml	Eb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
300	1.0	105	105	0	0	3/4	4	1		1	iv6(7)	dcml	Eb	III		iv6(7)		iv		6	7				m	0	0	-4, 0, 4		-1	-4
301	2.0	105	105	1/4	1/4	3/4	4	1		1	iv6	dcml	Eb	III		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
303	1.0	106	106	0	0	3/4	4	1		1	V43(94)/IV	dcml	Eb	III		V43(94)/IV		V		43	94	IV			Mm7	0	0	1, -2, 0, -1	2	0	1
304	2.0	106	106	1/4	1/4	3/4	4	1		1	V43/IV	dcml	Eb	III		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
306	3.0	107	107	0	0	3/4	4	1		1	vi.i	dcml	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
309	3.0	108	108	0	0	3/4	4	1		1	i2	dcml	Eb	vi		i2		i		2					mm7	0	1	-2, 0, -3, 1		0	-2
312	2.0	109	109	0	0	3/4	4	1		1	V65/iv	dcml	Eb	vi		V65/iv		V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
314	1.0	109	109	1/2	1/2	3/4	4	1		1	I	dcml	Eb	vi		I		I							M	0	1	0, 4, 1		0	0
315	1.0	110	110	0	0	3/4	4	1		1	iv6(2)	dcml	Eb	vi		iv6(2)		iv		6	2				m	0	1	-4, 0, 1		-1	-4
316	1.0	110	110	1/4	1/4	3/4	4	1		1	iv	dcml	Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
317	1.0	110	110	1/2	1/2	3/4	4	1		1	iv6	dcml	Eb	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
318	1.0	111	111	0	0	3/4	4	1		1	i64(119)	dcml	Eb	vi		i64(119)		i		64	119				m	0	1	1, 0, -3	-1, 2	0	1
319	1.0	111	111	1/4	1/4	3/4	4	1		1	i6	dcml	Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
320	1.0	111	111	1/2	1/2	3/4	4	1		1	i	dcml	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
321	1.0	112	112	0	0	3/4	4	1		1	i64	dcml	Eb	vi		i64		i		64					m	0	1	1, 0, -3		0	1
322	1.0	112	112	1/4	1/4	3/4	4	1		1	VI6	dcml	Eb	vi		VI6		VI		6					M	0	1	0, -3, -4		-4	0
323	0.5	112	112	1/2	1/2	3/4	4	1		1	i	dcml	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
647/2	0.5	112	112	5/8	5/8	3/4	4	1		1	i(1197)	dcml	Eb	vi		i(1197)		i			1197				m	0	1	0, -3, 1	-1, 2, -2	0	0
324	1.0	113	113	0	0	3/4	4	1		1	i\\	dcml	Eb	vi		i		i						\\	m	0	1	0, -3, 1		0	0
325	1.0	113	113	1/4	1/4	3/4	4	1		1	iv	dcml	Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
326	1.0	113	113	1/2	1/2	3/4	4	1		1	V64	dcml	Eb	vi		V64		V		64					M	0	1	2, 1, 5		1	2
327	1.0	114	114	0	0	3/4	4	1		1	i(2)	dcml	Eb	vi		i(2)		i			2				m	0	1	2, -3, 1		0	2
328	1.0	114	114	1/4	1/4	3/4	4	1		1	i64	dcml	Eb	vi		i64		i		64					m	0	1	1, 0, -3		0	1
329	1.0	114	114	1/2	1/2	3/4	4	1		1	i6	dcml	Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
330	1.0	115	115	0	0	3/4	4	1		1	i	dcml	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
331	1.0	115	115	1/4	1/4	3/4	4	1		1	iv6	dcml	Eb	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
332	1.0	115	115	1/2	1/2	3/4	4	1		1	V65	dcml	Eb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
333	1.0	116	116	0	0	3/4	4	1		1	i(94)	dcml	Eb	vi		i(94)		i			94				m	0	1	0, -1, 1	2	0	0
334	1.0	116	116	1/4	1/4	3/4	4	1		1	i6	dcml	Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
335	1.0	116	116	1/2	1/2	3/4	4	1		1	i64	dcml	Eb	vi		i64		i		64					m	0	1	1, 0, -3		0	1
336	3.0	117	117	0	0	3/4	4	1		1	I.ii43	dcml	Eb	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3
339	3.0	118	118	0	0	3/4	4	1		1	V7/IV	dcml	Eb	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
342	1.0	119	119	0	0	3/4	4	1		1	IVM43	dcml	Eb	I		IVM43		IV	M	43					MM7	0	0	0, 4, -1, 3		-1	0
343	1.0	119	119	1/4	1/4	3/4	4	1		1	IV	dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
344	1.0	119	119	1/2	1/2	3/4	4	1		1	ii	dcml	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
345	1.0	120	120	0	0	3/4	4	1		1	V2(2)/IV	dcml	Eb	I		V2(2)/IV		V		2	2	IV			Mm7	0	0	-2, 2, 4, 1		0	-2
346	1.0	120	120	1/4	1/4	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
347	1.0	120	120	1/2	1/2	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
348	12.0	121	121	0	0	3/4	4	1		1	viio65/V	dcml	Eb	I		viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
360	12.0	125	125	0	0	3/4	4	1		1	v6	dcml	Eb	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
372	12.0	129	129	0	0	3/4	4	1		1	ii.Ger6	dcml	Eb	ii		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
384	5.0	133	133	0	0	3/4	4	1		1	V	dcml	Eb	ii		V		V							M	0	1	1, 5, 2		1	1
389	1.0	134	134	1/2	1/2	3/4	4	1		1	V6\\	dcml	Eb	ii		V6		V		6				\\	M	0	1	5, 2, 1		1	5
390	2.5	135	135	0	0	2/4	4	1		1	VI.I	dcml	Eb	VI		I		I							M	0	0	0, 4, 1		0	0
785/2	1.5	136	136	1/8	1/8	2/4	4	1		1	V43	dcml	Eb	VI		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
394	2.5	137	137	0	0	2/4	4	1		1	I	dcml	Eb	VI		I		I							M	0	0	0, 4, 1		0	0
793/2	1.5	138	138	1/8	1/8	2/4	4	1		1	V2	dcml	Eb	VI		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
398	5.0	139	139	0	0	3/4	4	1		1	I6	dcml	Eb	VI		I6		I		6					M	0	0	4, 1, 0		0	4
403	3.0	140	140	1/2	1/2	3/4	4	1		1	I64	dcml	Eb	VI		I64		I		64					M	0	0	1, 0, 4		0	1
406	1.0	141	141	1/2	1/2	3/4	4	1		1	vi6	dcml	Eb	VI		vi6		vi		6					m	0	0	0, 4, 3		3	0
407	1.0	142	142	0	0	3/4	4	1		1	ii6	dcml	Eb	VI		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
408	1.0	142	142	1/4	1/4	3/4	4	1		1	IV6	dcml	Eb	VI		IV6		IV		6					M	0	0	3, 0, -1		-1	3
409	0.5	142	142	1/2	1/2	3/4	4	1		1	IV64	dcml	Eb	VI		IV64		IV		64					M	0	0	0, -1, 3		-1	0
819/2	0.5	142	142	5/8	5/8	3/4	4	1		1	viio6	dcml	Eb	VI		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
410	1.5	143	143	0	0	3/4	4	1		1	I64	dcml	Eb	VI		I64		I		64					M	0	0	1, 0, 4		0	1
823/2	1.5	143	143	3/8	3/8	3/4	4	1		1	I	dcml	Eb	VI		I		I							M	0	0	0, 4, 1		0	0
413	1.0	144	144	0	0	3/4	4	1		1	V43	dcml	Eb	VI		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
414	0.5	144	144	1/4	1/4	3/4	4	1		1	ii6	dcml	Eb	VI		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
829/2	0.5	144	144	3/8	3/8	3/4	4	1		1	I64	dcml	Eb	VI		I64		I		64					M	0	0	1, 0, 4		0	1
415	0.6666666666666856	144	144	1/2	1/2	3/4	4	1		1	IV6	dcml	Eb	VI		IV6		IV		6					M	0	0	3, 0, -1		-1	3
1247/3	0.3333333333333144	144	144	2/3	2/3	3/4	4	1		1	V65	dcml	Eb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
416	2.0	145	145	0	0	3/4	4	1		1	I	dcml	Eb	VI		I		I							M	0	0	0, 4, 1		0	0
418	1.0	145	145	1/2	1/2	3/4	4	1		1	vi6	dcml	Eb	VI		vi6		vi		6					m	0	0	0, 4, 3		3	0
419	0.5	146	146	0	0	3/4	4	1		1	V65(4)	dcml	Eb	VI		V65(4)		V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
839/2	0.5	146	146	1/8	1/8	3/4	4	1		1	V65	dcml	Eb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
420	0.5	146	146	1/4	1/4	3/4	4	1		1	IV6	dcml	Eb	VI		IV6		IV		6					M	0	0	3, 0, -1		-1	3
841/2	0.5	146	146	3/8	3/8	3/4	4	1		1	I64	dcml	Eb	VI		I64		I		64					M	0	0	1, 0, 4		0	1
421	0.5	146	146	1/2	1/2	3/4	4	1		1	ii6	dcml	Eb	VI		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
843/2	0.5	146	146	5/8	5/8	3/4	4	1		1	viio6	dcml	Eb	VI		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
422	1.0	147	147	0	0	3/4	4	1		1	I\\	dcml	Eb	VI		I		I						\\	M	0	0	0, 4, 1		0	0
423	8.0	147	147	1/4	1/4	3/4	4	1		1	I.viio6	dcml	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
431	3.0	150	150	0	0	3/4	4	1		1	ii6	dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
434	9.0	151	151	0	0	3/4	4	1		1	iv	dcml	Eb	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
443	3.0	154	154	0	0	3/4	4	1		1	viio7/ii	dcml	Eb	I		viio7/ii		vii	o	7		ii			o7	0	0	0, -3, -6, -9		0	0
446	10.0	155	155	0	0	3/4	4	1		1	V7	dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
456	1.0	158	158	1/4	1/4	3/4	4	1		1	IV64	dcml	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
457	1.0	158	158	1/2	1/2	3/4	4	1		1	IV6	dcml	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
458	9.0	159	159	0	0	3/4	4	1		1	IV	dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
467	2.0	162	162	0	0	3/4	4	1		1	ii.viio65	dcml	Eb	ii		viio65		vii	o	65					o7	0	1	-5, -8, -11, -2		-2	-5
469	1.0	162	162	1/2	1/2	3/4	4	1		1	iv6	dcml	Eb	ii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
470	2.0	163	163	0	0	3/4	4	1		1	V7	dcml	Eb	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
472	1.0	163	163	1/2	1/2	3/4	4	1		1	iv6	dcml	Eb	ii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
473	3.0	164	164	0	0	3/4	4	1		1	V7	dcml	Eb	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
476	3.0	165	165	0	0	3/4	4	1		1	viio65	dcml	Eb	ii		viio65		vii	o	65					o7	0	1	-5, -8, -11, -2		-2	-5
479	1.0	166	166	0	0	3/4	4	1		1	V	dcml	Eb	ii		V		V							M	0	1	1, 5, 2		1	1
480	1.0	166	166	1/4	1/4	3/4	4	1		1	III	dcml	Eb	ii		III		III							M	0	1	-3, 1, -2		-3	-3
481	0.5	166	166	1/2	1/2	3/4	4	1		1	i	dcml	Eb	ii		i		i							m	0	1	0, -3, 1		0	0
963/2	0.5	166	166	5/8	5/8	3/4	4	1		1	V43	dcml	Eb	ii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
482	2.0	167	167	0	0	3/4	4	1		1	i6	dcml	Eb	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
484	1.0	167	167	1/2	1/2	3/4	4	1		1	I.V2	dcml	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
485	2.0	168	168	0	0	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
487	1.0	168	168	1/2	1/2	3/4	4	1		1	IV	dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
488	1.0	169	169	0	0	3/4	4	1		1	V7	dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
489	1.0	169	169	1/4	1/4	3/4	4	1		1	V65	dcml	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
490	2.0	169	169	1/2	1/2	3/4	4	1		1	V43	dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
492	1.0	170	170	1/4	1/4	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
493	1.0	170	170	1/2	1/2	3/4	4	1		1	I+6	dcml	Eb	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
494	1.0	171	171	0	0	3/4	4	1		1	IV	dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
495	1.0	171	171	1/4	1/4	3/4	4	1		1	ii64	dcml	Eb	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
496	1.0	171	171	1/2	1/2	3/4	4	1		1	viio43	dcml	Eb	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
497	1.0	172	172	0	0	3/4	4	1		1	V2	dcml	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
498	1.0	172	172	1/4	1/4	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
499	1.0	172	172	1/2	1/2	3/4	4	1		1	vi6	dcml	Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
500	1.0	173	173	0	0	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
501	1.0	173	173	1/4	1/4	3/4	4	1		1	vii%7	dcml	Eb	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
502	1.0	173	173	1/2	1/2	3/4	4	1		1	V7	dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
503	1.0	174	174	0	0	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
504	0.5	174	174	1/4	1/4	3/4	4	1		1	viio6	dcml	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
1009/2	0.5	174	174	3/8	3/8	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
505	0.5	174	174	1/2	1/2	3/4	4	1		1	ii6	dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
1011/2	0.5	174	174	5/8	5/8	3/4	4	1		1	iii6	dcml	Eb	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
506	0.5	175	175	0	0	3/4	4	1		1	III6	dcml	Eb	I		III6		III		6					M	0	0	8, 5, 4		4	8
1013/2	0.5	175	175	1/8	1/8	3/4	4	1		1	IV6	dcml	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
507	1.0	175	175	1/4	1/4	3/4	4	1		1	V(+6)/ii	dcml	Eb	I		V(+6)/ii		V			+6	ii			M	0	0	3, 7, 4	-1	3	3
508	0.5	175	175	1/2	1/2	3/4	4	1		1	ii(9)	dcml	Eb	I		ii(9)		ii			9				m	0	0	2, -1, 3	4	2	2
1017/2	0.5	175	175	5/8	5/8	3/4	4	1		1	viio	dcml	Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
509	0.5	176	176	0	0	3/4	4	1		1	ii64	dcml	Eb	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
1019/2	0.5	176	176	1/8	1/8	3/4	4	1		1	iii6	dcml	Eb	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
510	1.0	176	176	1/4	1/4	3/4	4	1		1	V(+6)	dcml	Eb	I		V(+6)		V			+6				M	0	0	1, 5, 2	4	1	1
511	0.5	176	176	1/2	1/2	3/4	4	1		1	I(9)	dcml	Eb	I		I(9)		I			9				M	0	0	0, 4, 1	2	0	0
1023/2	0.5	176	176	5/8	5/8	3/4	4	1		1	vi	dcml	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
512	0.5	177	177	0	0	3/4	4	1		1	I64	dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
1025/2	2.0	177	177	1/8	1/8	3/4	4	1		1	ii6	dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
1029/2	0.5	177	177	5/8	5/8	3/4	4	1		1	V65/V	dcml	Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
515	1.5	178	178	0	0	3/4	4	1		1	V7	dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
1033/2	1.5	178	178	3/8	3/8	3/4	4	1		1	@none	dcml	Eb	I		@none		@none							m	0	0				
518	1.0	179	179	0	0	3/4	4	1		1	ii64	dcml	Eb	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
519	1.0	179	179	1/4	1/4	3/4	4	1		1	ii	dcml	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
520	1.0	179	179	1/2	1/2	3/4	4	1		1	V43	dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
521	3.0	180	180	0	0	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
524	3.0	181	181	0	0	3/4	4	1		1	V7	dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
527	6.0	182	182	0	0	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
533	3.0	184	184	0	0	3/4	4	1		1	V43	dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
536	3.0	185	185	0	0	3/4	4	1		1	V65	dcml	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
539	3.0	186	186	0	0	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
542	2.5	187	187	0	0	3/4	4	1		1	I64	dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
1089/2	0.5	187	187	5/8	5/8	3/4	4	1		1	IV.V2	dcml	Eb	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
545	2.0	188	188	0	0	3/4	4	1		1	I6(9)	dcml	Eb	IV		I6(9)		I		6	9				M	0	0	4, 1, 0	2	0	4
547	4.0	188	188	1/2	1/2	3/4	4	1		1	I6	dcml	Eb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
551	2.5	190	190	0	0	3/4	4	1		1	V65	dcml	Eb	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
1107/2	0.5	190	190	5/8	5/8	3/4	4	1		1	I	dcml	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
554	2.0	191	191	0	0	3/4	4	1		1	V6	dcml	Eb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
556	1.0	191	191	1/2	1/2	3/4	4	1		1	V43	dcml	Eb	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
557	0.5	192	192	0	0	3/4	4	1		1	I(9)	dcml	Eb	IV		I(9)		I			9				M	0	0	0, 4, 1	2	0	0
1115/2	3.5	192	192	1/8	1/8	3/4	4	1		1	V2/IV	dcml	Eb	IV		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
561	2.0	193	193	1/4	1/4	3/4	4	1		1	V43/IV	dcml	Eb	IV		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
563	1.5	194	194	0	0	3/4	4	1		1	IV	dcml	Eb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
1129/2	1.5	194	194	3/8	3/8	3/4	4	1		1	ii6	dcml	Eb	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
566	1.0	195	195	0	0	3/4	4	1		1	V(9)	dcml	Eb	IV		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
567	2.0	195	195	1/4	1/4	3/4	4	1		1	V7	dcml	Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
569	1.0	196	196	0	0	3/4	4	1		1	#viio7/vi	dcml	Eb	IV		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
570	1.0	196	196	1/4	1/4	3/4	4	1		1	vi	dcml	Eb	IV		vi		vi							m	0	0	3, 0, 4		3	3
571	1.5	196	196	1/2	1/2	3/4	4	1		1	V65/V	dcml	Eb	IV		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
1145/2	0.5	197	197	1/8	1/8	3/4	4	1		1	V(64)	dcml	Eb	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
573	2.0	197	197	1/4	1/4	3/4	4	1		1	V7	dcml	Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
575	3.0	198	198	0	0	3/4	4	1		1	I\\	dcml	Eb	IV		I		I						\\	M	0	0	0, 4, 1		0	0
578	2.0	199	199	0	0	3/4	4	1		1	ii.iio	dcml	Eb	ii		iio		ii	o						o	0	1	2, -1, -4		2	2
580	1.0	199	199	1/2	1/2	3/4	4	1		1	V64	dcml	Eb	ii		V64		V		64					M	0	1	2, 1, 5		1	2
581	1.0	200	200	0	0	3/4	4	1		1	i	dcml	Eb	ii		i		i							m	0	1	0, -3, 1		0	0
582	2.0	200	200	1/4	1/4	3/4	4	1		1	#viio	dcml	Eb	ii		#viio		#vii	o						o	0	1	5, 2, -1		5	5
584	1.0	201	201	0	0	3/4	4	1		1	i64	dcml	Eb	ii		i64		i		64					m	0	1	1, 0, -3		0	1
585	1.0	201	201	1/4	1/4	3/4	4	1		1	V7(2)/bVII	dcml	Eb	ii		V7(2)/bVII		V		7	2	bVII			Mm7	0	1	-6, -4, -7, -10		-8	-6
586	0.5	201	201	1/2	1/2	3/4	4	1		1	ii6	dcml	Eb	ii		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
1173/2	0.5	201	201	5/8	5/8	3/4	4	1		1	i6	dcml	Eb	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
587	1.0	202	202	0	0	3/4	4	1		1	V43	dcml	Eb	ii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
