quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1623/2	0.5	406	406	3/8	3/8	2/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
812	0.5	407	407	0	0	2/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
1625/2	0.5	407	407	1/8	1/8	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
813	0.5	407	407	1/4	1/4	2/4	4	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
1627/2	0.5	407	407	3/8	3/8	2/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
814	3.0	408	408	0	0	2/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
817	1.0	409	409	1/4	1/4	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
818	2.0	410	410	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
820	2.0	411	411	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
822	2.0	412	412	0	0	2/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
