quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	harmony_layer	label	alt_label	regex_match	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1155/4	0.25	100	99	11/16	11/16	3/4	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
289	2.0	101	100	0	0	3/4	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
291	1.0	101	100	1/2	1/2	3/4	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
292	1.75	102	101	0	0	3/4	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
1175/4	0.25	102	101	7/16	7/16	3/4	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
294	0.75	102	101	1/2	1/2	3/4	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
1179/4	0.25	102	101	11/16	11/16	3/4	4	1		1	vi7		dcml	Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
295	2.0	103	102	0	0	3/4	4	1		1	V6		dcml	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
297	0.75	103	102	1/2	1/2	3/4	4	1		1	V43/V		dcml	Eb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
1191/4	0.25	103	102	11/16	11/16	3/4	4	1		1	V65/V		dcml	Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
298	1.0	104	103	0	0	3/4	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
299	1.0	104	103	1/4	1/4	3/4	4	1		1	V6		dcml	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
300	1.0	104	103	1/2	1/2	3/4	4	1		1	vii%43		dcml	Eb	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
301	2.0	105	104	0	0	3/4	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
303	1.0	105	104	1/2	1/2	3/4	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
304	2.0	106	105	0	0	3/4	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
306	1.0	106	105	1/2	1/2	3/4	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
307	2.0	107	106	0	0	3/4	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
309	1.0	107	106	1/2	1/2	3/4	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
310	2.0	108	107	0	0	3/4	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
312	1.0	108	107	1/2	1/2	3/4	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
313	2.0	109	108	0	0	3/4	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
315	1.0	109	108	1/2	1/2	3/4	4	1		1	V6		dcml	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
316	1.0	110	109	0	0	3/4	4	1		1	vi		dcml	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
317	1.0	110	109	1/4	1/4	3/4	4	1		1	V43/IV		dcml	Eb	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
318	1.0	110	109	1/2	1/2	3/4	4	1		1	IV		dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
319	1.0	111	110	0	0	3/4	4	1		1	vi.iv6		dcml	Eb	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
320	1.0	111	110	1/4	1/4	3/4	4	1		1	It6		dcml	Eb	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
321	2.0	111	110	1/2	1/2	3/4	4	1		1	V		dcml	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
323	3.0	112	111	1/4	1/4	3/4	4	1		1	i\\		dcml	Eb	vi		i		i						\\	m	0	1	0, -3, 1		0	0
326	2.0	113	112	1/4	1/4	3/4	4	1		1	I.V43/V		dcml	Eb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
328	1.0	114	113	0	0	3/4	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
329	1.0	114	113	1/4	1/4	3/4	4	1		1	V6		dcml	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
330	2.0	114	113	1/2	1/2	3/4	4	1		1	V65/ii		dcml	Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
332	3.0	115	114	1/4	1/4	3/4	4	1		1	ii\\		dcml	Eb	I		ii		ii						\\	m	0	0	2, -1, 3		2	2
335	2.0	116	115	1/4	1/4	3/4	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
337	1.0	117	116	0	0	3/4	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
338	1.0	117	116	1/4	1/4	3/4	4	1		1	vi7		dcml	Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
339	1.0	117	116	1/2	1/2	3/4	4	1		1	vii%7		dcml	Eb	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
340	1.0	118	117	0	0	3/4	4	1		1	ii6		dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
341	2.0	118	117	1/4	1/4	3/4	4	1		1	ii		dcml	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
343	1.0	119	118	0	0	3/4	4	1		1	V6		dcml	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
344	2.0	119	118	1/4	1/4	3/4	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
346	1.0	120	119	0	0	3/4	4	1		1	V7(b9)		dcml	Eb	I		V7(b9)		V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
347	1.0	120	119	1/4	1/4	3/4	4	1		1	V7(9)		dcml	Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
348	1.0	120	119	1/2	1/2	3/4	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
349	1.0	121	120	0	0	3/4	4	1		1	V(64)		dcml	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
350	1.0	121	120	1/4	1/4	3/4	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
351	1.0	121	120	1/2	1/2	3/4	4	1		1	V(64)		dcml	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
352	1.5	122	121	0	0	3/4	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
707/2	0.5	122	121	3/8	3/8	3/4	4	1		1	ii6		dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
354	0.5	122	121	1/2	1/2	3/4	4	1		1	vi43		dcml	Eb	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
709/2	0.5	122	121	5/8	5/8	3/4	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
		123	122	0	0	3/4	4	1	1	1	I\\		dcml	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
355	1.0	124	122	0	0	3/4	4	1	2	1	I\\		dcml	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
356	1.0	124	122	1/4	1/4	3/4	4	1	2	1	viio/V		dcml	Eb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
357	2.0	124	122	1/2	1/2	3/4	4	1	2	1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
359	1.0	125	123	1/4	1/4	3/4	4	1		1	ii6		dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
360	2.0	125	123	1/2	1/2	3/4	4	1		1	V6		dcml	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
362	1.0	126	124	1/4	1/4	3/4	4	1		1	viio		dcml	Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
363	1.0	126	124	1/2	1/2	3/4	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
364	2.0	127	125	0	0	3/4	4	1		1	V65		dcml	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
366	1.0	127	125	1/2	1/2	3/4	4	1		1	V43/V		dcml	Eb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
367	2.0	128	126	0	0	3/4	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
369	0.75	128	126	1/2	1/2	3/4	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
1479/4	0.25	128	126	11/16	11/16	3/4	4	1		1	#vio7		dcml	Eb	I		#vio7		#vi	o	7					o7	0	0	10, 7, 4, 1		10	10
370	2.0	129	127	0	0	3/4	4	1		1	V65		dcml	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
372	0.5	129	127	1/2	1/2	3/4	4	1		1	ii43(4)		dcml	Eb	I		ii43(4)		ii		43	4				mm7	0	0	3, 0, 2, 1		2	3
745/2	0.5	129	127	5/8	5/8	3/4	4	1		1	ii43		dcml	Eb	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3
373	1.0	130	128	0	0	3/4	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
374	1.0	130	128	1/4	1/4	3/4	4	1		1	IV6		dcml	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
375	1.0	130	128	1/2	1/2	3/4	4	1		1	V65		dcml	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
376	2.0	131	129	0	0	3/4	4	1		1	I[I64		dcml	Eb	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
378	1.0	131	129	1/2	1/2	3/4	4	1		1	V2		dcml	Eb	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
379	1.0	132	130	0	0	3/4	4	1		1	I6		dcml	Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
380	1.0	132	130	1/4	1/4	3/4	4	1		1	I		dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
381	0.75	132	130	1/2	1/2	3/4	4	1		1	IV6		dcml	Eb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
1527/4	0.25	132	130	11/16	11/16	3/4	4	1		1	V+6		dcml	Eb	I	I	V+6		V	+	6					+	0	0	5, 9, 1		1	5
382	2.0	133	131	0	0	3/4	4	1		1	I		dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
384	1.0	133	131	1/2	1/2	3/4	4	1		1	V2		dcml	Eb	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
385	2.0	134	132	0	0	3/4	4	1		1	I		dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
387	0.75	134	132	1/2	1/2	3/4	4	1		1	bVII6		dcml	Eb	I	I	bVII6		bVII		6					M	0	0	2, -1, -2		-2	2
1551/4	0.25	134	132	11/16	11/16	3/4	4	1		1	viio/IV		dcml	Eb	I	I	viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
388	0.75	135	133	0	0	3/4	4	1		1	IV		dcml	Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
1555/4	1.25	135	133	3/16	3/16	3/4	4	1		1	IV6		dcml	Eb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
390	1.0	135	133	1/2	1/2	3/4	4	1		1	viio7		dcml	Eb	I	I	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
391	2.0	136	134	0	0	3/4	4	1		1	I6		dcml	Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
393	1.0	136	134	1/2	1/2	3/4	4	1		1	viio7		dcml	Eb	I	I	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
394	2.0	137	135	0	0	3/4	4	1		1	I		dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
396	1.0	137	135	1/2	1/2	3/4	4	1		1	viio2		dcml	Eb	I	I	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
397	0.75	138	136	0	0	3/4	4	1		1	I64		dcml	Eb	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
1591/4	1.25	138	136	3/16	3/16	3/4	4	1		1	V64		dcml	Eb	I	I	V64		V		64					M	0	0	2, 1, 5		1	2
399	1.0	138	136	1/2	1/2	3/4	4	1		1	viio7		dcml	Eb	I	I	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
400	2.0	139	137	0	0	3/4	4	1		1	I]		dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
402	1.0	139	137	1/2	1/2	3/4	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
403	5.0	140	138	0	0	3/4	4	1		1	I\\		dcml	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
408	1.0	141	139	1/2	1/2	3/4	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
409	6.0	142	140	0	0	3/4	4	1		1	I\\		dcml	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
415	7.0	144	142	0	0	3/4	4	1		1	i		dcml	Eb	I		i		i							m	0	0	0, -3, 1		0	0
422	17.0	146	144	1/4	1/4	3/4	4	1		1	i.i		dcml	Eb	i		i		i							m	0	1	0, -3, 1		0	0
439	1.0	152	150	0	0	3/4	4	1		1	i6		dcml	Eb	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
440	5.0	152	150	1/4	1/4	3/4	4	1		1	i		dcml	Eb	i		i		i							m	0	1	0, -3, 1		0	0
445	1.0	154	152	0	0	3/4	4	1		1	V43		dcml	Eb	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
446	5.0	154	152	1/4	1/4	3/4	4	1		1	V7		dcml	Eb	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
451	1.0	156	154	0	0	3/4	4	1		1	V43		dcml	Eb	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
452	5.0	156	154	1/4	1/4	3/4	4	1		1	V7		dcml	Eb	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
457	1.0	158	156	0	0	3/4	4	1		1	i6		dcml	Eb	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
458	5.0	158	156	1/4	1/4	3/4	4	1		1	i		dcml	Eb	i		i		i							m	0	1	0, -3, 1		0	0
463	1.0	160	158	0	0	3/4	4	1		1	i6		dcml	Eb	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
464	5.0	160	158	1/4	1/4	3/4	4	1		1	i		dcml	Eb	i		i		i							m	0	1	0, -3, 1		0	0
469	1.0	162	160	0	0	3/4	4	1		1	vio6		dcml	Eb	i		vio6		vi	o	6					o	0	1	-7, -10, -4		-4	-7
470	5.0	162	160	1/4	1/4	3/4	4	1		1	V7/VII		dcml	Eb	i		V7/VII		V		7		VII			Mm7	0	1	-1, 3, 0, -3		-1	-1
475	1.0	164	162	0	0	3/4	4	1		1	bVII.I6		dcml	Eb	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
476	3.0	164	162	1/4	1/4	3/4	4	1		1	I64		dcml	Eb	bVII		I64		I		64					M	0	0	1, 0, 4		0	1
479	2.0	165	163	1/4	1/4	3/4	4	1		1	I6		dcml	Eb	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
481	1.0	166	164	0	0	3/4	4	1		1	V2		dcml	Eb	bVII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
482	5.0	166	164	1/4	1/4	3/4	4	1		1	V7		dcml	Eb	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
487	1.0	168	166	0	0	3/4	4	1		1	I6		dcml	Eb	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
488	2.0	168	166	1/4	1/4	3/4	4	1		1	I		dcml	Eb	bVII		I		I							M	0	0	0, 4, 1		0	0
		169	167	0	0	3/4	4	1	1	1	I\\		dcml	Eb	bVII		I		I						\\	M	0	0	0, 4, 1		0	0
		169	167	1/4	1/4	3/4	4	1	1	1	i.i		dcml	Eb	i		i		i							m	0	1	0, -3, 1		0	0
490	3.0	170	167	0	0	3/4	4	1	2	1	bVII.I		dcml	Eb	bVII		I		I							M	0	0	0, 4, 1		0	0
493	3.0	171	168	0	0	3/4	4	1		1	V		dcml	Eb	bVII		V		V							M	0	0	1, 5, 2		1	1
496	3.0	172	169	0	0	3/4	4	1		1	I		dcml	Eb	bVII		I		I							M	0	0	0, 4, 1		0	0
499	3.0	173	170	0	0	3/4	4	1		1	V		dcml	Eb	bVII		V		V							M	0	0	1, 5, 2		1	1
502	3.0	174	171	0	0	3/4	4	1		1	I		dcml	Eb	bVII		I		I							M	0	0	0, 4, 1		0	0
505	3.0	175	172	0	0	3/4	4	1		1	V		dcml	Eb	bVII		V		V							M	0	0	1, 5, 2		1	1
508	2.0	176	173	0	0	3/4	4	1		1	I		dcml	Eb	bVII		I		I							M	0	0	0, 4, 1		0	0
510	1.0	176	173	1/2	1/2	3/4	4	1		1	V64		dcml	Eb	bVII		V64		V		64					M	0	0	2, 1, 5		1	2
511	3.0	177	174	0	0	3/4	4	1		1	I[I		dcml	Eb	bVII	I	I		I							M	0	0	0, 4, 1		0	0
514	3.0	178	175	0	0	3/4	4	1		1	I6		dcml	Eb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
517	6.0	179	176	0	0	3/4	4	1		1	#iio		dcml	Eb	bVII	I	#iio		#ii	o						o	0	0	9, 6, 3		9	9
523	6.0	181	178	0	0	3/4	4	1		1	I6		dcml	Eb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
529	6.0	183	180	0	0	3/4	4	1		1	iio6		dcml	Eb	bVII	I	iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
535	9.0	185	182	0	0	3/4	4	1		1	I6		dcml	Eb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
544	3.0	188	185	0	0	3/4	4	1		1	vi64]		dcml	Eb	bVII	I	vi64		vi		64					m	0	0	4, 3, 0		3	4
547	3.0	189	186	0	0	3/4	4	1		1	v.#viio6		dcml	Eb	v		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
550	3.0	190	187	0	0	3/4	4	1		1	iio		dcml	Eb	v		iio		ii	o						o	0	1	2, -1, -4		2	2
553	6.0	191	188	0	0	3/4	4	1		1	V7		dcml	Eb	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
559	6.0	193	190	0	0	3/4	4	1		1	i		dcml	Eb	v		i		i							m	0	1	0, -3, 1		0	0
565	1.0	195	192	0	0	3/4	4	1		1	i6		dcml	Eb	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
566	2.0	195	192	1/4	1/4	3/4	4	1		1	i6(+#4)		dcml	Eb	v		i6(+#4)		i		6	+#4				m	0	1	-3, 1, 0	6	0	-3
568	3.0	196	193	0	0	3/4	4	1		1	i6		dcml	Eb	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
571	1.0	197	194	0	0	3/4	4	1		1	V2		dcml	Eb	v		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
572	5.0	197	194	1/4	1/4	3/4	4	1		1	V7		dcml	Eb	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
577	1.0	199	196	0	0	3/4	4	1		1	V2		dcml	Eb	v		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
578	5.0	199	196	1/4	1/4	3/4	4	1		1	V7		dcml	Eb	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
583	1.0	201	198	0	0	3/4	4	1		1	i6		dcml	Eb	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
584	3.0	201	198	1/4	1/4	3/4	4	1		1	i		dcml	Eb	v		i		i							m	0	1	0, -3, 1		0	0
587	3.0	202	199	1/4	1/4	3/4	4	1		1	i6		dcml	Eb	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
590	3.0	203	200	1/4	1/4	3/4	4	1		1	i		dcml	Eb	v		i		i							m	0	1	0, -3, 1		0	0
593	1.0	204	201	1/4	1/4	3/4	4	1		1	VI		dcml	Eb	v		VI		VI							M	0	1	-4, 0, -3		-4	-4
594	1.0	204	201	1/2	1/2	3/4	4	1		1	vo		dcml	Eb	v		vo		v	o						o	0	1	1, -2, -5		1	1
595	3.0	205	202	0	0	3/4	4	1		1	iv7		dcml	Eb	v		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
598	3.0	206	203	0	0	3/4	4	1		1	VI6		dcml	Eb	v		VI6		VI		6					M	0	1	0, -3, -4		-4	0
601	3.0	207	204	0	0	3/4	4	1		1	iv7		dcml	Eb	v		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
604	3.0	208	205	0	0	3/4	4	1		1	VI6		dcml	Eb	v		VI6		VI		6					M	0	1	0, -3, -4		-4	0
607	3.0	209	206	0	0	3/4	4	1		1	iv7		dcml	Eb	v		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
610	3.0	210	207	0	0	3/4	4	1		1	bIII.I6		dcml	Eb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
613	3.0	211	208	0	0	3/4	4	1		1	I[I		dcml	Eb	bIII	I	I		I							M	0	0	0, 4, 1		0	0
616	3.0	212	209	0	0	3/4	4	1		1	I6		dcml	Eb	bIII	I	I6		I		6					M	0	0	4, 1, 0		0	4
619	6.0	213	210	0	0	3/4	4	1		1	#iio		dcml	Eb	bIII	I	#iio		#ii	o						o	0	0	9, 6, 3		9	9
625	6.0	215	212	0	0	3/4	4	1		1	I6		dcml	Eb	bIII	I	I6		I		6					M	0	0	4, 1, 0		0	4
631	6.0	217	214	0	0	3/4	4	1		1	viio64		dcml	Eb	bIII	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
637	3.0	219	216	0	0	3/4	4	1		1	I6		dcml	Eb	bIII	I	I6		I		6					M	0	0	4, 1, 0		0	4
640	3.0	220	217	0	0	3/4	4	1		1	I6]		dcml	Eb	bIII	I	I6		I		6					M	0	0	4, 1, 0		0	4
643	6.0	221	218	0	0	3/4	4	1		1	vi		dcml	Eb	bIII		vi		vi							m	0	0	3, 0, 4		3	3
649	12.0	223	220	0	0	3/4	4	1		1	i.V7		dcml	Eb	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
661	6.0	227	224	0	0	3/4	4	1		1	i		dcml	Eb	i		i		i							m	0	1	0, -3, 1		0	0
667	1.0	229	226	0	0	3/4	4	1		1	i6		dcml	Eb	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
668	3.0	229	226	1/4	1/4	3/4	4	1		1	i		dcml	Eb	i		i		i							m	0	1	0, -3, 1		0	0
671	2.0	230	227	1/4	1/4	3/4	4	1		1	i6		dcml	Eb	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
673	1.0	231	228	0	0	3/4	4	1		1	V43		dcml	Eb	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
674	2.0	231	228	1/4	1/4	3/4	4	1		1	V7		dcml	Eb	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
676	1.0	232	229	0	0	3/4	4	1		1	V7		dcml	Eb	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
677	3.0	232	229	1/4	1/4	3/4	4	1		1	V43		dcml	Eb	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
680	3.0	233	230	1/4	1/4	3/4	4	1		1	V7		dcml	Eb	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
683	2.0	234	231	1/4	1/4	3/4	4	1		1	V43		dcml	Eb	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
685	12.0	235	232	0	0	3/4	4	1		1	i		dcml	Eb	i		i		i							m	0	1	0, -3, 1		0	0
697	2.0	239	236	0	0	3/4	4	1		1	V65		dcml	Eb	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
699	1.0	239	236	1/2	1/2	3/4	4	1		1	V43/V		dcml	Eb	i		V43/V		V		43		V			Mm7	0	1	3, 0, 2, 6		2	3
700	18.0	240	237	0	0	3/4	4	1		1	V\\		dcml	Eb	i		V		V						\\	M	0	1	1, 5, 2		1	1
718	2.0	246	243	0	0	3/4	4	1		1	V.I6		dcml	Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
720	1.0	246	243	1/2	1/2	3/4	4	1		1	V64		dcml	Eb	V		V64		V		64					M	0	0	2, 1, 5		1	2
721	3.0	247	244	0	0	3/4	4	1		1	I[I		dcml	Eb	V	I	I		I							M	0	0	0, 4, 1		0	0
724	3.0	248	245	0	0	3/4	4	1		1	I6		dcml	Eb	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
727	6.0	249	246	0	0	3/4	4	1		1	#iio7		dcml	Eb	V	I	#iio7		#ii	o	7					o7	0	0	9, 6, 3, 0		9	9
733	6.0	251	248	0	0	3/4	4	1		1	I6		dcml	Eb	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
739	6.0	253	250	0	0	3/4	4	1		1	viio64		dcml	Eb	V	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
745	6.0	255	252	0	0	3/4	4	1		1	I6		dcml	Eb	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
751	6.0	257	254	0	0	3/4	4	1		1	#iio7		dcml	Eb	V	I	#iio7		#ii	o	7					o7	0	0	9, 6, 3, 0		9	9
757	6.0	259	256	0	0	3/4	4	1		1	I6		dcml	Eb	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
763	3.0	261	258	0	0	3/4	4	1		1	viio64		dcml	Eb	V	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
766	3.0	262	259	0	0	3/4	4	1		1	V2		dcml	Eb	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
769	6.0	263	260	0	0	3/4	4	1		1	I6		dcml	Eb	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
775	6.0	265	262	0	0	3/4	4	1		1	V2		dcml	Eb	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
781	9.0	267	264	0	0	3/4	4	1		1	I6		dcml	Eb	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
790	3.0	270	267	0	0	3/4	4	1		1	viio6		dcml	Eb	V	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
793	6.0	271	268	0	0	3/4	4	1		1	viio6]		dcml	Eb	V	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
799	6.0	273	270	0	0	3/4	4	1		1	I.V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
805	2.0	275	272	0	0	3/4	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
807	1.0	275	272	1/2	1/2	3/4	4	1		1	vii%7/V		dcml	Eb	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
808	3.0	276	273	0	0	3/4	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
