quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1550	1.0	391	390	1/2	1/2	2/2	4	1		V/V	E	I		V/V	V				V			M	0	0	2, 6, 3		2	2
1551	1.0	391	390	3/4	3/4	2/2	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1552	2.0	392	391	0	0	2/2	4	1		V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1554	4.0	392	391	1/2	1/2	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
1558	2.0	393	392	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1560	4.0	394	393	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
1564	4.0	395	394	0	0	2/2	4	1		V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
1568	4.0	396	395	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
1572	4.0	397	396	0	0	2/2	4	1		IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
1576	4.0	398	397	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
1580	1.0	399	398	0	0	2/2	4	1		IV(6)	E	I		IV(6)	IV			6				M	0	0	-1, 3, 2		-1	-1
1581	1.0	399	398	1/4	1/4	2/2	4	1		V65/V	E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
1582	1.0	399	398	1/2	1/2	2/2	4	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
1583	1.0	399	398	3/4	3/4	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1584	4.0	400	399	0	0	2/2	4	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
1588	8.0	401	400	0	0	2/2	4	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
1596	4.0	403	402	0	0	2/2	4	1		vi64	E	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
1600	4.0	404	403	0	0	2/2	4	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1604	4.0	405	404	0	0	2/2	4	1		V64	E	I		V64	V		64					M	0	0	2, 1, 5		1	2
1608	4.0	406	405	0	0	2/2	4	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
1612	16.0	407	406	0	0	2/2	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
1628	16.0	411	410	0	0	2/2	4	1		i6	E	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
1644	20.0	415	414	0	0	2/2	4	1		iii.i	E	iii		i	i							m	0	1	0, -3, 1		0	0
1664	4.0	420	419	0	0	2/2	4	1		i64	E	iii		i64	i		64					m	0	1	1, 0, -3		0	1
1668	4.0	421	420	0	0	2/2	4	1		i6	E	iii		i6	i		6					m	0	1	-3, 1, 0		0	-3
1672	10.0	422	421	0	0	2/2	4	1		i	E	iii		i	i							m	0	1	0, -3, 1		0	0
1682	2.0	424	423	1/2	1/2	2/2	4	1		i6	E	iii		i6	i		6					m	0	1	-3, 1, 0		0	-3
1684	8.0	425	424	0	0	2/2	4	1		V7	E	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
1692	4.0	427	426	0	0	2/2	4	1		I.I	E	I		I	I							M	0	0	0, 4, 1		0	0
1696	4.0	428	427	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
1700	8.0	429	428	0	0	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1708	4.0	431	430	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
1712	2.0	432	431	0	0	2/2	4	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1714	2.0	432	431	1/2	1/2	2/2	4	1		V65/V	E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
1716	2.0	433	432	0	0	2/2	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
1718	1.0	433	432	1/2	1/2	2/2	4	1		V7/V	E	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
1719	1.0	433	432	3/4	3/4	2/2	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1720	2.0	434	433	0	0	2/2	4	1		V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1722	2.0	434	433	1/2	1/2	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
1724	2.0	435	434	0	0	2/2	4	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
1726	2.0	435	434	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1728	8.0	436	435	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
1736	2.0	438	437	0	0	2/2	4	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1738	2.0	438	437	1/2	1/2	2/2	4	1		V65/V	E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
1740	2.0	439	438	0	0	2/2	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
1742	1.0	439	438	1/2	1/2	2/2	4	1		V/V	E	I		V/V	V				V			M	0	0	2, 6, 3		2	2
1743	1.0	439	438	3/4	3/4	2/2	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1744	2.0	440	439	0	0	2/2	4	1		V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1746	4.0	440	439	1/2	1/2	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
1750	2.0	441	440	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1752	4.0	442	441	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
1756	4.0	443	442	0	0	2/2	4	1		V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
1760	4.0	444	443	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
1764	4.0	445	444	0	0	2/2	4	1		IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
1768	4.0	446	445	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
1772	1.0	447	446	0	0	2/2	4	1		IV(6)	E	I		IV(6)	IV			6				M	0	0	-1, 3, 2		-1	-1
1773	1.0	447	446	1/4	1/4	2/2	4	1		V65/V	E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
1774	1.0	447	446	1/2	1/2	2/2	4	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
1775	1.0	447	446	3/4	3/4	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1776	4.0	448	447	0	0	2/2	4	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
1780	2.0	449	448	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
1782	2.0	449	448	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1784	2.0	450	449	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
1786	2.0	450	449	1/2	1/2	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
1788	2.0	451	450	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
1790	2.0	451	450	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1792	2.0	452	451	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
1794	2.0	452	451	1/2	1/2	2/2	4	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
1796	4.0	453	452	0	0	2/2	4	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
1800	2.0	454	453	0	0	2/2	4	1		ii(7)	E	I		ii(7)	ii			7				m	0	0	2, -1, 3	0	2	2
1802	2.0	454	453	1/2	1/2	2/2	4	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1804	2.0	455	454	0	0	2/2	4	1		IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
1806	6.0	455	454	1/2	1/2	2/2	4	1		IV.I	E	IV		I	I							M	0	0	0, 4, 1		0	0
1812	2.0	457	456	0	0	2/2	4	1		V43	E	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1814	2.0	457	456	1/2	1/2	2/2	4	1		V7	E	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1816	2.0	458	457	0	0	2/2	4	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
1818	2.0	458	457	1/2	1/2	2/2	4	1		I64	E	IV		I64	I		64					M	0	0	1, 0, 4		0	1
1820	2.0	459	458	0	0	2/2	4	1		V43	E	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1822	2.0	459	458	1/2	1/2	2/2	4	1		V7	E	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1824	2.0	460	459	0	0	2/2	4	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
1826	2.0	460	459	1/2	1/2	2/2	4	1		I64	E	IV		I64	I		64					M	0	0	1, 0, 4		0	1
1828	2.0	461	460	0	0	2/2	4	1		V2	E	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1830	2.0	461	460	1/2	1/2	2/2	4	1		V43	E	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1832	2.0	462	461	0	0	2/2	4	1		I64	E	IV		I64	I		64					M	0	0	1, 0, 4		0	1
1834	2.0	462	461	1/2	1/2	2/2	4	1		I	E	IV		I	I							M	0	0	0, 4, 1		0	0
1836	2.0	463	462	0	0	2/2	4	1		V2	E	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1838	6.0	463	462	1/2	1/2	2/2	4	1		V43	E	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1844	8.0	465	464	0	0	2/2	4	1		I	E	IV		I	I							M	0	0	0, 4, 1		0	0
1852	8.0	467	466	0	0	2/2	4	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
1860	8.0	469	468	0	0	2/2	4	1		V6	E	IV		V6	V		6					M	0	0	5, 2, 1		1	5
1868	4.0	471	470	0	0	2/2	4	1		I.I	E	I		I	I							M	0	0	0, 4, 1		0	0
1872	4.0	472	471	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
1876	2.0	473	472	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
1878	2.0	473	472	1/2	1/2	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
1880	4.0	474	473	0	0	2/2	4	1		V[I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
1884	2.0	475	474	0	0	2/2	4	1		V43	E	I	V	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1886	2.0	475	474	1/2	1/2	2/2	4	1		V65	E	I	V	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
1888	4.0	476	475	0	0	2/2	4	1		V7	E	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1892	4.0	477	476	0	0	2/2	4	1		I6	E	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
1896	2.0	478	477	0	0	2/2	4	1		V(62)	E	I	V	V(62)	V			62				M	0	0	3, 5, 4		1	3
1898	1.0	478	477	1/2	1/2	2/2	4	1		I6	E	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
1899	1.0	478	477	3/4	3/4	2/2	4	1		V43	E	I	V	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1900	1.0	479	478	0	0	2/2	4	1		V64	E	I	V	V64	V		64					M	0	0	2, 1, 5		1	2
1901	1.0	479	478	1/4	1/4	2/2	4	1		V65/V	E	I	V	V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
1902	1.0	479	478	1/2	1/2	2/2	4	1		V2(^2)	E	I	V	V2(^2)	V		2	^2				Mm7	0	0	-1, 1, 3, 2		1	-1
1903	1.0	479	478	3/4	3/4	2/2	4	1		V2	E	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1904	6.0	480	479	0	0	2/2	4	1		I6	E	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
1910	2.0	481	480	1/2	1/2	2/2	4	1		V43	E	I	V	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1912	2.0	482	481	0	0	2/2	4	1		I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
1914	2.0	482	481	1/2	1/2	2/2	4	1		V43	E	I	V	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1916	2.0	483	482	0	0	2/2	4	1		I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
1918	2.0	483	482	1/2	1/2	2/2	4	1		V43	E	I	V	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1920	4.0	484	483	0	0	2/2	4	1		I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
1924	4.0	485	484	0	0	2/2	4	1		I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
1928	4.0	486	485	0	0	2/2	4	1		I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
1932	4.0	487	486	0	0	2/2	4	1		I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
1936	4.0	488	487	0	0	2/2	4	1		I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
1940	4.0	489	488	0	0	2/2	4	1		I]	E	I	V	I	I							M	0	0	0, 4, 1		0	0
1944	4.0	490	489	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
1948	4.0	491	490	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
1952	4.0	492	491	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
1956	8.0	493	492	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
1964	4.0	495	494	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
1968	4.0	496	495	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
1972	4.0	497	496	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
1976	4.0	498	497	0	0	2/2	4	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
1980	8.0	499	498	0	0	2/2	4	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
