quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
540	3.0	181	181	0	0	3/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
543	6.0	182	182	0	0	3/4	4	1		IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
549	3.0	184	184	0	0	3/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
552	1.0	185	185	0	0	3/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
553	1.0	185	185	1/4	1/4	3/4	4	1		vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
554	1.0	185	185	1/2	1/2	3/4	4	1		ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
555	2.0	186	186	0	0	3/4	4	1		V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
557	1.0	186	186	1/2	1/2	3/4	4	1		V\\	F	I		V		V						\\	M	0	0	1, 5, 2		1	1
558	3.0	187	187	0	0	3/4	4	1		@none	F	I		@none		@none							m	0	0				
561	3.0	188	188	0	0	3/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
564	1.0	189	189	0	0	3/4	4	1		bVI.vi	F	bVI		vi		vi							m	0	0	3, 0, 4		3	3
565	1.0	189	189	1/4	1/4	3/4	4	1		IV	F	bVI		IV		IV							M	0	0	-1, 3, 0		-1	-1
566	1.0	189	189	1/2	1/2	3/4	4	1		ii	F	bVI		ii		ii							m	0	0	2, -1, 3		2	2
567	2.0	190	190	0	0	3/4	4	1		V(64)	F	bVI		V(64)		V			64				M	0	0	1, 0, 4		1	1
569	1.0	190	190	1/2	1/2	3/4	4	1		V	F	bVI		V		V							M	0	0	1, 5, 2		1	1
570	1.0	191	191	0	0	3/4	4	1		I\\	F	bVI		I		I						\\	M	0	0	0, 4, 1		0	0
571	1.0	191	191	1/4	1/4	3/4	4	1		vi	F	bVI		vi		vi							m	0	0	3, 0, 4		3	3
572	1.0	191	191	1/2	1/2	3/4	4	1		ii6	F	bVI		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
573	2.0	192	192	0	0	3/4	4	1		V(64)	F	bVI		V(64)		V			64				M	0	0	1, 0, 4		1	1
575	1.0	192	192	1/2	1/2	3/4	4	1		V	F	bVI		V		V							M	0	0	1, 5, 2		1	1
576	1.0	193	193	0	0	3/4	4	1		vi	F	bVI		vi		vi							m	0	0	3, 0, 4		3	3
577	1.0	193	193	1/4	1/4	3/4	4	1		IV	F	bVI		IV		IV							M	0	0	-1, 3, 0		-1	-1
578	1.0	193	193	1/2	1/2	3/4	4	1		ii	F	bVI		ii		ii							m	0	0	2, -1, 3		2	2
579	2.0	194	194	0	0	3/4	4	1		V(64)/vi	F	bVI		V(64)/vi		V			64	vi			M	0	0	4, 3, 0		4	4
581	1.0	194	194	1/2	1/2	3/4	4	1		V/vi	F	bVI		V/vi		V				vi			M	0	0	4, 8, 5		4	4
582	1.0	195	195	0	0	3/4	4	1		vi	F	bVI		vi		vi							m	0	0	3, 0, 4		3	3
583	1.0	195	195	1/4	1/4	3/4	4	1		IV	F	bVI		IV		IV							M	0	0	-1, 3, 0		-1	-1
584	1.0	195	195	1/2	1/2	3/4	4	1		ii	F	bVI		ii		ii							m	0	0	2, -1, 3		2	2
585	3.0	196	196	0	0	3/4	4	1		I6	F	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
588	3.0	197	197	0	0	3/4	4	1		V7/IV	F	bVI		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
591	3.0	198	198	0	0	3/4	4	1		bII.I	F	bII		I		I							M	0	0	0, 4, 1		0	0
594	3.0	199	199	0	0	3/4	4	1		I	F	bII		I		I							M	0	0	0, 4, 1		0	0
597	6.0	200	200	0	0	3/4	4	1		V43	F	bII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
603	1.5	202	202	0	0	3/4	4	1		I6(6)	F	bII		I6(6)		I		6	6				M	0	0	4, 3, 0		0	4
1209/2	4.5	202	202	3/8	3/8	3/4	4	1		I6	F	bII		I6		I		6					M	0	0	4, 1, 0		0	4
609	1.5	204	204	0	0	3/4	4	1		V6(6)	F	bII		V6(6)		V		6	6				M	0	0	5, 4, 1		1	5
1221/2	3.5	204	204	3/8	3/8	3/4	4	1		V6	F	bII		V6		V		6					M	0	0	5, 2, 1		1	5
614	1.0	205	205	1/2	1/2	3/4	4	1		V7	F	bII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
615	1.0	206	206	0	0	3/4	4	1		I(#2)	F	bII		I(#2)		I			#2				M	0	0	0, 9, 1		0	0
616	2.0	206	206	1/4	1/4	3/4	4	1		I	F	bII		I		I							M	0	0	0, 4, 1		0	0
618	3.0	207	207	0	0	3/4	4	1		i.iv64	F	i		iv64		iv		64					m	0	1	0, -1, -4		-1	0
621	3.0	208	208	0	0	3/4	4	1		V65	F	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
624	1.0	209	209	0	0	3/4	4	1		i	F	i		i		i							m	0	1	0, -3, 1		0	0
625	1.0	209	209	1/4	1/4	3/4	4	1		v6	F	i		v6		v		6					m	0	1	-2, 2, 1		1	-2
626	1.0	209	209	1/2	1/2	3/4	4	1		Ger6	F	i		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
627	2.5	210	210	0	0	3/4	4	1		V	F	i		V		V							M	0	1	1, 5, 2		1	1
1259/2	0.5	210	210	5/8	5/8	3/4	4	1		i	F	i		i		i							m	0	1	0, -3, 1		0	0
630	2.5	211	211	0	0	3/4	4	1		V	F	i		V		V							M	0	1	1, 5, 2		1	1
1265/2	0.5	211	211	5/8	5/8	3/4	4	1		i	F	i		i		i							m	0	1	0, -3, 1		0	0
633	2.5	212	212	0	0	3/4	4	1		V	F	i		V		V							M	0	1	1, 5, 2		1	1
1271/2	0.5	212	212	5/8	5/8	3/4	4	1		i	F	i		i		i							m	0	1	0, -3, 1		0	0
636	2.5	213	213	0	0	3/4	4	1		V	F	i		V		V							M	0	1	1, 5, 2		1	1
1277/2	0.5	213	213	5/8	5/8	3/4	4	1		i	F	i		i		i							m	0	1	0, -3, 1		0	0
639	2.5	214	214	0	0	3/4	4	1		V	F	i		V		V							M	0	1	1, 5, 2		1	1
1283/2	0.5	214	214	5/8	5/8	3/4	4	1		i	F	i		i		i							m	0	1	0, -3, 1		0	0
642	3.0	215	215	0	0	3/4	4	1		V	F	i		V		V							M	0	1	1, 5, 2		1	1
645	0.5	216	216	0	0	3/4	4	1		V\\	F	i		V		V						\\	M	0	1	1, 5, 2		1	1
1291/2	2.5	216	216	1/8	1/8	3/4	4	1		I.V	F	I		V		V							M	0	0	1, 5, 2		1	1
648	3.0	217	217	0	0	3/4	4	1		@none	F	I		@none		@none							m	0	0				
651	3.0	218	218	0	0	3/4	4	1		ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
654	2.0	219	219	0	0	3/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
656	1.0	219	219	1/2	1/2	3/4	4	1		V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
657	1.0	220	220	0	0	3/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
658	1.0	220	220	1/4	1/4	3/4	4	1		V64	F	I		V64		V		64					M	0	0	2, 1, 5		1	2
659	1.0	220	220	1/2	1/2	3/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
660	1.0	221	221	0	0	3/4	4	1		viio(64)	F	I		viio(64)		vii	o		64				o	0	0	5, 4, 1		5	5
661	1.0	221	221	1/4	1/4	3/4	4	1		viio	F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
662	1.0	221	221	1/2	1/2	3/4	4	1		@none	F	I		@none		@none							m	0	0				
663	3.0	222	222	0	0	3/4	4	1		viio	F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
666	2.0	223	223	0	0	3/4	4	1		V.V6/ii	F	V		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
668	1.0	223	223	1/2	1/2	3/4	4	1		V2/ii	F	V		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
669	1.0	224	224	0	0	3/4	4	1		ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
670	1.0	224	224	1/4	1/4	3/4	4	1		ii	F	V		ii		ii							m	0	0	2, -1, 3		2	2
671	1.0	224	224	1/2	1/2	3/4	4	1		V	F	V		V		V							M	0	0	1, 5, 2		1	1
672	1.0	225	225	0	0	3/4	4	1		I(94)	F	V		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
673	0.5	225	225	1/4	1/4	3/4	4	1		I\\	F	V		I		I						\\	M	0	0	0, 4, 1		0	0
1347/2	1.5	225	225	3/8	3/8	3/4	4	1		@none	F	V		@none		@none							m	0	0				
675	3.0	226	226	0	0	3/4	4	1		I.ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
678	2.0	227	227	0	0	3/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
680	1.0	227	227	1/2	1/2	3/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
681	1.0	228	228	0	0	3/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
682	1.0	228	228	1/4	1/4	3/4	4	1		viio6	F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
683	1.0	228	228	1/2	1/2	3/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
684	1.0	229	229	0	0	3/4	4	1		viio43(2)	F	I		viio43(2)		vii	o	43	2				o7	0	0	-1, -4, 0, 2		5	-1
685	1.0	229	229	1/4	1/4	3/4	4	1		viio43	F	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
686	1.0	229	229	1/2	1/2	3/4	4	1		@none	F	I		@none		@none							m	0	0				
687	4.0	230	230	0	0	3/4	4	1		viio7	F	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
691	1.0	231	231	1/4	1/4	3/4	4	1		i	F	I		i		i							m	0	0	0, -3, 1		0	0
692	1.0	231	231	1/2	1/2	3/4	4	1		viio7/V	F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
693	2.0	232	232	0	0	3/4	4	1		V(b64)	F	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
695	1.0	232	232	1/2	1/2	3/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
696	1.0	233	233	0	0	3/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
697	5.0	233	233	1/4	1/4	3/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
702	6.0	235	235	0	0	3/4	4	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
708	3.0	237	237	0	0	3/4	4	1		#viio6/ii	F	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
711	3.0	238	238	0	0	3/4	4	1		#viio65/ii	F	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
714	9.0	239	239	0	0	3/4	4	1		ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
723	3.0	242	242	0	0	3/4	4	1		ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
726	3.0	243	243	0	0	3/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
729	3.0	244	244	0	0	3/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
732	2.5	245	245	0	0	3/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
1469/2	1.0	245	245	5/8	5/8	3/4	4	1		V64	F	I		V64		V		64					M	0	0	2, 1, 5		1	2
1471/2	1.0	246	246	1/8	1/8	3/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
1473/2	1.0	246	246	3/8	3/8	3/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1475/2	1.0	246	246	5/8	5/8	3/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
1477/2	2.0	247	247	1/8	1/8	3/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
1481/2	1.0	247	247	5/8	5/8	3/4	4	1		viio6	F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
1483/2	5.5	248	248	1/8	1/8	3/4	4	1		viio	F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
747	3.0	250	250	0	0	3/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
750	4.0	251	251	0	0	3/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
754	1.0	252	252	1/4	1/4	3/4	4	1		V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
755	1.0	252	252	1/2	1/2	3/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
756	2.5	253	253	0	0	3/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
1517/2	1.0	253	253	5/8	5/8	3/4	4	1		viio6	F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
1519/2	1.0	254	254	1/8	1/8	3/4	4	1		viio	F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
1521/2	1.0	254	254	3/8	3/8	3/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1523/2	1.0	254	254	5/8	5/8	3/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
1525/2	2.0	255	255	1/8	1/8	3/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
1529/2	1.0	255	255	5/8	5/8	3/4	4	1		viio6	F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
1531/2	5.5	256	256	1/8	1/8	3/4	4	1		viio	F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
771	3.0	258	258	0	0	3/4	4	1		i	F	I		i		i							m	0	0	0, -3, 1		0	0
774	3.0	259	259	0	0	3/4	4	1		VI	F	I		VI		VI							M	0	0	3, 7, 4		3	3
777	2.0	260	260	0	0	3/4	4	1		viio7/V	F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
779	1.0	260	260	1/2	1/2	3/4	4	1		Ger6/vi	F	I		Ger6/vi	Ger	vii	o	65	b3	V/vi			Ger	0	0	-1, 3, 0, 9		9	-1
780	1.0	261	261	0	0	3/4	4	1		V(64)/vi	F	I		V(64)/vi		V			64	vi			M	0	0	4, 3, 0		4	4
781	1.0	261	261	1/4	1/4	3/4	4	1		ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
782	1.0	261	261	1/2	1/2	3/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
783	1.0	262	262	0	0	3/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
784	5.0	262	262	1/4	1/4	3/4	4	1		I[I6	F	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
789	6.0	264	264	0	0	3/4	4	1		V2	F	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
795	3.0	266	266	0	0	3/4	4	1		I6	F	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
798	3.0	267	267	0	0	3/4	4	1		I64	F	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
801	6.0	268	268	0	0	3/4	4	1		V7	F	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
807	1.0	270	270	0	0	3/4	4	1		I64	F	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
808	2.0	270	270	1/4	1/4	3/4	4	1		I64]	F	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
810	12.0	271	271	0	0	3/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
822	3.0	275	275	0	0	3/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
825	6.0	276	276	0	0	3/4	4	1		bVII	F	I		bVII		bVII							M	0	0	-2, 2, -1		-2	-2
831	3.0	278	278	0	0	3/4	4	1		V/ii	F	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
834	3.0	279	279	0	0	3/4	4	1		ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
837	6.0	280	280	0	0	3/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
843	1.0	282	282	0	0	3/4	4	1		V7/V	F	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
844	1.0	282	282	1/4	1/4	3/4	4	1		iii	F	I		iii		iii							m	0	0	4, 1, 5		4	4
845	1.0	282	282	1/2	1/2	3/4	4	1		V6/V	F	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
846	1.0	283	283	0	0	3/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
847	1.0	283	283	1/4	1/4	3/4	4	1		IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
848	1.0	283	283	1/2	1/2	3/4	4	1		viio	F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
849	2.0	284	284	0	0	3/4	4	1		V43/V	F	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
851	3.0	284	284	1/2	1/2	3/4	4	1		V65/V	F	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
854	1.0	285	285	1/2	1/2	3/4	4	1		V7/V	F	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
855	3.0	286	286	0	0	3/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
858	3.0	287	287	0	0	3/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
861	2.0	288	288	0	0	3/4	4	1		V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
863	1.0	288	288	1/2	1/2	3/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
864	3.0	289	289	0	0	3/4	4	1		V[V7	F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
867	6.0	290	290	0	0	3/4	4	1		I64	F	I	V	I64		I		64					M	0	0	1, 0, 4		0	1
873	3.0	292	292	0	0	3/4	4	1		V7	F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
876	2.0	293	293	0	0	3/4	4	1		V7]	F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
878	1.0	293	293	1/2	1/2	3/4	4	1		#viio7/vi	F	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
879	3.0	294	294	0	0	3/4	4	1		vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
882	3.0	295	295	0	0	3/4	4	1		#viio65/vi	F	I		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
885	3.0	296	296	0	0	3/4	4	1		#viio7/ii	F	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
888	3.0	297	297	0	0	3/4	4	1		ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
891	3.0	298	298	0	0	3/4	4	1		viio7/IV	F	I		viio7/IV		vii	o	7		IV			o7	0	0	4, 1, -2, -5		4	4
894	3.0	299	299	0	0	3/4	4	1		viio7/V	F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
897	3.0	300	300	0	0	3/4	4	1		V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
900	3.0	301	301	0	0	3/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
903	1.0	302	302	0	0	3/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
904	2.0	302	302	1/4	1/4	3/4	4	1		I[I	F	I	I	I		I							M	0	0	0, 4, 1		0	0
906	3.0	303	303	0	0	3/4	4	1		It6	F	I	I	It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
909	3.0	304	304	0	0	3/4	4	1		I64	F	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
912	3.0	305	305	0	0	3/4	4	1		iv6	F	I	I	iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
915	3.0	306	306	0	0	3/4	4	1		I64	F	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
918	3.0	307	307	0	0	3/4	4	1		iv	F	I	I	iv		iv							m	0	0	-1, -4, 0		-1	-1
921	3.0	308	308	0	0	3/4	4	1		I	F	I	I	I		I							M	0	0	0, 4, 1		0	0
924	3.0	309	309	0	0	3/4	4	1		Fr6	F	I	I	Fr6	Fr	V		43	b5	V			Fr	0	0	-4, 0, 2, 6		2	-4
927	3.0	310	310	0	0	3/4	4	1		I]	F	I	I	I		I							M	0	0	0, 4, 1		0	0
930	7.0	311	311	0	0	3/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
937	2.0	313	313	1/4	1/4	3/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
