mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
118	110	318	349	1.0	1/4	1/4	3/4	4	1		I64(9)	e	I		I64(9)	I		64	9				M	1	0	1, 0, 4	2	0	1
118	110	319	350	2.0	1/2	1/2	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
119	111	321	352	1.0	1/4	1/4	3/4	4	1		V7(4)	e	I		V7(4)	V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
119	111	322	353	1.0	1/2	1/2	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
120	112	323	354	1.0	0	0	3/4	4	1		I(9)	e	I		I(9)	I			9				M	1	0	0, 4, 1	2	0	0
120	112	324	355	1.0	1/4	1/4	3/4	4	1		I64	e	I		I64	I		64					M	1	0	1, 0, 4		0	1
120	112	325	356	1.0	1/2	1/2	3/4	4	1		I(9)	e	I		I(9)	I			9				M	1	0	0, 4, 1	2	0	0
121	113	326	357	3.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
122	114	329	360	3.0	0	0	3/4	4	1		I(9)	e	I		I(9)	I			9				M	1	0	0, 4, 1	2	0	0
123	115	332	363	3.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
124	116	335	366	2.0	0	0	3/4	4	1		I(9)	e	I		I(9)	I			9				M	1	0	0, 4, 1	2	0	0
124	116	337	368	1.0	1/2	1/2	3/4	4	1		I64	e	I		I64	I		64					M	1	0	1, 0, 4		0	1
125	117	338	369	1.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
125	117	339	370	4.0	1/4	1/4	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
126	118	343	374	1.0	1/2	1/2	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
127	119	344	375	1.0	0	0	3/4	4	1		vi	e	I		vi	vi							m	1	0	3, 0, 4		3	3
127	119	345	376	1.0	1/4	1/4	3/4	4	1		viio7/vi	e	I		viio7/vi	vii	o	7		vi			o7	1	0	1, -2, -5, -8		1	1
127	119	346	377	1.0	1/2	1/2	3/4	4	1		vi	e	I		vi	vi							m	1	0	3, 0, 4		3	3
128	120	347	378	1.0	0	0	3/4	4	1		viio	e	I		viio	vii	o						o	1	0	5, 2, -1		5	5
128	120	348	379	1.0	1/4	1/4	3/4	4	1		vi6	e	I		vi6	vi		6					m	1	0	0, 4, 3		3	0
128	120	349	380	1.0	1/2	1/2	3/4	4	1		viio	e	I		viio	vii	o						o	1	0	5, 2, -1		5	5
129	121	350	381	1.0	0	0	3/4	4	1		vi	e	I		vi	vi							m	1	0	3, 0, 4		3	3
129	121	351	382	1.0	1/4	1/4	3/4	4	1		I64(9)	e	I		I64(9)	I		64	9				M	1	0	1, 0, 4	2	0	1
129	121	352	383	1.0	1/2	1/2	3/4	4	1		IV7	e	I		IV7	IV		7					Mm7	1	0	-1, 3, 0, -3		-1	-1
130	122	353	384	3.0	0	0	3/4	4	1		V2	e	I		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
131	123	356	387	1.0	0	0	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
131	123	357	388	1.0	1/4	1/4	3/4	4	1		V43	e	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
131	123	358	389	1.0	1/2	1/2	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
132	124	359	390	1.0	0	0	3/4	4	1		viio	e	I		viio	vii	o						o	1	0	5, 2, -1		5	5
132	124	360	391	1.0	1/4	1/4	3/4	4	1		IV(6)	e	I		IV(6)	IV			6				M	1	0	-1, 3, 2		-1	-1
132	124	361	392	1.0	1/2	1/2	3/4	4	1		V65(4)	e	I		V65(4)	V		65	4				Mm7	1	0	0, 2, -1, 1		1	0
133	125	362	393	2.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
133	125	364	395	1.0	1/2	1/2	3/4	4	1		vi	e	I		vi	vi							m	1	0	3, 0, 4		3	3
134	126	365	396	3.0	0	0	3/4	4	1		V7	e	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
135	127	368	399	4.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
136	128	372	403	2.0	1/4	1/4	3/4	4	1		V43	e	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
137	129	374	405	4.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
138	130	378	409	2.0	1/4	1/4	3/4	4	1		V43	e	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
139	131	380	411	6.0	0	0	3/4	4	1		i	e	I		i	i							m	1	0	0, -3, 1		0	0
141	133	386	417	1.0	0	0	3/4	4	1		i\\	e	I		i	i						\\	m	1	0	0, -3, 1		0	0
141	133	387	418	5.0	1/4	1/4	3/4	4	1		i	e	I		i	i							m	1	0	0, -3, 1		0	0
