quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	harmony_layer	label	regex_match	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
634	1.0	159	158	1/2	1/2	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
635	1.0	159	158	3/4	3/4	2/2	4	1		1	V2	dcml	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
636	8.0	160	159	0	0	2/2	4	1		1	i\\	dcml	c#	i		i	i						\\	m	1	1	0, -3, 1		0	0
644	8.0	162	161	0	0	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
652	8.0	164	163	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
660	8.0	166	165	0	0	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
668	2.0	168	167	0	0	2/2	4	1		1	i64	dcml	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
670	2.0	168	167	1/2	1/2	2/2	4	1		1	i64	dcml	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
672	2.0	169	168	0	0	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
674	1.5	169	168	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1351/2	0.5	169	168	7/8	7/8	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
676	4.0	170	169	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
680	4.0	171	170	0	0	2/2	4	1		1	VI	dcml	c#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
684	2.0	172	171	0	0	2/2	4	1		1	V	dcml	c#	i		V	V							M	1	1	1, 5, 2		1	1
686	2.0	172	171	1/2	1/2	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
688	2.0	173	172	0	0	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
690	2.0	173	172	1/2	1/2	2/2	4	1		1	V43	dcml	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
692	4.0	174	173	0	0	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
696	4.0	175	174	0	0	2/2	4	1		1	V2	dcml	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
700	2.0	176	175	0	0	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
702	2.0	176	175	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
704	2.0	177	176	0	0	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
706	6.0	177	176	1/2	1/2	2/2	4	1		1	i64	dcml	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
712	2.0	179	178	0	0	2/2	4	1		1	VI64	dcml	c#	i		VI64	VI		64					M	1	1	-3, -4, 0		-4	-3
714	2.0	179	178	1/2	1/2	2/2	4	1		1	VI64	dcml	c#	i		VI64	VI		64					M	1	1	-3, -4, 0		-4	-3
716	2.0	180	179	0	0	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
718	2.0	180	179	1/2	1/2	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
720	2.0	181	180	0	0	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
722	2.0	181	180	1/2	1/2	2/2	4	1		1	V43	dcml	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
724	2.0	182	181	0	0	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
726	2.0	182	181	1/2	1/2	2/2	4	1		1	V2	dcml	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
728	2.0	183	182	0	0	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
730	2.0	183	182	1/2	1/2	2/2	4	1		1	V43	dcml	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
732	4.0	184	183	0	0	2/2	4	1		1	iv.V(2)	dcml	c#	iv		V(2)	V			2				M	1	1	-4, 5, 2		1	-4
736	2.0	185	184	0	0	2/2	4	1		1	V2	dcml	c#	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
738	2.0	185	184	1/2	1/2	2/2	4	1		1	V2(+9)	dcml	c#	iv		V2(+9)	V		2	+9				Mm7	1	1	-1, 1, 5, 2	-4	1	-1
740	2.0	186	185	0	0	2/2	4	1		1	i6(#5)	dcml	c#	iv		i6(#5)	i		6	#5				m	1	1	-3, 8, 0		0	-3
742	2.0	186	185	1/2	1/2	2/2	4	1		1	i6	dcml	c#	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
744	1.0	187	186	0	0	2/2	4	1		1	V43	dcml	c#	iv		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
745	1.0	187	186	1/4	1/4	2/2	4	1		1	i	dcml	c#	iv		i	i							m	1	1	0, -3, 1		0	0
746	1.0	187	186	1/2	1/2	2/2	4	1		1	V65	dcml	c#	iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
747	1.0	187	186	3/4	3/4	2/2	4	1		1	i	dcml	c#	iv		i	i							m	1	1	0, -3, 1		0	0
748	4.0	188	187	0	0	2/2	4	1		1	V	dcml	c#	iv		V	V							M	1	1	1, 5, 2		1	1
752	2.0	189	188	0	0	2/2	4	1		1	#viio43	dcml	c#	iv		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
754	2.0	189	188	1/2	1/2	2/2	4	1		1	V2(+9)	dcml	c#	iv		V2(+9)	V		2	+9				Mm7	1	1	-1, 1, 5, 2	-4	1	-1
756	2.0	190	189	0	0	2/2	4	1		1	i(#7)	dcml	c#	iv		i(#7)	i			#7				m	1	1	0, -3, 1	5	0	0
758	2.0	190	189	1/2	1/2	2/2	4	1		1	i	dcml	c#	iv		i	i							m	1	1	0, -3, 1		0	0
760	1.0	191	190	0	0	2/2	4	1		1	V(64)	dcml	c#	iv		V(64)	V			64				M	1	1	1, 0, -3		1	1
761	1.0	191	190	1/4	1/4	2/2	4	1		1	V7	dcml	c#	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
762	1.0	191	190	1/2	1/2	2/2	4	1		1	V(64)	dcml	c#	iv		V(64)	V			64				M	1	1	1, 0, -3		1	1
763	1.0	191	190	3/4	3/4	2/2	4	1		1	V7	dcml	c#	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
764	4.0	192	191	0	0	2/2	4	1		1	i\\	dcml	c#	iv		i	i						\\	m	1	1	0, -3, 1		0	0
768	2.0	193	192	0	0	2/2	4	1		1	#viio7	dcml	c#	iv		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
770	2.0	193	192	1/2	1/2	2/2	4	1		1	#viio2	dcml	c#	iv		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
772	2.0	194	193	0	0	2/2	4	1		1	V	dcml	c#	iv		V	V							M	1	1	1, 5, 2		1	1
774	2.0	194	193	1/2	1/2	2/2	4	1		1	i64	dcml	c#	iv		i64	i		64					m	1	1	1, 0, -3		0	1
776	8.0	195	194	0	0	2/2	4	1		1	V6	dcml	c#	iv		V6	V		6					M	1	1	5, 2, 1		1	5
784	2.0	197	196	0	0	2/2	4	1		1	#viio7	dcml	c#	iv		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
786	2.0	197	196	1/2	1/2	2/2	4	1		1	#viio2	dcml	c#	iv		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
788	2.0	198	197	0	0	2/2	4	1		1	V	dcml	c#	iv		V	V							M	1	1	1, 5, 2		1	1
790	2.0	198	197	1/2	1/2	2/2	4	1		1	i64	dcml	c#	iv		i64	i		64					m	1	1	1, 0, -3		0	1
792	2.0	199	198	0	0	2/2	4	1		1	i6	dcml	c#	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
794	2.0	199	198	1/2	1/2	2/2	4	1		1	V6	dcml	c#	iv		V6	V		6					M	1	1	5, 2, 1		1	5
796	2.0	200	199	0	0	2/2	4	1		1	V2	dcml	c#	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
798	2.0	200	199	1/2	1/2	2/2	4	1		1	V64	dcml	c#	iv		V64	V		64					M	1	1	2, 1, 5		1	2
800	2.0	201	200	0	0	2/2	4	1		1	i64	dcml	c#	iv		i64	i		64					m	1	1	1, 0, -3		0	1
802	2.0	201	200	1/2	1/2	2/2	4	1		1	V64	dcml	c#	iv		V64	V		64					M	1	1	2, 1, 5		1	2
804	2.0	202	201	0	0	2/2	4	1		1	i64	dcml	c#	iv		i64	i		64					m	1	1	1, 0, -3		0	1
806	2.0	202	201	1/2	1/2	2/2	4	1		1	i6	dcml	c#	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
808	4.0	203	202	0	0	2/2	4	1		1	V[V7	dcml	c#	iv	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
812	2.0	204	203	0	0	2/2	4	1		1	i64	dcml	c#	iv	V	i64	i		64					m	1	1	1, 0, -3		0	1
814	1.5	204	203	1/2	1/2	2/2	4	1		1	i64(7)	dcml	c#	iv	V	i64(7)	i		64	7				m	1	1	1, -2, -3		0	1
1631/2	0.5	204	203	7/8	7/8	2/2	4	1		1	i64	dcml	c#	iv	V	i64	i		64					m	1	1	1, 0, -3		0	1
816	4.0	205	204	0	0	2/2	4	1		1	V7	dcml	c#	iv	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
820	2.0	206	205	0	0	2/2	4	1		1	i64	dcml	c#	iv	V	i64	i		64					m	1	1	1, 0, -3		0	1
822	1.5	206	205	1/2	1/2	2/2	4	1		1	i64(7)]	dcml	c#	iv	V	i64(7)	i		64	7				m	1	1	1, -2, -3		0	1
1647/2	0.5	206	205	7/8	7/8	2/2	4	1		1	bII.I	dcml	c#	bII		I	I							M	1	0	0, 4, 1		0	0
824	4.0	207	206	0	0	2/2	4	1		1	V7	dcml	c#	bII		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
828	2.0	208	207	0	0	2/2	4	1		1	I	dcml	c#	bII		I	I							M	1	0	0, 4, 1		0	0
830	1.5	208	207	1/2	1/2	2/2	4	1		1	IV6	dcml	c#	bII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
1663/2	0.5	208	207	7/8	7/8	2/2	4	1		1	I	dcml	c#	bII		I	I							M	1	0	0, 4, 1		0	0
832	1.5	209	208	0	0	2/2	4	1		1	ii6	dcml	c#	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
1667/2	0.5	209	208	3/8	3/8	2/2	4	1		1	V43/ii	dcml	c#	bII		V43/ii	V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
834	1.5	209	208	1/2	1/2	2/2	4	1		1	ii6	dcml	c#	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
1671/2	0.5	209	208	7/8	7/8	2/2	4	1		1	V43	dcml	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
836	2.0	210	209	0	0	2/2	4	1		1	I6	dcml	c#	bII		I6	I		6					M	1	0	4, 1, 0		0	4
838	2.0	210	209	1/2	1/2	2/2	4	1		1	IV	dcml	c#	bII		IV	IV							M	1	0	-1, 3, 0		-1	-1
840	2.0	211	210	0	0	2/2	4	1		1	ii	dcml	c#	bII		ii	ii							m	1	0	2, -1, 3		2	2
842	1.5	211	210	1/2	1/2	2/2	4	1		1	V43	dcml	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
1687/2	0.5	211	210	7/8	7/8	2/2	4	1		1	V65	dcml	c#	bII		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
844	2.0	212	211	0	0	2/2	4	1		1	I	dcml	c#	bII		I	I							M	1	0	0, 4, 1		0	0
846	2.0	212	211	1/2	1/2	2/2	4	1		1	IV6	dcml	c#	bII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
848	1.5	213	212	0	0	2/2	4	1		1	ii6	dcml	c#	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
1699/2	0.5	213	212	3/8	3/8	2/2	4	1		1	V7/ii	dcml	c#	bII		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
850	1.5	213	212	1/2	1/2	2/2	4	1		1	ii6	dcml	c#	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
1703/2	0.5	213	212	7/8	7/8	2/2	4	1		1	V65/V	dcml	c#	bII		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
852	2.0	214	213	0	0	2/2	4	1		1	V	dcml	c#	bII		V	V							M	1	0	1, 5, 2		1	1
854	1.5	214	213	1/2	1/2	2/2	4	1		1	V65	dcml	c#	bII		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
1711/2	0.5	214	213	7/8	7/8	2/2	4	1		1	#ivo43	dcml	c#	bII		#ivo43	#iv	o	43					o7	1	0	0, -3, 6, 3		6	0
856	2.0	215	214	0	0	2/2	4	1		1	V43	dcml	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
858	2.0	215	214	1/2	1/2	2/2	4	1		1	I6	dcml	c#	bII		I6	I		6					M	1	0	4, 1, 0		0	4
860	8.0	216	215	0	0	2/2	4	1		1	I	dcml	c#	bII		I	I							M	1	0	0, 4, 1		0	0
868	1.5	218	217	0	0	2/2	4	1		1	V43(4)	dcml	c#	bII		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
1739/2	6.5	218	217	3/8	3/8	2/2	4	1		1	V43	dcml	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
876	8.0	220	219	0	0	2/2	4	1		1	I	dcml	c#	bII		I	I							M	1	0	0, 4, 1		0	0
884	1.5	222	221	0	0	2/2	4	1		1	V43(4)	dcml	c#	bII		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
1771/2	6.5	222	221	3/8	3/8	2/2	4	1		1	V43	dcml	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
892	8.0	224	223	0	0	2/2	4	1		1	I	dcml	c#	bII		I	I							M	1	0	0, 4, 1		0	0
900	1.5	226	225	0	0	2/2	4	1		1	V43(4)	dcml	c#	bII		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
1803/2	6.5	226	225	3/8	3/8	2/2	4	1		1	V43	dcml	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
908	8.0	228	227	0	0	2/2	4	1		1	#vii65/ii	dcml	c#	bII		#vii65/ii	#vii		65		ii			mm7	1	0	4, 8, 5, 7		7	4
916	4.0	230	229	0	0	2/2	4	1		1	viio65/V	dcml	c#	bII		viio65/V	vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
920	4.0	231	230	0	0	2/2	4	1		1	viio43/V	dcml	c#	bII		viio43/V	vii	o	43		V			o7	1	0	0, -3, 6, 3		6	0
924	2.0	232	231	0	0	2/2	4	1		1	V[iio6	dcml	c#	bII	V	iio6	ii	o	6					o	1	0	-1, -4, 2		2	-1
926	1.0	232	231	1/2	1/2	2/2	4	1		1	I64	dcml	c#	bII	V	I64	I		64					M	1	0	1, 0, 4		0	1
927	1.0	232	231	3/4	3/4	2/2	4	1		1	V43	dcml	c#	bII	V	V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
928	2.0	233	232	0	0	2/2	4	1		1	I64	dcml	c#	bII	V	I64	I		64					M	1	0	1, 0, 4		0	1
930	2.0	233	232	1/2	1/2	2/2	4	1		1	V7]	dcml	c#	bII	V	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
932	2.0	234	233	0	0	2/2	4	1		1	I[V7/IV	dcml	c#	bII	I	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
934	2.0	234	233	1/2	1/2	2/2	4	1		1	IV64	dcml	c#	bII	I	IV64	IV		64					M	1	0	0, -1, 3		-1	0
936	2.0	235	234	0	0	2/2	4	1		1	V43	dcml	c#	bII	I	V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
938	2.0	235	234	1/2	1/2	2/2	4	1		1	I	dcml	c#	bII	I	I	I							M	1	0	0, 4, 1		0	0
940	2.0	236	235	0	0	2/2	4	1		1	V7/IV	dcml	c#	bII	I	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
942	1.0	236	235	1/2	1/2	2/2	4	1		1	IV64]	dcml	c#	bII	I	IV64	IV		64					M	1	0	0, -1, 3		-1	0
943	5.0	236	235	3/4	3/4	2/2	4	1		1	V65/ii	dcml	c#	bII		V65/ii	V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
948	2.0	238	237	0	0	2/2	4	1		1	ii[ii	dcml	c#	bII	ii	ii	ii							m	1	0	2, -1, 3		2	2
950	2.0	238	237	1/2	1/2	2/2	4	1		1	ii	dcml	c#	bII	ii	ii	ii							m	1	0	2, -1, 3		2	2
952	2.0	239	238	0	0	2/2	4	1		1	V43/ii	dcml	c#	bII	ii	V43/ii	V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
954	2.0	239	238	1/2	1/2	2/2	4	1		1	ii]	dcml	c#	bII	ii	ii	ii							m	1	0	2, -1, 3		2	2
956	2.0	240	239	0	0	2/2	4	1		1	I.I6(b2)	dcml	c#	I		I6(b2)	I		6	b2				M	1	0	4, 1, -5		0	4
958	2.0	240	239	1/2	1/2	2/2	4	1		1	I6	dcml	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
960	12.0	241	240	0	0	2/2	4	1		1	I	dcml	c#	I		I	I							M	1	0	0, 4, 1		0	0
972	2.0	244	243	0	0	2/2	4	1		1	V43(4)	dcml	c#	I		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
974	6.0	244	243	1/2	1/2	2/2	4	1		1	V43	dcml	c#	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
980	8.0	246	245	0	0	2/2	4	1		1	I	dcml	c#	I		I	I							M	1	0	0, 4, 1		0	0
988	1.5	248	247	0	0	2/2	4	1		1	V43(4)	dcml	c#	I		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
1979/2	6.5	248	247	3/8	3/8	2/2	4	1		1	V43	dcml	c#	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
996	8.0	250	249	0	0	2/2	4	1		1	#viio7/iv	dcml	c#	I		#viio7/iv	#vii	o	7		iv			o7	1	0	4, 1, -2, -5		4	4
1004	4.0	252	251	0	0	2/2	4	1		1	viio65/V	dcml	c#	I		viio65/V	vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
1008	4.0	253	252	0	0	2/2	4	1		1	viio2/V	dcml	c#	I		viio2/V	vii	o	2		V			o7	1	0	-3, 6, 3, 0		6	-3
1012	2.0	254	253	0	0	2/2	4	1		1	viio2	dcml	c#	I		viio2	vii	o	2					o7	1	0	-4, 5, 2, -1		5	-4
1014	2.0	254	253	1/2	1/2	2/2	4	1		1	I6	dcml	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
1016	2.0	255	254	0	0	2/2	4	1		1	I6	dcml	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
1018	2.0	255	254	1/2	1/2	2/2	4	1		1	V7	dcml	c#	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
1020	2.0	256	255	0	0	2/2	4	1		1	I[V7/IV	dcml	c#	I	I	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
1022	2.0	256	255	1/2	1/2	2/2	4	1		1	IV64	dcml	c#	I	I	IV64	IV		64					M	1	0	0, -1, 3		-1	0
1024	2.0	257	256	0	0	2/2	4	1		1	V43	dcml	c#	I	I	V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
1026	2.0	257	256	1/2	1/2	2/2	4	1		1	I	dcml	c#	I	I	I	I							M	1	0	0, 4, 1		0	0
1028	2.0	258	257	0	0	2/2	4	1		1	V7/iv	dcml	c#	I	I	V7/iv	V		7		iv			Mm7	1	0	0, 4, 1, -2		0	0
1030	2.0	258	257	1/2	1/2	2/2	4	1		1	iv64]	dcml	c#	I	I	iv64	iv		64					m	1	0	0, -1, -4		-1	0
1032	2.0	259	258	0	0	2/2	4	1		1	i.V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
1034	2.0	259	258	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1036	2.0	260	259	0	0	2/2	4	1		1	#viio7	dcml	c#	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
1038	2.0	260	259	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1040	2.0	261	260	0	0	2/2	4	1		1	viio7/V	dcml	c#	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
1042	6.0	261	260	1/2	1/2	2/2	4	1		1	V	dcml	c#	i		V	V							M	1	1	1, 5, 2		1	1
1048	2.0	263	262	0	0	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1050	1.5	263	262	1/2	1/2	2/2	4	1		1	ii%2	dcml	c#	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
2103/2	0.5	263	262	7/8	7/8	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
1052	2.0	264	263	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1054	6.0	264	263	1/2	1/2	2/2	4	1		1	i64	dcml	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
1060	2.0	266	265	0	0	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
1062	6.0	266	265	1/2	1/2	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
1068	4.0	268	267	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1072	4.0	269	268	0	0	2/2	4	1		1	i64	dcml	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
1076	2.0	270	269	0	0	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
1078	2.0	270	269	1/2	1/2	2/2	4	1		1	V	dcml	c#	i		V	V							M	1	1	1, 5, 2		1	1
1080	2.0	271	270	0	0	2/2	4	1		1	V2	dcml	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
1082	2.0	271	270	1/2	1/2	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
1084	4.0	272	271	0	0	2/2	4	1		1	i64	dcml	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
1088	4.0	273	272	0	0	2/2	4	1		1	#viio65	dcml	c#	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
1092	2.0	274	273	0	0	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1094	3.0	274	273	1/2	1/2	2/2	4	1		1	iv	dcml	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
1097	2.0	275	274	1/4	1/4	2/2	4	1		1	i64	dcml	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
1099	1.0	275	274	3/4	3/4	2/2	4	1		1	iv64	dcml	c#	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
1100	2.0	276	275	0	0	2/2	4	1		1	V6	dcml	c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
1102	2.0	276	275	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1104	2.0	277	276	0	0	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
1106	2.0	277	276	1/2	1/2	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1108	4.0	278	277	0	0	2/2	4	1		1	#viio65	dcml	c#	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
1112	4.0	279	278	0	0	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1116	2.0	280	279	0	0	2/2	4	1		1	V2	dcml	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
1118	2.0	280	279	1/2	1/2	2/2	4	1		1	V43	dcml	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
1120	4.0	281	280	0	0	2/2	4	1		1	V	dcml	c#	i		V	V							M	1	1	1, 5, 2		1	1
1124	4.0	282	281	0	0	2/2	4	1		1	#viio65	dcml	c#	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
1128	3.0	283	282	0	0	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1131	1.0	283	282	3/4	3/4	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1132	1.0	284	283	0	0	2/2	4	1		1	V(64)	dcml	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
1133	1.0	284	283	1/4	1/4	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
1134	1.0	284	283	1/2	1/2	2/2	4	1		1	V(64)	dcml	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
1135	1.0	284	283	3/4	3/4	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
1136	1.0	285	284	0	0	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1137	1.0	285	284	1/4	1/4	2/2	4	1		1	V43	dcml	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
1138	2.0	285	284	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1140	4.0	286	285	0	0	2/2	4	1		1	#viio7	dcml	c#	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
1144	2.0	287	286	0	0	2/2	4	1		1	V6	dcml	c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
1146	2.0	287	286	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1148	4.0	288	287	0	0	2/2	4	1		1	#viio7	dcml	c#	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
1152	2.0	289	288	0	0	2/2	4	1		1	V6	dcml	c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
1154	2.0	289	288	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1156	2.0	290	289	0	0	2/2	4	1		1	V6	dcml	c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
