mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
125	124	445	1.0	1/2	1/2	4/4	4	1		vi7	C	bIII		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
125	124	446	2.0	3/4	3/4	4/4	4	1		V	C	bIII		V		V							M	0	0	1, 5, 2		1	1
126	125	448	2.0	1/4	1/4	4/4	4	1		I64	C	bIII		I64		I		64					M	0	0	1, 0, 4		0	1
126	125	450	0.75	3/4	3/4	4/4	4	1		V43	C	bIII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
126	125	1803/4	0.25	15/16	15/16	4/4	4	1		I	C	bIII		I		I							M	0	0	0, 4, 1		0	0
127	126	451	1.0	0	0	4/4	4	1		#vio7	C	bIII		#vio7		#vi	o	7					o7	0	0	10, 7, 4, 1		10	10
127	126	452	1.0	1/4	1/4	4/4	4	1		V6	C	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
127	126	453	1.0	1/2	1/2	4/4	4	1		#ivo7(+9)	C	bIII		#ivo7(+9)		#iv	o	7	+9				o7	0	0	6, 3, 0, -3	1	6	6
127	126	454	1.0	3/4	3/4	4/4	4	1		V	C	bIII		V		V							M	0	0	1, 5, 2		1	1
128	127	455	3.0	0	0	4/4	4	1		I64	C	bIII		I64		I		64					M	0	0	1, 0, 4		0	1
128	127	458	0.75	3/4	3/4	4/4	4	1		#viio64/ii	C	bIII		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
128	127	1835/4	0.75	15/16	15/16	4/4	4	1		ii6	C	bIII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
129	128	919/2	0.5	1/8	1/8	4/4	4	1		#viio64/ii	C	bIII		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
129	128	460	3.0	1/4	1/4	4/4	4	1		iv.V7	C	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
130	129	463	1.0	0	0	4/4	4	1		i6	C	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
130	129	464	7.0	1/4	1/4	4/4	4	1		V7	C	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
132	131	471	4.0	0	0	4/4	4	1		iii.V[i6	C	iii	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
133	132	475	2.0	0	0	4/4	4	1		#viio6	C	iii	V	#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
133	132	477	2.0	1/2	1/2	4/4	4	1		i	C	iii	V	i		i							m	0	1	0, -3, 1		0	0
134	133	479	2.0	0	0	4/4	4	1		#viio	C	iii	V	#viio		#vii	o						o	0	1	5, 2, -1		5	5
134	133	481	2.0	1/2	1/2	4/4	4	1		i64	C	iii	V	i64		i		64					m	0	1	1, 0, -3		0	1
135	134	483	2.0	0	0	4/4	4	1		iio6	C	iii	V	iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
135	134	485	2.0	1/2	1/2	4/4	4	1		viio2/V	C	iii	V	viio2/V		vii	o	2		V			o7	0	1	-3, 6, 3, 0		6	-3
136	135	487	4.0	0	0	4/4	4	1		V64	C	iii	V	V64		V		64					M	0	1	2, 1, 5		1	2
137	136	491	2.0	0	0	4/4	4	1		i6]	C	iii	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
137	136	493	2.0	1/2	1/2	4/4	4	1		IV.V2	C	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
138	137	495	4.0	0	0	4/4	4	1		I6	C	IV		I6		I		6					M	0	0	4, 1, 0		0	4
139	138	499	4.0	0	0	4/4	4	1		V43	C	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
140	139	503	2.0	0	0	4/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
140	139	505	2.0	1/2	1/2	4/4	4	1		I6	C	IV		I6		I		6					M	0	0	4, 1, 0		0	4
141	140	507	2.5	0	0	4/4	4	1		V43	C	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
141	140	1019/2	1.5	5/8	5/8	4/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
142	141	511	2.0	0	0	4/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
142	141	513	2.0	1/2	1/2	4/4	4	1		V2/ii	C	IV		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
143	142	515	1.0	0	0	4/4	4	1		ii6	C	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
143	142	516	1.0	1/4	1/4	4/4	4	1		ii	C	IV		ii		ii							m	0	0	2, -1, 3		2	2
143	142	517	0.5	1/2	1/2	4/4	4	1		V65	C	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
143	142	1035/2	0.5	5/8	5/8	4/4	4	1		viio6/V	C	IV		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
143	142	518	1.0	3/4	3/4	4/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
144	143	519	2.0	0	0	4/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
144	143	521	2.0	1/2	1/2	4/4	4	1		V	C	IV		V		V							M	0	0	1, 5, 2		1	1
145	144	523	2.0	0	0	4/4	4	1		V[V	C	IV	V	V		V							M	0	0	1, 5, 2		1	1
145	144	525	1.0	1/2	1/2	4/4	4	1		I64	C	IV	V	I64		I		64					M	0	0	1, 0, 4		0	1
145	144	526	1.0	3/4	3/4	4/4	4	1		#io43	C	IV	V	#io43		#i	o	43					o7	0	0	1, -2, 7, 4		7	1
146	145	527	2.0	0	0	4/4	4	1		ii(4)	C	IV	V	ii(4)		ii			4				m	0	0	2, 1, 3		2	2
146	145	529	2.0	1/2	1/2	4/4	4	1		V2	C	IV	V	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
147	146	531	2.0	0	0	4/4	4	1		I6	C	IV	V	I6		I		6					M	0	0	4, 1, 0		0	4
147	146	533	1.0	1/2	1/2	4/4	4	1		I	C	IV	V	I		I							M	0	0	0, 4, 1		0	0
147	146	534	1.0	3/4	3/4	4/4	4	1		#io43	C	IV	V	#io43		#i	o	43					o7	0	0	1, -2, 7, 4		7	1
148	147	535	2.0	0	0	4/4	4	1		ii(4)	C	IV	V	ii(4)		ii			4				m	0	0	2, 1, 3		2	2
148	147	537	2.0	1/2	1/2	4/4	4	1		V2]	C	IV	V	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
149	148	539	3.0	0	0	4/4	4	1		vi6	C	IV		vi6		vi		6					m	0	0	0, 4, 3		3	0
149	148	542	1.0	3/4	3/4	4/4	4	1		vi	C	IV		vi		vi							m	0	0	3, 0, 4		3	3
150	149	543	4.0	0	0	4/4	4	1		V65/vi	C	IV		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
151	150	547	4.0	0	0	4/4	4	1		vi	C	IV		vi		vi							m	0	0	3, 0, 4		3	3
152	151	551	4.0	0	0	4/4	4	1		i.V65	C	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
153	152	555	4.0	0	0	4/4	4	1		i	C	i		i		i							m	0	1	0, -3, 1		0	0
154	153	559	4.0	0	0	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
155	154	563	1.0	0	0	4/4	4	1		i6	C	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
155	154	564	4.0	1/4	1/4	4/4	4	1		i	C	i		i		i							m	0	1	0, -3, 1		0	0
156	155	568	4.0	1/4	1/4	4/4	4	1		VI	C	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
157	156	572	3.0	1/4	1/4	4/4	4	1		iv	C	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
158	157	575	1.0	0	0	4/4	4	1		iv	C	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
158	157	576	1.0	1/4	1/4	4/4	4	1		bII.I	C	bII		I		I							M	0	0	0, 4, 1		0	0
158	157	577	3.0	1/2	1/2	4/4	4	1		I64	C	bII		I64		I		64					M	0	0	1, 0, 4		0	1
159	158	580	1.0	1/4	1/4	4/4	4	1		I	C	bII		I		I							M	0	0	0, 4, 1		0	0
159	158	581	3.0	1/2	1/2	4/4	4	1		I6	C	bII		I6		I		6					M	0	0	4, 1, 0		0	4
160	159	584	1.0	1/4	1/4	4/4	4	1		I	C	bII		I		I							M	0	0	0, 4, 1		0	0
160	159	585	3.0	1/2	1/2	4/4	4	1		I64	C	bII		I64		I		64					M	0	0	1, 0, 4		0	1
161	160	588	1.0	1/4	1/4	4/4	4	1		I	C	bII		I		I							M	0	0	0, 4, 1		0	0
161	160	589	2.0	1/2	1/2	4/4	4	1		I6	C	bII		I6		I		6					M	0	0	4, 1, 0		0	4
162	161	591	1.0	0	0	4/4	4	1		V43(2)	C	bII		V43(2)		V		43	2				Mm7	0	0	2, -1, 3, 5		1	2
162	161	592	1.0	1/4	1/4	4/4	4	1		V43	C	bII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
162	161	593	1.0	1/2	1/2	4/4	4	1		I(94)	C	bII		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
162	161	594	1.0	3/4	3/4	4/4	4	1		I	C	bII		I		I							M	0	0	0, 4, 1		0	0
163	162	595	1.0	0	0	4/4	4	1		V65(64)	C	bII		V65(64)		V		65	64				Mm7	0	0	0, 4, -1, 1		1	0
163	162	596	1.0	1/4	1/4	4/4	4	1		V6	C	bII		V6		V		6					M	0	0	5, 2, 1		1	5
163	162	597	2.0	1/2	1/2	4/4	4	1		V2(+9)	C	bII		V2(+9)		V		2	+9				Mm7	0	0	-1, 1, 5, 2	3	1	-1
164	163	599	1.0	0	0	4/4	4	1		I6(64)	C	bII		I6(64)		I		6	64				M	0	0	-1, 3, 0		0	-1
164	163	600	1.0	1/4	1/4	4/4	4	1		I6	C	bII		I6		I		6					M	0	0	4, 1, 0		0	4
164	163	601	1.0	1/2	1/2	4/4	4	1		V43(6)	C	bII		V43(6)		V		43	6				Mm7	0	0	4, -1, 1, 5		1	4
164	163	602	1.0	3/4	3/4	4/4	4	1		V43	C	bII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
165	164	603	1.0	0	0	4/4	4	1		I(94)	C	bII		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
165	164	604	1.0	1/4	1/4	4/4	4	1		I	C	bII		I		I							M	0	0	0, 4, 1		0	0
165	164	605	1.0	1/2	1/2	4/4	4	1		V65(64)	C	bII		V65(64)		V		65	64				Mm7	0	0	0, 4, -1, 1		1	0
165	164	606	1.0	3/4	3/4	4/4	4	1		V65	C	bII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
166	165	607	1.0	0	0	4/4	4	1		vio7(42)	C	bII		vio7(42)		vi	o	7	42				o7	0	0	5, 2, -3, -6		3	5
166	165	608	3.0	1/4	1/4	4/4	4	1		i.viio7	C	i		viio7		vii	o	7					o7	0	1	-2, -5, -8, -11		-2	-2
167	166	611	1.0	0	0	4/4	4	1		i6(64)	C	i		i6(64)		i		6	64				m	0	1	-1, -4, 0		0	-1
167	166	612	1.0	1/4	1/4	4/4	4	1		i6	C	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
167	166	613	1.0	1/2	1/2	4/4	4	1		ii(94)	C	i		ii(94)		ii			94				m	0	1	2, 1, 3	-3	2	2
167	166	614	1.0	3/4	3/4	4/4	4	1		ii	C	i		ii		ii							m	0	1	2, -1, 3		2	2
168	167	615	1.0	0	0	4/4	4	1		i(94)	C	i		i(94)		i			94				m	0	1	0, -1, 1	2	0	0
168	167	616	3.0	1/4	1/4	4/4	4	1		i	C	i		i		i							m	0	1	0, -3, 1		0	0
169	168	619	1.0	0	0	4/4	4	1		viio43/V	C	i		viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
169	168	620	2.0	1/4	1/4	4/4	4	1		Ger6	C	i		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
169	168	622	1.0	3/4	3/4	4/4	4	1		Fr6	C	i		Fr6	Fr	V		43	b5	V			Fr	0	1	-4, 0, 2, 6		2	-4
170	169	623	1.0	0	0	4/4	4	1		V(4b2)	C	i		V(4b2)		V			4b2				M	0	1	-11, 0, 2		1	-11
170	169	624	3.0	1/4	1/4	4/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
171	170	627	4.0	0	0	4/4	4	1		Fr6	C	i		Fr6	Fr	V		43	b5	V			Fr	0	1	-4, 0, 2, 6		2	-4
172	171	631	2.0	0	0	4/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
172	171	633	2.0	1/2	1/2	4/4	4	1		Fr6	C	i		Fr6	Fr	V		43	b5	V			Fr	0	1	-4, 0, 2, 6		2	-4
173	172	635	6.0	0	0	4/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
174	173	641	2.0	1/2	1/2	4/4	4	1		V6	C	i		V6		V		6					M	0	1	5, 2, 1		1	5
175	174	643	4.0	0	0	4/4	4	1		i	C	i		i		i							m	0	1	0, -3, 1		0	0
176	175	647	16.0	0	0	4/4	4	1		V43	C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
180	179	663	7.0	0	0	4/4	4	1		V65	C	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
181	180	670	1.0	3/4	3/4	4/4	4	1		I6	C	i		I6		I		6					M	0	1	4, 1, 0		0	4
182	181	671	2.0	0	0	4/4	4	1		V2	C	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
182	181	673	2.0	1/2	1/2	4/4	4	1		V43	C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
183	182	675	8.0	0	0	4/4	4	1		V65	C	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
185	184	683	4.0	0	0	4/4	4	1		V2	C	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
186	185	687	6.0	0	0	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
187	186	693	2.0	1/2	1/2	4/4	4	1		I	C	i		I		I							M	0	1	0, 4, 1		0	0
188	187	695	20.0	0	0	4/4	4	1		V65/ii	C	i		V65/ii		V		65		ii			Mm7	0	1	7, 4, 1, 3		3	7
193	192	715	2.0	0	0	4/4	4	1		V7/ii	C	i		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
193	192	717	2.0	1/2	1/2	4/4	4	1		ii	C	i		ii		ii							m	0	1	2, -1, 3		2	2
194	193	719	4.0	0	0	4/4	4	1		iiio2	C	i		iiio2		iii	o	2					o7	0	1	-12, -3, -6, -9		-3	-12
195	194	723	1.0	0	0	4/4	4	1		viio6	C	i		viio6		vii	o	6					o	0	1	-5, -8, -2		-2	-5
195	194	724	1.0	1/4	1/4	4/4	4	1		viio2	C	i		viio2		vii	o	2					o7	0	1	-11, -2, -5, -8		-2	-11
195	194	725	2.0	1/2	1/2	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
196	195	727	4.0	0	0	4/4	4	1		I[I	C	i	I	I		I							M	0	1	0, 4, 1		0	0
197	196	731	2.0	0	0	4/4	4	1		IV	C	i	I	IV		IV							M	0	1	-1, 3, 0		-1	-1
197	196	733	2.0	1/2	1/2	4/4	4	1		viio	C	i	I	viio		vii	o						o	0	1	-2, -5, -8		-2	-2
198	197	735	4.0	0	0	4/4	4	1		I	C	i	I	I		I							M	0	1	0, 4, 1		0	0
199	198	739	2.0	0	0	4/4	4	1		IV	C	i	I	IV		IV							M	0	1	-1, 3, 0		-1	-1
199	198	741	2.0	1/2	1/2	4/4	4	1		viio	C	i	I	viio		vii	o						o	0	1	-2, -5, -8		-2	-2
200	199	743	1.0	0	0	4/4	4	1		I	C	i	I	I		I							M	0	1	0, 4, 1		0	0
200	199	744	1.0	1/4	1/4	4/4	4	1		I]	C	i	I	I		I							M	0	1	0, 4, 1		0	0
200	199	745	2.0	1/2	1/2	4/4	4	1		V7/ii	C	i		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
201	200	747	2.0	0	0	4/4	4	1		ii	C	i		ii		ii							m	0	1	2, -1, 3		2	2
201	200	749	2.0	1/2	1/2	4/4	4	1		V7/ii	C	i		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
202	201	751	2.0	0	0	4/4	4	1		ii	C	i		ii		ii							m	0	1	2, -1, 3		2	2
202	201	753	1.0	1/2	1/2	4/4	4	1		viio	C	i		viio		vii	o						o	0	1	-2, -5, -8		-2	-2
202	201	754	1.0	3/4	3/4	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
203	202	755	1.0	0	0	4/4	4	1		I	C	i		I		I							M	0	1	0, 4, 1		0	0
203	202	756	0.5	1/4	1/4	4/4	4	1		I6	C	i		I6		I		6					M	0	1	4, 1, 0		0	4
203	202	1513/2	0.5	3/8	3/8	4/4	4	1		I	C	i		I		I							M	0	1	0, 4, 1		0	0
203	202	757	1.0	1/2	1/2	4/4	4	1		IV	C	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
203	202	758	0.5	3/4	3/4	4/4	4	1		IV6	C	i		IV6		IV		6					M	0	1	3, 0, -1		-1	3
203	202	1517/2	0.5	7/8	7/8	4/4	4	1		IV	C	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
204	203	759	2.0	0	0	4/4	4	1		V(64)	C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
204	203	761	2.0	1/2	1/2	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
205	204	763	3.0	0	0	4/4	4	1		V(64)	C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
205	204	766	1.0	3/4	3/4	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
206	205	767	1.0	0	0	4/4	4	1		I\\	C	i		I		I						\\	M	0	1	0, 4, 1		0	0
206	205	768	1.0	1/4	1/4	4/4	4	1		I6	C	i		I6		I		6					M	0	1	4, 1, 0		0	4
206	205	769	1.0	1/2	1/2	4/4	4	1		I64	C	i		I64		I		64					M	0	1	1, 0, 4		0	1
206	205	770	1.0	3/4	3/4	4/4	4	1		I	C	i		I		I							M	0	1	0, 4, 1		0	0
207	206	771	1.0	0	0	4/4	4	1		IV	C	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
207	206	772	1.0	1/4	1/4	4/4	4	1		IV6	C	i		IV6		IV		6					M	0	1	3, 0, -1		-1	3
207	206	773	1.0	1/2	1/2	4/4	4	1		IV64	C	i		IV64		IV		64					M	0	1	0, -1, 3		-1	0
207	206	774	1.0	3/4	3/4	4/4	4	1		IV	C	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
208	207	775	4.0	0	0	4/4	4	1		I64	C	i		I64		I		64					M	0	1	1, 0, 4		0	1
209	208	779	4.0	0	0	4/4	4	1		I6	C	i		I6		I		6					M	0	1	4, 1, 0		0	4
210	209	783	2.0	0	0	4/4	4	1		I64	C	i		I64		I		64					M	0	1	1, 0, 4		0	1
210	209	785	1.0	1/2	1/2	4/4	4	1		I64	C	i		I64		I		64					M	0	1	1, 0, 4		0	1
210	209	786	1.0	3/4	3/4	4/4	4	1		#io7	C	i		#io7		#i	o	7					o7	0	1	7, 4, 1, -2		7	7
211	210	787	2.0	0	0	4/4	4	1		ii(+42)	C	i		ii(+42)		ii			+42				m	0	1	-3, -1, 3	1	2	-3
211	210	789	2.0	1/2	1/2	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
212	211	791	3.0	0	0	4/4	4	1		I\\	C	i		I		I						\\	M	0	1	0, 4, 1		0	0
212	211	794	1.0	3/4	3/4	4/4	4	1		#io7	C	i		#io7		#i	o	7					o7	0	1	7, 4, 1, -2		7	7
213	212	795	2.0	0	0	4/4	4	1		ii(+42)	C	i		ii(+42)		ii			+42				m	0	1	-3, -1, 3	1	2	-3
213	212	797	2.0	1/2	1/2	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
214	213	799	4.0	0	0	4/4	4	1		I\\	C	i		I		I						\\	M	0	1	0, 4, 1		0	0
215	214	803	2.0	0	0	4/4	4	1		V6	C	i		V6		V		6					M	0	1	5, 2, 1		1	5
215	214	805	2.0	1/2	1/2	4/4	4	1		IV6	C	i		IV6		IV		6					M	0	1	3, 0, -1		-1	3
216	215	807	2.0	0	0	4/4	4	1		iii6	C	i		iii6		iii		6					m	0	1	-6, -2, -3		-3	-6
216	215	809	2.0	1/2	1/2	4/4	4	1		ii6	C	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
217	216	811	2.0	0	0	4/4	4	1		#viio43/ii	C	i		#viio43/ii		#vii	o	43		ii			o7	0	1	1, -2, 7, 4		7	1
217	216	813	2.0	1/2	1/2	4/4	4	1		ii6	C	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
218	217	815	2.0	0	0	4/4	4	1		viio65	C	i		viio65		vii	o	65					o7	0	1	-5, -8, -11, -2		-2	-5
218	217	817	2.0	1/2	1/2	4/4	4	1		I6	C	i		I6		I		6					M	0	1	4, 1, 0		0	4
219	218	819	2.0	0	0	4/4	4	1		#viio65/ii	C	i		#viio65/ii		#vii	o	65		ii			o7	0	1	4, 1, -2, 7		7	4
219	218	821	2.0	1/2	1/2	4/4	4	1		ii6	C	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
220	219	823	2.0	0	0	4/4	4	1		viio65	C	i		viio65		vii	o	65					o7	0	1	-5, -8, -11, -2		-2	-5
220	219	825	2.0	1/2	1/2	4/4	4	1		I6	C	i		I6		I		6					M	0	1	4, 1, 0		0	4
221	220	827	1.0	0	0	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
221	220	828	1.0	1/4	1/4	4/4	4	1		V7(6#4)	C	i		V7(6#4)		V		7	6#4				Mm7	0	1	1, 5, 7, -3, -1		1	1
221	220	829	1.0	1/2	1/2	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
221	220	830	1.0	3/4	3/4	4/4	4	1		viio2	C	i		viio2		vii	o	2					o7	0	1	-11, -2, -5, -8		-2	-11
222	221	831	17.0	0	0	4/4	4	1		V65	C	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
226	225	848	1.0	1/4	1/4	4/4	4	1		V7(+9)	C	i		V7(+9)		V		7	+9				Mm7	0	1	1, 5, 2, -1	-4	1	1
226	225	849	1.0	1/2	1/2	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
226	225	850	1.0	3/4	3/4	4/4	4	1		V7(+9)	C	i		V7(+9)		V		7	+9				Mm7	0	1	1, 5, 2, -1	-4	1	1
227	226	851	4.0	0	0	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
228	227	855	1.0	0	0	4/4	4	1		I\\	C	i		I		I						\\	M	0	1	0, 4, 1		0	0
228	227	856	1.0	1/4	1/4	4/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
228	227	857	2.0	1/2	1/2	4/4	4	1		I	C	i		I		I							M	0	1	0, 4, 1		0	0
229	228	859	1.0	0	0	4/4	4	1		ii6(2)	C	i		ii6(2)		ii		6	2				m	0	1	-1, 3, -3		2	-1
229	228	860	3.0	1/4	1/4	4/4	4	1		ii6	C	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
230	229	863	1.0	0	0	4/4	4	1		V7(9)	C	i		V7(9)		V		7	9				Mm7	0	1	1, 5, 2, -1	-4	1	1
230	229	864	1.0	1/4	1/4	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
230	229	865	1.0	1/2	1/2	4/4	4	1		V65	C	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
230	229	866	1.0	3/4	3/4	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
231	230	867	1.0	0	0	4/4	4	1		I6	C	i		I6		I		6					M	0	1	4, 1, 0		0	4
231	230	868	1.0	1/4	1/4	4/4	4	1		IV	C	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
231	230	869	1.0	1/2	1/2	4/4	4	1		V(64)	C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
231	230	870	1.0	3/4	3/4	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
232	231	871	1.0	0	0	4/4	4	1		I\\	C	i		I		I						\\	M	0	1	0, 4, 1		0	0
232	231	872	1.0	1/4	1/4	4/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
232	231	873	2.0	1/2	1/2	4/4	4	1		I	C	i		I		I							M	0	1	0, 4, 1		0	0
233	232	875	1.0	0	0	4/4	4	1		ii6(2)	C	i		ii6(2)		ii		6	2				m	0	1	-1, 3, -3		2	-1
233	232	876	3.0	1/4	1/4	4/4	4	1		ii6	C	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
234	233	879	1.0	0	0	4/4	4	1		V2(2)	C	i		V2(2)		V		2	2				Mm7	0	1	-1, -4, 5, 2		1	-1
234	233	880	1.0	1/4	1/4	4/4	4	1		V2	C	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
234	233	881	3.0	1/2	1/2	4/4	4	1		V43/ii	C	i		V43/ii		V		43		ii			Mm7	0	1	4, 1, 3, 7		3	4
235	234	884	1.0	1/4	1/4	4/4	4	1		ii	C	i		ii		ii							m	0	1	2, -1, 3		2	2
235	234	885	1.0	1/2	1/2	4/4	4	1		ii64	C	i		ii64		ii		64					m	0	1	3, 2, -1		2	3
235	234	886	1.0	3/4	3/4	4/4	4	1		ii	C	i		ii		ii							m	0	1	2, -1, 3		2	2
236	235	887	1.0	0	0	4/4	4	1		V(2)/vi	C	i		V(2)/vi		V			2	vi			M	0	1	-8, 1, -2		-3	-8
236	235	888	1.0	1/4	1/4	4/4	4	1		V/vi	C	i		V/vi		V				vi			M	0	1	-3, 1, -2		-3	-3
236	235	889	2.0	1/2	1/2	4/4	4	1		vi64	C	i		vi64		vi		64					m	0	1	-3, -4, -7		-4	-3
237	236	891	1.0	0	0	4/4	4	1		V/vi	C	i		V/vi		V				vi			M	0	1	-3, 1, -2		-3	-3
237	236	892	1.0	1/4	1/4	4/4	4	1		V6/vi	C	i		V6/vi		V		6		vi			M	0	1	1, -2, -3		-3	1
237	236	893	1.0	1/2	1/2	4/4	4	1		vi	C	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
237	236	894	1.0	3/4	3/4	4/4	4	1		vi6	C	i		vi6		vi		6					m	0	1	-7, -3, -4		-4	-7
238	237	895	8.0	0	0	4/4	4	1		V7/IV	C	i		V7/IV		V		7		IV			Mm7	0	1	0, 4, 1, -2		0	0
240	239	903	2.0	0	0	4/4	4	1		IV	C	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
240	239	905	2.0	1/2	1/2	4/4	4	1		ii	C	i		ii		ii							m	0	1	2, -1, 3		2	2
241	240	907	2.0	0	0	4/4	4	1		V(64)	C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
241	240	909	2.0	1/2	1/2	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
