mc	mn	onset	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
59	58	5/8	V7/III		Db	vi		V7/III	V		7		III		Mm7	0	1	-2, 2, -1, -4		-2.0	-2.0
59	58	3/4	iv64		Db	vi		iv64	iv		64				m	0	1	0, -1, -4		-1.0	0.0
59	58	31/32	i		Db	vi		i	i						m	0	1	0, -3, 1		0.0	0.0
60	59	0	I.V(64)		Db	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
60	59	1/4	V		Db	I		V	V						M	0	0	1, 5, 2		1.0	1.0
60	59	1/2	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
60	59	3/4	V7		Db	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
61	60	0	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
61	60	1/4	V2		Db	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
61	60	1/2	I6		Db	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
61	60	5/8	V7		Db	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
61	60	3/4	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
61	60	13/16	vi6		Db	I		vi6	vi		6				m	0	0	0, 4, 3		3.0	0.0
61	60	7/8	V43		Db	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
62	61	0	I6		Db	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
62	61	1/4	IV		Db	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
62	61	1/2	I6		Db	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
62	61	3/4	V43		Db	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
63	62	0	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
63	62	1/4	IV		Db	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
63	62	1/2	V(64)		Db	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
63	62	3/4	V7		Db	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
64	63	0	I\\		Db	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
64	63	1/8	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
64	63	1/4	V43/IV		Db	I		V43/IV	V		43		IV		Mm7	0	0	1, -2, 0, 4		0.0	1.0
64	63	1/2	IV	IV.I	Db	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
64	63	5/8	V7		Db	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
64	63	3/4	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
64	63	7/8	V7		Db	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
65	64	0	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
65	64	1/4	IV		Db	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
65	64	1/2	I6		Db	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
65	64	3/4	V43		Db	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
66	65	0	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
66	65	1/4	IV		Db	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
66	65	1/2	V(64)		Db	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
66	65	3/4	V\\		Db	I		V	V					\\	M	0	0	1, 5, 2		1.0	1.0
67	66	0	@none		Db	I		@none	@none						m	0	0				
68	67	5/8	IV		Db	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
68	67	7/8	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
68	67	9/8	IV		Db	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
68	67	5/4	V6		Db	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
68	67	11/8	vi		Db	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
68	67	3/2	I6		Db	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
69	68	0	ii		Db	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
69	68	3/16	V43		Db	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
69	68	1/4	vi		Db	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
69	68	3/8	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
69	68	1/2	ii65		Db	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2.0	-1.0
69	68	5/8	V		Db	I		V	V						M	0	0	1, 5, 2		1.0	1.0
69	68	3/4	I\\		Db	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
69	68	7/8	IV		Db	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
70	69	0	vii		Db	I		vii	vii						m	0	0	5, 2, 6		5.0	5.0
70	69	1/8	V/vi		Db	I		V/vi	V				vi		M	0	0	4, 8, 5		4.0	4.0
70	69	1/4	vi		Db	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
70	69	3/8	ii		Db	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
70	69	1/2	V6/vi		Db	I		V6/vi	V		6		vi		M	0	0	8, 5, 4		4.0	8.0
70	69	5/8	V6/ii		Db	I		V6/ii	V		6		ii		M	0	0	7, 4, 3		3.0	7.0
70	69	3/4	iii.#viio2		Db	iii		#viio2	#vii	o	2				o7	0	1	-4, 5, 2, -1		5.0	-4.0
71	70	0	V7		Db	iii		V7	V		7				Mm7	0	1	1, 5, 2, -1		1.0	1.0
71	70	1/4	V43/iv		Db	iii		V43/iv	V		43		iv		Mm7	0	1	1, -2, 0, 4		0.0	1.0
71	70	1/2	#viio7/V		Db	iii		#viio7/V	#vii	o	7		V		o7	0	1	13, 10, 7, 4		13.0	13.0
71	70	3/4	#viio43		Db	iii		#viio43	#vii	o	43				o7	0	1	-1, -4, 5, 2		5.0	-1.0
72	71	0	#i.#viio2		Db	#i		#viio2	#vii	o	2				o7	0	1	-4, 5, 2, -1		5.0	-4.0
72	71	1/2	#viio43		Db	#i		#viio43	#vii	o	43				o7	0	1	-1, -4, 5, 2		5.0	-1.0
73	72	1/2	V		Db	#i		V	V						M	0	1	1, 5, 2		1.0	1.0
73	72	3/4	V7		Db	#i		V7	V		7				Mm7	0	1	1, 5, 2, -1		1.0	1.0
73	72	15/16	VI+		Db	#i		VI+	VI	+					+	0	1	-4, 0, 4		-4.0	-4.0
74	73	0	I.viio7/V		Db	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6.0	6.0
74	73	1/2	V		Db	I		V	V						M	0	0	1, 5, 2		1.0	1.0
74	73	15/16	vi		Db	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
75	74	0	V2(9)		Db	I		V2(9)	V		2	9			Mm7	0	0	-1, 1, 5, 2	3	1.0	-1.0
75	74	1/2	V7/vi		Db	I		V7/vi	V		7		vi		Mm7	0	0	4, 8, 5, 2		4.0	4.0
76	75	0	V7/ii		Db	I		V7/ii	V		7		ii		Mm7	0	0	3, 7, 4, 1		3.0	3.0
76	75	1/2	V7/V		Db	I		V7/V	V		7		V		Mm7	0	0	2, 6, 3, 0		2.0	2.0
77	76	0	V7		Db	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
77	76	1/2	V7/IV		Db	I		V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0.0	0.0
78	77	0	iiio6		Db	I		iiio6	iii	o	6				o	0	0	1, -2, 4		4.0	1.0
78	77	1/8	I(64)		Db	I		I(64)	I			64			M	0	0	0, -1, 3		0.0	0.0
78	77	5/8	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
78	77	3/4	I6		Db	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
79	78	0	V65		Db	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
79	78	1/8	V7		Db	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
79	78	1/4	V(64)		Db	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
79	78	1/2	V2		Db	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
79	78	3/4	I6		Db	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
80	79	0	IV		Db	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
80	79	1/8	IV6		Db	I		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
80	79	1/4	V6		Db	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
80	79	3/8	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
80	79	1/2	ii6		Db	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
80	79	9/16	VI64/ii		Db	I		VI64/ii	VI		64		ii		M	0	0	-1, -2, 2		-2.0	-1.0
80	79	5/8	V43/ii		Db	I		V43/ii	V		43		ii		Mm7	0	0	4, 1, 3, 7		3.0	4.0
80	79	3/4	ii		Db	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
80	79	7/8	V7		Db	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
81	80	0	I6		Db	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
81	80	1/4	V7		Db	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
81	80	1/2	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
81	80	5/8	V7		Db	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
81	80	3/4	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
81	80	13/16	vi		Db	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
81	80	7/8	V7		Db	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
82	81	0	V/ii		Db	I		V/ii	V				ii		M	0	0	3, 7, 4		3.0	3.0
83	82	0	V/ii		Db	I		V/ii	V				ii		M	0	0	3, 7, 4		3.0	3.0
83	82	1/8	ii		Db	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
83	82	1/4	V6		Db	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
83	82	3/8	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
83	82	1/2	IV6		Db	I		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
83	82	5/8	viio		Db	I		viio	vii	o					o	0	0	5, 2, -1		5.0	5.0
83	82	3/4	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
83	82	13/16	V2/IV		Db	I		V2/IV	V		2		IV		Mm7	0	0	-2, 0, 4, 1		0.0	-2.0
83	82	7/8	V6/ii		Db	I		V6/ii	V		6		ii		M	0	0	7, 4, 3		3.0	7.0
84	83	0	V6/ii		Db	I		V6/ii	V		6		ii		M	0	0	7, 4, 3		3.0	7.0
84	83	1/8	ii		Db	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
84	83	3/16	VI6/ii		Db	I		VI6/ii	VI		6		ii		M	0	0	2, -1, -2		-2.0	2.0
84	83	1/4	V6/ii		Db	I		V6/ii	V		6		ii		M	0	0	7, 4, 3		3.0	7.0
84	83	3/8	ii		Db	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
84	83	7/16	VI6/ii		Db	I		VI6/ii	VI		6		ii		M	0	0	2, -1, -2		-2.0	2.0
84	83	1/2	V6/ii		Db	I		V6/ii	V		6		ii		M	0	0	7, 4, 3		3.0	7.0
84	83	5/8	ii		Db	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
84	83	11/16	VI6/ii		Db	I		VI6/ii	VI		6		ii		M	0	0	2, -1, -2		-2.0	2.0
84	83	3/4	V6/ii		Db	I		V6/ii	V		6		ii		M	0	0	7, 4, 3		3.0	7.0
84	83	7/8	ii		Db	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
84	83	15/16	IV6		Db	I		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
85	84	0	V6/ii		Db	I		V6/ii	V		6		ii		M	0	0	7, 4, 3		3.0	7.0
85	84	1/8	ii		Db	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
85	84	1/4	V6		Db	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
85	84	3/8	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
85	84	1/2	IV6		Db	I		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
85	84	5/8	V65		Db	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
85	84	3/4	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
85	84	7/8	V2/IV		Db	I		V2/IV	V		2		IV		Mm7	0	0	-2, 0, 4, 1		0.0	-2.0
86	85	0	IV6		Db	I		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
86	85	1/8	IV		Db	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
86	85	1/4	V		Db	I		V	V						M	0	0	1, 5, 2		1.0	1.0
86	85	3/8	#viio7/ii		Db	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
86	85	1/2	ii6		Db	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
86	85	5/8	#viio65/ii		Db	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
86	85	3/4	ii6		Db	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
86	85	13/16	I6		Db	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
86	85	7/8	V43		Db	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
86	85	15/16	V7		Db	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
87	86	0	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
87	86	1/4	IV		Db	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
87	86	1/2	I6		Db	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
87	86	3/4	V43		Db	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
88	87	0	I[I		Db	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
88	87	1/4	V7/IV		Db	I	I	V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0.0	0.0
88	87	1/2	IV		Db	I	I	IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
88	87	3/4	I6]		Db	I	I	I6	I		6				M	0	0	4, 1, 0		0.0	4.0
89	88	0	V2/IV		Db	I		V2/IV	V		2		IV		Mm7	0	0	-2, 0, 4, 1		0.0	-2.0
89	88	17/32	V65/IV		Db	I		V65/IV	V		65		IV		Mm7	0	0	4, 1, -2, 0		0.0	4.0
89	88	7/8	IV		Db	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
90	89	0	V7		Db	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
90	89	1/8	vi		Db	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
90	89	1/4	V6		Db	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
90	89	5/16	I		Db	I		I	I						M	0	0	0, 4, 1		0.0	0.0
90	89	3/8	ii65		Db	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2.0	-1.0
90	89	7/16	V65/V		Db	I		V65/V	V		65		V		Mm7	0	0	6, 3, 0, 2		2.0	6.0
90	89	1/2	V(64)		Db	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
90	89	5/8	V7		Db	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
90	89	3/4	I\\		Db	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
