mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	special	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
136	136	1/8	V43	Eb	VI		V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
137	137	0	I	Eb	VI		I	I							M	0	0	0, 4, 1		0.0	0.0
138	138	1/8	V2	Eb	VI		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
139	139	0	I6	Eb	VI		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
140	140	1/2	I64	Eb	VI		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
141	141	1/2	vi6	Eb	VI		vi6	vi			6				m	0	0	0, 4, 3		3.0	0.0
142	142	0	ii6	Eb	VI		ii6	ii			6				m	0	0	-1, 3, 2		2.0	-1.0
142	142	1/4	IV6	Eb	VI		IV6	IV			6				M	0	0	3, 0, -1		-1.0	3.0
142	142	1/2	IV64	Eb	VI		IV64	IV			64				M	0	0	0, -1, 3		-1.0	0.0
142	142	5/8	viio6	Eb	VI		viio6	vii		o	6				o	0	0	2, -1, 5		5.0	2.0
143	143	0	I64	Eb	VI		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
143	143	3/8	I	Eb	VI		I	I							M	0	0	0, 4, 1		0.0	0.0
144	144	0	V43	Eb	VI		V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
144	144	1/4	ii6	Eb	VI		ii6	ii			6				m	0	0	-1, 3, 2		2.0	-1.0
144	144	3/8	I64	Eb	VI		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
144	144	1/2	IV6	Eb	VI		IV6	IV			6				M	0	0	3, 0, -1		-1.0	3.0
144	144	2/3	V65	Eb	VI		V65	V			65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
145	145	0	I	Eb	VI		I	I							M	0	0	0, 4, 1		0.0	0.0
145	145	1/2	vi6	Eb	VI		vi6	vi			6				m	0	0	0, 4, 3		3.0	0.0
146	146	0	V65(4)	Eb	VI		V65(4)	V			65	4			Mm7	0	0	0, 2, -1, 1		1.0	0.0
146	146	1/8	V65	Eb	VI		V65	V			65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
146	146	1/4	IV6	Eb	VI		IV6	IV			6				M	0	0	3, 0, -1		-1.0	3.0
146	146	3/8	I64	Eb	VI		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
146	146	1/2	ii6	Eb	VI		ii6	ii			6				m	0	0	-1, 3, 2		2.0	-1.0
146	146	5/8	viio6	Eb	VI		viio6	vii		o	6				o	0	0	2, -1, 5		5.0	2.0
147	147	0	I\\	Eb	VI		I	I						\\	M	0	0	0, 4, 1		0.0	0.0
147	147	1/4	I.viio6	Eb	I		viio6	vii		o	6				o	0	0	2, -1, 5		5.0	2.0
150	150	0	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2.0	-1.0
151	151	0	iv	Eb	I		iv	iv							m	0	0	-1, -4, 0		-1.0	-1.0
154	154	0	viio7/ii	Eb	I		viio7/ii	vii		o	7		ii		o7	0	0	0, -3, -6, -9		0.0	0.0
155	155	0	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
158	158	1/4	IV64	Eb	I		IV64	IV			64				M	0	0	0, -1, 3		-1.0	0.0
158	158	1/2	IV6	Eb	I		IV6	IV			6				M	0	0	3, 0, -1		-1.0	3.0
159	159	0	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0
162	162	0	ii.viio65	Eb	ii		viio65	vii		o	65				o7	0	1	-5, -8, -11, -2		-2.0	-5.0
162	162	1/2	iv6	Eb	ii		iv6	iv			6				m	0	1	-4, 0, -1		-1.0	-4.0
163	163	0	V7	Eb	ii		V7	V			7				Mm7	0	1	1, 5, 2, -1		1.0	1.0
163	163	1/2	iv6	Eb	ii		iv6	iv			6				m	0	1	-4, 0, -1		-1.0	-4.0
164	164	0	V7	Eb	ii		V7	V			7				Mm7	0	1	1, 5, 2, -1		1.0	1.0
165	165	0	viio65	Eb	ii		viio65	vii		o	65				o7	0	1	-5, -8, -11, -2		-2.0	-5.0
166	166	0	V	Eb	ii		V	V							M	0	1	1, 5, 2		1.0	1.0
166	166	1/4	III	Eb	ii		III	III							M	0	1	-3, 1, -2		-3.0	-3.0
166	166	1/2	i	Eb	ii		i	i							m	0	1	0, -3, 1		0.0	0.0
166	166	5/8	V43	Eb	ii		V43	V			43				Mm7	0	1	2, -1, 1, 5		1.0	2.0
167	167	0	i6	Eb	ii		i6	i			6				m	0	1	-3, 1, 0		0.0	-3.0
167	167	1/2	I.V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
168	168	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
168	168	1/2	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0
169	169	0	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
169	169	1/4	V65	Eb	I		V65	V			65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
169	169	1/2	V43	Eb	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
170	170	1/4	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
170	170	1/2	I+6	Eb	I		I+6	I		+	6				+	0	0	4, 8, 0		0.0	4.0
171	171	0	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0
171	171	1/4	ii64	Eb	I		ii64	ii			64				m	0	0	3, 2, -1		2.0	3.0
171	171	1/2	viio43	Eb	I		viio43	vii		o	43				o7	0	0	-1, -4, 5, 2		5.0	-1.0
172	172	0	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
172	172	1/4	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
172	172	1/2	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3.0	0.0
173	173	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
173	173	1/4	vii%7	Eb	I		vii%7	vii		%	7				%7	0	0	5, 4, 11, 3		5.0	5.0
173	173	1/2	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
174	174	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
174	174	1/4	viio6	Eb	I		viio6	vii		o	6				o	0	0	2, -1, 5		5.0	2.0
174	174	3/8	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
174	174	1/2	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2.0	-1.0
174	174	5/8	iii6	Eb	I		iii6	iii			6				m	0	0	1, 5, 4		4.0	1.0
175	175	0	III6	Eb	I		III6	III			6				M	0	0	8, 5, 4		4.0	8.0
175	175	1/8	IV6	Eb	I		IV6	IV			6				M	0	0	3, 0, -1		-1.0	3.0
175	175	1/4	V(+6)/ii	Eb	I		V(+6)/ii	V				+6	ii		M	0	0	3, 7, 4	-1	3.0	3.0
175	175	1/2	ii(9)	Eb	I		ii(9)	ii				9			m	0	0	2, -1, 3	4	2.0	2.0
175	175	5/8	viio	Eb	I		viio	vii		o					o	0	0	5, 2, -1		5.0	5.0
176	176	0	ii64	Eb	I		ii64	ii			64				m	0	0	3, 2, -1		2.0	3.0
176	176	1/8	iii6	Eb	I		iii6	iii			6				m	0	0	1, 5, 4		4.0	1.0
176	176	1/4	V(+6)	Eb	I		V(+6)	V				+6			M	0	0	1, 5, 2	4	1.0	1.0
176	176	1/2	I(9)	Eb	I		I(9)	I				9			M	0	0	0, 4, 1	2	0.0	0.0
176	176	5/8	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3.0	3.0
177	177	0	I64	Eb	I		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
177	177	1/8	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2.0	-1.0
177	177	5/8	V65/V	Eb	I		V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2.0	6.0
178	178	0	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
178	178	3/8	@none	Eb	I		@none	@none							m	0	0				
179	179	0	ii64	Eb	I		ii64	ii			64				m	0	0	3, 2, -1		2.0	3.0
179	179	1/4	ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2.0	2.0
179	179	1/2	V43	Eb	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
180	180	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
181	181	0	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
182	182	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
184	184	0	V43	Eb	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
185	185	0	V65	Eb	I		V65	V			65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
186	186	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
187	187	0	I64	Eb	I		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
187	187	5/8	IV.V2	Eb	IV		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
188	188	0	I6(9)	Eb	IV		I6(9)	I			6	9			M	0	0	4, 1, 0	2	0.0	4.0
188	188	1/2	I6	Eb	IV		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
190	190	0	V65	Eb	IV		V65	V			65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
190	190	5/8	I	Eb	IV		I	I							M	0	0	0, 4, 1		0.0	0.0
191	191	0	V6	Eb	IV		V6	V			6				M	0	0	5, 2, 1		1.0	5.0
191	191	1/2	V43	Eb	IV		V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
192	192	0	I(9)	Eb	IV		I(9)	I				9			M	0	0	0, 4, 1	2	0.0	0.0
192	192	1/8	V2/IV	Eb	IV		V2/IV	V			2		IV		Mm7	0	0	-2, 0, 4, 1		0.0	-2.0
193	193	1/4	V43/IV	Eb	IV		V43/IV	V			43		IV		Mm7	0	0	1, -2, 0, 4		0.0	1.0
194	194	0	IV	Eb	IV		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0
194	194	3/8	ii6	Eb	IV		ii6	ii			6				m	0	0	-1, 3, 2		2.0	-1.0
195	195	0	V(9)	Eb	IV		V(9)	V				9			M	0	0	1, 5, 2	3	1.0	1.0
195	195	1/4	V7	Eb	IV		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
196	196	0	#viio7/vi	Eb	IV		#viio7/vi	#vii		o	7		vi		o7	0	0	8, 5, 2, -1		8.0	8.0
196	196	1/4	vi	Eb	IV		vi	vi							m	0	0	3, 0, 4		3.0	3.0
196	196	1/2	V65/V	Eb	IV		V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2.0	6.0
197	197	1/8	V(64)	Eb	IV		V(64)	V				64			M	0	0	1, 0, 4		1.0	1.0
197	197	1/4	V7	Eb	IV		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
198	198	0	I\\	Eb	IV		I	I						\\	M	0	0	0, 4, 1		0.0	0.0
199	199	0	ii.iio	Eb	ii		iio	ii		o					o	0	1	2, -1, -4		2.0	2.0
199	199	1/2	V64	Eb	ii		V64	V			64				M	0	1	2, 1, 5		1.0	2.0
200	200	0	i	Eb	ii		i	i							m	0	1	0, -3, 1		0.0	0.0
200	200	1/4	#viio	Eb	ii		#viio	#vii		o					o	0	1	5, 2, -1		5.0	5.0
201	201	0	i64	Eb	ii		i64	i			64				m	0	1	1, 0, -3		0.0	1.0
201	201	1/4	V7(2)/bVII	Eb	ii		V7(2)/bVII	V			7	2	bVII		Mm7	0	1	-6, -4, -7, -10		-8.0	-6.0
201	201	1/2	ii6	Eb	ii		ii6	ii			6				m	0	1	-1, 3, 2		2.0	-1.0
201	201	5/8	i6	Eb	ii		i6	i			6				m	0	1	-3, 1, 0		0.0	-3.0
202	202	0	V43	Eb	ii		V43	V			43				Mm7	0	1	2, -1, 1, 5		1.0	2.0
202	202	1/4	i\\	Eb	ii		i	i						\\	m	0	1	0, -3, 1		0.0	0.0
203	203	0	I.ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2.0	2.0
203	203	1/2	V64	Eb	I		V64	V			64				M	0	0	2, 1, 5		1.0	2.0
204	204	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
204	204	1/4	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0
204	204	1/2	V6	Eb	I		V6	V			6				M	0	0	5, 2, 1		1.0	5.0
205	205	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
205	205	1/4	vi7	Eb	I		vi7	vi			7				mm7	0	0	3, 0, 4, 1		3.0	3.0
205	205	1/2	viio6	Eb	I		viio6	vii		o	6				o	0	0	2, -1, 5		5.0	2.0
205	205	5/8	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
206	206	0	I[viio6	Eb	I	I	viio6	vii		o	6				o	0	0	2, -1, 5		5.0	2.0
206	206	5/8	viio2	Eb	I	I	viio2	vii		o	2				o7	0	0	-4, 5, 2, -1		5.0	-4.0
207	207	0	I64	Eb	I	I	I64	I			64				M	0	0	1, 0, 4		0.0	1.0
208	208	0	viio43	Eb	I	I	viio43	vii		o	43				o7	0	0	-1, -4, 5, 2		5.0	-1.0
210	210	0	V43	Eb	I	I	V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
210	210	1/4	I]	Eb	I	I	I	I							M	0	0	0, 4, 1		0.0	0.0
210	210	1/2	IV64	Eb	I		IV64	IV			64				M	0	0	0, -1, 3		-1.0	0.0
211	211	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
211	211	1/2	I+6	Eb	I		I+6	I		+	6				+	0	0	4, 8, 0		0.0	4.0
212	212	0	IV(11)	Eb	I		IV(11)	IV				11			M	0	0	-1, 3, 0	5	-1.0	-1.0
212	212	1/2	IV+	Eb	I		IV+	IV		+					+	0	0	-1, 3, 7		-1.0	-1.0
213	213	0	IV[ii	Eb	I	IV	ii	ii							m	0	0	2, -1, 3		2.0	2.0
213	213	1/8	viio	Eb	I	IV	viio	vii		o					o	0	0	5, 2, -1		5.0	5.0
213	213	3/8	ii]	Eb	I	IV	ii	ii							m	0	0	2, -1, 3		2.0	2.0
213	213	1/2	#viio7/V	Eb	I		#viio7/V	#vii		o	7		V		o7	0	0	13, 10, 7, 4		13.0	13.0
214	214	1/8	viio64	Eb	I		viio64	vii		o	64				o	0	0	-1, 5, 2		5.0	-1.0
214	214	3/8	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
214	214	5/8	viio6	Eb	I		viio6	vii		o	6				o	0	0	2, -1, 5		5.0	2.0
215	215	0	I[I	Eb	I	I	I	I							M	0	0	0, 4, 1		0.0	0.0
216	216	0	viio43	Eb	I	I	viio43	vii		o	43				o7	0	0	-1, -4, 5, 2		5.0	-1.0
217	217	0	viio7	Eb	I	I	viio7	vii		o	7				o7	0	0	5, 2, -1, -4		5.0	5.0
217	217	1/2	I	Eb	I	I	I	I							M	0	0	0, 4, 1		0.0	0.0
217	217	5/8	viio	Eb	I	I	viio	vii		o					o	0	0	5, 2, -1		5.0	5.0
218	218	1/4	I]	Eb	I	I	I	I							M	0	0	0, 4, 1		0.0	0.0
218	218	1/2	ii7	Eb	I		ii7	ii			7				mm7	0	0	2, -1, 3, 0		2.0	2.0
219	219	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
219	219	1/2	I+6	Eb	I		I+6	I		+	6				+	0	0	4, 8, 0		0.0	4.0
220	220	0	IV(9)	Eb	I		IV(9)	IV				9			M	0	0	-1, 3, 0	1	-1.0	-1.0
220	220	1/2	IV+	Eb	I		IV+	IV		+					+	0	0	-1, 3, 7		-1.0	-1.0
221	221	3/8	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2.0	-1.0
221	221	1/2	viio	Eb	I		viio	vii		o					o	0	0	5, 2, -1		5.0	5.0
222	222	0	viio7/vi	Eb	I		viio7/vi	vii		o	7		vi		o7	0	0	1, -2, -5, -8		1.0	1.0
222	222	1/8	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3.0	3.0
222	222	3/8	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2.0	-1.0
222	222	1/2	V(64)	Eb	I		V(64)	V				64			M	0	0	1, 0, 4		1.0	1.0
222	222	5/8	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
223	223	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
223	223	1/2	V2(4)	Eb	I		V2(4)	V			2	4			Mm7	0	0	-1, 1, 0, 2		1.0	-1.0
224	224	0	V64(2)	Eb	I		V64(2)	V			64	2			M	0	0	2, 3, 5		1.0	2.0
224	224	1/4	V	Eb	I		V	V							M	0	0	1, 5, 2		1.0	1.0
224	224	1/2	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
225	225	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
225	225	1/2	V65(4)	Eb	I		V65(4)	V			65	4			Mm7	0	0	0, 2, -1, 1		1.0	0.0
226	226	0	V6(4)	Eb	I		V6(4)	V			6	4			M	0	0	0, 2, 1		1.0	0.0
226	226	1/4	V6	Eb	I		V6	V			6				M	0	0	5, 2, 1		1.0	5.0
226	226	1/2	I64	Eb	I		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
227	227	1/2	V7(4)	Eb	I		V7(4)	V			7	4			Mm7	0	0	1, 0, 2, -1		1.0	1.0
228	228	0	V(4)	Eb	I		V(4)	V				4			M	0	0	1, 0, 2		1.0	1.0
228	228	1/4	V	Eb	I		V	V							M	0	0	1, 5, 2		1.0	1.0
228	228	1/2	I64	Eb	I		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
229	229	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
230	230	0	V43(4)	Eb	I		V43(4)	V			43	4			Mm7	0	0	2, -1, 1, 0		1.0	2.0
230	230	1/4	V43	Eb	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
231	231	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
232	232	0	I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0.0	0.0
233	233	0	I64	Eb	I		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
234	234	0	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
234	234	1/4	viio2	Eb	I		viio2	vii		o	2				o7	0	0	-4, 5, 2, -1		5.0	-4.0
234	234	1/2	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
235	235	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
236	236	0	I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0.0	0.0
237	237	0	I64	Eb	I		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
238	238	0	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
238	238	1/4	viio2	Eb	I		viio2	vii		o	2				o7	0	0	-4, 5, 2, -1		5.0	-4.0
238	238	1/2	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
240	240	1/4	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
240	240	1/2	viio65/IV	Eb	I		viio65/IV	vii		o	65		IV		o7	0	0	1, -2, -5, 4		4.0	1.0
241	241	0	IV6	Eb	I		IV6	IV			6				M	0	0	3, 0, -1		-1.0	3.0
241	241	1/2	ii43	Eb	I		ii43	ii			43				mm7	0	0	3, 0, 2, -1		2.0	3.0
242	242	0	V43(4)/IV	Eb	I		V43(4)/IV	V			43	4	IV		Mm7	0	0	1, -2, 0, -1		0.0	1.0
242	242	1/2	V43/IV	Eb	I		V43/IV	V			43		IV		Mm7	0	0	1, -2, 0, 4		0.0	1.0
243	243	0	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0
243	243	1/2	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2.0	-1.0
244	244	0	V43/ii	Eb	I		V43/ii	V			43		ii		Mm7	0	0	4, 1, 3, 7		3.0	4.0
245	245	0	ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2.0	2.0
245	245	1/2	viio6	Eb	I		viio6	vii		o	6				o	0	0	2, -1, 5		5.0	2.0
246	246	0	I6(2)	Eb	I		I6(2)	I			6	2			M	0	0	4, 1, 2		0.0	4.0
246	246	1/4	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
247	247	0	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
248	248	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
249	249	0	V43(9)	Eb	I		V43(9)	V			43	9			Mm7	0	0	2, -1, 1, 5	3	1.0	2.0
249	249	1/2	viio6	Eb	I		viio6	vii		o	6				o	0	0	2, -1, 5		5.0	2.0
250	250	0	I6(2)	Eb	I		I6(2)	I			6	2			M	0	0	4, 1, 2		0.0	4.0
250	250	1/2	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
251	251	0	V2(4)	Eb	I		V2(4)	V			2	4			Mm7	0	0	-1, 1, 0, 2		1.0	-1.0
251	251	1/2	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
252	252	0	iii	Eb	I		iii	iii							m	0	0	4, 1, 5		4.0	4.0
252	252	1/4	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
253	253	0	viio6(2)	Eb	I		viio6(2)	vii		o	6	2			o	0	0	2, -1, 0		5.0	2.0
253	253	1/4	viio6	Eb	I		viio6	vii		o	6				o	0	0	2, -1, 5		5.0	2.0
254	254	0	I6(2)	Eb	I		I6(2)	I			6	2			M	0	0	4, 1, 2		0.0	4.0
254	254	1/2	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
255	255	0	V2(4)	Eb	I		V2(4)	V			2	4			Mm7	0	0	-1, 1, 0, 2		1.0	-1.0
255	255	1/2	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
256	256	0	iii	Eb	I		iii	iii							m	0	0	4, 1, 5		4.0	4.0
256	256	1/4	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
257	257	0	V43(6)	Eb	I		V43(6)	V			43	6			Mm7	0	0	4, -1, 1, 5		1.0	4.0
257	257	1/2	V43	Eb	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
258	258	0	I(2)	Eb	I		I(2)	I				2			M	0	0	2, 4, 1		0.0	2.0
258	258	1/2	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
259	259	0	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3.0	0.0
259	259	1/2	V6/V	Eb	I		V6/V	V			6		V		M	0	0	6, 3, 2		2.0	6.0
261	261	0	V65/V	Eb	I		V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2.0	6.0
261	261	1/4	V(64)	Eb	I		V(64)	V				64			M	0	0	1, 0, 4		1.0	1.0
261	261	1/2	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
262	262	0	ii64	Eb	I		ii64	ii			64				m	0	0	3, 2, -1		2.0	3.0
262	262	1/4	V2/IV	Eb	I		V2/IV	V			2		IV		Mm7	0	0	-2, 0, 4, 1		0.0	-2.0
262	262	1/2	ii64	Eb	I		ii64	ii			64				m	0	0	3, 2, -1		2.0	3.0
262	262	5/8	I64	Eb	I		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
263	263	0	IV64	Eb	I		IV64	IV			64				M	0	0	0, -1, 3		-1.0	0.0
263	263	1/4	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0
263	263	1/2	ivo	Eb	I		ivo	iv		o					o	0	0	-1, -4, -7		-1.0	-1.0
264	264	1/2	ii65	Eb	I		ii65	ii			65				mm7	0	0	-1, 3, 0, 2		2.0	-1.0
265	265	0	I64	Eb	I		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
265	265	1/4	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
265	265	1/2	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
266	266	0	V7(2)/IV	Eb	I		V7(2)/IV	V			7	2	IV		Mm7	0	0	2, 4, 1, -2		0.0	2.0
266	266	1/4	IV64	Eb	I		IV64	IV			64				M	0	0	0, -1, 3		-1.0	0.0
266	266	1/2	V2/IV	Eb	I		V2/IV	V			2		IV		Mm7	0	0	-2, 0, 4, 1		0.0	-2.0
267	267	0	IV6	Eb	I		IV6	IV			6				M	0	0	3, 0, -1		-1.0	3.0
267	267	1/4	ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2.0	2.0
267	267	1/2	viio	Eb	I		viio	vii		o					o	0	0	5, 2, -1		5.0	5.0
268	268	0	V6(+6)	Eb	I		V6(+6)	V			6	+6			M	0	0	5, 2, 1	4	1.0	5.0
268	268	1/4	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
268	268	1/2	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
269	269	0	I(+4)	Eb	I		I(+4)	I				+4			M	0	0	0, 4, 1	-1	0.0	0.0
269	269	1/4	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2.0	-1.0
269	269	1/2	viio6	Eb	I		viio6	vii		o	6				o	0	0	2, -1, 5		5.0	2.0
270	270	1/4	V43/IV	Eb	I		V43/IV	V			43		IV		Mm7	0	0	1, -2, 0, 4		0.0	1.0
270	270	1/2	V65/IV	Eb	I		V65/IV	V			65		IV		Mm7	0	0	4, 1, -2, 0		0.0	4.0
271	271	0	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2.0	-1.0
271	271	1/2	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
272	272	1/4	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
272	272	1/2	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
273	273	0	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
273	273	1/2	V65	Eb	I		V65	V			65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
274	274	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0.0	0.0
274	274	1/2	I+6	Eb	I		I+6	I		+	6				+	0	0	4, 8, 0		0.0	4.0
275	275	0	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0
275	275	1/2	viio64	Eb	I		viio64	vii		o	64				o	0	0	-1, 5, 2		5.0	-1.0
276	276	0	I6(2)	Eb	I		I6(2)	I			6	2			M	0	0	4, 1, 2		0.0	4.0
276	276	1/2	vi64	Eb	I		vi64	vi			64				m	0	0	4, 3, 0		3.0	4.0
277	277	0	viio6(2)	Eb	I		viio6(2)	vii		o	6	2			o	0	0	2, -1, 0		5.0	2.0
277	277	1/2	viio6	Eb	I		viio6	vii		o	6				o	0	0	2, -1, 5		5.0	2.0
278	278	0	I(72)	Eb	I		I(72)	I				72			M	0	0	2, 4, 1	5	0.0	2.0
