mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
143	141	563	571	1.0	3/4	3/4	2/2	4	1		V7	D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
144	142	564	572	4.0	0	0	2/2	4	1		i\\	D	vi		i		i						\\	m	0	1	0, -3, 1		0	0
145	143	568	576	4.0	0	0	2/2	4	1		i	D	vi		i		i							m	0	1	0, -3, 1		0	0
146	144	572	580	4.0	0	0	2/2	4	1		VI64	D	vi		VI64		VI		64					M	0	1	-3, -4, 0		-4	-3
147	145	576	584	4.0	0	0	2/2	4	1		VI	D	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
148	146	580	588	2.0	0	0	2/2	4	1		iii.#viio65	D	iii		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
148	146	582	590	2.0	1/2	1/2	2/2	4	1		V43	D	iii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
149	147	584	592	4.0	0	0	2/2	4	1		i6	D	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
150	148	588	596	4.0	0	0	2/2	4	1		i	D	iii		i		i							m	0	1	0, -3, 1		0	0
151	149	592	600	4.0	0	0	2/2	4	1		Ger6	D	iii		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
152	150	596	604	2.0	0	0	2/2	4	1		V\\	D	iii		V		V						\\	M	0	1	1, 5, 2		1	1
152	150	598	606	2.0	1/2	1/2	2/2	4	1		V2	D	iii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
153	151	600	608	1.0	0	0	2/2	4	1		i6	D	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
153	151	601	609	1.0	1/4	1/4	2/2	4	1		@none	D	iii		@none		@none							m	0	1				
153	151	602	610	1.0	1/2	1/2	2/2	4	1		i	D	iii		i		i							m	0	1	0, -3, 1		0	0
153	151	603	611	1.0	3/4	3/4	2/2	4	1		It6	D	iii		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
154	152	604	612	2.0	0	0	2/2	4	1		V\\	D	iii		V		V						\\	M	0	1	1, 5, 2		1	1
154	152	606	614	2.0	1/2	1/2	2/2	4	1		V2	D	iii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
155	153	608	616	1.0	0	0	2/2	4	1		i6	D	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
155	153	609	617	1.0	1/4	1/4	2/2	4	1		@none	D	iii		@none		@none							m	0	1				
155	153	610	618	1.0	1/2	1/2	2/2	4	1		i	D	iii		i		i							m	0	1	0, -3, 1		0	0
155	153	611	619	1.0	3/4	3/4	2/2	4	1		It6	D	iii		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
156	154	612	620	0.33333333333337123	0	0	2/2	4	1		V\\	D	iii		V		V						\\	M	0	1	1, 5, 2		1	1
156	154	1837/3	1861/3	15.666666666666629	1/12	1/12	2/2	4	1		V	D	iii		V		V							M	0	1	1, 5, 2		1	1
160	158	628	636	8.0	0	0	2/2	4	1		I.V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
162	160	636	644	4.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
163	161	640	648	4.0	0	0	2/2	4	1		V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
164	162	644	652	4.0	0	0	2/2	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
165	163	648	656	4.0	0	0	2/2	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
166	164	652	660	4.0	0	0	2/2	4	1		V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
167	165	656	664	4.0	0	0	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
168	166	660	668	4.0	0	0	2/2	4	1		#viio7/vi	D	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
169	167	664	672	4.0	0	0	2/2	4	1		vi\\	D	I		vi		vi						\\	m	0	0	3, 0, 4		3	3
170	168	668	676	4.0	0	0	2/2	4	1		V2/IV	D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
171	169	672	680	4.0	0	0	2/2	4	1		V65/IV	D	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
172	170	676	684	4.0	0	0	2/2	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
173	171	680	688	4.0	0	0	2/2	4	1		viio6/IV	D	I		viio6/IV		vii	o	6		IV			o	0	0	1, -2, 4		4	1
174	172	684	692	4.0	0	0	2/2	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
175	173	688	696	4.0	0	0	2/2	4	1		viio65/V	D	I		viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
176	174	692	700	4.0	0	0	2/2	4	1		v6	D	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
177	175	696	704	4.0	0	0	2/2	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
178	176	700	708	4.0	0	0	2/2	4	1		vi6	D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
179	177	704	712	4.0	0	0	2/2	4	1		#viio7/ii	D	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
180	178	708	716	4.0	0	0	2/2	4	1		viio65	D	I		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
181	179	712	720	0.5	0	0	2/2	4	1		I6(42)	D	I		I6(42)		I		6	42				M	0	0	-1, 1, 2		0	-1
181	179	1425/2	1441/2	3.5	1/8	1/8	2/2	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
182	180	716	724	4.0	0	0	2/2	4	1		ii%65	D	I		ii%65		ii	%	65					%7	0	0	-1, -4, 0, 2		2	-1
183	181	720	728	4.0	0	0	2/2	4	1		viio7/V	D	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
184	182	724	732	2.0	0	0	2/2	4	1		V\\	D	I		V		V						\\	M	0	0	1, 5, 2		1	1
184	182	726	734	10.0	1/2	1/2	2/2	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
187	185	736	744	6.0	0	0	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
188	186	742	750	2.0	1/2	1/2	2/2	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
189	187	744	752	2.0	0	0	2/2	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
189	187	746	754	2.0	1/2	1/2	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
190	188	748	756	0.5	0	0	2/2	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
190	188	1497/2	1513/2	7.5	1/8	1/8	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
192	190	756	764	4.0	0	0	2/2	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
193	191	760	768	4.0	0	0	2/2	4	1		V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
194	192	764	772	4.0	0	0	2/2	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
195	193	768	776	4.0	0	0	2/2	4	1		viio2/vi	D	I		viio2/vi		vii	o	2		vi			o7	0	0	-8, 1, -2, -5		1	-8
196	194	772	780	4.0	0	0	2/2	4	1		viio43/vi	D	I		viio43/vi		vii	o	43		vi			o7	0	0	-5, -8, 1, -2		1	-5
197	195	776	784	12.0	0	0	2/2	4	1		bIII.viio	D	bIII		viio		vii	o						o	0	0	5, 2, -1		5	5
200	198	788	796	4.0	0	0	2/2	4	1		V7	D	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
201	199	792	800	4.0	0	0	2/2	4	1		I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
202	200	796	804	4.0	0	0	2/2	4	1		V2	D	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
203	201	800	808	2.0	0	0	2/2	4	1		I6	D	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
203	201	802	810	2.0	1/2	1/2	2/2	4	1		V6	D	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
204	202	804	812	2.0	0	0	2/2	4	1		I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
204	202	806	814	2.0	1/2	1/2	2/2	4	1		V	D	bIII		V		V							M	0	0	1, 5, 2		1	1
205	203	808	816	4.0	0	0	2/2	4	1		vi	D	bIII		vi		vi							m	0	0	3, 0, 4		3	3
206	204	812	820	4.0	0	0	2/2	4	1		V2/vi	D	bIII		V2/vi		V		2		vi			Mm7	0	0	2, 4, 8, 5		4	2
207	205	816	824	2.0	0	0	2/2	4	1		vi6	D	bIII		vi6		vi		6					m	0	0	0, 4, 3		3	0
207	205	818	826	2.0	1/2	1/2	2/2	4	1		i.ii%43	D	i		ii%43		ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
208	206	820	828	2.0	0	0	2/2	4	1		V(64)	D	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
208	206	822	830	2.0	1/2	1/2	2/2	4	1		V	D	i		V		V							M	0	1	1, 5, 2		1	1
209	207	824	832	2.0	0	0	2/2	4	1		I.I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
209	207	826	834	4.0	1/2	1/2	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
210	208	830	838	2.0	1/2	1/2	2/2	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
211	209	832	840	4.0	0	0	2/2	4	1		#viio6/ii	D	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
212	210	836	844	4.0	0	0	2/2	4	1		viio7/V	D	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
213	211	840	848	1.0	0	0	2/2	4	1		V(42)	D	I		V(42)		V			42				M	0	0	3, 0, 2		1	3
213	211	841	849	7.0	1/4	1/4	2/2	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
215	213	848	856	6.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
216	214	854	862	2.0	1/2	1/2	2/2	4	1		viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
217	215	856	864	8.0	0	0	2/2	4	1		#viio65/ii	D	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
219	217	864	872	4.0	0	0	2/2	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
220	218	868	876	4.0	0	0	2/2	4	1		viio7/V	D	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
221	219	872	880	4.0	0	0	2/2	4	1		V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
222	220	876	884	4.0	0	0	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
223	221	880	888	2.0	0	0	2/2	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
223	221	882	890	2.0	1/2	1/2	2/2	4	1		V7/IV	D	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
224	222	884	892	1.0	0	0	2/2	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
224	222	885	893	1.0	1/4	1/4	2/2	4	1		I64	D	I		I64		I		64					M	0	0	1, 0, 4		0	1
224	222	886	894	1.0	1/2	1/2	2/2	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
224	222	887	895	1.0	3/4	3/4	2/2	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
225	223	888	896	4.0	0	0	2/2	4	1		viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
226	224	892	900	2.0	0	0	2/2	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
226	224	894	902	2.0	1/2	1/2	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
227	225	896	904	2.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
227	225	898	906	2.0	1/2	1/2	2/2	4	1		V7/IV	D	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
228	226	900	908	1.0	0	0	2/2	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
228	226	901	909	1.0	1/4	1/4	2/2	4	1		V43/IV	D	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
228	226	902	910	1.0	1/2	1/2	2/2	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
228	226	903	911	1.0	3/4	3/4	2/2	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
229	227	904	912	4.0	0	0	2/2	4	1		viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
230	228	908	916	2.0	0	0	2/2	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
230	228	910	918	2.0	1/2	1/2	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
231	229	912	920	1.0	0	0	2/2	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
231	229	913	921	3.0	1/4	1/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
232	230	916	924	1.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
232	230	917	925	3.0	1/4	1/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
233	231	920	928	1.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
233	231	921	929	3.0	1/4	1/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
234	232	924	932	1.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
234	232	925	933	3.0	1/4	1/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
235	233	928	936	1.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
235	233	929	937	1.0	1/4	1/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
235	233	930	938	1.0	1/2	1/2	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
235	233	931	939	1.0	3/4	3/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
236	234	932	940	1.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
236	234	933	941	1.0	1/4	1/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
236	234	934	942	1.0	1/2	1/2	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
236	234	935	943	1.0	3/4	3/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
237	235	936	944	4.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
238	236	940	948	4.0	0	0	2/2	4	1		bIII.v6	D	bIII		v6		v		6					m	0	0	-2, 2, 1		1	-2
239	237	944	952	4.0	0	0	2/2	4	1		V6	D	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
240	238	948	956	4.0	0	0	2/2	4	1		I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
241	239	952	960	8.0	0	0	2/2	4	1		iv.V65	D	iv		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
243	241	960	968	4.0	0	0	2/2	4	1		i	D	iv		i		i							m	0	1	0, -3, 1		0	0
244	242	964	972	4.0	0	0	2/2	4	1		V43	D	iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
245	243	968	976	4.0	0	0	2/2	4	1		i6	D	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
246	244	972	980	4.0	0	0	2/2	4	1		iv	D	iv		iv		iv							m	0	1	-1, -4, 0		-1	-1
247	245	976	984	4.0	0	0	2/2	4	1		V(64)	D	iv		V(64)		V			64				M	0	1	1, 0, -3		1	1
248	246	980	988	4.0	0	0	2/2	4	1		V7	D	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
249	247	984	992	4.0	0	0	2/2	4	1		bII.I	D	bII		I		I							M	0	0	0, 4, 1		0	0
250	248	988	996	4.0	0	0	2/2	4	1		V2	D	bII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
251	249	992	1000	1.0	0	0	2/2	4	1		I6	D	bII		I6		I		6					M	0	0	4, 1, 0		0	4
251	249	993	1001	1.0	1/4	1/4	2/2	4	1		I+6	D	bII		I+6		I	+	6					+	0	0	4, 8, 0		0	4
251	249	994	1002	2.0	1/2	1/2	2/2	4	1		#vo6	D	bII		#vo6		#v	o	6					o	0	0	5, 2, 8		8	5
252	250	996	1004	1.0	0	0	2/2	4	1		I+	D	bII		I+		I	+						+	0	0	0, 4, 8		0	0
252	250	997	1005	1.0	1/4	1/4	2/2	4	1		I	D	bII		I		I							M	0	0	0, 4, 1		0	0
252	250	998	1006	2.0	1/2	1/2	2/2	4	1		V	D	bII		V		V							M	0	0	1, 5, 2		1	1
253	251	1000	1008	4.0	0	0	2/2	4	1		I	D	bII		I		I							M	0	0	0, 4, 1		0	0
254	252	1004	1012	3.0	0	0	2/2	4	1		viio(4)	D	bII		viio(4)		vii	o		4				o	0	0	5, 4, -1		5	5
254	252	1007	1015	1.0	3/4	3/4	2/2	4	1		viio	D	bII		viio		vii	o						o	0	0	5, 2, -1		5	5
255	253	1008	1016	2.0	0	0	2/2	4	1		I.V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
255	253	1010	1018	2.0	1/2	1/2	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
256	254	1012	1020	2.0	0	0	2/2	4	1		ii65	D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
256	254	1014	1022	2.0	1/2	1/2	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
257	255	1016	1024	4.0	0	0	2/2	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
258	256	1020	1028	4.0	0	0	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
259	257	1024	1032	4.0	0	0	2/2	4	1		V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
260	258	1028	1036	4.0	0	0	2/2	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
261	259	1032	1040	2.0	0	0	2/2	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
261	259	1034	1042	2.0	1/2	1/2	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
262	260	1036	1044	2.0	0	0	2/2	4	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
262	260	1038	1046	2.0	1/2	1/2	2/2	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
263	261	1040	1048	4.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
264	262	1044	1052	4.0	0	0	2/2	4	1		viio7/V	D	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
265	263	1048	1056	8.0	0	0	2/2	4	1		V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
267	265	1056	1064	8.0	0	0	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
269	267	1064	1072	4.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
270	268	1068	1076	4.0	0	0	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
271	269	1072	1080	4.0	0	0	2/2	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
