mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
72	71	262	262	1.0	0	0	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
72	71	263	263	1.0	1/4	1/4	4/4	4	1		I(+6)		Bb	bVI		I(+6)		I			+6				M	0	0	0, 4, 1	3	0	0
72	71	264	264	1.0	1/2	1/2	4/4	4	1		V64(+2)		Bb	bVI		V64(+2)		V		64	+2				M	0	0	2, 1, 5	3	1	2
72	71	265	265	1.0	3/4	3/4	4/4	4	1		V64		Bb	bVI		V64		V		64					M	0	0	2, 1, 5		1	2
73	72	266	266	1.0	0	0	4/4	4	1		iii		Bb	bVI		iii		iii							m	0	0	4, 1, 5		4	4
73	72	267	267	1.0	1/4	1/4	4/4	4	1		I6		Bb	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
73	72	268	268	1.0	1/2	1/2	4/4	4	1		V2		Bb	bVI		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
73	72	269	269	1.0	3/4	3/4	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
74	73	270	270	2.0	0	0	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
74	73	272	272	2.0	1/2	1/2	4/4	4	1		V6		Bb	bVI		V6		V		6					M	0	0	5, 2, 1		1	5
75	74	274	274	1.0	0	0	4/4	4	1		vi		Bb	bVI		vi		vi							m	0	0	3, 0, 4		3	3
75	74	275	275	1.0	1/4	1/4	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
75	74	276	276	1.0	1/2	1/2	4/4	4	1		viio/V		Bb	bVI		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
75	74	277	277	1.0	3/4	3/4	4/4	4	1		V2		Bb	bVI		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
76	75	278	278	1.0	0	0	4/4	4	1		I6		Bb	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
76	75	279	279	1.0	1/4	1/4	4/4	4	1		ii6		Bb	bVI		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
76	75	280	280	1.0	1/2	1/2	4/4	4	1		V(64)		Bb	bVI		V(64)		V			64				M	0	0	1, 0, 4		1	1
76	75	281	281	1.0	3/4	3/4	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
77	76	282	282	1.0	0	0	4/4	4	1		I\\		Bb	bVI		I		I						\\	M	0	0	0, 4, 1		0	0
77	76	283	283	1.0	1/4	1/4	4/4	4	1		ii		Bb	bVI		ii		ii							m	0	0	2, -1, 3		2	2
77	76	284	284	1.0	1/2	1/2	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
77	76	285	285	1.0	3/4	3/4	4/4	4	1		V65		Bb	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
78	77	286	286	2.0	0	0	4/4	4	1		I6		Bb	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
78	77	288	288	2.0	1/2	1/2	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
79	78	290	290	1.0	0	0	4/4	4	1		vi		Bb	bVI		vi		vi							m	0	0	3, 0, 4		3	3
79	78	291	291	1.0	1/4	1/4	4/4	4	1		viio7		Bb	bVI		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
79	78	292	292	1.0	1/2	1/2	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
79	78	293	293	1.0	3/4	3/4	4/4	4	1		V2/vi		Bb	bVI		V2/vi		V		2		vi			Mm7	0	0	2, 4, 8, 5		4	2
80	79	294	294	1.0	0	0	4/4	4	1		vi6		Bb	bVI		vi6		vi		6					m	0	0	0, 4, 3		3	0
80	79	295	295	1.0	1/4	1/4	4/4	4	1		V/V		Bb	bVI		V/V		V				V			M	0	0	2, 6, 3		2	2
80	79	296	296	1.0	1/2	1/2	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
80	79	297	297	1.0	3/4	3/4	4/4	4	1		V6		Bb	bVI		V6		V		6					M	0	0	5, 2, 1		1	5
81	80	298	298	1.0	0	0	4/4	4	1		vi		Bb	bVI		vi		vi							m	0	0	3, 0, 4		3	3
81	80	299	299	1.0	1/4	1/4	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
81	80	300	300	2.0	1/2	1/2	4/4	4	1		I6		Bb	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
82	81	302	302	1.0	0	0	4/4	4	1		V64		Bb	bVI		V64		V		64					M	0	0	2, 1, 5		1	2
82	81	303	303	1.0	1/4	1/4	4/4	4	1		I6		Bb	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
82	81	304	304	1.0	1/2	1/2	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
82	81	305	305	1.0	3/4	3/4	4/4	4	1		ii		Bb	bVI		ii		ii							m	0	0	2, -1, 3		2	2
83	82	306	306	1.0	0	0	4/4	4	1		V65		Bb	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
83	82	307	307	1.0	1/4	1/4	4/4	4	1		V6/vi		Bb	bVI		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
83	82	308	308	1.0	1/2	1/2	4/4	4	1		vi		Bb	bVI		vi		vi							m	0	0	3, 0, 4		3	3
83	82	309	309	1.0	3/4	3/4	4/4	4	1		V6/V		Bb	bVI		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
84	83	310	310	1.0	0	0	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
84	83	311	311	1.0	1/4	1/4	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
84	83	312	312	1.0	1/2	1/2	4/4	4	1		viio/V		Bb	bVI		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
84	83	313	313	1.0	3/4	3/4	4/4	4	1		V/iii		Bb	bVI		V/iii		V				iii			M	0	0	5, 9, 6		5	5
85	84	314	314	1.0	0	0	4/4	4	1		V6/vi		Bb	bVI		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
85	84	315	315	1.0	1/4	1/4	4/4	4	1		vi		Bb	bVI		vi		vi							m	0	0	3, 0, 4		3	3
85	84	316	316	1.0	1/2	1/2	4/4	4	1		IV		Bb	bVI		IV		IV							M	0	0	-1, 3, 0		-1	-1
85	84	317	317	0.5	3/4	3/4	4/4	4	1		viio6		Bb	bVI		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
85	84	635/2	635/2	0.5	7/8	7/8	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
86	85	318	318	0.5	0	0	4/4	4	1		viio		Bb	bVI		viio		vii	o						o	0	0	5, 2, -1		5	5
86	85	637/2	637/2	0.5	1/8	1/8	4/4	4	1		V43/V		Bb	bVI		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
86	85	319	319	0.5	1/4	1/4	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
86	85	639/2	639/2	0.5	3/8	3/8	4/4	4	1		VM2		Bb	bVI		VM2		V	M	2					MM7	0	0	6, 1, 5, 2		1	6
86	85	320	320	0.5	1/2	1/2	4/4	4	1		V2		Bb	bVI		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
86	85	641/2	641/2	0.5	5/8	5/8	4/4	4	1		vi43		Bb	bVI		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
86	85	321	321	0.5	3/4	3/4	4/4	4	1		iii2		Bb	bVI		iii2		iii		2					mm7	0	0	2, 4, 1, 5		4	2
86	85	643/2	643/2	0.5	7/8	7/8	4/4	4	1		IM7		Bb	bVI		IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0	0
87	86	322	322	0.5	0	0	4/4	4	1		V6		Bb	bVI		V6		V		6					M	0	0	5, 2, 1		1	5
87	86	645/2	645/2	0.5	1/8	1/8	4/4	4	1		vi7		Bb	bVI		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
87	86	323	323	0.5	1/4	1/4	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
87	86	647/2	647/2	0.5	3/8	3/8	4/4	4	1		V6/V		Bb	bVI		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
87	86	324	324	0.5	1/2	1/2	4/4	4	1		V2		Bb	bVI		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
87	86	649/2	649/2	0.5	5/8	5/8	4/4	4	1		V64		Bb	bVI		V64		V		64					M	0	0	2, 1, 5		1	2
87	86	325	325	0.5	3/4	3/4	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
87	86	651/2	651/2	0.5	7/8	7/8	4/4	4	1		V6		Bb	bVI		V6		V		6					M	0	0	5, 2, 1		1	5
88	87	326	326	2.0	0	0	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
88	87	328	328	2.0	1/2	1/2	4/4	4	1		IV		Bb	bVI		IV		IV							M	0	0	-1, 3, 0		-1	-1
89	88	330	330	2.0	0	0	4/4	4	1		I6		Bb	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
89	88	332	332	2.0	1/2	1/2	4/4	4	1		viio6		Bb	bVI		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
90	89	334	334	2.0	0	0	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
90	89	336	336	1.0	1/2	1/2	4/4	4	1		V43		Bb	bVI		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
90	89	337	337	1.0	3/4	3/4	4/4	4	1		V7		Bb	bVI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	90	338	338	1.0	0	0	4/4	4	1		I\\		Bb	bVI		I		I						\\	M	0	0	0, 4, 1		0	0
91	90	339	339	1.5	1/4	1/4	4/4	4	1		V2/IV		Bb	bVI		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
91	90	681/2	681/2	1.5	5/8	5/8	4/4	4	1		IV		Bb	bVI		IV		IV							M	0	0	-1, 3, 0		-1	-1
92	91	342	342	1.0	0	0	4/4	4	1		@none		Bb	bVI		@none		@none							m	0	0				
92	91	343	343	1.5	1/4	1/4	4/4	4	1		V2/IV		Bb	bVI		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
92	91	689/2	689/2	2.5	5/8	5/8	4/4	4	1		IV		Bb	bVI		IV		IV							M	0	0	-1, 3, 0		-1	-1
95	94		354		0	0	4/4	4	1	1	@none		Bb	bVI		@none		@none							m	0	0				
96	95	347	359	2.0	1/4	1/4	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
96	95	349	361	1.0	3/4	3/4	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
97	96	350	362	1.0	0	0	3/4	4	1		V6(+4)		Bb	bVI		V6(+4)		V		6	+4				M	0	0	5, 2, 1	0	1	5
97	96	351	363	1.0	1/4	1/4	3/4	4	1		V2/IV		Bb	bVI		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
97	96	352	364	1.0	1/2	1/2	3/4	4	1		IV6		Bb	bVI		IV6		IV		6					M	0	0	3, 0, -1		-1	3
98	97	353	365	1.0	0	0	3/4	4	1		I6		Bb	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
98	97	354	366	3.0	1/4	1/4	3/4	4	1		V64		Bb	bVI		V64		V		64					M	0	0	2, 1, 5		1	2
99	98	357	369	3.0	1/4	1/4	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
100	99	360	372	3.0	0	0	3/4	4	1		III.I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
101	100	363	375	1.0	0	0	3/4	4	1		V6(+4)		Bb	III		V6(+4)		V		6	+4				M	0	0	5, 2, 1	0	1	5
101	100	364	376	1.0	1/4	1/4	3/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
101	100	365	377	0.5	1/2	1/2	3/4	4	1		I6		Bb	III		I6		I		6					M	0	0	4, 1, 0		0	4
101	100	731/2	755/2	0.5	5/8	5/8	3/4	4	1		viio		Bb	III		viio		vii	o						o	0	0	5, 2, -1		5	5
102	101	366	378	1.0	0	0	3/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
102	101	367	379	2.0	1/4	1/4	3/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
103	102	369	381	6.5	0	0	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
104	103	751/2	775/2	0.5	5/8	5/8	3/4	4	1		viio		Bb	III		viio		vii	o						o	0	0	5, 2, -1		5	5
105	104	376	388	1.0	0	0	3/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
105	104	377	389	1.5	1/4	1/4	3/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
105	104	757/2	781/2	0.5	5/8	5/8	3/4	4	1		viio		Bb	III		viio		vii	o						o	0	0	5, 2, -1		5	5
106	105	379	391	1.0	0	0	3/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
106	105	380	392	1.5	1/4	1/4	3/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
106	105	763/2	787/2	0.5	5/8	5/8	3/4	4	1		viio		Bb	III		viio		vii	o						o	0	0	5, 2, -1		5	5
107	106	382	394	1.0	0	0	4/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
107	106	383	395	1.0	1/4	1/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
107	106	384	396	1.0	1/2	1/2	4/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
107	106	385	397	1.0	3/4	3/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
108	107	386	398	1.0	0	0	4/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
108	107	387	399	1.0	1/4	1/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
108	107	388	400	1.0	1/2	1/2	4/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
108	107	389	401	1.0	3/4	3/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
109	108	390	402	1.0	0	0	4/4	4	1		I64		Bb	III		I64		I		64					M	0	0	1, 0, 4		0	1
109	108	391	403	1.0	1/4	1/4	4/4	4	1		I6		Bb	III		I6		I		6					M	0	0	4, 1, 0		0	4
109	108	392	404	1.0	1/2	1/2	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
109	108	393	405	2.0	3/4	3/4	4/4	4	1		I6		Bb	III		I6		I		6					M	0	0	4, 1, 0		0	4
110	109	395	407	1.0	1/4	1/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
110	109	396	408	1.0	1/2	1/2	4/4	4	1		I64		Bb	III		I64		I		64					M	0	0	1, 0, 4		0	1
110	109	397	409	1.0	3/4	3/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
111	110	398	410	1.0	0	0	4/4	4	1		IV6		Bb	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
111	110	399	411	1.0	1/4	1/4	4/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
111	110	400	412	1.0	1/2	1/2	4/4	4	1		IV6		Bb	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
111	110	401	413	1.0	3/4	3/4	4/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
112	111	402	414	1.0	0	0	4/4	4	1		IV6		Bb	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
112	111	403	415	1.0	1/4	1/4	4/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
112	111	404	416	1.0	1/2	1/2	4/4	4	1		IV6		Bb	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
112	111	405	417	1.0	3/4	3/4	4/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
113	112	406	418	1.0	0	0	4/4	4	1		VI.V2(4)		Bb	VI		V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
113	112	407	419	1.0	1/4	1/4	4/4	4	1		V		Bb	VI		V		V							M	0	0	1, 5, 2		1	1
113	112	408	420	1.0	1/2	1/2	4/4	4	1		V2(4)		Bb	VI		V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
113	112	409	421	1.0	3/4	3/4	4/4	4	1		V		Bb	VI		V		V							M	0	0	1, 5, 2		1	1
114	113	410	422	1.0	0	0	4/4	4	1		ii6		Bb	VI		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
114	113	411	423	1.0	1/4	1/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
114	113	412	424	1.0	1/2	1/2	4/4	4	1		ii6		Bb	VI		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
114	113	413	425	2.0	3/4	3/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
115	114	415	427	1.0	1/4	1/4	4/4	4	1		I\\		Bb	VI		I		I						\\	M	0	0	0, 4, 1		0	0
115	114	416	428	1.0	1/2	1/2	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
115	114	417	429	1.0	3/4	3/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
116	115	418	430	1.0	0	0	4/4	4	1		I6(+4)		Bb	VI		I6(+4)		I		6	+4				M	0	0	4, 1, 0	-1	0	4
116	115	419	431	1.0	1/4	1/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
116	115	420	432	1.0	1/2	1/2	4/4	4	1		V(64)		Bb	VI		V(64)		V			64				M	0	0	1, 0, 4		1	1
116	115	421	433	1.0	3/4	3/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
117	116	422	434	1.0	0	0	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
117	116	423	435	1.0	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
117	116	424	436	1.0	1/2	1/2	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
117	116	425	437	1.0	3/4	3/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
118	117	426	438	1.0	0	0	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
118	117	427	439	1.0	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
118	117	428	440	1.0	1/2	1/2	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
118	117	429	441	1.0	3/4	3/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
119	118	430	442	1.0	0	0	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
119	118	431	443	1.0	1/4	1/4	4/4	4	1		I64		Bb	VI		I64		I		64					M	0	0	1, 0, 4		0	1
119	118	432	444	1.0	1/2	1/2	4/4	4	1		I6		Bb	VI		I6		I		6					M	0	0	4, 1, 0		0	4
119	118	433	445	1.0	3/4	3/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
120	119	434	446	1.0	0	0	4/4	4	1		I6		Bb	VI		I6		I		6					M	0	0	4, 1, 0		0	4
120	119	435	447	3.0	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
121	120	438	450	1.0	0	0	4/4	4	1		viio(2)		Bb	VI		viio(2)		vii	o		2				o	0	0	0, 2, -1		5	0
121	120	439	451	1.0	1/4	1/4	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
121	120	440	452	1.0	1/2	1/2	4/4	4	1		V65(4)		Bb	VI		V65(4)		V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
121	120	441	453	1.0	3/4	3/4	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
122	121	442	454	4.0	0	0	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
123	122	446	458	1.0	0	0	4/4	4	1		I(74)		Bb	VI		I(74)		I			74				M	0	0	0, -1, 1	5	0	0
123	122	447	459	1.0	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
123	122	448	460	1.0	1/2	1/2	4/4	4	1		vi7		Bb	VI		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
123	122	449	461	1.0	3/4	3/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
124	123	450	462	1.0	0	0	4/4	4	1		I(74)		Bb	VI		I(74)		I			74				M	0	0	0, -1, 1	5	0	0
124	123	451	463	1.0	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
124	123	452	464	1.0	1/2	1/2	4/4	4	1		vi7		Bb	VI		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
124	123	453	465	1.0	3/4	3/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
125	124	454	466	1.0	0	0	4/4	4	1		ii.#viio64(2)		Bb	ii		#viio64(2)		#vii	o	64	2				o	0	1	-1, 0, 2		5	-1
125	124	455	467	1.0	1/4	1/4	4/4	4	1		#viio6		Bb	ii		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
125	124	456	468	1.0	1/2	1/2	4/4	4	1		#viio64(2)		Bb	ii		#viio64(2)		#vii	o	64	2				o	0	1	-1, 0, 2		5	-1
125	124	457	469	1.0	3/4	3/4	4/4	4	1		V43		Bb	ii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
126	125	458	470	1.0	0	0	4/4	4	1		i(9)		Bb	ii		i(9)		i			9				m	0	1	0, -3, 1	2	0	0
126	125	459	471	1.0	1/4	1/4	4/4	4	1		V(4)		Bb	ii		V(4)		V			4				M	0	1	1, 0, 2		1	1
126	125	460	472	1.0	1/2	1/2	4/4	4	1		V(+6)		Bb	ii		V(+6)		V			+6				M	0	1	1, 5, 2	-3	1	1
126	125	461	473	1.0	3/4	3/4	4/4	4	1		V(4)		Bb	ii		V(4)		V			4				M	0	1	1, 0, 2		1	1
127	126	462	474	1.0	0	0	4/4	4	1		i(9)		Bb	ii		i(9)		i			9				m	0	1	0, -3, 1	2	0	0
127	126	463	475	1.0	1/4	1/4	4/4	4	1		V7(4)		Bb	ii		V7(4)		V		7	4				Mm7	0	1	1, 0, 2, -1		1	1
127	126	464	476	1.0	1/2	1/2	4/4	4	1		V(+6)		Bb	ii		V(+6)		V			+6				M	0	1	1, 5, 2	-3	1	1
127	126	465	477	1.0	3/4	3/4	4/4	4	1		V(64)		Bb	ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
128	127	466	478	1.0	0	0	4/4	4	1		i6(2)		Bb	ii		i6(2)		i		6	2				m	0	1	-3, 1, 2		0	-3
128	127	467	479	1.0	1/4	1/4	4/4	4	1		i64		Bb	ii		i64		i		64					m	0	1	1, 0, -3		0	1
128	127	468	480	1.0	1/2	1/2	4/4	4	1		i6(2)		Bb	ii		i6(2)		i		6	2				m	0	1	-3, 1, 2		0	-3
128	127	469	481	1.0	3/4	3/4	4/4	4	1		i64		Bb	ii		i64		i		64					m	0	1	1, 0, -3		0	1
129	128	470	482	1.0	0	0	4/4	4	1		i6(2)		Bb	ii		i6(2)		i		6	2				m	0	1	-3, 1, 2		0	-3
129	128	471	483	1.0	1/4	1/4	4/4	4	1		V7(4)		Bb	ii		V7(4)		V		7	4				Mm7	0	1	1, 0, 2, -1		1	1
129	128	472	484	1.0	1/2	1/2	4/4	4	1		i6		Bb	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
129	128	473	485	1.0	3/4	3/4	4/4	4	1		i64		Bb	ii		i64		i		64					m	0	1	1, 0, -3		0	1
130	129	474	486	1.0	0	0	4/4	4	1		V.V6(9)		Bb	V		V6(9)		V		6	9				M	0	0	5, 2, 1	3	1	5
130	129	475	487	1.0	1/4	1/4	4/4	4	1		V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
130	129	476	488	1.0	1/2	1/2	4/4	4	1		V6(2)		Bb	V		V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
130	129	477	489	1.0	3/4	3/4	4/4	4	1		V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
131	130	478	490	1.0	0	0	4/4	4	1		V(9)		Bb	V		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
131	130	479	491	1.0	1/4	1/4	4/4	4	1		V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
131	130	480	492	1.0	1/2	1/2	4/4	4	1		V6(9)		Bb	V		V6(9)		V		6	9				M	0	0	5, 2, 1	3	1	5
131	130	481	493	1.0	3/4	3/4	4/4	4	1		V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
132	131	482	494	1.0	0	0	4/4	4	1		V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
132	131	483	495	1.0	1/4	1/4	4/4	4	1		V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
132	131	484	496	1.0	1/2	1/2	4/4	4	1		I.ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
132	131	485	497	1.0	3/4	3/4	4/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
133	132	486	498	3.0	0	0	4/4	4	1		ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
133	132	489	501	2.0	3/4	3/4	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
134	133	491	503	1.0	1/4	1/4	4/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
134	133	492	504	0.5	1/2	1/2	4/4	4	1		V7(6)		Bb	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
134	133	985/2	1009/2	0.5	5/8	5/8	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
134	133	493	505	0.5	3/4	3/4	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
134	133	987/2	1011/2	0.5	7/8	7/8	4/4	4	1		I6(+62)		Bb	I		I6(+62)		I		6	+62				M	0	0	4, 1, 2	3	0	4
135	134	494	506	1.0	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
