mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
143	143	259	1.0	0	0	2/4	4	1		I]\\		Eb	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
144	144	260	0.5	0	1/4	2/4	4	1		bVII.vi6(4)		Eb	bVII		vi6(4)		vi		6	4				m	0	0	2, 4, 3		3	2
144	144	521/2	0.5	1/8	3/8	2/4	4	1		vi6		Eb	bVII		vi6		vi		6					m	0	0	0, 4, 3		3	0
145	145	261	2.0	0	0	2/4	4	1		I[I64		Eb	bVII	I	I64		I		64					M	0	0	1, 0, 4		0	1
146	146	263	0.5	0	0	2/4	4	1		ii6		Eb	bVII	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
146	146	527/2	1.0	1/8	1/8	2/4	4	1		I6		Eb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
146	146	529/2	0.5	3/8	3/8	2/4	4	1		ii6		Eb	bVII	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
147	147	265	1.0	0	0	2/4	4	1		viio6		Eb	bVII	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
147	147	266	2.5	1/4	1/4	2/4	4	1		I6		Eb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
148	148	537/2	1.0	3/8	3/8	2/4	4	1		V		Eb	bVII	I	V		V							M	0	0	1, 5, 2		1	1
149	149	539/2	0.5	1/8	1/8	2/4	4	1		IV		Eb	bVII	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
149	149	270	0.5	1/4	1/4	2/4	4	1		I6		Eb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
149	149	541/2	1.0	3/8	3/8	2/4	4	1		V		Eb	bVII	I	V		V							M	0	0	1, 5, 2		1	1
150	150	543/2	1.0	1/8	1/8	2/4	4	1		I		Eb	bVII	I	I		I							M	0	0	0, 4, 1		0	0
150	150	545/2	1.0	3/8	3/8	2/4	4	1		ii6		Eb	bVII	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
151	151	547/2	0.5	1/8	1/8	2/4	4	1		I6		Eb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
151	151	274	0.5	1/4	1/4	2/4	4	1		I		Eb	bVII	I	I		I							M	0	0	0, 4, 1		0	0
151	151	549/2	0.5	3/8	3/8	2/4	4	1		ii		Eb	bVII	I	ii		ii							m	0	0	2, -1, 3		2	2
152	152	275	0.5	0	0	2/4	4	1		I6]		Eb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
152	152	551/2	0.5	1/8	1/8	2/4	4	1		I.V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
152	152	276	0.5	1/4	1/4	2/4	4	1		I[I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
152	152	553/2	0.5	3/8	3/8	2/4	4	1		vii%43		Eb	I	I	vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
153	153	277	0.5	0	0	2/4	4	1		I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
153	153	555/2	0.5	1/8	1/8	2/4	4	1		vii%43		Eb	I	I	vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
153	153	278	1.5	1/4	1/4	2/4	4	1		I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
154	154	559/2	0.5	1/8	1/8	2/4	4	1		IV		Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
154	154	280	0.5	1/4	1/4	2/4	4	1		vii%7		Eb	I	I	vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
154	154	561/2	0.5	3/8	3/8	2/4	4	1		I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
155	155	281	0.5	0	0	2/4	4	1		viio6		Eb	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
155	155	563/2	0.5	1/8	1/8	2/4	4	1		viio/IV		Eb	I	I	viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
155	155	282	0.5	1/4	1/4	2/4	4	1		IV		Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
155	155	565/2	0.5	3/8	3/8	2/4	4	1		V7		Eb	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
156	156			0	0	2/4	4	1	1	I]\\		Eb	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
157	157	283	2.0	0	0	2/4	4	1	2	I]		Eb	I		I		I							M	0	0	0, 4, 1		0	0
158	158	285	2.0	0	0	2/4	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
159	159	287	2.0	0	0	2/4	4	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
160	160	289	2.0	0	0	2/4	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
161	161	291	1.0	0	0	2/4	4	1		V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
161	161	292	1.0	1/4	1/4	2/4	4	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
162	162	293	2.0	0	0	2/4	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
163	163	295	2.0	0	0	2/4	4	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
164	164	297	2.0	0	0	2/4	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
165	165	299	1.0	0	0	2/4	4	1		V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
165	165	300	3.0	1/4	1/4	2/4	4	1		I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
167	167	303	2.0	0	0	2/4	4	1		V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
168	168	305	1.5	0	0	2/4	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
168	168	613/2	0.5	3/8	3/8	2/4	4	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
169	169	307	0.5	0	0	2/4	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
169	169	615/2	0.5	1/8	1/8	2/4	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
169	169	308	1.0	1/4	1/4	2/4	4	1		V65/ii		Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
170	170	309	1.0	0	0	2/4	4	1		V65/ii		Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
170	170	310	1.0	1/4	1/4	2/4	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
171	171	311	1.0	0	0	2/4	4	1		#vii6/ii		Eb	I		#vii6/ii		#vii		6		ii			m	0	0	4, 8, 7		7	4
171	171	312	1.0	1/4	1/4	2/4	4	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
172	172	313	1.0	0	0	2/4	4	1		V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
172	172	314	1.0	1/4	1/4	2/4	4	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
173	173	315	1.0	0	0	2/4	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
173	173	316	1.0	1/4	1/4	2/4	4	1		#viio7/ii		Eb	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
174	174	317	1.0	0	0	2/4	4	1		V65/ii		Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
174	174	318	1.0	1/4	1/4	2/4	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
175	175	319	1.0	0	0	2/4	4	1		V65/ii		Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
175	175	320	1.0	1/4	1/4	2/4	4	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
176	176	321	1.0	0	0	2/4	4	1		V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
176	176	322	1.0	1/4	1/4	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
177	177	323	2.0	0	0	2/4	4	1		I\\		Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
178	178	325	2.0	0	0	2/4	4	1		#viio2/ii		Eb	I		#viio2/ii		#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
179	179	327	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
180	180	329	2.0	0	0	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
181	181	331	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
182	182	333	2.0	0	0	2/4	4	1		#viio2/ii		Eb	I		#viio2/ii		#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
183	183	335	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
184	184	337	2.0	0	0	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
185	185	339	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
186	186	341	2.0	0	0	2/4	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
187	187	343	2.0	0	0	2/4	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
188	188	345	2.0	0	0	2/4	4	1		V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
189	189	347	2.0	0	0	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
190	190	349	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
191	191	351	1.0	0	0	2/4	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
191	191	352	0.5	1/4	1/4	2/4	4	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
191	191	705/2	0.5	3/8	3/8	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
192	192	353	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
193	193	355	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
194	194	357	2.0	0	0	2/4	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
195	195	359	2.0	0	0	2/4	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
196	196	361	2.0	0	0	2/4	4	1		V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
197	197	363	2.0	0	0	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
198	198	365	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
199	199	367	2.0	0	0	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
200	200	369	4.0	0	0	2/4	4	1		I\\		Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
202	202	373	2.0	0	0	2/4	4	1		vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
203	203	375	2.0	0	0	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
204	204	377	3.0	0	0	2/4	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
205	205	380	1.0	1/4	1/4	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
206	206	381	1.25	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
206	206	1529/4	0.5	5/16	5/16	2/4	4	1		V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
206	206	1531/4	0.25	7/16	7/16	2/4	4	1		#viio/ii		Eb	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
207	207	383	0.5	0	0	2/4	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
207	207	767/2	0.25	1/8	1/8	2/4	4	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
207	207	1535/4	0.25	3/16	3/16	2/4	4	1		V6/V		Eb	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
207	207	384	1.0	1/4	1/4	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
208	208	385	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
209	209	387	2.0	0	0	2/4	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
210	210	389	1.0	0	0	2/4	4	1		I\\		Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
