mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
94	93	277	280	1.0	1/4	1/4	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
94	93	278	281	1.0	1/2	1/2	3/4	4	1		V7/ii	A	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
95	94	279	282	1.0	0	0	3/4	4	1		V65/ii	A	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
95	94	280	283	1.0	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
95	94	281	284	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	95	282	285	1.0	0	0	3/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
96	95	283	286	1.0	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
96	95	284	287	0.5	1/2	1/2	3/4	4	1		V(6)/ii	A	I		V(6)/ii	V			6	ii			M	0	0	3, 7, -1		3	3
96	95	569/2	575/2	1.5	5/8	5/8	3/4	4	1		V2/ii	A	I		V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
97	96	286	289	1.0	1/4	1/4	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
97	96	287	290	0.5	1/2	1/2	3/4	4	1		iiio6	A	I		iiio6	iii	o	6					o	0	0	1, -2, 4		4	1
97	96	575/2	581/2	1.0	5/8	5/8	3/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
98	97	577/2	583/2	0.5	1/8	1/8	3/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
98	97	289	292	1.0	1/4	1/4	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
98	97	290	293	0.5	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	97	581/2	587/2	1.5	5/8	5/8	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
99	98	292	295	1.0	1/4	1/4	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	98	293	296	0.5	1/2	1/2	3/4	4	1		V(6)	A	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
99	98	587/2	593/2	0.5	5/8	5/8	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	99		298		1/4	1/4	3/4	4	1	1	I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
100	99		299		1/2	1/2	3/4	4	1	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
101	100		302		1/2	1/2	3/4	4	1	1	bIII.I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
105	99	294	312	1.0	0	0	3/4	4	1	2	I.V	A	I		V	V							M	0	0	1, 5, 2		1	1
105	99	295	313	1.0	1/4	1/4	3/4	4	1	2	I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
105	99	296	314	0.5	1/2	1/2	3/4	4	1	2	vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
105	99	593/2	629/2	0.5	5/8	5/8	3/4	4	1	2	V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
106	100	297	315	1.0	0	0	3/4	4	1	2	iii6	A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
106	100	298	316	1.0	1/4	1/4	3/4	4	1	2	#iv	A	I		#iv	#iv							m	0	0	6, 3, 7		6	6
106	100	299	317	1.0	1/2	1/2	3/4	4	1	2	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
107	101	300	318	1.0	0	0	3/4	4	1	2	#vo6	A	I		#vo6	#v	o	6					o	0	0	5, 2, 8		8	5
107	101	301	319	1.0	1/4	1/4	3/4	4	1	2	I	A	I		I	I							M	0	0	0, 4, 1		0	0
107	101	302	320	0.5	1/2	1/2	3/4	4	1	2	vii6	A	I		vii6	vii		6					m	0	0	2, 6, 5		5	2
107	101	605/2	641/2	0.5	5/8	5/8	3/4	4	1	2	vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
108	102	303	321	1.0	0	0	3/4	4	1	2	viio6/V	A	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
108	102	304	322	1.0	1/4	1/4	3/4	4	1	2	V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
108	102	305	323	1.0	1/2	1/2	3/4	4	1	2	vii	A	I		vii	vii							m	0	0	5, 2, 6		5	5
109	103	306	324	1.0	0	0	3/4	4	1	2	viio/V	A	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
109	103	307	325	1.0	1/4	1/4	3/4	4	1	2	V	A	I		V	V							M	0	0	1, 5, 2		1	1
109	103	308	326	0.5	1/2	1/2	3/4	4	1	2	viio64/V	A	I		viio64/V	vii	o	64		V			o	0	0	0, 6, 3		6	0
109	103	617/2	653/2	1.0	5/8	5/8	3/4	4	1	2	V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
110	104	619/2	655/2	0.5	1/8	1/8	3/4	4	1		iii7	A	I		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
110	104	310	328	1.0	1/4	1/4	3/4	4	1		#ivo	A	I		#ivo	#iv	o						o	0	0	6, 3, 0		6	6
110	104	311	329	0.5	1/2	1/2	3/4	4	1		vii%7/V	A	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
110	104	623/2	659/2	0.5	5/8	5/8	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
111	105	312	330	0.5	0	0	3/4	4	1		#viio/vi	A	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
111	105	625/2	661/2	0.5	1/8	1/8	3/4	4	1		#viio64/vi	A	I		#viio64/vi	#vii	o	64		vi			o	0	0	2, 8, 5		8	2
111	105	313	331	1.0	1/4	1/4	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
111	105	314	332	0.5	1/2	1/2	3/4	4	1		V64	A	I		V64	V		64					M	0	0	2, 1, 5		1	2
111	105	629/2	665/2	1.0	5/8	5/8	3/4	4	1		vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
112	106	631/2	667/2	0.5	1/8	1/8	3/4	4	1		vii%7/V	A	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
112	106	316	334	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
112	106	317	335	0.5	1/2	1/2	3/4	4	1		vii%7	A	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
112	106	635/2	671/2	0.5	5/8	5/8	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
113	107	318	336	1.0	0	0	3/4	4	1		#viio/ii	A	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
113	107	319	337	1.0	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
113	107	320	338	0.5	1/2	1/2	3/4	4	1		V(6)	A	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
113	107	641/2	677/2	0.5	5/8	5/8	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
114	108	321	339	1.0	0	0	3/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
114	108	322	340	0.5	1/4	1/4	3/4	4	1		viio6(112)	A	I		viio6(112)	vii	o	6	112				o	0	0	2, -1, 0	4	5	2
114	108	645/2	681/2	0.5	3/8	3/8	3/4	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
114	108	323	341	3.0	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
115	109	326	344	1.0	1/2	1/2	3/4	4	1		vii%7	A	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
116	110	327	345	3.0	0	0	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
117	111	330	348	1.0	0	0	3/4	4	1		I(112)	A	I		I(112)	I			112				M	0	0	2, 4, 1	-1	0	2
117	111	331	349	2.0	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
118	112	333	351	1.0	0	0	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
118	112	334	352	1.0	1/4	1/4	3/4	4	1		vii%43	A	I		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
118	112	335	353	1.0	1/2	1/2	3/4	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
119	113	336	354	1.0	0	0	3/4	4	1		I(112)	A	I		I(112)	I			112				M	0	0	2, 4, 1	-1	0	2
119	113	337	355	2.0	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
120	114	339	357	1.0	0	0	3/4	4	1		V6(64)	A	I		V6(64)	V		6	64				M	0	0	0, 4, 1		1	0
120	114	340	358	2.0	1/4	1/4	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
121	115	342	360	1.0	0	0	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
121	115	343	361	2.0	1/4	1/4	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
122	116	345	363	1.0	0	0	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
122	116	346	364	2.0	1/4	1/4	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
123	117	348	366	1.0	0	0	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
123	117	349	367	2.0	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
124	118	351	369	1.0	0	0	3/4	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
124	118	352	370	1.0	1/4	1/4	3/4	4	1		I(42)	A	I		I(42)	I			42				M	0	0	2, -1, 1		0	2
124	118	353	371	1.0	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
125	119	354	372	1.0	0	0	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
125	119	355	373	1.0	1/4	1/4	3/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
126	119	356	374	10.0	0	1/2	3/4	4	1		I[I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
130	123	366	384	1.0	0	0	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
130	123	367	385	1.0	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
130	123	368	386	1.0	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
131	124	369	387	1.0	0	0	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
131	124	370	388	1.0	1/4	1/4	3/4	4	1		V64	A	I	I	V64	V		64					M	0	0	2, 1, 5		1	2
131	124	371	389	1.0	1/2	1/2	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
132	125	372	390	1.0	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
132	125	373	391	1.0	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
132	125	374	392	2.0	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
133	126	376	394	2.0	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
134	127	378	396	1.0	0	0	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
134	127	379	397	1.0	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
134	127	380	398	1.0	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
135	128	381	399	2.0	0	0	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
135	128	383	401	1.0	1/2	1/2	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
136	129	384	402	1.0	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
136	129	385	403	1.0	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
136	129	386	404	1.0	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
137	130	387	405	2.0	0	0	3/4	4	1		I64	A	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
137	130	389	407	10.0	1/2	1/2	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
141	134	399	417	1.0	0	0	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
141	134	400	418	1.0	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
141	134	401	419	1.0	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
142	135	402	420	1.0	0	0	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
142	135	403	421	1.0	1/4	1/4	3/4	4	1		V64	A	I	I	V64	V		64					M	0	0	2, 1, 5		1	2
142	135	404	422	1.0	1/2	1/2	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
143	136	405	423	1.0	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
143	136	406	424	1.0	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
143	136	407	425	2.0	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
144	137	409	427	2.0	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
145	138	411	429	1.0	0	0	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
145	138	412	430	1.0	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
145	138	413	431	1.0	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
146	139	414	432	2.0	0	0	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
146	139	416	434	1.0	1/2	1/2	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
147	140	417	435	1.0	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
147	140	418	436	1.0	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
147	140	419	437	1.0	1/2	1/2	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
148	141	420	438	2.0	0	0	3/4	4	1		I]	A	I	I	I	I							M	0	0	0, 4, 1		0	0
148	141	422	440	1.0	1/2	1/2	3/4	4	1		V65/vi	A	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
149	142	423	441	2.0	0	0	3/4	4	1		V6/vi	A	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
149	142	425	443	3.0	1/2	1/2	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
150	143	428	446	3.0	1/2	1/2	3/4	4	1		V6/V	A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
151	144	431	449	3.0	1/2	1/2	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
152	145	434	452	4.0	1/2	1/2	3/4	4	1		V.V43	A	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
154	147	438	456	2.0	0	0	3/4	4	1		V6	A	V		V6	V		6					M	0	0	5, 2, 1		1	5
154	147	440	458	1.0	1/2	1/2	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
155	148	441	459	2.0	0	0	3/4	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
155	148	443	461	1.0	1/2	1/2	3/4	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
156	149	444	462	0.5	0	0	3/4	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
156	149	889/2	925/2	1.5	1/8	1/8	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
156	149	446	464	3.0	1/2	1/2	3/4	4	1		V6/ii	A	V		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
157	150	449	467	3.0	1/2	1/2	3/4	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
158	151	452	470	3.0	1/2	1/2	3/4	4	1		V6	A	V		V6	V		6					M	0	0	5, 2, 1		1	5
159	152	455	473	2.0	1/2	1/2	3/4	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
160	153	457	475	1.0	1/4	1/4	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
160	153	458	476	1.0	1/2	1/2	3/4	4	1		I.V6/ii	A	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
161	154	459	477	2.0	0	0	3/4	4	1		V65/ii	A	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
161	154	461	479	3.0	1/2	1/2	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
162	155	464	482	3.0	1/2	1/2	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
163	156	467	485	3.0	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
164	157	470	488	3.0	1/2	1/2	3/4	4	1		V.I	A	V		I	I							M	0	0	0, 4, 1		0	0
165	158	473	491	3.0	1/2	1/2	3/4	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
166	159	476	494	3.0	1/2	1/2	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
167	160	479	497	3.0	1/2	1/2	3/4	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
168	161	482	500	3.0	1/2	1/2	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
169	162	485	503	3.0	1/2	1/2	3/4	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
170	163	488	506	3.0	1/2	1/2	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
171	164	491	509	3.0	1/2	1/2	3/4	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
172	165	494	512	3.0	1/2	1/2	3/4	4	1		V6/ii	A	V		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
173	166	497	515	3.0	1/2	1/2	3/4	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
174	167	500	518	3.0	1/2	1/2	3/4	4	1		V6	A	V		V6	V		6					M	0	0	5, 2, 1		1	5
175	168	503	521	3.0	1/2	1/2	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
176	169	506	524	4.0	1/2	1/2	3/4	4	1		V43	A	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
178	171	510	528	2.0	0	0	3/4	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
178	171	512	530	1.0	1/2	1/2	3/4	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
179	172	513	531	2.0	0	0	3/4	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
179	172	515	533	1.0	1/2	1/2	3/4	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
180	173	516	534	1.0	0	0	3/4	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
180	173	517	535	1.0	1/4	1/4	3/4	4	1		I.V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
180	173	518	536	3.0	1/2	1/2	3/4	4	1		V65/ii	A	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
181	174	521	539	3.0	1/2	1/2	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
182	175	524	542	3.0	1/2	1/2	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
183	176	527	545	3.0	1/2	1/2	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
184	177	530	548	3.0	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
185	178	533	551	3.0	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
186	179	536	554	3.0	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
187	180	539	557	3.0	1/2	1/2	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
188	181	542	560	3.0	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
189	182	545	563	3.0	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
190	183	548	566	3.0	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
191	184	551	569	3.0	1/2	1/2	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
192	185	554	572	3.0	1/2	1/2	3/4	4	1		@none	A	I		@none	@none							m	0	0				
193	186	557	575	0.5	1/2	1/2	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
193	186	1115/2	1151/2	0.5	5/8	5/8	3/4	4	1		#viio6/ii	A	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
194	187	558	576	1.0	0	0	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
194	187	559	577	0.5	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
194	187	1119/2	1155/2	0.5	3/8	3/8	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
194	187	560	578	1.0	1/2	1/2	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
195	188	561	579	2.0	0	0	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
195	188	563	581	0.5	1/2	1/2	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
195	188	1127/2	1163/2	0.5	5/8	5/8	3/4	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
196	189	564	582	0.5	0	0	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
196	189	1129/2	1165/2	0.5	1/8	1/8	3/4	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
196	189	565	583	0.5	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
196	189	1131/2	1167/2	0.5	3/8	3/8	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
196	189	566	584	2.0	1/2	1/2	3/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
197	190	568	586	2.0	1/4	1/4	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
198	191	570	588	2.0	0	0	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
198	191	572	590	1.0	1/2	1/2	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
199	192	573	591	2.0	0	0	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
199	192	575	593	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
200	193	576	594	0.5	0	0	3/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
200	193	1153/2	1189/2	1.5	1/8	1/8	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
200	193	578	596	3.0	1/2	1/2	3/4	4	1		V6/ii	A	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
201	194	581	599	3.0	1/2	1/2	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
202	195	584	602	3.0	1/2	1/2	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
203	196	587	605	1.0	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
204	197	588	606	2.0	0	0	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
204	197	590	608	3.0	1/2	1/2	3/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
205	198	593	611	1.0	1/2	1/2	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
206	199	594	612	2.0	0	0	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
206	199	596	614	1.0	1/2	1/2	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
207	200	597	615	2.0	0	0	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
207	200	599	617	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
208	201	600	618	0.5	0	0	3/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
208	201	1201/2	1237/2	1.5	1/8	1/8	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
208	201	602	620	2.0	1/2	1/2	3/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
209	202	604	622	2.0	1/4	1/4	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
210	203	606	624	2.0	0	0	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
210	203	608	626	1.0	1/2	1/2	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
211	204	609	627	2.0	0	0	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
211	204	611	629	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
212	205	612	630	1.0	0	0	3/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
212	205	613	631	5.0	1/4	1/4	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
214	207	618	636	6.0	0	0	3/4	4	1		@none	A	I		@none	@none							m	0	0				
216	209	624	642	6.0	0	0	3/4	4	1		iii.V	A	iii		V	V							M	0	1	1, 5, 2		1	1
218	211	630	648	3.0	0	0	3/4	4	1		i	A	iii		i	i							m	0	1	0, -3, 1		0	0
219	212	633	651	2.0	0	0	3/4	4	1		iv	A	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
