mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
126	118	352	373	6.0	0	0	6/8	4	1	2	viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
128	120	358	379	2.0	0	0	6/8	4	1	2	iiio6	D	I		iiio6		iii	o	6					o	0	0	1, -2, 4		4	1
128	120	360	381	4.0	1/2	1/2	6/8	4	1	2	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
130	122	364	385	3.0	0	0	6/8	4	1		#io6	D	I		#io6		#i	o	6					o	0	0	4, 1, 7		7	4
131	123	367	388	3.0	0	0	6/8	4	1		v6	D	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
132	124	370	391	3.0	0	0	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
133	125	373	394	3.0	0	0	6/8	4	1		iiio6	D	I		iiio6		iii	o	6					o	0	0	1, -2, 4		4	1
134	126	376	397	3.0	0	0	6/8	4	1		v6	D	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
135	127	379	400	3.0	0	0	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
136	128	382	403	3.0	0	0	6/8	4	1		iiio6	D	I		iiio6		iii	o	6					o	0	0	1, -2, 4		4	1
137	129	385	406	6.0	0	0	6/8	4	1		bVII6	D	I		bVII6		bVII		6					M	0	0	2, -1, -2		-2	2
139	131	391	412	1.5	0	0	6/8	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
139	131	785/2	827/2	4.5	3/8	3/8	6/8	4	1		bVII6	D	I		bVII6		bVII		6					M	0	0	2, -1, -2		-2	2
141	133	397	418	3.0	0	0	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
142	134	400	421	1.5	0	0	6/8	4	1		ii64	D	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
142	134	803/2	845/2	1.5	3/8	3/8	6/8	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
143	135	403	424	1.5	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
143	135	809/2	851/2	1.5	3/8	3/8	6/8	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
144	136	406	427	1.5	0	0	6/8	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
144	136	815/2	857/2	1.5	3/8	3/8	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
145	137	409	430	1.5	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
145	137	821/2	863/2	4.5	3/8	3/8	6/8	4	1		vi6	D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
147	139	415	436	1.5	0	0	6/8	4	1		V6(2)	D	I		V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
147	139	833/2	875/2	4.5	3/8	3/8	6/8	4	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
149	141	421	442	6.0	0	0	6/8	4	1		v6	D	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
151	143	427	448	1.5	0	0	6/8	4	1		IV6(2)	D	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
151	143	857/2	899/2	4.5	3/8	3/8	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
153	145	433	454	1.5	0	0	6/8	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
153	145	869/2	911/2	1.5	3/8	3/8	6/8	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
154	146	436	457	3.0	0	0	6/8	4	1		ii.V(64)	D	ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
155	147	439	460	4.5	0	0	6/8	4	1		#viio6	D	ii		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
156	148	887/2	929/2	1.5	3/8	3/8	6/8	4	1		V7	D	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
157	149	445	466	1.5	0	0	6/8	4	1		i\\	D	ii		i		i						\\	m	0	1	0, -3, 1		0	0
157	149	893/2	935/2	4.5	3/8	3/8	6/8	4	1		bIII6	D	ii		bIII6		bIII		6					M	0	1	-6, -9, -10		-10	-6
159	151	451	472	3.0	0	0	6/8	4	1		v6	D	ii		v6		v		6					m	0	1	-2, 2, 1		1	-2
160	152	454	475	1.5	0	0	6/8	4	1		v	D	ii		v		v							m	0	1	1, -2, 2		1	1
160	152	911/2	953/2	1.5	3/8	3/8	6/8	4	1		v6	D	ii		v6		v		6					m	0	1	-2, 2, 1		1	-2
161	153	457	478	3.0	0	0	6/8	4	1		V7/ii	D	ii		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
162	154	460	481	1.5	0	0	6/8	4	1		#viio43/ii	D	ii		#viio43/ii		#vii	o	43		ii			o7	0	1	1, -2, 7, 4		7	1
162	154	923/2	965/2	3.0	3/8	3/8	6/8	4	1		#viio2/ii	D	ii		#viio2/ii		#vii	o	2		ii			o7	0	1	-2, 7, 4, 1		7	-2
163	155	929/2	971/2	1.5	3/8	3/8	6/8	4	1		#viio43/ii	D	ii		#viio43/ii		#vii	o	43		ii			o7	0	1	1, -2, 7, 4		7	1
164	156	466	487	1.5	0	0	6/8	4	1		#viio2/ii	D	ii		#viio2/ii		#vii	o	2		ii			o7	0	1	-2, 7, 4, 1		7	-2
164	156	935/2	977/2	1.5	3/8	3/8	6/8	4	1		V7/ii	D	ii		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
165	157	469	490	3.0	0	0	6/8	4	1		V7/v	D	ii		V7/v		V		7		v			Mm7	0	1	2, 6, 3, 0		2	2
166	158	472	493	7.5	0	0	6/8	4	1		V7(9)/v	D	ii		V7(9)/v		V		7	9	v			Mm7	0	1	2, 6, 3, 0	-3	2	2
168	160	959/2	1001/2	1.5	3/8	3/8	6/8	4	1		V7/v	D	ii		V7/v		V		7		v			Mm7	0	1	2, 6, 3, 0		2	2
169	161	481	502	1.5	0	0	6/8	4	1		V7	D	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
169	161	965/2	1007/2	9.0	3/8	3/8	6/8	4	1		V7(9)	D	ii		V7(9)		V		7	9				Mm7	0	1	1, 5, 2, -1	-4	1	1
172	164	983/2	1025/2	1.5	3/8	3/8	6/8	4	1		V7	D	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
173	165	493	514	1.5	0	0	6/8	4	1		i	D	ii		i		i							m	0	1	0, -3, 1		0	0
173	165	989/2	1031/2	4.5	3/8	3/8	6/8	4	1		vi.Ger6	D	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
175	167	499	520	3.0	0	0	6/8	4	1		V(64)	D	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
176	168	502	523	3.0	0	0	6/8	4	1		V7	D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
177	169	505	526	1.5	0	0	6/8	4	1		i\\	D	vi		i		i						\\	m	0	1	0, -3, 1		0	0
177	169	1013/2	1055/2	1.0	3/8	3/8	6/8	4	1		VI	D	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
177	169	1015/2	1057/2	3.5	5/8	5/8	6/8	4	1		Ger6	D	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
179	171	511	532	3.0	0	0	6/8	4	1		V(64)	D	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
180	172	514	535	3.0	0	0	6/8	4	1		V7	D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
181	173	517	538	3.0	0	0	6/8	4	1		i\\	D	vi		i		i						\\	m	0	1	0, -3, 1		0	0
182	174	520	541	1.5	0	0	6/8	4	1		V65	D	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
182	174	1043/2	1085/2	1.5	3/8	3/8	6/8	4	1		V7	D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
183	175	523	544	3.0	0	0	6/8	4	1		i	D	vi		i		i							m	0	1	0, -3, 1		0	0
184	176	526	547	1.5	0	0	6/8	4	1		V65	D	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
184	176	1055/2	1097/2	1.5	3/8	3/8	6/8	4	1		V7	D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
185	177	529	550	3.0	0	0	6/8	4	1		i	D	vi		i		i							m	0	1	0, -3, 1		0	0
186	178	532	553	3.0	0	0	6/8	4	1		v.V7	D	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
187	179	535	556	1.5	0	0	6/8	4	1		i	D	v		i		i							m	0	1	0, -3, 1		0	0
187	179	1073/2	1115/2	1.5	3/8	3/8	6/8	4	1		i64	D	v		i64		i		64					m	0	1	1, 0, -3		0	1
188	180	538	559	1.5	0	0	6/8	4	1		V65	D	v		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
188	180	1079/2	1121/2	1.5	3/8	3/8	6/8	4	1		V7	D	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
189	181	541	562	1.5	0	0	6/8	4	1		i	D	v		i		i							m	0	1	0, -3, 1		0	0
189	181	1085/2	1127/2	1.5	3/8	3/8	6/8	4	1		i64	D	v		i64		i		64					m	0	1	1, 0, -3		0	1
190	182	544	565	1.5	0	0	6/8	4	1		V65	D	v		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
190	182	1091/2	1133/2	1.5	3/8	3/8	6/8	4	1		V7	D	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
191	183	547	568	4.5	0	0	6/8	4	1		i	D	v		i		i							m	0	1	0, -3, 1		0	0
192	184	1103/2	1145/2	1.5	3/8	3/8	6/8	4	1		IV.V7	D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
193	185	553	574	1.5	0	0	6/8	4	1		I	D	IV		I		I							M	0	0	0, 4, 1		0	0
193	185	1109/2	1151/2	1.5	3/8	3/8	6/8	4	1		I64	D	IV		I64		I		64					M	0	0	1, 0, 4		0	1
194	186	556	577	1.5	0	0	6/8	4	1		V65	D	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
194	186	1115/2	1157/2	1.5	3/8	3/8	6/8	4	1		V7	D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
195	187	559	580	1.5	0	0	6/8	4	1		I	D	IV		I		I							M	0	0	0, 4, 1		0	0
195	187	1121/2	1163/2	1.5	3/8	3/8	6/8	4	1		I64	D	IV		I64		I		64					M	0	0	1, 0, 4		0	1
196	188	562	583	1.5	0	0	6/8	4	1		V65	D	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
196	188	1127/2	1169/2	1.5	3/8	3/8	6/8	4	1		V7	D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
197	189	565	586	3.0	0	0	6/8	4	1		I	D	IV		I		I							M	0	0	0, 4, 1		0	0
198	190	568	589	3.0	0	0	6/8	4	1		IM2	D	IV		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
199	191	571	592	3.0	0	0	6/8	4	1		vi	D	IV		vi		vi							m	0	0	3, 0, 4		3	3
200	192	574	595	3.0	0	0	6/8	4	1		I64	D	IV		I64		I		64					M	0	0	1, 0, 4		0	1
201	193	577	598	6.0	0	0	6/8	4	1		I.viio7	D	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
203	195	583	604	6.0	0	0	6/8	4	1		bVII7	D	I		bVII7		bVII		7					Mm7	0	0	-2, 2, -1, -4		-2	-2
205	197	589	610	6.0	0	0	6/8	4	1		ii64	D	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
207	199	595	616	6.0	0	0	6/8	4	1		V2/bIII	D	I		V2/bIII		V		2		bIII			Mm7	0	0	-4, -2, 2, -1		-2	-4
209	201	601	622	6.0	0	0	6/8	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
211	203	607	628	6.0	0	0	6/8	4	1		i64	D	I		i64		i		64					m	0	0	1, 0, -3		0	1
213	205	613	634	6.0	0	0	6/8	4	1		V(4)	D	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
215	207	619	640	12.0	0	0	6/8	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
219	211	631	652	1.5	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
219	211	1265/2	1307/2	2.0	3/8	3/8	6/8	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
220	212	1269/2	1311/2	2.5	1/8	1/8	6/8	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
221	213	637	658	3.0	0	0	6/8	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
222	214	640	661	2.0	0	0	6/8	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
222	214	642	663	2.5	1/2	1/2	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
223	215	1289/2	1331/2	1.5	3/8	3/8	6/8	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
224	216	646	667	3.0	0	0	6/8	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
225	217	649	670	3.0	0	0	6/8	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
226	218	652	673	2.0	0	0	6/8	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
226	218	654	675	2.5	1/2	1/2	6/8	4	1		iiio	D	I		iiio		iii	o						o	0	0	4, 1, -2		4	4
227	219	1313/2	1355/2	3.0	3/8	3/8	6/8	4	1		#viio7/ii	D	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
228	220	1319/2	1361/2	1.0	3/8	3/8	6/8	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
228	220	1321/2	1363/2	0.5	5/8	5/8	6/8	4	1		V/v	D	I		V/v		V				v			M	0	0	2, 6, 3		2	2
229	221	661	682	1.5	0	0	6/8	4	1		v	D	I		v		v							m	0	0	1, -2, 2		1	1
229	221	1325/2	1367/2	1.5	3/8	3/8	6/8	4	1		bVII6	D	I		bVII6		bVII		6					M	0	0	2, -1, -2		-2	2
230	222	664	685	1.5	0	0	6/8	4	1		vii%7/IV	D	I		vii%7/IV		vii	%	7		IV			%7	0	0	4, 1, -2, 2		4	4
230	222	1331/2	1373/2	0.5	3/8	3/8	6/8	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
230	222	666	687	2.5	1/2	1/2	6/8	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
231	223	1337/2	1379/2	1.5	3/8	3/8	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
232	224	670	691	1.5	0	0	6/8	4	1		viio7	D	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
232	224	1343/2	1385/2	1.5	3/8	3/8	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
233	225	673	694	1.0	0	0	6/8	4	1		IV(#7+2)	D	I		IV(#7+2)		IV			#7+2				M	0	0	-1, 3, 0	11, 1	-1	-1
233	225	674	695	0.5	1/4	1/4	6/8	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
233	225	1349/2	1391/2	1.5	3/8	3/8	6/8	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
234	226	676	697	1.5	0	0	6/8	4	1		I(+#74+2)	D	I		I(+#74+2)		I			+#74+2				M	0	0	0, -1, 1	12, 2	0	0
234	226	1355/2	1397/2	1.5	3/8	3/8	6/8	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
235	227	679	700	3.0	0	0	6/8	4	1		iiio	D	I		iiio		iii	o						o	0	0	4, 1, -2		4	4
236	228	682	703	1.5	0	0	6/8	4	1		#viio43/ii	D	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
236	228	1367/2	1409/2	1.0	3/8	3/8	6/8	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
236	228	1369/2	1411/2	0.5	5/8	5/8	6/8	4	1		V6/v	D	I		V6/v		V		6		v			M	0	0	6, 3, 2		2	6
237	229	685	706	3.0	0	0	6/8	4	1		v	D	I		v		v							m	0	0	1, -2, 2		1	1
238	230	688	709	1.5	0	0	6/8	4	1		vii%43/IV	D	I		vii%43/IV		vii	%	43		IV			%7	0	0	-2, 2, 4, 1		4	-2
238	230	1379/2	1421/2	1.5	3/8	3/8	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
239	231	691	712	3.0	0	0	6/8	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
240	232	694	715	1.5	0	0	6/8	4	1		V7(+9)	D	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
240	232	1391/2	1433/2	1.5	3/8	3/8	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
241	233	697	718	0.5	0	0	6/8	4	1		V7(+9)	D	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
241	233	1395/2	1437/2	1.0	1/8	1/8	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
241	233	1397/2	1439/2	0.5	3/8	3/8	6/8	4	1		V7(+9)	D	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
241	233	699	720	1.0	1/2	1/2	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
242	234	700	721	0.5	0	0	6/8	4	1		V7(+9)	D	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
242	234	1401/2	1443/2	2.0	1/8	1/8	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
242	234	1405/2	1447/2	0.5	5/8	5/8	6/8	4	1		viio6/ii	D	I		viio6/ii		vii	o	6		ii			o	0	0	-3, -6, 0		0	-3
243	235	703	724	1.0	0	0	6/8	4	1		IVM7	D	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
243	235	704	725	0.5	1/4	1/4	6/8	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
243	235	1409/2	1451/2	1.5	3/8	3/8	6/8	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
244	236	706	727	1.5	0	0	6/8	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
244	236	1415/2	1457/2	1.5	3/8	3/8	6/8	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
245	237	709	730	1.5	0	0	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
245	237	1421/2	1463/2	1.5	3/8	3/8	6/8	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
246	238	712	733	1.5	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
246	238	1427/2	1469/2	1.5	3/8	3/8	6/8	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
247	239	715	736	1.5	0	0	6/8	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
247	239	1433/2	1475/2	1.5	3/8	3/8	6/8	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
248	240	718	739	3.0	0	0	6/8	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
249	241	721	742	1.5	0	0	6/8	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
249	241	1445/2	1487/2	1.5	3/8	3/8	6/8	4	1		ii65	D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
250	242	724	745	1.5	0	0	6/8	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
250	242	1451/2	1493/2	1.5	3/8	3/8	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
251	243	727	748	1.0	0	0	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
251	243	728	749	0.5	1/4	1/4	6/8	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
251	243	1457/2	1499/2	1.5	3/8	3/8	6/8	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
252	244	730	751	1.0	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
252	244	731	752	0.5	1/4	1/4	6/8	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
252	244	1463/2	1505/2	0.5	3/8	3/8	6/8	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
252	244	732	753	0.5	1/2	1/2	6/8	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
252	244	1465/2	1507/2	0.5	5/8	5/8	6/8	4	1		V7/V	D	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
253	245	733	754	0.5	0	0	6/8	4	1		V\\	D	I		V		V						\\	M	0	0	1, 5, 2		1	1
253	245	1467/2	1509/2	1.0	1/8	1/8	6/8	4	1		V[V	D	I	V	V		V							M	0	0	1, 5, 2		1	1
253	245	1469/2	1511/2	1.5	3/8	3/8	6/8	4	1		vii%7	D	I	V	vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
254	246	736	757	1.5	0	0	6/8	4	1		I	D	I	V	I		I							M	0	0	0, 4, 1		0	0
254	246	1475/2	1517/2	1.5	3/8	3/8	6/8	4	1		viio6	D	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
255	247	739	760	1.5	0	0	6/8	4	1		I6	D	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
255	247	1481/2	1523/2	1.5	3/8	3/8	6/8	4	1		viio64	D	I	V	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
256	248	742	763	1.5	0	0	6/8	4	1		I6	D	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
256	248	1487/2	1529/2	1.5	3/8	3/8	6/8	4	1		#ivo64	D	I	V	#ivo64		#iv	o	64					o	0	0	0, 6, 3		6	0
257	249	745	766	1.5	0	0	6/8	4	1		V6	D	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
257	249	1493/2	1535/2	1.5	3/8	3/8	6/8	4	1		viio43	D	I	V	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
258	250	748	769	1.5	0	0	6/8	4	1		I6	D	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
258	250	1499/2	1541/2	1.5	3/8	3/8	6/8	4	1		viio7	D	I	V	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
259	251	751	772	1.5	0	0	6/8	4	1		i	D	I	V	i		i							m	0	0	0, -3, 1		0	0
259	251	1505/2	1547/2	1.5	3/8	3/8	6/8	4	1		viio64	D	I	V	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
260	252	754	775	1.5	0	0	6/8	4	1		i6	D	I	V	i6		i		6					m	0	0	-3, 1, 0		0	-3
260	252	1511/2	1553/2	1.5	3/8	3/8	6/8	4	1		viio/V	D	I	V	viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
261	253	757	778	1.5	0	0	6/8	4	1		V]	D	I	V	V		V							M	0	0	1, 5, 2		1	1
261	253	1517/2	1559/2	1.5	3/8	3/8	6/8	4	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
262	254	760	781	3.0	0	0	6/8	4	1		#vo43	D	I		#vo43		#v	o	43					o7	0	0	2, -1, 8, 5		8	2
263	255	763	784	3.0	0	0	6/8	4	1		viio43	D	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
264	256	766	787	0.5	0	0	6/8	4	1		viio43/II	D	I		viio43/II		vii	o	43		II			o7	0	0	1, -2, 7, 4		7	1
264	256	1533/2	1575/2	1.0	1/8	1/8	6/8	4	1		II6	D	I		II6		II		6					M	0	0	6, 3, 2		2	6
264	256	1535/2	1577/2	0.5	3/8	3/8	6/8	4	1		viio43/III	D	I		viio43/III		vii	o	43		III			o7	0	0	3, 0, 9, 6		9	3
264	256	768	789	1.0	1/2	1/2	6/8	4	1		III6	D	I		III6		III		6					M	0	0	8, 5, 4		4	8
265	257	769	790	0.5	0	0	6/8	4	1		viio43/IV	D	I		viio43/IV		vii	o	43		IV			o7	0	0	-2, -5, 4, 1		4	-2
265	257	1539/2	1581/2	1.0	1/8	1/8	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
265	257	1541/2	1583/2	0.5	3/8	3/8	6/8	4	1		viio43/V	D	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
265	257	771	792	1.0	1/2	1/2	6/8	4	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
266	258	772	793	3.0	0	0	6/8	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
267	259	775	796	1.5	0	0	6/8	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
267	259	1553/2	1595/2	1.5	3/8	3/8	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
268	260	778	799	1.5	0	0	6/8	4	1		viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
268	260	1559/2	1601/2	1.5	3/8	3/8	6/8	4	1		V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
269	261	781	802	0.5	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
269	261	1563/2	1605/2	1.0	1/8	1/8	6/8	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
269	261	1565/2	1607/2	1.0	3/8	3/8	6/8	4	1		V6(#4)	D	I		V6(#4)		V		6	#4				M	0	0	5, 7, 1		1	5
269	261	1567/2	1609/2	0.5	5/8	5/8	6/8	4	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
270	262	784	805	1.0	0	0	6/8	4	1		i	D	I		i		i							m	0	0	0, -3, 1		0	0
270	262	785	806	0.5	1/4	1/4	6/8	4	1		V2/IV	D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
270	262	1571/2	1613/2	1.0	3/8	3/8	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
270	262	1573/2	1615/2	0.5	5/8	5/8	6/8	4	1		Ger6	D	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
271	263	787	808	3.0	0	0	6/8	4	1		V\\	D	I		V		V						\\	M	0	0	1, 5, 2		1	1
272	264	790	811	1.5	0	0	6/8	4	1		viio6/V	D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
272	264	1583/2	1625/2	1.5	3/8	3/8	6/8	4	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
273	265	793	814	1.5	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
