quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	harmony_layer	label	regex_match	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
835/2	1.5	172	171	1/8	1/8	4/4	4	1		1	IV	dcml	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
419	2.0	172	171	1/2	1/2	4/4	4	1		1	I	dcml	C	I		I	I							M	0	0	0, 4, 1		0	0
421	2.0	173	172	0	0	4/4	4	1		1	I(9)	dcml	C	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
423	0.5	173	172	1/2	1/2	4/4	4	1		1	I(6)	dcml	C	I		I(6)	I			6				M	0	0	0, 4, 3		0	0
847/2	3.5	173	172	5/8	5/8	4/4	4	1		1	I	dcml	C	I		I	I							M	0	0	0, 4, 1		0	0
427	2.0	174	173	1/2	1/2	4/4	4	1		1	V	dcml	C	I		V	V							M	0	0	1, 5, 2		1	1
429	2.0	175	174	0	0	4/4	4	1		1	vi	dcml	C	I		vi	vi							m	0	0	3, 0, 4		3	3
431	2.0	175	174	1/2	1/2	4/4	4	1		1	V65	dcml	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
433	1.0	176	175	0	0	4/4	4	1		1	IV	dcml	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
434	1.0	176	175	1/4	1/4	4/4	4	1		1	IV6	dcml	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
435	1.0	176	175	1/2	1/2	4/4	4	1		1	I64	dcml	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
436	1.0	176	175	3/4	3/4	4/4	4	1		1	I	dcml	C	I		I	I							M	0	0	0, 4, 1		0	0
437	2.0	177	176	0	0	4/4	4	1		1	ii65	dcml	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
439	2.0	177	176	1/2	1/2	4/4	4	1		1	I64	dcml	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
441	2.0	178	177	0	0	4/4	4	1		1	I6	dcml	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
443	0.5	178	177	1/2	1/2	4/4	4	1		1	V64	dcml	C	I		V64	V		64					M	0	0	2, 1, 5		1	2
887/2	1.5	178	177	5/8	5/8	4/4	4	1		1	V	dcml	C	I		V	V							M	0	0	1, 5, 2		1	1
445	2.0	179	178	0	0	4/4	4	1		1	vi65	dcml	C	I		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
447	2.0	179	178	1/2	1/2	4/4	4	1		1	V43	dcml	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
449	2.0	180	179	0	0	4/4	4	1		1	I	dcml	C	I		I	I							M	0	0	0, 4, 1		0	0
451	2.0	180	179	1/2	1/2	4/4	4	1		1	V65	dcml	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
453	1.0	181	180	0	0	4/4	4	1		1	I(94)	dcml	C	I		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
454	1.0	181	180	1/4	1/4	4/4	4	1		1	I	dcml	C	I		I	I							M	0	0	0, 4, 1		0	0
455	2.0	181	180	1/2	1/2	4/4	4	1		1	ii	dcml	C	I		ii	ii							m	0	0	2, -1, 3		2	2
457	2.0	182	181	0	0	4/4	4	1		1	ii64	dcml	C	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
459	1.0	182	181	1/2	1/2	4/4	4	1		1	V(4)/ii	dcml	C	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
460	1.0	182	181	3/4	3/4	4/4	4	1		1	V/ii	dcml	C	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
461	2.5	183	182	0	0	4/4	4	1		1	ii	dcml	C	I		ii	ii							m	0	0	2, -1, 3		2	2
927/2	4.0	183	182	5/8	5/8	4/4	4	1		1	IV64	dcml	C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
935/2	0.5	184	183	5/8	5/8	4/4	4	1		1	I	dcml	C	I		I	I							M	0	0	0, 4, 1		0	0
468	1.0	184	183	3/4	3/4	4/4	4	1		1	IV64	dcml	C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
469	1.0	185	184	0	0	4/4	4	1		1	I6	dcml	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
470	1.0	185	184	1/4	1/4	4/4	4	1		1	IV6	dcml	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
471	1.0	185	184	1/2	1/2	4/4	4	1		1	IV(7)	dcml	C	I		IV(7)	IV			7				M	0	0	-1, 3, 0	4	-1	-1
472	3.0	185	184	3/4	3/4	4/4	4	1		1	IV	dcml	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
475	2.0	186	185	1/2	1/2	4/4	4	1		1	I6	dcml	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
477	2.0	187	186	0	0	4/4	4	1		1	ii7	dcml	C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
479	2.0	187	186	1/2	1/2	4/4	4	1		1	I6	dcml	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
481	2.0	188	187	0	0	4/4	4	1		1	IV	dcml	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
483	2.0	188	187	1/2	1/2	4/4	4	1		1	V7	dcml	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
485	1.0	189	188	0	0	4/4	4	1		1	IV	dcml	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
486	1.0	189	188	1/4	1/4	4/4	4	1		1	IV6	dcml	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
487	2.0	189	188	1/2	1/2	4/4	4	1		1	I	dcml	C	I		I	I							M	0	0	0, 4, 1		0	0
489	2.0	190	189	0	0	4/4	4	1		1	ii2	dcml	C	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
491	2.0	190	189	1/2	1/2	4/4	4	1		1	IM2	dcml	C	I		IM2	I	M	2					MM7	0	0	5, 0, 4, 1		0	5
493	2.0	191	190	0	0	4/4	4	1		1	IV6(7)	dcml	C	I		IV6(7)	IV		6	7				M	0	0	3, 0, 4		-1	3
495	2.0	191	190	1/2	1/2	4/4	4	1		1	V65	dcml	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
497	2.0	192	191	0	0	4/4	4	1		1	I(64)	dcml	C	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
499	2.0	192	191	1/2	1/2	4/4	4	1		1	viio6	dcml	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
501	2.0	193	192	0	0	4/4	4	1		1	I[I64	dcml	C	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
503	2.0	193	192	1/2	1/2	4/4	4	1		1	vii%43	dcml	C	I	I	vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
505	2.0	194	193	0	0	4/4	4	1		1	I64]	dcml	C	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
507	2.0	194	193	1/2	1/2	4/4	4	1		1	viio6	dcml	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
509	2.0	195	194	0	0	4/4	4	1		1	I	dcml	C	I		I	I							M	0	0	0, 4, 1		0	0
511	2.0	195	194	1/2	1/2	4/4	4	1		1	ii	dcml	C	I		ii	ii							m	0	0	2, -1, 3		2	2
513	1.0	196	195	0	0	4/4	4	1		1	IV	dcml	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
514	1.0	196	195	1/4	1/4	4/4	4	1		1	ii6	dcml	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
515	1.0	196	195	1/2	1/2	4/4	4	1		1	IV	dcml	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
516	1.0	196	195	3/4	3/4	4/4	4	1		1	IV6	dcml	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
517	1.0	197	196	0	0	4/4	4	1		1	I	dcml	C	I		I	I							M	0	0	0, 4, 1		0	0
518	0.5	197	196	1/4	1/4	4/4	4	1		1	V43	dcml	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1037/2	0.5	197	196	3/8	3/8	4/4	4	1		1	I6	dcml	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
519	1.5	197	196	1/2	1/2	4/4	4	1		1	ii	dcml	C	I		ii	ii							m	0	0	2, -1, 3		2	2
1041/2	0.5	197	196	7/8	7/8	4/4	4	1		1	ii6	dcml	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
521	0.5	198	197	0	0	4/4	4	1		1	V7	dcml	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1043/2	1.0	198	197	1/8	1/8	4/4	4	1		1	viio	dcml	C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
1045/2	0.5	198	197	3/8	3/8	4/4	4	1		1	V43	dcml	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
523	4.0	198	197	1/2	1/2	4/4	4	1		1	I	dcml	C	I		I	I							M	0	0	0, 4, 1		0	0
527	2.0	199	198	1/2	1/2	4/4	4	1		1	V7	dcml	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
529	2.0	200	199	0	0	4/4	4	1		1	ii	dcml	C	I		ii	ii							m	0	0	2, -1, 3		2	2
531	4.0	200	199	1/2	1/2	4/4	4	1		1	I	dcml	C	I		I	I							M	0	0	0, 4, 1		0	0
535	2.0	201	200	1/2	1/2	4/4	4	1		1	V7	dcml	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
537	3.0	202	201	0	0	4/4	4	1		1	V7(94)	dcml	C	I		V7(94)	V		7	94				Mm7	0	0	1, 0, 2, -1	3	1	1
540	1.0	202	201	3/4	3/4	4/4	4	1		1	I	dcml	C	I		I	I							M	0	0	0, 4, 1		0	0
541	2.0	203	202	0	0	4/4	4	1		1	IV	dcml	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
543	2.0	203	202	1/2	1/2	4/4	4	1		1	I6	dcml	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
545	1.0	204	203	0	0	4/4	4	1		1	ii7(2)	dcml	C	I		ii7(2)	ii		7	2				mm7	0	0	4, -1, 3, 0		2	4
546	1.0	204	203	1/4	1/4	4/4	4	1		1	ii7	dcml	C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
547	1.0	204	203	1/2	1/2	4/4	4	1		1	I(2)	dcml	C	I		I(2)	I			2				M	0	0	2, 4, 1		0	2
548	1.0	204	203	3/4	3/4	4/4	4	1		1	I	dcml	C	I		I	I							M	0	0	0, 4, 1		0	0
549	2.0	205	204	0	0	4/4	4	1		1	I[IV	dcml	C	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
551	2.0	205	204	1/2	1/2	4/4	4	1		1	I6	dcml	C	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
553	1.0	206	205	0	0	4/4	4	1		1	ii7(2)	dcml	C	I	I	ii7(2)	ii		7	2				mm7	0	0	4, -1, 3, 0		2	4
554	1.5	206	205	1/4	1/4	4/4	4	1		1	V43	dcml	C	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1111/2	1.5	206	205	5/8	5/8	4/4	4	1		1	I	dcml	C	I	I	I	I							M	0	0	0, 4, 1		0	0
557	1.0	207	206	0	0	4/4	4	1		1	ii43]	dcml	C	I	I	ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
558	1.0	207	206	1/4	1/4	4/4	4	1		1	IV6	dcml	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
559	1.0	207	206	1/2	1/2	4/4	4	1		1	I64	dcml	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
560	1.0	207	206	3/4	3/4	4/4	4	1		1	I	dcml	C	I		I	I							M	0	0	0, 4, 1		0	0
561	2.0	208	207	0	0	4/4	4	1		1	ii	dcml	C	I		ii	ii							m	0	0	2, -1, 3		2	2
563	4.0	208	207	1/2	1/2	4/4	4	1		1	I[I64	dcml	C	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
567	1.0	209	208	1/2	1/2	4/4	4	1		1	V7(+4)	dcml	C	I	I	V7(+4)	V		7	+4				Mm7	0	0	1, 5, 2, -1	0	1	1
568	1.0	209	208	3/4	3/4	4/4	4	1		1	I64]	dcml	C	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
569	2.0	210	209	0	0	4/4	4	1		1	IV	dcml	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
571	2.0	210	209	1/2	1/2	4/4	4	1		1	vi	dcml	C	I		vi	vi							m	0	0	3, 0, 4		3	3
573	4.0	211	210	0	0	4/4	4	1		1	IV	dcml	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
577	4.0	212	211	0	0	4/4	4	1		1	IV\\	dcml	C	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
