mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
66	66	195	195	3.0	3	6/8	3/4	0							67
67	67	198	198	3.0	3	6/8	3/4	0							68
68	68	201	201	3.0	3	6/8	3/4	0							69
69	69	204	204	3.0	3	6/8	3/4	0							70
70	70	207	207	3.0	3	6/8	3/4	0							71
71	71	210	210	3.0	3	6/8	3/4	0					line		72
72	72	213	213	3.0	3	6/8	3/4	0							73
73	73	216	216	3.0	3	6/8	3/4	0							74
74	74	219	219	3.0	3	6/8	3/4	0							75
75	75	222	222	3.0	3	6/8	3/4	0					line		76
76	76	225	225	3.0	3	6/8	3/4	0							77
77	77	228	228	3.0	3	6/8	3/4	0							78
78	78	231	231	3.0	3	6/8	3/4	0					page		79, 80
79	79		234	3.0	3	6/8	3/4	0	1					end	1
80	80	234	237	3.0	3	6/8	3/4	0	2						81
81	81	237	240	3.0	3	6/8	3/4	0							82
82	82	240	243	3.0	3	6/8	3/4	0						start	83
83	83	243	246	3.0	3	6/8	3/4	0					line		84
84	84	246	249	3.0	3	6/8	3/4	0							85
85	85	249	252	3.0	3	6/8	3/4	0							86
86	86	252	255	3.0	3	6/8	3/4	0							87
87	87	255	258	3.0	3	6/8	3/4	0							88
88	88	258	261	3.0	3	6/8	3/4	0							89
89	89	261	264	3.0	3	6/8	3/4	0					line		90
90	90	264	267	3.0	3	6/8	3/4	0							91
91	91	267	270	3.0	3	6/8	3/4	0							92
92	92	270	273	3.0	3	6/8	3/4	0							93
93	93	273	276	3.0	3	6/8	3/4	0							94
94	94	276	279	3.0	3	6/8	3/4	0					page		95
95	95	279	282	3.0	3	6/8	3/4	0							96
96	96	282	285	3.0	3	6/8	3/4	0							97
97	97	285	288	3.0	3	6/8	3/4	0							98
98	98	288	291	3.0	3	6/8	3/4	0							99
99	99	291	294	3.0	3	6/8	3/4	0					line		100
100	100	294	297	3.0	3	6/8	3/4	0							101
101	101	297	300	3.0	3	6/8	3/4	0							102
102	102	300	303	3.0	3	6/8	3/4	0							103
103	103	303	306	3.0	3	6/8	3/4	0					line		104
104	104	306	309	3.0	3	6/8	3/4	0							105
105	105	309	312	3.0	3	6/8	3/4	0							106
106	106	312	315	3.0	3	6/8	3/4	0					page		107
107	107	315	318	3.0	3	6/8	3/4	0							108
108	108	318	321	3.0	3	6/8	3/4	0							109
109	109	321	324	3.0	3	6/8	3/4	0					line		110
110	110	324	327	3.0	3	6/8	3/4	0							111
111	111	327	330	3.0	3	6/8	3/4	0							112
112	112	330	333	3.0	3	6/8	3/4	0							113
113	113	333	336	3.0	3	6/8	3/4	0					line		114
114	114	336	339	3.0	3	6/8	3/4	0							115
115	115	339	342	3.0	3	6/8	3/4	0							116
116	116	342	345	3.0	3	6/8	3/4	0					page		117
117	117	345	348	3.0	3	6/8	3/4	0							118
118	118	348	351	3.0	3	6/8	3/4	0							119
119	119	351	354	3.0	3	6/8	3/4	0							120
120	120	354	357	3.0	3	6/8	3/4	0					line		121
121	121	357	360	3.0	3	6/8	3/4	0							122
122	122	360	363	3.0	3	6/8	3/4	0							123
123	123	363	366	3.0	3	6/8	3/4	0							124
124	124	366	369	3.0	3	6/8	3/4	0							125
125	125	369	372	3.0	3	6/8	3/4	0					line		126
126	126	372	375	3.0	3	6/8	3/4	0							127
127	127	375	378	3.0	3	6/8	3/4	0							128
128	128	378	381	3.0	3	6/8	3/4	0							129
129	129	381	384	3.0	3	6/8	3/4	0							130
130	130	384	387	3.0	3	6/8	3/4	0					page		131
131	131	387	390	3.0	3	6/8	3/4	0							132
132	132	390	393	3.0	3	6/8	3/4	0							133
133	133	393	396	3.0	3	6/8	3/4	0							134
134	134	396	399	3.0	3	6/8	3/4	0					line		135
135	135	399	402	3.0	3	6/8	3/4	0							136
136	136	402	405	3.0	3	6/8	3/4	0							137
137	137	405	408	3.0	3	6/8	3/4	0					line		138
138	138	408	411	3.0	3	6/8	3/4	0							139
139	139	411	414	3.0	3	6/8	3/4	0							140
140	140	414	417	3.0	3	6/8	3/4	0							141
141	141	417	420	3.0	3	6/8	3/4	0							142
142	142	420	423	3.0	3	6/8	3/4	0					page		143
143	143	423	426	3.0	3	6/8	3/4	0							144
144	144	426	429	3.0	3	6/8	3/4	0							145
145	145	429	432	3.0	3	6/8	3/4	0							146
146	146	432	435	3.0	3	6/8	3/4	0							147
147	147	435	438	3.0	3	6/8	3/4	0					line		148
148	148	438	441	3.0	3	6/8	3/4	0							149
149	149	441	444	3.0	3	6/8	3/4	0							150
150	150	444	447	3.0	3	6/8	3/4	0							151
151	151	447	450	3.0	3	6/8	3/4	0					line		152
152	152	450	453	3.0	3	6/8	3/4	0							153
153	153	453	456	3.0	3	6/8	3/4	0							154
154	154	456	459	3.0	3	6/8	3/4	0							155
155	155	459	462	3.0	3	6/8	3/4	0							156
156	156	462	465	3.0	3	6/8	3/4	0					page		157
157	157	465	468	3.0	3	6/8	3/4	0							158
158	158	468	471	3.0	3	6/8	3/4	0							159
159	159	471	474	3.0	3	6/8	3/4	0							160
160	160	474	477	3.0	3	6/8	3/4	0					line		161
161	161	477	480	3.0	3	6/8	3/4	0							162
162	162	480	483	3.0	3	6/8	3/4	0							163
163	163	483	486	3.0	3	6/8	3/4	0							164
164	164	486	489	3.0	3	6/8	3/4	0							165
165	165	489	492	3.0	3	6/8	3/4	0					line		166
166	166	492	495	3.0	3	6/8	3/4	0							167
167	167	495	498	3.0	3	6/8	3/4	0							168
168	168	498	501	3.0	3	6/8	3/4	0							169
169	169	501	504	3.0	3	6/8	3/4	0							170
170	170	504	507	3.0	3	6/8	3/4	0					page		171
171	171	507	510	3.0	3	6/8	3/4	0							172
172	172	510	513	3.0	3	6/8	3/4	0							173
173	173	513	516	3.0	3	6/8	3/4	0							174
174	174	516	519	3.0	3	6/8	3/4	0							175
175	175	519	522	3.0	3	6/8	3/4	0					line		176
176	176	522	525	3.0	3	6/8	3/4	0							177
177	177	525	528	3.0	3	6/8	3/4	0							178
178	178	528	531	3.0	3	6/8	3/4	0							179
179	179	531	534	3.0	3	6/8	3/4	0							180
180	180	534	537	3.0	3	6/8	3/4	0							181
181	181	537	540	3.0	3	6/8	3/4	0					line		182
182	182	540	543	3.0	3	6/8	3/4	0							183
183	183	543	546	3.0	3	6/8	3/4	0							184
184	184	546	549	3.0	3	6/8	3/4	0							185
185	185	549	552	3.0	3	6/8	3/4	0							186
186	186	552	555	3.0	3	6/8	3/4	0					page		187
187	187	555	558	3.0	3	6/8	3/4	0							188
188	188	558	561	3.0	3	6/8	3/4	0							189
189	189	561	564	3.0	3	6/8	3/4	0							190
190	190	564	567	3.0	3	6/8	3/4	0							191
191	191	567	570	3.0	3	6/8	3/4	0					line		192
192	192	570	573	3.0	3	6/8	3/4	0							193
193	193	573	576	3.0	3	6/8	3/4	0							194
194	194	576	579	3.0	3	6/8	3/4	0							195
195	195	579	582	3.0	3	6/8	3/4	0							196
196	196	582	585	3.0	3	6/8	3/4	0					line		197
197	197	585	588	3.0	3	6/8	3/4	0							198
198	198	588	591	3.0	3	6/8	3/4	0							199
199	199	591	594	3.0	3	6/8	3/4	0							200
200	200	594	597	3.0	3	6/8	3/4	0							201
201	201	597	600	3.0	3	6/8	3/4	0					page		202
202	202	600	603	3.0	3	6/8	3/4	0							203
203	203	603	606	3.0	3	6/8	3/4	0							204
204	204	606	609	3.0	3	6/8	3/4	0							205
205	205	609	612	3.0	3	6/8	3/4	0					line		206
206	206	612	615	3.0	3	6/8	3/4	0							207
207	207	615	618	3.0	3	6/8	3/4	0							208
208	208	618	621	3.0	3	6/8	3/4	0							209
209	209	621	624	3.0	3	6/8	3/4	0							210
210	210	624	627	3.0	3	6/8	3/4	0					line		211
211	211	627	630	3.0	3	6/8	3/4	0							212
212	212	630	633	3.0	3	6/8	3/4	0							213
213	213	633	636	3.0	3	6/8	3/4	0							214
214	214	636	639	3.0	3	6/8	3/4	0					page		215
215	215	639	642	3.0	3	6/8	3/4	0							216
216	216	642	645	3.0	3	6/8	3/4	0							217
217	217	645	648	3.0	3	6/8	3/4	0					line		218
218	218	648	651	3.0	3	6/8	3/4	0							219
219	219	651	654	3.0	3	6/8	3/4	0							220, 222
220	220		657	3.0	3	6/8	3/4	0	1						221
221	221		660	3.0	3	6/8	3/4	0	1				line	end	82
222	222	654	663	3.0	3	6/8	3/4	0	2						223
223	223	657	666	3.0	3	6/8	3/4	0							224
224	224	660	669	3.0	3	6/8	3/4	0							225
225	225	663	672	3.0	3	6/8	3/4	0							226
226	226	666	675	3.0	3	6/8	3/4	0					page		227
227	227	669	678	3.0	3	6/8	3/4	0							228
228	228	672	681	3.0	3	6/8	3/4	0				end		lastMeasure	-1
