mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
18	18	87	18b	517/2	103/2	1.0	1/8	1/8	6/8	4	1		viio7/V	e	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
18	18	87	18b	519/2	105/2	1.5	3/8	3/8	6/8	4	1		V(64)	e	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
19	19	88	19b	261	54	1.5	0	0	6/8	4	1		#viio2	e	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
19	19	88	19b	525/2	111/2	4.5	3/8	3/8	6/8	4	1		V6\\	e	i		V6		V		6				\\	M	1	1	5, 2, 1		1	5
21	21	90	21b	267	60	1.5	0	0	6/8	4	1		i[i6	e	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
21	21	90	21b	537/2	123/2	1.5	3/8	3/8	6/8	4	1		#viio64	e	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
22	22	91	22b	270	63	1.5	0	0	6/8	4	1		i6	e	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
22	22	91	22b	543/2	129/2	1.5	3/8	3/8	6/8	4	1		#viio64	e	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
23	23	92	23b	273	66	1.5	0	0	6/8	4	1		i6]	e	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
23	23	92	23b	549/2	135/2	0.5	3/8	3/8	6/8	4	1		iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
23	23	92	23b	275	68	0.5	1/2	1/2	6/8	4	1		V6/iv	e	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
23	23	92	23b	551/2	137/2	0.5	5/8	5/8	6/8	4	1		iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
24	24	93	24b	276	69	1.5	0	0	6/8	4	1		bII	e	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
24	24	93	24b	555/2	141/2	2.25	3/8	3/8	6/8	4	1		vii	e	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
25	25	94	25b	1119/4	291/4	1.75	3/16	3/16	6/8	4	1		bII	e	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
25	25	94	25b	563/2	149/2	0.5	5/8	5/8	6/8	4	1		vi.iv6	e	vi		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
26	26	95	26b	282	75	3.0	0	0	6/8	4	1		V7	e	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
27	27	96	27b	285	78	3.0	0	0	6/8	4	1		i	e	vi		i		i							m	1	1	0, -3, 1		0	0
28	28	97	28b	288	81	3.0	0	0	6/8	4	1		iii.V65	e	iii		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
29	29	98	29b	291	84	3.0	0	0	6/8	4	1		i	e	iii		i		i							m	1	1	0, -3, 1		0	0
30	30	99	30b	294	87	2.5	0	0	6/8	4	1		VI	e	iii		VI		VI							M	1	1	-4, 0, -3		-4	-4
30	30	99	30b	593/2	179/2	0.5	5/8	5/8	6/8	4	1		Ger6	e	iii		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
31	31	100	31b	297	90	0.75	0	0	6/8	4	1		V[V	e	iii	V	V		V							M	1	1	1, 5, 2		1	1
31	31	100	31b	1191/4	363/4	0.25	3/16	3/16	6/8	4	1		iv6	e	iii	V	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
31	31	100	31b	298	91	0.5	1/4	1/4	6/8	4	1		viio7/V	e	iii	V	viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
31	31	100	31b	597/2	183/2	1.0	3/8	3/8	6/8	4	1		V	e	iii	V	V		V							M	1	1	1, 5, 2		1	1
31	31	100	31b	599/2	185/2	0.5	5/8	5/8	6/8	4	1		viio7/V	e	iii	V	viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
32	32	101	32b	300	93	0.25	0	0	6/8	4	1		V	e	iii	V	V		V							M	1	1	1, 5, 2		1	1
32	32	101	32b	1201/4	373/4	0.5	1/16	1/16	6/8	4	1		VI6	e	iii	V	VI6		VI		6					M	1	1	0, -3, -4		-4	0
32	32	101	32b	1203/4	375/4	0.25	3/16	3/16	6/8	4	1		viio43/V	e	iii	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
32	32	101	32b	301	94	0.25	1/4	1/4	6/8	4	1		V6	e	iii	V	V6		V		6					M	1	1	5, 2, 1		1	5
32	32	101	32b	1205/4	377/4	0.25	5/16	5/16	6/8	4	1		Ger6	e	iii	V	Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
32	32	101	32b	603/2	189/2	0.25	3/8	3/8	6/8	4	1		V	e	iii	V	V		V							M	1	1	1, 5, 2		1	1
32	32	101	32b	1207/4	379/4	0.25	7/16	7/16	6/8	4	1		viio7/V	e	iii	V	viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
32	32	101	32b	302	95	0.25	1/2	1/2	6/8	4	1		V	e	iii	V	V		V							M	1	1	1, 5, 2		1	1
32	32	101	32b	1209/4	381/4	0.25	9/16	9/16	6/8	4	1		V7/V	e	iii	V	V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
32	32	101	32b	605/2	191/2	0.25	5/8	5/8	6/8	4	1		V	e	iii	V	V		V							M	1	1	1, 5, 2		1	1
32	32	101	32b	1211/4	383/4	0.25	11/16	11/16	6/8	4	1		V7/V	e	iii	V	V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
33	33	102	33b	303	96	1.5	0	0	6/8	4	1		V]	e	iii	V	V		V							M	1	1	1, 5, 2		1	1
33	33	102	33b	609/2	195/2	4.5	3/8	3/8	6/8	4	1		III.V\\	e	III		V		V						\\	M	1	0	1, 5, 2		1	1
35	35	104	35b	309	102	3.0	0	0	6/8	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
36	36	105	36b	312	105	3.0	0	0	6/8	4	1		V43	e	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
37	37	106	37b	315	108	1.5	0	0	6/8	4	1		V65	e	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
37	37	106	37b	633/2	219/2	1.5	3/8	3/8	6/8	4	1		V43	e	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
38	38	107	38b	318	111	3.0	0	0	6/8	4	1		V2	e	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
39	39	108	39b	321	114	1.5	0	0	6/8	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
39	39	108	39b	645/2	231/2	1.5	3/8	3/8	6/8	4	1		IV	e	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
40	40	109	40b	324	117	1.0	0	0	6/8	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
40	40	109	40b	325	118	0.5	1/4	1/4	6/8	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
40	40	109	40b	651/2	237/2	1.5	3/8	3/8	6/8	4	1		I\\	e	III		I		I						\\	M	1	0	0, 4, 1		0	0
41	41	110	41b	327	120	1.5	0	0	6/8	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
41	41	110	41b	657/2	243/2	1.0	3/8	3/8	6/8	4	1		IV(+4)	e	III		IV(+4)		IV			+4				M	1	0	-1, 3, 0	5	-1	-1
41	41	110	41b	659/2	245/2	0.5	5/8	5/8	6/8	4	1		IV	e	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
42	42	111	42b	330	123	3.0	0	0	6/8	4	1		viio7	e	III		viio7		vii	o	7					o7	1	0	5, 2, -1, -4		5	5
43	43	112	43b	333	126	1.5	0	0	6/8	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
43	43	112	43b	669/2	255/2	0.5	3/8	3/8	6/8	4	1		ii64(2)	e	III		ii64(2)		ii		64	2				m	1	0	3, 4, -1		2	3
43	43	112	43b	335	128	1.0	1/2	1/2	6/8	4	1		ii64	e	III		ii64		ii		64					m	1	0	3, 2, -1		2	3
44	44	113	44b	336	129	1.0	0	0	6/8	4	1		V(9)	e	III		V(9)		V			9				M	1	0	1, 5, 2	3	1	1
44	44	113	44b	337	130	0.5	1/4	1/4	6/8	4	1		V6	e	III		V6		V		6					M	1	0	5, 2, 1		1	5
44	44	113	44b	675/2	261/2	1.5	3/8	3/8	6/8	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
45	45	114	45b	339	132	1.5	0	0	6/8	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
45	45	114	45b	681/2	267/2	0.5	3/8	3/8	6/8	4	1		ii6(#76)	e	III		ii6(#76)		ii		6	#76				m	1	0	-1, 5, 7		2	-1
45	45	114	45b	341	134	0.5	1/2	1/2	6/8	4	1		ii6	e	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
45	45	114	45b	683/2	269/2	0.5	5/8	5/8	6/8	4	1		ii	e	III		ii		ii							m	1	0	2, -1, 3		2	2
46	46	115	46b	342	135	1.0	0	0	6/8	4	1		V6(2)	e	III		V6(2)		V		6	2				M	1	0	5, 2, 3		1	5
46	46	115	46b	343	136	0.5	1/4	1/4	6/8	4	1		V6	e	III		V6		V		6					M	1	0	5, 2, 1		1	5
46	46	115	46b	687/2	273/2	1.5	3/8	3/8	6/8	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
47	47	116	47b	345	138	0.75	0	0	6/8	4	1		I(11#2)	e	III		I(11#2)		I			11#2				M	1	0	0, 9, 1	-1	0	0
47	47	116	47b	1383/4	555/4	0.75	3/16	3/16	6/8	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
47	47	116	47b	693/2	279/2	2.0	3/8	3/8	6/8	4	1		V65/V	e	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
48	48	117	48b	697/2	283/2	2.0	1/8	1/8	6/8	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
48	48	117	48b	701/2	287/2	0.5	5/8	5/8	6/8	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
49	49	118	49b	351	144	0.75	0	0	6/8	4	1		viio2	e	III		viio2		vii	o	2					o7	1	0	-4, 5, 2, -1		5	-4
49	49	118	49b	1407/4	579/4	0.25	3/16	3/16	6/8	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
49	49	118	49b	352	145	0.25	1/4	1/4	6/8	4	1		viio43	e	III		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
49	49	118	49b	1409/4	581/4	0.25	5/16	5/16	6/8	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
49	49	118	49b	705/2	291/2	0.75	3/8	3/8	6/8	4	1		viio2	e	III		viio2		vii	o	2					o7	1	0	-4, 5, 2, -1		5	-4
49	49	118	49b	1413/4	585/4	0.25	9/16	9/16	6/8	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
49	49	118	49b	707/2	293/2	0.5	5/8	5/8	6/8	4	1		viio43	e	III		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
50	50	119	50b	354	147	0.75	0	0	6/8	4	1		viio65/V	e	III		viio65/V		vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
50	50	119	50b	1419/4	591/4	0.25	3/16	3/16	6/8	4	1		i64	e	III		i64		i		64					m	1	0	1, 0, -3		0	1
50	50	119	50b	355	148	0.25	1/4	1/4	6/8	4	1		viio7/V	e	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
50	50	119	50b	1421/4	593/4	0.25	5/16	5/16	6/8	4	1		i64	e	III		i64		i		64					m	1	0	1, 0, -3		0	1
50	50	119	50b	711/2	297/2	0.75	3/8	3/8	6/8	4	1		viio65/V	e	III		viio65/V		vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
50	50	119	50b	1425/4	597/4	0.25	9/16	9/16	6/8	4	1		i64	e	III		i64		i		64					m	1	0	1, 0, -3		0	1
50	50	119	50b	713/2	299/2	0.5	5/8	5/8	6/8	4	1		viio7/V	e	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
51	51	120	51b	357	150	1.0	0	0	6/8	4	1		V\\	e	III		V		V						\\	M	1	0	1, 5, 2		1	1
51	51	120	51b	358	151	0.5	1/4	1/4	6/8	4	1		V65	e	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
51	51	120	51b	717/2	303/2	0.5	3/8	3/8	6/8	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
51	51	120	51b	359	152	0.5	1/2	1/2	6/8	4	1		viio43	e	III		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
51	51	120	51b	719/2	305/2	0.5	5/8	5/8	6/8	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
52	52	121	52b	360	153	0.5	0	0	6/8	4	1		ii6	e	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
52	52	121	52b	721/2	307/2	0.5	1/8	1/8	6/8	4	1		I64	e	III		I64		I		64					M	1	0	1, 0, 4		0	1
52	52	121	52b	361	154	0.5	1/4	1/4	6/8	4	1		V43/V	e	III		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
52	52	121	52b	723/2	309/2	1.0	3/8	3/8	6/8	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
52	52	121	52b	725/2	311/2	0.5	5/8	5/8	6/8	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
53	53	122	53b	363	156	0.75	0	0	6/8	4	1		viio2	e	III		viio2		vii	o	2					o7	1	0	-4, 5, 2, -1		5	-4
53	53	122	53b	1455/4	627/4	0.25	3/16	3/16	6/8	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
53	53	122	53b	364	157	0.5	1/4	1/4	6/8	4	1		#viio2/vi	e	III		#viio2/vi		#vii	o	2		vi			o7	1	0	-1, 8, 5, 2		8	-1
53	53	122	53b	729/2	315/2	1.0	3/8	3/8	6/8	4	1		V7/vi	e	III		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
53	53	122	53b	731/2	317/2	0.25	5/8	5/8	6/8	4	1		vi64	e	III		vi64		vi		64					m	1	0	4, 3, 0		3	4
53	53	122	53b	1463/4	635/4	0.25	11/16	11/16	6/8	4	1		vi%43	e	III		vi%43		vi	%	43					%7	1	0	-3, 1, 3, 0		3	-3
54	54	123	54b	366	159	1.0	0	0	6/8	4	1		V7/V	e	III		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
54	54	123	54b	367	160	0.25	1/4	1/4	6/8	4	1		v64	e	III		v64		v		64					m	1	0	2, 1, -2		1	2
54	54	123	54b	1469/4	641/4	0.25	5/16	5/16	6/8	4	1		v%43	e	III		v%43		v	%	43					%7	1	0	-5, -1, 1, -2		1	-5
54	54	123	54b	735/2	321/2	1.0	3/8	3/8	6/8	4	1		V7/IV	e	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
54	54	123	54b	737/2	323/2	0.25	5/8	5/8	6/8	4	1		IV	e	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
54	54	123	54b	1475/4	647/4	0.25	11/16	11/16	6/8	4	1		viio7/V	e	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
55	55	124	55b	369	162	1.5	0	0	6/8	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
55	55	124	55b	741/2	327/2	1.5	3/8	3/8	6/8	4	1		V43/IV	e	III		V43/IV		V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
56	56	125	56b	372	165	1.0	0	0	6/8	4	1		#viio65/ii	e	III		#viio65/ii		#vii	o	65		ii			o7	1	0	4, 1, -2, 7		7	4
56	56	125	56b	373	166	0.5	1/4	1/4	6/8	4	1		V2/ii	e	III		V2/ii		V		2		ii			Mm7	1	0	1, 3, 7, 4		3	1
56	56	125	56b	747/2	333/2	1.0	3/8	3/8	6/8	4	1		V6/V	e	III		V6/V		V		6		V			M	1	0	6, 3, 2		2	6
56	56	125	56b	749/2	335/2	0.5	5/8	5/8	6/8	4	1		viio65	e	III		viio65		vii	o	65					o7	1	0	2, -1, -4, 5		5	2
57	57	126	57b	375	168	1.0	0	0	6/8	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
57	57	126	57b	376	169	2.0	1/4	1/4	6/8	4	1		v	e	III		v		v							m	1	0	1, -2, 2		1	1
58	58	127	58b	378	171	1.0	0	0	6/8	4	1		#viio43/ii	e	III		#viio43/ii		#vii	o	43		ii			o7	1	0	1, -2, 7, 4		7	1
58	58	127	58b	379	172	1.5	1/4	1/4	6/8	4	1		V6/V	e	III		V6/V		V		6		V			M	1	0	6, 3, 2		2	6
58	58	127	58b	761/2	347/2	1.0	5/8	5/8	6/8	4	1		viio43	e	III		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
59	59	128	59b	763/2	349/2	1.0	1/8	1/8	6/8	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
59	59	128	59b	765/2	351/2	1.0	3/8	3/8	6/8	4	1		#viio65/ii	e	III		#viio65/ii		#vii	o	65		ii			o7	1	0	4, 1, -2, 7		7	4
59	59	128	59b	767/2	353/2	1.0	5/8	5/8	6/8	4	1		ii6	e	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
60	60	129	60b	769/2	355/2	1.0	1/8	1/8	6/8	4	1		viio7/V	e	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
60	60	129	60b	771/2	357/2	1.0	3/8	3/8	6/8	4	1		I64	e	III		I64		I		64					M	1	0	1, 0, 4		0	1
60	60	129	60b	773/2	359/2	1.0	5/8	5/8	6/8	4	1		Ger6	e	III		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
61	61	130	61b	775/2	361/2	3.0	1/8	1/8	6/8	4	1		viio65/V	e	III		viio65/V		vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
62	62	131	62b	781/2	367/2	3.0	1/8	1/8	6/8	4	1		Ger6	e	III		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
63	63	132	63b	787/2	373/2	3.0	1/8	1/8	6/8	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
64	64	133	64b	793/2	379/2	2.5	1/8	1/8	6/8	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
65	65	134	65b	399	192	3.0	0	0	6/8	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
66	66	135	66b	402	195	3.0	0	0	6/8	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
67	67	136	67b	405	198	3.0	0	0	6/8	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
68	68	137	68b	408	201	3.0	0	0	6/8	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
69	69	138	69b	411	204	1.5	0	0	6/8	4	1	1	I\\	e	III		I		I						\\	M	1	0	0, 4, 1		0	0
69	69	138	69b	825/2	411/2	1.5	3/8	3/8	6/8	4	1	1	V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
70	70	139	70b	414	207	1.5	0	0	6/8	4	1	1	i.i	e	i		i		i							m	1	1	0, -3, 1		0	0
70	70	139	70b	831/2	417/2	1.5	3/8	3/8	6/8	4	1	1	V6	e	i		V6		V		6					M	1	1	5, 2, 1		1	5
71	71	140	71a	417	210	1.5	0	0	6/8	4	1	1	bI.iii	e	bI		iii		iii							m	1	0	4, 1, 5		4	4
71	71	140	71a	837/2	423/2	1.0	3/8	3/8	6/8	4	1	1	V43	e	bI		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
71	71	140	71a	839/2	425/2	0.5	5/8	5/8	6/8	4	1	1	V7	e	bI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
72	70	141	70c	420	213	1.5	0	0	6/8	4	1	1	I	e	bI		I		I							M	1	0	0, 4, 1		0	0
72	70	141	70c	843/2	429/2	4.5	3/8	3/8	6/8	4	1	1	V6	e	bI		V6		V		6					M	1	0	5, 2, 1		1	5
74	72	143	72a	426	219	1.5	0	0	6/8	4	1		I	e	bI		I		I							M	1	0	0, 4, 1		0	0
74	72	143	72a	855/2	441/2	4.5	3/8	3/8	6/8	4	1		V6	e	bI		V6		V		6					M	1	0	5, 2, 1		1	5
76	74	145	74a	432	225	1.5	0	0	6/8	4	1		i	e	bI		i		i							m	1	0	0, -3, 1		0	0
76	74	145	74a	867/2	453/2	4.5	3/8	3/8	6/8	4	1		v.#viio6	e	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
78	76	147	76a	438	231	1.5	0	0	6/8	4	1		i	e	v		i		i							m	1	1	0, -3, 1		0	0
78	76	147	76a	879/2	465/2	4.5	3/8	3/8	6/8	4	1		V6	e	v		V6		V		6					M	1	1	5, 2, 1		1	5
80	78	149	78a	444	237	3.0	0	0	6/8	4	1		i	e	v		i		i							m	1	1	0, -3, 1		0	0
81	79	150	79a	447	240	1.5	0	0	6/8	4	1		V7	e	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
81	79	150	79a	897/2	483/2	4.5	3/8	3/8	6/8	4	1		VI	e	v		VI		VI							M	1	1	-4, 0, -3		-4	-4
83	81	152	81a	453	246	3.0	0	0	6/8	4	1		vi.i	e	vi		i		i							m	1	1	0, -3, 1		0	0
84	82	153	82a	456	249	1.5	0	0	6/8	4	1		V7	e	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
84	82	153	82a	915/2	501/2	4.5	3/8	3/8	6/8	4	1		VI	e	vi		VI		VI							M	1	1	-4, 0, -3		-4	-4
86	84	155	84a	462	255	1.5	0	0	6/8	4	1		bIV.I64	e	bIV		I64		I		64					M	1	0	1, 0, 4		0	1
86	84	155	84a	927/2	513/2	6.0	3/8	3/8	6/8	4	1		V7	e	bIV		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
88	86	157	86a	939/2	525/2	1.5	3/8	3/8	6/8	4	1		I64	e	bIV		I64		I		64					M	1	0	1, 0, 4		0	1
89	87	158	87a	471	264	1.5	0	0	6/8	4	1		I	e	bIV		I		I							M	1	0	0, 4, 1		0	0
89	87	158	87a	945/2	531/2	2.0	3/8	3/8	6/8	4	1		V2/IV	e	bIV		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
90	88	159	88a	949/2	535/2	2.5	1/8	1/8	6/8	4	1		V7(9)/ii	e	bIV		V7(9)/ii		V		7	9	ii			Mm7	1	0	3, 7, 4, 1	-2	3	3
91	89	160	89a	477	270	3.0	0	0	6/8	4	1		ii64	e	bIV		ii64		ii		64					m	1	0	3, 2, -1		2	3
92	90	161	90a	480	273	1.5	0	0	6/8	4	1		ii64	e	bIV		ii64		ii		64					m	1	0	3, 2, -1		2	3
92	90	161	90a	963/2	549/2	1.5	3/8	3/8	6/8	4	1		V7(+2)/ii	e	bIV		V7(+2)/ii		V		7	+2	ii			Mm7	1	0	3, 7, 4, 1	-2	3	3
93	91	162	91a	483	276	6.0	0	0	6/8	4	1		ii64	e	bIV		ii64		ii		64					m	1	0	3, 2, -1		2	3
95	93	164	93a	489	282	6.0	0	0	6/8	4	1		bVII	e	bIV		bVII		bVII							M	1	0	-2, 2, -1		-2	-2
97	95	166	95a	495	288	6.0	0	0	6/8	4	1		v.V7	e	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
99	97	168	97a	501	294	1.5	0	0	6/8	4	1		V(64)	e	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
99	97	168	97a	1005/2	591/2	1.5	3/8	3/8	6/8	4	1		V7	e	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
100	98	169	98a	504	297	1.5	0	0	6/8	4	1		V(64)	e	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
100	98	169	98a	1011/2	597/2	1.5	3/8	3/8	6/8	4	1		V7(+2)	e	v		V7(+2)		V		7	+2				Mm7	1	1	1, 5, 2, -1	-4	1	1
101	99	170	99a	507	300	6.0	0	0	6/8	4	1		V(64)	e	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
103	101	172	101a	513	306	6.0	0	0	6/8	4	1		VI.V65/V	e	VI		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
105	103	174	103a	519	312	3.0	0	0	6/8	4	1		V2	e	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
106	104	175	104a	522	315	3.0	0	0	6/8	4	1		V43	e	VI		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
107	105	176	105a	525	318	3.0	0	0	6/8	4	1		V65	e	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
108	106	177	106a	528	321	3.0	0	0	6/8	4	1		V7	e	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
109	107	178	107a	531	324	1.5	0	0	6/8	4	1		I	e	VI		I		I							M	1	0	0, 4, 1		0	0
109	107	178	107a	1065/2	651/2	1.5	3/8	3/8	6/8	4	1		V	e	VI		V		V							M	1	0	1, 5, 2		1	1
110	108	179	108a	534	327	3.0	0	0	6/8	4	1		@none	e	VI		@none		@none							m	1	0				
111	109	180	109a	537	330	1.5	0	0	6/8	4	1		I	e	VI		I		I							M	1	0	0, 4, 1		0	0
111	109	180	109a	1077/2	663/2	3.0	3/8	3/8	6/8	4	1		V6	e	VI		V6		V		6					M	1	0	5, 2, 1		1	5
112	110	181	110a	1083/2	669/2	1.0	3/8	3/8	6/8	4	1		I6	e	VI		I6		I		6					M	1	0	4, 1, 0		0	4
112	110	181	110a	1085/2	671/2	0.5	5/8	5/8	6/8	4	1		iv.#viio65	e	iv		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
113	111	182	111a	543	336	1.5	0	0	6/8	4	1		i	e	iv		i		i							m	1	1	0, -3, 1		0	0
113	111	182	111a	1089/2	675/2	3.0	3/8	3/8	6/8	4	1		V	e	iv		V		V							M	1	1	1, 5, 2		1	1
114	112	183	112a	1095/2	681/2	1.5	3/8	3/8	6/8	4	1		i6	e	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
115	113	184	113a	549	342	1.5	0	0	6/8	4	1		i	e	iv		i		i							m	1	1	0, -3, 1		0	0
115	113	184	113a	1101/2	687/2	1.5	3/8	3/8	6/8	4	1		V6	e	iv		V6		V		6					M	1	1	5, 2, 1		1	5
116	114	185	114a	552	345	1.5	0	0	6/8	4	1		III	e	iv		III		III							M	1	1	-3, 1, -2		-3	-3
116	114	185	114a	1107/2	693/2	1.5	3/8	3/8	6/8	4	1		i	e	iv		i		i							m	1	1	0, -3, 1		0	0
117	115	186	115a	555	348	1.5	0	0	6/8	4	1		i[i	e	iv	i	i		i							m	1	1	0, -3, 1		0	0
117	115	186	115a	1113/2	699/2	1.5	3/8	3/8	6/8	4	1		#viio43	e	iv	i	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
