mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
71	67	125	67a	352	199	3.0	0	0	3/4	4	1		V65	G	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
72	68	126	68a	355	202	3.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
73	69	127	69a	358	205	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	70	128	70a	361	208	3.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
75	71	129	71a	364	211	3.0	0	0	3/4	4	1		V2	G	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
76	72	130	72a	367	214	3.0	0	0	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
77	73	131	73a	370	217	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	74	132	74a	373	220	2.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
78	74	132	74a	375	222	1.0	1/2	1/2	3/4	4	1		V65/V	G	IV		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
79	75	133	75a	376	223	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	76	134	76a	379	226	2.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
80	76	134	76a	381	228	1.0	1/2	1/2	3/4	4	1		V65/V	G	IV		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
81	77	135	77a	382	229	2.0	0	0	3/4	4	1		V(64)	G	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
81	77	135	77a	384	231	1.0	1/2	1/2	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	78	136	78a	385	232	1.0	0	0	3/4	4	1		I\\	G	IV		I		I						\\	M	0	0	0, 4, 1		0	0
82	78	136	78a	386	233	2.0	1/4	1/4	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
83	79	137	79a	388	235	2.0	0	0	3/4	4	1	1	I\\	G	IV		I		I						\\	M	0	0	0, 4, 1		0	0
55	51	138	79a	390	153	4.0	0	1/2	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
57	53	140	53b	394	157	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	54	141	54b	397	160	2.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
58	54	141	54b	399	162	1.0	1/2	1/2	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
59	55	142	55b	400	163	3.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
60	56	143	56b	403	166	3.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
61	57	144	57b	406	169	1.0	0	0	3/4	4	1		iv6	G	IV		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
61	57	144	57b	407	170	1.0	1/4	1/4	3/4	4	1		ii	G	IV		ii		ii							m	0	0	2, -1, 3		2	2
61	57	144	57b	408	171	1.0	1/2	1/2	3/4	4	1		V2	G	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
62	58	145	58b	409	172	1.0	0	0	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
62	58	145	58b	410	173	1.0	1/4	1/4	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
62	58	145	58b	411	174	1.0	1/2	1/2	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
63	59	146	59b	412	175	2.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
63	59	146	59b	414	177	1.0	1/2	1/2	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
64	60	147	60b	415	178	2.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
64	60	147	60b	417	180	1.0	1/2	1/2	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
65	61	148	61b	418	181	3.0	0	0	3/4	4	1		V\\	G	IV		V		V						\\	M	0	0	1, 5, 2		1	1
66	62	149	62b	421	184	2.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
66	62	149	62b	423	186	1.0	1/2	1/2	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	63	150	63b	424	187	3.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
68	64	151	64b	427	190	3.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
69	65	152	65b	430	193	3.0	0	0	3/4	4	1		V7/IV	G	IV		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
70	66	153	66b	433	196	3.0	0	0	3/4	4	1		IV	G	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
71	67	154	67b	436	199	3.0	0	0	3/4	4	1		V65	G	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
72	68	155	68b	439	202	3.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
73	69	156	69b	442	205	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	70	157	70b	445	208	3.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
75	71	158	71b	448	211	3.0	0	0	3/4	4	1		V2	G	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
76	72	159	72b	451	214	3.0	0	0	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
77	73	160	73b	454	217	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	74	161	74b	457	220	2.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
78	74	161	74b	459	222	1.0	1/2	1/2	3/4	4	1		V65/V	G	IV		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
79	75	162	75b	460	223	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	76	163	76b	463	226	2.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
80	76	163	76b	465	228	1.0	1/2	1/2	3/4	4	1		V65/V	G	IV		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
81	77	164	77b	466	229	2.0	0	0	3/4	4	1		V(64)	G	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
81	77	164	77b	468	231	1.0	1/2	1/2	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	78	165	78b	469	232	1.0	0	0	3/4	4	1		I\\	G	IV		I		I						\\	M	0	0	0, 4, 1		0	0
82	78	165	78b	470	233	2.0	1/4	1/4	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
84	79	166	79b	472	237	2.0	0	0	3/4	4	1	2	I\\	G	IV		I		I						\\	M	0	0	0, 4, 1		0	0
84	79	166	79b	474	239	4.0	1/2	1/2	3/4	4	1	2	I	G	IV		I		I							M	0	0	0, 4, 1		0	0
86	81	168	81a	478	243	3.0	0	0	3/4	4	1		IM2	G	IV		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
87	82	169	82a	481	246	3.0	0	0	3/4	4	1		vi7	G	IV		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
88	83	170	83a	484	249	3.0	0	0	3/4	4	1		I64	G	IV		I64		I		64					M	0	0	1, 0, 4		0	1
89	84	171	84a	487	252	3.0	0	0	3/4	4	1		V.viio	G	V		viio		vii	o						o	0	0	5, 2, -1		5	5
90	85	172	85a	490	255	3.0	0	0	3/4	4	1		vii%2(+2)	G	V		vii%2(+2)		vii	%	2	+2				%7	0	0	3, 5, 2, -1	0	5	3
91	86	173	86a	493	258	5.0	0	0	3/4	4	1		V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
