mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
174	173	174	173a	1019/2	1019/2	0.5	3/8	3/8	2/4	4	1		V/ii	A	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
175	174	175	174a	510	510	1.0	0	0	2/4	4	1		ii64	A	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
175	174	175	174a	511	511	1.0	1/4	1/4	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
176	175	176	175a	512	512	1.5	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
176	175	176	175a	1027/2	1027/2	1.0	3/8	3/8	2/4	4	1		V43/V	A	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
177	176	177	176a	1029/2	1029/2	1.5	1/8	1/8	2/4	4	1		V64\\	A	I		V64	V		64				\\	M	0	0	2, 1, 5		1	2
178	177	178	177a	516	516	4.0	0	0	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
180	179	180	179a	520	520	2.0	0	0	2/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
181	180	181	180a	522	522	1.0	0	0	2/4	4	1		V64/IV	A	I		V64/IV	V		64		IV			M	0	0	1, 0, 4		0	1
181	180	181	180a	523	523	1.0	1/4	1/4	2/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
182	181	182	181a	524	524	2.0	0	0	2/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
183	182	183	182a	526	526	1.5	0	0	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
183	182	183	182a	1055/2	1055/2	0.5	3/8	3/8	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
184	183	184	183a	528	528	1.0	0	0	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
184	183	184	183a	529	529	1.0	1/4	1/4	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
185	184	185	184a	530	530	1.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
185	184	185	184a	531	531	1.0	1/4	1/4	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
186	185	186	185a	532	532	1.0	0	0	2/4	4	1	1	I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
186	185	186	185a	533	533	1.0	1/4	1/4	2/4	4	1	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
178	177	187	177b	534	516	4.0	0	0	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
180	179	189	179b	538	520	2.0	0	0	2/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
181	180	190	180b	540	522	1.0	0	0	2/4	4	1		V64/IV	A	I		V64/IV	V		64		IV			M	0	0	1, 0, 4		0	1
181	180	190	180b	541	523	1.0	1/4	1/4	2/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
182	181	191	181b	542	524	2.0	0	0	2/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
183	182	192	182b	544	526	1.5	0	0	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
183	182	192	182b	1091/2	1055/2	0.5	3/8	3/8	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
184	183	193	183b	546	528	1.0	0	0	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
184	183	193	183b	547	529	1.0	1/4	1/4	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
185	184	194	184b	548	530	1.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
185	184	194	184b	549	531	1.0	1/4	1/4	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
187	185	195	185b	550	534	1.0	0	0	2/4	4	1	2	I	A	I		I	I							M	0	0	0, 4, 1		0	0
187	185	195	185b	551	535	2.0	1/4	1/4	2/4	4	1	2	V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
188	186	196	186a	553	537	3.0	1/4	1/4	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
188	186	196	186a	556	540	1.0	1	1	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
188	186	196	186a	557	541	2.0	5/4	5/4	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
188	186	196	186a	559	543	1.0	7/4	7/4	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
188	186	196	186a	560	544	2.0	2	2	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
189	187	197	187a	562	546	3.0	1/4	1/4	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
189	187	197	187a	565	549	1.0	1	1	9/4	4	1		#viio7/vii	A	I		#viio7/vii	#vii	o	7		vii			o7	0	0	10, 7, 4, 1		10	10
189	187	197	187a	566	550	2.0	5/4	5/4	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
189	187	197	187a	568	552	1.0	7/4	7/4	9/4	4	1		#viio7/vii	A	I		#viio7/vii	#vii	o	7		vii			o7	0	0	10, 7, 4, 1		10	10
189	187	197	187a	569	553	2.0	2	2	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
190	188	198	188a	571	555	3.0	1/4	1/4	9/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
190	188	198	188a	574	558	1.0	1	1	9/4	4	1		#viio65/ii	A	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
190	188	198	188a	575	559	2.0	5/4	5/4	9/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
190	188	198	188a	577	561	1.0	7/4	7/4	9/4	4	1		#viio65/ii	A	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
190	188	198	188a	578	562	2.0	2	2	9/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
191	189	199	189a	580	564	3.0	1/4	1/4	9/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
191	189	199	189a	583	567	1.0	1	1	9/4	4	1		#vio7/iii	A	I		#vio7/iii	#vi	o	7		iii			o7	0	0	7, 4, 1, -2		7	7
191	189	199	189a	584	568	2.0	5/4	5/4	9/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
191	189	199	189a	586	570	1.0	7/4	7/4	9/4	4	1		#viio7/iii	A	I		#viio7/iii	#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
191	189	199	189a	587	571	2.0	2	2	9/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
192	190	200	190a	589	573	8.0	1/4	1/4	9/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
193	191	201	191a	597	581	9.0	0	0	9/4	4	1		viio7/V	A	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
194	192	202	192a	606	590	3.0	0	0	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
194	192	202	192a	609	593	4.0	3/4	3/4	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
194	192	202	192a	613	597	1.0	7/4	7/4	9/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
194	192	202	192a	614	598	1.0	2	2	9/4	4	1		vii%7/V	A	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
195	193	203	193a	615	599	1.0	0	0	9/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
195	193	203	193a	616	600	1.0	1/4	1/4	9/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
195	193	203	193a	617	601	1.0	1/2	1/2	9/4	4	1		V(42#7)	A	I		V(42#7)	V			42#7				M	0	0	3, 0, 2	6	1	3
195	193	203	193a	618	602	3.0	3/4	3/4	9/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
195	193	203	193a	621	605	1.0	3/2	3/2	9/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
195	193	203	193a	622	606	1.0	7/4	7/4	9/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
195	193	203	193a	623	607	1.0	2	2	9/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
196	194	204	194a	624	608	1.0	0	0	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
196	194	204	194a	625	609	2.0	1/4	1/4	9/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
196	194	204	194a	627	611	1.0	3/4	3/4	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
196	194	204	194a	628	612	1.0	1	1	9/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
196	194	204	194a	629	613	2.0	5/4	5/4	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
196	194	204	194a	631	615	1.0	7/4	7/4	9/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
196	194	204	194a	632	616	2.0	2	2	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
197	195	205	195a	634	618	3.0	1/4	1/4	9/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
197	195	205	195a	637	621	1.0	1	1	9/4	4	1		#viio7/vii	A	I		#viio7/vii	#vii	o	7		vii			o7	0	0	10, 7, 4, 1		10	10
197	195	205	195a	638	622	2.0	5/4	5/4	9/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
197	195	205	195a	640	624	1.0	7/4	7/4	9/4	4	1		#viio7/vii	A	I		#viio7/vii	#vii	o	7		vii			o7	0	0	10, 7, 4, 1		10	10
197	195	205	195a	641	625	1.0	2	2	9/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
198	196	206	196a	642	626	1.0	0	0	9/4	4	1		V(6)	A	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
198	196	206	196a	643	627	2.0	1/4	1/4	9/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
198	196	206	196a	645	629	1.0	3/4	3/4	9/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
198	196	206	196a	646	630	1.0	1	1	9/4	4	1		V(6)	A	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
198	196	206	196a	647	631	2.0	5/4	5/4	9/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
198	196	206	196a	649	633	1.0	7/4	7/4	9/4	4	1		V(6)	A	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
198	196	206	196a	650	634	2.0	2	2	9/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
199	197	207	197a	652	636	2.0	1/4	1/4	9/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
199	197	207	197a	654	638	1.0	3/4	3/4	9/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
199	197	207	197a	655	639	1.0	1	1	9/4	4	1		#viio7/iii	A	I		#viio7/iii	#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
199	197	207	197a	656	640	2.0	5/4	5/4	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
199	197	207	197a	658	642	1.0	7/4	7/4	9/4	4	1		#viio7/iii	A	I		#viio7/iii	#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
199	197	207	197a	659	643	1.0	2	2	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
200	198	208	198a	660	644	9.0	0	0	9/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
201	199	209	199a	669	653	9.0	0	0	9/4	4	1		viio6/V	A	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
202	200	210	200a	678	662	3.0	0	0	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
202	200	210	200a	681	665	4.0	3/4	3/4	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
202	200	210	200a	685	669	1.0	7/4	7/4	9/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
202	200	210	200a	686	670	2.0	2	2	9/4	4	1		vii%7	A	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
203	201	211	201a	688	672	1.0	1/4	1/4	9/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
203	201	211	201a	689	673	1.0	1/2	1/2	9/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
203	201	211	201a	690	674	1.0	3/4	3/4	9/4	4	1		V64	A	I		V64	V		64					M	0	0	2, 1, 5		1	2
203	201	211	201a	691	675	1.0	1	1	9/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
203	201	211	201a	692	676	1.0	5/4	5/4	9/4	4	1		V43(2)/V	A	I		V43(2)/V	V		43	2	V			Mm7	0	0	3, 0, 4, 6		2	3
203	201	211	201a	693	677	1.0	3/2	3/2	9/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
203	201	211	201a	694	678	1.0	7/4	7/4	9/4	4	1		V43/V	A	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
203	201	211	201a	695	679	4.0	2	2	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
204	202	212	202a	699	683	3.0	3/4	3/4	9/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
204	202	212	202a	702	686	3.0	3/2	3/2	9/4	4	1		IV+64	A	I		IV+64	IV	+	64					+	0	0	7, -1, 3		-1	7
205	203	213	203a	705	689	4.0	0	0	9/4	4	1		IV+6	A	I		IV+6	IV	+	6					+	0	0	3, 7, -1		-1	3
205	203	213	203a	709	693	3.0	1	1	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
205	203	213	203a	712	696	1.0	7/4	7/4	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
205	203	213	203a	713	697	1.0	2	2	9/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
206	204	214	204a	714	698	1.0	0	0	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
206	204	214	204a	715	699	1.0	1/4	1/4	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
206	204	214	204a	716	700	1.0	1/2	1/2	9/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
206	204	214	204a	717	701	3.0	3/4	3/4	9/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
206	204	214	204a	720	704	3.0	3/2	3/2	9/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
207	205	215	205a	723	707	3.0	0	0	9/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
207	205	215	205a	726	710	1.0	3/4	3/4	9/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
207	205	215	205a	727	711	3.0	1	1	9/4	4	1		#viio2/ii	A	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
207	205	215	205a	730	714	1.0	7/4	7/4	9/4	4	1		ii64	A	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
207	205	215	205a	731	715	3.0	2	2	9/4	4	1		V7/ii	A	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
208	206	216	206a	734	718	3.0	1/2	1/2	9/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
208	206	216	206a	737	721	2.0	5/4	5/4	9/4	4	1		V(64)/vi	A	I		V(64)/vi	V			64	vi			M	0	0	4, 3, 0		4	4
208	206	216	206a	739	723	2.0	7/4	7/4	9/4	4	1		V7/vi	A	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
209	207	217	207a	741	725	1.0	0	0	9/4	4	1		IV(642)	A	I		IV(642)	IV			642				M	0	0	1, 5, 2		-1	1
209	207	217	207a	742	726	3.0	1/4	1/4	9/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
209	207	217	207a	745	729	1.0	1	1	9/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
209	207	217	207a	746	730	4.0	5/4	5/4	9/4	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
210	208	218	208a	750	734	2.0	0	0	9/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
210	208	218	208a	752	736	1.0	1/2	1/2	9/4	4	1		ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
210	208	218	208a	753	737	1.0	3/4	3/4	9/4	4	1		V[V(764)	A	I	V	V(764)	V			764				M	0	0	1, 0, 4	-1	1	1
210	208	218	208a	754	738	1.0	1	1	9/4	4	1		V(64)	A	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
210	208	218	208a	755	739	1.0	5/4	5/4	9/4	4	1		iv64/V	A	I	V	iv64/V	iv		64		V			m	0	0	1, 0, -3		0	1
210	208	218	208a	756	740	1.0	3/2	3/2	9/4	4	1		viio7/V	A	I	V	viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
210	208	218	208a	757	741	3.0	7/4	7/4	9/4	4	1		V7]	A	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
211	209	219	209a	760	744	4.0	1/4	1/4	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
211	209	219	209a	764	748	1.0	5/4	5/4	9/4	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
211	209	219	209a	765	749	1.0	3/2	3/2	9/4	4	1		V64	A	I		V64	V		64					M	0	0	2, 1, 5		1	2
211	209	219	209a	766	750	1.0	7/4	7/4	9/4	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
211	209	219	209a	767	751	4.0	2	2	9/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
212	210	220	210a	771	755	3.0	3/4	3/4	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
212	210	220	210a	774	758	1.0	3/2	3/2	9/4	4	1		V(4)/ii	A	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
212	210	220	210a	775	759	3.0	7/4	7/4	9/4	4	1		V/ii	A	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
213	211	221	211a	778	762	1.0	1/4	1/4	9/4	4	1		V+/ii	A	I		V+/ii	V	+			ii			+	0	0	3, 7, 11		3	3
213	211	221	211a	779	763	1.0	1/2	1/2	9/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
213	211	221	211a	780	764	1.0	3/4	3/4	9/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
213	211	221	211a	781	765	1.0	1	1	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
213	211	221	211a	782	766	1.0	5/4	5/4	9/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
213	211	221	211a	783	767	1.0	3/2	3/2	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
213	211	221	211a	784	768	1.0	7/4	7/4	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
213	211	221	211a	785	769	1.0	2	2	9/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
214	212	222	212a	786	770	1.0	0	0	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
214	212	222	212a	787	771	1.0	1/4	1/4	9/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
214	212	222	212a	788	772	1.0	1/2	1/2	9/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
214	212	222	212a	789	773	6.0	3/4	3/4	9/4	4	1		@none	A	I		@none	@none							m	0	0				
215	213	223	213a	795	779	4.0	0	0	9/4	4	1		V7/ii	A	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
215	213	223	213a	799	783	1.0	1	1	9/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
215	213	223	213a	800	784	1.0	5/4	5/4	9/4	4	1		ii64	A	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
215	213	223	213a	801	785	1.0	3/2	3/2	9/4	4	1		ii64	A	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
215	213	223	213a	802	786	2.0	7/4	7/4	9/4	4	1		V7/ii	A	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
216	214	224	214a	804	788	1.0	0	0	9/4	4	1		V65/ii	A	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
216	214	224	214a	805	789	4.0	1/4	1/4	9/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
216	214	224	214a	809	793	2.0	5/4	5/4	9/4	4	1		V(764)/vi	A	I		V(764)/vi	V			764	vi			M	0	0	4, 3, 0	2	4	4
216	214	224	214a	811	795	1.0	7/4	7/4	9/4	4	1		V/vi	A	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
216	214	224	214a	812	796	2.0	2	2	9/4	4	1		#viio65/vi	A	I		#viio65/vi	#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
217	215	225	215a	814	798	1.0	1/4	1/4	9/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
217	215	225	215a	815	799	1.0	1/2	1/2	9/4	4	1		vi2	A	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
217	215	225	215a	816	800	5.0	3/4	3/4	9/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
217	215	225	215a	821	805	1.0	2	2	9/4	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
218	216	226	216a	822	806	1.0	0	0	9/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
218	216	226	216a	823	807	1.0	1/4	1/4	9/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
218	216	226	216a	824	808	1.0	1/2	1/2	9/4	4	1		ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
218	216	226	216a	825	809	1.0	3/4	3/4	9/4	4	1		I64(7)	A	I		I64(7)	I		64	7				M	0	0	1, 5, 4		0	1
218	216	226	216a	826	810	1.0	1	1	9/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
218	216	226	216a	827	811	1.0	5/4	5/4	9/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
218	216	226	216a	828	812	1.0	3/2	3/2	9/4	4	1		viio65/V	A	I		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
218	216	226	216a	829	813	1.0	7/4	7/4	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
218	216	226	216a	830	814	1.0	2	2	9/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
219	217	227	217a	831	815	1.0	0	0	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
219	217	227	217a	832	816	1.0	1/4	1/4	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
219	217	227	217a	833	817	1.0	1/2	1/2	9/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
219	217	227	217a	834	818	1.0	3/4	3/4	9/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
219	217	227	217a	835	819	1.0	1	1	9/4	4	1		v	A	I		v	v							m	0	0	1, -2, 2		1	1
219	217	227	217a	836	820	1.0	5/4	5/4	9/4	4	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
219	217	227	217a	837	821	1.0	3/2	3/2	9/4	4	1		V65(4)	A	I		V65(4)	V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
219	217	227	217a	838	822	1.0	7/4	7/4	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
219	217	227	217a	839	823	1.0	2	2	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
220	218	228	218a	840	824	2.0	0	0	9/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
220	218	228	218a	842	826	1.0	1/2	1/2	9/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
220	218	228	218a	843	827	2.0	3/4	3/4	9/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
220	218	228	218a	845	829	1.0	5/4	5/4	9/4	4	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
220	218	228	218a	846	830	1.0	3/2	3/2	9/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
220	218	228	218a	847	831	1.0	7/4	7/4	9/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
220	218	228	218a	848	832	1.0	2	2	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
221	219	229	219a	849	833	9.0	0	0	9/4	4	1		V65/V	A	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
222	220	230	220a	858	842	7.0	0	0	9/4	4	1		V7(4)	A	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
222	220	230	220a	865	849	1.0	7/4	7/4	9/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
222	220	230	220a	866	850	1.0	2	2	9/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
223	221	231	221a	867	851	3.0	0	0	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
223	221	231	221a	870	854	9.0	3/4	3/4	9/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
