mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
162	153	227	153a	857	1239/2	1.0	0	0	2/2	4	1		V\\	c	i		V		V						\\	M	1	1	1, 5, 2		1	1
162	153	227	153a	858	1241/2	1.0	1/4	1/4	2/2	4	1		V[V	c	i	V	V		V							M	1	1	1, 5, 2		1	1
162	153	227	153a	859	1243/2	2.0	1/2	1/2	2/2	4	1		#viio7	c	i	V	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
163	154	228	154a	861	1247/2	1.0	0	0	2/2	4	1		VI6	c	i	V	VI6		VI		6					M	1	1	0, -3, -4		-4	0
163	154	228	154a	862	1249/2	1.0	1/4	1/4	2/2	4	1		i6	c	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
163	154	228	154a	863	1251/2	1.0	1/2	1/2	2/2	4	1		#viio6	c	i	V	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
163	154	228	154a	864	1253/2	1.0	3/4	3/4	2/2	4	1		viio43/V	c	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
164	155	229	155a	865	1255/2	2.0	0	0	2/2	4	1		V6	c	i	V	V6		V		6					M	1	1	5, 2, 1		1	5
164	155	229	155a	867	1259/2	2.0	1/2	1/2	2/2	4	1		#viio7	c	i	V	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
165	156	230	156a	869	1263/2	1.0	0	0	2/2	4	1		VI6	c	i	V	VI6		VI		6					M	1	1	0, -3, -4		-4	0
165	156	230	156a	870	1265/2	1.0	1/4	1/4	2/2	4	1		i6	c	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
165	156	230	156a	871	1267/2	1.0	1/2	1/2	2/2	4	1		viio6	c	i	V	viio6		vii	o	6					o	1	1	-5, -8, -2		-2	-5
165	156	230	156a	872	1269/2	1.0	3/4	3/4	2/2	4	1		viio43/V	c	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
166	157	231	157a	873	1271/2	1.0	0	0	2/2	4	1		V]	c	i	V	V		V							M	1	1	1, 5, 2		1	1
166	157	231	157a	874	1273/2	1.0	1/4	1/4	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
166	157	231	157a	875	1275/2	6.0	1/2	1/2	2/2	4	1		#viio2	c	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
168	159	233	159a	881	1287/2	2.0	0	0	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
168	159	233	159a	883	1291/2	14.0	1/2	1/2	2/2	4	1		#viio7\\	c	i		#viio7		#vii	o	7				\\	o7	1	1	5, 2, -1, -4		5	5
172	163	237	163a	897	1319/2	8.0	0	0	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
174	165	239	165a	905	1335/2	1.0	0	0	2/2	4	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
174	165	239	165a	906	1337/2	1.0	1/4	1/4	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
174	165	239	165a	907	1339/2	1.0	1/2	1/2	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
174	165	239	165a	908	1341/2	1.0	3/4	3/4	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
175	166	240	166a	909	1343/2	4.0	0	0	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
176	167	241	167a	913	1351/2	4.0	0	0	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
177	168	242	168a	917	1359/2	2.0	0	0	2/2	4	1		v.iv	c	v		iv		iv							m	1	1	-1, -4, 0		-1	-1
177	168	242	168a	919	1363/2	2.0	1/2	1/2	2/2	4	1		viio7/V	c	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
178	169	243	169a	921	1367/2	1.0	0	0	2/2	4	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
178	169	243	169a	922	1369/2	1.0	1/4	1/4	2/2	4	1		Ger6	c	v		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
178	169	243	169a	923	1371/2	1.0	1/2	1/2	2/2	4	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
178	169	243	169a	924	1373/2	1.0	3/4	3/4	2/2	4	1		V	c	v		V		V							M	1	1	1, 5, 2		1	1
179	170	244	170a	925	1375/2	4.0	0	0	2/2	4	1		i\\	c	v		i		i						\\	m	1	1	0, -3, 1		0	0
180	171	245	171a	929	1383/2	3.0	0	0	2/2	4	1		i.V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
180	171	245	171a	932	1389/2	1.0	3/4	3/4	2/2	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
181	172	246	172a	933	1391/2	3.0	0	0	2/2	4	1		V7/III	c	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
181	172	246	172a	936	1397/2	1.0	3/4	3/4	2/2	4	1		III	c	i		III		III							M	1	1	-3, 1, -2		-3	-3
182	173	247	173a	937	1399/2	2.0	0	0	2/2	4	1		iv6(2)	c	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1	-4
182	173	247	173a	939	1403/2	1.0	1/2	1/2	2/2	4	1		ii%43	c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
182	173	247	173a	940	1405/2	1.0	3/4	3/4	2/2	4	1		It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
183	174	248	174a	941	1407/2	4.0	0	0	2/2	4	1		V\\	c	i		V		V						\\	M	1	1	1, 5, 2		1	1
184	175	249	175a	945	1415/2	5.0	0	0	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
185	176	250	176a	950	1425/2	1.0	1/4	1/4	2/2	4	1		V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
185	176	250	176a	951	1427/2	1.0	1/2	1/2	2/2	4	1		iv65	c	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
185	176	250	176a	952	1429/2	1.0	3/4	3/4	2/2	4	1		V64/iv	c	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
186	177	251	177a	953	1431/2	1.0	0	0	2/2	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
186	177	251	177a	954	1433/2	1.0	1/4	1/4	2/2	4	1		It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
186	177	251	177a	955	1435/2	1.0	1/2	1/2	2/2	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
186	177	251	177a	956	1437/2	1.0	3/4	3/4	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
187	178	252	178a	957	1439/2	3.0	0	0	2/2	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
187	178	252	178a	960	1445/2	1.0	3/4	3/4	2/2	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
188	179	253	179a	961	1447/2	3.0	0	0	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
188	179	253	179a	964	1453/2	1.0	3/4	3/4	2/2	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
189	180	254	180a	965	1455/2	3.0	0	0	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
189	180	254	180a	968	1461/2	1.0	3/4	3/4	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
190	181	255	181a	969	1463/2	1.0	0	0	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
190	181	255	181a	970	1465/2	1.0	1/4	1/4	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
190	181	255	181a	971	1467/2	1.0	1/2	1/2	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
190	181	255	181a	972	1469/2	1.0	3/4	3/4	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
191	182	256	182a	973	1471/2	2.0	0	0	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
191	182	256	182a	975	1475/2	2.0	1/2	1/2	2/2	4	1		V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
192	183	257	183a	977	1479/2	2.0	0	0	2/2	4	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
192	183	257	183a	979	1483/2	2.0	1/2	1/2	2/2	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
193	184	258	184a	981	1487/2	4.0	0	0	2/2	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
194	185	259	185a	985	1495/2	4.0	0	0	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
195	186	260	186a	989	1503/2	2.0	0	0	2/2	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
195	186	260	186a	991	1507/2	2.0	1/2	1/2	2/2	4	1		V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
196	187	261	187a	993	1511/2	2.0	0	0	2/2	4	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
196	187	261	187a	995	1515/2	2.0	1/2	1/2	2/2	4	1		i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
197	188	262	188a	997	1519/2	2.0	0	0	2/2	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
197	188	262	188a	999	1523/2	2.0	1/2	1/2	2/2	4	1		iv7	c	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
198	189	263	189a	1001	1527/2	4.0	0	0	2/2	4	1		Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
199	190	264	190a	1005	1535/2	4.0	0	0	2/2	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
200	191	265	191a	1009	1543/2	4.0	0	0	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
201	192	266	192a	1013	1551/2	3.0	0	0	2/2	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
201	192	266	192a	1016	1557/2	1.0	3/4	3/4	2/2	4	1		i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
202	193	267	193a	1017	1559/2	3.0	0	0	2/2	4	1		V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
202	193	267	193a	1020	1565/2	1.0	3/4	3/4	2/2	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
203	194	268	194a	1021	1567/2	3.0	0	0	2/2	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
203	194	268	194a	1024	1573/2	1.0	3/4	3/4	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
204	195	269	195a	1025	1575/2	1.0	0	0	2/2	4	1		ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
204	195	269	195a	1026	1577/2	1.0	1/4	1/4	2/2	4	1		ii%7	c	i		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
204	195	269	195a	1027	1579/2	1.0	1/2	1/2	2/2	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
204	195	269	195a	1028	1581/2	1.0	3/4	3/4	2/2	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
205	196	270	196a	1029	1583/2	4.0	0	0	2/2	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
206	197	271	197a	1033	1591/2	1.0	0	0	2/2	4	1		V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
206	197	271	197a	1034	1593/2	1.0	1/4	1/4	2/2	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
206	197	271	197a	1035	1595/2	1.0	1/2	1/2	2/2	4	1		V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
206	197	271	197a	1036	1597/2	1.0	3/4	3/4	2/2	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
207	198	272	198a	1037	1599/2	8.0	0	0	2/2	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
209	200	274	200a	1045	1615/2	8.0	0	0	2/2	4	1		ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
211	202	276	202a	1053	1631/2	4.0	0	0	2/2	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
212	203	277	203a	1057	1639/2	4.0	0	0	2/2	4	1		V7\\	c	i		V7		V		7				\\	Mm7	1	1	1, 5, 2, -1		1	1
213	204	278	204a	1061	1647/2	4.0	0	0	2/2	4	1		I[I	c	i	I	I		I							M	1	1	0, 4, 1		0	0
214	205	279	205a	1065	1655/2	1.0	0	0	2/2	4	1		iv	c	i	I	iv		iv							m	1	1	-1, -4, 0		-1	-1
214	205	279	205a	1066	1657/2	1.0	1/4	1/4	2/2	4	1		I	c	i	I	I		I							M	1	1	0, 4, 1		0	0
214	205	279	205a	1067	1659/2	1.0	1/2	1/2	2/2	4	1		iv	c	i	I	iv		iv							m	1	1	-1, -4, 0		-1	-1
214	205	279	205a	1068	1661/2	5.0	3/4	3/4	2/2	4	1		I	c	i	I	I		I							M	1	1	0, 4, 1		0	0
216	207	281	207a	1073	1671/2	1.0	0	0	2/2	4	1		iv	c	i	I	iv		iv							m	1	1	-1, -4, 0		-1	-1
216	207	281	207a	1074	1673/2	1.0	1/4	1/4	2/2	4	1		I	c	i	I	I		I							M	1	1	0, 4, 1		0	0
216	207	281	207a	1075	1675/2	1.0	1/2	1/2	2/2	4	1		iv	c	i	I	iv		iv							m	1	1	-1, -4, 0		-1	-1
216	207	281	207a	1076	1677/2	17.0	3/4	3/4	2/2	4	1		I	c	i	I	I		I							M	1	1	0, 4, 1		0	0
221	212	286	212a	1093	1711/2	4.0	0	0	2/2	4	1		I]	c	i	I	I		I							M	1	1	0, 4, 1		0	0
222	213	287	213a	1097	1719/2	12.0	0	0	2/2	4	1		I	c	i		I		I							M	1	1	0, 4, 1		0	0
225	216	290	216a	1109	1743/2	7.0	0	0	2/2	4	1		I\\	c	i		I		I						\\	M	1	1	0, 4, 1		0	0
