mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
41	41	41	41a	162	162	0.5	1/2	1/2	4/4	4	1	IV	Db	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
41	41	41	41a	325/2	325/2	0.5	5/8	5/8	4/4	4	1	viio64	Db	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
41	41	41	41a	163	163	0.5	3/4	3/4	4/4	4	1	IV6	Db	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
41	41	41	41a	327/2	327/2	0.5	7/8	7/8	4/4	4	1	V65	Db	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	42	42	42a	164	164	0.5	0	0	4/4	4	1	V7/ii	Db	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
42	42	42	42a	329/2	329/2	0.25	1/8	1/8	4/4	4	1	vii%7/V	Db	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
42	42	42	42a	659/4	659/4	0.25	3/16	3/16	4/4	4	1	V6	Db	I		V6	V		6					M	0	0	5, 2, 1		1	5
42	42	42	42a	165	165	0.5	1/4	1/4	4/4	4	1	iii	Db	I		iii	iii							m	0	0	4, 1, 5		4	4
42	42	42	42a	331/2	331/2	0.5	3/8	3/8	4/4	4	1	I64	Db	I		I64	I		64					M	0	0	1, 0, 4		0	1
42	42	42	42a	166	166	0.5	1/2	1/2	4/4	4	1	vi	Db	I		vi	vi							m	0	0	3, 0, 4		3	3
42	42	42	42a	333/2	333/2	1.0	5/8	5/8	4/4	4	1	V65/V	Db	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
42	42	42	42a	335/2	335/2	0.5	7/8	7/8	4/4	4	1	V	Db	I		V	V							M	0	0	1, 5, 2		1	1
43	43	43	43a	168	168	0.5	0	0	4/4	4	1	V.ii7	Db	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
43	43	43	43a	337/2	337/2	0.25	1/8	1/8	4/4	4	1	vii%7	Db	V		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
43	43	43	43a	675/4	675/4	0.75	3/16	3/16	4/4	4	1	I6	Db	V		I6	I		6					M	0	0	4, 1, 0		0	4
43	43	43	43a	339/2	339/2	0.5	3/8	3/8	4/4	4	1	I64	Db	V		I64	I		64					M	0	0	1, 0, 4		0	1
43	43	43	43a	170	170	0.5	1/2	1/2	4/4	4	1	ii65	Db	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
43	43	43	43a	341/2	341/2	0.5	5/8	5/8	4/4	4	1	V	Db	V		V	V							M	0	0	1, 5, 2		1	1
43	43	43	43a	171	171	0.5	3/4	3/4	4/4	4	1	i	Db	V		i	i							m	0	0	0, -3, 1		0	0
43	43	43	43a	343/2	343/2	0.5	7/8	7/8	4/4	4	1	V6/V	Db	V		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
44	44	44	44a	172	172	0.5	0	0	4/4	4	1	I.ii	Db	I		ii	ii							m	0	0	2, -1, 3		2	2
44	44	44	44a	345/2	345/2	0.5	1/8	1/8	4/4	4	1	V6	Db	I		V6	V		6					M	0	0	5, 2, 1		1	5
44	44	44	44a	173	173	1.0	1/4	1/4	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
44	44	44	44a	174	174	0.5	1/2	1/2	4/4	4	1	ii6	Db	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
44	44	44	44a	349/2	349/2	0.5	5/8	5/8	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	44	44a	175	175	1.0	3/4	3/4	4/4	4	1	I\\	Db	I		I	I						\\	M	0	0	0, 4, 1		0	0
45	45	45	45a	176	176	0.5	0	0	4/4	4	1	V.ii	Db	V		ii	ii							m	0	0	2, -1, 3		2	2
45	45	45	45a	353/2	353/2	0.5	1/8	1/8	4/4	4	1	V	Db	V		V	V							M	0	0	1, 5, 2		1	1
45	45	45	45a	177	177	1.0	1/4	1/4	4/4	4	1	I	Db	V		I	I							M	0	0	0, 4, 1		0	0
45	45	45	45a	178	178	1.0	1/2	1/2	4/4	4	1	V	Db	V		V	V							M	0	0	1, 5, 2		1	1
45	45	45	45a	179	179	1.0	3/4	3/4	4/4	4	1	I.V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	46	46	46a	180	180	1.0	0	0	4/4	4	1	I64	Db	I		I64	I		64					M	0	0	1, 0, 4		0	1
46	46	46	46a	181	181	1.0	1/4	1/4	4/4	4	1	I6	Db	I		I6	I		6					M	0	0	4, 1, 0		0	4
46	46	46	46a	182	182	0.5	1/2	1/2	4/4	4	1	V2	Db	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
46	46	46	46a	365/2	365/2	0.5	5/8	5/8	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	46	46	46a	183	183	3.0	3/4	3/4	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
47	47	47	47a	186	186	1.0	1/2	1/2	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	47	47	47a	187	187	1.0	3/4	3/4	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
48	48	48	48a	188	188	1.0	0	0	4/4	4	1	V43/ii	Db	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
48	48	48	48a	189	189	1.0	1/4	1/4	4/4	4	1	ii	Db	I		ii	ii							m	0	0	2, -1, 3		2	2
48	48	48	48a	190	190	2.0	1/2	1/2	4/4	4	1	V65/IV	Db	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
49	49	49	49a	192	192	2.0	0	0	4/4	4	1	@none	Db	I		@none	@none							m	0	0				
49	49	49	49a	194	194	1.0	1/2	1/2	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	49	49a	195	195	1.0	3/4	3/4	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
50	50	50	50a	196	196	1.0	0	0	4/4	4	1	ii6	Db	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
50	50	50	50a	197	197	1.0	1/4	1/4	4/4	4	1	I6	Db	I		I6	I		6					M	0	0	4, 1, 0		0	4
50	50	50	50a	198	198	0.5	1/2	1/2	4/4	4	1	IV	Db	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
50	50	50	50a	397/2	397/2	0.5	5/8	5/8	4/4	4	1	V	Db	I		V	V							M	0	0	1, 5, 2		1	1
50	50	50	50a	199	199	0.5	3/4	3/4	4/4	4	1	I6	Db	I		I6	I		6					M	0	0	4, 1, 0		0	4
50	50	50	50a	399/2	399/2	0.5	7/8	7/8	4/4	4	1	I64	Db	I		I64	I		64					M	0	0	1, 0, 4		0	1
51	51	51	51a	200	200	0.5	0	0	4/4	4	1	ii6	Db	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
51	51	51	51a	401/2	401/2	0.5	1/8	1/8	4/4	4	1	V65	Db	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
51	51	51	51a	201	201	0.5	1/4	1/4	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
51	51	51	51a	403/2	403/2	0.5	3/8	3/8	4/4	4	1	I6	Db	I		I6	I		6					M	0	0	4, 1, 0		0	4
51	51	51	51a	202	202	0.5	1/2	1/2	4/4	4	1	ii	Db	I		ii	ii							m	0	0	2, -1, 3		2	2
51	51	51	51a	405/2	405/2	0.5	5/8	5/8	4/4	4	1	V6	Db	I		V6	V		6					M	0	0	5, 2, 1		1	5
51	51	51	51a	203	203	0.5	3/4	3/4	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
51	51	51	51a	407/2	407/2	0.5	7/8	7/8	4/4	4	1	I64	Db	I		I64	I		64					M	0	0	1, 0, 4		0	1
52	52	52	52a	204	204	0.5	0	0	4/4	4	1	ii	Db	I		ii	ii							m	0	0	2, -1, 3		2	2
52	52	52	52a	409/2	409/2	0.5	1/8	1/8	4/4	4	1	V43	Db	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
52	52	52	52a	205	205	0.5	1/4	1/4	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
52	52	52	52a	411/2	411/2	2.5	3/8	3/8	4/4	4	1	V6/vi	Db	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
53	53	53	53a	208	208	1.0	0	0	4/4	4	1	VI.V7	Db	VI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	53	53a	209	209	1.0	1/4	1/4	4/4	4	1	I	Db	VI		I	I							M	0	0	0, 4, 1		0	0
53	53	53	53a	210	210	1.0	1/2	1/2	4/4	4	1	V43	Db	VI		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
53	53	53	53a	211	211	0.25	3/4	3/4	4/4	4	1	I6	Db	VI		I6	I		6					M	0	0	4, 1, 0		0	4
53	53	53	53a	845/4	845/4	0.25	13/16	13/16	4/4	4	1	IV6	Db	VI		IV6	IV		6					M	0	0	3, 0, -1		-1	3
53	53	53	53a	423/2	423/2	0.25	7/8	7/8	4/4	4	1	V7	Db	VI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	53	53a	847/4	847/4	0.25	15/16	15/16	4/4	4	1	V65	Db	VI		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
54	54	54	54a	212	212	0.25	0	0	4/4	4	1	I	Db	VI		I	I							M	0	0	0, 4, 1		0	0
54	54	54	54a	849/4	849/4	0.25	1/16	1/16	4/4	4	1	viio6	Db	VI		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
54	54	54	54a	425/2	425/2	0.25	1/8	1/8	4/4	4	1	I6	Db	VI		I6	I		6					M	0	0	4, 1, 0		0	4
54	54	54	54a	851/4	851/4	0.25	3/16	3/16	4/4	4	1	viio43	Db	VI		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
54	54	54	54a	213	213	0.25	1/4	1/4	4/4	4	1	viio7(b4)/ii	Db	VI		viio7(b4)/ii	vii	o	7	b4	ii			o7	0	0	0, -8, -6, -9		0	0
54	54	54	54a	853/4	853/4	0.25	5/16	5/16	4/4	4	1	V65/V	Db	VI		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
54	54	54	54a	427/2	427/2	0.25	3/8	3/8	4/4	4	1	V(64)	Db	VI		V(64)	V			64				M	0	0	1, 0, 4		1	1
54	54	54	54a	855/4	855/4	0.25	7/16	7/16	4/4	4	1	V	Db	VI		V	V							M	0	0	1, 5, 2		1	1
54	54	54	54a	214	214	2.0	1/2	1/2	4/4	4	1	V(+b9)	Db	VI		V(+b9)	V			+b9				M	0	0	1, 5, 2	-4	1	1
55	55	55	55a	216	216	2.0	0	0	4/4	4	1	V	Db	VI		V	V							M	0	0	1, 5, 2		1	1
55	55	55	55a	218	218	2.0	1/2	1/2	4/4	4	1	V7/V	Db	VI		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
56	56	56	56a	220	220	2.0	0	0	4/4	4	1	V	Db	VI		V	V							M	0	0	1, 5, 2		1	1
56	56	56	56a	222	222	1.0	1/2	1/2	4/4	4	1	V(64)	Db	VI		V(64)	V			64				M	0	0	1, 0, 4		1	1
56	56	56	56a	223	223	1.0	3/4	3/4	4/4	4	1	V7	Db	VI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	57	57	57a	224	224	1.0	0	0	4/4	4	1	I	Db	VI		I	I							M	0	0	0, 4, 1		0	0
57	57	57	57a	225	225	1.0	1/4	1/4	4/4	4	1	I6	Db	VI		I6	I		6					M	0	0	4, 1, 0		0	4
57	57	57	57a	226	226	0.5	1/2	1/2	4/4	4	1	V43	Db	VI		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
57	57	57	57a	453/2	453/2	0.5	5/8	5/8	4/4	4	1	I6	Db	VI		I6	I		6					M	0	0	4, 1, 0		0	4
57	57	57	57a	227	227	0.5	3/4	3/4	4/4	4	1	V2	Db	VI		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
57	57	57	57a	455/2	455/2	0.5	7/8	7/8	4/4	4	1	I6	Db	VI		I6	I		6					M	0	0	4, 1, 0		0	4
58	58	58	58a	228	228	1.0	0	0	4/4	4	1	vi.iv	Db	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
58	58	58	58a	229	229	1.0	1/4	1/4	4/4	4	1	iv6	Db	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
59	58	59	58a	230	230	0.5	0	1/2	4/4	4	1	iv6	Db	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
59	58	59	58a	461/2	461/2	0.5	1/8	5/8	4/4	4	1	V7/III	Db	vi		V7/III	V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
59	58	59	58a	231	231	0.875	1/4	3/4	4/4	4	1	iv64	Db	vi		iv64	iv		64					m	0	1	0, -1, -4		-1	0
59	58	59	58a	1855/8	1855/8	0.125	15/32	31/32	4/4	4	1	i	Db	vi		i	i							m	0	1	0, -3, 1		0	0
60	59	60	59a	232	232	1.0	0	0	4/4	4	1	I.V(64)	Db	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
60	59	60	59a	233	233	1.0	1/4	1/4	4/4	4	1	V	Db	I		V	V							M	0	0	1, 5, 2		1	1
60	59	60	59a	234	234	1.0	1/2	1/2	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
60	59	60	59a	235	235	1.0	3/4	3/4	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	60	61	60a	236	236	1.0	0	0	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
61	60	61	60a	237	237	1.0	1/4	1/4	4/4	4	1	V2	Db	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
61	60	61	60a	238	238	0.5	1/2	1/2	4/4	4	1	I6	Db	I		I6	I		6					M	0	0	4, 1, 0		0	4
61	60	61	60a	477/2	477/2	0.5	5/8	5/8	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	60	61	60a	239	239	0.25	3/4	3/4	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
61	60	61	60a	957/4	957/4	0.25	13/16	13/16	4/4	4	1	vi6	Db	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
61	60	61	60a	479/2	479/2	0.5	7/8	7/8	4/4	4	1	V43	Db	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
62	61	62	61a	240	240	1.0	0	0	4/4	4	1	I6	Db	I		I6	I		6					M	0	0	4, 1, 0		0	4
62	61	62	61a	241	241	1.0	1/4	1/4	4/4	4	1	IV	Db	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
62	61	62	61a	242	242	1.0	1/2	1/2	4/4	4	1	I6	Db	I		I6	I		6					M	0	0	4, 1, 0		0	4
62	61	62	61a	243	243	1.0	3/4	3/4	4/4	4	1	V43	Db	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
63	62	63	62a	244	244	1.0	0	0	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
63	62	63	62a	245	245	1.0	1/4	1/4	4/4	4	1	IV	Db	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
63	62	63	62a	246	246	1.0	1/2	1/2	4/4	4	1	V(64)	Db	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
63	62	63	62a	247	247	1.0	3/4	3/4	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	63	64	63a	248	248	0.5	0	0	4/4	4	1	I\\	Db	I		I	I						\\	M	0	0	0, 4, 1		0	0
64	63	64	63a	497/2	497/2	0.5	1/8	1/8	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
64	63	64	63a	249	249	1.0	1/4	1/4	4/4	4	1	V43/IV	Db	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
64	63	64	63a	250	250	0.5	1/2	1/2	4/4	4	1	IV.I	Db	IV		I	I							M	0	0	0, 4, 1		0	0
64	63	64	63a	501/2	501/2	0.5	5/8	5/8	4/4	4	1	V7	Db	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	63	64	63a	251	251	0.5	3/4	3/4	4/4	4	1	I	Db	IV		I	I							M	0	0	0, 4, 1		0	0
64	63	64	63a	503/2	503/2	0.5	7/8	7/8	4/4	4	1	V7	Db	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	64	65	64a	252	252	1.0	0	0	4/4	4	1	I	Db	IV		I	I							M	0	0	0, 4, 1		0	0
65	64	65	64a	253	253	1.0	1/4	1/4	4/4	4	1	IV	Db	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
65	64	65	64a	254	254	1.0	1/2	1/2	4/4	4	1	I6	Db	IV		I6	I		6					M	0	0	4, 1, 0		0	4
65	64	65	64a	255	255	1.0	3/4	3/4	4/4	4	1	V43	Db	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
66	65	66	65a	256	256	1.0	0	0	4/4	4	1	I	Db	IV		I	I							M	0	0	0, 4, 1		0	0
66	65	66	65a	257	257	1.0	1/4	1/4	4/4	4	1	IV	Db	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
66	65	66	65a	258	258	1.0	1/2	1/2	4/4	4	1	V(64)	Db	IV		V(64)	V			64				M	0	0	1, 0, 4		1	1
66	65	66	65a	259	259	1.0	3/4	3/4	4/4	4	1	V\\	Db	IV		V	V						\\	M	0	0	1, 5, 2		1	1
67	66	67	66a	260	260	2.5	0	0	4/4	4	1	@none	Db	IV		@none	@none							m	0	0				
68	67	68	67a	525/2	525/2	1.0	0	0	4/4	4	1	IV	Db	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
68	67	68	67a	527/2	527/2	1.0	1/4	1/4	4/4	4	1	I	Db	IV		I	I							M	0	0	0, 4, 1		0	0
68	67	68	67a	529/2	529/2	0.5	1/2	1/2	4/4	4	1	IV	Db	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
68	67	68	67a	265	265	0.5	5/8	5/8	4/4	4	1	V6	Db	IV		V6	V		6					M	0	0	5, 2, 1		1	5
68	67	68	67a	531/2	531/2	0.5	3/4	3/4	4/4	4	1	vi	Db	IV		vi	vi							m	0	0	3, 0, 4		3	3
68	67	68	67a	266	266	0.5	7/8	7/8	4/4	4	1	I6	Db	IV		I6	I		6					M	0	0	4, 1, 0		0	4
69	68	69	68a	533/2	533/2	0.75	0	0	4/4	4	1	ii	Db	IV		ii	ii							m	0	0	2, -1, 3		2	2
69	68	69	68a	1069/4	1069/4	0.25	3/16	3/16	4/4	4	1	V43	Db	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
69	68	69	68a	535/2	535/2	0.5	1/4	1/4	4/4	4	1	vi	Db	IV		vi	vi							m	0	0	3, 0, 4		3	3
69	68	69	68a	268	268	0.5	3/8	3/8	4/4	4	1	I	Db	IV		I	I							M	0	0	0, 4, 1		0	0
69	68	69	68a	537/2	537/2	0.5	1/2	1/2	4/4	4	1	ii65	Db	IV		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
69	68	69	68a	269	269	0.5	5/8	5/8	4/4	4	1	V	Db	IV		V	V							M	0	0	1, 5, 2		1	1
69	68	69	68a	539/2	539/2	0.5	3/4	3/4	4/4	4	1	I\\	Db	IV		I	I						\\	M	0	0	0, 4, 1		0	0
69	68	69	68a	270	270	0.5	7/8	7/8	4/4	4	1	IV	Db	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
70	69	70	69a	541/2	541/2	0.5	0	0	4/4	4	1	vii	Db	IV		vii	vii							m	0	0	5, 2, 6		5	5
70	69	70	69a	271	271	0.5	1/8	1/8	4/4	4	1	V/vi	Db	IV		V/vi	V				vi			M	0	0	4, 8, 5		4	4
70	69	70	69a	543/2	543/2	0.5	1/4	1/4	4/4	4	1	vi	Db	IV		vi	vi							m	0	0	3, 0, 4		3	3
70	69	70	69a	272	272	0.5	3/8	3/8	4/4	4	1	ii	Db	IV		ii	ii							m	0	0	2, -1, 3		2	2
70	69	70	69a	545/2	545/2	0.5	1/2	1/2	4/4	4	1	V6/vi	Db	IV		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
70	69	70	69a	273	273	0.5	5/8	5/8	4/4	4	1	V6/ii	Db	IV		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
70	69	70	69a	547/2	547/2	1.0	3/4	3/4	4/4	4	1	iii.#viio2	Db	iii		#viio2	#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
71	70	71	70a	549/2	549/2	1.0	0	0	4/4	4	1	V7	Db	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
71	70	71	70a	551/2	551/2	1.0	1/4	1/4	4/4	4	1	V43/iv	Db	iii		V43/iv	V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
71	70	71	70a	553/2	553/2	1.0	1/2	1/2	4/4	4	1	viio7/V	Db	iii		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
71	70	71	70a	555/2	555/2	1.0	3/4	3/4	4/4	4	1	#viio43	Db	iii		#viio43	#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
72	71	72	71a	557/2	557/2	2.0	0	0	4/4	4	1	#i.#viio2	Db	#i		#viio2	#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
72	71	72	71a	561/2	561/2	4.0	1/2	1/2	4/4	4	1	#viio43	Db	#i		#viio43	#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
73	72	73	72a	569/2	569/2	1.0	1/2	1/2	4/4	4	1	V	Db	#i		V	V							M	0	1	1, 5, 2		1	1
73	72	73	72a	571/2	571/2	0.75	3/4	3/4	4/4	4	1	V7	Db	#i		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
73	72	73	72a	1145/4	1145/4	0.25	15/16	15/16	4/4	4	1	VI+	Db	#i		VI+	VI	+						+	0	1	-4, 0, 4		-4	-4
74	73	74	73a	573/2	573/2	2.0	0	0	4/4	4	1	I.viio7/V	Db	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
74	73	74	73a	577/2	577/2	1.75	1/2	1/2	4/4	4	1	V	Db	I		V	V							M	0	0	1, 5, 2		1	1
74	73	74	73a	1161/4	1161/4	0.25	15/16	15/16	4/4	4	1	vi	Db	I		vi	vi							m	0	0	3, 0, 4		3	3
75	74	75	74a	581/2	581/2	2.0	0	0	4/4	4	1	V2(9)	Db	I		V2(9)	V		2	9				Mm7	0	0	-1, 1, 5, 2	3	1	-1
75	74	75	74a	585/2	585/2	2.0	1/2	1/2	4/4	4	1	V7/vi	Db	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
76	75	76	75a	589/2	589/2	2.0	0	0	4/4	4	1	V7/ii	Db	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
76	75	76	75a	593/2	593/2	2.0	1/2	1/2	4/4	4	1	V7/V	Db	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
77	76	77	76a	597/2	597/2	2.0	0	0	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
77	76	77	76a	601/2	601/2	2.0	1/2	1/2	4/4	4	1	V7/IV	Db	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
78	77	78	77a	605/2	605/2	0.5	0	0	4/4	4	1	iiio6	Db	I		iiio6	iii	o	6					o	0	0	1, -2, 4		4	1
78	77	78	77a	303	303	2.0	1/8	1/8	4/4	4	1	I(64)	Db	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
78	77	78	77a	305	305	0.5	5/8	5/8	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
78	77	78	77a	611/2	611/2	1.0	3/4	3/4	4/4	4	1	I6	Db	I		I6	I		6					M	0	0	4, 1, 0		0	4
79	78	79	78a	613/2	613/2	0.5	0	0	4/4	4	1	V65	Db	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
79	78	79	78a	307	307	0.5	1/8	1/8	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	78	79	78a	615/2	615/2	1.0	1/4	1/4	4/4	4	1	V(64)	Db	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
79	78	79	78a	617/2	617/2	1.0	1/2	1/2	4/4	4	1	V2	Db	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
79	78	79	78a	619/2	619/2	1.0	3/4	3/4	4/4	4	1	I6	Db	I		I6	I		6					M	0	0	4, 1, 0		0	4
80	79	80	79a	621/2	621/2	0.5	0	0	4/4	4	1	IV	Db	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
80	79	80	79a	311	311	0.5	1/8	1/8	4/4	4	1	IV6	Db	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
80	79	80	79a	623/2	623/2	0.5	1/4	1/4	4/4	4	1	V6	Db	I		V6	V		6					M	0	0	5, 2, 1		1	5
80	79	80	79a	312	312	0.5	3/8	3/8	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
80	79	80	79a	625/2	625/2	0.25	1/2	1/2	4/4	4	1	ii6	Db	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
80	79	80	79a	1251/4	1251/4	0.25	9/16	9/16	4/4	4	1	VI64/ii	Db	I		VI64/ii	VI		64		ii			M	0	0	-1, -2, 2		-2	-1
80	79	80	79a	313	313	0.5	5/8	5/8	4/4	4	1	V43/ii	Db	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
80	79	80	79a	627/2	627/2	0.5	3/4	3/4	4/4	4	1	ii	Db	I		ii	ii							m	0	0	2, -1, 3		2	2
80	79	80	79a	314	314	0.5	7/8	7/8	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	80	81	80a	629/2	629/2	1.0	0	0	4/4	4	1	I6	Db	I		I6	I		6					M	0	0	4, 1, 0		0	4
81	80	81	80a	631/2	631/2	1.0	1/4	1/4	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	80	81	80a	633/2	633/2	0.5	1/2	1/2	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
81	80	81	80a	317	317	0.5	5/8	5/8	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	80	81	80a	635/2	635/2	0.25	3/4	3/4	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
81	80	81	80a	1271/4	1271/4	0.25	13/16	13/16	4/4	4	1	vi	Db	I		vi	vi							m	0	0	3, 0, 4		3	3
81	80	81	80a	318	318	0.5	7/8	7/8	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	81	82	81a	637/2	637/2	4.0	0	0	4/4	4	1	V/ii	Db	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
