mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
59	59	79	59a	473/2	353/2	0.5	5/8	5/8	6/8	4	1		viio43/V	a	vi	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
60	60	80	60a	237	177	1.0	0	0	6/8	4	1		V6	a	vi	V	V6		V		6					M	1	1	5, 2, 1		1	5
60	60	80	60a	238	178	0.5	1/4	1/4	6/8	4	1		viio43/V	a	vi	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
60	60	80	60a	477/2	357/2	1.0	3/8	3/8	6/8	4	1		V6	a	vi	V	V6		V		6					M	1	1	5, 2, 1		1	5
60	60	80	60a	479/2	359/2	0.5	5/8	5/8	6/8	4	1		viio43/V	a	vi	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
61	61	81	61a	240	180	3.0	0	0	6/8	4	1		V	a	vi	V	V		V							M	1	1	1, 5, 2		1	1
62	62	82	62a	243	183	1.5	0	0	6/8	4	1		V]\\	a	vi	V	V		V						\\	M	1	1	1, 5, 2		1	1
62	62	82	62a	489/2	369/2	1.5	3/8	3/8	6/8	4	1		V	a	vi		V		V							M	1	1	1, 5, 2		1	1
63	63	83	63a	246	186	1.5	0	0	6/8	4	1		VI	a	vi		VI		VI							M	1	1	-4, 0, -3		-4	-4
63	63	83	63a	495/2	375/2	1.5	3/8	3/8	6/8	4	1		VI6	a	vi		VI6		VI		6					M	1	1	0, -3, -4		-4	0
64	64	84	64a	249	189	1.0	0	0	6/8	4	1		#viio7	a	vi		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
64	64	84	64a	250	190	0.5	1/4	1/4	6/8	4	1		V2	a	vi		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
64	64	84	64a	501/2	381/2	1.5	3/8	3/8	6/8	4	1		iv	a	vi		iv		iv							m	1	1	-1, -4, 0		-1	-1
65	65	85	65a	252	192	1.0	0	0	6/8	4	1		#viio7	a	vi		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
65	65	85	65a	253	193	0.5	1/4	1/4	6/8	4	1		V2	a	vi		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
65	65	85	65a	507/2	387/2	1.0	3/8	3/8	6/8	4	1		bII	a	vi		bII		bII							M	1	1	-5, -1, -4		-5	-5
65	65	85	65a	509/2	389/2	0.5	5/8	5/8	6/8	4	1		iv64	a	vi		iv64		iv		64					m	1	1	0, -1, -4		-1	0
66	66	86	66a	255	195	1.0	0	0	6/8	4	1		#viio7	a	vi		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
66	66	86	66a	256	196	0.5	1/4	1/4	6/8	4	1		iv6	a	vi		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
66	66	86	66a	513/2	393/2	1.5	3/8	3/8	6/8	4	1		V7	a	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
67	67	87	67a	258	198	3.0	0	0	6/8	4	1		i	a	vi		i		i							m	1	1	0, -3, 1		0	0
68	68	88	68a	261	201	1.5	0	0	6/8	4	1		i6	a	vi		i6		i		6					m	1	1	-3, 1, 0		0	-3
68	68	88	68a	525/2	405/2	1.0	3/8	3/8	6/8	4	1		i	a	vi		i		i							m	1	1	0, -3, 1		0	0
68	68	88	68a	527/2	407/2	1.5	5/8	5/8	6/8	4	1		bv.V7(94)	a	bv		V7(94)		V		7	94				Mm7	1	1	1, 0, 2, -1	-4	1	1
69	69	89	69a	265	205	1.5	1/4	1/4	6/8	4	1		V7	a	bv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
69	69	89	69a	533/2	413/2	0.5	5/8	5/8	6/8	4	1		V7(94)	a	bv		V7(94)		V		7	94				Mm7	1	1	1, 0, 2, -1	-4	1	1
70	70	90	70a	267	207	1.0	0	0	6/8	4	1		V7(9)	a	bv		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
70	70	90	70a	268	208	1.5	1/4	1/4	6/8	4	1		V7	a	bv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
70	70	90	70a	539/2	419/2	1.0	5/8	5/8	6/8	4	1		V7(94)	a	bv		V7(94)		V		7	94				Mm7	1	1	1, 0, 2, -1	-4	1	1
71	71	91	71a	541/2	421/2	2.5	1/8	1/8	6/8	4	1		V7	a	bv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
72	72	92	72a	273	213	3.0	0	0	6/8	4	1		i64	a	bv		i64		i		64					m	1	1	1, 0, -3		0	1
73	73	93	73a	276	216	3.0	0	0	6/8	4	1		V7	a	bv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
74	74	94	74a	279	219	3.0	0	0	6/8	4	1		i64	a	bv		i64		i		64					m	1	1	1, 0, -3		0	1
75	75	95	75a	282	222	3.0	0	0	6/8	4	1		V65	a	bv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
76	76	96	76a	285	225	3.0	0	0	6/8	4	1		i	a	bv		i		i							m	1	1	0, -3, 1		0	0
77	77	97	77a	288	228	1.5	0	0	6/8	4	1		bii.V2	a	bii		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
77	77	97	77a	579/2	459/2	1.0	3/8	3/8	6/8	4	1		V43	a	bii		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
77	77	97	77a	581/2	461/2	0.5	5/8	5/8	6/8	4	1		V7	a	bii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
78	78	98	78a	291	231	1.5	0	0	6/8	4	1		i6	a	bii		i6		i		6					m	1	1	-3, 1, 0		0	-3
78	78	98	78a	585/2	465/2	1.5	3/8	3/8	6/8	4	1		i64	a	bii		i64		i		64					m	1	1	1, 0, -3		0	1
79	79	99	79a	294	234	3.0	0	0	6/8	4	1		V7	a	bii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
80	80	100	80a	297	237	1.5	0	0	6/8	4	1		i64	a	bii		i64		i		64					m	1	1	1, 0, -3		0	1
80	80	100	80a	597/2	477/2	1.5	3/8	3/8	6/8	4	1		i6	a	bii		i6		i		6					m	1	1	-3, 1, 0		0	-3
81	81	101	81a	300	240	3.0	0	0	6/8	4	1		V7	a	bii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
82	82	102	82a	303	243	1.5	0	0	6/8	4	1		i64	a	bii		i64		i		64					m	1	1	1, 0, -3		0	1
82	82	102	82a	609/2	489/2	1.5	3/8	3/8	6/8	4	1		i6	a	bii		i6		i		6					m	1	1	-3, 1, 0		0	-3
83	83	103	83a	306	246	1.5	0	0	6/8	4	1		vi.V7	a	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
83	83	103	83a	615/2	495/2	1.5	3/8	3/8	6/8	4	1		V43	a	vi		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
84	84	104	84a	309	249	3.0	0	0	6/8	4	1		i	a	vi		i		i							m	1	1	0, -3, 1		0	0
85	85	105	85a	312	252	1.5	0	0	6/8	4	1		Ger6	a	vi		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
85	85	105	85a	627/2	507/2	1.0	3/8	3/8	6/8	4	1		#iv%7	a	vi		#iv%7		#iv	%	7					%7	1	1	6, 3, 0, 4		6	6
85	85	105	85a	629/2	509/2	0.5	5/8	5/8	6/8	4	1		V7/v	a	vi		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
86	86	106	86a	315	255	1.5	0	0	6/8	4	1		iii.i	a	iii		i		i							m	1	1	0, -3, 1		0	0
86	86	106	86a	633/2	513/2	1.5	3/8	3/8	6/8	4	1		i	a	iii		i		i							m	1	1	0, -3, 1		0	0
87	87	107	87a	318	258	1.5	0	0	6/8	4	1		Ger6	a	iii		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
87	87	107	87a	639/2	519/2	1.0	3/8	3/8	6/8	4	1		viio7/V	a	iii		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
87	87	107	87a	641/2	521/2	0.5	5/8	5/8	6/8	4	1		V7/V	a	iii		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
88	88	108	88a	321	261	1.0	0	0	6/8	4	1		vii.i64	a	vii		i64		i		64					m	1	1	1, 0, -3		0	1
88	88	108	88a	322	262	1.5	1/4	1/4	6/8	4	1		i6	a	vii		i6		i		6					m	1	1	-3, 1, 0		0	-3
88	88	108	88a	647/2	527/2	0.5	5/8	5/8	6/8	4	1		i64	a	vii		i64		i		64					m	1	1	1, 0, -3		0	1
89	89	109	89a	324	264	1.0	0	0	6/8	4	1		V7	a	vii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
89	89	109	89a	325	265	1.5	1/4	1/4	6/8	4	1		V2	a	vii		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
89	89	109	89a	653/2	533/2	0.5	5/8	5/8	6/8	4	1		V7	a	vii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
90	90	110	90a	327	267	1.5	0	0	6/8	4	1		i64	a	vii		i64		i		64					m	1	1	1, 0, -3		0	1
90	90	110	90a	657/2	537/2	1.5	3/8	3/8	6/8	4	1		i	a	vii		i		i							m	1	1	0, -3, 1		0	0
91	91	111	91a	330	270	1.5	0	0	6/8	4	1		V65	a	vii		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
91	91	111	91a	663/2	543/2	1.5	3/8	3/8	6/8	4	1		V7	a	vii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
92	92	112	92a	333	273	1.5	0	0	6/8	4	1		i	a	vii		i		i							m	1	1	0, -3, 1		0	0
92	92	112	92a	669/2	549/2	1.0	3/8	3/8	6/8	4	1		iv.bII6	a	iv		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
92	92	112	92a	671/2	551/2	0.5	5/8	5/8	6/8	4	1		iv	a	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
93	93	113	93a	336	276	1.0	0	0	6/8	4	1		#viio43	a	iv		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
93	93	113	93a	337	277	1.5	1/4	1/4	6/8	4	1		#viio65	a	iv		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
93	93	113	93a	677/2	557/2	0.5	5/8	5/8	6/8	4	1		V7	a	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
94	94	114	94a	339	279	1.5	0	0	6/8	4	1		i	a	iv		i		i							m	1	1	0, -3, 1		0	0
94	94	114	94a	681/2	561/2	1.5	3/8	3/8	6/8	4	1		VI6	a	iv		VI6		VI		6					M	1	1	0, -3, -4		-4	0
95	95	115	95a	342	282	2.5	0	0	6/8	4	1		i.#viio7	a	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
95	95	115	95a	689/2	569/2	0.5	5/8	5/8	6/8	4	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
96	96	116	96a	345	285	1.5	0	0	6/8	4	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
96	96	116	96a	693/2	573/2	1.0	3/8	3/8	6/8	4	1		VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
96	96	116	96a	695/2	575/2	0.5	5/8	5/8	6/8	4	1		It6	a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
97	97	117	97a	348	288	1.5	0	0	6/8	4	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
97	97	117	97a	699/2	579/2	1.5	3/8	3/8	6/8	4	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
98	98	118	98a	351	291	1.5	0	0	6/8	4	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
98	98	118	98a	705/2	585/2	1.0	3/8	3/8	6/8	4	1		VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
98	98	118	98a	707/2	587/2	0.5	5/8	5/8	6/8	4	1		It6	a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
99	99	119	99a	354	294	1.5	0	0	6/8	4	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
99	99	119	99a	711/2	591/2	1.5	3/8	3/8	6/8	4	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
100	100	120	100a	357	297	1.5	0	0	6/8	4	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
100	100	120	100a	717/2	597/2	1.0	3/8	3/8	6/8	4	1		VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
100	100	120	100a	719/2	599/2	0.5	5/8	5/8	6/8	4	1		It6	a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
101	101	121	101a	360	300	1.5	0	0	6/8	4	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
101	101	121	101a	723/2	603/2	1.0	3/8	3/8	6/8	4	1		V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
101	101	121	101a	725/2	605/2	0.5	5/8	5/8	6/8	4	1		It6	a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
102	102	122	102a	363	303	1.5	0	0	6/8	4	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
102	102	122	102a	729/2	609/2	1.0	3/8	3/8	6/8	4	1		V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
102	102	122	102a	731/2	611/2	0.5	5/8	5/8	6/8	4	1		It6	a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
103	103	123	103a	366	306	1.0	0	0	6/8	4	1		V\\	a	i		V		V						\\	M	1	1	1, 5, 2		1	1
103	103	123	103a	367	307	4.5	1/4	1/4	6/8	4	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
104	104	124	104a	743/2	623/2	0.5	5/8	5/8	6/8	4	1		V2	a	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
105	105	125	105a	372	312	1.5	0	0	6/8	4	1		I.I	a	I		I		I							M	1	0	0, 4, 1		0	0
105	105	125	105a	747/2	627/2	1.5	3/8	3/8	6/8	4	1		IV	a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
106	106	126	106a	375	315	1.5	0	0	6/8	4	1		V7	a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
106	106	126	106a	753/2	633/2	1.5	3/8	3/8	6/8	4	1		I	a	I		I		I							M	1	0	0, 4, 1		0	0
107	107	127	107a	378	318	1.5	0	0	6/8	4	1		I6	a	I		I6		I		6					M	1	0	4, 1, 0		0	4
107	107	127	107a	759/2	639/2	1.5	3/8	3/8	6/8	4	1		IV	a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
108	108	128	108a	381	321	1.5	0	0	6/8	4	1		V7	a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
108	108	128	108a	765/2	645/2	1.5	3/8	3/8	6/8	4	1		I\\	a	I		I		I						\\	M	1	0	0, 4, 1		0	0
109	109	129	109a	384	324	1.5	0	0	6/8	4	1		I6	a	I		I6		I		6					M	1	0	4, 1, 0		0	4
109	109	129	109a	771/2	651/2	1.5	3/8	3/8	6/8	4	1		IV	a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
110	110	130	110a	387	327	1.5	0	0	6/8	4	1		V7	a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
110	110	130	110a	777/2	657/2	1.5	3/8	3/8	6/8	4	1		I	a	I		I		I							M	1	0	0, 4, 1		0	0
111	111	131	111a	390	330	1.5	0	0	6/8	4	1		I6	a	I		I6		I		6					M	1	0	4, 1, 0		0	4
111	111	131	111a	783/2	663/2	1.5	3/8	3/8	6/8	4	1		IV	a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
112	112	132	112a	393	333	2.0	0	0	6/8	4	1		V(64)	a	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
112	112	132	112a	395	335	1.0	1/2	1/2	6/8	4	1		V43	a	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
113	113	133	113a	396	336	1.5	0	0	6/8	4	1		I[I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
113	113	133	113a	795/2	675/2	1.5	3/8	3/8	6/8	4	1		viio7	a	I	I	viio7		vii	o	7					o7	1	0	5, 2, -1, -4		5	5
114	114	134	114a	399	339	1.5	0	0	6/8	4	1		I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
114	114	134	114a	801/2	681/2	1.0	3/8	3/8	6/8	4	1		viio7	a	I	I	viio7		vii	o	7					o7	1	0	5, 2, -1, -4		5	5
114	114	134	114a	803/2	683/2	0.5	5/8	5/8	6/8	4	1		V	a	I	I	V		V							M	1	0	1, 5, 2		1	1
115	115	135	115a	402	342	1.0	0	0	6/8	4	1		I64	a	I	I	I64		I		64					M	1	0	1, 0, 4		0	1
115	115	135	115a	403	343	0.5	1/4	1/4	6/8	4	1		I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
115	115	135	115a	807/2	687/2	1.0	3/8	3/8	6/8	4	1		viio43	a	I	I	viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
115	115	135	115a	809/2	689/2	0.5	5/8	5/8	6/8	4	1		V	a	I	I	V		V							M	1	0	1, 5, 2		1	1
116	116	136	116a	405	345	1.0	0	0	6/8	4	1		I6	a	I	I	I6		I		6					M	1	0	4, 1, 0		0	4
116	116	136	116a	406	346	0.5	1/4	1/4	6/8	4	1		viio43	a	I	I	viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
116	116	136	116a	813/2	693/2	1.0	3/8	3/8	6/8	4	1		I6	a	I	I	I6		I		6					M	1	0	4, 1, 0		0	4
116	116	136	116a	815/2	695/2	0.5	5/8	5/8	6/8	4	1		viio43	a	I	I	viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
117	117	137	117a	408	348	1.0	0	0	6/8	4	1		I6	a	I	I	I6		I		6					M	1	0	4, 1, 0		0	4
117	117	137	117a	409	349	0.5	1/4	1/4	6/8	4	1		viio43	a	I	I	viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
117	117	137	117a	819/2	699/2	1.0	3/8	3/8	6/8	4	1		I6	a	I	I	I6		I		6					M	1	0	4, 1, 0		0	4
117	117	137	117a	821/2	701/2	0.5	5/8	5/8	6/8	4	1		viio43	a	I	I	viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
118	118	138	118a	411	351	2.0	0	0	6/8	4	1		iv64	a	I	I	iv64		iv		64					m	1	0	0, -1, -4		-1	0
118	118	138	118a	413	353	1.0	1/2	1/2	6/8	4	1		iv64]	a	I	I	iv64		iv		64					m	1	0	0, -1, -4		-1	0
119	119	139	119a	414	354	2.0	0	0	6/8	4	1		bII	a	I		bII		bII							M	1	0	-5, -1, -4		-5	-5
119	119	139	119a	416	356	1.0	1/2	1/2	6/8	4	1		bV.V	a	bV		V		V							M	1	0	1, 5, 2		1	1
120	120	140	120a	417	357	6.0	0	0	6/8	4	1		V2	a	bV		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
122	122	142	122a	423	363	1.5	0	0	6/8	4	1		I6	a	bV		I6		I		6					M	1	0	4, 1, 0		0	4
122	122	142	122a	849/2	729/2	0.5	3/8	3/8	6/8	4	1		IV(4#2)	a	bV		IV(4#2)		IV			4#2				M	1	0	-1, 8, 5, 0		-1	-1
122	122	142	122a	425	365	1.0	1/2	1/2	6/8	4	1		IV	a	bV		IV		IV							M	1	0	-1, 3, 0		-1	-1
123	123	143	123a	426	366	1.5	0	0	6/8	4	1		V7	a	bV		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
123	123	143	123a	855/2	735/2	1.5	3/8	3/8	6/8	4	1		I	a	bV		I		I							M	1	0	0, 4, 1		0	0
124	124	144	124a	429	369	1.5	0	0	6/8	4	1		I6	a	bV		I6		I		6					M	1	0	4, 1, 0		0	4
124	124	144	124a	861/2	741/2	0.5	3/8	3/8	6/8	4	1		IV(4#2)	a	bV		IV(4#2)		IV			4#2				M	1	0	-1, 8, 5, 0		-1	-1
124	124	144	124a	431	371	1.0	1/2	1/2	6/8	4	1		IV	a	bV		IV		IV							M	1	0	-1, 3, 0		-1	-1
125	125	145	125a	432	372	1.5	0	0	6/8	4	1		V7	a	bV		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
125	125	145	125a	867/2	747/2	1.0	3/8	3/8	6/8	4	1		V(64)	a	bV		V(64)		V			64				M	1	0	1, 0, 4		1	1
125	125	145	125a	869/2	749/2	0.5	5/8	5/8	6/8	4	1		V7	a	bV		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
126	126	146	126a	435	375	1.5	0	0	6/8	4	1		I[I6	a	bV	I	I6		I		6					M	1	0	4, 1, 0		0	4
126	126	146	126a	873/2	753/2	1.5	3/8	3/8	6/8	4	1		V65	a	bV	I	V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
127	127	147	127a	438	378	1.5	0	0	6/8	4	1		I	a	bV	I	I		I							M	1	0	0, 4, 1		0	0
127	127	147	127a	879/2	759/2	1.5	3/8	3/8	6/8	4	1		V65	a	bV	I	V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
128	128	148	128a	441	381	1.5	0	0	6/8	4	1		I	a	bV	I	I		I							M	1	0	0, 4, 1		0	0
128	128	148	128a	885/2	765/2	0.5	3/8	3/8	6/8	4	1		I6	a	bV	I	I6		I		6					M	1	0	4, 1, 0		0	4
128	128	148	128a	443	383	1.0	1/2	1/2	6/8	4	1		viio6	a	bV	I	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
129	129	149	129a	444	384	0.5	0	0	6/8	4	1		V2	a	bV	I	V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
129	129	149	129a	889/2	769/2	1.0	1/8	1/8	6/8	4	1		I6]	a	bV	I	I6		I		6					M	1	0	4, 1, 0		0	4
129	129	149	129a	891/2	771/2	1.0	3/8	3/8	6/8	4	1		V(64)	a	bV		V(64)		V			64				M	1	0	1, 0, 4		1	1
129	129	149	129a	893/2	773/2	0.5	5/8	5/8	6/8	4	1		V7	a	bV		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
130	130	150	130a	447	387	1.5	0	0	6/8	4	1		I\\	a	bV		I		I						\\	M	1	0	0, 4, 1		0	0
130	130	150	130a	897/2	777/2	1.5	3/8	3/8	6/8	4	1		I64	a	bV		I64		I		64					M	1	0	1, 0, 4		0	1
131	131	151	131a	450	390	1.5	0	0	6/8	4	1		I6	a	bV		I6		I		6					M	1	0	4, 1, 0		0	4
131	131	151	131a	903/2	783/2	1.5	3/8	3/8	6/8	4	1		I	a	bV		I		I							M	1	0	0, 4, 1		0	0
132	132	152	132a	453	393	1.5	0	0	6/8	4	1		I64	a	bV		I64		I		64					M	1	0	1, 0, 4		0	1
132	132	152	132a	909/2	789/2	1.5	3/8	3/8	6/8	4	1		I	a	bV		I		I							M	1	0	0, 4, 1		0	0
133	133	153	133a	456	396	1.5	0	0	6/8	4	1		i.#viio7/iv	a	i		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
133	133	153	133a	915/2	795/2	1.5	3/8	3/8	6/8	4	1		V65/iv	a	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
134	134	154	134a	459	399	1.5	0	0	6/8	4	1		iv(94)	a	i		iv(94)		iv			94				m	1	1	-1, -2, 0	1	-1	-1
134	134	154	134a	921/2	801/2	4.5	3/8	3/8	6/8	4	1		iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
136	136	156	136a	465	405	1.5	0	0	6/8	4	1		V7(+9)	a	i		V7(+9)		V		7	+9				Mm7	1	1	1, 5, 2, -1	-4	1	1
136	136	156	136a	933/2	813/2	1.5	3/8	3/8	6/8	4	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
137	137	157	137a	468	408	1.5	0	0	6/8	4	1		V[i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
137	137	157	137a	939/2	819/2	1.5	3/8	3/8	6/8	4	1		#vi7	a	i	V	#vi7		#vi		7					mm7	1	1	3, 0, 4, 1		3	3
138	138	158	138a	471	411	6.0	0	0	6/8	4	1		V6	a	i	V	V6		V		6					M	1	1	5, 2, 1		1	5
140	140	160	140a	477	417	3.0	0	0	6/8	4	1		i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
141	141	161	141a	480	420	3.0	0	0	6/8	4	1		V7	a	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
142	142	162	142a	483	423	1.5	0	0	6/8	4	1		i64	a	i	V	i64		i		64					m	1	1	1, 0, -3		0	1
142	142	162	142a	969/2	849/2	1.5	3/8	3/8	6/8	4	1		V65	a	i	V	V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
143	143	163	143a	486	426	1.0	0	0	6/8	4	1		i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
143	143	163	143a	487	427	0.5	1/4	1/4	6/8	4	1		i6	a	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
143	143	163	143a	975/2	855/2	1.0	3/8	3/8	6/8	4	1		V2	a	i	V	V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
143	143	163	143a	977/2	857/2	0.5	5/8	5/8	6/8	4	1		#viio6]	a	i	V	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
144	144	164	144a	489	429	6.0	0	0	6/8	4	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
146	146	166	146a	495	435	1.5	0	0	6/8	4	1		V[V	a	i	V	V		V							M	1	1	1, 5, 2		1	1
146	146	166	146a	993/2	873/2	1.0	3/8	3/8	6/8	4	1		i6	a	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
146	146	166	146a	995/2	875/2	0.5	5/8	5/8	6/8	4	1		i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
147	147	167	147a	498	438	3.0	0	0	6/8	4	1		V65	a	i	V	V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
148	148	168	148a	501	441	1.5	0	0	6/8	4	1		i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
148	148	168	148a	1005/2	885/2	1.5	3/8	3/8	6/8	4	1		V6	a	i	V	V6		V		6					M	1	1	5, 2, 1		1	5
149	149	169	149a	504	444	1.5	0	0	6/8	4	1		i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
149	149	169	149a	1011/2	891/2	1.0	3/8	3/8	6/8	4	1		V7	a	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
149	149	169	149a	1013/2	893/2	0.5	5/8	5/8	6/8	4	1		#viio64]	a	i	V	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
150	150	170	150a	507	447	5.5	0	0	6/8	4	1		i\\	a	i		i		i						\\	m	1	1	0, -3, 1		0	0
151	151	171	151a	1025/2	905/2	0.5	5/8	5/8	6/8	4	1		III.viio6	a	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
152	152	172	152a	513	453	1.5	0	0	6/8	4	1		I	a	III		I		I							M	1	0	0, 4, 1		0	0
152	152	172	152a	1029/2	909/2	1.5	3/8	3/8	6/8	4	1		V7/IV	a	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
